ID,Rank,Rarity_Score,Attributes,Background,Clothes,Earring,Eyes,Fur,Hat,Mouth
4845,8888,107.20234482805542,5,Purple,None,None,3d,Gray,Army Hat,Bored Cigarette
1567,8889,107.19411714254719,5,Blue,Striped Tee,None,Blindfold,Dark Brown,None,Dumbfounded
589,8890,107.19096765932976,6,Army Green,None,Silver Hoop,Coins,Blue,Commie Hat,Bored Unshaven
5716,8891,107.1829968064433,5,Army Green,Tuxedo Tee,None,Crazy,Black,None,Bored Cigarette
6618,8892,107.17371713099513,6,Aquamarine,Hawaiian,Gold Stud,Angry,Brown,None,Bored
1649,8893,107.16956420897333,6,Purple,None,Silver Stud,Bored,Black,Bayc Flipped Brim,Bored Unshaven Cigarette
4009,8894,107.1550579070912,6,Orange,None,Silver Hoop,Bloodshot,Zombie,Short Mohawk,Bored
7211,8895,107.12686330405721,6,Gray,Caveman Pelt,Silver Hoop,Bored,Brown,None,Bored Unshaven
8285,8896,107.08987969012,6,New Punk Blue,Vietnam Jacket,None,Bored,Brown,Seaman's Hat,Bored Cigarette
69,8897,107.08906739181849,5,Orange,None,None,Sad,Dark Brown,Seaman's Hat,Phoneme  ooo
4398,8898,107.08655009820778,5,Blue,None,None,Sleepy,Gray,Beanie,Rage
6866,8899,107.08357691207452,4,New Punk Blue,None,None,Sleepy,Red,None,Grin
3093,8900,107.04680341748922,5,Blue,None,None,Crazy,Cream,Army Hat,Grin
1257,8901,107.04513559575001,5,New Punk Blue,Toga,None,Sad,Dark Brown,None,Bored Cigarette
6111,8902,107.03242906839006,4,Gray,None,None,Sad,Cream,None,Bored Cigarette
836,8903,106.97608868467856,5,Purple,None,None,Blindfold,Golden Brown,Seaman's Hat,Grin
8218,8904,106.86862948859395,6,Army Green,Hawaiian,None,Bored,Dark Brown,S&m Hat,Bored
2210,8905,106.86248688753143,5,New Punk Blue,Sailor Shirt,None,Bloodshot,Black,None,Jovial
8075,8906,106.8607791460861,5,Orange,None,None,Bored,Cheetah,Sushi Chef Headband,Bored
6505,8907,106.83441470238013,6,Blue,Navy Striped Tee,None,Eyepatch,Brown,Seaman's Hat,Bored
1320,8908,106.82009995170999,5,Aquamarine,Black T,None,Bored,Pink,None,Jovial
2359,8909,106.80196368794101,7,Yellow,Navy Striped Tee,Silver Hoop,3d,Black,Beanie,Bored Unshaven
3983,8910,106.7829388888183,5,New Punk Blue,None,None,Bloodshot,Zombie,Fisherman's Hat,Bored Cigarette
2894,8911,106.72147616171274,5,New Punk Blue,Vietnam Jacket,None,Zombie,Brown,None,Bored
3126,8912,106.71458666366868,4,Orange,None,None,Closed,Gray,None,Bored Cigarette
238,8913,106.7014613966342,5,Army Green,Guayabera,None,Wide Eyed,Red,None,Bored Unshaven
1352,8914,106.6865284862984,5,Purple,None,None,Closed,Cream,Irish Boho,Grin
7136,8915,106.65873307581465,4,Blue,None,None,3d,Red,None,Bored Unshaven
8560,8916,106.61726905400837,4,New Punk Blue,None,None,Bored,Robot,None,Bored
7804,8917,106.58403013666039,6,Blue,None,Silver Hoop,Angry,Pink,Sea Captain's Hat,Bored
7522,8918,106.54468416768078,6,Aquamarine,Bone Tee,None,Bored,Black,Short Mohawk,Bored Unshaven
3408,8919,106.53123748020512,5,Army Green,Puffy Vest,None,Bored,Tan,None,Bored Unshaven Cigarette
4451,8920,106.51499928137515,5,Orange,Lumberjack Shirt,None,3d,Brown,None,Bored Cigarette
6166,8921,106.50073322552784,5,Yellow,Leather Jacket,None,Robot,Dark Brown,None,Bored
5254,8922,106.48577709381496,5,Purple,None,None,Coins,Cheetah,Bowler,Bored
7517,8923,106.47930439880334,5,Army Green,Black T,None,3d,Black,None,Phoneme Vuh
182,8924,106.46390161905741,6,Army Green,Lumberjack Shirt,None,Bloodshot,Black,Seaman's Hat,Bored
9325,8925,106.45859116781564,5,Gray,Bone Tee,None,Bored,Tan,None,Bored Unshaven Cigarette
9210,8926,106.44070202309723,6,Gray,Striped Tee,None,Closed,Black,Army Hat,Bored Cigarette
5114,8927,106.41092212988782,6,Purple,Bayc T Black,Silver Stud,Sleepy,Tan,None,Bored
9466,8928,106.40260143839498,6,Purple,None,Gold Hoop,Sleepy,White,Beanie,Grin
3569,8929,106.35204787603581,5,Blue,Prison Jumpsuit,None,Crazy,Brown,None,Bored Cigarette
5366,8930,106.32810264869508,6,Yellow,Black T,None,Closed,Black,Fisherman's Hat,Bored Cigarette
2855,8931,106.29673882264998,5,Purple,Stunt Jacket,None,Coins,Brown,None,Bored
4674,8932,106.2945616151898,5,Yellow,Prison Jumpsuit,None,Wide Eyed,Black,None,Dumbfounded
2702,8933,106.29036710493068,4,Blue,None,None,Sunglasses,Golden Brown,None,Bored Unshaven
1953,8934,106.28927570828564,5,Army Green,Guayabera,None,Sad,Dark Brown,None,Dumbfounded
2560,8935,106.27936002934513,5,Aquamarine,None,None,Bored,Golden Brown,Safari,Bored Cigarette
7836,8936,106.26878743338283,5,Army Green,Bone Tee,None,Sleepy,White,None,Bored Unshaven
5776,8937,106.25519932388892,5,Yellow,Bayc T Black,None,Sunglasses,Brown,None,Bored Unshaven
3860,8938,106.22303543417705,5,New Punk Blue,Tanktop,None,Wide Eyed,Red,None,Bored Unshaven
9560,8939,106.20489420520008,5,Yellow,None,None,Closed,Zombie,Fez,Grin
1661,8940,106.1788675562555,6,Gray,Black T,None,Sad,Golden Brown,Fisherman's Hat,Bored
8184,8941,106.15553326326425,5,Yellow,Bandolier,None,Bored,Brown,None,Bored Cigarette
8852,8942,106.14809722596027,5,Army Green,Work Vest,None,3d,Black,None,Bored Unshaven
3881,8943,106.10595743258736,5,Aquamarine,Guayabera,None,Angry,Black,None,Grin
3332,8944,106.09307258598085,6,Orange,None,Silver Hoop,Robot,Black,Fisherman's Hat,Grin
2301,8945,106.05899512447573,5,Purple,None,None,Crazy,Dark Brown,Bunny Ears,Bored
1973,8946,106.04071684622788,6,Purple,None,Gold Stud,Bored,White,Halo,Bored Unshaven
8025,8947,106.03099100440939,5,Blue,Vietnam Jacket,None,Sleepy,Dark Brown,None,Bored Unshaven Cigarette
5028,8948,106.02848340363892,5,Orange,Prison Jumpsuit,None,Robot,Golden Brown,None,Bored
6440,8949,106.02358624524922,6,Purple,Striped Tee,None,Coins,Pink,Seaman's Hat,Bored Unshaven
3619,8950,106.01941343108426,4,Orange,None,None,3d,Brown,None,Dumbfounded
1654,8951,106.0150547193286,6,Aquamarine,None,Silver Stud,Heart,Golden Brown,Fez,Grin
2009,8952,105.9955201565181,5,Aquamarine,None,None,Closed,Tan,Bayc Flipped Brim,Bored Cigarette
7853,8953,105.99365654883407,5,Army Green,None,None,Bored,Black,Seaman's Hat,Tongue Out
6159,8954,105.98103431843663,4,Orange,None,None,Bloodshot,Tan,None,Dumbfounded
7992,8955,105.97826845416854,6,Yellow,Bandolier,Silver Stud,Bored,Black,None,Bored
8769,8956,105.97264266097565,6,Blue,Vietnam Jacket,None,Coins,Dark Brown,Beanie,Bored
7261,8957,105.96983984252512,5,Blue,Stunt Jacket,None,Bloodshot,Cream,None,Bored
2011,8958,105.96580566372288,5,New Punk Blue,Guayabera,None,Sleepy,White,None,Bored Unshaven
2338,8959,105.93764100057608,6,Gray,Striped Tee,Gold Hoop,Closed,Cheetah,None,Bored Unshaven
6043,8960,105.91164469764604,6,Army Green,Black Holes T,None,Bored,Brown,Cowboy Hat,Bored
8290,8961,105.89605418549867,5,New Punk Blue,None,None,Bored,Tan,Bunny Ears,Grin
8984,8962,105.88124935666298,5,New Punk Blue,Lumberjack Shirt,None,Closed,Golden Brown,None,Bored Cigarette
1435,8963,105.8543325408698,5,Orange,None,None,3d,Gray,Seaman's Hat,Bored Unshaven Cigarette
9719,8964,105.84507015971323,5,New Punk Blue,Black Holes T,None,Crazy,Black,None,Bored Unshaven
6871,8965,105.83208219033197,6,Aquamarine,Black T,None,3d,Blue,Beanie,Bored Unshaven
47,8966,105.79077643753632,5,Army Green,None,None,3d,Pink,Sea Captain's Hat,Bored Cigarette
1574,8967,105.77872665101157,6,Aquamarine,Black T,None,Bored,Black,Halo,Dumbfounded
3041,8968,105.75745522876298,5,Army Green,Toga,None,Crazy,Dark Brown,None,Bored Unshaven
7762,8969,105.68009291441224,5,Purple,Bayc T Black,None,Closed,Red,None,Bored Unshaven
7137,8970,105.64245626259812,5,Yellow,Service,None,Bored,Dark Brown,None,Bored
1237,8971,105.64031401287548,5,Yellow,None,None,X Eyes,Black,Short Mohawk,Bored Unshaven
8673,8972,105.57973245836526,6,Yellow,None,Gold Hoop,Angry,Dark Brown,Army Hat,Bored
9665,8973,105.54343289925363,4,Army Green,None,None,Sleepy,Pink,None,Bored Cigarette
8153,8974,105.49719366690472,5,Orange,None,None,Sleepy,Zombie,Fez,Grin
9712,8975,105.43151120559241,6,Yellow,Vietnam Jacket,None,Closed,Dark Brown,Seaman's Hat,Bored
3481,8976,105.4146580738687,6,Gray,Striped Tee,None,Bloodshot,Gray,Halo,Bored Unshaven
8868,8977,105.40026785921786,6,Army Green,Wool Turtleneck,None,Bored,Black,Army Hat,Bored
183,8978,105.37905814747548,6,Yellow,Bone Tee,Gold Stud,Sleepy,Brown,None,Bored
4542,8979,105.35460005658388,5,Gray,Sailor Shirt,None,Sad,Pink,None,Bored Cigarette
3710,8980,105.3199621435126,5,Gray,Tie Dye,None,Bored,Brown,None,Bored
2146,8981,105.31066293824667,6,Orange,Black T,None,Angry,Golden Brown,Seaman's Hat,Bored
5917,8982,105.3064880991222,5,Orange,None,None,Bored,Cream,Short Mohawk,Jovial
6033,8983,105.29976269175656,5,Blue,None,None,X Eyes,Black,Commie Hat,Bored
5469,8984,105.28264709075536,5,Purple,None,None,Robot,Blue,Short Mohawk,Bored Unshaven
2176,8985,105.26771513856916,6,Purple,Black T,None,Coins,Black,Halo,Bored
2762,8986,105.2509489650611,5,Yellow,Sailor Shirt,None,Eyepatch,Tan,None,Bored Unshaven
6629,8987,105.23624557657874,6,Orange,Biker Vest,None,Bloodshot,Brown,Fisherman's Hat,Bored Unshaven
2564,8988,105.2318289344928,5,Blue,Guayabera,None,Sleepy,Black,None,Bored Unshaven Cigarette
2368,8989,105.22335166111887,5,Orange,Striped Tee,None,Bored,Tan,None,Phoneme L
703,8990,105.20036212722313,5,Aquamarine,None,None,Bored,Zombie,Bayc Flipped Brim,Bored
3912,8991,105.19321972755685,6,Yellow,Prison Jumpsuit,None,Bloodshot,Tan,Beanie,Bored Unshaven
304,8992,105.18521170062928,5,New Punk Blue,Black T,None,Angry,Gray,None,Grin
5634,8993,105.13228230412491,5,Gray,None,None,Sleepy,Brown,Bunny Ears,Grin
2286,8994,105.13164037614928,6,Aquamarine,Bayc T Black,Silver Hoop,3d,Black,None,Bored
8505,8995,105.12707834778558,6,Yellow,Sailor Shirt,None,Sleepy,Golden Brown,Cowboy Hat,Bored
6840,8996,105.12631022635773,6,New Punk Blue,Striped Tee,Gold Stud,Sad,Red,None,Bored
4935,8997,105.10710056735559,6,Aquamarine,Biker Vest,None,Sleepy,Golden Brown,Seaman's Hat,Bored
7335,8998,105.09735695246358,6,New Punk Blue,Prison Jumpsuit,None,Bored,Dark Brown,Short Mohawk,Bored Unshaven
8840,8999,105.08812382538773,6,Purple,None,Gold Hoop,Bored,Blue,Cowboy Hat,Grin
6991,9000,105.05904110622023,5,Army Green,Lumberjack Shirt,None,Robot,Brown,None,Bored
3929,9001,105.05638685522261,6,Purple,Tanktop,Silver Hoop,Crazy,Black,None,Bored
7214,9002,105.04624614113312,5,Yellow,None,None,Robot,Cheetah,Fisherman's Hat,Bored
886,9003,104.9908321153967,5,Army Green,None,Gold Stud,Bored,Cheetah,None,Phoneme Vuh
475,9004,104.9874434211333,5,Gray,None,None,3d,Brown,Bayc Hat Black,Bored Cigarette
9084,9005,104.95413979751017,6,Purple,Biker Vest,None,Sleepy,Golden Brown,Seaman's Hat,Bored
7362,9006,104.93313377832975,7,Aquamarine,Navy Striped Tee,Silver Stud,3d,Dark Brown,Beanie,Bored
79,9007,104.91518552049328,5,Army Green,Lab Coat,None,Bored,Dark Brown,None,Bored
3045,9008,104.89934133410698,5,Army Green,None,None,Zombie,Dark Brown,Fez,Dumbfounded
5048,9009,104.89189085910222,6,Yellow,Vietnam Jacket,None,Bored,Pink,Beanie,Bored Unshaven
2763,9010,104.856118453679,6,Orange,Sailor Shirt,None,Wide Eyed,Brown,Fez,Bored Unshaven
1231,9011,104.83934469537533,5,Orange,None,None,Scumbag,Black,Halo,Bored
1182,9012,104.83637577226175,5,Orange,Sleeveless T,None,Bloodshot,Golden Brown,None,Bored Unshaven Cigarette
8064,9013,104.83383882087686,5,Army Green,None,None,Angry,Blue,Bowler,Bored
4013,9014,104.79332596229764,5,New Punk Blue,Work Vest,None,Sleepy,Tan,None,Bored
6549,9015,104.7531819711839,5,Blue,Black T,None,Eyepatch,Golden Brown,None,Bored Cigarette
670,9016,104.71626404050528,6,Yellow,None,Silver Hoop,Eyepatch,Cream,Cowboy Hat,Bored
5817,9017,104.71498946624492,6,New Punk Blue,Striped Tee,None,Blindfold,Dark Brown,Beanie,Bored Unshaven
9619,9018,104.71183416318209,4,New Punk Blue,None,None,Bloodshot,Gray,None,Bored Cigarette
6733,9019,104.70612948445185,6,Gray,Sailor Shirt,Silver Hoop,Coins,Tan,None,Bored Unshaven
4252,9020,104.69571768421937,4,Orange,None,None,Zombie,Dark Brown,None,Bored Unshaven
2796,9021,104.68687664443452,5,Purple,None,None,Bored,Red,Safari,Bored
2450,9022,104.66920798302554,5,Orange,None,None,Coins,Dark Brown,Sushi Chef Headband,Bored
8077,9023,104.66688218651032,5,Purple,None,None,Blindfold,Cheetah,Beanie,Bored Unshaven
2668,9024,104.5995574864979,5,Gray,Biker Vest,None,Bored,Red,None,Dumbfounded
5585,9025,104.5978698634058,5,New Punk Blue,Navy Striped Tee,None,Bored,Dmt,None,Bored
9196,9026,104.59613682913816,6,Aquamarine,None,Silver Hoop,Crazy,Black,Short Mohawk,Grin
3267,9027,104.59464507832067,5,Purple,None,Silver Hoop,Zombie,Pink,None,Dumbfounded
2594,9028,104.5330427518826,6,Gray,Sailor Shirt,None,Sleepy,Blue,Beanie,Bored Unshaven
2154,9029,104.50025669564114,6,Yellow,None,Silver Hoop,Crazy,Cream,Short Mohawk,Bored Unshaven
5643,9030,104.41627464099568,5,Aquamarine,None,None,Sad,Dark Brown,Fez,Jovial
2008,9031,104.36709951056238,5,Yellow,Bayc T Black,None,Bored,Blue,None,Grin
4007,9032,104.30775026098576,5,Orange,Black Holes T,None,Sleepy,Gray,None,Bored
2448,9033,104.27833286448866,6,Gray,Sailor Shirt,None,Bored,Brown,Horns,Bored
8271,9034,104.27250940519386,6,Aquamarine,Black T,Silver Stud,Bored,Robot,None,Bored
6420,9035,104.27075986876365,7,Purple,Striped Tee,Gold Hoop,Bored,Black,Beanie,Grin
2480,9036,104.25784039934965,5,Yellow,Striped Tee,None,Wide Eyed,Robot,None,Bored Unshaven
740,9037,104.24682277173517,5,Purple,Lumberjack Shirt,None,Bloodshot,Black,None,Dumbfounded
5237,9038,104.22977902919254,5,New Punk Blue,None,None,Angry,Tan,Fez,Dumbfounded
3463,9039,104.22244133327685,5,Yellow,None,None,Crazy,Cream,Short Mohawk,Grin
9983,9040,104.19512071513994,6,Army Green,Guayabera,None,Bored,Gray,Beanie,Bored Unshaven
9565,9041,104.162723219728,6,Purple,Striped Tee,Silver Hoop,Sleepy,Dark Brown,None,Jovial
8653,9042,104.15214426388349,7,New Punk Blue,Navy Striped Tee,Silver Stud,Bored,Red,Beanie,Bored
2822,9043,104.10515943137273,4,Orange,None,None,Closed,White,None,Bored Unshaven
7339,9044,104.10054288907527,5,Yellow,Black Holes T,None,Angry,Black,None,Bored Unshaven
8431,9045,104.05887948689424,6,Purple,Bayc T Black,Silver Stud,Closed,Golden Brown,None,Bored
8447,9046,104.03470788953679,5,Purple,Biker Vest,None,Sleepy,Pink,None,Bored Cigarette
9170,9047,104.02389342354662,6,Blue,Sleeveless T,None,Angry,Black,Beanie,Bored
2143,9048,103.98471533368117,6,Army Green,None,Silver Stud,Wide Eyed,Red,Sea Captain's Hat,Bored
1109,9049,103.97773125611607,6,Orange,Sailor Shirt,Silver Stud,Angry,Golden Brown,None,Bored Unshaven
4629,9050,103.86675078619722,6,Blue,Black T,Gold Hoop,Heart,Black,None,Bored
7748,9051,103.86079811207247,5,Yellow,None,None,Crazy,Black,Sea Captain's Hat,Dumbfounded
1933,9052,103.8362021148987,5,New Punk Blue,Vietnam Jacket,None,Closed,Dark Brown,None,Dumbfounded
6956,9053,103.83381542658422,5,New Punk Blue,None,None,Bored,Pink,Spinner Hat,Bored
6006,9054,103.81679110572524,6,Yellow,None,Silver Stud,Wide Eyed,Dark Brown,Cowboy Hat,Bored Unshaven Cigarette
7205,9055,103.79893754696737,6,Purple,Black T,None,Wide Eyed,Brown,Sea Captain's Hat,Bored
9734,9056,103.78753662330875,5,Purple,None,None,Bored,Golden Brown,Bayc Hat Black,Bored Unshaven Cigarette
9263,9057,103.73739441314187,6,Orange,Smoking Jacket,None,Bloodshot,Brown,Seaman's Hat,Bored
201,9058,103.68834062661321,5,New Punk Blue,Leather Punk Jacket,None,Bored,Black,None,Bored Unshaven
9835,9059,103.67848478385878,6,Blue,Tanktop,Silver Hoop,Bored,White,None,Bored
1434,9060,103.67434707781722,5,Aquamarine,None,None,Coins,Tan,Bayc Hat Black,Bored
235,9061,103.65468045702492,5,Purple,None,None,3d,Dark Brown,Bayc Flipped Brim,Grin
7325,9062,103.64063455247877,5,Gray,None,None,Blindfold,Black,Army Hat,Bored
6868,9063,103.58204456445827,5,Aquamarine,None,None,Bored,Brown,Seaman's Hat,Discomfort
6971,9064,103.5744818024431,6,Blue,Striped Tee,Silver Hoop,Crazy,Cheetah,None,Bored
9062,9065,103.55318387412893,5,Blue,Caveman Pelt,None,Bloodshot,Black,None,Bored
9684,9066,103.54366260581192,5,New Punk Blue,None,None,Wide Eyed,Pink,Sea Captain's Hat,Bored Cigarette
6398,9067,103.51862574180805,6,Army Green,Black Holes T,None,Bored,Brown,Seaman's Hat,Bored Unshaven
8227,9068,103.45056641554174,6,Blue,Sailor Shirt,None,Sleepy,Black,Fisherman's Hat,Bored Unshaven
3074,9069,103.42269485251721,6,Orange,Sleeveless T,Gold Hoop,Closed,Dark Brown,None,Bored Unshaven
5285,9070,103.38871910452978,4,Orange,None,None,Sad,Blue,None,Bored Unshaven
54,9071,103.3696069187711,5,Purple,Leather Jacket,None,Sleepy,Pink,None,Bored
5964,9072,103.3662258698439,5,New Punk Blue,Smoking Jacket,None,Sunglasses,Dark Brown,None,Bored
9569,9073,103.30708767565228,5,New Punk Blue,Black T,None,Scumbag,Black,None,Bored
7773,9074,103.3024011669702,6,Army Green,Tanktop,Silver Stud,Bloodshot,Tan,None,Bored Unshaven
4259,9075,103.29578444383726,7,Blue,Hawaiian,Silver Hoop,Bored,Cream,Beanie,Bored
5410,9076,103.25076136664393,5,Blue,Bayc T Black,None,Closed,Blue,None,Bored
3772,9077,103.24466144830124,6,New Punk Blue,None,Silver Hoop,Closed,Cheetah,Short Mohawk,Bored Unshaven
7881,9078,103.22950390468576,5,Aquamarine,None,None,Closed,Golden Brown,Bunny Ears,Bored Unshaven
6351,9079,103.21950683394105,6,Purple,Black Holes T,None,Bored,Brown,Seaman's Hat,Bored Unshaven
1632,9080,103.18683070981724,5,Blue,None,None,3d,Golden Brown,Beanie,Jovial
3711,9081,103.16248626188754,5,Purple,None,None,Zombie,Dark Brown,Halo,Grin
9632,9082,103.15445969599578,5,Orange,None,None,3d,Golden Brown,Short Mohawk,Dumbfounded
8278,9083,103.12878913752307,5,Purple,None,None,Sleepy,Red,Bayc Hat Black,Bored Unshaven
9589,9084,103.12699889640068,6,Aquamarine,Black T,None,Bloodshot,Golden Brown,Halo,Bored Unshaven
160,9085,103.11131993307596,5,Blue,None,None,X Eyes,Dark Brown,Short Mohawk,Bored
8855,9086,103.10987094624161,5,Gray,Sleeveless T,None,Sad,Golden Brown,None,Bored Cigarette
2484,9087,103.10328779290833,5,Army Green,Tuxedo Tee,None,Sad,Gray,None,Bored
3302,9088,103.0886687854013,6,New Punk Blue,None,Gold Hoop,Sleepy,Brown,Short Mohawk,Bored Cigarette
7279,9089,103.0852822199866,6,Purple,Vietnam Jacket,Silver Stud,3d,Brown,None,Bored
1233,9090,103.05126072787685,6,Aquamarine,Sleeveless T,None,Bored,Cheetah,Beanie,Bored
8416,9091,103.04137559412175,5,Yellow,None,Silver Stud,Bored,Death Bot,None,Bored Unshaven
7032,9092,102.9985681200029,5,Aquamarine,Bone Tee,None,Eyepatch,Dark Brown,None,Bored
5308,9093,102.97789006501812,6,Orange,Hawaiian,None,Coins,Dark Brown,Seaman's Hat,Bored
9110,9094,102.96285182081805,4,Yellow,None,None,Bored,Tan,None,Bored Unshaven Cigarette
695,9095,102.95827138765733,5,Gray,None,Gold Stud,3d,Dark Brown,None,Phoneme Vuh
5468,9096,102.8858819797436,4,Army Green,None,None,Closed,Dark Brown,None,Bored Unshaven Cigarette
9651,9097,102.85743088633794,5,Gray,None,None,Eyepatch,Cream,Short Mohawk,Bored Unshaven
6361,9098,102.85034686864505,6,Orange,None,Silver Hoop,Sleepy,Golden Brown,Bayc Hat Black,Bored Unshaven
3836,9099,102.80213339350829,5,Orange,Work Vest,None,Wide Eyed,Brown,None,Bored Unshaven
1784,9100,102.78870234859428,4,Army Green,None,None,Closed,Brown,None,Bored Unshaven Cigarette
2454,9101,102.75392632245807,6,Purple,Tuxedo Tee,None,Bored,Pink,Beanie,Bored Unshaven
1560,9102,102.74951449154744,5,New Punk Blue,Navy Striped Tee,None,X Eyes,Brown,None,Bored Unshaven
1826,9103,102.73867538048883,6,Blue,Navy Striped Tee,None,Closed,Tan,Beanie,Bored Cigarette
7812,9104,102.72154819897237,6,Gray,Lumberjack Shirt,None,Closed,Black,Beanie,Bored
5970,9105,102.72023818494729,5,Orange,None,None,Bored,Brown,Girl's Hair Short,Bored
6502,9106,102.70170829209353,6,Gray,None,Gold Stud,Coins,Pink,Beanie,Bored Unshaven
190,9107,102.65901090868553,5,Yellow,None,None,Bored,Brown,Girl's Hair Short,Bored
2458,9108,102.65570198051387,5,Purple,None,None,Bored,Red,Bayc Flipped Brim,Grin
3537,9109,102.65356368893363,6,Aquamarine,Sleeveless T,None,Bloodshot,Brown,Cowboy Hat,Bored
401,9110,102.6408279083226,6,New Punk Blue,None,Silver Stud,Bored,Red,Bayc Hat Black,Bored
4878,9111,102.6143719946639,5,Orange,Wool Turtleneck,None,Coins,Tan,None,Bored Unshaven
5799,9112,102.59854243334182,5,Gray,Black Holes T,None,Sleepy,Black,None,Grin
8936,9113,102.59239061672086,5,Gray,None,None,Blindfold,Golden Brown,Cowboy Hat,Bored
9236,9114,102.58456538829113,5,Purple,Striped Tee,None,Bored,Cream,None,Phoneme  ooo
8727,9115,102.57717326320929,5,Yellow,None,None,Bored,Blue,Sushi Chef Headband,Bored
1002,9116,102.55995941322188,5,Orange,Prison Jumpsuit,None,Coins,Dark Brown,None,Bored Cigarette
1290,9117,102.54733474250398,5,Purple,Smoking Jacket,None,Bloodshot,Black,None,Dumbfounded
5534,9118,102.53970874290972,6,Purple,Black T,None,Sad,Black,Halo,Bored
3531,9119,102.53354719402454,5,Orange,None,None,Sad,Dark Brown,Irish Boho,Grin
779,9120,102.53351140756322,6,Yellow,Bone Tee,Silver Stud,Wide Eyed,Black,None,Bored Unshaven
7930,9121,102.50777151487354,6,Army Green,Black T,None,3d,Brown,Fisherman's Hat,Bored
6366,9122,102.48247715380894,6,Aquamarine,Wool Turtleneck,None,Bored,Golden Brown,Fez,Bored
