ID,Rank,Rarity_Score,Attributes,Background,Clothes,Earring,Eyes,Fur,Hat,Mouth,IPFS_URI
9556,7998,121.24623896972093,5,Orange,None,None,Zombie,Dmt,Beanie,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9556
8,7999,121.2452621009248,6,Aquamarine,None,Gold Stud,Robot,Zombie,Beanie,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8
5158,8000,121.2446759656006,5,Blue,Black Holes T,None,Scumbag,Brown,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5158
3368,8001,121.23347172485403,5,Orange,None,None,Angry,Red,Irish Boho,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3368
5455,8002,121.22366822367937,5,Aquamarine,Black T,None,Wide Eyed,Brown,None,Discomfort,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5455
6675,8003,121.19308867336974,5,Purple,Lab Coat,None,Closed,Cream,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6675
3148,8004,121.17339212152251,6,Blue,None,Silver Stud,Robot,Tan,Vietnam Era Helmet,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3148
3145,8005,121.15642781230392,6,New Punk Blue,Leather Jacket,None,Closed,Cream,Beanie,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3145
8085,8006,121.14936018723267,5,Aquamarine,None,None,Blindfold,Red,Seaman's Hat,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8085
273,8007,121.12761552758836,6,Gray,Leather Jacket,None,Closed,Cream,Fez,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/273
5078,8008,121.11360231365755,6,New Punk Blue,Sailor Shirt,None,Angry,Blue,Fez,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5078
2263,8009,121.10505711226021,5,Blue,Leather Jacket,None,Scumbag,Dark Brown,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2263
1128,8010,121.10425528617546,5,Orange,Service,None,Bored,Dark Brown,None,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1128
4696,8011,121.08808885668587,6,Army Green,Striped Tee,None,Sad,Dark Brown,Sushi Chef Headband,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4696
530,8012,121.05660676626815,5,Army Green,None,Diamond Stud,Closed,Blue,None,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/530
7173,8013,121.0394432357348,6,Aquamarine,Hawaiian,None,Bloodshot,Blue,Cowboy Hat,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7173
2575,8014,121.03399664471807,5,Yellow,None,None,Wide Eyed,Brown,Fisherman's Hat,Discomfort,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2575
61,8015,121.00848744766175,5,Aquamarine,Bone Tee,None,Eyepatch,Cream,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/61
6062,8016,121.00767296440384,5,Gray,Hawaiian,None,Angry,Robot,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6062
9766,8017,120.93326590535258,6,Aquamarine,Work Vest,None,Bored,Black,Bowler,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9766
4476,8018,120.92036006486143,7,Blue,Black T,Silver Hoop,Closed,Golden Brown,Sea Captain's Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4476
2915,8019,120.85608458313187,5,Yellow,Tuxedo Tee,None,Bored,Red,None,Jovial,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2915
7180,8020,120.8343757558694,6,Blue,Sailor Shirt,None,Closed,Golden Brown,Beanie,Phoneme Vuh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7180
1080,8021,120.8201253563745,6,Yellow,Tanktop,None,Bloodshot,Brown,Cowboy Hat,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1080
1724,8022,120.80019447881809,7,New Punk Blue,Striped Tee,Silver Stud,Closed,Pink,Commie Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1724
3013,8023,120.79051424109258,6,Aquamarine,Puffy Vest,None,Sleepy,Black,Horns,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3013
5949,8024,120.78667128706196,4,Army Green,None,None,Sad,Brown,None,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5949
7514,8025,120.76428154630837,5,New Punk Blue,Tuxedo Tee,None,Blindfold,Tan,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7514
7834,8026,120.74659272309869,4,Orange,None,None,Angry,White,None,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7834
2259,8027,120.71677806792722,5,Orange,None,None,Eyepatch,White,Commie Hat,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2259
6601,8028,120.70980128101189,6,Purple,Navy Striped Tee,None,Bored,Black,Fisherman's Hat,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6601
7526,8029,120.70876688066033,5,Orange,Sleeveless T,None,Blindfold,Red,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7526
5462,8030,120.70158051905558,6,Yellow,Guayabera,None,Wide Eyed,Golden Brown,Fisherman's Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5462
5681,8031,120.66298228969518,6,Gray,Bone Necklace,Silver Hoop,Bored,Pink,None,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5681
442,8032,120.61858172190107,6,Army Green,Tuxedo Tee,None,Angry,Black,Fisherman's Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/442
1179,8033,120.60374334412228,5,Purple,Lumberjack Shirt,None,Robot,Red,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1179
5155,8034,120.6003518039115,6,Purple,Wool Turtleneck,None,Wide Eyed,Dark Brown,Cowboy Hat,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5155
896,8035,120.56055193260686,5,Blue,None,None,Bored,Black,Fez,Phoneme Wah,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/896
1981,8036,120.53232517782548,7,Purple,Striped Tee,Silver Stud,Bored,Tan,Vietnam Era Helmet,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1981
9397,8037,120.5014352822903,5,Purple,Black T,None,3d,Cream,None,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9397
9441,8038,120.50103932870528,6,Orange,Lumberjack Shirt,None,Wide Eyed,Golden Brown,Beanie,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9441
6960,8039,120.47839833140327,6,New Punk Blue,Toga,None,Sunglasses,Dark Brown,Beanie,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6960
6961,8040,120.45705580003313,6,Blue,Sailor Shirt,None,Closed,Cream,Horns,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6961
8566,8041,120.4349517397478,6,Blue,Black Holes T,Silver Hoop,Crazy,Brown,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8566
4211,8042,120.43331004979511,7,New Punk Blue,Sailor Shirt,Silver Hoop,Robot,Black,Beanie,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4211
7950,8043,120.39883441442335,5,Purple,Sleeveless Logo T,None,Coins,Black,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7950
3825,8044,120.3987942990473,6,New Punk Blue,Tuxedo Tee,Diamond Stud,Bored,Black,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3825
3015,8045,120.39334915879229,6,Aquamarine,Navy Striped Tee,None,Wide Eyed,White,Short Mohawk,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3015
6298,8046,120.38601044855274,5,Blue,Bone Tee,None,Crazy,Blue,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6298
3698,8047,120.3311255338049,5,Blue,None,None,Bloodshot,Dark Brown,Commie Hat,Tongue Out,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3698
1398,8048,120.32866903372674,5,Purple,None,None,Bored,Cream,Bowler,Phoneme Oh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1398
3590,8049,120.31902700413079,5,Gray,Navy Striped Tee,None,Angry,Dark Brown,None,Phoneme L,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3590
7455,8050,120.31005294888844,7,Aquamarine,Sailor Shirt,Silver Stud,Wide Eyed,Black,Fisherman's Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7455
5832,8051,120.3059724599668,5,Yellow,Lumberjack Shirt,None,Robot,Dark Brown,None,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5832
2164,8052,120.28308109123965,5,Yellow,Guayabera,None,Coins,Cheetah,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2164
6790,8053,120.27257897275943,5,Gray,None,None,3d,Brown,Army Hat,Phoneme  ooo,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6790
7826,8054,120.26968188469301,6,Gray,Navy Striped Tee,None,Coins,Cheetah,Fez,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7826
7400,8055,120.24208771932287,6,Aquamarine,Sleeveless T,None,Robot,Black,Cowboy Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7400
8512,8056,120.21259977289384,5,Blue,Service,None,Bloodshot,Cream,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8512
1011,8057,120.17759609567946,5,Yellow,Sailor Shirt,None,Bored,Death Bot,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1011
7919,8058,120.13992307935763,5,Blue,Striped Tee,None,Holographic,Dark Brown,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7919
1125,8059,120.12989115083636,5,Orange,Prison Jumpsuit,None,Sleepy,Dark Brown,None,Phoneme  ooo,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1125
2718,8060,120.08875496135757,6,Yellow,Puffy Vest,None,Crazy,Dark Brown,Fez,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2718
4022,8061,120.08009114577537,6,Gray,Tanktop,None,Sad,Dark Brown,Beanie,Bored Unshaven Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4022
2512,8062,120.07195231386369,5,New Punk Blue,Wool Turtleneck,None,Bored,Cheetah,None,Phoneme Vuh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2512
4886,8063,120.06913159796132,5,Yellow,Service,None,Wide Eyed,Dark Brown,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4886
492,8064,120.06293138427947,6,Aquamarine,Sailor Shirt,None,Wide Eyed,Dark Brown,Army Hat,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/492
4865,8065,120.05572875313341,5,Aquamarine,Wool Turtleneck,None,Closed,Dark Brown,None,Phoneme  ooo,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4865
8508,8066,120.05552492866437,5,Blue,Puffy Vest,None,Sunglasses,Cream,None,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8508
3689,8067,120.04698395375172,5,Yellow,Bandolier,None,Robot,Black,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3689
7755,8068,120.04284461781101,5,New Punk Blue,None,None,Closed,Zombie,Beanie,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7755
5853,8069,120.03791418655405,5,Yellow,None,None,Eyepatch,Cheetah,Commie Hat,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5853
6796,8070,120.01921515531292,5,New Punk Blue,None,None,Sleepy,Brown,Bayc Hat Black,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6796
823,8071,120.00960374823065,6,Blue,Stunt Jacket,None,Bored,Brown,Commie Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/823
7422,8072,119.97815208726267,6,Gray,Bone Tee,None,Sleepy,Blue,Fez,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7422
986,8073,119.97283901603787,7,Army Green,Puffy Vest,Gold Hoop,Bloodshot,Dark Brown,Beanie,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/986
531,8074,119.94825349054499,5,Yellow,Prison Jumpsuit,None,3d,White,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/531
4868,8075,119.94784684484134,6,Purple,Sailor Shirt,None,Coins,Gray,Cowboy Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4868
4475,8076,119.94060670101724,6,Army Green,None,Silver Hoop,Sunglasses,Cream,Vietnam Era Helmet,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4475
1520,8077,119.9290621158202,6,Yellow,Sailor Shirt,None,Bored,Black,Spinner Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1520
494,8078,119.92818401985345,6,Blue,Puffy Vest,None,Bored,Dark Brown,Vietnam Era Helmet,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/494
4526,8079,119.92591499031487,6,Aquamarine,Vietnam Jacket,None,Robot,Brown,Seaman's Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4526
9076,8080,119.91830748204923,5,Army Green,None,None,Wide Eyed,Golden Brown,Stuntman Helmet,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9076
4138,8081,119.91537643611274,5,Blue,Rainbow Suspenders,None,Bored,Black,None,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4138
1852,8082,119.8941473020986,6,Blue,None,Silver Stud,Sunglasses,Golden Brown,Short Mohawk,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1852
6439,8083,119.88739156887559,7,Army Green,Striped Tee,Silver Hoop,Sleepy,Brown,Bayc Hat Black,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6439
7409,8084,119.86633109158221,5,New Punk Blue,Prison Jumpsuit,None,Bored,Tan,None,Rage,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7409
6474,8085,119.8566953195397,6,Aquamarine,Bone Tee,Silver Stud,Bored,Robot,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6474
5170,8086,119.84486944930008,5,Army Green,None,None,Wide Eyed,Blue,Horns,Bored Unshaven Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5170
9479,8087,119.82694735307263,5,Army Green,None,None,Wide Eyed,Dark Brown,Army Hat,Phoneme L,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9479
1940,8088,119.80991648276527,6,Aquamarine,Puffy Vest,None,Sleepy,Tan,Halo,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1940
4332,8089,119.79964530488412,6,Gray,Vietnam Jacket,None,Bored,Gray,Halo,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4332
9144,8090,119.78960468542174,5,Yellow,None,Diamond Stud,Angry,Brown,None,Bored Unshaven Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9144
5826,8091,119.72828882156185,5,Yellow,Striped Tee,None,Heart,Cream,None,Small Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5826
1245,8092,119.71901565667065,6,Blue,Guayabera,None,Bored,Black,Vietnam Era Helmet,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1245
8452,8093,119.71393875358606,6,Blue,Striped Tee,None,Sad,Blue,Short Mohawk,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8452
2555,8094,119.70564313934757,5,Aquamarine,Puffy Vest,None,3d,Dark Brown,None,Phoneme Vuh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2555
1005,8095,119.70465913245737,4,Aquamarine,None,None,X Eyes,Cream,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1005
599,8096,119.69430873208891,6,Blue,Navy Striped Tee,None,Heart,Cream,Sea Captain's Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/599
5251,8097,119.67959884889561,6,Aquamarine,Black T,None,Bored,Dark Brown,Bunny Ears,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5251
6356,8098,119.6782255741196,5,Purple,Work Vest,None,Robot,Tan,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6356
6847,8099,119.67803833431775,6,Gray,Wool Turtleneck,None,Wide Eyed,Dark Brown,Fez,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6847
3934,8100,119.66659209617977,5,New Punk Blue,Toga,None,Closed,Black,None,Phoneme Vuh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/3934
970,8101,119.65420831098575,5,Purple,Hawaiian,None,Hypnotized,Brown,None,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/970
5753,8102,119.63735460461606,5,Orange,None,None,Wide Eyed,Dark Brown,Army Hat,Phoneme L,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5753
5950,8103,119.61997354808855,6,Blue,Hawaiian,None,Heart,Golden Brown,Cowboy Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5950
21,8104,119.6161607533544,5,Orange,Black Holes T,None,Bored,Black,None,Phoneme  ooo,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/21
2281,8105,119.6131474751827,6,Orange,Sleeveless T,Silver Hoop,Sunglasses,Pink,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2281
4353,8106,119.60948628366647,5,Army Green,None,None,Bloodshot,Dmt,Bowler,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4353
1338,8107,119.60677450162626,5,Blue,Puffy Vest,None,Sad,Zombie,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1338
9335,8108,119.60239062592653,6,Blue,Black T,None,Heart,Dark Brown,Short Mohawk,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9335
1032,8109,119.59958816021162,5,Purple,Black T,None,X Eyes,Black,None,Bored Unshaven Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1032
5079,8110,119.59000139737164,6,Gray,Striped Tee,None,Bloodshot,Golden Brown,Beanie,Phoneme L,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5079
9904,8111,119.58294408428817,5,Aquamarine,Black T,None,Scumbag,Cheetah,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9904
8622,8112,119.5808836733496,6,Yellow,None,Silver Stud,Angry,Pink,Bayc Flipped Brim,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8622
545,8113,119.57493696219888,6,Yellow,Navy Striped Tee,None,Bored,Dark Brown,Bunny Ears,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/545
1703,8114,119.56336371803125,6,Purple,None,Gold Stud,Robot,Tan,Halo,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1703
7070,8115,119.55589969837166,5,Orange,None,None,Sleepy,Gray,Sushi Chef Headband,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7070
4491,8116,119.5521342591856,6,Army Green,None,Silver Hoop,Bored,Tan,Fisherman's Hat,Phoneme Oh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4491
2698,8117,119.5365213015492,5,Aquamarine,Sailor Shirt,None,Sleepy,Cream,None,Rage,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2698
2358,8118,119.52442632426877,6,Gray,Navy Striped Tee,None,Sad,Tan,Seaman's Hat,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2358
7234,8119,119.45805193812308,5,Army Green,Toga,None,Crazy,Red,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7234
7643,8120,119.45048166941767,6,Blue,Black T,None,Bored,Cheetah,Bayc Flipped Brim,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7643
1196,8121,119.40421782042016,6,Purple,Navy Striped Tee,None,Heart,Cream,Halo,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1196
7811,8122,119.40344472799019,5,Orange,Prison Jumpsuit,None,Hypnotized,Brown,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7811
7935,8123,119.3823335407538,6,Blue,None,Diamond Stud,Bored,Tan,Commie Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7935
9746,8124,119.35688956903702,6,Aquamarine,Hawaiian,None,3d,Dark Brown,Halo,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9746
2875,8125,119.34824065949402,6,Yellow,Stunt Jacket,Silver Stud,Bored,Cheetah,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2875
5290,8126,119.34142922086464,6,Purple,None,Silver Hoop,Coins,Golden Brown,Safari,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5290
5835,8127,119.33625393902287,5,Gray,Wool Turtleneck,None,Sad,Dark Brown,None,Jovial,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5835
7468,8128,119.31895261168475,6,Yellow,None,Silver Stud,Hypnotized,Dark Brown,Commie Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7468
5892,8129,119.29918898386863,4,Purple,None,None,Bored,Tan,None,Phoneme  ooo,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5892
7667,8130,119.29659325972625,6,Purple,Striped Tee,None,Sleepy,White,Short Mohawk,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7667
2366,8131,119.28834702659734,6,Blue,Tanktop,Silver Hoop,Bloodshot,White,None,Grin,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2366
2582,8132,119.27913915997543,6,Aquamarine,Striped Tee,None,Coins,Tan,S&m Hat,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2582
8276,8133,119.27773539243125,6,New Punk Blue,Service,Silver Hoop,Bored,Golden Brown,None,Bored,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8276
4429,8134,119.27666199670118,6,Purple,Navy Striped Tee,Silver Hoop,Crazy,Pink,None,Dumbfounded,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4429
5119,8135,119.24103857282344,5,Gray,Bone Tee,None,Sad,White,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/5119
4796,8136,119.23084881071341,5,Orange,Sleeveless T,None,Crazy,Brown,None,Phoneme Vuh,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/4796
2229,8137,119.21828804586553,6,Gray,Hawaiian,None,Coins,Cream,Fisherman's Hat,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2229
6240,8138,119.21815751587414,5,New Punk Blue,Toga,None,Sad,Pink,None,Bored Cigarette,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6240
1485,8139,119.21465982679445,5,Purple,Toga,None,3d,White,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1485
7146,8140,119.17504442536578,6,Gray,Vietnam Jacket,Gold Stud,Angry,Brown,None,Bored Unshaven,QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7146
