ID,Name,Rank,Rarity_Score,Attributes,Background,Beak Color,Chest,Clothes,Eye,Feathers,Glasses,Hat,Holding In Beak,Holding In Foot,One of One
6429,Parrotz #6429,9708,72.19478132180924,10,Glitch,Orange,Tie,Picasso Shirt,Surprised,Dark Blue,Monocle,Ruffled Feathers,Pipe,Saber,
2916,Parrotz #2916,9709,72.16259709716572,10,Sun Palm Beach,Black,Pharaoh Necklace,HawaianShirt,Sleepy,Blue,Steampunk Glasses,Disco Hair,Lollipop Candy,Dice,
1938,Parrotz #1938,9710,72.11434255154529,10,Glitch,Orange,Pharaoh Necklace,Tuxido,Red Glow,Blue,Rayban Sunglasses,Ruffled Feathers,Nose Ring,Saber,
6070,Parrotz #6070,9711,72.10512652267825,10,Energy,White,Gemstone Necklace,SleevlessShirt,Red Glow,Dark Blue,Deal With It Glasses,Vizor,Lollipop Candy,Map,
7038,Parrotz #7038,9712,72.0955554865351,10,Sun Palm Beach,White,Pharaoh Necklace,Hoodie,Surprised,Cyan Blue,Heart Sunglasses,Disco Hair,Nose Ring,Thanos Gauntlet,
3900,Parrotz #3900,9713,72.05995215224334,10,Checker Tunnel,Black,Gemstone Necklace,Hoodie,Surprised,White,Monocle,Vizor,Lollipop Candy,Map,
429,Parrotz #429,9714,72.04999498424044,10,Glitch,Black,Tie,Picasso Shirt,Sleepy,Green,Rayban Sunglasses,Disco Hair,Cigar,Dice,
3219,Parrotz #3219,9715,72.04056396251369,10,Wave,White,Diamond Necklace,HawaianShirt,Surprised,White,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Saber,
1465,Parrotz #1465,9716,72.03872627472686,10,Glitch,Orange,Gemstone Necklace,HawaianShirt,Surprised,White,Neon Party Glasses,Disco Hair,Pipe,Map,
4996,Parrotz #4996,9717,72.0211805095078,10,Sun Palm Beach,White,Bowtie,HawaianShirt,Demonic,Purple,Monocle,Vizor,Cigar,Thanos Gauntlet,
9024,Parrotz #9024,9718,71.9806431279863,10,Glitch,White,Diamond Necklace,Tuxido,Surprised,Blue,Neon Party Glasses,Vizor,Nose Ring,Map,
9731,Parrotz #9731,9719,71.92907590338002,10,Sun Palm Beach,Black,Diamond Necklace,HawaianShirt,Demonic,White,Steampunk Glasses,Disco Hair,Pipe,Thanos Gauntlet,
9810,Parrotz #9810,9720,71.91242522578573,10,Pyramid Palm Sun,Black,Diamond Necklace,HawaianShirt,Basic,Purple,Rayban Sunglasses,Disco Hair,Lollipop Candy,Map,
4795,Parrotz #4795,9721,71.90962923847515,10,Starbursts,Black,Gemstone Necklace,Hoodie,Sleepy,Green,Monocle,Ruffled Feathers,Lollipop Candy,Saber,
9575,Parrotz #9575,9722,71.88917444637387,10,Glitch,Orange,Pharaoh Necklace,Tuxido,Surprised,Blue,Monocle,Ruffled Feathers,Pipe,Thanos Gauntlet,
5427,Parrotz #5427,9723,71.88017646747463,10,Boom,White,Tie,SleevlessShirt,Surprised,Green,Monocle,Vizor,Cigar,Map,
2712,Parrotz #2712,9724,71.87930187459297,10,Energy,White,Gemstone Necklace,SleevlessShirt,Basic,Purple,Neon Party Glasses,Vizor,Lollipop Candy,Thanos Gauntlet,
3746,Parrotz #3746,9725,71.85718680557854,10,Storm,White,Pharaoh Necklace,SleevlessShirt,Sleepy,Green,Monocle,Disco Hair,Nose Ring,Cash,
1271,Parrotz #1271,9726,71.85663080618065,10,Boom,Orange,Pharaoh Necklace,SleevlessShirt,Red Glow,White,Rayban Sunglasses,Disco Hair,Lollipop Candy,Telescope,
2357,Parrotz #2357,9727,71.85438876280621,10,80s Retro Palm,White,Gold Chain,SleevlessShirt,Surprised,Green,Steampunk Glasses,Vizor,Lollipop Candy,Cash,
1980,Parrotz #1980,9728,71.84537248755267,10,Storm,Black,Pharaoh Necklace,Picasso Shirt,Surprised,Green,Rayban Sunglasses,Ruffled Feathers,Pipe,Telescope,
3429,Parrotz #3429,9729,71.83663946124334,10,Glitch,Black,Diamond Necklace,SleevlessShirt,Demonic,Yellow,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Cash,
4660,Parrotz #4660,9730,71.83418527871326,10,80s Retro Palm,White,Tie,SleevlessShirt,Red Glow,Purple,Deal With It Glasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
3686,Parrotz #3686,9731,71.8325637557826,10,Glitch,Black,Gold Chain,Tuxido,Demonic,Dark Blue,Monocle,Disco Hair,Lollipop Candy,Cash,
4998,Parrotz #4998,9732,71.81873683815664,10,Sun Palm Beach,White,Bowtie,Hoodie,Surprised,Cyan Blue,Deal With It Glasses,Ruffled Feathers,Cigar,Saber,
7967,Parrotz #7967,9733,71.81866915986862,10,Glitch,White,Gold Chain,SleevlessShirt,Confused,Purple,Monocle,Vizor,Pipe,Saber,
542,Parrotz #542,9734,71.78559550629451,10,Glitch,Black,Pharaoh Necklace,Hoodie,Surprised,Yellow,Monocle,Ruffled Feathers,Lollipop Candy,Telescope,
7116,Parrotz #7116,9735,71.75202427684086,10,Storm,Orange,Pharaoh Necklace,Hoodie,Basic,White,Rayban Sunglasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
4932,Parrotz #4932,9736,71.72056023531553,10,Storm,White,Pharaoh Necklace,SleevlessShirt,Demonic,Cyan Blue,Rayban Sunglasses,Disco Hair,Lollipop Candy,Dice,
8687,Parrotz #8687,9737,71.68848006882762,10,Sun Palm Beach,Orange,Bowtie,Hoodie,Sleepy,Purple,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Map,
8614,Parrotz #8614,9738,71.68373012736217,10,Checker Tunnel,Black,Pharaoh Necklace,SleevlessShirt,Red Glow,White,Neon Party Glasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
9419,Parrotz #9419,9739,71.67901899681566,10,Sun Palm Beach,White,Gold Chain,SleevlessShirt,Confused,Dark Blue,Heart Sunglasses,Vizor,Lollipop Candy,Thanos Gauntlet,
1044,Parrotz #1044,9740,71.66950628421058,10,Pyramid Palm Sun,White,Pharaoh Necklace,Tuxido,Basic,Green,Rayban Sunglasses,Disco Hair,Lollipop Candy,Saber,
4469,Parrotz #4469,9741,71.63955472611484,10,Glitch,Black,Bowtie,SleevlessShirt,Basic,Cyan Blue,Deal With It Glasses,Disco Hair,Nose Ring,Dice,
9367,Parrotz #9367,9742,71.62334338791517,10,Sun Palm Beach,Black,Pharaoh Necklace,Picasso Shirt,Surprised,Dark Blue,Monocle,Ruffled Feathers,Pipe,Telescope,
9891,Parrotz #9891,9743,71.61211047394265,10,Storm,White,Bowtie,SleevlessShirt,Sleepy,Cyan Blue,Rayban Sunglasses,Ruffled Feathers,Cigar,Cash,
667,Parrotz #667,9744,71.61145420917086,10,Glitch,Black,Gemstone Necklace,Picasso Shirt,Confused,Purple,Neon Party Glasses,Vizor,Lollipop Candy,Saber,
7944,Parrotz #7944,9745,71.607877257034,10,Glitch,Orange,Tie,Picasso Shirt,Demonic,Green,Neon Party Glasses,Ruffled Feathers,Cigar,Telescope,
357,Parrotz #357,9746,71.60476121536726,10,Storm,White,Gemstone Necklace,SleevlessShirt,Sleepy,Green,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Dice,
191,Parrotz #191,9747,71.60368521632766,10,Palm Road,Black,Pharaoh Necklace,Hoodie,Sleepy,White,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Telescope,
8310,Parrotz #8310,9748,71.5819504946816,10,Storm,White,Pharaoh Necklace,Hoodie,Confused,White,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Saber,
2057,Parrotz #2057,9749,71.5780583665846,10,80s Retro Palm,Orange,Diamond Necklace,SleevlessShirt,Basic,Green,Monocle,Ruffled Feathers,Lollipop Candy,Saber,
2236,Parrotz #2236,9750,71.54925286855037,10,Boom,White,Pharaoh Necklace,HawaianShirt,Sleepy,Purple,Rayban Sunglasses,Vizor,Lollipop Candy,Thanos Gauntlet,
8454,Parrotz #8454,9751,71.54561023415918,10,Glitch,White,Diamond Necklace,Hoodie,Demonic,Dark Blue,Deal With It Glasses,Disco Hair,Nose Ring,Saber,
5900,Parrotz #5900,9752,71.52377785619733,10,Pyramid Palm Sun,Black,Tie,HawaianShirt,Surprised,Purple,Rayban Sunglasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
3303,Parrotz #3303,9753,71.51855023615487,10,Matrix,White,Bowtie,SleevlessShirt,Surprised,Purple,Heart Sunglasses,Vizor,Lollipop Candy,Telescope,
9254,Parrotz #9254,9754,71.50816684346005,10,Energy,White,Gemstone Necklace,SleevlessShirt,Demonic,White,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Axe Hammer,
1674,Parrotz #1674,9755,71.49129995012045,10,Palm Road,White,Gemstone Necklace,SleevlessShirt,Sleepy,Cyan Blue,Neon Party Glasses,Vizor,Lollipop Candy,Map,
2701,Parrotz #2701,9756,71.4697543902501,10,Sun Palm Beach,Black,Gemstone Necklace,HawaianShirt,Basic,Blue,Deal With It Glasses,Disco Hair,Pipe,Map,
7694,Parrotz #7694,9757,71.44837061715226,10,Energy,Black,Tie,Hoodie,Basic,Green,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Thanos Gauntlet,
7042,Parrotz #7042,9758,71.44258588184807,10,Wave,Black,Tie,SleevlessShirt,Sleepy,Blue,Rayban Sunglasses,Disco Hair,Pipe,Map,
5504,Parrotz #5504,9759,71.44141700271607,10,Storm,White,Tie,SleevlessShirt,Basic,Dark Blue,Heart Sunglasses,Ruffled Feathers,Pipe,Map,
1700,Parrotz #1700,9760,71.40367958188708,10,Sun Palm Beach,Black,Diamond Necklace,HawaianShirt,Basic,Blue,Deal With It Glasses,Ruffled Feathers,Pipe,Saber,
9544,Parrotz #9544,9761,71.39780678413864,10,Glitch,Black,Diamond Necklace,Hoodie,Demonic,Cyan Blue,Heart Sunglasses,Vizor,Cigar,Cash,
856,Parrotz #856,9762,71.38737682061546,10,Glitch,Black,Bowtie,Tuxido,Confused,Blue,Deal With It Glasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
551,Parrotz #551,9763,71.38130370798409,10,Equations,White,Tie,HawaianShirt,Demonic,Blue,Rayban Sunglasses,Vizor,Lollipop Candy,Telescope,
8582,Parrotz #8582,9764,71.38113912026694,10,Storm,White,Gemstone Necklace,SleevlessShirt,Basic,Blue,Steampunk Glasses,Vizor,Pipe,Map,
2021,Parrotz #2021,9765,71.3736290009097,10,Sun Palm Beach,White,Bowtie,Picasso Shirt,Basic,White,Neon Party Glasses,Vizor,Lollipop Candy,Axe Hammer,
252,Parrotz #252,9766,71.36598726495214,10,Matrix,White,Gold Chain,SleevlessShirt,Surprised,Dark Blue,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Map,
1078,Parrotz #1078,9767,71.32196940567847,10,Pyramid Palm Sun,Black,Diamond Necklace,SleevlessShirt,Demonic,Cyan Blue,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Map,
2845,Parrotz #2845,9768,71.32143983045113,10,Wave,White,Diamond Necklace,Tuxido,Basic,White,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Map,
9656,Parrotz #9656,9769,71.26581988853141,10,Equations,Black,Tie,SleevlessShirt,Sleepy,Purple,Deal With It Glasses,Vizor,Lollipop Candy,Thanos Gauntlet,
8299,Parrotz #8299,9770,71.25917228332251,10,Storm,Black,Tie,SleevlessShirt,Demonic,Blue,Steampunk Glasses,Ruffled Feathers,Cigar,Telescope,
5165,Parrotz #5165,9771,71.24614776009902,10,Sun Palm Beach,White,Bowtie,Hoodie,Red Glow,Blue,Neon Party Glasses,Vizor,Lollipop Candy,Cash,
2238,Parrotz #2238,9772,71.23247598326186,10,Starbursts,White,Tie,SleevlessShirt,Red Glow,White,Rayban Sunglasses,Ruffled Feathers,Pipe,Thanos Gauntlet,
760,Parrotz #760,9773,71.15358901418675,10,Disco Lights,White,Tie,HawaianShirt,Basic,Blue,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Thanos Gauntlet,
3279,Parrotz #3279,9774,71.12729721811849,10,Sun Palm Beach,White,Bowtie,Picasso Shirt,Confused,White,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Telescope,
9014,Parrotz #9014,9775,71.10296042187382,10,Storm,Orange,Tie,SleevlessShirt,Sleepy,Cyan Blue,Monocle,Disco Hair,Lollipop Candy,Map,
3973,Parrotz #3973,9776,71.09133594420925,10,Boom,Black,Diamond Necklace,SleevlessShirt,Basic,Dark Blue,Rayban Sunglasses,Vizor,Lollipop Candy,Cash,
7114,Parrotz #7114,9777,71.08396815349137,10,Energy,White,Tie,SleevlessShirt,Red Glow,Purple,Deal With It Glasses,Vizor,Lollipop Candy,Telescope,
3558,Parrotz #3558,9778,71.03866184086971,10,Glitch,Orange,Tie,SleevlessShirt,Sleepy,Purple,Heart Sunglasses,Vizor,Pipe,Axe Hammer,
3396,Parrotz #3396,9779,71.0266570264448,10,Sun Palm Beach,White,Pharaoh Necklace,Tuxido,Sleepy,Green,Monocle,Ruffled Feathers,Pipe,Saber,
6294,Parrotz #6294,9780,71.01511716610163,10,Boom,White,Pharaoh Necklace,SleevlessShirt,Basic,Cyan Blue,Rayban Sunglasses,Ruffled Feathers,Pipe,Telescope,
8525,Parrotz #8525,9781,71.00772752294145,10,80s Retro Palm,Black,Gemstone Necklace,SleevlessShirt,Surprised,Purple,Monocle,Disco Hair,Lollipop Candy,Telescope,
831,Parrotz #831,9782,71.00187770367738,10,Storm,Black,Gemstone Necklace,HawaianShirt,Surprised,Green,Heart Sunglasses,Disco Hair,Lollipop Candy,Telescope,
3312,Parrotz #3312,9783,70.9958790819329,10,Glitch,Black,Diamond Necklace,SleevlessShirt,Basic,Green,Rayban Sunglasses,Cowboy Hat,Pipe,Saber,
1084,Parrotz #1084,9784,70.97581643944838,10,Energy,Black,Pharaoh Necklace,SleevlessShirt,Demonic,Purple,Monocle,Vizor,Lollipop Candy,Cash,
5420,Parrotz #5420,9785,70.95366419365152,10,Pyramid Palm Sun,Orange,Gemstone Necklace,SleevlessShirt,Surprised,Green,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Telescope,
1446,Parrotz #1446,9786,70.9411558913105,10,Energy,White,Gemstone Necklace,SleevlessShirt,Demonic,Cyan Blue,Heart Sunglasses,Ruffled Feathers,Lollipop Candy,Saber,
5488,Parrotz #5488,9787,70.92526880581167,10,Sun Palm Beach,White,Gemstone Necklace,HawaianShirt,Basic,Purple,Steampunk Glasses,Vizor,Cigar,Map,
8175,Parrotz #8175,9788,70.90249424981239,10,Sun Palm Beach,Black,Gold Chain,SleevlessShirt,Sleepy,Cyan Blue,Heart Sunglasses,Ruffled Feathers,Cigar,Map,
8206,Parrotz #8206,9789,70.8796790563374,10,80s Retro Palm,White,Diamond Necklace,SleevlessShirt,Surprised,Purple,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Axe Hammer,
3000,Parrotz #3000,9790,70.87579751426526,10,Palm Road,White,Diamond Necklace,SleevlessShirt,Basic,Green,Rayban Sunglasses,Ruffled Feathers,Nose Ring,Thanos Gauntlet,
6214,Parrotz #6214,9791,70.86458009545309,10,Energy,White,Tie,SleevlessShirt,Red Glow,Green,Rayban Sunglasses,Ruffled Feathers,Pipe,Telescope,
1557,Parrotz #1557,9792,70.85530375089228,10,Glitch,White,Pharaoh Necklace,Hoodie,Red Glow,White,Neon Party Glasses,Vizor,Nose Ring,Cash,
4703,Parrotz #4703,9793,70.84605740790688,10,Red Lasers,White,Pharaoh Necklace,SleevlessShirt,Basic,White,Rayban Sunglasses,Ruffled Feathers,Nose Ring,Map,
3198,Parrotz #3198,9794,70.7909968940736,10,Glitch,White,Gold Chain,Hoodie,Surprised,Blue,Deal With It Glasses,Ruffled Feathers,Pipe,Saber,
7416,Parrotz #7416,9795,70.7693852208014,10,Red Lasers,Black,Gold Chain,SleevlessShirt,Sleepy,Green,Rayban Sunglasses,Vizor,Lollipop Candy,Map,
2683,Parrotz #2683,9796,70.76703006015671,10,Sun Palm Beach,Orange,Pharaoh Necklace,SleevlessShirt,Demonic,Green,Neon Party Glasses,Vizor,Pipe,Thanos Gauntlet,
7266,Parrotz #7266,9797,70.74716420003934,10,Checker Tunnel,Orange,Bowtie,SleevlessShirt,Surprised,White,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Cash,
66,Parrotz #66,9798,70.72915614583646,10,Matrix,White,Diamond Necklace,SleevlessShirt,Red Glow,Cyan Blue,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Thanos Gauntlet,
9237,Parrotz #9237,9799,70.72525874449533,10,Wave,Black,Pharaoh Necklace,Hoodie,Demonic,Green,Deal With It Glasses,Vizor,Lollipop Candy,Map,
934,Parrotz #934,9800,70.67276513645425,10,Equations,White,Diamond Necklace,SleevlessShirt,Basic,Dark Blue,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Map,
7409,Parrotz #7409,9801,70.64520625956638,10,Sun Palm Beach,White,Diamond Necklace,Tuxido,Basic,Green,Neon Party Glasses,Disco Hair,Lollipop Candy,Saber,
1127,Parrotz #1127,9802,70.58589160081638,10,Pyramid Palm Sun,Black,Diamond Necklace,SleevlessShirt,Basic,Green,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Axe Hammer,
3378,Parrotz #3378,9803,70.5412276274018,10,Glitch,White,Gemstone Necklace,HawaianShirt,Basic,Purple,Heart Sunglasses,Disco Hair,Lollipop Candy,Dice,
2930,Parrotz #2930,9804,70.52921232405204,10,Sun Palm Beach,Black,Diamond Necklace,HawaianShirt,Surprised,Green,Rayban Sunglasses,Disco Hair,Nose Ring,Cash,
330,Parrotz #330,9805,70.52695559526792,10,Glitch,White,Gemstone Necklace,Hoodie,Demonic,Dark Blue,Neon Party Glasses,Ruffled Feathers,Nose Ring,Map,
7070,Parrotz #7070,9806,70.4998690193776,10,Starbursts,Black,Tie,SleevlessShirt,Sleepy,Green,Rayban Sunglasses,Vizor,Pipe,Thanos Gauntlet,
303,Parrotz #303,9807,70.48539399456259,10,Glitch,Orange,Diamond Necklace,SleevlessShirt,Sleepy,Cyan Blue,Neon Party Glasses,Ruffled Feathers,Nose Ring,Thanos Gauntlet,
54,Parrotz #54,9808,70.43486014424464,10,Sun Palm Beach,Black,Gemstone Necklace,Tuxido,Basic,Cyan Blue,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Cash,
5111,Parrotz #5111,9809,70.42996739634945,10,Pyramid Palm Sun,Black,Bowtie,SleevlessShirt,Basic,Blue,Monocle,Disco Hair,Lollipop Candy,Thanos Gauntlet,
7728,Parrotz #7728,9810,70.41930298863409,10,Sun Palm Beach,Orange,Diamond Necklace,SleevlessShirt,Sleepy,Green,Monocle,Ruffled Feathers,Cigar,Saber,
3597,Parrotz #3597,9811,70.40757317269136,10,Checker Tunnel,White,Gemstone Necklace,HawaianShirt,Demonic,White,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Saber,
5982,Parrotz #5982,9812,70.40634033738813,10,Sun Palm Beach,Black,Diamond Necklace,Tuxido,Basic,Green,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Cash,
5734,Parrotz #5734,9813,70.39879582403601,10,Glitch,Black,Tie,Tuxido,Red Glow,Purple,Rayban Sunglasses,Disco Hair,Nose Ring,Map,
2461,Parrotz #2461,9814,70.39837760710331,10,Storm,Black,Gemstone Necklace,SleevlessShirt,Basic,Green,Steampunk Glasses,Ruffled Feathers,Nose Ring,Telescope,
6589,Parrotz #6589,9815,70.33332953730245,10,Starbursts,White,Bowtie,SleevlessShirt,Demonic,Dark Blue,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Telescope,
5046,Parrotz #5046,9816,70.32953997209206,10,Checker Tunnel,Orange,Diamond Necklace,SleevlessShirt,Sleepy,Green,Rayban Sunglasses,Vizor,Lollipop Candy,Telescope,
1591,Parrotz #1591,9817,70.28135857583851,10,80s Retro Palm,Black,Pharaoh Necklace,SleevlessShirt,Demonic,Dark Blue,Deal With It Glasses,Vizor,Lollipop Candy,Map,
5785,Parrotz #5785,9818,70.25743126152257,10,Sun Palm Beach,Black,Diamond Necklace,SleevlessShirt,Red Glow,Green,Monocle,Disco Hair,Pipe,Cash,
3058,Parrotz #3058,9819,70.22289419484648,10,Sun Palm Beach,White,Gemstone Necklace,Hoodie,Demonic,White,Rayban Sunglasses,Disco Hair,Nose Ring,Telescope,
5550,Parrotz #5550,9820,70.14330904708872,10,Sun Palm Beach,White,Bowtie,Tuxido,Demonic,Blue,Monocle,Disco Hair,Lollipop Candy,Telescope,
9520,Parrotz #9520,9821,70.12824040892387,10,Glitch,Black,Tie,SleevlessShirt,Sleepy,Blue,Steampunk Glasses,Vizor,Cigar,Dice,
8917,Parrotz #8917,9822,70.08812992423063,10,80s Retro Palm,Black,Bowtie,SleevlessShirt,Red Glow,Purple,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Saber,
9861,Parrotz #9861,9823,70.08132148152492,10,Sun Palm Beach,Black,Diamond Necklace,SleevlessShirt,Red Glow,White,Neon Party Glasses,Ruffled Feathers,Pipe,Telescope,
6514,Parrotz #6514,9824,70.05613919154439,10,Equations,White,Pharaoh Necklace,SleevlessShirt,Sleepy,White,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Telescope,
835,Parrotz #835,9825,70.03932408322704,10,Glitch,Black,Tie,SleevlessShirt,Basic,Cyan Blue,Deal With It Glasses,Cowboy Hat,Lollipop Candy,Cash,
3273,Parrotz #3273,9826,70.02313939158408,10,Sun Palm Beach,Black,Tie,SleevlessShirt,Surprised,Yellow,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Telescope,
9624,Parrotz #9624,9827,70.00552605545022,10,Glitch,White,Pharaoh Necklace,SleevlessShirt,Sleepy,White,Rayban Sunglasses,Cowboy Hat,Nose Ring,Map,
3750,Parrotz #3750,9828,70.00157775688575,10,Starbursts,White,Pharaoh Necklace,SleevlessShirt,Surprised,Blue,Monocle,Disco Hair,Lollipop Candy,Cash,
3836,Parrotz #3836,9829,69.9980879852085,10,Energy,Black,Tie,SleevlessShirt,Red Glow,Green,Deal With It Glasses,Vizor,Lollipop Candy,Thanos Gauntlet,
6000,Parrotz #6000,9830,69.99528776407188,10,Glitch,White,Pharaoh Necklace,HawaianShirt,Confused,Green,Monocle,Ruffled Feathers,Lollipop Candy,Dice,
458,Parrotz #458,9831,69.97319900009813,10,Sun Palm Beach,Black,Tie,SleevlessShirt,Demonic,Blue,Deal With It Glasses,Disco Hair,Nose Ring,Cash,
9407,Parrotz #9407,9832,69.96667648815355,10,Sun Palm Beach,White,Bowtie,Hoodie,Demonic,Green,Heart Sunglasses,Ruffled Feathers,Pipe,Map,
2585,Parrotz #2585,9833,69.93663539864806,10,Energy,White,Diamond Necklace,SleevlessShirt,Basic,White,Steampunk Glasses,Disco Hair,Lollipop Candy,Telescope,
6660,Parrotz #6660,9834,69.9181338127367,10,Energy,Orange,Bowtie,SleevlessShirt,Basic,White,Rayban Sunglasses,Ruffled Feathers,Lollipop Candy,Telescope,
1285,Parrotz #1285,9835,69.8323411047066,10,Sun Palm Beach,Black,Tie,SleevlessShirt,Basic,Purple,Neon Party Glasses,Vizor,Nose Ring,Saber,
6,Parrotz #6,9836,69.8132514920606,10,Energy,White,Tie,SleevlessShirt,Basic,White,Heart Sunglasses,Disco Hair,Lollipop Candy,Saber,
5350,Parrotz #5350,9837,69.72586250587264,10,Palm Road,White,Bowtie,SleevlessShirt,Red Glow,Cyan Blue,Rayban Sunglasses,Vizor,Lollipop Candy,Telescope,
7743,Parrotz #7743,9838,69.68311280035836,10,Sun Palm Beach,White,Tie,SleevlessShirt,Sleepy,Blue,Monocle,Ruffled Feathers,Nose Ring,Axe Hammer,
3348,Parrotz #3348,9839,69.67280326897709,10,Glitch,Black,Gold Chain,HawaianShirt,Sleepy,Purple,Rayban Sunglasses,Ruffled Feathers,Nose Ring,Thanos Gauntlet,
9668,Parrotz #9668,9840,69.65682903177238,10,Boom,White,Pharaoh Necklace,SleevlessShirt,Red Glow,Purple,Rayban Sunglasses,Vizor,Lollipop Candy,Thanos Gauntlet,
3258,Parrotz #3258,9841,69.60141418644618,10,Glitch,White,Bowtie,HawaianShirt,Confused,White,Monocle,Vizor,Lollipop Candy,Axe Hammer,
4754,Parrotz #4754,9842,69.59840716991762,10,Sun Palm Beach,Black,Bowtie,SleevlessShirt,Sleepy,Green,Heart Sunglasses,Disco Hair,Lollipop Candy,Dice,
4215,Parrotz #4215,9843,69.53238606109988,10,Storm,Black,Tie,HawaianShirt,Basic,White,Steampunk Glasses,Vizor,Lollipop Candy,Telescope,
6510,Parrotz #6510,9844,69.53075623404042,10,Sun Palm Beach,Black,Bowtie,SleevlessShirt,Demonic,White,Heart Sunglasses,Disco Hair,Nose Ring,Thanos Gauntlet,
8125,Parrotz #8125,9845,69.51422758293187,10,Glitch,Orange,Bowtie,HawaianShirt,Red Glow,Green,Neon Party Glasses,Disco Hair,Lollipop Candy,Thanos Gauntlet,
2613,Parrotz #2613,9846,69.48421408171232,10,Sun Palm Beach,White,Tie,Tuxido,Demonic,Purple,Deal With It Glasses,Vizor,Lollipop Candy,Telescope,
2914,Parrotz #2914,9847,69.48359191333182,10,Sun Palm Beach,White,Gold Chain,SleevlessShirt,Surprised,Purple,Rayban Sunglasses,Disco Hair,Cigar,Map,
2993,Parrotz #2993,9848,69.4762728379375,10,Glitch,Black,Tie,HawaianShirt,Sleepy,Dark Blue,Heart Sunglasses,Vizor,Nose Ring,Telescope,
4038,Parrotz #4038,9849,69.43850758892758,10,Sun Palm Beach,White,Gemstone Necklace,Picasso Shirt,Demonic,Cyan Blue,Steampunk Glasses,Disco Hair,Lollipop Candy,Telescope,
4722,Parrotz #4722,9850,69.42739809354131,10,Glitch,Orange,Bowtie,Hoodie,Sleepy,White,Deal With It Glasses,Ruffled Feathers,Lollipop Candy,Axe Hammer,
7664,Parrotz #7664,9851,69.4268272031017,10,Energy,Black,Tie,HawaianShirt,Surprised,Green,Rayban Sunglasses,Vizor,Lollipop Candy,Telescope,
8601,Parrotz #8601,9852,69.39093394899383,10,Pyramid Palm Sun,White,Gemstone Necklace,SleevlessShirt,Red Glow,Purple,Rayban Sunglasses,Vizor,Lollipop Candy,Map,
