ID,Name,Rank,Rarity_Score,Alpha,Attributes,Axel Mount,Background,Base Neck,Beta,Cheek Shield,Chest,Core Drive,Crest,Delta,Ears,Energy,Equipment,Firepower,Gamma,Head,Jaw nut,K9 Matrix,Lower Jaw,Neck,Nose,Prosternum,Psi,Shield Strength,Sigma,Single Body,Snout,Speed,Tech,Throat,Vision Tech,Withers,Zeta
2660,Mekatron K9 #2660,4405,632.4832146988662,,19,Royalyellow,Ultramarineblue,,,Brightyellow,,HyperStabalizing,,,Hightech,17,ArmorCracker,10,,,Goblin,22,Shimmer,,BlacksiteLabs,,,17,,Inerton,PlasmaDisruptorGenerator,19,13,,EvR,,Zeeta
3915,Mekatron K9 #3915,4406,632.4170791028243,,19,BlueHexMount,Xanadu,,,Teal,,Photomatter,,,Plasmanix,19,ArmorCrackerMK4,17,,,Mektech,23,Ridgedtooth,,SilionMTech,,,19,Sigma,Galine,ExoticParticleGenerator,18,13,,BlueEye,,
3547,Mekatron K9 #3547,4407,632.3632412912408,,19,Royalyellow,Orangeyellow,,,SpikeyMk4,,ReactorCoreDrive,,,Azulex,21,ConcealedPhaser,08,,,Heliotrope,11,Lemtangtech,,AeroTechz,,,08,Sigma,Hotrod,AndromedaBeta,21,18,,Garethtech,,
545,Mekatron K9 #545,4408,632.243007033861,,19,Deeprose,RadicalRed,,,Sinopia,,ReinforcedDeuterium,,,Lavender,23,InvisibleTurret,21,Gamma,,Lapis,21,Ghost,,BakerLimited,,,12,,Scarletred,IndieGeneratorM4,22,13,,EvRAnger,,
1920,Mekatron K9 #1920,4409,632.2110099677865,,19,Deepskyblue,Khakidark,,,Favulous,,Protomatter,,Delta,Savagetech,15,SidePlasmaBeamer,08,,,Steel,23,Brighttech,,SilionMTech,,,16,,GoGreen,CornitronParticleGenerator,10,14,,Passive,,
1798,Mekatron K9 #1798,4410,632.0780273307604,,19,SaphireMount,Darkturquoise,,,DoubleLayerdShield,,Photomatter,,Delta,Plasmanix,09,SideHeadBuster,06,,,JsScarlet,09,slyaluminum,,JesonPak3,,,19,,Makentite,PlasmaDisruptorGenerator,22,11,,BuyangLabs,,
2659,Mekatron K9 #2659,4411,632.0635753734985,,19,Deeprose,Keylime,,,Brushedcu,,MatterEngine,,,Brushedmetal,17,SideHeadBuster,17,,,Goblin,16,Datacrunch,,Crimson,,,14,,Netheranium,CornitronParticleGenerator,25,13,,Forcelabs,,Zeeta
4061,Mekatron K9 #4061,4412,632.0425239416159,,19,Brushedcu,Celadon,,,Darktech,,FieldInjection,,,Cordovian,20,ConcealedPhaser,12,,,JsPMSTech,07,Lemtangtech,,NGtechmodel3,,,18,Sigma,Brownee,PlasmaDisruptorGenerator,19,17,,AlekseiRedEye,,
2896,Mekatron K9 #2896,4413,632.0159061769964,,19,Peach,Saddlebrown,,,Flax,,Photomatter,,,Panishviridian,15,ClokedTorpedo,18,,,Independence,14,Sharlet,,BlueFlame,,,21,,Galine,OldGeneralCorpReplacement,18,17,,TrippleRed,,Zeeta
3615,Mekatron K9 #3615,4414,631.9809733998862,,19,Amberalloy,Taupe,,,MicroTopedoBay,,HaddarHyperCore,,,Scratched,09,SidePlasmaBeamer,09,,,Mahagony,18,Flamethrower,,SilionMTech,,,15,Sigma,Plated,HarleyquinGeneratorM2,18,21,,EvGStern,,
4993,Mekatron K9 #4993,4415,631.9345753978266,,19,Oldmauve,Orangeyellow,,,Eminance,,ReinforcedDeuterium,,,Gold,09,ArmorCrackerMK3,17,,,Lapis,24,Curvedbayo,,SellaWorks,,Psi,11,,GunnerW,ParticleGeneratorGen2,14,15,,EvbStern,,
2787,Mekatron K9 #2787,4416,631.8134482656751,,19,DiveMount,Seance,,,Citron,,HyperStabalizing,,,Cordovian,14,ArmorCrackerMK4,22,,,Jonquil,20,Sharlet,,JMSlabs,,,15,,GunnerW,AngelLabs,05,15,,EvR,,Zeeta
342,Mekatron K9 #342,4417,631.8074666233034,,19,RMDMount,Hanblue,,Beta,Cordovian,,StabilizingCore,,,Novalie,13,GreenRayTurret,13,,,Gunmetal,13,Brighttech,,Crimson,,,16,,Galine,NanobotGenerator,15,11,,Peace,,
1793,Mekatron K9 #1793,4418,631.7425424074456,,19,VMount,Persiangreen,,,Bittersweet,,ThoronPlasma,,Delta,Brmex,15,CoreBuster,11,,,Oxblood,19,Curvedbayo,,JesonPak2,,,21,,Goblin,HalleyTwinHeated,14,14,,DarkShade,,
3114,Mekatron K9 #3114,4419,631.5924350700363,,19,Greymetal,Mandarin,,,MicroTopedoBay,,StabilizingCore,,,AviraPurple,22,CloakedPhotonCanon,18,,,JsEncorp,22,GreenFurry,,BakerLimited,,,19,,Oceana,AngelLabs,10,17,,Astratech,,Zeeta
1042,Mekatron K9 #1042,4420,631.5438441729443,,19,Oldmauve,Persiangreen,,,Rufous,,FieldInjection,,,Cordovian,10,CloakedPhotonCanon,08,Gamma,,Andromeda,08,GreenFurry,,SilionMTech,,,16,,Savagetech,AndromedaAlpha,10,11,,EvGStern,,
4951,Mekatron K9 #4951,4421,631.5432379317033,,19,Greymetal,Viridian,,,Brightyellow,,AMHDrive,,,Copper,14,ArmorCrackerMK3,15,,,JsGunMetal,09,Assimilated,,MegaCOre,,Psi,07,,MadscientistTiger,Navytech,09,16,,Jarvistech,,
1746,Mekatron K9 #1746,4422,631.5008684076029,,19,Scarlet,Jasmine,,,Darktech,,FieldInjection,,Delta,CrysalEmerald,12,CoreBuster,16,,,JsJMSTech,11,GreenFurry,,NGtechmodel3,,,22,,Inerton,IctrineGeneratorM4,21,18,,Kizzylabs,,
2057,Mekatron K9 #2057,4423,631.4079471405421,,19,Deeprose,WeezyBlue,,,MicroTopedoBay,,EngineBajaor,,Delta,Persianindego,07,SidePlasmaBeamerGen3,11,,,JsXTech,20,slyaluminum,,GhostTech,,,20,,Xirdalium,IndieGeneratorM4,07,22,,EvRHappy,,
4,Mekatron K9 #4,4424,631.4042285376509,Alpha,19,Deeprose,Jade,,,Firebrick,,StabilizingCore,,,Blue,25,ConcealedPhaser,07,,,Jonquil,12,slyaluminum,,JBGroupSense,,,11,,MadscientistTiger,StandardMekaGenMk5,08,07,,TrippleRed,,
2732,Mekatron K9 #2732,4425,631.2314031687868,,19,EmraldMount,Mediumvioletred,,,Rufous,,FieldInjection,,,Scarlet,15,ConcealedPhaser,15,,,Labrynth,22,Brighttech,,ColNetwork,,,12,,Scarletred,MekaGenMk1,24,19,,Mystique,,Zeeta
1779,Mekatron K9 #1779,4426,631.1828879960681,,19,YBMount,Teal,,,DoubleLayerdShield,,HyperStabalizing,,Delta,Pearlesence,15,SideHeadBuster,11,,,Mahagony,18,Lemtangtech,,RastorNose,,,13,,Xithricite,PlasmaDisruptorGenerator,20,15,,Peace,,
4866,Mekatron K9 #4866,4427,631.1747015756106,,19,BlueHexMount,Macaroni&Cheese,,,Rajah,,AMHDrive,,,CrysalEmerald,12,ArmorCrackerMK2,14,,,JsScarlet,15,MetaCor,,JBGroupSense,,Psi,12,,Snowy,GayanNetwork,17,22,,Kizzylabs,,
4048,Mekatron K9 #4048,4428,631.1570219793682,,19,RedOx,Oldburgundy,,,Jade,,HyperCharged,,,CrysalEmerald,19,SideHeadBuster,12,,,Mahagony,09,Titanforge,,PJSNCorpNose,,,22,Sigma,Plated,OmegaParticleGenerator,08,06,,EvbHappy,,
1091,Mekatron K9 #1091,4429,631.0571387281611,,19,AGMount,Maroon,,,Flax,,Photomatter,,,Whitechip,13,SideHeadBusterGen2,19,Gamma,,Independence,14,Mekatech,,MegaCOre,,,17,,Verterium,PlasmaDisruptorGenerator,24,14,,PinkEye,,
4750,Mekatron K9 #4750,4430,630.8679983810094,,19,TOMount,Fieryrose,,,Brightyellow,,EngineBajaor,,,Whitechip,18,ArmorCrackerMK3,21,,,Steel,09,Sharlet,,AeroTechz,,Psi,14,,Netheranium,AntimaterGenerator,09,20,,EvR,,
2652,Mekatron K9 #2652,4431,630.6954240725022,,19,Persianpink,Acidgreen,,,Jade,,HaddarHyperCore,,,Scratched,21,DACannon,20,,,Goblin,17,Sharlet,,ScarletN1,,,11,,Scarletred,AlphaLabs,15,17,,EvGHappy,,Zeeta
4976,Mekatron K9 #4976,4432,630.640232546111,,19,RMDMount,Tuscan,,,DroneBay,,DualInjection,,,Cordovian,12,DACannon,17,,,JsEncorp,12,Mekabin,,HashCorp,,Psi,14,,Goblin,StandardGeneratorM5,18,15,,EvbHappy,,
3921,Mekatron K9 #3921,4433,630.5915019416308,,19,Peach,Orangeyellow,,,SpikeyMk4,,EngineBajaor,,,Persianindego,13,ClokedTorpedo,14,,,Jdtech,22,Sharlet,,Ringtechmodel2,,,22,Sigma,Xirdalium,GayanNetwork,18,16,,EvGAnger,,
1819,Mekatron K9 #1819,4434,630.5362294327801,,19,RMDMount,Orangeyellow,,,Darktech,,ByhzinianCore,,Delta,Chartreuse,12,BlueRayTurret,12,,,LockedNut,17,Datacrunch,,Crimson,,,17,,Inerton,AeroParticleGenerator,18,19,,EvbHappy,,
1955,Mekatron K9 #1955,4435,630.5094509318465,,19,Greymetal,Jasmine,,,Eminance,,Model25486Core,,Delta,Brushedmetal,09,ClokedTorpedo,13,,,Paradisepink,13,Deepocean,,Ringtechmodel2,,,14,,GunnerW,StandardGeneratorM5,18,25,,EvbStern,,
4755,Mekatron K9 #4755,4436,630.4701616016675,,19,Deeprose,Orangeyellow,,,Darktech,,ThoronPlasma,,,Brushedmetal,18,ArcCanon,15,,,Jonquil,12,Sharlet,,JesonPak2,,Psi,18,,Hotrod,OldGeneralCorpReplacement,16,14,,BlueEye,,
804,Mekatron K9 #804,4437,630.3755335430355,,19,EmraldMount,Keylime,,,Bittersweet,,MatterEngine,,,Andromeda,19,Phoenixflame,19,Gamma,,JsGunMetal,15,Datacrunch,,JBGroupSense,,,17,,Orichalcum,StandardMekaGenMk4,16,17,,Solomerc,,
3752,Mekatron K9 #3752,4438,630.293366937414,,19,Onyx,AbsoluteZero,,,Dazzled,,HiveDrive,,,AviraPurple,13,ConcealedPhaser,22,,,Mektech,10,Ghost,,ScarletN1,,,20,Sigma,Scarletred,AngelLabs,11,09,,Evangry,,
632,Mekatron K9 #632,4439,630.2752800085713,,19,Greymetal,Vegasgold,,,Superpink,,HyperStabalizing,,,Scarlet,14,ArmorCrackerMK2,07,Gamma,,Indegobase,20,Titanforge,,HashCorp,,,07,,Verterium,Patspowergen,09,21,,EvbSad,,
4906,Mekatron K9 #4906,4440,630.1683026079467,,19,SaphireMount,Macaroni&Cheese,,,Laserlemon,,NutrenoReactor,,,Gold,11,ClokedTorpedo,09,,,JsScarlet,10,Ghost,,BlueFlame,,Psi,13,,AndromedaMk1,AngelLabs,13,15,,Kizzylabs,,
1891,Mekatron K9 #1891,4441,630.1172188538305,,19,Aero,Italianskyblue,,,Superpink,,ReactorCoreDrive,,Delta,Doubleplated,22,SideHeadBusterGen2,07,,,Andromeda,12,Deepocean,,GayaModelX,,,18,,Xithricite,HalleyTwinHeated,12,13,,EvRStern,,
3854,Mekatron K9 #3854,4442,630.0088908597464,,19,YBMount,Jade,,,OceanicCase,,WarpDriveCore,,,Ivory,09,SideHeadBuster,20,,,Kobicha,18,Brighttech,,Ringtechmodel2,,,08,Sigma,Dusteez,IndieGeneratorM4,14,15,,Kizzylabs,,
2757,Mekatron K9 #2757,4443,629.9159518878021,,19,Carribiangreen,Kobi,,,Bittersweet,,NutrenoReactor,,,Proximitysensor,09,ClokedTorpedo,15,,,Indegobase,07,RegenTech,,RastorNose,,,13,,Alientech,StandardMekaGenMk4,14,17,,TrippleRed,,Zeeta
578,Mekatron K9 #578,4444,629.8032257929793,,19,Scarlet,Darkturquoise,,,Rufous,,MatterEngine,,,Goblin,09,CloakedPhotonCanon,20,Gamma,,Andromeda,16,Titanforge,,RingTech,,,09,,Inerton,IctrineGeneratorM4,09,11,,EvbStern,,
1752,Mekatron K9 #1752,4445,629.6954439314628,,19,RMDMount,Seagreen,,,Citron,,NutrenoReactor,,Delta,Panishviridian,12,SideHeadBuster,20,,,Labrynth,10,Mekatech,,BakerLimited,,,15,,Alientech,NanobotGenerator,15,16,,Forcelabs,,
4070,Mekatron K9 #4070,4446,629.5932329865047,,19,Persianpink,Taupe,,,Bittersweet,,EngineAphacentauri,,,Brmex,20,Communicator,19,,,Mektech,16,Ridgedtooth,,RastorNose,,,19,Sigma,Plated,BinarySystemCoreMK4,07,08,,AlekseiRedEye,,
2727,Mekatron K9 #2727,4447,629.4786008602265,,19,AGMount,SacramentoStategreen,,,Darktech,,Mk4Antimater,,,CrysalEmerald,11,SideHeadBusterGen2,08,,,JsAzt,18,ForceJet,,ScarletN1,,,09,,Atium,HarleyquinGeneratorM2,15,18,,EvbHappy,,Zeeta
324,Mekatron K9 #324,4448,629.362019054812,,19,TOMount,CadmiumGreen,,Beta,Brushedcu,,SolDrive,,,Brushedmetal,06,SideCanon1,20,,,JsGunMetal,11,Bevertech,,JesonPak1,,,14,,GoGreen,MekaGenMk1,10,12,,Solomerc,,
1936,Mekatron K9 #1936,4449,629.3509788003869,,19,Persianpink,Gainsboro,,,Jade,,MatterEngine,,Delta,Lavender,12,SideCanon1,19,,,LockedNut,12,MetaCor,,BakerLimited,,,18,,Nanite,AlphaLabs,07,11,,EvR,,
1933,Mekatron K9 #1933,4450,629.3082860899713,,19,Deepskyblue,Kobi,,,Rufous,,HyperCharged,,Delta,Pearlesence,15,Phoenixflame,22,,,Independence,09,Ridgedtooth,,JesonPak2,,,22,,Tritanium,FlameRingCore,17,13,,Astratech,,
649,Mekatron K9 #649,4451,629.1565861953989,,19,Persianpink,GreenLizard,,,DoubleLayerdShield,,Model25486Core,,,Savagetech,12,ClokedTorpedo,05,Gamma,,Labrynth,23,Jeggernaut,,HashCorp,,,12,,Durium,PlasmaDisruptorGenerator,06,16,,EvbStern,,
1079,Mekatron K9 #1079,4452,628.9911098326533,,19,EmraldMount,Queenblue,,,HeatShieldGenerator,,ReactorCoreDrive,,,Hightech,14,Turret,16,Gamma,,Indegobase,18,Lemtangtech,,Valiant,,,19,,Crazytech,GayaCorp,13,15,,EvbStern,,
5047,Mekatron K9 #5047,4453,628.8415786541751,,19,Scarlet,Lavender,,,Purple,,Mk4Antimater,,,Novalie,20,SideCanon1,20,,,Glaucous,10,Goblin,,NGtech,,Psi,18,,Tritanium,TechParticleGenMk5,22,08,,EvbStern,,
3842,Mekatron K9 #3842,4454,628.7730043108452,,19,Carribiangreen,Seagreen,,,Dazzled,,Photomatter,,,Pearlesence,18,ArmorCracker,18,,,Aeroal,11,MetaCor,,HashCorp,,,11,Sigma,Vizorian,BinarySystemCoreMK4,18,08,,RedCrimson,,
956,Mekatron K9 #956,4455,628.6177895682674,,19,Darkmetal,Taupe,,,DoubleLayerdShield,,StabilizingCore,,,Scarlet,19,ConcealedPhaser,16,Gamma,,JsGunMetal,18,Ridgedtooth,,RastorNose,,,08,,Savagetech,AlphaLabs,22,13,,Solomerc,,
1720,Mekatron K9 #1720,4456,628.5627395113204,,19,SaphireMount,Irispurple,,,Flax,,Mk4Antimater,,Delta,Panishviridian,17,SidePlasmaBeamerGen3,16,,,Imperialred,08,Sharlet,,JesonPak2,,,10,,MadscientistTiger,AndromedaBeta,08,22,,BuyangLabs,,
4586,Mekatron K9 #4586,4457,628.480282269467,,19,Onyx,Gainsboro,,,Superpink,,HiveDrive,,,Cargonite,08,SidePlasmaBeamer,18,,,Pear,09,Soltech,,FlameRing,,Psi,20,,Tritanium,StandardGeneratorM5,12,17,,EvGHappy,,
4572,Mekatron K9 #4572,4458,628.4272552283098,,19,Oldmauve,Khakidark,,,Laserlemon,,Protomatter,,,Copper,19,SideHeadBusterGen3,18,,,Mektech,17,Doubleedged,,Crimson,,Psi,17,,Oceana,Navytech,17,08,,EvbStern,,
1874,Mekatron K9 #1874,4459,628.423037631118,,19,Persianpink,Italianskyblue,,,Darkgreen,,ReinforcedDeuterium,,Delta,Doubleplated,17,CloakedPhotonCanon,17,,,Andromeda,07,Phoenix,,RastorNose,,,08,,Savagecrimson,GayaCorp,22,16,,BuyangLabs,,
2705,Mekatron K9 #2705,4460,628.408171125878,,19,Persianpink,Hanblue,,,Flax,,EngineAphacentauri,,,Gold,18,BlueRayTurret,15,,,Jonquil,07,Goblin,,BlacksiteLabs,,,17,,NebulaTiger,AndromedaAlpha,17,22,,Astratech,,Zeeta
521,Mekatron K9 #521,4461,628.1995595083964,,19,Persianpink,Maroon,,,SpikeyMk4,,DualInjection,,,Brownee,18,ConcealedPhaser,07,Gamma,,Andromeda,17,Brighttech,,PJSNCorpNose,,,16,,AndromedaMk2,Brnztec,16,13,,Kizzylabs,,
579,Mekatron K9 #579,4462,628.044141952274,,19,DiveMount,WeezyBlue,,,Blush,,NebulaPlasma,,,AviraPurple,18,ClokedTorpedo,14,Gamma,,LockedNut,15,Redgiant,,PJSNCorpNose,,,20,,Netheranium,Prussgreen,12,17,,AlekseiRedEye,,
134,Mekatron K9 #134,4463,628.0385939172764,Alpha,19,Greymetal,Acidgreen,,,HyperJet,,Protomatter,,,Plasmanix,09,CloakedPhotonCanon,17,,,Rusteez,18,Goblin,,BlacksiteLabs,,,19,,AndromedaMk3,StandardGeneratorM5,09,07,,Garethtech,,
625,Mekatron K9 #625,4464,627.9483906099409,,19,DiveMount,Taupe,,,Darkgreen,,ReinforcedDeuterium,,,Scratched,16,ArmorCrackerMK2,24,Gamma,,Andromeda,17,Curvedbayo,,CanvortLabs,,,12,,Nanite,StandardMekaGenMk3,23,14,,Jarvistech,,
958,Mekatron K9 #958,4465,627.9062823943007,,19,Oldmauve,Erin,,,Flax,,ReactorCoreDrive,,,Goblin,17,SideHeadBuster,22,Gamma,,Plated,16,Mekabin,,CanvortLabs,,,17,,Alientech,Superaqua,22,14,,MultiVision,,
720,Mekatron K9 #720,4466,627.6193290617637,,19,Pumkin,Taupe,,,WaveTurretBay,,HyperStabalizing,,,Cordovian,09,ArmorCrackerMK2,20,Gamma,,Lapis,18,LittleJoy,,JBGroupSense,,,15,,Durium,GayanNetwork,09,07,,EvbHappy,,
3604,Mekatron K9 #3604,4467,627.530829207313,,19,TOMount,Irispurple,,,Jade,,Model25486Core,,,Copper,08,SidePlasmaBeamerGen4,14,,,Labrynth,10,Mekatech,,CanvortLabs,,,19,Sigma,Byzanium,StandardCooler,09,18,,EvGHappy,,
1820,Mekatron K9 #1820,4468,627.4224989006499,,19,BrightMount,QuickSilver,,,Citron,,ReinforcedDeuterium,,Delta,Plates,15,NeutrinoRailG,10,,,Andromeda,07,Redgiant,,NGtechmodel3,,,15,,Galine,StandardParticleGenerator,08,21,,EvbStern,,
4045,Mekatron K9 #4045,4469,627.3511480173952,,19,GMount,RadicalRed,,,Citron,,ThoronPlasma,,,Novalie,14,SideHeadBusterGen3,18,,,Labrynth,13,Alienirisblue,,JesonPak2,,,19,Sigma,DesertSquad,CornitronParticleGenerator,08,14,,Evangry,,
864,Mekatron K9 #864,4470,627.3498709999495,,19,Onyx,SacramentoStategreen,,,Citron,,SolDrive,,,Blue,07,PlasmaCannon,18,Gamma,,Mahagony,11,LittleJoy,,JesonPak2,,,20,,NebulaTiger,AeroParticleGenerator,15,21,,EvGAnger,,
634,Mekatron K9 #634,4471,627.3429568468847,,19,Persianpink,Teal,,,OceanicCase,,Model25486Core,,,Mystique,20,CloakedPhotonCanon,16,Gamma,,Andromeda,12,Redgiant,,NGtech,,,15,,Goblin,HalleyTwinHeated,14,16,,EvbHappy,,
1887,Mekatron K9 #1887,4472,627.3249427236486,,19,Peach,Tangerine,,,Brightyellow,,ByhzinianCore,,Delta,Novalie,16,SidePlasmaBeamerGen4,17,,,Indegobase,11,Ghost,,RastorNose,,,09,,Goblin,NanobotGenerator,11,22,,Garethtech,,
3800,Mekatron K9 #3800,4473,627.2078288612887,,19,LaserMount,Maroon,,,Citron,,Model25486Core,,,Plates,20,InvisibleTurret,12,,,JsBluend,16,Curvedbayo,,Crimson,,,23,Sigma,Xithricite,IndieGeneratorM4,15,13,,Eagle,,
540,Mekatron K9 #540,4474,627.0107712480351,,19,EmraldMount,Tyrianpurple,,,Superpink,,NutrenoReactor,,,CrysalEmerald,17,ArmorCrackerMK3,11,Gamma,,Kobicha,19,slyaluminum,,BlueFlame,,,09,,Galine,BrCopper,13,13,,EvbStern,,
2673,Mekatron K9 #2673,4475,626.9749969204769,,19,CanonMount,Orangeyellow,,,Laserlemon,,Mk4Antimater,,,Neochrome,06,CloakedPhotonCanon,17,,,Rusteez,18,Curvedbayo,,JesonPak2,,,15,,Coded,NanobotGenerator,09,09,,Alaxiantech,,Zeeta
650,Mekatron K9 #650,4476,626.9442660421726,,19,RMDMount,Peach,,,Dazzled,,HyperStabalizing,,,Hightech,16,ConcealedPhaser,21,Gamma,,Independence,23,Soltech,,RastorNose,,,20,,AndromedaMk1,StandardCooler,17,13,,Evangry,,
301,Mekatron K9 #301,4477,626.9431023904623,,19,Brushedcu,GreenLizard,,Beta,Firebrick,,Model25486Core,,,AviraPurple,11,ConcealedPhaser,21,,,Jonquil,21,slyaluminum,,BlacksiteLabs,,,12,,Darktech,MekaGenMk1,18,21,,Juggernaut,,
1006,Mekatron K9 #1006,4478,626.8452101729526,,19,Greymetal,Teal,,,Purple,,HaddarHyperCore,,,Amberlin,19,SidePlasmaBeamerGen3,12,Gamma,,Rusteez,16,Shimmer,,NGtechmodel3,,,09,,AndromedaMk2,AndromedaAlpha,11,19,,BlueEye,,
2083,Mekatron K9 #2083,4479,626.837908871812,,19,RMDMount,DarkBrown,,,Brushedcu,,HiveDrive,,Delta,AviraPurple,12,InvisibleTurret,09,,,JsScarlet,13,Doubleedged,,ScarletN1,,,16,,Brownee,GeneratorM1,10,18,,Jarvistech,,
5104,Mekatron K9 #5104,4480,626.8313497452239,,19,Peach,CadmiumGreen,,,Laserlemon,,Model25486Core,,,Ivory,07,CoreBuster,11,,,JsScarlet,12,Honolu,,PJSNCorpNose,,Psi,18,,Vizorian,AlphaLabs,17,19,,Eagle,,
2882,Mekatron K9 #2882,4481,626.7413821267689,,19,AlloyOrange,Tuscan,,,Teal,,FieldInjection,,,Plasmanix,14,ConcealedPhaser,13,,,Outrageous,09,Titanforge,,BakerLimited,,,20,,Vizorian,StandardGeneratorM5,07,18,,Jarvistech,,Zeeta
1616,Mekatron K9 #1616,4482,626.6501393840313,,18,TOMount,Byzantium,,,OceanicCase,,Overchargedreactor,,Delta,Goblin,18,,09,,,Mektech,14,slyaluminum,,NazixCube,,,06,,TheBlues,MajBParticleGenerator,15,11,,EvbHappy,,
621,Mekatron K9 #621,4483,626.6230146232128,,19,AlloyOrange,DarkBrown,,,Citron,,HiveDrive,,,Jupmax,17,InvisibleTurret,17,Gamma,,Heliotrope,08,Shimmer,,Valiant,,,15,,Savagecrimson,StandardGeneratorM5,18,18,,RedCrimson,,
2686,Mekatron K9 #2686,4484,626.5191118115941,,19,RedOx,Saddlebrown,,,HeatShieldGenerator,,NutrenoReactor,,,Whitechip,12,SideHeadBuster,22,,,JsAzt,18,Sabertooth,,NGtech,,,22,,Rusteez,HarleyquinGeneratorM2,13,16,,EvR,,Zeeta
2777,Mekatron K9 #2777,4485,626.4989214043791,,19,TOMount,Orangeyellow,,,Dazzled,,StabilizingCore,,,Mystique,20,SideCanon1,14,,,JsScarlet,13,Doubleedged,,SellaWorks,,,16,,DesertSquad,AngelLabs,18,20,,EvRHappy,,Zeeta
280,Mekatron K9 #280,4486,626.4874902696445,,19,Peach,Macaroni&Cheese,,Beta,Brightyellow,,Protomatter,,,Ivory,20,StingerMissile,12,,,Andromeda,21,Shimmer,,JesonPak1,,,12,,GunnerW,StandardMekaGenMk4,15,20,,EvRAnger,,
1524,Mekatron K9 #1524,4487,626.3772730374266,,19,AlloyOrange,Ultramarineblue,,,Dazzled,,FieldInjection,,Delta,Plasmanix,13,SidePlasmaBeamerGen3,16,,,Kobicha,17,Ghost,,JBGroupSense,,,15,,Galine,GrizlyCharger,11,16,,EvGAnger,,
3812,Mekatron K9 #3812,4488,626.372601996706,,19,Deepskyblue,Burgundy,,,Jade,,StabilizingCore,,,Pearlesence,10,InvisibleTurret,08,,,Indegobase,22,Deepocean,,CanvortLabs,,,15,Sigma,Crazytech,TechParticleGenMk5,14,12,,AlekseiRedEye,,
1952,Mekatron K9 #1952,4489,626.2379612008315,,18,DiveMount,Hanblue,,,Brushedcu,,EngineAphacentauri,,Delta,Hightech,12,,07,,,Pear,14,Shimmer,,Crimson,,,24,,Byzanium,GayaCorp,15,13,,Peace,,
1623,Mekatron K9 #1623,4490,626.0150307203213,,19,BlueHexMount,Taupe,,,Rufous,,EngineBajaor,,Delta,Proximitysensor,16,InvisibleTurret,11,,,Plated,08,Sabertooth,,Ringtechmodel2,,,09,,Inerton,StandardMekaGenMk3,16,20,,Pearlvision,,
3762,Mekatron K9 #3762,4491,625.9857790685422,,19,OceanicAxel,WeezyBlue,,,HeatShieldGenerator,,ThoronPlasma,,,Novalie,15,SideHeadBuster,08,,,Illumemrald,15,Bevertech,,SilionMTech,,,07,Sigma,Crazytech,OldGeneralCorpReplacement,21,13,,Evangry,,
2745,Mekatron K9 #2745,4492,625.9790842916146,,19,Amberalloy,Xanthous,,,Superpink,,ReactorCoreDrive,,,Cdgreen,16,ClokedTorpedo,12,,,Illumemrald,16,ForceJet,,ColNetwork,,,15,,Xirdalium,BrCopper,12,17,,Solomerc,,Zeeta
4125,Mekatron K9 #4125,4493,625.9710651035036,,19,BrightMount,Darkturquoise,,,Darktech,,NebulaPlasma,,,Savagetech,16,ConcealedPhaser,18,,,Rusteez,08,Lemtangtech,,Crimson,,,08,Sigma,TheBlues,StandardMekaGenMk4,17,06,,EvGAnger,,
2895,Mekatron K9 #2895,4494,625.9096491433804,,19,EmraldMount,Xanthous,,,Flax,,HyperCharged,,,Scarlet,10,PositronCannon,14,,,Andromeda,09,slyaluminum,,GhostTech,,,13,,Atium,StandardParticleGenerator,21,14,,TrippleRed,,Zeeta
369,Mekatron K9 #369,4495,625.819595033775,,19,Darkmetal,Vegasgold,,Beta,MicroTopedoBay,,NutrenoReactor,,,Neochrome,15,ArmorCrackerMK2,15,,,Steel,20,Sabertooth,,Crimson,,,16,,MadscientistTiger,BinarySystemCoreMK4,08,10,,MultiVision,,
1744,Mekatron K9 #1744,4496,625.7721407142162,,19,Brushedcu,RadicalRed,,,Teal,,Mk4Antimater,,Delta,Azulex,07,ClokedTorpedo,19,,,Pear,18,slyaluminum,,JBGroupSense,,,07,,Darktech,TechParticleGenMk5,20,18,,Passive,,
770,Mekatron K9 #770,4497,625.6506351302879,,19,LaserMount,Kobi,,,Citron,,MatterEngine,,,Copper,22,ClokedTorpedo,21,Gamma,,Indegobase,14,Doubleedged,,CanvortLabs,,,12,,Darktech,AlphaLabs,12,17,,MultiVision,,
4628,Mekatron K9 #4628,4498,625.3615696396396,,19,Darkmetal,Hanblue,,,Timberwolf,,EngineAphacentauri,,,Savagetech,12,ArmorCrackerMK3,12,,,Mahagony,18,Phoenix,,PJSNCorpNose,,Psi,13,,Savagetech,TechParticleGenMk5,09,16,,Pearlvision,,
5084,Mekatron K9 #5084,4499,625.3354802651738,,19,Onyx,Neonorange,,,Flax,,HyperStabalizing,,,Andromeda,14,CloakedPhotonCanon,24,,,Labrynth,12,Datacrunch,,NGtechmodel3,,Psi,12,,Snowy,MajBParticleGenerator,10,14,,EvGStern,,
1619,Mekatron K9 #1619,4500,625.2362469049336,,19,Carribiangreen,BabyPink,,,Cordovian,,FussionDrive,,Delta,Gold,18,SideHeadBuster,09,,,JsGunMetal,22,Titanforge,,CanvortLabs,,,10,,AndromedaMk2,AngelLabs,12,16,,BlueEye,,
