ID,Name,Rank,Rarity_Score,Agility,Armor,Attributes,Aura,Background,Body,Eye,Face,Force,Helmet,Intelligence,Jewelry,Mouth,Rank,Scar,Type
1429,TezoTrooperz #1429,1475,298.1012624885142,85,Ghost Brown,13,,Background Gradient DeepBlue,Body 4,Eyes 2 White,Viking Beard _ Mustache LightBlond,90,Hairs 4 Black,70,Logo Black,Mouth 4,Long Range,Scar 8,
448,TezoTrooperz #448,1476,297.9615623642425,90,Cowboy Gold,13,Red,Background Motif Purple,Body 1,Eyes 1 Yellow,,95,Ghost Green,60,Viking Gold,Mouth Smoke,Warrior,Scar 4,
431,TezoTrooperz #431,1477,297.9116081463198,90,Ronin Black,13,,Background Gradient Red,Body 4,Eyes 2 Blue,Mask Skull Green,95,Hairs 5 Black,60,Viking White,Mouth 3,Warrior,Scar 1,
523,TezoTrooperz #523,1478,297.1950813146447,85,SpecialForce Black,13,Pink,Background Gradient Blue,Body 2,Eyes Cyber 5,,90,CowboyHat Gold,70,Viking Blackmetal,Mouth 4,Long Range,Scar 9,
1037,TezoTrooperz #1037,1479,296.51727795116375,90,Samurai Black,11,,Background Gradient Green,Body 4,Eyes 2 Red,Commando Mustache Brown,95,,60,,Mouth 3,Warrior,Scar 5,
303,TezoTrooperz #303,1480,296.1038799204495,90,CowboyGear Red,13,,Background Gradient Red,Body 2,Eyes 3 Blue,Viking Mustache Blond,95,Hairs 2 Black,60,Whitcher Medaillon,Mouth 2,Warrior,Scar 7,
911,TezoTrooperz #911,1481,296.0374073811652,85,Ronin Red,12,,Background Gradient DeepBlue,Body 1,Eyes 2 White,,90,Hairs 5 Brown,70,Ronin Blackmetal,Mouth Angry,Long Range,Scar 2,
309,TezoTrooperz #309,1482,295.69886736480106,90,Cowboy Gold,13,,Background GradientNoise Blue,Body 3,Eyes 2 Red,Cowboy Mustache Light Blond,95,Ronin Gold,60,Massai Gold,Mouth 4,Warrior,Scar 10,
565,TezoTrooperz #565,1483,295.2057802612816,80,SpecialForce Orange,12,,Background GradientNoise Blue,Body 4,Eyes 4 Blue,,90,Ghost Black,80,Bullet Gold,Mouth 3,Troop Leader,Scar 10,
318,TezoTrooperz #318,1484,293.2697294439361,90,Ghost Green,11,,Background Gradient Green,Body 2 Massai Brown,Eyes 3 Brown,,95,Hairs 4 Black,60,Military Plate Futurist Blue,Mouth 2,Warrior,,
1480,TezoTrooperz #1480,1485,292.43379374370625,90,Viking Black,13,,Background Gradient DeepBlue,Body 1,Eyes 2 Red,Mask Green,95,Hairs 3 Black,60,Whitcher Medaillon,Mouth 3,Warrior,Scar 3,
1443,TezoTrooperz #1443,1486,292.4285746100552,85,Samurai Red,12,,Background Gradient Yellow,Body 1,Eyes 2 White,,90,Hairs 4 Blond,70,Massai Gold,Mouth 1,Long Range,Scar 3,
1123,TezoTrooperz #1123,1487,292.1639625389616,85,Ghost Green,13,,Background Gradient DeepBlue,Body 1,Eyes 2 Brown,MakeUp Gow Blue,90,Hairs 5 Brown,70,Logo Gold,Mouth 1,Long Range,Scar 5,
1046,TezoTrooperz #1046,1488,291.8426805165259,85,Ghost Gold,12,,Background GradientNoise Green,Body 3 CyberSkin,Eyes 1 Green,,90,Hairs 3 Black,70,Viking Blackmetal,Mouth 1,Long Range,Scar 7,
390,TezoTrooperz #390,1489,291.796108172077,90,CowboyGear Orange,12,,Background Gradient DeepBlue,Body 2,Eyes 1 Brown,Mask Red,95,Samurai Oni Gold,60,Logo Black,Mouth 3,Warrior,,
1104,TezoTrooperz #1104,1490,291.4744780308904,85,Viking Blue,13,Blue,Background GradientNoise Green,Body 3,Eyes 2 Red,,90,Hairs 1 Blond,70,Viking Gold,Mouth Angry,Long Range,Scar 5,
353,TezoTrooperz #353,1491,291.1529609374827,90,CowboyGear Orange,14,Purple,Background Motif Purple,Body 3,Eyes 3 Brown,Cowboy Mustache Blond,95,Hairs 2 White,60,Viking Gold,Mouth 3,Warrior,Scar 3,
1210,TezoTrooperz #1210,1492,289.8666331069406,90,Viking Blue,14,Yellow,Background Gradient Yellow,Body 4,Eyes 1 Brown,Mask Skull Blue,95,Hairs 5 Blond,60,Logo Gold,Mouth 3,Warrior,Scar 3,
654,TezoTrooperz #654,1493,289.474538047182,85,Viking Gold,13,Pink,Background Motif Yellow,Body 4,Eyes 4 Green,,90,CowboyHat Gold,70,Neck Gold,Mouth Toothpick,Long Range,Scar 4,
306,TezoTrooperz #306,1494,289.40273130135995,85,CowboyGear Orange,13,,Background GradientNoise Blue,Body 4,Eyes 4 Blue,Mask Skull Red,90,Hairs 3 Brown,70,Bullet White,Mouth 4,Long Range,Scar 3,
1226,TezoTrooperz #1226,1495,289.33959977262475,80,Viking Blue,12,,Background Gradient Red,Body 4,Eyes Cyber 1,Viking Mustache Blond,90,Hairs 5 White,80,Viking Blackmetal,Mouth 2,Troop Leader,,
134,TezoTrooperz #134,1496,289.2965224014363,80,Ronin Purple,13,,Background GradientNoise Blue,Body 1,Eyes 1 Brown,Cowboy Beard _ Mustache Blond Light,90,Hairs 3 White,80,Massai White,Mouth 1,Troop Leader,Scar 2,
14,TezoTrooperz #14,1497,289.1913032778608,90,CowboyGear Red,13,,Background Gradient DeepBlue,Body 4,Eyes 3 Blue,MakeUp Massai Yellow 2,95,Hairs 5 Black,60,Logo Black,Mouth 5,Warrior,Scar 10,
383,TezoTrooperz #383,1498,289.1243542776303,85,SpecialForce Black,13,,Background Motif Purple,Body 3,Eyes 3 Brown,Cowboy Mustache Light Blond,90,Hairs1 Brown,70,Viking White,Mouth 5,Long Range,Scar 2,
310,TezoTrooperz #310,1499,289.01266620402964,85,CowboyGear Red,13,,Background Motif Yellow,Body 2,Eyes 1 Green,Commando Mustache Brown,90,Hairs 5 Brown,70,Massai Blackmetal,Mouth 3,Long Range,Scar 8,
363,TezoTrooperz #363,1500,288.7556074556983,85,Indian Blue,12,,Background Motif Purple,Body 4,Eyes 4 Blue,,90,Ronin Purple,70,Neck Gold,Mouth 3,Long Range,Scar 3,
737,TezoTrooperz #737,1501,288.57125700521004,80,Ghost Green,11,,Background Line Blue,Body 1,Eyes 4 Brown,,90,Hairs 1 White,80,Viking White,Mouth 1,Troop Leader,,
159,TezoTrooperz #159,1502,287.5830199635276,80,Viking Black,11,,Background Grayscale02,Body 1,Eyes 1 White,,90,Hairs 5 Blond,80,,Mouth 2,Troop Leader,Scar 8,
1238,TezoTrooperz #1238,1503,287.4090381896911,90,Viking Yellow,13,Pink,Background Motif Red,Body 4,Eyes 3 Blue,Mask Skull Blue,95,Hairs 3 White,60,,Mouth Toothpick,Warrior,Scar 4,
1290,TezoTrooperz #1290,1504,287.3388010201152,90,CowboyGear Black,13,,Background Motif Green,Body 2,Eyes 2 Green,MakeUp Massai Yellow 2,95,Hairs 4 Brown,60,Bullet Gold,Mouth Smoke,Warrior,Scar 7,
1425,TezoTrooperz #1425,1505,286.88867040605294,90,CowboyGear Black,13,Pink,Background Motif Purple,Body 2,Eyes 4 Brown,,95,Ronin Purple,60,Bullet Base,Mouth Toothpick,Warrior,Scar 10,
1432,TezoTrooperz #1432,1506,286.38024466613695,85,Viking Yellow,11,,Background Gradient DeepBlue,Body 4,Eyes 1 White,Viking Mustache White,90,Hairs 2 Blond,70,,Mouth 5,Long Range,,
438,TezoTrooperz #438,1507,286.0250546488169,90,SpecialForce Blue,12,,Background Gradient Green,Body 4,Eyes 4 Yellow,,95,Cowboy Black,60,Logo Grey,Mouth 1,Warrior,Scar 4,
900,TezoTrooperz #900,1508,285.50204194609404,90,SpecialForce Blue,13,,Background Gradient Orange,Body 2,Eyes 2 Yellow,Mask Green,95,Hairs 3 White,60,Whitcher Medaillon,Mouth 1,Warrior,Scar 5,
802,TezoTrooperz #802,1509,285.3131979769826,85,Ronin Blue,13,,Background Gradient Red,Body 1,Eyes 3 Red,Viking Mustache LightBlond,90,Hairs1 Brown,70,Viking Metal,Mouth 4,Long Range,Scar 10,
927,TezoTrooperz #927,1510,285.25127677412473,80,Ronin Blue,13,Red,Background Gradient Blue,Body 2,Eyes Cyber 3,Viking Beard _ Mustache LightBlond,90,Hairs 2 Blond,80,Viking Gold,Mouth 2,Troop Leader,,
1407,TezoTrooperz #1407,1511,285.01990112531786,85,CowboyGear Black,11,,Background Gradient Red,Body 4,Eyes Cyber 2,,90,Samurai Oni Gold,70,Bullet,Mouth 2,Long Range,,
394,TezoTrooperz #394,1512,284.8548037852519,85,CowboyGear Orange,12,,Background Motif Green,Body 3,Eyes Cyber 3,Commando Mustache Brown,90,Hairs1 Brown,70,,Mouth 3,Long Range,Scar 4,
657,TezoTrooperz #657,1513,284.32219930596085,90,Ghost Green,13,,Background Gradient Red,Body 1,Eyes 1 Red,MakeUp Viking Blue 2,95,Viking Blue,60,Viking Metal,Mouth Angry,Warrior,Scar 3,
1,TezoTrooperz #1,1514,284.0960515373718,80,CowboyGear Blue,12,,Background Motif Gradient Green,Body 3,Eyes 2 Blue,,90,Hairs 1 Brown,80,Plate LongRange,Mouth 3,Troop Leader,Scar 4,
1003,TezoTrooperz #1003,1515,283.8303317054423,90,SpecialForce Green,12,Blue,Background GradientNoise Blue,Body 1,Eyes Cyber 3,,95,Cowboy Orange,60,Military Plate Futurist Blue,Mouth 4,Warrior,,
1424,TezoTrooperz #1424,1516,281.8354815948494,85,Viking Yellow,12,,Background GradientNoise Yellow,Body 4,Eyes 1 Green,,90,SpecialForce Green,70,Logo Black,Mouth 4,Long Range,Scar 10,
679,TezoTrooperz #679,1517,281.3552488950789,75,CowboyGear Blue,11,,Background Gradient Orange,Body 3,Eyes Cyber 2,,90,Hairs 5 Black,85,,Mouth Smoke,Queen,Scar 1,
938,TezoTrooperz #938,1518,281.0689494855012,85,Ronin Blue,12,,Background Gradient Red,Body 2,Eyes 2 Brown,,90,SpecialForce Orange,70,Military Plate Futurist Red,Mouth 5,Long Range,Scar 10,
1405,TezoTrooperz #1405,1519,281.0374036014284,90,Cowboy Black,13,,Background Gradient Orange,Body 3,Eyes 2 Blue,Viking Beard _ Mustache LightBlond,95,Ronin Black,60,Logo Gold,Mouth 5,Warrior,Scar 8,
981,TezoTrooperz #981,1520,280.70474452231605,90,Ronin Blue,13,,Background GradientNoise Green,Body 3,Eyes 2 Brown,Mask Skull Blue,95,Hairs 2 Brown,60,Viking Blackmetal,Mouth 4,Warrior,Scar 2,
860,TezoTrooperz #860,1521,280.4797343551688,85,Cowboy Red,12,,Background Gradient Red,Body 3,Eyes 1 Red,Viking Beard _ Mustache Brown,90,Hairs 5 Blond,70,,Mouth 2,Long Range,Scar 7,
228,TezoTrooperz #228,1522,280.00021634531083,90,Viking Blue,12,,Background Grayscale02,Body 2,Eyes Cyber 5,,95,Hairs 4 Brown,60,Viking Blackmetal,Mouth 1,Warrior,Scar 9,
1460,TezoTrooperz #1460,1523,279.2797605867921,85,Ghost Grey,13,,Background Line Blue,Body 3,Eyes 1 Brown,Viking Beard _ Mustache Blond,90,Hairs 4 Brown,70,Logo Grey,Mouth 5,Long Range,Scar 9,
168,TezoTrooperz #168,1524,278.70954844313184,90,Viking Blue,13,,Background Line Purple,Body 4,Eyes 3 Brown,Mask Yellow,95,Hairs 4 Black,60,Bullet Base,Mouth Smoke,Warrior,Scar 9,
1268,TezoTrooperz #1268,1525,278.5129484094166,85,Ghost Black,12,,Background Line Green,Body 2,Eyes 2 Yellow,,90,Ghost Gold,70,Plate LongRange,Mouth 3,Long Range,Scar 5,
525,TezoTrooperz #525,1526,276.7286408560579,85,Viking Yellow,12,,Background GradientNoise Blue,Body 3,Eyes 3 Red,,90,Viking Green,70,Ronin White,Mouth Toothpick,Long Range,Scar 5,
1219,TezoTrooperz #1219,1527,276.568632396974,80,Viking Black,12,,Background Line Blue,Body 2,Eyes 1 Brown,,90,Ronin Red,80,Bullet Base,Mouth 2,Troop Leader,Scar 4,
1093,TezoTrooperz #1093,1528,276.14623874635345,85,Mercenary Orange,13,Red,Background Motif Green,Body 3,Eyes 1 Brown,,90,Hairs 3 Black,70,Logo Black,Mouth 1,Long Range,Scar 6,
173,TezoTrooperz #173,1529,275.33889640034926,80,SpecialForce Black,11,,Background Motif Yellow,Body 3,Eyes 3 Brown,,90,Cowboy Orange,80,,Mouth Toothpick,Troop Leader,Scar 5,
46,TezoTrooperz #46,1530,273.07549236035953,85,Viking Black,12,,Background Gradient Yellow,Body 1 Viking White,Eyes 2 Blue,,90,Hairs 2 Black,70,Viking Metal,Mouth Angry,Long Range,Scar 5,
292,TezoTrooperz #292,1531,272.059815038149,90,CowboyGear Orange,12,,Background Motif Red,Body 2,Eyes 2 Yellow,MakeUp Indian White 2,95,Viking Blue,60,Viking White,Mouth 4,Warrior,,
354,TezoTrooperz #354,1532,270.78660753338403,80,Viking Yellow,13,,Background GradientNoise Blue,Body 2,Eyes 2 Brown,Viking Mustache LightBlond,90,Hairs 4 Black,80,Bullet White,Mouth 1,Troop Leader,Scar 8,
502,TezoTrooperz #502,1533,270.72245361907204,90,CowboyGear Red,14,Pink,Background Motif Green,Body 2,Eyes 2 Brown,Mask Base,95,Hairs 3 Blond,60,Viking Blackmetal,Mouth 1,Warrior,Scar 7,
859,TezoTrooperz #859,1534,270.5666534159813,85,Ronin Black,12,Red,Background GradientNoise Blue,Body 1,Eyes 3 Yellow,Commando Mustache Brown,90,Hairs 4 Blond,70,,Mouth 5,Long Range,,
1319,TezoTrooperz #1319,1535,269.77517215319773,90,Samurai Green,12,,Background Gradient Blue,Body 4,Eyes 1 Blue,,95,Hairs1 Blond,60,Plate LongRange,Mouth 4,Warrior,Scar 9,
1255,TezoTrooperz #1255,1536,269.56851484760347,90,CowboyGear Red,12,,Background Gradient DeepBlue,Body 2,Eyes 2 Red,Viking Beard _ Mustache Brown,95,Hairs 3 Black,60,Viking Gold,Mouth 1,Warrior,,
822,TezoTrooperz #822,1537,268.419151362315,80,SpecialForce Black,11,,Background Line Red,Body 1,Eyes 2 Red,,90,Hairs 3 Brown,80,,Mouth 4,Troop Leader,Scar 1,
1182,TezoTrooperz #1182,1538,267.8053270516948,85,Ronin Black,11,,Background Motif Gradient Green,Body 1,Eyes 1 Blue,Mask Yellow,90,,70,Bullet,Mouth 4,Long Range,,
1272,TezoTrooperz #1272,1539,266.54025368666754,90,Cowboy Black,13,Red,Background Motif Red,Body 2,Eyes 2 Blue,Viking Mustache Brown,95,Hairs 5 Black,60,,Mouth 2,Warrior,Scar 1,
842,TezoTrooperz #842,1540,265.3800959818884,90,Cowboy Blue,13,Red,Background Gradient Orange,Body 4,Eyes 1 Yellow,,95,Hairs 1 White,60,Plate LongRange,Mouth 1,Warrior,Scar 6,
1184,TezoTrooperz #1184,1541,263.61329268505784,90,Viking Green,12,Green,Background Motif Gradient Red,Body 2,Eyes 1 Blue,,95,CowboyHat Gold,60,Plate Warrior,Mouth 1,Warrior,,
749,TezoTrooperz #749,1542,260.5328524125699,85,CowboyGear Black,12,,Background GradientNoise Green,Body 2,Eyes 1 Yellow,Viking Mustache White,90,Hairs 3 Black,70,,Mouth 5,Long Range,Scar 9,
208,TezoTrooperz #208,1543,259.57939051541604,85,Viking Yellow,12,,Background Gradient Green,Body 2,Eyes 4 Blue,,90,Ghost Black,70,Viking White,Mouth Angry,Long Range,Scar 4,
1558,TezoTrooperz #1558,1544,259.0882969296112,85,Cowboy Black,12,,Background Motif Gradient Green,Body 4,Eyes 2 Blue,,90,Hairs 5 White,70,Bullet Gold,Mouth Smoke,Long Range,Scar 2,
541,TezoTrooperz #541,1545,258.66703520844794,90,Viking Green,13,,Background Motif Orange,Body 3,Eyes 2 Blue,Mask Base,95,Hairs 4 White,60,Bullet White,Mouth 5,Warrior,Scar 9,
1596,TezoTrooperz #1596,1546,254.92813871650458,85,Viking Gold,13,,Background GradientNoise Yellow,Body 1,Eyes 3 Blue,Viking Beard _ Mustache Blond,90,Hairs 5 White,70,Viking Metal,Mouth 2,Long Range,Scar 4,
210,TezoTrooperz #210,1547,254.14317818883492,90,Viking Gold,11,,Background Gradient DeepBlue,Body 3,Eyes 1 Brown,,95,Ghost Grey,60,Viking Metal,Mouth 3,Warrior,,
593,TezoTrooperz #593,1548,253.82396961833928,90,SpecialForce Orange,12,,Background Motif Purple,Body 1,Eyes 2 Brown,,95,Hairs 1 Brown,60,Viking Blackmetal,Mouth 3,Warrior,Scar 3,
1265,TezoTrooperz #1265,1549,253.54806969398493,90,Ronin Red,13,Yellow,Background Line Green,Body 4,Eyes 4 Yellow,,95,Hairs 5 Blond,60,Viking Gold,Mouth 4,Warrior,Scar 7,
1296,TezoTrooperz #1296,1550,252.110531702978,85,Viking Green,13,,Background Gradient Blue,Body 3,Eyes 2 Green,Cowboy Mustache Brown,90,Hairs 2 Black,70,Viking Metal,Mouth 1,Long Range,Scar 10,
797,TezoTrooperz #797,1551,250.3138294295072,90,Ronin Gold,12,,Background Gradient Yellow,Body 2,Eyes 1 Yellow,,95,Cowboy Red,60,Bullet White,Mouth 5,Warrior,Scar 9,
1499,TezoTrooperz #1499,1552,250.20224005065472,90,Viking Black,13,Pink,Background Gradient Green,Body 3,Eyes 2 Green,Cowboy Mustache Light Blond,95,Hairs1 Brown,60,,Mouth 5,Warrior,Scar 8,
268,TezoTrooperz #268,1553,249.82111379522385,80,Cowboy Black,12,,Background Motif Gradient Blue,Body 3,Eyes 1 Blue,,90,Hairs 4 Blond,80,Viking White,Mouth 5,Troop Leader,Scar 5,
957,TezoTrooperz #957,1554,249.75189916393913,90,Ronin Black,12,,Background Gradient Orange,Body 1,Eyes 2 Brown,,95,Ronin Black,60,Military Plate Futurist Yellow,Mouth 1,Warrior,Scar 9,
1548,TezoTrooperz #1548,1555,248.4686780206927,90,Ghost Green,13,Pink,Background Gradient Yellow,Body 1,Eyes 1 Green,,95,Hairs 1 Red,60,Plate Warrior,Mouth 4,Warrior,Scar 7,
728,TezoTrooperz #728,1556,248.0872326153517,85,CowboyGear Black,12,Purple,Background Line Orange,Body 3,Eyes 1 Green,,90,Ghost Brown,70,,Mouth 4,Long Range,Scar 2,
1059,TezoTrooperz #1059,1557,246.79884034124223,85,Ronin Gold,12,,Background GradientNoise Yellow,Body 2,Eyes Cyber 3,,90,Ronin Red,70,Viking Blackmetal,Mouth Smoke,Long Range,Scar 7,
1538,TezoTrooperz #1538,1558,245.73121209153234,80,SpecialForce Base,11,,Background Motif Yellow,Body 4,Eyes 2 Brown,,90,Ronin Black,80,,Mouth 2,Troop Leader,Scar 10,
940,TezoTrooperz #940,1559,245.70162669763394,90,SpecialForce Black,12,,Background Motif Yellow,Body 3,Eyes 3 Green,,95,Hairs 3 Blond,60,Neck Blackmetal,Mouth 5,Warrior,Scar 10,
501,TezoTrooperz #501,1560,245.38667265732514,80,Ghost Grey,12,,Background Motif Gradient Blue,Body 2,Eyes 3 Brown,,90,Ghost Brown,80,Viking White,Mouth 4,Troop Leader,Scar 4,
603,TezoTrooperz #603,1561,245.3065604263061,85,Samurai Red,11,,Background Gradient DeepBlue,Body 3,Eyes 2 Blue,Viking Mustache LightBlond,90,,70,,Mouth 5,Long Range,Scar 7,
1231,TezoTrooperz #1231,1562,245.1349463058586,80,Viking Blue,13,,Background GradientNoise Yellow,Body 2,Eyes 2 Blue,Viking Mustache Brown,90,Hairs 3 Blond,80,Bullet White,Mouth 3,Troop Leader,Scar 3,
748,TezoTrooperz #748,1563,245.09182915093567,85,SpecialForce Base,12,,Background GradientNoise Yellow,Body 3,Eyes 1 Green,Mask Blue,90,Hairs 5 Brown,70,,Mouth 3,Long Range,Scar 10,
725,TezoTrooperz #725,1564,244.66796634421343,85,Viking Black,12,,Background Gradient Blue,Body 1,Eyes 2 Green,Mask Skull Blue,90,Viking Blue,70,Viking White,Mouth 1,Long Range,,
1066,TezoTrooperz #1066,1565,244.14521213086118,85,Cowboy Blue,12,,Background GradientNoise Green,Body 3,Eyes 3 Brown,Viking Beard _ Mustache Black,90,,70,Bullet White,Mouth 3,Long Range,Scar 3,
1170,TezoTrooperz #1170,1566,243.50492029829113,90,Viking Blue,12,,Background Line Purple,Body 2,Eyes 1 Red,,95,Viking Blue,60,Massai Blackmetal,Mouth 2,Warrior,Scar 5,
382,TezoTrooperz #382,1567,243.28638691786387,85,SpecialForce Base,12,,Background Gradient Blue,Body 1,Eyes 3 Green,,90,Hairs 1 Brown,70,Bullet White,Mouth 5,Long Range,Scar 4,
458,TezoTrooperz #458,1568,243.14028432279957,90,Ghost Brown,11,,Background Motif Green,Body 4,Eyes 2 Blue,,95,Hairs 4 Brown,60,Ronin White,Mouth 3,Warrior,,
1481,TezoTrooperz #1481,1569,242.5726576035657,85,CowboyGear Black,12,,Background Gradient DeepBlue,Body 2,Eyes 1 Yellow,,90,Hairs 4 Brown,70,Ronin Blackmetal,Mouth 4,Long Range,Scar 10,
839,TezoTrooperz #839,1570,240.56084566352072,90,Ronin Red,13,Blue,Background Motif Purple,Body 2,Eyes 2 Yellow,,95,Cowboy Blue,60,Viking Metal,Mouth Angry,Warrior,Scar 10,
1566,TezoTrooperz #1566,1571,240.11731322833566,90,Cowboy Black,12,,Background Gradient Yellow,Body 4,Eyes 1 Blue,,95,SpecialForce Blue,60,Bullet,Mouth 5,Warrior,Scar 3,
1439,TezoTrooperz #1439,1572,239.61662574525994,90,Viking Yellow,12,,Background Line Blue,Body 3,Eyes 1 Brown,,95,Hairs 2 Brown,60,Bullet Gold,Mouth 2,Warrior,Scar 3,
926,TezoTrooperz #926,1573,238.45501049591218,85,Ronin Black,12,,Background GradientNoise Yellow,Body 1,Eyes 3 Brown,,90,Ronin Black,70,Bullet Gold,Mouth Smoke,Long Range,Scar 5,
651,TezoTrooperz #651,1574,237.58043786529703,90,CowboyGear Blue,13,,Background GradientNoise Green,Body 4,Eyes 2 Yellow,Viking Mustache Brown,95,Hairs 4 Blond,60,Viking Gold,Mouth 2,Warrior,Scar 3,
753,TezoTrooperz #753,1575,235.56535780376063,80,Cowboy Red,12,,Background Gradient Blue,Body 3,Eyes 3 Yellow,,90,CowboyHat Orange,80,Viking White,Mouth 3,Troop Leader,Scar 5,
1585,TezoTrooperz #1585,1576,234.33077138272793,90,Ghost Gold,12,,Background Motif Green,Body 1,Eyes 4 Blue,,95,Hairs 3 Brown,60,Logo Black,Mouth 1,Warrior,Scar 7,
865,TezoTrooperz #865,1577,232.93149723743932,90,Cowboy Red,11,,Background GradientNoise Yellow,Body 3,Eyes Cyber 1,,95,Viking Green,60,,Mouth 3,Warrior,Scar 8,
835,TezoTrooperz #835,1578,232.7453964929368,85,Viking Yellow,11,,Background Gradient DeepBlue,Body 4,Eyes 3 Green,Cowboy Beard _ Mustache Blond Light,90,,70,Military Plate Futurist Yellow,Mouth 2,Long Range,,
171,TezoTrooperz #171,1579,228.9029558402294,85,SpecialForce Gold,11,,Background GradientNoise Green,Body 2,Eyes 3 Green,,90,Hairs 5 Blond,70,Massai Gold,Mouth 1,Long Range,,
1199,TezoTrooperz #1199,1580,227.84020708875363,90,Cowboy Black,12,,Background Gradient Blue,Body 2,Eyes 3 Red,,95,Hairs 5 Brown,60,Plate LongRange,Mouth Smoke,Warrior,Scar 5,
638,TezoTrooperz #638,1581,226.43849008447208,85,Ghost Green,11,,Background Motif Gradient Blue,Body 4,Eyes 2 Green,,90,Ronin Red,70,Viking Blackmetal,Mouth 5,Long Range,,
304,TezoTrooperz #304,1582,223.58535044737715,80,Viking Yellow,13,Green,Background Gradient Yellow,Body 3,Eyes 3 Red,,90,Hairs 5 Blond,80,Viking Blackmetal,Mouth 2,Troop Leader,Scar 5,
899,TezoTrooperz #899,1583,222.39697863722245,85,Cowboy Black,12,,Background GradientNoise Green,Body 2,Eyes 3 Blue,,90,Hairs 5 Brown,70,Military Plate Futurist Yellow,Mouth 1,Long Range,Scar 6,
875,TezoTrooperz #875,1584,222.24103371401876,85,CowboyGear Black,11,,Background Gradient DeepBlue,Body 1,Eyes 1 Green,,90,Ronin Purple,70,Neck Gold,Mouth Smoke,Long Range,,
1180,TezoTrooperz #1180,1585,221.42987225952632,85,Viking Green,11,,Background GradientNoise Blue,Body 2,Eyes 4 Blue,,90,Ronin Black,70,,Mouth 2,Long Range,Scar 6,
1261,TezoTrooperz #1261,1586,219.58885832262573,90,Ghost Grey,13,Yellow,Background Gradient Red,Body 1,Eyes 3 Yellow,,95,Hairs 5 White,60,Logo Grey,Mouth 4,Warrior,Scar 8,
494,TezoTrooperz #494,1587,215.45902019793118,85,Cowboy Gold,13,Green,Background Gradient Yellow,Body 3,Eyes 1 Brown,,90,Hairs 5 Blond,70,Plate Warrior,Mouth 5,Long Range,Scar 5,
445,TezoTrooperz #445,1588,212.95458458663254,90,Viking Yellow,12,,Background GradientNoise Blue,Body 1,Eyes 1 Green,Viking Mustache Brown,95,Hairs 2 White,60,Plate Warrior,Mouth 5,Warrior,,
97,TezoTrooperz #97,1589,209.57095840748863,90,Cowboy Black,11,,Background Line Purple,Body 3,Eyes 2 Brown,,95,Hairs 4 Black,60,Logo Black,Mouth 3,Warrior,,
717,TezoTrooperz #717,1590,206.75445454543086,85,Ronin Red,13,Blue,Background Gradient Green,Body 1,Eyes 3 Yellow,,90,Hairs 3 Blond,70,Bullet Gold,Mouth 4,Long Range,Scar 3,
524,TezoTrooperz #524,1591,206.61763853136844,90,CowboyGear Black,11,,Background Motif Red,Body 1,Eyes 2 Red,,95,Hairs 3 Blond,60,,Mouth 1,Warrior,Scar 7,
1097,TezoTrooperz #1097,1592,204.90987171499742,85,Ronin Blue,11,,Background Motif Green,Body 2,Eyes 1 Yellow,,90,Hairs 2 Blond,70,Neck Gold,Mouth 2,Long Range,,
1257,TezoTrooperz #1257,1593,204.26733426869208,90,Ronin Gold,11,,Background GradientNoise Green,Body 2,Eyes 3 Brown,,95,CowboyHat Gold,60,,Mouth 5,Warrior,Scar 9,
828,TezoTrooperz #828,1594,200.0958621130481,90,Ghost Gold,12,Pink,Background GradientNoise Yellow,Body 2,Eyes 1 Blue,,95,Hairs 3 Blond,60,Viking White,Mouth 5,Warrior,,
