ID,Name,Rank,Rarity_Score,Animal-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Expression-Scores,Eyewear-Scores,Headwear-Scores
2038,"the air, and",2635,71.06271350929445,3,10,7,8,30,12,,
899,Three nights later old,2636,71.04177350505394,3,1,18,12,13,11,,10
1289,seen to emerge,2637,71.02744152748494,3,1,6,8,13,27,,10
1608,at work upon,2638,71.01541773655553,3,2,6,12,12,17,4,11
1361,property by a,2639,71.00152615428324,3,1,6,24,12,12,,9
2983,understand that liberty,2640,70.98584863071984,3,1,11,7,23,14,,8
446,all gone to,2641,70.85700781241286,3,1,20,9,15,10,,9
1592,of the farm,2642,70.84877546874215,3,1,31,7,,12,4,9
1038,answer. On Sundays,2643,70.68684705033066,3,1,7,4,15,20,,17
1438,few who had,2644,70.67662930378334,3,1,15,4,13,12,19,
2917,Clover that the,2645,70.64633532223863,3,1,7,4,30,11,,11
2581,they had begun,2646,70.58866728698422,3,10,7,7,27,14,,
199,cheeping feebly and,2647,70.53816802905162,3,10,18,4,,11,,22
886,the meeting broke,2648,70.51616000451642,3,1,7,7,28,11,,10
2960,"be, and his",2649,70.49717330344521,3,1,7,7,12,29,,8
60,Willingdon Beauty) was,2650,70.46276291220599,3,10,6,9,23,17,,
1276,wondering faces of,2651,70.44322958688424,3,1,6,4,23,12,,17
1839,"the windmill, the",2652,70.40446989696176,3,1,6,4,30,12,,11
1031,completed work; he,2653,70.3992750595022,3,1,11,4,27,11,,9
2200,"in flight, and",2654,70.37964555912056,3,10,18,4,,11,,22
2203,"had stood up,",2655,70.33613010502748,3,1,11,7,30,11,4,
265,else to say,2656,70.31490363721964,3,10,11,4,30,10,,
1131,difficulty in making,2657,70.27451180654685,3,1,7,4,15,20,,17
725,had long since,2658,70.19234392330974,3,1,22,4,12,14,,10
295,speak to you.,2659,70.0616376821415,3,2,11,4,13,20,4,10
421,skin. You cows,2660,70.0333168117368,3,1,6,4,23,10,19,
1623,animals talked of,2661,70.01845813500216,3,10,22,8,15,10,,
2715,much overgrown by,2662,69.88905267005613,3,1,6,4,15,28,,9
1048,Napoleon abolished the,2663,69.8866159026381,3,1,7,7,23,14,,11
396,"lay eggs, he",2664,69.85406598629767,3,1,23,7,12,12,,8
568,"all, pass on",2665,69.82046314853453,3,10,7,4,23,20,,
2966,fluttering of the,2666,69.81565785996752,3,1,6,4,30,11,,11
1338,he had died,2667,69.74917773543133,3,1,7,4,11,20,,20
2962,"chewing them, and",2668,69.73407805269774,3,1,18,4,,28,4,8
2046,had taken to,2669,69.68576425129704,3,1,7,8,30,10,,8
78,hung from a,2670,69.66194067860347,3,10,7,4,23,20,,
2122,when Boxer had,2671,69.55655087646261,3,1,6,4,15,17,,20
1805,obvious that it,2672,69.53683591637463,3,1,6,4,24,17,,11
2844,at finding themselves,2672,69.53683591637463,3,1,6,4,24,17,,11
380,summed up in,2674,69.518607028549,3,10,6,7,30,11,,
1725,of the procession.,2675,69.46733168698512,3,1,6,8,30,10,,8
348,of England is,2676,69.45241160515054,3,1,15,12,13,14,,8
39,prize Middle White,2677,69.36140850929897,3,10,7,8,30,10,,
1436,it better than,2678,69.3061166560378,3,1,6,4,24,10,,18
2456,some of them,2678,69.3061166560378,3,1,6,4,24,10,,18
1314,"thought of."" ""Ah,",2680,69.2137843677883,3,2,11,9,15,11,4,10
2664,was not happier,2681,69.05914848397465,3,1,15,4,11,20,,11
2840,Jones and his,2682,69.05837820626866,3,10,7,8,30,10,,
657,Whatever goes upon,2683,69.05805483906383,3,10,6,12,,14,,22
224,began flirting her,2684,69.02797957883506,3,1,6,4,13,17,,22
2947,their sense of,2685,68.96601780411653,3,2,6,8,23,11,4,8
1782,was to celebrate,2686,68.92818904167264,3,1,7,4,13,20,,17
2028,they had no,2687,68.90671061328406,3,1,20,8,12,11,,10
956,"more inventive, but",2688,68.85526947005827,3,1,18,8,,20,4,11
952,Snowball was a,2689,68.82787824719571,3,2,7,12,11,17,4,9
386,"scene, and the",2690,68.72521720710716,3,1,6,4,13,20,,18
2198,animals knew that,2691,68.72486958824751,3,10,15,4,23,11,,
196,which had lost,2692,68.72195827557886,3,10,6,4,23,20,,
874,He seized the,2693,68.70316489696627,3,1,6,4,30,10,,11
347,no! The soil,2694,68.67704802518857,3,1,20,8,13,11,,10
780,Shall be trod,2695,68.60535897290298,3,2,7,12,13,14,4,10
378,to all our,2696,68.57258200503112,3,1,7,4,15,17,19,
2426,fear of disturbing,2696,68.57258200503112,3,1,7,4,15,17,19,
1280,of the quarry.,2698,68.39533918863773,3,1,6,4,13,28,,10
2291,nor dogs produced,2698,68.39533918863773,3,1,6,4,13,28,,10
1027,and alighted in,2700,68.39010063530195,3,1,20,4,12,14,,10
1137,explained that by,2701,68.31627126853229,3,1,6,4,23,17,,10
592,serves the interests,2702,68.20584476412368,3,1,6,7,11,28,,8
194,down when a,2703,68.13039466139813,3,1,6,4,13,28,,9
2631,were completely certain,2704,68.12704456134969,3,1,7,4,15,27,,8
1882,had adopted as,2705,68.12169447464174,3,2,7,4,11,11,4,22
1773,that the coming,2706,68.1210827969861,3,1,7,4,27,11,,11
2812,the strong protecting,2706,68.1210827969861,3,1,7,4,27,11,,11
2741,to be content,2708,68.06812796913059,3,1,24,4,12,10,,10
74,was already ensconced,2709,68.02968627857449,3,1,18,12,12,14,4,
616,by a swift,2710,68.01783006354972,3,1,22,4,13,11,,10
2142,oration in Boxer's,2711,68.01379092975431,3,1,6,4,23,17,,10
321,with hideous cruelty.,2712,68.01118347410174,3,10,6,7,12,27,,
313,to work to,2713,68.00380338594739,3,2,6,4,15,10,4,20
2576,was coming from,2714,67.88979400981565,3,1,6,4,11,17,,22
1865,too wet to,2715,67.87324353678598,3,1,7,12,15,10,,17
2939,the animals cried,2716,67.83741040464447,3,1,20,4,12,20,4,
572,"you, so that",2717,67.71456997848723,3,1,6,12,23,11,,8
436,throats of our,2718,67.70124063517977,3,1,6,8,28,10,,8
838,such as the,2719,67.69703752615797,3,1,23,4,12,11,,10
634,question to the,2720,67.62423399084003,3,1,7,4,15,14,,20
431,should have been,2721,67.61699295614972,3,10,15,4,13,20,,
1260,battle Snowball had,2722,67.5635945236666,3,1,6,4,30,10,,10
645,"and the cat,",2723,67.54478999672399,3,1,11,4,15,11,19,
261,night. But I,2724,67.46324603040856,3,1,6,9,23,10,,11
11,the ring of,2725,67.3816830745079,3,1,7,9,13,20,,11
579,falter. No argument,2726,67.27004349476888,3,10,18,9,,14,,10
2624,for the timber,2727,67.26751851175351,3,10,20,4,11,17,,
290,as well as,2728,67.2538210506549,3,10,6,4,30,12,,
704,earth as it,2729,67.16273803887002,3,1,22,4,13,12,,8
99,"and Pincher, and",2730,67.15512411878498,3,1,18,4,11,17,,9
2081,There was the,2731,67.08783822847481,3,10,6,7,11,27,,
707,But it reminded,2732,67.03491042165064,3,10,23,4,13,12,,
699,last night. I,2733,66.98482551121944,3,2,6,4,12,11,4,20
862,"succession, and might",2734,66.94660512051163,3,1,20,4,15,17,4,
623,"said, ""here is",2735,66.87150274146943,3,1,27,7,,12,4,9
740,been lost to,2736,66.86705910023106,3,1,6,4,12,27,,10
2923,ugly look at,2737,66.86469367854124,3,2,7,4,11,10,4,22
62,on the farm,2738,66.85166583225137,3,1,11,4,12,14,,18
2096,"the big barn,",2739,66.79639382854802,3,1,18,8,13,11,,9
316,and the very,2740,66.75026575158549,3,10,20,8,13,11,,
1542,help themselves from,2741,66.61080392627827,3,10,7,4,24,17,,
789,more shall crack.,2742,66.55903011545303,3,1,6,7,11,17,,18
763,"stirring tune, something",2743,66.50878104367524,3,2,7,8,12,17,4,10
2231,They were glad,2744,66.36197871063035,3,10,6,4,30,11,,
2567,a failure. The,2745,66.30832358750028,3,10,7,4,24,17,,
1890,anyone who captures,2746,66.2608711062542,3,1,20,4,12,11,,11
155,Benjamin was the,2747,66.16880471852238,3,1,11,7,15,17,,9
2326,take two years.,2748,66.16253916477044,3,10,22,4,12,12,,
1045,by. A time came,2749,66.10148864886798,3,1,7,4,30,10,,8
84,still a majestic-looking,2750,66.05480230162834,3,1,6,4,12,17,19,
667,come to resemble,2751,65.9945338359643,3,1,6,4,23,17,,8
805,us free. For,2752,65.9512362528642,3,10,6,4,12,28,,
2668,has done since,2753,65.88772511012407,3,2,11,8,12,11,4,11
445,The rest have,2754,65.86836471270368,3,1,20,4,15,10,,10
2327,we know now–it,2755,65.71531642955843,3,2,11,7,15,10,4,10
2462,the way through.,2756,65.64350866763169,3,1,7,8,15,10,19,
1271,the Seven Commandments,2757,65.64223961411031,3,1,6,7,23,11,,10
630,our enemies? Let,2758,65.59018491948103,3,1,6,9,11,12,19,
375,us by human,2759,65.54026467161854,3,2,6,4,23,11,4,8
706,Man has vanished.,2760,65.53363423877639,3,1,15,8,13,11,,11
205,on. Clover made,2761,65.5273196813742,3,1,20,4,,20,4,9
955,in speech and,2762,65.52195634203508,3,2,7,4,13,11,4,18
327,year old. No,2763,65.5163836514528,3,10,6,4,13,27,,
2491,of you has,2764,65.47847053077412,3,2,6,4,12,20,4,10
1801,suddenly remembering the,2765,65.47410260383961,3,10,7,4,30,10,,
56,"always called, though",2766,65.3762668306085,3,10,15,9,11,14,,
1637,things could happen,2767,65.37111513214194,3,2,11,4,12,14,4,11
796,ours upon that,2768,65.35641849519077,3,10,22,4,12,11,,
677,"clothes, or drink",2769,65.25909339901564,3,1,6,8,23,11,,9
2175,Immediately the dogs,2770,65.20813255678421,3,10,6,4,28,11,,
554,week or in,2771,65.17223728086603,3,1,18,7,11,17,4,
799,"of England, Purer",2772,65.1624820990237,3,1,18,4,13,11,,11
237,and Clover; there,2773,65.14021593237851,3,1,7,7,13,20,,11
984,that he could,2774,65.06580055761808,3,2,6,4,12,12,4,18
2579,into a passionate,2775,65.02857635263949,3,10,18,7,,14,,10
2728,was discovered to,2776,64.92123861788517,3,10,7,9,24,10,,
231,"the cat, who",2777,64.76132220504068,3,1,11,7,11,17,,11
363,living in a,2778,64.65822606855488,3,1,15,4,12,14,,11
2054,had never smelt,2779,64.57546559627649,3,10,15,7,13,14,,
2525,that this was,2780,64.54487385012295,3,1,6,9,12,20,,9
2849,"than a criminal?""",2781,64.53033246673165,3,1,11,8,23,11,4,
332,and slavery: that,2782,64.52973976215594,3,1,7,8,23,10,,9
837,"the clever ones,",2783,64.50888117771788,3,10,7,4,27,11,,
1418,"stole the corn,",2784,64.47698852062383,3,2,6,4,12,11,4,18
96,different fashions. First,2785,64.36213514342248,3,1,7,12,15,20,4,
2632,"death! "" But",2786,64.26638760445358,3,1,7,4,11,14,,20
2878,at the head,2787,64.21399370648557,3,1,6,4,23,12,,11
1013,occupying the seat,2788,64.1456539145513,3,1,11,7,23,11,4,
129,had never quite,2789,64.13990428106813,3,1,7,7,12,20,,10
1527,which privacy was,2790,64.13449649464782,3,1,20,4,11,12,,9
2551,a high-pitched whimper.,2790,64.13449649464782,3,1,20,4,11,12,,9
730,me in my,2792,64.12490281189297,3,10,7,8,23,11,,
1402,"future, it had",2793,63.976302457246874,3,2,6,4,11,12,4,17
2414,protested when Napoleon,2794,63.934844252714925,3,2,6,4,15,17,4,9
250,When Major saw,2795,63.89726291514383,3,1,6,4,11,14,,20
1245,like it. You,2796,63.866860417282105,3,1,6,7,13,10,,20
256,"and began: ""Comrades,",2797,63.68319530558523,3,1,6,7,11,11,,20
793,"oats and hay,",2798,63.65652961111847,3,1,6,7,13,20,,10
710,long forgotten. Many,2799,63.61225712182731,3,1,6,7,12,20,,10
605,Major was speaking,2800,63.557006257748604,3,1,7,4,30,11,4,
877,corner of his,2801,63.5536432749969,3,2,6,4,11,11,4,18
733,words of the,2802,63.45389381747434,3,10,6,9,12,20,,
40,"boar, had had",2803,63.42081626848153,3,10,7,4,23,14,,
2373,she was unable,2804,63.39848378781755,3,1,7,4,30,11,4,
945,"boar, the only",2805,63.385870208586724,3,2,6,8,12,17,4,8
2995,two farms which,2806,63.2897972992589,3,1,11,9,12,12,,11
1488,their feet and,2807,63.27918263413095,3,1,6,4,23,11,,11
2509,to sniff at,2807,63.27918263413095,3,1,6,4,23,11,,11
1694,newly clipped and,2809,63.25192659336544,3,10,7,8,24,10,,
1124,"for the pigs,",2810,63.2175248512388,3,1,6,4,23,14,,8
1383,of the whole,2811,63.08944048342782,3,2,6,4,12,17,4,11
2642,enjoying a game,2812,63.088465284168095,3,1,11,4,11,10,19,
864,it all night,2813,63.040462314258384,3,1,23,4,12,12,4,
2375,seemed almost indifferent,2814,63.0251005350425,3,10,6,7,23,11,,
1673,"be somewhat better,",2815,62.914239066329685,3,1,20,4,12,11,,8
2705,"starved to death,",2815,62.914239066329685,3,1,20,4,12,11,,8
1503,of his higher,2817,62.87556182560322,3,1,6,8,12,20,,9
336,of the order,2818,62.85750277156356,3,10,7,12,12,17,,
2296,had long been,2819,62.79728683814807,3,1,7,7,23,14,4,
314,the last atom,2820,62.63302235336123,3,1,6,4,,14,21,10
967,"named Squealer, with",2821,62.51240370071118,3,1,7,8,15,17,,9
732,"is more, the",2822,62.4916991653152,3,1,7,4,12,11,21,
1809,Not only the,2823,62.48230937133022,3,1,6,4,24,11,,10
134,"beast, nearly eighteen",2824,62.40734603693565,3,2,6,8,12,14,4,9
2622,"than usual, and",2825,62.3048397197567,3,1,15,4,15,17,4,
982,persuasive. The others,2826,62.26349637685602,3,1,11,9,12,14,,8
890,birds jumped on,2827,62.028508790031744,3,1,6,4,12,10,,22
946,Berkshire on the,2828,61.955849296048555,3,10,11,4,15,17,,
2206,They ran thus:,2829,61.93363588154496,3,1,20,4,,17,4,9
1066,"on the wall,",2830,61.89162890236726,3,1,6,8,12,20,,8
2603,did not reappear,2831,61.83845268868675,3,1,7,4,30,10,4,
2205,tour of inspection,2832,61.72755228375403,3,1,18,9,11,11,4,
1953,tour of inspection,2833,61.62048527473917,3,1,11,8,12,12,,11
420,than his bare,2834,61.58743508542056,3,1,11,12,12,10,,9
1022,tremendous bleating of,2835,61.42283810792395,3,1,6,8,11,11,,17
226,to draw attention,2836,61.38662368856714,3,10,15,8,11,12,,
1355,and apples (this,2837,61.27659694434814,3,2,6,12,11,11,4,8
2370,minutes of their,2837,61.27659694434814,3,2,6,12,11,11,4,8
927,prepare for it.,2839,61.23880268266134,3,1,7,7,12,17,,11
2730,he had forgotten,2840,61.2346983692147,3,1,7,4,12,10,21,
520,Jones ties a,2841,61.142350443829784,3,1,7,12,13,11,,11
187,together in the,2842,61.136797473358584,3,2,7,8,13,10,4,11
823,song threw the,2843,61.05571620364822,3,1,6,4,23,12,,8
97,came the three,2844,61.055588572272455,3,1,11,8,15,10,,10
942,for sale. Napoleon,2845,61.02961103994892,3,2,6,8,13,11,4,10
895,whole farm was,2846,60.99074293999678,3,2,6,4,12,14,4,11
914,on life. They,2847,60.87849197118689,3,1,7,4,15,17,,11
1749,it into the,2848,60.86123654732768,3,10,6,8,11,20,,
346,a thousand times,2849,60.75062138935991,3,1,11,9,12,11,,9
1116,huge dogs frisking,2850,60.697984524721164,3,2,6,4,11,17,4,10
588,one is the,2851,60.65332515072406,3,1,6,4,15,17,,11
986,white. These three,2852,60.59594946071506,3,1,7,4,12,20,,10
2136,"with the songs,",2853,60.591596776811016,3,10,7,4,15,20,,
784,And the harness,2854,60.58151989027329,3,1,6,12,15,11,,9
750,you can sing,2855,60.51505555692613,3,10,20,4,,12,,9
1714,"bleating again, broke",2855,60.51505555692613,3,10,20,4,,12,,9
2749,out with their,2855,60.51505555692613,3,10,20,4,,12,,9
902,was buried at the,2858,60.51167311396566,3,10,7,4,23,11,,
311,are capable of,2859,60.49548571153721,3,2,6,8,15,11,4,8
2925,nearly succeeded–I will,2860,60.36211675060616,3,1,11,9,11,10,,11
2022,animals were called,2861,60.34958073155455,3,2,7,8,12,11,4,10
1294,difficult for them,2862,60.19232234201502,3,1,6,4,15,17,,11
2129,day came when,2863,60.14985922679186,3,1,6,4,23,11,,8
2679,to the farm.,2864,59.801423854990745,3,10,6,9,12,17,,
2255,simply as a,2865,59.77261024384842,3,2,6,8,13,10,4,10
786,Bit and spur,2866,59.67622464361017,3,10,6,9,15,14,,
569,this message of,2867,59.6099005976245,3,2,7,8,13,10,4,10
37,the day that,2868,59.565945761788754,3,1,7,4,12,10,19,
1216,"master, had been",2869,59.43775088322333,3,1,6,4,13,11,,17
229,plaited with. Last,2870,59.32451909417279,3,1,6,12,15,10,,9
2673,hungry and laborious;,2871,59.28695464921978,3,1,20,4,12,11,4,
285,I think I,2872,59.16857884010966,3,1,6,7,11,17,,10
2055,and rapidly disappearing,2873,59.10551580330131,3,1,15,4,11,17,4,
670,"him, do not",2874,58.717626852696,3,10,6,4,13,20,,
424,many thousands of,2875,58.683184402454685,3,1,6,4,12,20,,8
189,"the orchard, grazing",2876,58.53534129276632,3,1,6,9,15,11,,10
1290,"deadly pale, came",2877,58.44039797772028,3,2,6,4,13,11,4,11
2866,to run. Panic,2878,58.36360940359285,3,1,20,4,11,11,4,
2905,"stone, and with",2879,58.19032850705014,3,10,7,12,15,10,,
32,a stirring and,2880,58.15796411921324,3,1,11,8,11,11,,9
137,any two ordinary,2881,58.09830947339712,3,10,7,4,12,20,,
2097,he was up,2882,58.08760387210215,3,10,7,7,12,17,,
1817,"cried Squealer. ""Jones's",2883,58.022227617191774,3,1,6,4,13,10,,17
309,"bodies, and those",2884,58.001515377379114,3,1,6,4,12,17,,11
2068,time on slightly,2885,57.884312454859426,3,1,6,7,12,17,,8
510,"power, Jones will",2886,57.857557508532196,3,1,6,4,12,17,,11
198,"into the barn,",2887,57.76105019225429,3,10,15,4,12,11,,
870,"of bed, making",2888,57.75911324347886,3,1,6,7,15,14,,8
2307,a semicircle round,2889,57.70847302350104,3,2,6,9,11,10,4,8
483,over four hundred,2890,57.67116210598185,3,2,7,4,12,12,4,10
267,"not think, comrades,",2891,57.63047289833316,3,1,7,4,13,17,,9
1151,his agents. It,2892,57.58580900160358,3,1,11,7,11,11,,9
1576,ribbons with which,2893,57.419471618476706,3,10,11,8,12,11,,
464,confinements and all,2894,57.22152140460699,3,1,6,4,15,17,,8
2235,in the door,2895,57.10282573909235,3,1,6,4,13,17,,9
689,"clever or simple,",2896,57.07908692028266,3,10,7,7,11,17,,
975,some difficult point,2897,57.07156653279939,3,1,11,4,12,11,,11
1590,driving up to,2898,56.992998425559634,3,1,6,4,11,17,,11
2588,"eye, Like the",2898,56.992998425559634,3,1,6,4,11,17,,11
491,porkers who are,2900,56.9135011019862,3,2,6,4,13,11,4,10
1021,"was all over,",2901,56.765305129125494,3,2,7,4,12,11,4,10
210,ducklings nestled down,2902,56.67095073947425,3,1,20,4,,11,4,10
2212,long file of,2903,56.64459463239302,3,1,7,8,12,11,,11
1586,word of it.,2904,56.61003612295802,3,1,6,12,,17,4,10
2787,singing it was,2905,56.476900727154785,3,10,6,9,11,14,,
1432,the year the,2906,56.368196444336476,3,1,6,4,12,17,,9
2451,of their labour,2906,56.368196444336476,3,1,6,4,12,17,,9
2615,made a careful,2908,56.307555784180046,3,1,6,12,,17,4,10
2244,booming and saw,2909,56.20967397440542,3,1,6,4,12,17,,9
1246,"generosity, simply took",2910,56.18833464141936,3,2,6,4,13,10,4,10
413,himself. Our labour,2911,56.17887180723032,3,2,6,4,12,11,4,10
271,"longer, and before",2912,56.163191999653534,3,2,6,4,11,11,4,10
1205,and true to,2913,56.1279846544109,3,1,7,4,12,14,,11
1842,gored in the,2914,56.04205398935244,3,1,6,9,12,11,,10
1296,tune of the,2915,56.039160998981316,3,2,6,8,11,10,4,8
976,he had a,2916,55.96982184788526,3,10,6,4,,11,19,
51,soon as Mr.,2917,55.85513088219793,3,1,7,7,12,11,,11
2821,for hours on,2918,55.810112682038636,3,10,7,4,13,17,,
1896,animals are equal.,2919,55.67101397924891,3,2,6,4,12,10,4,10
2937,than anyone had,2919,55.67101397924891,3,2,6,4,12,10,4,10
107,"window-sills, the pigeons",2921,55.66615481319171,3,10,7,4,13,17,,
721,three words. I,2922,55.64177957629457,3,10,6,9,,17,,8
2968,where the human,2923,55.59872000831213,3,1,7,9,11,11,,9
2880,and receive their,2924,55.49797783595463,3,2,6,4,13,10,4,10
2432,were also said,2925,55.40427059725816,3,1,6,9,12,12,,8
871,sure that there,2926,55.10946097088554,3,1,6,8,,20,4,9
2574,the wall of,2927,55.104396664181216,3,1,6,8,11,12,,10
933,generally recognised as,2928,54.96717301148267,3,1,6,4,15,11,,11
2039,make a readjustment,2929,54.9502841759022,3,10,7,4,15,14,,
239,throughout Major's speech,2930,54.928610871296044,3,1,6,8,13,17,4,
1298,of Animalism. The,2931,54.61774316950911,3,2,6,4,11,12,4,8
2309,holding of debates,2931,54.61774316950911,3,2,6,4,11,12,4,8
1674,sang Beasts of,2933,54.61651160033007,3,10,6,12,,12,,10
2706,"is not enough,""",2933,54.61651160033007,3,10,6,12,,12,,10
213,At the last,2935,54.549844647392405,3,1,7,4,11,17,,8
2353,hands of the,2936,54.342708909686856,3,1,15,4,12,11,4,
299,of ours? Let,2937,54.074934584284236,3,1,7,9,12,14,4,
359,support a dozen,2938,53.99379856165783,3,1,6,4,12,20,4,
2856,envious human beings,2939,53.92792349291079,3,10,6,8,13,12,,
961,other male pigs,2940,53.92621396800694,3,1,18,4,,12,4,8
2662,the farm went,2941,53.86367501822055,3,1,6,4,11,17,,8
981,was somehow very,2942,53.702978767749784,3,1,7,4,15,11,,9
2691,and all the,2943,53.61788738346222,3,10,11,4,12,11,,
790,Riches more than,2944,53.409235102707854,3,10,6,9,11,11,,
2023,after that there,2944,53.409235102707854,3,10,6,9,11,11,,
618,holes that the,2946,53.364446313815115,3,1,6,7,11,10,,11
130,got her figure,2947,53.20851500282466,3,1,6,4,13,11,,11
