ID,Name,Rank,Rarity_Score,Attributes,Background,Clothes,Degen Level,Ear rings,Eyes,Fur color,Head,Hood,Legendary,Mouth,Mutation,Nose piercing,Object,Tattoo
1700,Degen Fox #1700,3412,144.2643739756,7,Bridge yellow,Fur coat leopard,Competent,3,02 blue,pink,,,,12,,,,
251,Degen Fox #251,3413,144.2482625252,6,City red,Turtleneck green,Boss,,5,Red tiger,,,,3,,,,
1132,Degen Fox #1132,3414,144.2325570791,7,Party red,Suit stripes,Competent,,04 yellow,Color,Cylinder Hat,,,05 no tooth,,,,
38,Degen Fox #38,3415,144.2248887802,8,Moon blue,T-shirt blue,Competent,,03 green,red,Knitted hat,,,2,,1,,
178,Degen Fox #178,3416,144.1883912568,6,Rays blue,T-shirt black,Boss,,02 blue,pink,,,,04 rainbow,,,,
1060,Degen Fox #1060,3417,144.0860973078,7,Rays red,T-shirt blue,Competent,,04 green,red,Hair04 black,,,8,,,,
1161,Degen Fox #1161,3418,144.0573740218,7,Bridge blue,Shirt yellow,Competent,,02 color,pink,,,,10,,,Wine,
2778,Degen Fox #2778,3419,144.0425811991,8,Bridge violet,Shirt short sleeve,Competent,,02 blue,white,Cowboy hat,,,8,,,Martini,
821,Degen Fox #821,3420,144.0255973769,7,Basic blue,Fur coat pink,Competent,,04 blue,pink,Cowboy hat pink,,,2,,,,
3221,Degen Fox #3221,3421,144.0058080943,7,Basic green,Jacket red,Competent,1,02 blue,Color,,,,8,,,,
3821,Degen Fox #3821,3422,143.9933459771,7,Basic green,T-shirt Scratch,Competent,2,03 green,Red tiger,,,,8,,,,
2135,Degen Fox #2135,3423,143.8637172327,7,Moon blue,Fur coat zebra,Competent,,04 blue,red,Panama hat,,,6,,,,
368,Degen Fox #368,3424,143.8622608396,7,Moon blue,Hawaii trees,Competent,,03 red,black,Panama hat,,,2,,,,
69,Degen Fox #69,3425,143.8618243139,7,Moon blue,Bathrobe 01,Competent,,04 blue,red,Hair07 blue,,,8,,,,
273,Degen Fox #273,3426,143.855021099,7,Bridge violet,Classic Vest red,Competent,,04 green,red,Hair01 pink,,,1,,,,
609,Degen Fox #609,3427,143.8510533062,8,Bridge violet,Shirt short sleeve red,Competent,,04 green,pink,Cylinder Hat,,,10,,,,2
4259,Degen Fox #4259,3428,143.8474984225,6,Moon violet,Shirt colorful,Boss,,02 color,red,,,,8,,,,
3913,Degen Fox #3913,3429,143.8261610832,7,City blue,Hoodie golden,Competent,,04 blue,red,Hair01 orange,,,15 bored,,,,
936,Degen Fox #936,3430,143.7435271966,7,City blue,Shirt roses,Competent,1,04 yellow,Red tiger,,,,1,,,,
1663,Degen Fox #1663,3431,143.7336244828,7,Moon blue,Hoodie + hood 03,Competent,,04 green,red,,Hood 03,,10,,,,
2761,Degen Fox #2761,3432,143.6647958625,8,Rays red,T-shirt white,Competent,,03 green,white,Knitted hat,,,1,,5,,
4163,Degen Fox #4163,3433,143.5653638068,6,Basic red,Suit stripes,Boss,,04 blue,violet,,,,04 rainbow,,,,
773,Degen Fox #773,3434,143.5595465353,7,City red,T-shirt white,Competent,,5,Red tiger,,,,2,,4,,
979,Degen Fox #979,3435,143.4665685064,7,Bridge yellow,T-shirt candles,Competent,,02 blue,green,Knitted hat,,,1,,,,
3139,Degen Fox #3139,3436,143.3744458298,7,Party blue,Suit stripes,Competent,,03 green,Red tiger,Hair02 violet,,,8,,,,
774,Degen Fox #774,3437,143.3520102927,7,Party blue,T-shirt casino,Competent,,04 green,white,Hair01 pink,,,2,,,,
147,Degen Fox #147,3438,143.2791627174,7,Basic blue,Jacket black,Competent,2,03 green,red,,,,04 rainbow,,,,
3721,Degen Fox #3721,3439,143.2561805203,7,Bridge yellow,T-shirt Web,Competent,,02 color,white,Helmet,,,04 rainbow,,,,
3083,Degen Fox #3083,3440,143.2540824405,7,Bridge blue,Turtleneck black,Competent,,04 blue,red,Hair04 white,,,10,,,,
1055,Degen Fox #1055,3441,143.2161792378,7,Bridge blue,T-shirt EYES,Competent,,04 green,red,Hair06 violet,,,2,,,,
2820,Degen Fox #2820,3442,143.0996437004,7,Bridge violet,T-shirt white,Competent,,04 yellow,red,Hair05 yellow,,,1,,,,
1734,Degen Fox #1734,3443,143.0875333001,7,Bridge yellow,Vest red,Competent,,04 blue,Red tiger,Hair05 yellow,,,8,,,,
4264,Degen Fox #4264,3444,143.0201769918,7,Party red,,Competent,,04 yellow,white,Panama hat,,,8,,,,wing
2733,Degen Fox #2733,3445,142.9716397858,7,Rays green,Suit Pineapple,Competent,,7,red,Cylinder Hat,,,14 candy,,,,
2787,Degen Fox #2787,3446,142.958582272,7,City blue,Golden vest,Competent,,03 green,white,Panama hat green,,,12,,,,
284,Degen Fox #284,3447,142.9554273485,7,Rays red,T-shirt blue,Competent,3,7,Red tiger,,,,12,,,,
2068,Degen Fox #2068,3448,142.9024001843,7,Bridge yellow,Hoodie stripes,Competent,,04 blue,green snake,Knitted hat,,,12,,,,
1024,Degen Fox #1024,3449,142.9023152226,7,City blue,T-shirt white,Competent,,02 color,red,Cylinder Hat,,,6,,,,
2446,Degen Fox #2446,3450,142.8681286161,7,Party red,T-shirt candles,Competent,,03 red,pink,Panama hat,,,2,,,,
177,Degen Fox #177,3451,142.8670975885,7,Bridge violet,Classic Vest,Competent,,04 yellow,pink,Hair01 pink,,,2,,,,
3277,Degen Fox #3277,3452,142.8648599153,7,Rays blue,T-shirt casino,Competent,,03 green,black,,,,9,,,Wine,
4217,Degen Fox #4217,3453,142.851078799,7,Basic blue,T-shirt black,Competent,1,04 yellow,white,,,,8,,,,
1681,Degen Fox #1681,3454,142.820656084,8,City blue,Suit tartan,Competent,,03 green,Red tiger,Helmet,,,2,,,Wine,
1551,Degen Fox #1551,3455,142.7935464514,6,Rays green,Golden vest,Boss,,5,white,,,,2,,,,
2982,Degen Fox #2982,3456,142.7607387146,6,City red,Bomber02,Boss,,03 red,red,,,,12,,,,
2400,Degen Fox #2400,3457,142.7384741716,6,Basic green,T-shirt candles,Boss,,5,green,,,,8,,,,
1345,Degen Fox #1345,3458,142.709782548,7,Rays green,Bathrobe 02,Competent,,04 green,Red tiger,Cylinder Hat,,,6,,,,
2288,Degen Fox #2288,3459,142.6636550584,7,Moon violet,T-shirt casino,Competent,,03 green,Color,Cylinder Hat,,,11 pipe,,,,
152,Degen Fox #152,3460,142.6599051894,8,Basic red,T-shirt candles,Competent,,04 green,black,Cylinder Hat,,,2,,,Rose,
2224,Degen Fox #2224,3461,142.648322522,7,Rays green,Fur coat leopard,Competent,,03 green,pink,Helmet,,,6,,,,
373,Degen Fox #373,3462,142.6200486594,7,Moon violet,Bomber01,Competent,,7,green snake,Helmet,,,10,,,,
3594,Degen Fox #3594,3463,142.6164480116,7,Moon violet,T-shirt EYES,Competent,,04 green,black,Knitted hat,,,14 candy,,,,
2206,Degen Fox #2206,3464,142.5621307062,7,Basic red,Suit pink,Competent,,04 blue,white,Brain,,,2,,,,
4219,Degen Fox #4219,3465,142.5332603136,7,Bridge yellow,Shirt short sleeve,Competent,,03 green,pink,Panama hat green,,,05 no tooth,,,,
10,Degen Fox #10,3466,142.5227388056,7,City blue,Suit White,Competent,,03 red,Red tiger,Helmet,,,1,,,,
1122,Degen Fox #1122,3467,142.4184677021,7,Party red,T-shirt blue,Competent,,04 yellow,red,Cowboy hat pink,,,2,,,,
3256,Degen Fox #3256,3468,142.3753336711,7,Rays blue,Bomber01,Competent,,03 green,green snake,Panama hat green,,,8,,,,
2948,Degen Fox #2948,3469,142.3655912594,7,Rays red,Jacket brown,Competent,,5,pink,Panama hat,,,2,,,,
3519,Degen Fox #3519,3470,142.3043571042,7,City blue,Hawaii flowers,Competent,,02 color,red,Knitted hat,,,9,,,,
2359,Degen Fox #2359,3471,142.3021447404,8,Party blue,T-shirt pink,Competent,,02 color,red,Cylinder Hat,,,10,,,Short,
3445,Degen Fox #3445,3472,142.292676925,7,Bridge violet,Bomber03,Competent,,7,white,Cylinder Hat,,,3,,,,
1946,Degen Fox #1946,3473,142.2775243408,7,Basic blue,Shirt short sleeve,Competent,,04 blue,red,Hair05 blue,,,2,,,,
3876,Degen Fox #3876,3474,142.2428049725,7,Basic green,White,Competent,,7,Red tiger,Knitted hat,,,10,,,,
760,Degen Fox #760,3475,142.2378898775,8,Rays green,Hoodie berry,Competent,,7,white,Cylinder Hat,,,2,,,Wine,
3889,Degen Fox #3889,3476,142.2267340701,7,Rays blue,T-shirt white,Competent,,04 blue,Red tiger,Helmet,,,14 candy,,,,
1277,Degen Fox #1277,3477,142.2232391774,7,Rays blue,T-shirt cards,Competent,,04 green,pink,Cowboy hat pink,,,8,,,,
2740,Degen Fox #2740,3478,142.1185830635,6,Rays green,Turtleneck green,Boss,,5,Red tiger,,,,15 bored,,,,
1639,Degen Fox #1639,3479,142.0673718473,6,Rays green,Suit White,Boss,,04 green,pink,,,,14 candy,,,,
1748,Degen Fox #1748,3480,142.0464856369,7,City red,Bathrobe 02,Competent,,04 blue,Color,Panama hat green,,,1,,,,
1237,Degen Fox #1237,3481,142.0422513409,7,Basic blue,Hoodie golden,Competent,,04 blue,red,Red,,,8,,,,
2565,Degen Fox #2565,3482,141.9184042177,7,Rays red,No sleeve blue,Competent,,5,white,Knitted hat,,,8,,,,
966,Degen Fox #966,3483,141.9147421418,7,Moon blue,Fur coat pink,Competent,,04 blue,pink,,,,15 bored,,4,,
3200,Degen Fox #3200,3484,141.9004269256,7,City blue,T-shirt candles,Competent,,7,white,Panama hat,,,3,,,,
1445,Degen Fox #1445,3485,141.85373497,7,Moon violet,T-shirt cards,Competent,,02 color,pink,,,,8,,,Short,
1816,Degen Fox #1816,3486,141.7565069575,7,Moon violet,Hoodie berry,Competent,,5,black,Knitted hat,,,12,,,,
3611,Degen Fox #3611,3487,141.6896339983,7,Rays green,Bulletproof pink,Competent,,04 yellow,pink,Cylinder Hat,,,12,,,,
3693,Degen Fox #3693,3488,141.6652546493,7,Moon blue,T-shirt chips,Competent,,7,white,Cowboy hat,,,1,,,,
3267,Degen Fox #3267,3489,141.6080722633,7,Bridge blue,T-shirt flipit,Competent,,03 green,red,Cowboy hat pink,,,1,,,,
463,Degen Fox #463,3490,141.5899622517,7,Basic red,Suit stripes,Competent,,7,red,Cowboy hat pink,,,04 rainbow,,,,
399,Degen Fox #399,3491,141.5643652597,7,Bridge yellow,Bomber01,Competent,,02 color,black,Helmet,,,8,,,,
1873,Degen Fox #1873,3492,141.5339056433,7,City blue,T-shirt casino,Competent,,02 blue,red,Knitted hat,,,6,,,,
211,Degen Fox #211,3493,141.4654623753,6,Basic blue,Hawaii Tommy,Boss,,02 color,Red tiger,,,,15 bored,,,,
3505,Degen Fox #3505,3494,141.4563529042,7,Basic blue,Hawaii flowers,Competent,,04 green,black,Panama hat green,,,04 rainbow,,,,
2229,Degen Fox #2229,3495,141.4478923587,7,Basic red,T-shirt Eagle,Competent,,04 green,Red tiger,Panama hat green,,,9,,,,
3427,Degen Fox #3427,3496,141.443784432,7,Rays green,Bomber01,Competent,2,04 yellow,Color,,,,8,,,,
1294,Degen Fox #1294,3497,141.4047744699,6,Bridge blue,Vest red,Boss,,5,green snake,,,,8,,,,
4135,Degen Fox #4135,3498,141.4004941457,8,Rays green,Fur coat zebra,Competent,,04 green,Color,Cylinder Hat,,,8,,5,,
2857,Degen Fox #2857,3499,141.3906958689,7,City red,T-shirt black,Competent,,02 blue,pink,Panama hat,,,8,,,,
471,Degen Fox #471,3500,141.363818853,7,Moon blue,Classic Vest,Competent,,7,green snake,Knitted hat,,,3,,,,
4226,Degen Fox #4226,3501,141.3111222619,6,Rays blue,Shirt yellow,Boss,,02 blue,pink,,,,15 bored,,,,
3755,Degen Fox #3755,3502,141.307621217,8,Rays blue,Turtleneck black,Competent,,03 green,white,Cylinder Hat,,,15 bored,,,Short,
1723,Degen Fox #1723,3503,141.229576669,6,Rays red,T-shirt chips,Boss,,04 blue,Color,,,,12,,,,
513,Degen Fox #513,3504,141.194632475,7,Bridge violet,Suit White,Competent,,02 blue,pink,Helmet,,,3,,,,
663,Degen Fox #663,3505,141.1846632413,7,Basic red,Hoodie golden,Competent,,04 yellow,green snake,Panama hat green,,,3,,,,
1716,Degen Fox #1716,3506,141.0692885124,7,Rays blue,Hoodie berry,Competent,,02 blue,Color,,,,1,,5,,
3052,Degen Fox #3052,3507,141.0632338194,7,Bridge yellow,Black,Competent,,03 red,red,Cowboy hat,,,10,,,,
1003,Degen Fox #1003,3508,141.0604397794,7,Moon violet,Classic Vest,Competent,,02 blue,Red tiger,Panama hat green,,,04 rainbow,,,,
3673,Degen Fox #3673,3509,141.0578590441,7,Bridge violet,Hawaii Tommy,Competent,,04 blue,red,Hair04 black,,,10,,,,
1116,Degen Fox #1116,3510,141.0469588197,7,Party blue,Hoodie golden,Competent,,04 blue,white,Hair06,,,10,,,,
2537,Degen Fox #2537,3511,141.0287641603,7,Basic blue,Jacket brown,Competent,,02 color,pink,Cylinder Hat,,,15 bored,,,,
3235,Degen Fox #3235,3512,141.0206906884,7,Moon blue,Turtleneck black,Competent,,03 green,red,Brain,,,8,,,,
3762,Degen Fox #3762,3513,140.9581040322,7,Rays blue,T-shirt chips,Competent,,03 green,black,Panama hat,,,2,,,,
4110,Degen Fox #4110,3514,140.9559815779,7,City red,Hoodie golden,Competent,,03 red,pink,Panama hat,,,3,,,,
2001,Degen Fox #2001,3515,140.9429012336,7,Basic blue,Classic Vest,Competent,,04 blue,pink,Hair05 yellow,,,2,,,,
1807,Degen Fox #1807,3516,140.9417438046,7,Rays red,Vest red,Competent,4,02 blue,white,,,,1,,,,
267,Degen Fox #267,3517,140.917130363,6,Bridge yellow,T-shirt flipit,Boss,,02 blue,red,,,,04 rainbow,,,,
3447,Degen Fox #3447,3518,140.887208411,7,Basic green,Bomber03,Competent,,04 blue,Red tiger,Panama hat green,,,8,,,,
2234,Degen Fox #2234,3519,140.8696572694,7,Basic green,Hoodie golden,Competent,,02 color,red,Cowboy hat,,,14 candy,,,,
1992,Degen Fox #1992,3520,140.8535192084,7,Basic blue,T-shirt black,Competent,,04 yellow,Color,Cylinder Hat,,,3,,,,
1652,Degen Fox #1652,3521,140.8453358759,7,Moon violet,T-shirt Scratch,Competent,,04 blue,white,Panama hat,,,8,,,,
491,Degen Fox #491,3522,140.7586263385,7,Bridge yellow,Classic Vest,Competent,4,04 blue,Red tiger,,,,04 rainbow,,,,
1262,Degen Fox #1262,3523,140.7415459154,6,Bridge blue,White,Boss,,7,white,,,,10,,,,
1489,Degen Fox #1489,3524,140.7342867996,7,Basic blue,Suit Black,Competent,,02 blue,Red tiger,Helmet,,,1,,,,
3446,Degen Fox #3446,3525,140.7261395706,7,Bridge blue,Bathrobe 02,Competent,,03 green,pink,Panama hat,,,04 rainbow,,,,
2802,Degen Fox #2802,3526,140.7056215284,7,Bridge violet,T-shirt flipit,Competent,,03 green,pink,Knitted hat,,,9,,,,
3906,Degen Fox #3906,3527,140.625797242,8,Bridge yellow,T-shirt Web,Competent,,7,white,Cylinder Hat,,,2,,,Wine,
3107,Degen Fox #3107,3528,140.5435804951,8,Bridge blue,Shirt short sleeve,Competent,5,03 green,Red tiger,,,,10,,5,,
3835,Degen Fox #3835,3529,140.5423427073,7,Basic blue,Jacket brown,Competent,,03 green,black,Helmet,,,15 bored,,,,
643,Degen Fox #643,3530,140.4279564061,7,Party blue,Golden vest,Competent,,7,pink,Panama hat,,,8,,,,
118,Degen Fox #118,3531,140.423945221,8,Basic red,T-shirt white,Competent,,04 yellow,red,Cowboy hat,,,8,,,Wine,
2844,Degen Fox #2844,3532,140.3351244275,6,Rays red,T-shirt blue,Boss,,5,Red tiger,,,,12,,,,
2017,Degen Fox #2017,3533,140.3081434439,7,Bridge yellow,Turtleneck black,Competent,,04 green,pink,Hair06,,,2,,,,
3999,Degen Fox #3999,3534,140.2977178913,8,Moon violet,Vest red,Competent,,7,Red tiger,Cylinder Hat,,,10,,,Short,
2208,Degen Fox #2208,3535,140.2810294229,7,Rays blue,Suit pink,Competent,,03 green,red,Hair02 grey,,,12,,,,
1368,Degen Fox #1368,3536,140.1704099968,7,Rays blue,Suit stripes,Competent,,03 red,red,Panama hat,,,04 rainbow,,,,
3686,Degen Fox #3686,3537,140.1327263233,7,Moon violet,T-shirt Spots,Competent,,04 green,Red tiger,Cylinder Hat,,,6,,,,
4268,Degen Fox #4268,3538,140.1243556602,7,Party blue,Jacket black,Competent,,04 blue,pink,Cylinder Hat,,,14 candy,,,,
2036,Degen Fox #2036,3539,140.1025276115,7,Party red,Bomber03,Competent,,03 green,Red tiger,Panama hat,,,8,,,,
954,Degen Fox #954,3540,140.081620567,7,Party red,T-shirt Eagle,Competent,,04 yellow,Red tiger,,,,15 bored,,,Short,
1938,Degen Fox #1938,3541,140.0256167013,8,Basic blue,Hawaii trees,Competent,,04 blue,red,Cylinder Hat,,,2,,,Martini,
3985,Degen Fox #3985,3542,140.0220107421,6,Moon blue,Suit Black,Boss,,7,Red tiger,,,,04 rainbow,,,,
56,Degen Fox #56,3543,140.0129424806,7,Moon blue,Bulletproof pink,Competent,,03 green,red,Panama hat,,,2,,,,
4028,Degen Fox #4028,3544,139.9822838037,8,City blue,Hawaii flowers,Competent,,04 green,Color,Cylinder Hat,,,2,,,Rose,
588,Degen Fox #588,3545,139.9604883603,8,City blue,Hoodie golden,Competent,,03 green,red,Cylinder Hat,,,04 rainbow,,2,,
88,Degen Fox #88,3546,139.9112784884,6,Moon violet,Bulletproof,Boss,,04 yellow,black,,,,9,,,,
2030,Degen Fox #2030,3547,139.9030094226,8,Moon violet,Hawaii flowers,Competent,,04 yellow,red,Knitted hat,,,10,,5,,
2606,Degen Fox #2606,3548,139.8918975551,8,City red,Hawaii flowers,Competent,,04 yellow,red,Cylinder Hat,,,10,,4,,
3754,Degen Fox #3754,3549,139.831167628,7,City red,T-shirt black,Competent,,04 green,red,Panama hat green,,,3,,,,
3223,Degen Fox #3223,3550,139.7728193393,6,Bridge yellow,Hoodie golden,Boss,,02 blue,black,,,,9,,,,
526,Degen Fox #526,3551,139.7726050338,7,Moon blue,Hoodie stripes,Competent,,03 red,red,Panama hat green,,,10,,,,
3401,Degen Fox #3401,3552,139.7556941382,7,Bridge violet,T-shirt Spots,Competent,,04 yellow,pink,,,,3,,5,,
519,Degen Fox #519,3553,139.6455173378,7,Moon violet,,Competent,5,04 blue,white,,,,11 pipe,,,,2
2360,Degen Fox #2360,3554,139.6269753187,7,Rays red,T-shirt EYES,Competent,,7,Color,Cowboy hat,,,04 rainbow,,,,
1825,Degen Fox #1825,3555,139.5930415423,7,Rays blue,Suit stripes,Competent,,03 green,white,Panama hat,,,14 candy,,,,
3183,Degen Fox #3183,3556,139.5815823061,7,City blue,T-shirt black,Competent,,03 green,green snake,Cowboy hat,,,10,,,,
2959,Degen Fox #2959,3557,139.5727868246,8,Basic green,Suit Black,Competent,,04 blue,red,Cylinder Hat,,,2,,5,,
1858,Degen Fox #1858,3558,139.5606085491,8,Rays red,Shirt short sleeve,Competent,,03 green,pink,Panama hat green,,,10,,4,,
3854,Degen Fox #3854,3559,139.5218842872,8,City blue,Suit pink,Competent,,03 green,green,Cylinder Hat,,,1,,,Wine,
785,Degen Fox #785,3560,139.4689411161,8,Basic red,T-shirt candles,Competent,,04 yellow,red,Cylinder Hat,,,2,,,Wine,
573,Degen Fox #573,3561,139.4526139173,7,Bridge yellow,White,Competent,,03 green,pink,Cowboy hat,,,10,,,,
1478,Degen Fox #1478,3562,139.4402086866,7,Basic green,Shirt sculls,Competent,,7,white,Knitted hat,,,3,,,,
1819,Degen Fox #1819,3563,139.4341833497,7,Moon blue,Shirt sculls,Competent,,7,black,Helmet,,,1,,,,
233,Degen Fox #233,3564,139.4202592198,8,Basic red,Bulletproof,Competent,,04 blue,pink,Cowboy hat,,,8,,,Rose,
4119,Degen Fox #4119,3565,139.4146835037,7,Rays red,T-shirt blue,Competent,,02 blue,white,,,,8,,1,,
1461,Degen Fox #1461,3566,139.3591673536,7,Moon blue,Suit stripes,Competent,,04 yellow,red,Hair01 orange,,,8,,,,
4214,Degen Fox #4214,3567,139.3384160302,6,Basic green,White,Boss,,04 blue,black,,,,10,,,,
1983,Degen Fox #1983,3568,139.3353983576,7,City red,Suit stripes,Competent,,03 green,green,Panama hat,,,04 rainbow,,,,
1336,Degen Fox #1336,3569,139.3271453164,6,Moon violet,Hawaii trees,Boss,,04 green,pink,,,,6,,,,
1465,Degen Fox #1465,3570,139.2665953123,7,Bridge blue,Bomber03,Competent,,02 blue,red,Cowboy hat,,,8,,,,
1976,Degen Fox #1976,3571,139.2583593786,7,Party red,Hawaii trees,Competent,,04 green,Red tiger,Cowboy hat pink,,,8,,,,
3004,Degen Fox #3004,3572,139.2567883123,7,Party blue,Shirt short sleeve red,Competent,,02 blue,red,Panama hat green,,,04 rainbow,,,,
1298,Degen Fox #1298,3573,139.1334759605,6,City red,Shirt sculls,Boss,,04 blue,white,,,,04 rainbow,,,,
2869,Degen Fox #2869,3574,139.1034256875,7,Moon violet,Suit Pineapple,Competent,,04 green,green snake,Knitted hat,,,2,,,,
1154,Degen Fox #1154,3575,139.0903040548,7,Rays green,No sleeve blue,Competent,,04 yellow,black,Panama hat,,,10,,,,
2852,Degen Fox #2852,3576,139.0841111207,7,Rays green,Shirt yellow,Competent,1,7,pink,,,,8,,,,
4126,Degen Fox #4126,3577,139.0130563873,7,Moon violet,Bomber03,Competent,,04 green,pink,Panama hat,,,2,,,,
239,Degen Fox #239,3578,138.9527731634,7,Rays green,Shirt yellow,Competent,,03 green,Color,Knitted hat,,,3,,,,
1549,Degen Fox #1549,3579,138.9502001361,7,Bridge yellow,Bulletproof pink,Competent,,02 blue,red,Cylinder Hat,,,10,,,,
4027,Degen Fox #4027,3580,138.9493688765,7,Bridge violet,Bathrobe 02,Competent,2,03 green,Color,,,,8,,,,
2967,Degen Fox #2967,3581,138.9249966146,7,Basic green,Golden vest,Competent,5,03 green,Red tiger,,,,10,,,,
4004,Degen Fox #4004,3582,138.8936771434,7,Moon violet,Bathrobe 02,Competent,,02 color,Red tiger,Helmet,,,10,,,,
2130,Degen Fox #2130,3583,138.8521147864,8,Party red,Hawaii Tommy,Competent,,04 green,red,Cylinder Hat,,,2,,,Martini,
2186,Degen Fox #2186,3584,138.7968225908,7,Basic red,T-shirt EYES,Competent,5,02 color,pink,,,,1,,,,
374,Degen Fox #374,3585,138.7828592988,7,Basic green,Classic Vest,Competent,,04 green,red,Hair07 black,,,2,,,,
555,Degen Fox #555,3586,138.7764186207,8,Rays green,Shirt short sleeve,Competent,,04 blue,white,Panama hat green,,,2,,,Rose,
2964,Degen Fox #2964,3587,138.7710190848,8,Bridge blue,Suit stripes,Competent,,03 green,red,Helmet,,,12,,5,,
2673,Degen Fox #2673,3588,138.7687276521,6,Basic red,Suit tartan,Boss,,03 green,Color,,,,14 candy,,,,
2873,Degen Fox #2873,3589,138.7449385807,7,Bridge yellow,Hoodie berry,Competent,,04 blue,red,Knitted hat,,,6,,,,
1698,Degen Fox #1698,3590,138.7280985279,8,Party blue,Suit stripes,Competent,,03 green,pink,Knitted hat,,,10,,,Martini,
3564,Degen Fox #3564,3591,138.6227433435,7,Moon violet,Classic Vest,Competent,,04 yellow,green,Cylinder Hat,,,9,,,,
1565,Degen Fox #1565,3592,138.6088871916,8,City red,Turtleneck black,Competent,,04 green,Color,Cylinder Hat,,,10,,,Short,
4162,Degen Fox #4162,3593,138.5870297825,7,Rays red,Shirt roses,Competent,,03 green,red,Panama hat green,,,3,,,,
1047,Degen Fox #1047,3594,138.5092256624,7,Party red,Bomber02,Competent,,04 yellow,green snake,Cylinder Hat,,,2,,,,
4140,Degen Fox #4140,3595,138.4156633649,7,Party red,Jacket brown,Competent,,04 blue,red,Cylinder Hat,,,6,,,,
1437,Degen Fox #1437,3596,138.4126054662,7,City blue,Bathrobe 02,Competent,1,7,pink,,,,2,,,,
3705,Degen Fox #3705,3597,138.4081101184,7,Basic blue,Bomber03,Competent,,04 green,red,Panama hat,,,2,,,,
3899,Degen Fox #3899,3598,138.3990005692,7,Basic green,Jacket red,Competent,5,7,black,,,,10,,,,
159,Degen Fox #159,3599,138.3811943397,7,Party blue,T-shirt pink,Competent,,02 blue,red,Cowboy hat pink,,,10,,,,
2023,Degen Fox #2023,3600,138.1970774812,7,Bridge yellow,Fur coat pink,Competent,,04 blue,green snake,Cylinder Hat,,,12,,,,
