ID,Name,Rank,Rarity_Score,Attributes,aura,body,bodydetails,botarms,botbody,boteyes,boteyescolor,botfoot,bothead,botpropulsion,details,energy,eyes,facemask,family,ground,hair,has_pet,head,jacket,lefthand,leftobjkt,posterfull,posterleft,posterright,shoes,trousers,unique,unique_tbot,wall,wallcolor,weapon
2303,へしは (HESHIHA) #2303,2533,216.6361817994196,16,powerup,gamma,,,,,,,,,facetattoo,,exhausted,talkieMono,juku,citynights,sensei,False,gamma,,,,,,sewer,lightningPink,ranger,,,lines2,classic,bat
2962,こなち (KONACHI) #2962,2534,216.5477822444038,19,powerup,alpha,,,,,,,,,warpaint,fullPower,exhausted,talkiePoly,kabu,slabs,implant,False,alpha,,gambler,garbage,,mekaball,,kanemochi,neojogger,,,hexagrid,classic,homingshuriken
193,てまろ (TEMARO) #193,2535,216.48647005196693,18,warfare,alpha,ledgerkey,,,,,,,,fanaticblack,intoTheSpotlight,wicked,,juku,slabs,animecharacter,False,alpha,pirate,,digitalGuitar,,,,jumper,hacker,,,hexagrid,3,thug
170,よさなや (YOSANAYA) #170,2536,216.33543748081723,18,stinking,beta,,,,,,,,,Tattooed,,upset,,kabu,wasteland,barracuda,False,beta,rocker,baseballFan,,,freeTheTrooperz,versusShow,neo,zebraAzure,,,lines1,classic,thug
1434,えふめ (EFUME) #1434,2537,216.16727549665632,17,warfare,alpha,,,,,,,,,,,possessed,metaverseAddict,aki,lightSpot,headbangerOrange,False,alpha,hoodie,,,,play,nosmoking,neon,neojogger,,,diagonals3,3,handgun
1954,わせひ (WASEHI) #1954,2538,216.16621746929334,17,powerup,beta,,,,,,,,,,,upset,grillz,kabu,citynights,rooster,False,beta,rocker,,,,deadOrAlive,nosmoking,jumper,slacks,,,diagonals3,classic,flail
2964,ねやちな (NEYACHINA) #2964,2539,216.1618644354415,16,fall,alpha,,,,,,,,,,,wicked,,shibu,slabs,samurai,False,alpha,neon,,,,nftgallery,propaganda2,oldfashioned,elite,,,lines2,classic,flail
2763,よほよ (YOHOYO) #2763,2540,216.14991975301305,17,sakura,alpha,vetofthegreatwar,,,,,,,,wildGreen,,exhausted,,kabu,path,headbangerOrange,False,alpha,hoodie,,,,,propaganda2,recycled,slacks,,,diagonals1,classic,antimatterCannon
1478,そわ (SOWA) #1478,2541,215.94344438777114,19,powerup,beta,serialNumber,,,,,,,,mask,fullPower,wicked,,kabu,slabs,unkempt,False,beta,boxingHoodie,baseballFan,,,,martialart,ranger,slacks,,,diagonals1,classic,flail
190,ははらぬ (HAHARANU) #190,2542,215.87860283282993,18,hexa,beta,vetofthegreatwar,,,,,,,,,,exhausted,talkiePoly,juku,sidewalk,headbanger,False,beta,urban,,,,freeTheTrooperz,vote,lightningPink,whiteevening,,,tiles,3,neokatana
675,こやるろ (KOYARURO) #675,2543,215.87028555895787,19,stinking,gamma,,,,,,,,,warpaint,,wry,pirate,kabu,sidewalk,headbangerOrange,False,gamma,pirate,,oldTV,,nftgallery,propaganda2,lightningAzure,zebraAzure,,,tiles,classic,neokatana
2523,りつ (RITSU) #2523,2544,215.81955145981416,16,warfare,alpha,,,,,,,,,fanaticwhite,,determined,talkieMono,juku,poorNeighbourhood,,False,alpha,savage,,,,Resistance,,oldfashioned,ranger,,,lines2,classic,shinken
2240,みはた (MIHATA) #2240,2545,215.81200334898554,18,stinking,alpha,,,,,,,,,neopiercing,intoTheSpotlight,doe,tcityVice,shibu,lightSpot,badguy,False,alpha,pirate,,,,,versusShow,lightningAzure,zebraPink,,,lines2,classic,thug
1137,へけね (HEKENE) #1137,2546,215.75595792498623,18,oneup,alpha,,,,,,,,,,,determined,VR,kabu,sidewalk,engineer,False,alpha,,watch,garbage,,Resistance,versusShow,lightningAzure,taskforce,,,diagonals3,3,neokatana
1644,なせ (NASE) #1644,2547,215.42200435165768,16,sakura,beta,,,,,,,,,TCORPmember,timeTraveler,underTheInfluence,,shibu,crossing,tousled,False,beta,urban,,,,,,ranger,ranger,,,lines2,classic,negotiator
2856,いへろ (IHERO) #2856,2548,215.30432744675795,18,stinking,gamma,huntingtrophy,,,,,,,,facetattoo,dataMaster,owl,,juku,sidewalk,headbangerOrange,False,gamma,hacker,neon,,,,,oldfashioned,pirate,,,brickinthewall,3,handgun
1136,ゆすたわ (YUSUTAWA) #1136,2549,215.27524037712635,19,hexa,alpha,,,,,,,,,neopiercing,,wry,grillz,kabu,figurine,tousled,False,alpha,pirate,bandage,,,play,versusShow,recycled,neojogger,,,tiles,classic,shotgun
2918,ぬもさら (NUMOSARA) #2918,2550,215.1976149435474,16,firefly,gamma,,,,,,,,,TCORPmember,,upset,talkiePoly,kabu,figurine,,False,gamma,downjacket,,,,gamingContest,,jumper,hacker,,,diagonals3,3,slayer
980,さかわめ (SAKAWAME) #980,2551,215.0002073295596,16,powerup,alpha,,,,,,,,,wildGreen,,hawk,,juku,path,headbangerOrange,False,alpha,hoodie,,,,Resistance,,kanemochi,neon,,,diagonals2,3,shotgun
829,めぬけき (MENUKEKI) #829,2552,214.75409839403184,18,powerup,gamma,,,,,,,,,warpaint,dataMaster,malicious,,aki,citynights,tousled,False,gamma,,,digitalGuitar,,freeTheTrooperz,sewer,jumper,zebraPink,,,diagonals2,classic,shotgun
1838,もさねひ (MOSANEHI) #1838,2553,214.40633502132096,17,powerup,alpha,,,,,,,,,neopiercing,intoTheSpotlight,exhausted,bigBadMonocle,aki,figurine,punk,False,alpha,urban,,,,,,neo,pirate,,,brickinthewall,classic,negotiator
3130,ぬわ (NUWA) #3130,2554,214.33927437655518,16,firefly,alpha,mutant,,,,,,,,,,doe,,aki,lightSpot,,False,alpha,,neon,broke,,,propaganda2,jumper,zebraAzure,,,diagonals2,3,handgun
1567,しはみく (SHIHAMIKU) #1567,2555,214.25905763573397,17,fall,beta,,,,,,,,,mutant,intoTheSpotlight,wry,gasmask,aki,figurine,badguy,False,beta,,,,,,sewer,ranger,ranger,,,diagonals2,3,shotgun
633,いまるほ (IMARUHO) #633,2556,214.1780867301906,18,hexa,beta,,,,,,,,,Tattooed,onFire,doe,,shibu,citynights,TPOPfan,False,beta,scientist,,,,Resistance,propaganda2,oldfashioned,slacks,,,diagonals3,3,slayer
57,にむよ (NIMUYO) #57,2557,213.827701105221,18,stinking,gamma,,,,,,,,,mask,,yob,talkieMono,kabu,poorNeighbourhood,implant,False,gamma,hacker,bandage,enhancerPot,,,,ranger,elite,,,lines1,3,shotgun
356,ほちそこ (HOCHISOKO) #356,2558,213.81966155433182,16,oneup,gamma,,,,,,,,,warpaint,,yob,CyberX,juku,sidewalk,,False,gamma,neon,,,,gamingContest,,heavymetal,hacker,,,tiles,3,holopunch
740,きとはめ (KITOHAME) #740,2559,213.78125771173177,17,borntobeastar,gamma,,,,,,,,,,dataMaster,upset,pirate,aki,lightSpot,,False,gamma,savage,baseballFan,,,nftgallery,,recycled,whiteevening,,,neon,classic,thug
399,さひ (SAHI) #399,2560,213.7032266315762,18,stinking,alpha,,,,,,,,,wildBlue,fullPower,exhausted,,shibu,slabs,animecharacter,False,alpha,truckdriver,,oldTV,,freeTheTrooperz,,lightningPink,zebraPink,,,lines1,classic,negotiator
955,ろわと (ROWATO) #955,2561,213.69254940087822,19,powerup,beta,,,,,,,,,facetattoo,,wicked,pirate,kabu,slabs,dreadlocks,False,beta,pirate,bandage,,,freeTheTrooperz,versusShow,recycled,kanemochi,,,diagonals2,3,flail
299,にと (NITO) #299,2562,213.3254438046452,17,powerup,gamma,,,,,,,,,,,exhausted,VR,aki,citynights,headbangerPurple,False,gamma,neon,,enhancerPot,,Resistance,,lightningPink,neojogger,,,hexagrid,3,DEW
1745,よまも (YOMAMO) #1745,2563,212.9491568225841,18,powerup,bionic,,,,,,,,,wildGreen,fullPower,yob,pirate,aki,slabs,implant,False,beta,,married,,,,propaganda2,oldfashioned,zebraPink,,,lines1,classic,DEW
2281,けは (KEHA) #2281,2564,212.74021154732017,17,warfare,alpha,,,,,,,,,,,wicked,talkiePoly,juku,road,,False,alpha,downjacket,,wip,,wewantyou,martialart,jumper,neojogger,,,diagonals1,3,bat
1023,ほめちき (HOMECHIKI) #1023,2565,212.68753220400882,16,sakura,alpha,,,,,,,,,,timeTraveler,malicious,,shibu,path,badguy,False,alpha,,,deliveryDrone,,freeTheTrooperz,,neo,neojogger,,,lines2,classic,negotiator
886,はる (HARU) #886,2566,211.01604231283005,17,hexa,alpha,,,,,,,,,mask,,underTheInfluence,talkiePoly,kabu,slabs,headbanger,False,alpha,,neon,enhancerPot,,,,neon,elite,,,diagonals1,classic,bat
922,わさ (WASA) #922,2567,210.78359916293613,17,sakura,alpha,,,,,,,,,warpaint,,underTheInfluence,boaster,juku,poorNeighbourhood,punk,False,alpha,scientist,,,,play,,lightningPink,taskforce,,,diagonals3,3,sensei
1842,からふ (KARAFU) #1842,2568,210.6238118140833,17,warfare,gamma,,,,,,,,,fanaticblack,,wicked,boaster,aki,poorNeighbourhood,engineer,False,gamma,ranger,,,,,nosmoking,neon,slacks,,,brickinthewall,3,taser
3189,ぬのはけ (NUNOHAKE) #3189,2569,210.59395052353142,18,hexa,beta,securityguard,,,,,,,,badboy,,yob,,shibu,citynights,implant,False,beta,,bandage,,,nftgallery,sewer,oldfashioned,pirate,,,brickinthewall,classic,cyberneticLance
2544,ききゆと (KIKIYUTO) #2544,2570,210.3640471622573,16,fall,gamma,,,,,,,,,,fullPower,exhausted,metaverseAddict,juku,poorNeighbourhood,sensei,False,gamma,,gambler,,,,,lightningPink,pirate,,,neon,classic,telescopicbaton
2285,はねさ (HANESA) #2285,2571,210.21865141519538,17,oneup,bionic,,,,,,,,,,dataMaster,determined,,shibu,crossing,badguy,False,beta,,,oldTV,,mekaball,nosmoking,ranger,pirate,,,lines2,classic,neon
2256,ふきひめ (FUKIHIME) #2256,2572,210.1826679998565,18,sakura,beta,,,,,,,,,,,wicked,bigBadMonocle,aki,crossing,rooster,False,beta,hoodie,,garbage,,nftgallery,versusShow,lightningPink,kanemochi,,,diagonals3,3,DEW
2090,やへに (YAHENI) #2090,2573,209.93948285416153,18,stinking,beta,,,,,,,,,fanaticwhite,dataMaster,upset,talkiePoly,kabu,lightSpot,badguy,False,beta,salarymen,married,,,,,lightningPink,taskforce,,,lines1,classic,flail
1554,つきり (TSUKIRI) #1554,2574,209.88923045961104,18,fall,gamma,,,,,,,,,TCORPmember,onFire,wicked,,kabu,path,sensei,False,gamma,,baseballFan,,,Resistance,versusShow,neo,slacks,,,neon,classic,neon
2280,よよは (YOYOHA) #2280,2575,209.8884085788506,18,fall,alpha,,,,,,,,,,onFire,wry,tcityVice,shibu,lightSpot,headbanger,False,alpha,boxingHoodie,married,,,,propaganda2,kanemochi,zebraAzure,,,lines1,classic,flail
2675,すぬつね (SUNUTSUNE) #2675,2576,209.82226363828673,17,powerup,gamma,,,,,,,,,badboy,,yob,gasmask,shibu,wasteland,headbangerPurple,False,gamma,hoodie,,,,freeTheTrooperz,,neon,taskforce,,,lines1,3,homingshuriken
2474,こつへめ (KOTSUHEME) #2474,2577,209.62669937923312,17,mist,bionic,,,,,,,,,facetattoo,onFire,owl,,juku,lightSpot,headbangerPurple,False,beta,quarterback,,,,,Generator,lightningPink,ranger,,,lines2,classic,holopunch
1219,るせは (RUSEHA) #1219,2578,209.57385575841792,16,oneup,beta,,,,,,,,,badboy,,hawk,pirate,shibu,sidewalk,tousled,False,beta,,,digitalGuitar,,,,jumper,taskforce,,,lines1,classic,DEW
1679,くてね (KUTENE) #1679,2579,209.4922631046865,17,stinking,alpha,,,,,,,,,fanaticwhite,,owl,boaster,juku,lightSpot,badguy,False,alpha,,bandage,enhancerBar,,,,ranger,ranger,,,brickinthewall,classic,neon
1364,とむも (TOMUMO) #1364,2580,209.44607043803654,16,firefly,beta,,,,,,,,,Tattooed,,yob,,shibu,poorNeighbourhood,tousled,False,beta,urban,watch,,,,,lightningAzure,neon,,,tiles,3,handgun
841,めてめす (METEMESU) #841,2581,209.20818384020336,17,warfare,beta,,,,,,,,,,,wry,boaster,shibu,sidewalk,headbangerOrange,False,beta,rocker,,wip,,,sewer,kanemochi,slacks,,,diagonals3,classic,negotiator
2706,りかかく (RIKAKAKU) #2706,2582,209.1456285708985,18,oneup,gamma,,,,,,,,,warpaint,onFire,yob,,shibu,sidewalk,tousled,False,gamma,salarymen,,broke,,,versusShow,recycled,elite,,,brickinthewall,3,holopunch
957,そゆめひ (SOYUMEHI) #957,2583,208.85744261401814,17,mist,gamma,,,,,,,,,,onFire,underTheInfluence,gasmask,shibu,slabs,,False,gamma,rocker,,,,gamingContest,vote,jumper,slacks,,,diagonals2,3,holopunch
1666,ちむ (CHIMU) #1666,2584,208.58958401511492,17,hexa,beta,serialNumber,,,,,,,,,,wicked,grillz,juku,wasteland,engineer,False,beta,downjacket,,,,,nosmoking,oldfashioned,slacks,,,diagonals3,classic,neon
3083,いかや (IKAYA) #3083,2585,208.48765143262816,17,stinking,gamma,ledgerkey,,,,,,,,TCORPmember,,beatdown,,kabu,citynights,,False,gamma,salarymen,married,,,,martialart,lightningAzure,adventurer,,,diagonals3,3,neokatana
806,まの (MANO) #806,2586,208.40149141650417,17,fall,gamma,,,,,,,,,badboy,,yob,metaverseAddict,aki,citynights,badguy,False,gamma,rocker,,,,,propaganda2,recycled,zebraPink,,,lines2,3,sensei
1741,てに (TENI) #1741,2587,208.34540143982,16,hexa,beta,,,,,,,,,,,exhausted,,kabu,path,tousled,False,beta,quarterback,,wip,,Resistance,,neon,slacks,,,lines2,classic,slayer
2249,とちめ (TOCHIME) #2249,2588,208.20601603042465,16,warfare,gamma,,,,,,,,,Tattooed,,yob,bigBadMonocle,aki,slabs,badguy,False,gamma,savage,,,,,,oldfashioned,whiteevening,,,brickinthewall,classic,homingshuriken
344,もね (MONE) #344,2589,207.55396742028935,17,warfare,beta,vetofthegreatwar,,,,,,,,,outOfPhase,upset,boaster,aki,citynights,,False,beta,downjacket,,garbage,,,,ranger,zebraPink,,,diagonals1,3,homingshuriken
2788,よむ (YOMU) #2788,2590,207.3456830058036,18,hexa,bionic,,,,,,,,,warpaint,fullPower,yob,,shibu,sidewalk,implant,False,alpha,truckdriver,,,,nftgallery,sewer,neon,hacker,,,lines1,classic,holopunch
613,とへ (TOHE) #613,2591,207.34080932884984,17,fall,gamma,,,,,,,,,mask,,determined,glassesmodelY,shibu,sidewalk,headbanger,False,gamma,boxingHoodie,,,,freeTheTrooperz,,kanemochi,whiteevening,,,diagonals3,classic,antimatterCannon
180,ねら (NERA) #180,2592,207.1103999747502,16,warfare,beta,,,,,,,,,TCORPmember,,determined,talkiePoly,kabu,slabs,headbangerPurple,False,beta,,watch,,,,,buffalo,zebraAzure,,,diagonals1,3,cyberneticLance
757,りろて (RIROTE) #757,2593,206.86861891119946,17,stinking,bionic,,,,,,,,,,,doe,gasmask,aki,path,badguy,False,gamma,downjacket,,garbage,,,nosmoking,kanemochi,zebraAzure,,,diagonals2,3,shotgun
1996,えしやか (ESHIYAKA) #1996,2594,206.47580789928668,16,stinking,bionic,,,,,,,,,,,determined,,kabu,sidewalk,,False,beta,savage,married,digitalGuitar,,,Generator,neo,zebraPink,,,diagonals2,classic,handgun
2993,あみす (AMISU) #2993,2595,206.1188375160321,17,firefly,beta,,,,,,,,,,timeTraveler,owl,CyberX,aki,slabs,headbangerOrange,False,beta,,,garbage,,,nosmoking,oldfashioned,ranger,,,hexagrid,classic,holopunch
705,きは (KIHA) #705,2596,205.67481688556907,18,oneup,beta,,,,,,,,,mask,,yob,,shibu,lightSpot,tousled,False,beta,hobo,baseballFan,broke,,Resistance,,lightningAzure,taskforce,,,lines1,classic,antimatterCannon
2541,よてる (YOTERU) #2541,2597,204.362151094183,16,firefly,gamma,,,,,,,,,fanaticwhite,,underTheInfluence,,kabu,underground,,False,gamma,hacker,married,,,play,,oldfashioned,zebraPink,,,diagonals3,classic,neon
687,れなつの (RENATSUNO) #687,2598,203.97587327794994,19,fall,beta,,,,,,,,,Tattooed,timeTraveler,wicked,bigBadMonocle,aki,lightSpot,,False,beta,hobo,neon,,,freeTheTrooperz,vote,neo,zebraAzure,,,diagonals3,classic,thug
1378,せく (SEKU) #1378,2599,203.17534171374356,18,oneup,gamma,,,,,,,,,fanaticwhite,intoTheSpotlight,upset,,aki,path,headbangerOrange,False,gamma,hobo,bandage,,,wewantyou,,recycled,taskforce,,,tiles,3,taser
1265,みろぬ (MIRONU) #1265,2600,203.08272227737075,18,sakura,beta,,,,,,,,,neopiercing,,exhausted,talkiePoly,shibu,road,implant,False,beta,,gambler,,,play,martialart,recycled,ranger,,,diagonals3,3,handgun
1401,ふかと (FUKATO) #1401,2601,202.63742296145742,17,oneup,alpha,,,,,,,,,fanaticblack,timeTraveler,wry,,juku,road,engineer,False,alpha,downjacket,,oldTV,,,,kanemochi,zebraPink,,,hexagrid,classic,shotgun
1944,とてせか (TOTESEKA) #1944,2602,202.6286456972857,17,sakura,beta,,,,,,,,,fanaticblack,intoTheSpotlight,wry,talkieMono,juku,sidewalk,headbangerPurple,False,beta,gunner,,,,,,lightningPink,neon,,,diagonals1,3,bat
852,おそ (OSO) #852,2603,201.74915626718524,17,stinking,gamma,,,,,,,,,badboy,timeTraveler,malicious,grillz,shibu,slabs,implant,False,gamma,,,,,,nosmoking,lightningAzure,adventurer,,,diagonals2,3,holopunch
2293,りな (RINA) #2293,2604,201.4587486918506,17,sakura,alpha,,,,,,,,,,,wicked,pirate,kabu,underground,rooster,False,alpha,urban,baseballFan,,,,vote,ranger,kanemochi,,,diagonals1,classic,flail
156,そそ (SOSO) #156,2605,201.00748424001924,17,sakura,gamma,,,,,,,,,warpaint,,wicked,,kabu,lightSpot,thegoodoldbill,False,gamma,,gambler,garbage,,mekaball,,lightningPink,elite,,,diagonals1,3,handgun
2804,ふろし (FUROSHI) #2804,2606,200.46313870925516,17,oneup,gamma,,,,,,,,,badboy,,owl,bigBadMonocle,juku,sidewalk,,False,gamma,urban,,enhancerPot,,,martialart,jumper,whiteevening,,,lines2,3,thug
564,けぬも (KENUMO) #564,2607,200.15945236334443,16,stinking,bionic,,,,,,,,,,outOfPhase,yob,bigBadMonocle,juku,crossing,badguy,False,gamma,,gambler,,,,,oldfashioned,whiteevening,,,hexagrid,classic,shotgun
348,ほわや (HOWAYA) #348,2608,199.897294180846,17,sakura,alpha,,,,,,,,,fanaticwhite,,exhausted,grillz,kabu,path,rooster,False,alpha,pirate,,,,,Generator,recycled,neon,,,brickinthewall,3,holopunch
801,あけ (AKE) #801,2609,199.6565503981481,17,powerup,alpha,,,,,,,,,TCORPmember,intoTheSpotlight,wry,talkiePoly,kabu,sidewalk,,False,alpha,,,,,mekaball,propaganda2,neo,hacker,,,brickinthewall,classic,amputated
2678,りひき (RIHIKI) #2678,2610,199.00808020631072,17,powerup,alpha,,,,,,,,,neopiercing,timeTraveler,exhausted,,shibu,underground,headbanger,False,alpha,downjacket,,,,,vote,oldfashioned,hacker,,,lines1,3,holopunch
3142,たき (TAKI) #3142,2611,198.94911606964072,16,fall,alpha,,,,,,,,,,intoTheSpotlight,doe,,kabu,sidewalk,,False,alpha,,baseballFan,,,deadOrAlive,sewer,neon,zebraAzure,,,lines1,classic,antimatterCannon
3148,りてくひ (RITEKUHI) #3148,2612,198.721950827619,18,stinking,alpha,,,,,,,,,fanaticwhite,,yob,,shibu,figurine,unkempt,False,alpha,quarterback,,digitalGuitar,,Resistance,martialart,neo,taskforce,,,hexagrid,3,homingshuriken
1607,りろり (RIRORI) #1607,2613,198.5321553370595,16,powerup,beta,,,,,,,,,facetattoo,,exhausted,,shibu,path,,False,beta,hobo,,hacked,,freeTheTrooperz,,oldfashioned,pirate,,,hexagrid,3,cyberneticLance
1755,たつかれ (TATSUKARE) #1755,2614,198.00694573584593,18,fall,alpha,,,,,,,,,fanaticwhite,outOfPhase,determined,,shibu,slabs,,False,alpha,scientist,gambler,wip,,freeTheTrooperz,,lightningAzure,kanemochi,,,brickinthewall,3,thug
2634,にれめほ (NIREMEHO) #2634,2615,197.82816695836524,16,sakura,alpha,,,,,,,,,,fullPower,owl,,shibu,poorNeighbourhood,thegoodoldbill,False,alpha,hobo,gambler,,,,,neo,adventurer,,,diagonals3,3,shotgun
3157,ひるや (HIRUYA) #3157,2616,197.59774601888645,17,mist,beta,,,,,,,,,TCORPmember,intoTheSpotlight,yob,boaster,aki,poorNeighbourhood,headbangerOrange,False,beta,hoodie,,,,,,lightningPink,kanemochi,,,diagonals3,3,DEW
2771,たはは (TAHAHA) #2771,2617,197.13914314973246,16,mist,gamma,,,,,,,,,mask,fullPower,doe,,juku,lightSpot,rooster,False,gamma,gunner,,,,,,jumper,neojogger,,,diagonals3,3,handgun
2275,のむ (NOMU) #2275,2618,197.09165159286576,19,fall,gamma,,,,,,,,,,fullPower,determined,grillz,kabu,citynights,implant,False,gamma,,gambler,garbage,,gamingContest,nosmoking,recycled,zebraAzure,,,brickinthewall,3,neokatana
574,ねのこ (NENOKO) #574,2619,196.8647005437678,16,oneup,alpha,,,,,,,,,neopiercing,,exhausted,talkiePoly,aki,crossing,headbanger,False,alpha,,,,,,martialart,ranger,pirate,,,diagonals3,3,shotgun
366,こてみ (KOTEMI) #366,2620,196.7149788153982,16,stinking,alpha,,,,,,,,,fanaticwhite,intoTheSpotlight,wicked,,shibu,figurine,,False,alpha,rocker,,,,,Generator,heavymetal,slacks,,,diagonals2,3,handgun
2540,とめち (TOMECHI) #2540,2621,196.6977894674025,16,stinking,beta,,,,,,,,,fanaticblack,,yob,,shibu,poorNeighbourhood,thegoodoldbill,False,beta,urban,,,,Resistance,,oldfashioned,slacks,,,lines2,classic,negotiator
1600,おへわ (OHEWA) #1600,2622,195.5063458393303,17,mist,alpha,,,,,,,,,,timeTraveler,exhausted,,juku,poorNeighbourhood,badguy,False,alpha,downjacket,married,,,,versusShow,recycled,neon,,,neon,3,negotiator
2157,よしねぬ (YOSHINENU) #2157,2623,194.5180011538858,16,warfare,alpha,scars,,,,,,,,TCORPmember,,malicious,,aki,road,,False,alpha,,,,,freeTheTrooperz,nosmoking,neon,whiteevening,,,tiles,3,flail
416,せひむ (SEHIMU) #416,2624,194.26549590886572,17,fall,alpha,,,,,,,,,TCORPmember,timeTraveler,doe,,shibu,slabs,dreadlocks,False,alpha,,,oldTV,,,versusShow,buffalo,neojogger,,,lines2,3,shotgun
2533,よけ (YOKE) #2533,2625,194.0302357093332,17,fall,beta,,,,,,,,,TCORPmember,onFire,beatdown,,shibu,citynights,,False,beta,hobo,,garbage,,,martialart,recycled,kanemochi,,,brickinthewall,3,taser
900,そろへる (SOROHERU) #900,2626,192.60126745725063,17,sakura,beta,,,,,,,,,Tattooed,,yob,talkieMono,shibu,figurine,rooster,False,beta,,,oldTV,,nftgallery,,recycled,ranger,,,hexagrid,3,homingshuriken
2664,ひさ (HISA) #2664,2627,192.19563606539384,16,stinking,gamma,,,,,,,,,,fullPower,doe,grillz,aki,underground,,False,gamma,truckdriver,,,,,versusShow,heavymetal,zebraPink,,,diagonals1,classic,cyberneticLance
699,こふ (KOFU) #699,2628,191.045266979551,17,hexa,gamma,,,,,,,,,Tattooed,,yob,talkieMono,shibu,lightSpot,badguy,False,gamma,downjacket,married,,,,,neon,zebraAzure,,,diagonals3,3,homingshuriken
2860,ちや (CHIYA) #2860,2629,190.84970567899796,16,sakura,gamma,,,,,,,,,facetattoo,,wry,,aki,citynights,headbangerPurple,False,gamma,,,enhancerPot,,play,,lightningPink,elite,,,lines1,classic,sensei
3039,るななさ (RUNANASA) #3039,2630,190.7495186114668,16,warfare,alpha,,,,,,,,,fanaticblack,,upset,,kabu,path,tousled,False,alpha,pirate,,,,,nosmoking,ranger,hacker,,,lines2,3,holopunch
197,かわと (KAWATO) #197,2631,189.92690629728105,17,stinking,beta,,,,,,,,,mask,onFire,exhausted,,aki,lightSpot,implant,False,beta,truckdriver,married,,,,,buffalo,zebraAzure,,,lines2,3,negotiator
