ID,Name,Rank,Rarity_Score,Attributes-Scores,Background-Scores,BodyObj-Scores,CardBank-Scores,Class-Scores,ClothPattern-Scores,ClothesObj-Scores,Ear-Scores,Expression-Scores,Extra-Scores,FaceObj-Scores,FaceTex-Scores,Foreground-Scores,Hair-Scores,HandObj-Scores,HandObj2-Scores,Hat-Scores,HeadObj-Scores,LeftHand-Scores,LeftShoulder-Scores,Mouth-Scores,Nose-Scores,RightHand-Scores,RightShoulder-Scores,Skin-Scores,Smock-Scores,Tail-Scores,Team-Scores,Whiskers-Scores
2055,Tez Dozen Team κ #135,2916,973.49096140802,4,280,63,4,1,84,,,,,,,67,,,,115,,1,74,84,,3,70,112,,,7,
2326,Tez Dozen Team κ #406,2917,973.2151755902767,4,224,63,1,1,105,,,,,,,48,,,,197,,1,67,96,,1,35,120,,,7,
1081,Tez Dozen Team η #121,2918,973.1342208309136,4,258,,1,1,81,,,,,80,,41,,,,,73,4,36,53,,1,43,210,,68,14,
2152,Tez Dozen Team κ #232,2919,971.9546758953788,5,305,63,1,1,88,,,,,,,48,,,,240,,1,,73,,3,34,98,,,7,
1088,Tez Dozen Team η #128,2920,971.0199475574954,4,240,,1,1,73,,,,,67,,,61,56,,,88,4,26,53,,1,,210,,68,14,
188,Tez Dozen Team β #068,2921,970.8160193045712,12,305,,1,1,,,,,,,,,,,,,96,4,58,,112,1,,129,105,115,28,
527,Tez Dozen Team ε #047,2922,970.4641178856504,9,197,,1,1,93,5,,,,,,38,,160,,70,45,1,,48,64,1,,63,,108,14,46
2376,Tez Dozen Team κ #456,2923,970.4269956156834,5,152,,4,1,186,,,,,,,48,,146,,186,,1,36,76,,1,,115,,,7,
610,Tez Dozen Team ε #130,2924,970.3955712318833,5,258,,1,1,65,15,,,,,,,,84,,,56,4,112,49,54,1,,81,,108,14,56
1175,Tez Dozen Team η #215,2925,969.7848791915293,4,305,,1,1,112,,,,,,,28,57,,,86,,1,,53,,3,108,112,,80,14,
1104,Tez Dozen Team η #144,2926,969.1474565365896,5,224,,4,1,80,,,,,80,,41,53,,,44,,1,30,53,,3,108,176,,46,14,
2068,Tez Dozen Team κ #148,2927,968.6385091626454,5,280,,1,1,129,,,,,,,48,,96,,176,,1,45,76,,1,,98,,,7,
520,Tez Dozen Team ε #040,2928,968.6079984751818,4,305,,1,1,81,15,,,,,,129,,,,,61,1,,49,64,3,,50,,129,14,56
1562,Tez Dozen Team ι #122,2929,968.5671789464711,4,280,,1,1,,,112,,,34,129,140,,,,,,1,36,,,3,70,58,,88,7,
508,Tez Dozen Team ε #028,2930,967.3751220535069,4,373,,1,1,81,5,,,,,,,,,,,56,1,,50,50,3,43,35,,186,14,56
1144,Tez Dozen Team η #184,2931,967.2354652331444,4,336,,1,1,67,,,,,67,,41,57,101,,44,,4,,62,,1,,115,,46,14,
2643,Tez Dozen Team λ #243,2932,966.733269193954,5,25,,1,1,146,,,,,,,168,,120,,160,,4,28,,,1,,258,,39,7,
1848,Tez Dozen Team ι #408,2933,964.9522852635863,4,186,140,1,1,,,84,,,56,,124,,42,,140,,1,26,,,1,,58,,88,7,
2139,Tez Dozen Team κ #219,2934,963.4174314918886,4,160,50,1,1,84,,,,,,,197,,,,140,,1,71,73,,3,43,124,,,7,
1499,Tez Dozen Team ι #059,2935,963.3280829817503,4,280,140,1,1,,,61,,,34,,140,,42,,,,1,36,,,1,,124,,88,7,
828,Tez Dozen Team ζ #108,2936,962.6691994326653,9,197,,1,1,50,5,,,,56,,41,,96,,78,54,4,36,61,,1,,146,,108,14,
761,Tez Dozen Team ζ #041,2937,961.946830381228,5,336,,4,1,81,5,,,,58,,35,,101,,34,,1,38,63,,1,,68,,108,14,
2354,Tez Dozen Team κ #434,2938,961.8205416815905,5,210,,4,1,,,,,146,,,48,,81,,186,,1,39,98,,1,,129,,,7,
1703,Tez Dozen Team ι #263,2939,961.4789269465782,4,240,,4,1,,,61,,,,129,124,,81,,129,,1,28,,,1,,58,,88,7,
2418,Tez Dozen Team λ #018,2940,961.2891180508637,5,186,88,1,1,,,,,,,,176,,88,,112,,4,28,,,1,,224,,36,7,
2767,Tez Dozen Team λ #367,2941,961.1702067077728,12,25,96,4,1,,,,,,,,224,,,,,,1,58,,,3,70,420,,36,7,
978,Tez Dozen Team η #018,2942,960.8521494782256,4,305,,1,1,112,,,,,86,,35,57,,,,78,4,,62,,1,35,115,,46,14,
2371,Tez Dozen Team κ #451,2943,960.5423890338836,12,280,,1,1,176,,,,,,,48,,146,,,,1,26,129,,1,,129,,,7,
1777,Tez Dozen Team ι #337,2944,960.1470348585464,4,210,120,1,1,,,61,,,56,38,124,,,,115,,1,36,,,3,43,134,,,7,
1051,Tez Dozen Team η #091,2945,959.6127436487898,5,240,,4,1,81,,,,101,80,,35,,,,36,,1,30,53,,1,108,115,,48,14,
721,Tez Dozen Team ζ #001,2946,959.027779516206,9,280,,1,1,74,5,,,,65,,35,,,,78,50,1,26,65,,3,43,93,,108,14,
1983,Tez Dozen Team κ #063,2947,959.0210433152463,5,197,,1,1,88,,,,,,,168,,146,,,,4,67,73,,1,,115,,81,7,
2459,Tez Dozen Team λ #059,2948,958.2922549425296,12,197,88,1,1,,,,,,,,152,,65,,,,1,33,,,1,,280,,115,7,
896,Tez Dozen Team ζ #176,2949,958.1213106651454,4,373,,4,1,81,15,,,,58,,38,,96,,,,4,,50,,1,,108,,105,14,
184,Tez Dozen Team β #064,2950,957.7143129328679,55,336,,1,1,,,,,,,,,,,,,96,1,58,,96,3,,134,,146,28,
968,Tez Dozen Team η #008,2951,957.6052190205837,4,373,,1,1,60,,,,,,,35,57,81,,36,73,1,,53,,1,,115,,46,14,
1568,Tez Dozen Team ι #128,2952,957.3983298432915,4,160,168,1,1,,,61,,,,67,112,,,,115,,1,58,,,3,,134,,61,7,
1611,Tez Dozen Team ι #171,2953,956.9911682543586,4,186,176,1,1,,,60,,,,38,93,,65,,124,,4,28,,,1,,58,,105,7,
18,Tez Dozen Team α #018,2954,956.9867804813365,12,258,,1,1,,15,,,,,,,,,,176,115,4,,,,1,,56,,146,28,140
1772,Tez Dozen Team ι #332,2955,956.9364258550892,4,280,86,4,1,,,60,,,56,,115,,,,140,,1,36,,,3,34,124,,,7,
1766,Tez Dozen Team ι #326,2956,956.8518578567224,4,197,140,1,1,,,60,,,62,,93,,73,,115,,1,33,,,1,,58,,105,7,
2240,Tez Dozen Team κ #320,2957,956.0471413987252,5,224,50,1,1,84,,,,,,,305,,36,,,,4,40,81,,1,,112,,,7,
638,Tez Dozen Team ε #158,2958,955.9862500337371,9,240,,1,1,81,5,,,,,,84,,,,34,56,1,,50,54,3,80,81,,108,14,46
516,Tez Dozen Team ε #036,2959,955.9477646475938,9,146,,1,1,129,5,,,,,,60,,,,,56,1,28,49,50,1,80,146,,129,14,46
505,Tez Dozen Team ε #025,2960,955.8142616352195,9,305,,1,1,74,15,,,,,,38,,93,,,61,1,28,50,50,1,,57,,81,14,70
800,Tez Dozen Team ζ #080,2961,955.7506973137571,5,280,,1,1,74,5,,,,65,,120,,,,34,,1,64,63,,3,43,68,,108,14,
770,Tez Dozen Team ζ #050,2962,955.7427508017391,4,336,,1,1,,15,,,,56,,60,,,,34,,1,38,61,,3,35,146,,146,14,
2270,Tez Dozen Team κ #350,2963,955.6365521459728,5,280,,4,1,101,,,,,,,67,,101,,146,,1,46,86,,1,,105,,,7,
2135,Tez Dozen Team κ #215,2964,954.8207015948909,4,152,57,4,1,134,,,,,,,120,,96,,,,1,67,134,,1,,112,,60,7,
479,Tez Dozen Team δ #119,2965,954.0171529411261,4,280,,1,1,80,5,,88,,,,120,,,,,96,1,,96,,3,,40,,,28,108
1832,Tez Dozen Team ι #392,2966,953.8652869635652,4,176,152,1,1,,,76,,,70,,93,,81,,129,,1,36,,,1,,58,,61,7,
542,Tez Dozen Team ε #062,2967,953.8194454354594,9,146,,4,1,65,15,,,,,,84,,,,,64,1,29,51,50,3,80,146,,129,14,56
1779,Tez Dozen Team ι #339,2968,953.7303812865913,4,186,176,1,1,,,57,,,,,108,,,,140,,1,37,,,3,105,58,,63,7,
797,Tez Dozen Team ζ #077,2969,953.6823279679712,5,280,,4,1,81,5,,,,58,,,,96,,34,50,4,30,63,,1,,115,,105,14,
919,Tez Dozen Team ζ #199,2970,953.0479714937866,4,280,,1,1,81,5,,,101,46,,,,63,,78,,1,,63,,1,,120,,88,14,
146,Tez Dozen Team β #026,2971,952.672008183393,12,305,,1,1,,93,,,,,,,,,,,96,1,,,96,3,,93,105,115,28,
1080,Tez Dozen Team η #120,2972,952.4682878491261,5,280,,1,1,67,,,,,67,,35,57,81,,36,88,1,,53,,1,,112,,48,14,
608,Tez Dozen Team ε #128,2973,951.6134764035904,5,197,,1,1,74,5,,,,,,,,186,,70,64,1,,49,64,1,,63,,93,14,56
586,Tez Dozen Team ε #106,2974,951.4392957814708,9,280,,1,1,81,5,,,,,,84,,,,70,61,1,36,49,54,3,,57,,93,14,46
803,Tez Dozen Team ζ #083,2975,951.3023937097761,5,280,,1,1,90,5,,,,65,,38,,,,78,,1,38,63,,3,35,120,,108,14,
715,Tez Dozen Team ε #235,2976,951.1995163246924,4,280,,1,1,74,5,,,,,,,,160,,,64,1,,48,54,1,,101,,81,14,56
601,Tez Dozen Team ε #121,2977,950.8305439559664,5,258,,1,1,81,5,,,,,,,,67,,,45,1,36,49,56,1,,186,,81,14,56
668,Tez Dozen Team ε #188,2978,950.7220578272395,9,224,,1,1,74,15,,,,,,,,,,34,64,1,73,51,50,1,80,101,,81,14,70
809,Tez Dozen Team ζ #089,2979,949.894023639173,5,240,,1,1,50,5,,,,65,,134,,,,63,,1,64,50,,3,34,108,,105,14,
2331,Tez Dozen Team κ #411,2980,949.8081497707223,12,240,,4,1,129,,,,,,,67,,112,,140,,1,,140,,1,,93,,,7,
218,Tez Dozen Team β #098,2981,949.7372298120789,5,25,,1,1,,93,,,,197,,,,,,,96,1,,,112,3,,40,146,197,28,
539,Tez Dozen Team ε #059,2982,948.4144962635179,4,305,,4,1,81,5,,,,,,,,,,,64,1,,51,64,3,,146,,129,14,70
2337,Tez Dozen Team κ #417,2983,947.8222763823676,5,240,,1,1,84,,,,,,,67,,96,,176,,1,37,98,,1,,129,,,7,
1836,Tez Dozen Team ι #396,2984,947.6788945513854,12,25,258,1,1,,,57,,,,,124,,210,,,,4,46,,,1,,197,,,7,
913,Tez Dozen Team ζ #193,2985,947.6389793882248,5,336,,1,1,90,5,,,,46,,38,,,,34,,1,38,63,,3,70,108,,88,14,
622,Tez Dozen Team ε #142,2986,947.331275371966,5,280,,1,1,74,5,,,,,,84,,,,,45,1,,51,64,3,74,101,,81,14,56
1013,Tez Dozen Team η #053,2987,946.9928415278155,9,240,,1,1,50,,,,,67,,35,53,42,,44,78,1,30,62,,1,,134,,80,14,
1958,Tez Dozen Team κ #038,2988,946.4349775947065,4,224,63,1,1,96,,,,,,,67,,43,,146,,1,61,140,,1,,88,,,7,
2179,Tez Dozen Team κ #259,2989,946.32891039221,4,160,63,1,1,152,,,,,,,67,,129,,120,,4,36,81,,1,,115,,,7,
588,Tez Dozen Team ε #108,2990,945.8788284763837,9,197,,4,1,81,5,,,,,,84,,,,52,45,1,112,49,64,3,,63,,108,14,46
994,Tez Dozen Team η #034,2991,945.5574655538821,5,224,,4,1,80,,,,,67,,35,67,176,,36,,4,36,62,,1,,80,,48,14,
575,Tez Dozen Team ε #095,2992,945.1749175291177,4,305,,4,1,81,5,,,,,,,,,,,64,1,112,48,50,3,,81,,108,14,56
2080,Tez Dozen Team κ #160,2993,945.031069855367,4,25,57,1,1,98,,,,,,,140,,146,,240,,4,36,81,,1,,98,,,7,
247,Tez Dozen Team γ #007,2994,944.9811789155237,5,305,,1,1,90,5,,,,,,,,,,,,1,81,112,,1,,68,,140,28,101
701,Tez Dozen Team ε #221,2995,944.4619214080033,5,280,,4,1,81,5,,,,,,,,93,,,45,4,36,51,50,1,,35,,186,14,46
1170,Tez Dozen Team η #210,2996,944.0655277931047,5,336,,1,1,60,,,,,86,,74,61,,,51,,1,30,53,,3,35,80,,48,14,
2276,Tez Dozen Team κ #356,2997,943.5176764600088,5,224,57,1,1,134,,,,,,,168,,101,,,,4,45,86,,1,,105,,,7,
1622,Tez Dozen Team ι #182,2998,943.3875741787796,5,280,140,4,1,,,112,,,62,,124,,96,,,,4,45,,,1,,58,,,7,
908,Tez Dozen Team ζ #188,2999,943.245819462228,5,240,,1,1,50,15,,,,58,,120,,,,,54,4,26,61,,1,34,120,,134,14,
1102,Tez Dozen Team η #142,3000,942.9902962108486,5,280,,1,1,90,,,,,80,,35,57,,,44,78,1,,53,,3,57,57,,80,14,
1317,Tez Dozen Team θ #117,3001,942.9220870279203,9,258,,1,1,73,,124,,,61,61,28,,56,,56,70,1,36,52,,1,,35,,,14,
2235,Tez Dozen Team κ #315,3002,941.446381533503,4,152,,1,1,152,,,,,134,,67,,,,146,,1,37,88,,3,47,96,,,7,
691,Tez Dozen Team ε #211,3003,941.2873709804279,9,146,,1,1,65,5,,,,,,84,,36,,,61,1,73,50,56,1,,146,,129,14,56
1128,Tez Dozen Team η #168,3004,941.2628416371016,5,305,,4,1,90,,,,,67,,28,57,43,,36,88,4,,53,,1,,57,,80,14,
2315,Tez Dozen Team κ #395,3005,940.4699076608798,5,25,36,4,1,186,,,,,,,152,,81,,240,,1,,96,,1,,98,,,7,
914,Tez Dozen Team ζ #194,3006,940.309235332867,5,258,,1,1,74,5,,,,65,,,,,,78,50,4,26,63,,1,34,120,,134,14,
1992,Tez Dozen Team κ #072,3007,940.2574578903142,4,152,57,1,1,101,,,,,,,129,,101,,120,,4,26,81,,1,,88,,60,7,
1200,Tez Dozen Team η #240,3008,939.9246140848131,4,373,,1,1,67,,,,,,,35,61,36,,44,78,4,,56,,1,,112,,48,14,
728,Tez Dozen Team ζ #008,3009,939.5623203237059,5,280,,4,1,60,5,,,,46,,,,101,,58,50,1,38,63,,1,,93,,112,14,
567,Tez Dozen Team ε #087,3010,939.3348918777398,5,305,,1,1,84,5,,,,,,38,,,,,45,1,,49,64,1,74,81,,108,14,56
1111,Tez Dozen Team η #151,3011,938.2160778372718,5,224,,1,1,112,,,,,80,,35,53,,,51,96,1,,56,,3,43,112,,48,14,
2060,Tez Dozen Team κ #140,3012,937.6130414756362,4,258,57,1,1,96,,,,,,,129,,80,,,,4,36,88,,1,,112,,60,7,
950,Tez Dozen Team ζ #230,3013,937.1872698235364,9,197,,1,1,65,5,,,,46,,41,,152,,34,50,1,38,61,,1,,108,,105,14,
314,Tez Dozen Team γ #074,3014,936.9614866858846,4,305,,1,1,90,5,,,,,,28,,,,,,1,98,112,,1,,50,,112,28,96
2470,Tez Dozen Team λ #070,3015,936.4883593551492,5,25,,4,1,115,,,,,,,140,,84,,88,,4,160,,,1,,258,,39,7,
900,Tez Dozen Team ζ #180,3016,936.182378183639,5,240,,4,1,,5,,,,58,,60,,,,78,50,1,58,63,,3,35,120,,134,14,
576,Tez Dozen Team ε #096,3017,936.0047779627661,5,305,,1,1,74,5,,,,,,,,73,,56,61,4,,50,50,1,,50,,124,14,56
677,Tez Dozen Team ε #197,3018,935.7233524460903,9,305,,1,1,74,5,,,,,,60,,36,,,61,4,36,48,56,1,,63,,108,14,46
1749,Tez Dozen Team ι #309,3019,935.3284266079065,4,197,140,1,1,,,60,,,,,98,,43,,129,,1,36,,,1,,124,,88,7,
645,Tez Dozen Team ε #165,3020,934.8270825982279,5,336,,4,1,80,15,,,,,,38,,,,,64,1,,50,56,3,43,63,,108,14,46
661,Tez Dozen Team ε #181,3021,934.743044367822,28,197,,4,1,81,5,,,,,,60,,,,70,61,1,29,49,54,3,74,57,,93,14,46
1933,Tez Dozen Team κ #013,3022,933.9577657693922,5,210,,1,1,84,,,,,140,,48,,,,176,,1,,115,,3,43,96,,,7,
730,Tez Dozen Team ζ #010,3023,933.8145807561696,4,280,,1,1,,15,,,,58,,,,,,34,54,4,30,63,,1,134,120,,115,14,
1675,Tez Dozen Team ι #235,3024,933.7424095130061,4,210,,1,1,,,61,,,34,129,112,,,,186,,1,33,,,3,,58,,88,7,
524,Tez Dozen Team ε #044,3025,933.2547736275224,9,197,,4,1,74,5,,,,,,84,,81,,,45,1,73,51,50,1,,81,,108,14,46
1262,Tez Dozen Team θ #062,3026,932.4169175265476,4,258,86,1,1,67,,90,,,,61,41,,43,,,74,4,,62,,1,,120,,,14,
1106,Tez Dozen Team η #146,3027,932.4165355090784,9,25,,1,1,60,,,,98,86,,41,57,56,,86,73,1,,62,,1,,210,,46,14,
1871,Tez Dozen Team ι #431,3028,932.4037435635248,4,186,140,1,1,,,90,,,,38,115,,52,,124,,1,108,,,1,,58,,,7,
537,Tez Dozen Team ε #057,3029,931.7137090091087,4,305,,1,1,81,5,,,,,,60,,,,,61,1,,49,54,3,,50,,168,14,70
292,Tez Dozen Team γ #052,3030,930.8758447449188,4,336,,1,1,63,5,,,,,,28,,,,52,,1,,93,,3,43,50,,115,28,101
923,Tez Dozen Team ζ #203,3031,930.0280444348626,4,160,,1,1,81,5,,,,65,,35,,258,,,,4,30,63,,1,,68,,134,14,
997,Tez Dozen Team η #037,3032,929.8383337326815,5,305,,1,1,81,,,,,67,,74,67,36,,36,,4,30,53,,1,,80,,68,14,
587,Tez Dozen Team ε #107,3033,928.5698534203563,5,280,,1,1,81,5,,,,,,60,,,,,45,1,,51,64,1,84,50,,124,14,56
762,Tez Dozen Team ζ #042,3034,928.3020215924888,4,280,,1,1,74,5,,,,46,,35,,96,,,,4,64,63,,1,,120,,115,14,
2153,Tez Dozen Team κ #233,3035,927.9128126123194,4,25,57,1,1,84,,,,,,,197,,129,,140,,4,,101,,1,,112,,60,7,
489,Tez Dozen Team ε #009,3036,927.7387953314148,4,373,,1,1,81,15,,,,,,38,,,,,56,1,,48,50,3,,81,,108,14,46
971,Tez Dozen Team η #011,3037,927.0190402053144,4,280,,4,1,160,,,,,67,,74,57,42,,,,4,,53,,1,,115,,46,14,
695,Tez Dozen Team ε #215,3038,926.6736264594412,5,305,,1,1,65,5,,,,,,84,,,,,45,1,,48,56,1,43,81,,108,14,56
718,Tez Dozen Team ε #238,3039,926.6569006773578,5,210,,1,35,,5,,,134,,,60,,93,,,61,1,,49,56,1,,68,,81,14,46
929,Tez Dozen Team ζ #209,3040,926.630272885068,5,240,,1,1,81,5,,,,58,,120,,63,,34,54,4,,63,,1,,68,,108,14,
2291,Tez Dozen Team κ #371,3041,926.2727620166507,5,210,,4,1,108,,,,,,,48,,112,,146,,4,108,73,,1,,96,,,7,
2303,Tez Dozen Team κ #383,3042,925.8154942998348,4,152,,1,1,129,,,,,140,,48,,,,176,,1,38,81,,3,43,96,,,7,
850,Tez Dozen Team ζ #130,3043,925.7193949273262,5,197,,4,1,74,5,,,,56,,41,,,,63,,1,30,63,,3,134,120,,108,14,
726,Tez Dozen Team ζ #006,3044,925.5461028334611,5,240,,1,1,,5,,,98,58,,35,,96,,34,50,1,,63,,1,,108,,108,14,
2084,Tez Dozen Team κ #164,3045,925.2910145613107,4,25,63,4,1,98,,,,,,,146,,,,197,,1,88,86,,3,47,98,,50,7,
906,Tez Dozen Team ζ #186,3046,925.182090067925,4,373,,1,1,,5,,,,65,,35,,,,78,,1,36,63,,3,35,93,,112,14,
973,Tez Dozen Team η #013,3047,924.7711544208988,5,305,,1,1,50,,,,,67,,35,57,,,44,88,1,,53,,3,35,112,,48,14,
861,Tez Dozen Team ζ #141,3048,924.7060786089748,9,240,,1,1,50,5,,,,56,,35,,96,,58,50,4,64,51,,1,,96,,88,14,
1121,Tez Dozen Team η #161,3049,923.9849396397072,5,305,,1,1,81,,,,,86,,35,57,42,,44,73,4,,53,,1,,68,,48,14,
121,Tez Dozen Team β #001,3050,923.7729503634594,5,25,,4,1,,134,,,,197,,,,,,,112,1,,,90,3,,93,105,120,28,
1948,Tez Dozen Team κ #028,3051,923.7670289165148,4,25,57,1,1,101,,,,,,,258,,112,,115,,1,48,88,,1,,98,,,7,
2259,Tez Dozen Team κ #339,3052,923.5508399234772,4,197,63,1,1,98,,,,,,,67,,,,176,,1,38,88,,3,57,115,,,7,
1131,Tez Dozen Team η #171,3053,923.386973586203,4,373,,1,1,73,,,,,67,,,61,43,,,88,4,,62,,1,,80,,48,14,
1375,Tez Dozen Team θ #175,3054,923.222756510189,5,186,86,1,1,81,,176,,,64,62,28,,,,52,68,1,,52,,3,,35,,,14,
1847,Tez Dozen Team ι #407,3055,922.8979735547495,4,160,176,1,1,,,76,,,70,,108,,,,115,,1,33,,,3,43,58,,61,7,
607,Tez Dozen Team ε #127,3056,922.7738219211042,5,146,,1,1,129,5,,,,,,105,,,,,64,1,112,48,54,3,,101,,81,14,46
760,Tez Dozen Team ζ #040,3057,922.4155211674612,9,240,,4,1,50,5,,,,58,,28,,63,,58,54,1,26,63,,1,,115,,124,14,
700,Tez Dozen Team ε #220,3058,921.6020716614822,5,305,,1,1,81,5,,,,,,,,81,,,64,1,36,48,50,1,,81,,93,14,46
851,Tez Dozen Team ζ #131,3059,921.4752080642005,4,258,,1,1,210,5,,,,58,,41,,101,,34,,4,38,49,,1,,96,,,14,
1115,Tez Dozen Team η #155,3060,921.3288153191246,5,305,,1,1,80,,,,,67,,41,67,,,36,,1,36,53,,3,57,80,,68,14,
1141,Tez Dozen Team η #181,3061,921.3054839420271,4,336,,4,1,67,,,,,80,,,53,36,,51,96,4,,53,,1,,68,,48,14,
836,Tez Dozen Team ζ #116,3062,921.1380331552413,5,305,,1,1,81,5,,,,46,,28,,,,34,,1,58,65,,3,34,115,,115,14,
1713,Tez Dozen Team ι #273,3063,920.0365766222378,4,224,,1,1,,,70,,,34,,108,,,,129,,4,36,,,1,84,152,,61,7,
1067,Tez Dozen Team η #107,3064,919.6715507254852,4,240,,4,1,60,,,,,86,,,67,73,,44,96,4,,62,,1,,112,,48,14,
889,Tez Dozen Team ζ #169,3065,919.2869158534328,4,240,,1,1,81,5,,,,46,,,,,,34,50,1,,63,,3,134,120,,115,14,
831,Tez Dozen Team ζ #111,3066,919.0621047467529,9,280,,1,1,65,5,,,,46,,38,,,,63,50,1,36,63,,1,34,93,,112,14,
1880,Tez Dozen Team ι #440,3067,918.8733765834191,4,280,86,1,1,,,57,,,56,38,140,,98,,,,4,28,,,1,,58,,54,7,
50,Tez Dozen Team α #050,3068,918.7733622140812,4,258,,1,1,,5,,,,129,,,,54,,,108,4,38,,,1,,56,,146,28,81
1011,Tez Dozen Team η #051,3069,918.5234828718311,9,240,,1,1,73,,,,,90,,38,67,36,,44,78,4,36,53,,1,,80,,48,14,
1291,Tez Dozen Team θ #091,3070,918.1866994358542,4,197,78,1,1,,,93,,,64,61,129,,101,,,63,4,,62,,1,,40,,,14,
832,Tez Dozen Team ζ #112,3071,917.7692611470676,5,305,,1,1,60,5,,,,65,,28,,,,58,,1,30,63,,1,35,93,,146,14,
606,Tez Dozen Team ε #126,3072,916.8699057358716,9,240,,1,1,80,5,,,,,,129,,,,,45,1,74,49,54,3,43,35,,81,14,46
2090,Tez Dozen Team κ #170,3073,916.851682948381,5,210,,1,1,146,,,,,108,,67,,112,,,,4,58,88,,1,,105,,,7,
2258,Tez Dozen Team κ #338,3074,916.8252277968686,5,305,63,1,1,,,,,,,,146,,36,,,,1,88,88,,1,,120,,50,7,
344,Tez Dozen Team γ #104,3075,916.1543179930336,5,305,,1,1,90,5,,,,,,120,,,,,,1,33,124,,1,,68,,,28,129
863,Tez Dozen Team ζ #143,3076,916.0677784912014,4,280,,1,1,74,5,,,,65,,134,,96,,,,1,,51,,1,,96,,88,14,
2110,Tez Dozen Team κ #190,3077,916.0618139394555,4,210,,1,1,84,,,,,134,,120,,42,,,,1,61,101,,1,,96,,50,7,
2044,Tez Dozen Team κ #124,3078,916.0345256985848,5,240,36,1,1,101,,,,,,,152,,101,,,,1,81,84,,1,,98,,,7,
503,Tez Dozen Team ε #023,3079,915.8276714881888,4,336,,1,1,80,15,,,,,,105,,,,,56,4,,51,50,1,80,57,,,14,56
750,Tez Dozen Team ζ #030,3080,915.4061685498327,5,258,,1,1,74,5,,,,65,,60,,,,78,,1,36,63,,1,34,108,,105,14,
1082,Tez Dozen Team η #122,3081,914.9632026773028,5,224,,1,1,60,,,,,90,,,67,,,36,96,1,64,53,,3,35,112,,48,14,
1930,Tez Dozen Team κ #010,3082,914.9578616364927,5,210,57,4,1,,,,,,,,152,,65,,186,,1,33,81,,1,,105,,,7,
2297,Tez Dozen Team κ #377,3083,914.7490796003918,5,280,,1,1,96,,,,,,,48,,,,,,1,197,73,,3,50,98,,50,7,
1188,Tez Dozen Team η #228,3084,914.5098971762051,5,305,,1,1,67,,,,,80,,38,67,36,,51,73,1,,53,,1,,68,,48,14,
1155,Tez Dozen Team η #195,3085,914.2960596985959,4,373,,1,1,67,,,,,86,,,53,,,51,,4,36,56,,1,35,80,,48,14,
580,Tez Dozen Team ε #100,3086,913.9732803418246,4,280,,4,1,80,5,,,,,,,,,,,64,1,,48,54,1,74,35,,186,14,56
678,Tez Dozen Team ε #198,3087,913.7088388209146,5,280,,1,1,65,5,,,,,,38,,,,,56,1,,51,56,3,74,101,,108,14,46
12,Tez Dozen Team α #012,3088,913.469930014596,5,25,,1,1,63,15,,,,305,,,,,,,108,1,,,,1,,56,,160,28,140
746,Tez Dozen Team ζ #026,3089,913.2816043815009,5,305,,1,1,65,5,,,,46,,35,,101,,34,,1,36,50,,1,,93,,112,14,
996,Tez Dozen Team η #036,3090,913.0702443801689,4,336,,1,1,81,,,,,80,,35,61,56,,36,,1,,53,,1,,80,,68,14,
1398,Tez Dozen Team θ #198,3091,912.9909332082312,4,186,78,1,1,146,,90,,,61,,35,,56,,,63,4,,52,,1,,115,,,14,
2238,Tez Dozen Team κ #318,3092,911.4718751725818,5,160,50,1,1,105,,,,,,,152,,88,,,,1,108,129,,1,,98,,,7,
2020,Tez Dozen Team κ #100,3093,911.3622042618244,12,305,,1,1,98,,,,,,,67,,,,120,,1,,115,,3,84,93,,,7,
308,Tez Dozen Team γ #068,3094,911.2295706473864,4,305,,1,1,90,5,,,,,,,,,,34,,1,81,112,,1,,35,,112,28,96
71,Tez Dozen Team α #071,3095,910.7585746980639,5,186,,1,1,108,15,,,,168,,,,,,,115,4,38,,,1,,96,,,28,140
1158,Tez Dozen Team η #198,3096,910.6147373346,5,258,,1,1,,,,,101,80,,28,57,52,,36,88,1,,53,,1,,80,,48,14,
690,Tez Dozen Team ε #210,3097,909.9895813279899,9,258,,1,1,93,5,,,,,,38,,,,,64,1,28,48,50,3,84,57,,93,14,56
876,Tez Dozen Team ζ #156,3098,909.6074881101373,4,336,,4,1,,5,,,,65,,35,,101,,34,,1,26,63,,1,,108,,105,14,
938,Tez Dozen Team ζ #218,3099,909.5297221938113,9,280,,1,1,81,5,,,,58,,35,,,,34,54,1,26,61,,3,35,93,,112,14,
671,Tez Dozen Team ε #191,3100,909.4119114825688,5,305,,1,1,84,5,,,,,,,,43,,,64,1,36,50,54,1,,101,,81,14,56
556,Tez Dozen Team ε #076,3101,908.9026035236142,9,146,,1,1,65,5,,,,,,38,,176,,,45,4,74,49,54,1,,50,,124,14,46
2774,Tez Dozen Team λ #374,3102,908.4312001406176,5,25,,1,1,115,,,,,129,,224,,,,,,4,58,,,1,35,258,,39,7,
2279,Tez Dozen Team κ #359,3103,908.2964153550428,5,210,,1,1,105,,,,,,,48,,,,186,,1,81,88,,3,43,124,,,7,
886,Tez Dozen Team ζ #166,3104,908.1594583598284,5,197,,4,1,,5,,,,46,,38,,152,,58,54,1,26,63,,1,,120,,115,14,
