ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Clolthes,Eyeware,Headware,Mouthpiece,Special
463,Gecko #463,1900,95.5683509461,6,e8a1a2 ,Purple ,Skull Vest Blue ,Aviators Black ,No Headware ,No Mouthpiece ,
1104,Gecko #1104,1901,95.3049110337,6,d2a9ce ,Dark Green ,No Clothes ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
232,Gecko #232,1902,95.1393337662,6,dbeef6 ,Dark Green ,Plain Tee Grey ,Cyber Glasses Orange ,No Headware ,No Mouthpiece ,
1496,Gecko #1496,1903,94.9914481411,6,7bcccb ,Purple ,Casual Jacket & Tee  ,No Eyeware ,No Headware ,Bandana Red ,
850,Gecko #850,1904,94.6630449112,6,cdf1f1 ,Purple ,Formal Suit Purple ,Square Glasses Black ,No Headware ,No Mouthpiece ,
1843,Gecko #1843,1905,94.5559023664,6,cdf1f1 ,Light Green ,Formal Suit Purple ,Cyber Glasses Pink ,No Headware ,No Mouthpiece ,
1576,Gecko #1576,1906,94.48962498,6,f0d4e3 ,Green Scales ,Hawaian Shirt Blue ,Aviators Green ,No Headware ,No Mouthpiece ,
1511,Gecko #1511,1907,94.4399955056,6,c7e3c9 ,Turquoise ,Cop Dress Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1793,Gecko #1793,1908,94.3906596836,6,d2acb1 ,Light Green ,No Clothes ,Winged Glasses Indigo Yellow ,No Headware ,No Mouthpiece ,
595,Gecko #595,1909,94.3731873463,6,cdf1f1 ,Light Green ,No Clothes ,No Eyeware ,Small Hat Pink ,No Mouthpiece ,
980,Gecko #980,1910,94.350876729,6,8eb4c5 ,Red ,Cop Dress Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1145,Gecko #1145,1911,94.2477723585,6,d2acb1 ,Turquoise ,No Clothes ,Square Glasses Black ,Punk Hair Red ,No Mouthpiece ,
1654,Gecko #1654,1912,94.2476753269,6,8eb4c5 ,Purple ,Skeleton Tee Red ,Retro Glasses Orange ,No Headware ,No Mouthpiece ,
727,Gecko #727,1913,94.2204670612,6,8eb4c5 ,Light Green ,Knitted Shirt Peach ,Retro Glasses Pink ,No Headware ,No Mouthpiece ,
1450,Gecko #1450,1914,94.1038963203,6,d2acb1 ,Dark Green ,No Clothes ,No Eyeware ,Safari Hat Indigo ,No Mouthpiece ,
2130,Gecko #2130,1915,94.0379674056,6,d2a9ce ,Purple ,No Clothes ,Cyber Glasses Indigo ,Punk Hair Red ,No Mouthpiece ,
2195,Gecko #2195,1916,94.0083687316,6,ff8e84 ,Dark Green ,Skull Vest Blue ,Aviators Black ,No Headware ,No Mouthpiece ,
2035,Gecko #2035,1917,94.0024922954,6,d2acb1 ,Light Green ,No Clothes ,Retro Glasses Blue ,Greek War Helmet Pink ,No Mouthpiece ,
1839,Gecko #1839,1918,93.9472722481,6,d2acb1 ,Dark Green ,Hawaian Shirt Blue ,Cyber Glasses Pink ,No Headware ,No Mouthpiece ,
1454,Gecko #1454,1919,93.9042754655,6,8eb4c5 ,Light Green ,Hawaian Shirt Purple ,Square Glasses Orange ,No Headware ,No Mouthpiece ,
1745,Gecko #1745,1920,93.816962319,6,c7e3c9 ,Green Scales ,No Clothes ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
1147,Gecko #1147,1921,93.539105309,6,d0bdc3 ,Purple ,Pattern Shirt Indigo ,No Eyeware ,No Headware ,Bandana Purple ,
1557,Gecko #1557,1922,93.3699049811,6,8eb4c5 ,Green Scales ,Doctor Dress ,Cyber Glasses Seagreen ,No Headware ,No Mouthpiece ,
126,Gecko #126,1923,93.2660608701,6,b1d0b5 ,Red ,No Clothes ,Retro Glasses Pink ,Greek War Helmet Green ,No Mouthpiece ,
363,Gecko #363,1924,93.0132491178,6,e8a1a2 ,Purple ,Casual Jacket & Tee  ,No Eyeware ,No Headware ,Bandana Purple ,
1258,Gecko #1258,1925,92.8726623695,6,8eb4c5 ,Dark Green ,Hawaian Shirt Purple ,Cyber Glasses Orange ,No Headware ,No Mouthpiece ,
757,Gecko #757,1926,92.8487935239,6,afc9c8 ,Dark Green ,Skull Vest Blue ,Cyber Glasses Indigo ,No Headware ,No Mouthpiece ,
964,Gecko #964,1927,92.7071646457,6,d7f6be ,Turquoise ,Skeleton Tee Red ,Retro Glasses Pink ,No Headware ,No Mouthpiece ,
616,Gecko #616,1928,92.6199104487,6,8eb4c5 ,Green Scales ,No Clothes ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
55,Gecko #55,1929,92.5251532828,6,c7e3c9 ,Dark Green ,Casual Jacket & Tee  ,No Eyeware ,No Headware ,Bandana Red ,
470,Gecko #470,1930,92.4091528299,6,f0d4e3 ,Turquoise ,No Clothes ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
304,Gecko #304,1931,92.3544911571,6,7bcccb ,Dark Green ,No Clothes ,No Eyeware ,No Headware ,Rose ,
659,Gecko #659,1932,92.3001510074,6,d7f6be ,Light Green ,Pattern Shirt Indigo ,No Eyeware ,No Headware ,Bandana Green ,
618,Gecko #618,1933,92.2314329619,6,8eb4c5 ,Turquoise ,Skull Vest Green ,Square Glasses Pink ,No Headware ,No Mouthpiece ,
742,Gecko #742,1934,92.171625972,6,b1d0b5 ,Light Green ,No Clothes ,Retro Glasses Pink ,Cotton Hat Green ,No Mouthpiece ,
344,Gecko #344,1935,91.9100624987,6,d2acb1 ,Light Green ,Hawaian Shirt Blue ,Aviators Green ,No Headware ,No Mouthpiece ,
945,Gecko #945,1936,91.7882113946,6,e8a1a2 ,Dark Green ,Skull Vest Green ,Square Glasses Orange ,No Headware ,No Mouthpiece ,
2047,Gecko #2047,1937,91.6284912419,6,cdf1f1 ,Green Scales ,Skeleton Tee Red ,Cyber Glasses Orange ,No Headware ,No Mouthpiece ,
1118,Gecko #1118,1938,91.6035472115,6,f0d4e3 ,Turquoise ,Skull Vest Jagger ,No Eyeware ,No Headware ,Bandana Purple ,
331,Gecko #331,1939,91.5153040815,6,cdf1f1 ,Dark Green ,Pattern Shirt Grey ,Retro Glasses Pink ,No Headware ,No Mouthpiece ,
163,Gecko #163,1940,91.3375509835,6,dbeef6 ,Dark Green ,Doctor Dress ,Cyber Glasses Seagreen ,No Headware ,No Mouthpiece ,
1357,Gecko #1357,1941,91.2190157333,6,cdf1f1 ,Dark Green ,No Clothes ,Cyber Glasses Orange ,Punk Hair Red ,No Mouthpiece ,
1433,Gecko #1433,1942,91.1409053711,6,e8a1a2 ,Light Green ,Pattern Shirt Grey ,Square Glasses Black ,No Headware ,No Mouthpiece ,
1778,Gecko #1778,1943,91.0900125027,6,d2acb1 ,Light Green ,Formal Suit Blue ,No Eyeware ,No Headware ,Bandana Red ,
1292,Gecko #1292,1944,91.0750537561,6,afc9c8 ,Dark Green ,Skull Vest Green ,Cyber Glasses Orange ,No Headware ,No Mouthpiece ,
1828,Gecko #1828,1945,90.6138241567,6,d2a9ce ,Purple ,No Clothes ,Square Glasses Black ,Greek War Helmet Green ,No Mouthpiece ,
1837,Gecko #1837,1946,90.5610120384,6,d2a9ce ,Light Green ,Hawaian Shirt Blue ,Cyber Glasses Indigo ,No Headware ,No Mouthpiece ,
886,Gecko #886,1947,90.5397076529,6,dbeef6 ,Purple ,Skeleton Tee Red ,Cyber Glasses Indigo ,No Headware ,No Mouthpiece ,
2128,Gecko #2128,1948,90.4179415104,6,afc9c8 ,Light Green ,No Clothes ,No Eyeware ,Cop Hat Blue ,No Mouthpiece ,
1211,Gecko #1211,1949,90.3708870933,6,dbeef6 ,Red ,No Clothes ,No Eyeware ,Cop Hat Black ,No Mouthpiece ,
873,Gecko #873,1950,90.3145281119,6,d2a9ce ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Green ,Bandana Purple ,
1111,Gecko #1111,1951,90.0273848601,6,e8a1a2 ,Light Green ,No Clothes ,Aviators Black ,Punk Hair Red ,No Mouthpiece ,
237,Gecko #237,1952,89.9237820091,6,7bcccb ,Dark Green ,Knitted Shirt Purple ,No Eyeware ,No Headware ,Bandana Green ,
1354,Gecko #1354,1953,89.9213336251,6,f0d4e3 ,Purple ,Skeleton Tee Black ,No Eyeware ,No Headware ,No Mouthpiece ,
845,Gecko #845,1954,89.8758253865,6,cdf1f1 ,Purple ,No Clothes ,No Eyeware ,Riding Helmet RWB ,No Mouthpiece ,
1594,Gecko #1594,1955,89.8231236442,6,c7e3c9 ,Red ,No Clothes ,No Eyeware ,No Headware ,Party Blower Green ,
1218,Gecko #1218,1956,89.7415350985,6,ff8e84 ,Green Scales ,No Clothes ,Aviators Black ,Greek War Helmet Pink ,No Mouthpiece ,
1982,Gecko #1982,1957,89.6542718492,6,d2acb1 ,Turquoise ,Hawaian Shirt Red ,No Eyeware ,No Headware ,Bandana Purple ,
1312,Gecko #1312,1958,89.2678681784,6,cdf1f1 ,Light Green ,Doctor Dress ,Retro Glasses Blue ,No Headware ,No Mouthpiece ,
1910,Gecko #1910,1959,89.1897492195,6,dbeef6 ,Light Green ,No Clothes ,No Eyeware ,No Headware ,Party Blower Yellow ,
209,Gecko #209,1960,89.1625286503,6,d0bdc3 ,Purple ,Plain Vest ,No Eyeware ,No Headware ,No Mouthpiece ,
287,Gecko #287,1961,89.138388283,6,d7f6be ,Red ,Skeleton Tee Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1783,Gecko #1783,1962,89.1260931418,6,ff8e84 ,Red ,Hawaian Shirt Brown ,No Eyeware ,No Headware ,Bandana Red ,
1113,Gecko #1113,1963,89.0883931195,6,d7f6be ,Purple ,No Clothes ,No Eyeware ,Cop Hat Black ,No Mouthpiece ,
474,Gecko #474,1964,88.8763892413,6,d7f6be ,Light Green ,Formal Suit Blue ,No Eyeware ,No Headware ,Bandana Purple ,
949,Gecko #949,1965,88.8353057248,6,8eb4c5 ,Red ,School Uniform White ,Cyber Glasses Indigo ,No Headware ,No Mouthpiece ,
218,Gecko #218,1966,88.6765726838,6,7bcccb ,Turquoise ,Pattern Shirt Grey ,No Eyeware ,No Headware ,Bandana Green ,
1851,Gecko #1851,1967,88.6567847019,6,c7e3c9 ,Dark Green ,No Clothes ,Square Glasses Pink ,Cotton Hat Beige ,No Mouthpiece ,
601,Gecko #601,1968,88.5999797776,6,7bcccb ,Green Scales ,No Clothes ,Cyber Glasses Indigo ,Cotton Hat Beige ,No Mouthpiece ,
1139,Gecko #1139,1969,88.2975742851,6,8eb4c5 ,Dark Green ,No Clothes ,No Eyeware ,Riding Helmet RWB ,No Mouthpiece ,
110,Gecko #110,1970,87.7046022056,6,b1d0b5 ,Light Green ,Doctor Dress ,Aviators Green ,No Headware ,No Mouthpiece ,
2034,Gecko #2034,1971,87.5235540004,6,8eb4c5 ,Turquoise ,Plain Tee Grey ,No Eyeware ,No Headware ,Bandana Red ,
1046,Gecko #1046,1972,87.4413576206,6,d2acb1 ,Dark Green ,No Clothes ,No Eyeware ,Riding Helmet GWR ,No Mouthpiece ,
785,Gecko #785,1973,87.0583324945,6,d7f6be ,Dark Green ,Skeleton Tee Red ,Aviators Black ,No Headware ,No Mouthpiece ,
1157,Gecko #1157,1974,87.0080267159,6,ff8e84 ,Dark Green ,Formal Suit Black ,No Eyeware ,No Headware ,Bandana Red ,
217,Gecko #217,1975,86.947451061,6,d7f6be ,Light Green ,No Clothes ,Square Glasses Black ,Cotton Hat Beige ,No Mouthpiece ,
1577,Gecko #1577,1976,86.5801428024,6,f0d4e3 ,Dark Green ,School Uniform White ,Cyber Glasses Indigo ,No Headware ,No Mouthpiece ,
709,Gecko #709,1977,86.5363380455,6,7bcccb ,Red ,No Clothes ,No Eyeware ,Greek War Helmet Red ,No Mouthpiece ,
1602,Gecko #1602,1978,86.5260706176,6,e8a1a2 ,Dark Green ,No Clothes ,Square Glasses Pink ,Greek War Helmet Green ,No Mouthpiece ,
846,Gecko #846,1979,86.2088588103,6,d7f6be ,Dark Green ,Skeleton Tee Black ,No Eyeware ,No Headware ,No Mouthpiece ,
410,Gecko #410,1980,86.1875260825,6,d7f6be ,Dark Green ,Skull Vest Blue ,No Eyeware ,No Headware ,Bandana Red ,
1055,Gecko #1055,1981,85.5310195071,6,d2acb1 ,Green Scales ,No Clothes ,Winged Glasses  Red Turquoise ,No Headware ,No Mouthpiece ,
2106,Gecko #2106,1982,85.5183608572,6,afc9c8 ,Dark Green ,No Clothes ,Aviators Black ,Cotton Hat Beige ,No Mouthpiece ,
1802,Gecko #1802,1983,85.4992032263,6,e8a1a2 ,Purple ,Hawaian Shirt Blue ,No Eyeware ,No Headware ,Bandana Red ,
1562,Gecko #1562,1984,85.4001607479,6,b1d0b5 ,Red ,Plain Tee Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
332,Gecko #332,1985,85.2655922093,6,dbeef6 ,Dark Green ,No Clothes ,Winged Glasses  Blue Pink ,No Headware ,No Mouthpiece ,
265,Gecko #265,1986,85.1117036777,6,b1d0b5 ,Dark Green ,No Clothes ,No Eyeware ,Greek War Helmet Red ,No Mouthpiece ,
212,Gecko #212,1987,85.0097477468,6,afc9c8 ,Turquoise ,No Clothes ,No Eyeware ,Cotton Hat Green ,Bandana Green ,
1552,Gecko #1552,1988,84.8041304353,6,d2a9ce ,Dark Green ,Hawaian Shirt Purple ,No Eyeware ,No Headware ,Bandana Purple ,
1695,Gecko #1695,1989,84.3014291743,6,b1d0b5 ,Turquoise ,No Clothes ,No Eyeware ,No Headware ,Tobacco Pipe L ,
415,Gecko #415,1990,84.1923764579,6,c7e3c9 ,Turquoise ,Cop Dress Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
2132,Gecko #2132,1991,84.1283373148,6,e8a1a2 ,Red ,No Clothes ,Winged Glasses Green Purple ,No Headware ,No Mouthpiece ,
366,Gecko #366,1992,83.6168796702,6,cdf1f1 ,Light Green ,No Clothes ,Winged Glasses  Blue Pink ,No Headware ,No Mouthpiece ,
1818,Gecko #1818,1993,83.5272657305,6,dbeef6 ,Turquoise ,No Clothes ,Retro Glasses Black ,No Headware ,Bandana Green ,
1664,Gecko #1664,1994,83.2975835513,6,d2acb1 ,Dark Green ,No Clothes ,No Eyeware ,Greek War Helmet Red ,No Mouthpiece ,
1766,Gecko #1766,1995,83.2405197131,6,ff8e84 ,Dark Green ,Skull Vest Green ,No Eyeware ,No Headware ,Bandana Red ,
562,Gecko #562,1996,83.1781312079,6,f0d4e3 ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Red ,Bandana Purple ,
1236,Gecko #1236,1997,82.7965340694,6,7bcccb ,Turquoise ,No Clothes ,No Eyeware ,No Headware ,Tobacco Pipe L ,
1174,Gecko #1174,1998,82.6882052366,6,cdf1f1 ,Dark Green ,No Clothes ,Cyber Glasses Indigo ,Greek War Helmet Green ,No Mouthpiece ,
1502,Gecko #1502,1999,82.6080869159,6,cdf1f1 ,Dark Green ,Skeleton Tee Purple ,No Eyeware ,No Headware ,Bandana Purple ,
1370,Gecko #1370,2000,82.4945460725,6,d7f6be ,Turquoise ,No Clothes ,Retro Glasses Black ,No Headware ,Bandana Green ,
1191,Gecko #1191,2001,82.2001717538,6,d7f6be ,Green Scales ,Doctor Dress ,No Eyeware ,No Headware ,Bandana Green ,
67,Gecko #67,2002,82.1988455868,6,d2acb1 ,Purple ,Pattern Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
1732,Gecko #1732,2003,82.1905360406,6,afc9c8 ,Turquoise ,No Clothes ,No Eyeware ,No Headware ,Tobacco Pipe L ,
919,Gecko #919,2004,81.8866332911,6,d7f6be ,Light Green ,No Clothes ,No Eyeware ,No Headware ,Blunt ,
503,Gecko #503,2005,81.6378586981,6,afc9c8 ,Dark Green ,Skeleton Tee Red ,No Eyeware ,No Headware ,Bandana Red ,
486,Gecko #486,2006,81.0283247218,6,b1d0b5 ,Turquoise ,Skull Vest Jagger ,No Eyeware ,No Headware ,No Mouthpiece ,
1649,Gecko #1649,2007,80.9180742378,6,b1d0b5 ,Green Scales ,Track Suit Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
1571,Gecko #1571,2008,80.8808861686,6,dbeef6 ,Light Green ,Skeleton Tee Red ,No Eyeware ,No Headware ,Bandana Purple ,
1202,Gecko #1202,2009,80.6541585824,6,d7f6be ,Dark Green ,No Clothes ,Winged Glasses Green Purple ,No Headware ,No Mouthpiece ,
1872,Gecko #1872,2010,80.3738496261,6,f0d4e3 ,Light Green ,No Clothes ,No Eyeware ,Greek War Helmet Pink ,Bandana Red ,
1386,Gecko #1386,2011,80.2228273747,6,d0bdc3 ,Green Scales ,Plain Shirt Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1510,Gecko #1510,2012,80.0417757501,6,c7e3c9 ,Dark Green ,Pattern Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
1390,Gecko #1390,2013,79.7994531928,6,c7e3c9 ,Purple ,No Clothes ,No Eyeware ,Punk Hair Green ,No Mouthpiece ,
2042,Gecko #2042,2014,79.6709201977,6,afc9c8 ,Purple ,Doctor Dress ,No Eyeware ,No Headware ,Bandana Red ,
743,Gecko #743,2015,79.6462484966,6,dbeef6 ,Light Green ,Pattern Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
728,Gecko #728,2016,79.3377032057,6,d0bdc3 ,Turquoise ,Hawaian Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
444,Gecko #444,2017,79.2307991841,6,e8a1a2 ,Dark Green ,No Clothes ,No Eyeware ,Punk Hair Pink ,No Mouthpiece ,
1235,Gecko #1235,2018,79.0077986097,6,cdf1f1 ,Light Green ,Plain Tee Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
1381,Gecko #1381,2019,78.8071811041,6,afc9c8 ,Green Scales ,Track Suit Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
1328,Gecko #1328,2020,78.7817559461,6,ff8e84 ,Green Scales ,Heart Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
1897,Gecko #1897,2021,78.6457733312,6,c7e3c9 ,Purple ,Plain Shirt Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1242,Gecko #1242,2022,78.40262217,6,8eb4c5 ,Purple ,Plain Shirt Indigo ,No Eyeware ,No Headware ,No Mouthpiece ,
553,Gecko #553,2023,78.3914214058,6,8eb4c5 ,Dark Green ,No Clothes ,No Eyeware ,Cotton Hat Green ,Bandana Purple ,
1565,Gecko #1565,2024,78.1218360874,6,afc9c8 ,Turquoise ,No Clothes ,No Eyeware ,Punk Hair Green ,No Mouthpiece ,
1579,Gecko #1579,2025,78.0760893196,6,afc9c8 ,Red ,Hawaian Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
669,Gecko #669,2026,77.9305864971,6,c7e3c9 ,Purple ,No Clothes ,No Eyeware ,Punk Hair Yellow ,No Mouthpiece ,
1821,Gecko #1821,2027,77.7507571124,6,d2a9ce ,Turquoise ,No Clothes ,No Eyeware ,Punk Hair Yellow ,No Mouthpiece ,
1316,Gecko #1316,2028,77.6517651844,6,f0d4e3 ,Turquoise ,No Clothes ,Retro Glasses Pink ,No Headware ,Bandana Green ,
259,Gecko #259,2029,77.5197662832,6,f0d4e3 ,Light Green ,Skull Vest Jagger ,No Eyeware ,No Headware ,No Mouthpiece ,
1248,Gecko #1248,2030,77.5161068268,6,d0bdc3 ,Dark Green ,Hawaian Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
2026,Gecko #2026,2031,77.3846110473,6,b1d0b5 ,Light Green ,Hawaian Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
154,Gecko #154,2032,77.2649292331,6,f0d4e3 ,Turquoise ,Heart Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
100,Gecko #100,2033,77.2468561026,6,c7e3c9 ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Indigo ,No Mouthpiece ,
62,Gecko #62,2034,77.1560941741,6,ff8e84 ,Light Green ,Pattern Shirt Indigo ,No Eyeware ,No Headware ,No Mouthpiece ,
364,Gecko #364,2034,77.1560941741,6,ff8e84 ,Light Green ,Track Suit Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
788,Gecko #788,2036,77.0100323469,6,cdf1f1 ,Green Scales ,No Clothes ,No Eyeware ,No Headware ,Joint ,
1061,Gecko #1061,2037,76.8475031905,6,e8a1a2 ,Turquoise ,No Clothes ,Square Glasses Orange ,No Headware ,Bandana Green ,
956,Gecko #956,2038,76.6443475676,6,d2a9ce ,Dark Green ,Plain Shirt Black ,No Eyeware ,No Headware ,No Mouthpiece ,
1913,Gecko #1913,2039,76.6018677249,6,c7e3c9 ,Dark Green ,No Clothes ,No Eyeware ,No Headware ,Joint ,
1717,Gecko #1717,2040,76.5434175329,6,7bcccb ,Light Green ,Doctor Dress ,No Eyeware ,No Headware ,Bandana Purple ,
36,Gecko #36,2041,76.3002397085,6,afc9c8 ,Dark Green ,No Clothes ,No Eyeware ,Punk Hair Indigo ,No Mouthpiece ,
2050,Gecko #2050,2042,76.2322095751,6,d7f6be ,Turquoise ,Heart Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
2112,Gecko #2112,2043,76.1032984437,6,ff8e84 ,Turquoise ,Skull Vest Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
1348,Gecko #1348,2044,75.5558469222,6,ff8e84 ,Red ,Formal Suit Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
44,Gecko #44,2045,75.5319739211,6,8eb4c5 ,Light Green ,No Clothes ,No Eyeware ,No Headware ,Joint ,
814,Gecko #814,2046,75.4858331091,6,dbeef6 ,Purple ,Pattern Tee Green ,No Eyeware ,No Headware ,No Mouthpiece ,
942,Gecko #942,2047,75.2412247245,6,ff8e84 ,Dark Green ,No Clothes ,Cyber Glasses Orange ,No Headware ,Bandana Green ,
1166,Gecko #1166,2048,75.2257831016,6,cdf1f1 ,Purple ,No Clothes ,Square Glasses Pink ,No Headware ,Bandana Green ,
1477,Gecko #1477,2049,75.2240207735,6,c7e3c9 ,Green Scales ,Hawaian Shirt Brown ,No Eyeware ,No Headware ,No Mouthpiece ,
2155,Gecko #2155,2049,75.2240207735,6,c7e3c9 ,Green Scales ,Skeleton Tee Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
1123,Gecko #1123,2051,75.1465598469,6,afc9c8 ,Dark Green ,Hawaian Shirt Red ,No Eyeware ,No Headware ,No Mouthpiece ,
1929,Gecko #1929,2052,75.0612408747,6,8eb4c5 ,Red ,Formal Suit Black ,No Eyeware ,No Headware ,No Mouthpiece ,
204,Gecko #204,2053,75.0172259977,6,d2a9ce ,Turquoise ,Formal Suit Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
878,Gecko #878,2054,74.6201980787,6,b1d0b5 ,Dark Green ,Formal Suit Black ,No Eyeware ,No Headware ,No Mouthpiece ,
585,Gecko #585,2055,74.5521961977,6,ff8e84 ,Green Scales ,Knitted Shirt Peach ,No Eyeware ,No Headware ,No Mouthpiece ,
1215,Gecko #1215,2056,74.5167667687,6,d0bdc3 ,Green Scales ,Pattern Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
1559,Gecko #1559,2057,74.4479138284,6,ff8e84 ,Turquoise ,Hawaian Shirt Brown ,No Eyeware ,No Headware ,No Mouthpiece ,
999,Gecko #999,2058,74.4332638827,6,ff8e84 ,Green Scales ,No Clothes ,Square Glasses Orange ,No Headware ,Bandana Purple ,
1427,Gecko #1427,2059,74.0673888781,6,d0bdc3 ,Dark Green ,Formal Suit Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
1182,Gecko #1182,2060,73.9204936537,6,f0d4e3 ,Green Scales ,Hawaian Shirt Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
590,Gecko #590,2061,73.8910363931,6,c7e3c9 ,Green Scales ,No Clothes ,No Eyeware ,Punk Hair Red ,No Mouthpiece ,
1642,Gecko #1642,2062,73.8225844288,6,d7f6be ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Yellow ,No Mouthpiece ,
1672,Gecko #1672,2063,73.6954263622,6,d7f6be ,Dark Green ,No Clothes ,No Eyeware ,Punk Hair Yellow ,No Mouthpiece ,
2093,Gecko #2093,2064,73.5580548047,6,c7e3c9 ,Turquoise ,Hawaian Shirt Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
2049,Gecko #2049,2065,73.4812934797,6,ffb6a7 ,Green Scales ,No Clothes ,No Eyeware ,No Headware ,No Mouthpiece ,
30,Gecko #30,2066,73.368351073,6,dbeef6 ,Green Scales ,No Clothes ,No Eyeware ,Punk Hair Red ,No Mouthpiece ,
586,Gecko #586,2067,73.2411852232,6,ff8e84 ,Green Scales ,No Clothes ,Square Glasses Pink ,No Headware ,Bandana Purple ,
842,Gecko #842,2068,72.9254648477,6,cdf1f1 ,Green Scales ,Formal Suit Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
789,Gecko #789,2069,72.7534755162,6,ff8e84 ,Light Green ,Hawaian Shirt Brown ,No Eyeware ,No Headware ,No Mouthpiece ,
1678,Gecko #1678,2070,72.7090840974,6,afc9c8 ,Dark Green ,No Clothes ,No Eyeware ,Greek War Helmet Blue ,No Mouthpiece ,
1335,Gecko #1335,2071,72.6241753842,6,d2acb1 ,Turquoise ,No Clothes ,Square Glasses Black ,No Headware ,Bandana Red ,
1942,Gecko #1942,2072,72.3674319728,6,cdf1f1 ,Red ,Hawaian Shirt Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
1058,Gecko #1058,2073,72.190571171,6,ff8e84 ,Turquoise ,Pattern Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
131,Gecko #131,2074,71.9289570067,6,e8a1a2 ,Purple ,Pattern Shirt Grey ,No Eyeware ,No Headware ,No Mouthpiece ,
369,Gecko #369,2075,71.8626452384,6,d2a9ce ,Dark Green ,No Clothes ,No Eyeware ,Punk Hair Red ,No Mouthpiece ,
1133,Gecko #1133,2076,71.6978418982,6,afc9c8 ,Dark Green ,Formal Suit Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
1967,Gecko #1967,2076,71.6978418982,6,afc9c8 ,Dark Green ,Hawaian Shirt Brown ,No Eyeware ,No Headware ,No Mouthpiece ,
1703,Gecko #1703,2078,71.558868627,6,d2acb1 ,Turquoise ,Hawaian Shirt Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
78,Gecko #78,2079,71.3803310552,6,7bcccb ,Green Scales ,Skeleton Tee Red ,No Eyeware ,No Headware ,No Mouthpiece ,
1978,Gecko #1978,2080,71.2137731058,6,f0d4e3 ,Dark Green ,Hawaian Shirt Purple ,No Eyeware ,No Headware ,No Mouthpiece ,
69,Gecko #69,2081,71.1843158452,6,c7e3c9 ,Dark Green ,No Clothes ,No Eyeware ,Punk Hair Red ,No Mouthpiece ,
693,Gecko #693,2082,70.3689747922,6,ff8e84 ,Dark Green ,Hawaian Shirt Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
1431,Gecko #1431,2083,70.3139816601,6,c7e3c9 ,Green Scales ,School Uniform White ,No Eyeware ,No Headware ,No Mouthpiece ,
1660,Gecko #1660,2084,70.1144220415,6,8eb4c5 ,Light Green ,No Clothes ,No Eyeware ,Punk Hair Red ,No Mouthpiece ,
1588,Gecko #1588,2085,69.4254709303,6,d0bdc3 ,Dark Green ,No Clothes ,Cyber Glasses Indigo ,No Headware ,Bandana Purple ,
731,Gecko #731,2086,69.3562004967,6,f0d4e3 ,Purple ,No Clothes ,No Eyeware ,Cotton Hat Green ,No Mouthpiece ,
175,Gecko #175,2087,69.0629056979,6,8eb4c5 ,Dark Green ,Hawaian Shirt Blue ,No Eyeware ,No Headware ,No Mouthpiece ,
