ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Coat,Eyes,Gear,Head,Mouth,Neck,Shirt,Special
4187,CyberKidz Club #4187,5792,306.8006481742,9,Carib,Snow,Mint Robe,Plain,Suspenders,Aqua Fringe,Shark,none,none,
229,CyberKidz Club #229,5793,306.789091865,9,Lime,Lazuli,none,One Eyed,Pisto Holder,Mint Dreads,Indifferent,Silver Chain,none,
1983,CyberKidz Club #1983,5794,306.7810400809,9,Aqua,Hazel,none,Faker,none,Lemon Fringe,Blank,Scarlet Bandanna,Snow Tee,
1967,CyberKidz Club #1967,5795,306.7382437271,9,Scarlet,Lime,none,Glad,Lemon Shoulder Bag,Grape Chanel,Glad,none,Scarlet Turtleneck,
2043,CyberKidz Club #2043,5796,306.703525076,9,Aqua,Snow,none,Unimpressed,none,Grape Bun,Sad,Shroom Pendant,Ice Turtleneck,
6657,CyberKidz Club #6657,5797,306.568884586,9,Lime,Carib,none,Full of it,Trident,Lemon Slick,Surprised,Ova Pendant,none,
1415,CyberKidz Club #1415,5798,306.4666240169,9,Grape,Hazel,Tan Cotton Sweater,Mad,Ash Shoulder Bag,Aqua Bowl,Impressed,none,none,
4142,CyberKidz Club #4142,5799,306.4125080813,9,Lemon,Scarlet,Citrus Windbreaker,Squint,Ash Shoulder Bag,Scarlet Bowl,Wavy,none,none,
6280,CyberKidz Club #6280,5800,306.3566045885,9,Rose,Lazuli,none,Squint,none,Scarlet Chanel,Stitched,Skull Pendant,none,
5084,CyberKidz Club #5084,5801,306.1882051158,9,Mint,Mint,none,Glad,none,Aqua Chanel,Meh,none,Sand Turtleneck,
1555,CyberKidz Club #1555,5802,306.0932929564,9,Mint,Lemon,Citrus Hoodie,One Eyed,none,Aqua Slick,Orc,none,none,
197,CyberKidz Club #197,5803,306.0589429735,9,Carib,Scarlet,Scarlet Puffer,Full of it,none,Snow Bowl,Blank,none,none,
4490,CyberKidz Club #4490,5804,306.0536987671,9,Citrus,Scarlet,none,Confused,RPG,Lemon Saiyan,Sad,Skull Pendant,none,
5150,CyberKidz Club #5150,5805,306.0408555405,9,Lemon,Lemon,none,Doubtful,Aqua Shoulder Bag,Snow Beanie,Sad,none,none,
4234,CyberKidz Club #4234,5806,305.950103088,9,Grape,Carib,none,Full of it,Double Blades,Aqua Ponytails,Stuck Out Tongue,Scarlet Bandanna,none,
6422,CyberKidz Club #6422,5807,305.8773684564,9,Lemon,Ash,none,Glad,none,Scarlet Saiyan,Wavy,none,Citrus Striped,
3986,CyberKidz Club #3986,5808,305.6930123915,9,Scarlet,Scarlet,none,Doubtful,Katana,Grape Ponytails,Sad,none,none,
4791,CyberKidz Club #4791,5809,305.598941432,9,Scarlet,Snow,none,One Eyed,none,Snow Fringe,Blank,Ova Pendant,Navy Turtleneck,
5223,CyberKidz Club #5223,5810,305.5406292185,9,Rose,Hazel,none,Wide,Suspenders,Ash Greaser,Vampire,Tanzanite Plates,none,
2431,CyberKidz Club #2431,5811,305.5178174604,9,Aqua,Lemon,Scarlet Hoodie,Squint,none,Mint Fringe,Meh,none,none,
2560,CyberKidz Club #2560,5812,305.4962342746,9,Citrus,Hazel,none,Toon,none,Grape Emo,Impressed,none,Snow Short T,
1742,CyberKidz Club #1742,5813,305.3578520917,9,Snow,Carib,Snow Windbreaker,Toon,none,Hazel Bowl,Glad,Planet Pendant,none,
5715,CyberKidz Club #5715,5814,305.328979561,9,Rose,Lemon,none,Squint,none,Snow Fro,Impressed,Bud Pendant,Snow Tee,
3528,CyberKidz Club #3528,5815,305.3168723487,9,Snow,Mint,Mint Robe,Full of it,Lemon Shoulder Bag,Snow Hawk,Wavy,none,none,
1797,CyberKidz Club #1797,5816,305.3018043972,9,Rose,Lazuli,none,Dead,none,Aqua Long Fringe,Impressed,Bud Pendant,none,
2691,CyberKidz Club #2691,5817,305.2988972472,9,Aqua,Citrus,Rose Hoodie,Full of it,Ash Shoulder Bag,Grape Bun,Meh,none,none,
1257,CyberKidz Club #1257,5818,305.1873554017,9,Snow,Hazel,Ash Hoodie,Plain,Yoga Mat,Snow Greaser,Stitched,Planet Pendant,none,
430,CyberKidz Club #430,5819,305.0033125578,9,Citrus,Lime,none,Insomniac,AK,Scarlet Fringe,Skelly,Scarlet Bandanna,none,
3667,CyberKidz Club #3667,5820,304.9372946187,9,Snow,Scarlet,none,Wide,Snow Shoulder Bag,Hazel Hawk,Glad,Love Pendant,none,
4467,CyberKidz Club #4467,5821,304.7757460674,9,Scarlet,Mint,none,Toon,none,Snow Beanie,Orc,Bubblegum Pendant,none,
2952,CyberKidz Club #2952,5822,304.6382881644,9,Carib,Mint,Scarlet Puffer,Squint,Suspenders,none,Shark,Shroom Pendant,Navy Turtleneck,
4248,CyberKidz Club #4248,5823,304.6130429324,9,Aqua,Carib,none,Confused,Aqua Shoulder Bag,Scarlet Dreads,Stitched,none,Grape Turtleneck,
5728,CyberKidz Club #5728,5824,304.6015794313,9,Carib,Snow,Rose Hoodie,Wide,Double Blades,none,Meh,Bubblegum Pendant,Scarlet Striped,
5848,CyberKidz Club #5848,5825,304.5739802233,9,Rose,Lazuli,Rose Robe,Faker,Ash Shoulder Bag,Scarlet Curly,Surprised,none,none,
5387,CyberKidz Club #5387,5826,304.5209906509,9,Citrus,Lime,Mint Robe,Wide,Bulletproof Vest,none,Impressed,Golden Pendant,Ice Tee,
5261,CyberKidz Club #5261,5827,304.5013425633,9,Carib,Lazuli,none,Doubtful,Bulletproof Vest,Hazel Long Fringe,Glad,none,Aqua Tee,
320,CyberKidz Club #320,5828,304.469368158,9,Snow,Lemon,none,Confused,none,Grape Chanel,Sad,none,Ice Striped,
4626,CyberKidz Club #4626,5829,304.3772235649,9,Scarlet,Lemon,none,Faker,none,none,Pup,Aqua Bandanna,Snow Tank,
2054,CyberKidz Club #2054,5830,304.3098242763,9,Citrus,Mint,none,One Eyed,RPG,Ash Emo,Drool,none,none,
1929,CyberKidz Club #1929,5831,304.2490073708,9,Mint,Snow,none,Lol,none,Ash Curly,Stitched,none,Ash Short T,
5863,CyberKidz Club #5863,5832,304.2467110506,9,Aqua,Scarlet,Citrus Hoodie,Unimpressed,none,Grape Dreads,Pup,none,none,
4653,CyberKidz Club #4653,5833,304.2142131329,9,Rose,Snow,Rose Hoodie,Enlightened,none,Aqua Bowl,Meh,none,none,
2747,CyberKidz Club #2747,5834,304.0076015071,9,Mint,Mint,none,Enlightened,Bulletproof Vest,Scarlet Slick,Blank,none,none,
4940,CyberKidz Club #4940,5835,303.8643461533,9,Snow,Lime,none,Toon,none,Aqua Hawk,Meh,Golden Beads,none,
3665,CyberKidz Club #3665,5836,303.7104923651,9,Citrus,Scarlet,none,EthHead,Angel Wings,none,Stitched,none,Scarlet Striped,
4707,CyberKidz Club #4707,5837,303.67476757,9,Scarlet,Citrus,none,Confused,Ash Shoulder Bag,Scarlet Saiyan,Wavy,none,Tan Turtleneck,
1755,CyberKidz Club #1755,5838,303.5479123609,9,Carib,Snow,none,Wide,Pisto Holder,Mint Dreads,Glad,none,Ice Turtleneck,
1762,CyberKidz Club #1762,5839,303.4238919357,9,Citrus,Scarlet,Merlot Cotton Sweater,Blink,AK,Ash Greaser,Wavy,Love Pendant,none,
1878,CyberKidz Club #1878,5840,303.3673168028,9,Citrus,Mint,none,Awkward,none,Lemon Bun,Meh,Aqua Bandanna,none,
5034,CyberKidz Club #5034,5841,303.3144295565,9,Lemon,Lazuli,none,Lol,none,Mint Long Fringe,Indifferent,none,Grape Turtleneck,
6604,CyberKidz Club #6604,5842,303.2702796285,9,Rose,Citrus,none,Unimpressed,none,Mint Hawk,Blank,none,Sand Striped,
4491,CyberKidz Club #4491,5843,303.2462124028,9,Rose,Ash,none,Glad,none,Ash Snapback and Long Ash Hair,Orc,none,none,
5966,CyberKidz Club #5966,5844,303.2088952588,9,Rose,Carib,none,Doubtful,none,Aqua Slick,Indifferent,none,Tan Tee,
2512,CyberKidz Club #2512,5845,302.978019004,9,Mint,Lemon,Ice Puffer,Dead,Ash Shoulder Bag,none,Stitched,Silver Beads,none,
2677,CyberKidz Club #2677,5846,302.8807331935,9,Aqua,Citrus,none,Toon,Ash Shoulder Bag,Mint Dreads,Blank,none,Aqua Tee,
3178,CyberKidz Club #3178,5847,302.8711933728,9,Aqua,Lazuli,none,Wide,none,Mint Fringe,Impressed,Gold Chain,none,
1305,CyberKidz Club #1305,5848,302.8690600861,9,Citrus,Citrus,Lime Hoodie,Full of it,Yoga Mat,Lemon Chanel,Blank,none,none,
58,CyberKidz Club #58,5849,302.8154565804,9,Carib,Scarlet,none,Confused,Double Blades,Grape Bun,Drool,Love Pendant,none,
48,CyberKidz Club #48,5850,302.7847281968,9,Snow,Scarlet,none,Plain,none,Mint Long Fringe,Stuck Out Tongue,Scarlet Bandanna,none,
6599,CyberKidz Club #6599,5851,302.7291184457,9,Carib,Carib,none,Insomniac,Quiver,Mint Dreads,Sad,none,none,
1631,CyberKidz Club #1631,5852,302.7119234736,9,Lime,Lazuli,none,Confused,AK,Scarlet Fro,Pup,Ash Bandanna,none,
1155,CyberKidz Club #1155,5853,302.7101047432,9,Mint,Lazuli,Royal Cotton Sweater,Insomniac,none,Mint Chanel,Stitched,Love Pendant,none,
5770,CyberKidz Club #5770,5854,302.7067349319,9,Lemon,Mint,none,Unimpressed,Lemon Shoulder Bag,Scarlet Long Fringe,Surprised,none,none,
4121,CyberKidz Club #4121,5855,302.4886898303,9,Mint,Carib,none,Insomniac,Yoga Mat,Grape Curly,Sad,none,Ash Turtleneck,
429,CyberKidz Club #429,5856,302.3374294503,9,Grape,Carib,Citrus Tracksuit,Faker,none,Scarlet Bowl,Sad,Orb Pendant,none,
5097,CyberKidz Club #5097,5857,302.3059007571,9,Citrus,Scarlet,Royal Cotton Sweater,Lol,AK,Grape Curly,Stuck Out Tongue,none,none,
781,CyberKidz Club #781,5858,302.1206134966,9,Carib,Carib,Citrus Hoodie,Confused,Ash Shoulder Bag,Snow Greaser,Wavy,Planet Pendant,none,
490,CyberKidz Club #490,5859,302.0878647767,9,Lemon,Lemon,Tan Cotton Sweater,Mad,none,none,Shark,Triple Gold Necklace,Ice Turtleneck,
948,CyberKidz Club #948,5860,302.0856474648,9,Snow,Snow,none,Lol,Katana,Snow Emo,Glad,none,Tan Tee,
1061,CyberKidz Club #1061,5861,301.8983317329,9,Scarlet,Lime,Citrus Windbreaker,Lol,Ash Shoulder Bag,Hazel Long Fringe,Impressed,none,none,
525,CyberKidz Club #525,5862,301.626312025,9,Rose,Ash,Snow Windbreaker,Faker,Guitar,Scarlet Fro,Blank,none,none,
6024,CyberKidz Club #6024,5863,301.6226728521,9,Snow,Mint,none,Dead,Monkey Tail,Scarlet Fro,Shark,none,Ice Turtleneck,
6508,CyberKidz Club #6508,5864,301.6180364083,9,Citrus,Ash,none,Squint,none,Ash Dreads,Surprised,Love Pendant,none,
2654,CyberKidz Club #2654,5865,301.5472085824,9,Mint,Mint,none,Squint,none,Lemon Fringe,Impressed,Scarlet Bandanna,Mint Turtleneck,
1186,CyberKidz Club #1186,5866,301.5285465142,9,Scarlet,Carib,none,Glad,Aqua Shoulder Bag,Mint Ponytails,Wavy,Bud Pendant,none,
4953,CyberKidz Club #4953,5867,301.4968058423,9,Lemon,Hazel,Merlot Cotton Sweater,Doubtful,none,Lemon Long Fringe,Impressed,none,none,
3433,CyberKidz Club #3433,5868,301.2804885231,9,Grape,Ash,none,Doubtful,Yoga Mat,Snow Slick,Glad,Bone Necklace,none,
3738,CyberKidz Club #3738,5869,301.1860451666,9,Scarlet,Scarlet,none,Lol,none,Lemon Saiyan,Sad,Ice Jewels,none,
294,CyberKidz Club #294,5870,301.0485777858,9,Lemon,Lemon,none,Plain,Bulletproof Vest,Snow Bun,Impressed,none,Ice Tee,
4734,CyberKidz Club #4734,5871,300.8606445696,9,Lime,Carib,Aqua Tracksuit,Glad,none,Ash Bowl,Glad,none,none,
2454,CyberKidz Club #2454,5872,300.778831351,9,Citrus,Carib,none,Enlightened,none,Ash Greaser,Vampire,none,Grape Tee,
6612,CyberKidz Club #6612,5873,300.4975610099,9,Mint,Citrus,none,Glad,none,Scarlet Snapback,Blank,Bud Pendant,none,
2139,CyberKidz Club #2139,5874,300.4188812815,9,Lemon,Lazuli,Lime Hoodie,One Eyed,Katana,Scarlet Fro,Impressed,Love Pendant,none,
6012,CyberKidz Club #6012,5875,300.0854039857,9,Lemon,Carib,none,Spider,Yoga Mat,Hazel Fro,Wavy,none,Citrus Turtleneck,
3737,CyberKidz Club #3737,5876,299.8632485573,9,Citrus,Citrus,Snow Windbreaker,Squint,Aqua Shoulder Bag,Grape Chanel,Indifferent,none,none,
3862,CyberKidz Club #3862,5877,299.8484386229,9,Rose,Carib,none,Squint,none,Aqua Slick,Wavy,none,Snow Tee,
4150,CyberKidz Club #4150,5878,299.8307369573,9,Scarlet,Scarlet,none,Plain,Ash Shoulder Bag,Snow Fringe,Wavy,Golden Pendant,none,
1150,CyberKidz Club #1150,5879,299.7053011754,9,Citrus,Lemon,none,EthHead,Sharkfin,Scarlet Bun,Stuck Out Tongue,none,none,
1140,CyberKidz Club #1140,5880,299.6746432181,9,Snow,Mint,Fighter Jacket,Spider,Bulletproof Vest,none,Blank,Silver Beads,none,
4604,CyberKidz Club #4604,5881,299.6688460301,9,Snow,Lemon,none,Plain,none,Ash Fringe,Impressed,Orb Pendant,none,
4955,CyberKidz Club #4955,5882,299.5306929874,9,Lime,Ash,Forest Camo Jakcet,Plain,RPG,none,Wavy,Planet Pendant,none,
1630,CyberKidz Club #1630,5883,299.4564906885,9,Snow,Mint,none,Dead,none,Lemon Saiyan,Wavy,none,Navy Tee,
4975,CyberKidz Club #4975,5884,299.2831108464,9,Snow,Citrus,Fighter Jacket,Toon,none,Ash Curly,Turtle,none,none,
4070,CyberKidz Club #4070,5885,299.2141211187,9,Grape,Lazuli,none,Faker,none,Snow Fro,Stitched,none,Grape Tee,
6209,CyberKidz Club #6209,5886,299.1830191952,9,Rose,Lime,Merlot Cotton Sweater,Awkward,Lemon Shoulder Bag,Snow Bowl,Indifferent,none,none,
5638,CyberKidz Club #5638,5887,298.9575960549,9,Scarlet,Lemon,none,Full of it,Guitar,Lemon Bun,Sad,Shroom Pendant,none,
1615,CyberKidz Club #1615,5888,298.9117766176,9,Mint,Snow,Grape Hoodie,Glad,none,Lemon Hawk,Wavy,Shroom Pendant,none,
3115,CyberKidz Club #3115,5889,298.8962382712,9,Rose,Lazuli,none,Mad,none,Ash Bowl,Cthullu,Orb Pendant,none,
3134,CyberKidz Club #3134,5890,298.7565740786,9,Snow,Carib,none,Toon,none,Snow Greaser,Skelly,Bubblegum Pendant,Rose Turtleneck,
451,CyberKidz Club #451,5891,298.6887414158,9,Mint,Lime,none,Unimpressed,Pisto Holder,Mint Greaser,Indifferent,none,none,
5907,CyberKidz Club #5907,5892,298.6271377803,9,Scarlet,Mint,Scarlet Hoodie,Wide,none,Lemon Greaser,Indifferent,none,none,
3915,CyberKidz Club #3915,5893,298.5608369943,9,Carib,Scarlet,none,Plain,none,Mint Chanel,Sad,Bud Pendant,Navy Tee,
5155,CyberKidz Club #5155,5894,298.5568551574,9,Grape,Hazel,Rose Robe,Confused,Aqua Shoulder Bag,Scarlet Curly,Glad,none,none,
69,CyberKidz Club #69,5895,298.5080606456,9,Mint,Lazuli,none,Faker,Suspenders,Lemon Dreads,Orc,none,none,
100,CyberKidz Club #100,5896,298.4778594756,9,Rose,Ash,none,Faker,none,Snow Beanie,Glad,Bud Pendant,none,
3956,CyberKidz Club #3956,5897,298.3302121877,9,Carib,Snow,none,Faker,Ash Shoulder Bag,Ash Saiyan,Vampire,Scarlet Bandanna,none,
95,CyberKidz Club #95,5898,298.2750210314,9,Carib,Snow,none,EthHead,none,Hazel Long Fringe,Glad,none,Snow Tee,
3484,CyberKidz Club #3484,5899,298.2720155917,9,Rose,Hazel,none,Glad,none,Pattern Pink Bucket,Orc,Bubblegum Pendant,none,
3774,CyberKidz Club #3774,5900,298.201608433,9,Grape,Carib,none,Spider,none,Hazel Slick,Stitched,Ova Pendant,none,
725,CyberKidz Club #725,5901,298.1810381679,9,Citrus,Hazel,Ice Windbreaker,Squint,Guitar,none,Sad,Skull Pendant,Navy Turtleneck,
1459,CyberKidz Club #1459,5902,298.1665276982,9,Grape,Lime,none,EthHead,Double Blades,Lemon Fro,Meh,none,none,
3759,CyberKidz Club #3759,5903,298.1445442587,9,Rose,Snow,Lemon Hoodie,Dead,none,Hazel Curly,Impressed,Orb Pendant,none,
4869,CyberKidz Club #4869,5904,298.068554651,9,Aqua,Ash,Ice Windbreaker,Squint,none,Grape Emo,Poker Face,none,none,
768,CyberKidz Club #768,5905,297.9043963603,9,Snow,Lime,none,Confused,none,Scarlet Fringe,Skelly,none,Grape Turtleneck,
5472,CyberKidz Club #5472,5906,297.8709177817,9,Grape,Mint,Citrus Windbreaker,Dead,none,Snow Ponytails,Sad,none,none,
810,CyberKidz Club #810,5907,297.7767545351,9,Snow,Carib,Scarlet Hoodie,Lol,AK,Grape Chanel,Stitched,none,none,
4210,CyberKidz Club #4210,5908,297.5667369724,9,Grape,Lemon,Suit,Toon,none,Aqua Hawk,Orc,Bud Pendant,none,
6079,CyberKidz Club #6079,5909,297.5345892986,9,Rose,Mint,none,Wide,none,Aqua Greaser,Orc,none,Ice Turtleneck,
5592,CyberKidz Club #5592,5910,297.4107226002,9,Aqua,Snow,none,Blink,none,Aqua Curly,Skelly,none,Navy Turtleneck,
923,CyberKidz Club #923,5911,297.3632135524,9,Lemon,Lime,none,Toon,Katana,Pattern Pink Bucket,Vampire,none,none,
4400,CyberKidz Club #4400,5912,297.190105065,9,Aqua,Ash,none,Toon,Ash Shoulder Bag,Snow Slick,Stuck Out Tongue,Orb Pendant,none,
5987,CyberKidz Club #5987,5913,297.1378690466,9,Lime,Scarlet,Lemon Windbreaker,Glad,none,Lemon Chanel,Vampire,none,none,
5062,CyberKidz Club #5062,5914,297.1119858582,9,Carib,Hazel,none,Toon,none,Scarlet Bun,Indifferent,Planet Pendant,Cream Tee,
5775,CyberKidz Club #5775,5915,297.0913220291,9,Scarlet,Snow,none,One Eyed,Snow Shoulder Bag,Ash Curly,Impressed,Ova Pendant,Navy Turtleneck,
3031,CyberKidz Club #3031,5916,296.948277663,9,Aqua,Scarlet,none,Faker,Aqua Shoulder Bag,Scarlet Ponytails,Cthullu,none,none,
1394,CyberKidz Club #1394,5917,296.8772338138,9,Snow,Mint,none,Glad,Aqua Shoulder Bag,Scarlet Saiyan,Turtle,Ash Bandanna,none,
4073,CyberKidz Club #4073,5918,296.8589265608,9,Lemon,Carib,Snow Fake Fur Coat,Plain,none,none,Blank,Orb Pendant,Sand Tee,
1628,CyberKidz Club #1628,5919,296.7847550879,9,Citrus,Lemon,none,Wide,none,Ash Long Fringe,Wavy,Twitter Pendant,none,
949,CyberKidz Club #949,5920,296.5906782412,9,Snow,Citrus,none,Glad,none,Hazel Bowl,Blank,Tanzanite Plates,none,
2505,CyberKidz Club #2505,5921,296.5316683218,9,Aqua,Scarlet,Jeans Jacket,Squint,RPG,none,Impressed,Bone Necklace,Grape Turtleneck,
181,CyberKidz Club #181,5922,296.4906558123,9,Grape,Lime,Aqua Tracksuit,Doubtful,none,Mint Bun,Glad,none,none,
3486,CyberKidz Club #3486,5923,296.4321139426,9,Citrus,Lime,none,Toon,Bulletproof Vest,Ash Greaser,Shark,Underworld Pendant,none,
6013,CyberKidz Club #6013,5924,296.4138152792,9,Grape,Citrus,Lemon Hoodie,Insomniac,Lemon Shoulder Bag,Snow Long Fringe,Blank,none,none,
561,CyberKidz Club #561,5925,296.2724195171,9,Grape,Ash,Royal Cotton Sweater,Toon,none,Aqua Greaser,Vampire,none,none,
2485,CyberKidz Club #2485,5926,296.2689070763,9,Snow,Lime,none,Lol,Snow Shoulder Bag,Lemon Slick,Vampire,Ash Bandanna,none,
4954,CyberKidz Club #4954,5927,296.2323122287,9,Mint,Citrus,none,Awkward,Katana,Hazel Greaser,Turtle,none,none,
2467,CyberKidz Club #2467,5928,296.2145761104,9,Citrus,Hazel,none,Awkward,Bulletproof Vest,Mint Fro,Skelly,none,none,
2957,CyberKidz Club #2957,5929,296.1405350809,9,Snow,Snow,Aqua Tracksuit,Unimpressed,Pisto Holder,none,Sad,Bubblegum Pendant,Ice V Neck,
1988,CyberKidz Club #1988,5930,296.1148062463,9,Mint,Snow,Aqua Parka,Lol,AK,Ash Curly,Sad,Orb Pendant,none,
3321,CyberKidz Club #3321,5931,295.9754748031,9,Grape,Lemon,Grape Hoodie,Unimpressed,none,Grape Fringe,Orc,Bud Pendant,none,
947,CyberKidz Club #947,5932,295.8438573503,9,Citrus,Snow,none,Mad,Aqua Shoulder Bag,Lemon Bun,Wavy,Shroom Pendant,none,
249,CyberKidz Club #249,5933,295.8424915742,9,Aqua,Ash,none,Spider,none,Lemon Dreads,Wavy,none,none,
4024,CyberKidz Club #4024,5934,295.7979567633,9,Citrus,Hazel,none,Doubtful,none,Aqua Ponytails,Stuck Out Tongue,Silver Chain,none,
2730,CyberKidz Club #2730,5935,295.7593047832,9,Lime,Snow,none,Doubtful,Pisto Holder,Hazel Greaser,Sad,Bud Pendant,none,
2891,CyberKidz Club #2891,5936,295.3564290505,9,Aqua,Snow,none,Full of it,none,Aqua Bun,Stitched,none,none,
6518,CyberKidz Club #6518,5937,295.1772500645,9,Lime,Citrus,none,Glad,Snow Shoulder Bag,Grape Bowl,Blank,Bubblegum Pendant,none,
4697,CyberKidz Club #4697,5938,295.0926110477,9,Aqua,Snow,none,Dead,none,Lemon Saiyan,Wavy,Gold Chain,none,
5711,CyberKidz Club #5711,5939,295.0247508936,9,Rose,Mint,Royal Shawl,Full of it,Katana,none,Blank,Bud Pendant,Ash Tee,
5124,CyberKidz Club #5124,5940,294.9242978683,9,Carib,Hazel,Snow Tracksuit,Blink,Monkey Tail,none,Pup,Golden Pendant,none,
4062,CyberKidz Club #4062,5941,294.9223314795,9,Lemon,Lime,Citrus Hoodie,Glad,Monkey Tail,Hazel Long Fringe,Meh,none,none,
5189,CyberKidz Club #5189,5942,294.8923944019,9,Aqua,Scarlet,none,Lol,Snow Shoulder Bag,Ash Fro,Sad,Aqua Bandanna,none,
5790,CyberKidz Club #5790,5943,294.7720303362,9,Mint,Ash,Carib Hoodie,Squint,none,Grape Fringe,Sad,Bubblegum Pendant,none,
3844,CyberKidz Club #3844,5944,294.7500002089,9,Lemon,Scarlet,none,Full of it,Double Blades,Grape Dreads,Surprised,Twitter Pendant,none,
3144,CyberKidz Club #3144,5945,294.6265228053,9,Grape,Lime,none,Wide,none,Hazel Bowl,Vampire,none,Scarlet Turtleneck,
6002,CyberKidz Club #6002,5946,294.6008100616,9,Citrus,Scarlet,none,Faker,none,Snow Bun,Sad,Orb Pendant,Snow Turtleneck,
2533,CyberKidz Club #2533,5947,294.5694260398,9,Aqua,Lemon,Ice Tracksuit,Full of it,none,Ash Saiyan,Impressed,Bud Pendant,none,
3520,CyberKidz Club #3520,5948,294.4424530022,9,Scarlet,Hazel,Tan Cotton Sweater,Blink,Angel Wings,none,Beak,Ova Pendant,none,
6016,CyberKidz Club #6016,5949,294.308147348,9,Rose,Carib,none,Squint,Lemon Shoulder Bag,Hazel Fringe,Poker Face,Shroom Pendant,none,
3760,CyberKidz Club #3760,5950,294.3028709907,9,Mint,Lime,none,Faker,none,Scarlet Fro,Meh,none,Snow Short T,
2094,CyberKidz Club #2094,5951,294.2698698512,9,Grape,Lime,Lemon Hoodie,Blink,none,Ash Hawk,Sad,none,none,
1966,CyberKidz Club #1966,5952,294.2262399563,9,Mint,Mint,none,Unimpressed,Aqua Shoulder Bag,Mint Long Fringe,Blank,Shroom Pendant,none,
4064,CyberKidz Club #4064,5953,294.0128232971,9,Citrus,Lazuli,none,Dead,none,Ash Fro,Impressed,none,Citrus Turtleneck,
6488,CyberKidz Club #6488,5954,293.9892414628,9,Citrus,Mint,none,Squint,none,Grape Ponytails,Blank,Shroom Pendant,none,
3087,CyberKidz Club #3087,5955,293.9887837039,9,Carib,Mint,Mint Robe,Dead,none,none,Stitched,Aqua Bandanna,Ice Striped,
2025,CyberKidz Club #2025,5956,293.5969774545,9,Rose,Lazuli,none,Blink,Yoga Mat,Snow Ponytails,Wavy,none,Cream Tee,
6651,CyberKidz Club #6651,5957,293.5964466376,9,Mint,Lazuli,Lemon Windbreaker,Plain,none,Lemon Fringe,Vampire,Bubblegum Pendant,none,
2999,CyberKidz Club #2999,5958,293.5540921103,9,Lime,Lime,none,Blink,RPG,Hazel Curly,Indifferent,Twitter Pendant,none,
969,CyberKidz Club #969,5959,293.5410822714,9,Aqua,Lime,none,Glad,none,Lemon Chanel,Wavy,none,Navy Tee,
3824,CyberKidz Club #3824,5960,293.5073088102,9,Citrus,Citrus,none,Blink,Bulletproof Vest,Hazel Long Fringe,Sad,none,Citrus Turtleneck,
1529,CyberKidz Club #1529,5961,293.5025819686,9,Rose,Snow,Tan Cotton Sweater,Full of it,none,Snow Hawk,Orc,none,none,
4997,CyberKidz Club #4997,5962,293.4833189591,9,Snow,Lazuli,Ash Windbreaker,Wide,AK,none,Vampire,Pharaoh Neckpiece,none,
3846,CyberKidz Club #3846,5963,293.3825019678,9,Snow,Snow,none,Confused,none,Snow Bun,Glad,Golden Beads,none,
3635,CyberKidz Club #3635,5964,293.3796650963,9,Aqua,Snow,Rose Hoodie,Doubtful,none,Ash Fro,Indifferent,none,none,
4863,CyberKidz Club #4863,5965,293.2828233277,9,Carib,Hazel,Citrus Hoodie,Mad,none,Aqua Fringe,Orc,none,none,
6407,CyberKidz Club #6407,5966,293.2211353516,9,Lemon,Scarlet,none,Dead,none,Lemon Dreads,Sad,Bud Pendant,none,
3489,CyberKidz Club #3489,5967,293.2031621042,9,Citrus,Ash,none,Doubtful,RPG,Hazel Fro,Cthullu,Bone Necklace,none,
4371,CyberKidz Club #4371,5968,293.1931562606,9,Lime,Ash,none,Dead,Double Blades,Lemon Long Fringe,Drool,none,none,
946,CyberKidz Club #946,5969,293.0830585979,9,Scarlet,Hazel,Suit,Squint,none,Snow Fringe,Stuck Out Tongue,none,none,
5153,CyberKidz Club #5153,5970,292.9649888036,9,Lime,Carib,none,Faker,none,Ash Saiyan,Glad,Golden Pendant,none,
378,CyberKidz Club #378,5971,292.7787777326,9,Citrus,Citrus,none,Blink,none,Ash Hawk,Vampire,Silver Necklace,none,
4657,CyberKidz Club #4657,5972,292.6897248797,9,Lemon,Carib,none,EthHead,Suspenders,Scarlet Dreads,Cthullu,none,none,
