ID,Name,Rank,Rarity_Score,Agility,Alignment,Ancestor,Attributes,Background,Class,Dexterity,Fur,Gender,Head Accessory,Intelligence,Magic,Morality,Race,Rank,Strength,Weapon
1693,Bunny Knights #1693,1727,2396.8132125943957,2,Indecisive,30,16,Teal,Apprentice,2,Gravel,Male,Apprentice Hood,5,Earth,Good,Bunny,1078,1,Earth Wand
780,Bunny Knights #780,1728,2396.3068406162274,2,Offensive,280,16,Lavender,Apprentice,1,Gravel,Male,Apprentice Hood,6,Fire,Evil,Bunny,956,1,Fire Wand
2022,Bunny Knights #2022,1729,2396.205525177403,3,Weird,456,15,Lavender,Hunter,5,Grey,Male,Sleeping Cap,1,,Neutral,Bunny,511,1,Slingshot
1912,Bunny Knights #1912,1730,2396.090125336052,4,Pessimistic,210,14,Lavender,Thief,2,Light Grey,Male,,1,,Neutral,Bunny,1306,3,Dagger
840,Bunny Knights #840,1731,2395.712201964428,3,Offensive,185,14,Lavender,Thief,3,Ginger,Male,,2,,Good,Bunny,1245,2,Crossbow
1514,Bunny Knights #1514,1732,2395.652775669539,2,Confident,109,16,Blue,Apprentice,1,Light Yellow,Male,Apprentice Hood,6,Ice,Evil,Bunny,1016,1,Ice Wand
1657,Bunny Knights #1657,1733,2395.2342329605017,2,Charming,36,15,Indigo,Enchanter,4,Sunflower,Male,,3,Poison,Evil,Bunny,1957,1,Poison Wand
1535,Bunny Knights #1535,1734,2395.1720647169304,2,Timid,306,15,Moss Green,Enchanter,2,Tan,Male,,3,Poison,Good,Bunny,1873,3,Poison Wand
1714,Bunny Knights #1714,1735,2394.97650484003,2,Offensive,185,14,Moss Green,Squire,3,Cream,Male,,1,,Neutral,Bunny,1546,4,Short Sword
1862,Bunny Knights #1862,1736,2394.4692894232976,2,Machiavellian,316,16,Purple,Acolyte,3,Tan,Male,Sleeping Cap,4,Healing,Evil,Bunny,603,1,Cross Wand
1336,Bunny Knights #1336,1737,2394.2664108842587,2,Sensitive,328,16,Fawn,Apprentice,1,Light Yellow,Male,Apprentice Hood,6,Lightning,Neutral,Bunny,1059,1,Lightning Wand
2274,Bunny Knights #2274,1738,2393.3822218891746,4,Arrogant,285,15,Fawn,Hunter,2,Brown,Female,Headband,2,,Evil,Bunny,256,2,Bone Bow
1824,Bunny Knights #1824,1739,2393.3065938971226,2,Loyal,306,14,Mushroom,Hunter,4,Ginger,Female,,3,,Good,Bunny,1676,1,Slingshot
532,Bunny Knights #532,1740,2393.1604117484935,1,Timid,123,16,Pink,Enchanter,2,Tan,Male,Wizard Hat,5,Dark,Evil,Bunny,367,2,Dark Wand
767,Bunny Knights #767,1741,2393.1369006236428,4,Sensitive,26,15,Green,Enchanter,1,Peanut,Male,,4,Poison,Good,Bunny,1798,1,Poison Wand
2201,Bunny Knights #2201,1742,2392.994630951229,1,Stubborn,236,15,Moss Green,Enchanter,1,Yellow,Male,,7,Poison,Good,Bunny,1767,1,Poison Wand
557,Bunny Knights #557,1743,2392.2079228585058,2,Loyal,388,15,Pink,Enchanter,1,White,Male,,4,Dark,Good,Bunny,1150,3,Dark Wand
2122,Bunny Knights #2122,1744,2392.1769902636643,2,Friendly,316,15,Moss Green,Enchanter,2,Tortilla,Female,,5,Ice,Good,Bunny,1031,1,Ice Wand
743,Bunny Knights #743,1745,2391.8640422959556,3,Arrogant,439,15,Teal,Squire,2,Cream,Female,Sleeping Cap,2,,Evil,Bunny,483,3,Short Sword
1919,Bunny Knights #1919,1746,2391.759440145989,2,Machiavellian,192,14,Indigo,Hunter,4,Yellow,Male,,2,,Neutral,Bunny,1512,2,Crossbow
1887,Bunny Knights #1887,1747,2391.68418573815,4,Machiavellian,26,14,Moss Green,Thief,2,Brown,Female,,2,,Good,Bunny,1467,2,Dagger
2360,Bunny Knights #2360,1748,2391.4333075997715,2,Machiavellian,152,14,Pink,Hunter,3,Light Grey,Female,,2,,Good,Bunny,1478,3,Slingshot
1737,Bunny Knights #1737,1749,2390.8235734042096,5,Weird,185,14,Green,Thief,1,Ginger,Male,,2,,Good,Bunny,1729,2,Slingshot
1879,Bunny Knights #1879,1750,2390.800047626202,1,Machiavellian,78,16,Moss Green,Acolyte,2,Sunflower,Female,Straw Hat,6,Marble,Neutral,Bunny,360,1,Marble Cross Wand
797,Bunny Knights #797,1751,2390.6450426622764,2,Sensitive,425,14,Indigo,Thief,2,Tortilla,Female,,3,,Neutral,Bunny,1691,3,Slingshot
1768,Bunny Knights #1768,1752,2390.1753221049057,1,Emotional,210,15,Indigo,Acolyte,1,Grey,Male,,7,Healing,Evil,Bunny,1866,1,Cross Wand
2088,Bunny Knights #2088,1753,2389.902009896162,1,Bold,229,15,Glacier,Acolyte,1,Light Yellow,Male,,5,Healing,Good,Bunny,1736,3,Cross Wand
2350,Bunny Knights #2350,1754,2389.8581340061714,2,Arrogant,461,15,Brandy Rose,Acolyte,1,Tortilla,Male,,5,Healing,Good,Bunny,1613,2,Cross Wand
2034,Bunny Knights #2034,1755,2389.7225892891583,1,Machiavellian,123,16,Lavender,Enchanter,1,Cream,Male,Silver Wizard Hat,7,Poison,Neutral,Bunny,333,1,Poison Wand
2241,Bunny Knights #2241,1756,2389.5934481453155,2,Emotional,30,16,Lavender,Enchanter,2,Lavender,Male,Wizard Hat,5,Poison,Good,Bunny,582,1,Poison Wand
831,Bunny Knights #831,1757,2389.437233435475,1,Loyal,79,15,Glacier,Acolyte,1,Chocolate,Male,,7,Healing,Good,Bunny,1895,1,Cross Wand
821,Bunny Knights #821,1758,2389.2544079332138,1,Emotional,328,15,Indigo,Enchanter,2,Peanut,Male,,6,Lightning,Neutral,Bunny,1112,1,Lightning Wand
1584,Bunny Knights #1584,1759,2388.9813522445193,3,Emotional,236,14,Glacier,Hunter,4,Tortilla,Female,,1,,Evil,Bunny,1547,2,Slingshot
2166,Bunny Knights #2166,1760,2388.93271710015,2,Arrogant,229,15,Mushroom,Enchanter,2,Peanut,Male,,4,Poison,Good,Bunny,1778,2,Poison Wand
918,Bunny Knights #918,1761,2388.3430661395305,1,Bold,79,15,Mushroom,Acolyte,1,Lavender,Male,,7,Healing,Neutral,Bunny,1947,1,Cross Wand
1169,Bunny Knights #1169,1762,2388.043733416315,5,Timid,381,14,Indigo,Thief,1,Cream,Male,,1,,Neutral,Bunny,1848,3,Slingshot
2418,Bunny Knights #2418,1763,2387.9606759374733,4,Nostalgic,192,14,Indigo,Hunter,3,Black,Male,,1,,Good,Bunny,1553,2,Crossbow
1781,Bunny Knights #1781,1764,2387.7341725907377,1,Loyal,192,15,Green,Acolyte,1,Light Yellow,Female,,6,Healing,Evil,Bunny,1693,2,Cross Wand
2211,Bunny Knights #2211,1765,2387.053635273865,3,Pessimistic,405,15,Teal,Hunter,4,Chocolate,Female,Headband,1,,Evil,Bunny,565,2,Crossbow
1092,Bunny Knights #1092,1766,2387.043094203775,3,Stubborn,341,15,Moss Green,Enchanter,1,Ochre,Male,,5,Ice,Neutral,Bunny,1205,1,Ice Wand
559,Bunny Knights #559,1767,2386.9235719257954,2,Timid,422,15,Fawn,Acolyte,1,Tortilla,Female,,6,Healing,Evil,Bunny,1667,1,Cross Wand
1835,Bunny Knights #1835,1768,2386.590824765039,3,Pessimistic,344,14,Green,Thief,4,Gravel,Male,,1,,Good,Bunny,1633,2,Dagger
1748,Bunny Knights #1748,1769,2385.869741806946,2,Arrogant,210,14,Green,Hunter,4,Cowhide,Female,,2,,Good,Bunny,1702,2,Slingshot
1726,Bunny Knights #1726,1770,2385.819019672457,4,Arrogant,210,14,Green,Thief,2,White,Male,,1,,Neutral,Bunny,1679,3,Dagger
1551,Bunny Knights #1551,1771,2385.482241531449,1,Timid,108,15,Glacier,Enchanter,3,Sunflower,Male,,5,Poison,Evil,Bunny,1794,1,Poison Wand
2321,Bunny Knights #2321,1772,2385.3983570742485,2,Stubborn,109,14,Lavender,Hunter,3,Chocolate,Male,,2,,Good,Bunny,584,3,Boomerang
1976,Bunny Knights #1976,1773,2384.909508414704,5,Charming,123,15,Mushroom,Thief,2,Peanut,Male,Hood,1,,Neutral,Bunny,305,2,Crossbow
2410,Bunny Knights #2410,1774,2384.711233740618,4,Friendly,461,14,Green,Hunter,4,Gravel,Female,,1,,Evil,Bunny,1779,1,Slingshot
2435,Bunny Knights #2435,1775,2384.494349908054,1,Confident,355,15,Moss Green,Acolyte,2,Light Yellow,Male,,6,Healing,Good,Bunny,1742,1,Cross Wand
802,Bunny Knights #802,1776,2384.4711856940357,3,Machiavellian,411,14,Lavender,Hunter,4,Grey,Male,,1,,Evil,Bunny,587,2,Boomerang
2379,Bunny Knights #2379,1777,2384.3279472369964,2,Weird,355,15,Blue,Enchanter,1,Tortilla,Male,,6,Poison,Good,Bunny,1739,1,Poison Wand
1026,Bunny Knights #1026,1778,2384.1560670692193,2,Confident,467,15,Indigo,Enchanter,3,Chocolate,Male,,4,Poison,Evil,Bunny,1994,1,Poison Wand
726,Bunny Knights #726,1779,2383.98964488243,3,Confident,176,14,Moss Green,Hunter,3,White,Female,,3,,Evil,Bunny,718,1,Bow
1807,Bunny Knights #1807,1780,2383.0795469424284,3,Sensitive,405,15,Indigo,Enchanter,1,Brown,Male,,5,Lightning,Evil,Bunny,1299,1,Lightning Wand
2283,Bunny Knights #2283,1781,2382.836278037458,2,Sensitive,166,16,Purple,Apprentice,1,Yellow,Female,Apprentice Hood,6,Earth,Evil,Bunny,619,1,Earth Wand
648,Bunny Knights #648,1782,2382.7251544424917,2,Pessimistic,405,14,Indigo,Squire,2,Pink,Male,,2,,Good,Bunny,838,4,Axe
1679,Bunny Knights #1679,1783,2382.683252182456,1,Arrogant,254,16,Brandy Rose,Apprentice,1,Sunflower,Female,Apprentice Hood,7,Lightning,Good,Bunny,787,1,Lightning Wand
2239,Bunny Knights #2239,1784,2382.2056530037808,1,Weird,229,15,Fawn,Enchanter,2,Black,Male,,6,Poison,Evil,Bunny,1842,1,Poison Wand
2040,Bunny Knights #2040,1785,2382.199227188236,3,Friendly,192,15,Teal,Enchanter,1,Sunflower,Male,,5,Poison,Neutral,Bunny,1900,1,Poison Wand
2020,Bunny Knights #2020,1786,2382.0893320316395,2,Machiavellian,306,15,Green,Enchanter,1,Lavender,Female,,6,Poison,Neutral,Bunny,1828,1,Poison Wand
1653,Bunny Knights #1653,1787,2381.286573957634,3,Timid,344,14,Moss Green,Thief,4,Gravel,Male,,1,,Neutral,Bunny,1788,2,Slingshot
1854,Bunny Knights #1854,1788,2381.1651467363718,3,Weird,354,15,Green,Acolyte,1,Tan,Male,,5,Healing,Good,Bunny,1935,1,Cross Wand
1118,Bunny Knights #1118,1789,2381.1435783334277,3,Charming,109,14,Mushroom,Squire,1,Tan,Male,,1,,Good,Bunny,1049,5,Axe
2437,Bunny Knights #2437,1790,2380.8651056042113,2,Bold,70,14,Blue,Hunter,4,Cafe,Male,,2,,Evil,Bunny,727,2,Boomerang
2392,Bunny Knights #2392,1791,2380.841553076451,2,Stubborn,355,15,Green,Acolyte,1,Light Grey,Male,,5,Healing,Evil,Bunny,1927,2,Cross Wand
839,Bunny Knights #839,1792,2380.6523511437013,1,Timid,425,15,Indigo,Acolyte,2,Brown,Male,,6,Healing,Good,Bunny,1894,1,Cross Wand
1318,Bunny Knights #1318,1793,2380.38785569179,6,Friendly,285,14,Blue,Thief,1,Grey,Male,,1,,Neutral,Bunny,601,2,Iron Knuckle
1890,Bunny Knights #1890,1794,2380.347254406334,1,Stubborn,114,15,Lavender,Acolyte,2,Grey,Male,,6,Marble,Neutral,Bunny,1179,1,Marble Cross Wand
1972,Bunny Knights #1972,1795,2379.720519933864,2,Sensitive,36,15,Fawn,Enchanter,2,Yellow,Male,,5,Poison,Neutral,Bunny,1929,1,Poison Wand
2375,Bunny Knights #2375,1796,2379.710361788412,1,Indecisive,354,15,Mushroom,Acolyte,1,Gravel,Male,,6,Healing,Good,Bunny,1983,2,Cross Wand
1548,Bunny Knights #1548,1797,2379.6217593397755,2,Confident,354,15,Indigo,Enchanter,1,Light Grey,Male,,5,Poison,Good,Bunny,1979,2,Poison Wand
1845,Bunny Knights #1845,1798,2379.5098591879564,4,Offensive,409,15,Pink,Enchanter,1,Brown,Male,,3,Ice,Good,Bunny,1074,2,Ice Wand
1343,Bunny Knights #1343,1799,2379.3551088646996,4,Sensitive,344,14,Glacier,Hunter,2,Tan,Male,,2,,Neutral,Bunny,1892,2,Slingshot
770,Bunny Knights #770,1800,2378.912070946556,3,Pessimistic,176,14,Fawn,Hunter,4,Tortilla,Male,,1,,Neutral,Bunny,726,2,Bow
805,Bunny Knights #805,1801,2378.8078981394906,2,Pessimistic,55,16,Moss Green,Apprentice,1,Cowhide,Male,Apprentice Hood,5,Air,Evil,Bunny,782,2,Air Wand
823,Bunny Knights #823,1802,2378.802503635424,2,Weird,109,15,Fawn,Enchanter,1,Cafe,Male,,6,Dark,Neutral,Bunny,1229,1,Dark Wand
914,Bunny Knights #914,1803,2378.7455417542747,3,Arrogant,108,14,Indigo,Hunter,4,Tan,Male,,2,,Evil,Bunny,1986,1,Slingshot
838,Bunny Knights #838,1804,2378.7050264568156,2,Charming,388,16,Blue,Enchanter,2,Gravel,Male,Wizard Hat,5,Poison,Good,Bunny,902,1,Poison Wand
949,Bunny Knights #949,1805,2378.6736931586515,1,Arrogant,114,15,Green,Acolyte,2,Sunflower,Male,,4,Marble,Good,Bunny,1539,3,Marble Cross Wand
843,Bunny Knights #843,1806,2378.6070087963258,2,Stubborn,388,15,Indigo,Acolyte,3,Black,Male,,4,Marble,Evil,Bunny,1400,1,Marble Cross Wand
1085,Bunny Knights #1085,1807,2378.497026045666,4,Offensive,439,14,Green,Hunter,4,White,Male,,1,,Good,Bunny,826,1,Boomerang
1213,Bunny Knights #1213,1808,2378.370387805341,6,Confident,316,14,Moss Green,Thief,1,Chocolate,Male,,2,,Evil,Bunny,1616,1,Dagger
1950,Bunny Knights #1950,1809,2378.3018622467876,3,Indecisive,219,16,Teal,Apprentice,2,Gravel,Female,Apprentice Hood,4,Earth,Evil,Bunny,959,1,Earth Wand
2054,Bunny Knights #2054,1810,2377.465886395788,2,Bold,411,15,Indigo,Enchanter,2,Peanut,Male,,5,Dark,Evil,Bunny,1265,1,Dark Wand
524,Bunny Knights #524,1811,2377.173507245622,5,Nostalgic,219,15,Indigo,Thief,1,Pink,Male,Hood,1,,Good,Bunny,424,3,Slingshot
1509,Bunny Knights #1509,1812,2376.3416044671058,6,Indecisive,280,14,Moss Green,Thief,1,Brown,Male,,1,,Good,Bunny,1601,2,Dagger
2345,Bunny Knights #2345,1813,2376.130761480553,4,Nostalgic,285,15,Mushroom,Thief,2,Yellow,Male,Hood,2,,Evil,Bunny,345,2,Dagger
2269,Bunny Knights #2269,1814,2374.331492396702,2,Pessimistic,176,14,Glacier,Squire,3,Brown,Male,,2,,Evil,Bunny,912,3,Axe
1233,Bunny Knights #1233,1815,2373.8481183299155,2,Emotional,123,16,Pink,Acolyte,1,Peanut,Male,Straw Hat,6,Healing,Good,Bunny,403,1,Cross Wand
1420,Bunny Knights #1420,1816,2373.804922825523,2,Indecisive,78,16,Fawn,Enchanter,2,White,Male,Silver Wizard Hat,5,Poison,Neutral,Bunny,409,1,Poison Wand
1694,Bunny Knights #1694,1817,2373.184935113531,2,Stubborn,456,15,Green,Acolyte,1,Ginger,Male,,6,Marble,Good,Bunny,1358,1,Marble Cross Wand
507,Bunny Knights #507,1818,2372.5566358663978,1,Offensive,55,16,Teal,Apprentice,2,Cream,Female,Apprentice Hood,6,Earth,Evil,Bunny,968,1,Earth Wand
2399,Bunny Knights #2399,1819,2372.1926421535186,2,Sensitive,166,16,Teal,Apprentice,1,Peanut,Female,Apprentice Hood,5,Fire,Good,Bunny,859,2,Fire Wand
1782,Bunny Knights #1782,1820,2371.247504130724,2,Machiavellian,114,15,Green,Acolyte,1,Sunflower,Male,,5,Marble,Good,Bunny,1489,2,Marble Cross Wand
1354,Bunny Knights #1354,1821,2371.182098051034,1,Emotional,409,16,Pink,Enchanter,3,Lavender,Male,Wizard Hat,4,Poison,Good,Bunny,554,2,Poison Wand
2257,Bunny Knights #2257,1822,2370.775970463319,6,Confident,411,14,Fawn,Thief,1,Tortilla,Male,,1,,Neutral,Bunny,1772,2,Slingshot
1307,Bunny Knights #1307,1823,2370.677747909257,5,Confident,405,14,Purple,Thief,1,Cowhide,Male,,1,,Good,Bunny,1220,3,Dagger
817,Bunny Knights #817,1824,2370.672793084514,1,Timid,78,16,Green,Apprentice,2,Tan,Male,Apprentice Hood,6,Earth,Good,Bunny,1040,1,Earth Wand
1479,Bunny Knights #1479,1825,2370.5907359134844,4,Arrogant,198,14,Silver,Thief,3,Gravel,Male,,1,,Good,Bunny,245,2,Katar
1918,Bunny Knights #1918,1826,2370.3808745997403,2,Stubborn,280,14,Lavender,Squire,4,Cowhide,Male,,1,,Neutral,Bunny,1094,3,Pitchfork
953,Bunny Knights #953,1827,2369.3708151992523,2,Offensive,409,16,Mushroom,Apprentice,3,White,Male,Apprentice Hood,4,Fire,Neutral,Bunny,1128,1,Fire Wand
1265,Bunny Knights #1265,1828,2368.9185088683084,3,Charming,78,14,Green,Hunter,5,Ginger,Male,,1,,Good,Bunny,475,1,Bone Bow
2288,Bunny Knights #2288,1829,2368.7147597976254,2,Arrogant,123,16,Fawn,Apprentice,1,Gravel,Male,Apprentice Hood,6,Air,Evil,Bunny,1097,1,Air Wand
716,Bunny Knights #716,1830,2367.807565952613,3,Friendly,328,14,Moss Green,Thief,1,Cowhide,Male,,1,,Evil,Bunny,1412,5,Dagger
638,Bunny Knights #638,1831,2367.038361425322,4,Bold,439,14,Pink,Thief,2,Ochre,Male,,3,,Evil,Bunny,1292,1,Crossbow
657,Bunny Knights #657,1832,2366.062589438809,1,Charming,219,15,Brandy Rose,Acolyte,4,Cafe,Male,,4,Marble,Evil,Bunny,1133,1,Marble Cross Wand
1769,Bunny Knights #1769,1833,2365.7581122543543,1,Sensitive,254,16,Blue,Apprentice,2,Cowhide,Male,Apprentice Hood,6,Fire,Evil,Bunny,1076,1,Fire Wand
1685,Bunny Knights #1685,1834,2365.6872786062336,3,Pessimistic,411,14,Teal,Thief,2,Light Yellow,Female,,1,,Neutral,Bunny,1291,4,Dagger
2240,Bunny Knights #2240,1835,2365.052676303607,5,Bold,316,14,Moss Green,Thief,1,Cowhide,Female,,3,,Neutral,Bunny,1636,1,Slingshot
1335,Bunny Knights #1335,1836,2364.2046112305306,2,Timid,123,16,Mushroom,Apprentice,1,Tan,Male,Apprentice Hood,6,Fire,Evil,Bunny,1102,1,Fire Wand
1122,Bunny Knights #1122,1837,2363.731737702634,1,Nostalgic,499,16,Indigo,Enchanter,1,Pink,Male,Golden Wizard Hat,6,Poison,Good,Bunny,76,2,Poison Wand
991,Bunny Knights #991,1838,2363.638598059473,4,Weird,341,14,Mushroom,Hunter,4,Peanut,Male,,1,,Neutral,Bunny,1276,1,Crossbow
516,Bunny Knights #516,1839,2363.4580300066514,3,Friendly,285,15,Glacier,Squire,3,Light Grey,Male,Sleeping Cap,1,,Neutral,Bunny,466,3,Short Sword
1443,Bunny Knights #1443,1840,2363.372014201674,1,Machiavellian,123,16,Fawn,Apprentice,2,Sunflower,Male,Apprentice Hood,6,Fire,Good,Bunny,1129,1,Fire Wand
1401,Bunny Knights #1401,1841,2362.5557431129755,1,Stubborn,409,15,Mushroom,Hunter,5,Tan,Male,Headband,3,,Evil,Bunny,941,1,Slingshot
2219,Bunny Knights #2219,1842,2362.489169400893,1,Indecisive,55,16,Indigo,Acolyte,2,Tortilla,Male,Straw Hat,5,Healing,Neutral,Bunny,593,2,Cross Wand
1407,Bunny Knights #1407,1843,2361.788247789473,5,Confident,341,14,Blue,Thief,1,Pink,Male,,1,,Neutral,Bunny,1538,3,Dagger
2244,Bunny Knights #2244,1844,2360.7907670495947,1,Charming,30,15,Pink,Acolyte,1,Light Yellow,Female,,6,Healing,Neutral,Bunny,1380,2,Cross Wand
593,Bunny Knights #593,1845,2360.6792402953674,3,Bold,166,14,Pink,Squire,2,Tortilla,Male,,2,,Neutral,Bunny,516,3,Sword
2344,Bunny Knights #2344,1846,2360.48548455356,2,Pessimistic,439,15,Lavender,Enchanter,3,Ginger,Male,,4,Poison,Good,Bunny,1578,1,Poison Wand
1593,Bunny Knights #1593,1847,2359.9585217885983,5,Nostalgic,409,14,Brandy Rose,Hunter,3,White,Male,,1,,Neutral,Bunny,628,1,Bow
1676,Bunny Knights #1676,1848,2359.7604948649623,1,Weird,198,16,Glacier,Apprentice,3,Light Yellow,Male,Apprentice Hood,5,Air,Neutral,Bunny,733,1,Air Wand
2294,Bunny Knights #2294,1849,2358.4735114319383,2,Loyal,166,16,Green,Enchanter,3,White,Male,Wizard Hat,4,Poison,Neutral,Bunny,844,1,Poison Wand
725,Bunny Knights #725,1850,2358.140716421237,3,Friendly,439,14,Blue,Squire,3,Ginger,Female,,1,,Neutral,Bunny,1311,3,Short Sword
1389,Bunny Knights #1389,1851,2357.6946518790196,2,Bold,500,15,Mushroom,Squire,1,Lavender,Male,Sombrero,1,,Good,Bunny,104,6,Pitchfork
2164,Bunny Knights #2164,1852,2357.334052383789,3,Loyal,409,14,Moss Green,Squire,1,Ginger,Male,,1,,Good,Bunny,901,5,Axe
1767,Bunny Knights #1767,1853,2356.3919582959666,4,Friendly,280,14,Blue,Thief,2,Yellow,Male,,2,,Evil,Bunny,1443,2,Short Sword
2090,Bunny Knights #2090,1854,2354.7087000430492,1,Arrogant,176,14,Teal,Hunter,5,Gravel,Female,,1,,Neutral,Bunny,1835,3,Slingshot
1784,Bunny Knights #1784,1855,2354.5821226420917,2,Loyal,219,14,Green,Hunter,5,Light Grey,Male,,2,,Good,Bunny,892,1,Bow
1656,Bunny Knights #1656,1856,2353.295981613484,3,Charming,411,15,Indigo,Enchanter,1,Peanut,Female,,5,Poison,Good,Bunny,1665,1,Poison Wand
1459,Bunny Knights #1459,1857,2353.1522073256288,4,Machiavellian,176,14,Blue,Thief,3,Peanut,Female,,2,,Good,Bunny,1603,1,Slingshot
2186,Bunny Knights #2186,1858,2352.718804393763,2,Emotional,166,14,Teal,Squire,3,Black,Male,,2,,Evil,Bunny,704,3,Sword
1181,Bunny Knights #1181,1859,2352.6868297676797,1,Friendly,114,15,Lavender,Enchanter,2,Lavender,Male,,6,Poison,Evil,Bunny,1645,1,Poison Wand
2074,Bunny Knights #2074,1860,2352.2000848671205,4,Nostalgic,341,14,Brandy Rose,Thief,3,Ginger,Male,,1,,Neutral,Bunny,1556,2,Slingshot
759,Bunny Knights #759,1861,2351.0855083480833,1,Arrogant,198,16,Moss Green,Apprentice,2,Ginger,Male,Apprentice Hood,6,Air,Neutral,Bunny,955,1,Air Wand
1373,Bunny Knights #1373,1862,2350.8556808493317,4,Weird,405,14,Indigo,Thief,1,Black,Male,,2,,Evil,Bunny,1768,3,Slingshot
1200,Bunny Knights #1200,1863,2349.9149953020983,1,Timid,114,15,Fawn,Acolyte,1,Cowhide,Male,,6,Healing,Evil,Bunny,1748,2,Cross Wand
785,Bunny Knights #785,1864,2349.912658044319,1,Emotional,70,15,Mushroom,Acolyte,1,Gravel,Male,,5,Healing,Neutral,Bunny,1913,3,Cross Wand
710,Bunny Knights #710,1865,2349.465429329903,2,Pessimistic,456,15,Indigo,Acolyte,1,Lavender,Female,,5,Healing,Evil,Bunny,1747,2,Cross Wand
1210,Bunny Knights #1210,1866,2349.2405271032158,2,Emotional,388,15,Blue,Acolyte,1,Pink,Male,,5,Healing,Good,Bunny,1760,2,Cross Wand
2149,Bunny Knights #2149,1867,2348.6890674263427,2,Indecisive,316,15,Teal,Acolyte,2,White,Male,,4,Healing,Neutral,Bunny,1955,2,Cross Wand
846,Bunny Knights #846,1868,2348.348768642548,3,Friendly,219,14,Green,Squire,3,Light Grey,Male,,1,,Evil,Bunny,772,3,Sword
1417,Bunny Knights #1417,1869,2348.3268911924356,2,Loyal,409,15,Fawn,Enchanter,1,Chocolate,Female,,6,Dark,Evil,Bunny,1308,1,Dark Wand
2307,Bunny Knights #2307,1870,2347.816939210541,3,Offensive,316,14,Fawn,Hunter,5,Cream,Male,,1,,Evil,Bunny,1959,1,Slingshot
688,Bunny Knights #688,1871,2347.7597305028708,2,Indecisive,114,15,Blue,Enchanter,1,Ginger,Female,,6,Poison,Good,Bunny,1776,1,Poison Wand
1323,Bunny Knights #1323,1872,2347.7345561778693,3,Arrogant,30,15,Teal,Enchanter,2,Chocolate,Male,,4,Poison,Good,Bunny,1996,1,Poison Wand
1867,Bunny Knights #1867,1873,2347.272886737586,1,Indecisive,285,14,Brandy Rose,Squire,4,Ginger,Male,,3,,Neutral,Bunny,1168,2,Pitchfork
1638,Bunny Knights #1638,1874,2347.1175317346197,2,Bold,411,15,Indigo,Enchanter,1,Cowhide,Male,,5,Poison,Evil,Bunny,1851,2,Poison Wand
1673,Bunny Knights #1673,1875,2347.11290438462,3,Loyal,456,14,Blue,Hunter,2,Pink,Male,,2,,Evil,Bunny,1744,3,Slingshot
2315,Bunny Knights #2315,1876,2346.3439042652235,2,Indecisive,456,15,Teal,Enchanter,2,Light Grey,Female,,5,Poison,Evil,Bunny,1829,1,Poison Wand
1605,Bunny Knights #1605,1877,2346.1373101139607,1,Bold,254,14,Purple,Squire,2,Gravel,Male,,2,,Neutral,Bunny,1281,5,Short Sword
1290,Bunny Knights #1290,1878,2345.3306789575618,1,Machiavellian,254,15,Teal,Enchanter,2,Gravel,Male,,6,Dark,Good,Bunny,1432,1,Dark Wand
1546,Bunny Knights #1546,1879,2344.757494583396,3,Sensitive,109,14,Glacier,Hunter,4,White,Male,,1,,Good,Bunny,1820,2,Slingshot
632,Bunny Knights #632,1880,2344.041933951064,2,Bold,109,15,Blue,Acolyte,2,Tan,Female,,5,Healing,Neutral,Bunny,1919,1,Cross Wand
1832,Bunny Knights #1832,1881,2344.0160982099746,2,Charming,198,15,Indigo,Thief,3,Sunflower,Male,Hood,2,,Neutral,Bunny,455,3,Slingshot
1009,Bunny Knights #1009,1882,2343.727116071943,2,Confident,70,15,Mushroom,Acolyte,2,Black,Male,,5,Healing,Neutral,Bunny,1931,1,Cross Wand
1612,Bunny Knights #1612,1883,2343.7242460060857,2,Confident,456,15,Mushroom,Acolyte,1,White,Male,,6,Healing,Evil,Bunny,1933,1,Cross Wand
2364,Bunny Knights #2364,1884,2343.455403475459,5,Stubborn,55,14,Pink,Thief,3,Ginger,Female,,1,,Good,Bunny,1145,1,Dagger
1736,Bunny Knights #1736,1885,2342.977919721954,3,Confident,198,15,Indigo,Enchanter,1,Peanut,Female,,5,Ice,Good,Bunny,1073,1,Ice Wand
1952,Bunny Knights #1952,1886,2336.9043934707256,2,Friendly,78,14,Indigo,Squire,2,Tan,Male,,1,,Neutral,Bunny,1465,5,Pitchfork
640,Bunny Knights #640,1887,2336.4480178132594,1,Loyal,254,15,Lavender,Acolyte,1,Light Yellow,Male,,7,Healing,Good,Bunny,1540,1,Cross Wand
800,Bunny Knights #800,1888,2333.6320248088696,2,Friendly,55,14,Teal,Squire,3,White,Male,,1,,Evil,Bunny,1452,4,Short Sword
582,Bunny Knights #582,1889,2333.2727311058643,3,Loyal,285,14,Moss Green,Squire,4,Cowhide,Male,,1,,Evil,Bunny,1261,2,Pitchfork
616,Bunny Knights #616,1890,2332.8306279222456,3,Confident,166,14,Indigo,Squire,3,Tortilla,Female,,1,,Evil,Bunny,1234,3,Pitchfork
2137,Bunny Knights #2137,1891,2330.0820030767572,1,Loyal,55,15,Purple,Acolyte,3,Cowhide,Male,,5,Healing,Good,Bunny,1529,1,Cross Wand
