ID,Name,Rank,Rarity_Score,Attributes,Body,Celestial objects,Guest,Head,Object,Soil,Surroundings,Time of day,Weather
2364,Moment #2364,2541,46.546897924081556,5,bow tie,,,empty,shovel,well,,day,
2327,Moment #2327,2542,46.47321372257465,4,,,lady,8-ball,,,human anthill,night,
3060,Moment #3060,2543,46.46615484884935,5,heart,,,empty,box,street light,,day,
140,Moment #0140,2544,46.444463335501815,4,alarm clock,,,nymb,,,,day,rain
3667,Moment #3667,2545,46.443294136322734,3,,ufo,,bunny ears,,,,night,
3310,Moment #3310,2546,46.44039123935057,3,,baloons,,bandana black,,,,day,
1806,Moment #1806,2547,46.37058547018472,4,,,,zipmouth,,street light,lighthouse,night,
42,Moment #0042,2548,46.33937658118099,6,,moon,,empty,box,crosses,human anthill,day,
2343,Moment #2343,2549,46.339347568695956,6,,ufo,caterpillar,empty,shovel,street light,,day,
2099,Moment #2099,2550,46.33894673139557,4,bow tie,,,bdsm love,box,,,day,
3545,Moment #3545,2551,46.30257863098218,5,cross,,,bunny ears,shovel,street light,,night,
391,Moment #0391,2552,46.234750034585026,4,cross,moon,,bandana black,,,,day,
2820,Moment #2820,2553,46.18931122244604,3,,moon,,bunny ears,,,,night,
3880,Moment #3880,2554,46.172274377452396,4,heart,,mosquito,empty,,,,day,
3991,Moment #3991,2555,46.16427434545227,4,heart,,mosquito,empty,,,,night,
2017,Moment #2017,2556,46.107918442248575,4,bow tie,,,empty,,,dali elephants,night,
41,Moment #0041,2557,46.05282497321044,4,,,,glasses,book,street light,,day,
3614,Moment #3614,2558,46.01814933166182,4,,sputnik,,empty,,well,,night,
2428,Moment #2428,2559,46.00005369951452,3,,,,8-ball,,,,night,rain
3637,Moment #3637,2560,45.97261281803355,4,bow tie,,,glasses,box,,,day,
3456,Moment #3456,2561,45.95120934003877,5,cross,,,empty,,,windmill,day,rain
2608,Moment #2608,2562,45.94375538075829,4,,,caterpillar,nymb,,,,night,rain
2301,Moment #2301,2563,45.886896980544414,5,buttons,baloons,,nymb,,street light,,night,
3385,Moment #3385,2564,45.84670134339767,5,,,snowman,empty,shovel,tree,,day,
2828,Moment #2828,2565,45.837687566711466,4,,,,tattoo,,,windmill,day,rain
3826,Moment #3826,2566,45.74843408728642,5,cross,,,empty,book,,,night,snow
513,Moment #0513,2567,45.725019915575025,4,,,snowman,glasses,,,,day,rain
452,Moment #0452,2568,45.7201161900652,4,,moon,,bdsm love,,crosses,,night,
154,Moment #0154,2569,45.716063595293676,4,,moon,,tattoo,,well,,night,
330,Moment #0330,2570,45.6617340666871,3,,,,empty,easel,,,night,
2215,Moment #2215,2571,45.6227113535726,3,,,,,box,,bank,day,
295,Moment #0295,2572,45.61301931576916,5,,,snowman,empty,box,crosses,,night,
2000,Moment #2000,2573,45.61232044715885,3,,moon,,nymb,,,,day,
710,Moment #0710,2574,45.57729242556869,6,alarm clock,baloons,,empty,box,street light,,night,
3212,Moment #3212,2575,45.52613848463108,5,,,mosquito,empty,box,,,night,fog
291,Moment #0291,2576,45.522275121943736,5,,,mosquito,empty,,,lighthouse,night,rain
1731,Moment #1731,2577,45.48117932110239,5,,baloons,,empty,box,,dali elephants,day,
2722,Moment #2722,2578,45.47317928910226,5,,baloons,,empty,box,,dali elephants,night,
3063,Moment #3063,2579,45.471327512901716,4,,,,cell,,crosses,human anthill,night,
2597,Moment #2597,2580,45.42284517760667,5,,moon,,empty,,,tornado,day,snow
2352,Moment #2352,2581,45.41979529878115,5,,,dog,empty,shovel,,windmill,night,
1746,Moment #1746,2582,45.41682425737409,5,cross,,,empty,,headstone,,night,rain
3355,Moment #3355,2583,45.39572067215171,4,alarm clock,,,empty,,well,,day,
3439,Moment #3439,2584,45.36712138592944,5,,,,bandana black,shovel,street light,,day,snow
3849,Moment #3849,2585,45.30952497345956,4,cross,,,empty,sign,,,night,
3943,Moment #3943,2586,45.27073192904979,4,,,,tattoo,,street light,tornado,night,
3913,Moment #3913,2587,45.25568679948801,5,,ufo,,empty,sign,,,night,rain
3135,Moment #3135,2588,45.22326253416384,3,,,,bandana black,,street light,,day,
2448,Moment #2448,2589,45.18656634519692,3,,,mosquito,tattoo,,,,day,
3368,Moment #3368,2590,45.17612960011818,5,,,lady,empty,book,,human anthill,day,
2843,Moment #2843,2591,45.140485621170484,5,,baloons,,empty,,crosses,,night,fog
3019,Moment #3019,2592,45.1381342285402,5,cross,baloons,,zipmouth,,,human anthill,day,
3173,Moment #3173,2593,45.13645195765201,4,,,,empty,,tree,lighthouse,night,
676,Moment #0676,2594,45.12982476561614,5,sweater,,dog,empty,,,,day,snow
3067,Moment #3067,2595,45.09526484753567,4,t-shirt,,,empty,,,bank,day,
2341,Moment #2341,2596,45.08291870878627,3,,,,empty,,,lighthouse,night,
1906,Moment #1906,2597,45.06918472025861,4,,,caterpillar,,,street light,bank,night,
1995,Moment #1995,2598,45.05829808846943,4,t-shirt,,,tattoo,,,,day,rain
2713,Moment #2713,2599,45.01961044302617,4,,,mosquito,empty,rope ladder,,,day,
2649,Moment #2649,2600,45.01933414614055,5,,baloons,dog,bunny ears,shovel,,,night,
273,Moment #0273,2601,45.016149788004604,4,,,mosquito,8-ball,shovel,,,night,
426,Moment #0426,2602,44.97235967875642,4,,,,tattoo,microphone,,human anthill,day,
116,Moment #0116,2603,44.943136768612945,3,,,robot,empty,,,,night,
2692,Moment #2692,2604,44.932258708259965,5,bow tie,,,tattoo,,street light,,night,snow
153,Moment #0153,2605,44.9108350697613,4,,,,empty,book,,,night,fog
1986,Moment #1986,2606,44.90440682331733,5,,ufo,,empty,,crosses,bank,day,
352,Moment #0352,2607,44.904402000112476,5,buttons,baloons,caterpillar,empty,,,,night,
2002,Moment #2002,2608,44.89948481683402,3,,baloons,,bdsm love,,,,night,
2641,Moment #2641,2609,44.896406791317204,5,,ufo,,empty,,crosses,bank,night,
95,Moment #0095,2610,44.893653913027045,4,,,snowman,bunny ears,,street light,,night,
1861,Moment #1861,2611,44.890936652040104,5,,,mosquito,nymb,shovel,street light,,day,
2568,Moment #2568,2612,44.79682131617348,4,cross,,,empty,,,dali elephants,night,
3710,Moment #3710,2613,44.77988562432993,5,,baloons,mosquito,bdsm love,,street light,,night,
3404,Moment #3404,2614,44.73526633346074,4,raincoat,,lady,tattoo,,,,day,
3904,Moment #3904,2615,44.72273494009202,4,,,,empty,,tree,tornado,night,
2710,Moment #2710,2616,44.66840040845477,5,,moon,dog,glasses,,street light,,night,
3648,Moment #3648,2617,44.63752283083516,5,,,mosquito,empty,microphone,,,night,snow
663,Moment #0663,2618,44.630983836903155,4,cross,,,empty,,,factory,night,
2476,Moment #2476,2619,44.62175745368723,6,,sputnik,,empty,shovel,street light,,night,rain
443,Moment #0443,2620,44.59266255728264,5,,moon,,bdsm love,,,human anthill,night,rain
3353,Moment #3353,2621,44.54960249872219,5,,,mosquito,empty,,street light,windmill,night,
316,Moment #0316,2622,44.49934248280787,4,t-shirt,,,tattoo,,street light,,day,
2566,Moment #2566,2623,44.47224274112728,5,,,,empty,microphone,tree,,night,rain
3897,Moment #3897,2624,44.44399767296513,5,cross,baloons,,tattoo,,,human anthill,night,
2096,Moment #2096,2625,44.42765417473921,6,,moon,dog,empty,,crosses,,night,rain
2726,Moment #2726,2626,44.42155174296802,5,,baloons,mosquito,glasses,,street light,,day,
1869,Moment #1869,2627,44.41484892107464,5,,baloons,mosquito,zipmouth,box,,,night,
1898,Moment #1898,2628,44.400147739612926,4,bow tie,,,bandana black,,street light,,night,
1758,Moment #1758,2629,44.36016315021844,6,bow tie,,dog,empty,,street light,human anthill,night,
3154,Moment #3154,2630,44.26874053858569,3,,baloons,,bunny ears,,,,night,
323,Moment #0323,2631,44.26704306214322,4,,,lady,cell,,,human anthill,day,
2221,Moment #2221,2632,44.26074077652057,5,cross,moon,snowman,empty,,,,night,
2602,Moment #2602,2633,44.24131171730885,3,,,,bdsm love,,,,night,rain
3059,Moment #3059,2634,44.22302923432449,4,,,,nymb,,,bank,night,rain
2502,Moment #2502,2635,44.22092882060489,4,,,caterpillar,empty,book,,,day,
2585,Moment #2585,2636,44.21445542589387,6,buttons,,,empty,box,,human anthill,night,rain
2833,Moment #2833,2637,44.19898085039827,3,,,dog,zipmouth,,,,night,
2679,Moment #2679,2638,44.198937763946034,6,,ufo,mosquito,empty,shovel,,,day,snow
2987,Moment #2987,2639,44.18876604969143,4,,moon,,zipmouth,,,bank,night,
308,Moment #0308,2640,44.15081667256185,3,,,,empty,,headstone,,day,
2156,Moment #2156,2641,44.120797363420294,5,sweater,,,empty,,,human anthill,night,snow
2467,Moment #2467,2642,44.10743720322394,5,raincoat,,,empty,,tree,,day,snow
682,Moment #0682,2643,44.02619008927018,5,,ufo,,empty,,street light,factory,day,
2308,Moment #2308,2644,44.00781539283146,6,buttons,moon,,empty,box,,,night,rain
2015,Moment #2015,2645,43.94466876780852,4,,,caterpillar,empty,microphone,,,day,
483,Moment #0483,2646,43.897812244984365,3,t-shirt,,,empty,,,,day,
3537,Moment #3537,2647,43.889270308745814,5,cross,sputnik,,empty,,,,day,rain
468,Moment #0468,2648,43.87532575307506,5,,baloons,,empty,,tree,bank,night,
6,Moment #0006,2649,43.84635951478089,5,,,lady,zipmouth,box,street light,,night,
3283,Moment #3283,2650,43.84116748625438,5,cross,ufo,,tattoo,,,,day,rain
3012,Moment #3012,2651,43.82686448830355,4,,,mosquito,glasses,box,,,day,
2158,Moment #2158,2652,43.82586957212456,6,,,dog,empty,shovel,crosses,,night,rain
3886,Moment #3886,2653,43.78440624048878,5,,,caterpillar,empty,,crosses,,night,rain
3386,Moment #3386,2654,43.77617023932807,5,,,dog,nymb,shovel,,,night,rain
2737,Moment #2737,2655,43.768209539132855,5,,baloons,robot,empty,,,,night,snow
3652,Moment #3652,2656,43.75263276579535,6,raincoat,,,empty,box,,human anthill,night,rain
2005,Moment #2005,2657,43.75248743763164,5,raincoat,ufo,,empty,,tree,,night,
1753,Moment #1753,2658,43.70636545829094,5,cross,moon,,zipmouth,,street light,,night,
3189,Moment #3189,2659,43.69189757130234,4,,,,empty,,phone booth,,night,snow
2038,Moment #2038,2660,43.663499852232434,6,buttons,,,empty,box,street light,human anthill,day,
2678,Moment #2678,2661,43.65125379008402,3,,,,empty,,,ferris wheel,day,
3120,Moment #3120,2662,43.63476938319186,6,,moon,,empty,microphone,street light,,night,rain
2769,Moment #2769,2663,43.6031950667782,4,buttons,,,bdsm love,,,,night,rain
3585,Moment #3585,2664,43.594981479076914,4,,,,zipmouth,shovel,,bank,day,
3739,Moment #3739,2665,43.57726241259724,4,,,,empty,,crosses,tornado,day,
2754,Moment #2754,2666,43.561405104211964,5,heart,,,empty,,street light,,day,rain
2351,Moment #2351,2667,43.54607953564763,4,,ufo,lady,nymb,,,,night,
2832,Moment #2832,2668,43.52084435882345,3,,,dog,tattoo,,,,day,
359,Moment #0359,2669,43.5102751829056,5,bow tie,,caterpillar,empty,,street light,,night,
3942,Moment #3942,2670,43.49789728886571,5,buttons,,,empty,book,street light,,night,
2665,Moment #2665,2671,43.49505838920825,5,,baloons,mosquito,zipmouth,shovel,,,day,
2405,Moment #2405,2672,43.47952814706979,4,,baloons,mosquito,bandana black,,,,day,
2693,Moment #2693,2673,43.403763698187696,4,,moon,mosquito,cell,,,,night,
3496,Moment #3496,2674,43.35294786971029,4,,ufo,,empty,,phone booth,,day,
2041,Moment #2041,2675,43.344947837710166,4,,ufo,,empty,,phone booth,,night,
557,Moment #0557,2676,43.325319440392136,3,,,,zipmouth,box,,,day,
362,Moment #0362,2677,43.32402223028538,3,,,,glasses,,street light,,day,
536,Moment #0536,2678,43.31877018163238,5,raincoat,,,empty,microphone,,,night,rain
2616,Moment #2616,2679,43.27719099530193,4,,,,8-ball,box,,human anthill,night,
118,Moment #0118,2680,43.25329639301697,3,,ufo,,zipmouth,,,,day,
2191,Moment #2191,2681,43.22569056539225,5,,baloons,dog,cell,,,,day,rain
2550,Moment #2550,2682,43.174286570974395,4,alarm clock,,,empty,,,bank,night,
3982,Moment #3982,2683,43.137537296720375,4,alarm clock,ufo,dog,,,,,day,
2170,Moment #2170,2684,43.1276420887674,4,,moon,,bandana black,,,,day,snow
3893,Moment #3893,2685,43.112580887676415,5,cross,,,zipmouth,shovel,street light,,day,
3985,Moment #3985,2686,43.10750605704076,5,,,mosquito,empty,box,,bank,night,
463,Moment #0463,2687,43.07436348110574,5,,baloons,mosquito,empty,,well,,night,
2480,Moment #2480,2688,43.0354830096656,5,,ufo,mosquito,empty,,,bank,night,
2552,Moment #2552,2689,42.97076824453217,4,bow tie,,,cell,,,,night,rain
115,Moment #0115,2690,42.912784842907875,4,,baloons,snowman,zipmouth,,,,night,
176,Moment #0176,2691,42.876323923918186,4,cross,,,nymb,shovel,,,night,
2741,Moment #2741,2692,42.84471537055027,4,,moon,,bandana black,box,,,night,
2753,Moment #2753,2693,42.84449657740095,5,bow tie,,,empty,,crosses,human anthill,day,
3131,Moment #3131,2694,42.82813899553311,4,bow tie,,,empty,,,ferris wheel,night,
1930,Moment #1930,2695,42.80623793901022,5,cross,,,empty,box,tree,,day,
3233,Moment #3233,2696,42.78987290235507,4,t-shirt,,,empty,,crosses,,night,
3815,Moment #3815,2697,42.729853225580285,5,,baloons,,empty,,crosses,bank,day,
3435,Moment #3435,2698,42.66219080164888,5,alarm clock,,,empty,box,,human anthill,day,
3934,Moment #3934,2699,42.58241680101812,4,raincoat,,,bdsm love,,street light,,night,
564,Moment #0564,2700,42.55131447945485,4,raincoat,,,empty,,,ferris wheel,day,
2695,Moment #2695,2701,42.5255027541535,5,buttons,,,empty,,,bank,night,rain
2457,Moment #2457,2702,42.522177596089406,5,,baloons,,empty,sign,street light,,night,
3836,Moment #3836,2703,42.513874106812125,5,alarm clock,,lady,empty,,street light,,day,
2113,Moment #2113,2704,42.400217796123634,5,,,mosquito,tattoo,,street light,human anthill,day,
3954,Moment #3954,2705,42.40020396727127,4,,ufo,,empty,rope ladder,,,day,
2108,Moment #2108,2706,42.343913040527276,5,,ufo,,empty,,street light,lighthouse,night,
3340,Moment #3340,2707,42.305176923565185,3,,moon,,tattoo,,,,night,
1815,Moment #1815,2708,42.22466319519652,5,,baloons,,cell,,,human anthill,day,rain
3198,Moment #3198,2709,42.22394262137473,4,,,,empty,microphone,,bank,day,
180,Moment #0180,2710,42.2159425893746,4,,,,empty,microphone,,bank,night,
3611,Moment #3611,2711,42.20350282106894,5,buttons,,lady,empty,,,,day,snow
2627,Moment #2627,2712,42.182032326836236,3,,,,empty,,,,night,fog
1766,Moment #1766,2713,42.14622105339457,4,,moon,,empty,rope ladder,,,day,
3554,Moment #3554,2714,42.131564871746285,4,,,,bandana black,shovel,,human anthill,day,
209,Moment #0209,2715,42.12401953150607,5,,baloons,mosquito,empty,microphone,,,day,
3137,Moment #3137,2716,42.12205561650549,4,,,mosquito,empty,,,lighthouse,night,
3604,Moment #3604,2717,42.10542303819718,4,,,robot,,,street light,,day,snow
305,Moment #0305,2718,42.09895386717613,5,,,dog,zipmouth,box,,,day,rain
3528,Moment #3528,2719,42.08993012665058,5,,moon,,empty,,street light,lighthouse,night,
3724,Moment #3724,2720,42.068574565348456,4,sweater,,,empty,,crosses,,night,
139,Moment #0139,2721,42.03975649999311,5,buttons,baloons,,empty,,tree,,night,
3994,Moment #3994,2722,42.009802050770475,5,cross,,,empty,book,street light,,night,
3105,Moment #3105,2723,41.98483400042323,3,alarm clock,,,empty,,,,day,
628,Moment #0628,2724,41.864004496564235,5,,,,empty,sign,street light,,night,rain
3430,Moment #3430,2725,41.793375699313266,4,,,,bdsm love,,,human anthill,night,snow
3541,Moment #3541,2726,41.79214789738254,4,bow tie,sputnik,,empty,,,,night,
3284,Moment #3284,2727,41.73354199797411,5,cross,,,empty,microphone,street light,,night,
3096,Moment #3096,2728,41.71633863094563,4,,,mosquito,empty,,,tornado,day,
2488,Moment #2488,2729,41.67621310909059,5,,moon,,empty,,street light,windmill,night,
3380,Moment #3380,2730,41.59978286966869,5,,baloons,lady,zipmouth,,street light,,night,
2993,Moment #2993,2731,41.594735698250986,4,,moon,,bdsm love,,,,day,snow
2132,Moment #2132,2732,41.56847521980775,4,,,snowman,tattoo,,,,night,rain
2901,Moment #2901,2733,41.53124357418788,4,,,,tattoo,box,crosses,,night,
2336,Moment #2336,2734,41.52776020471996,5,alarm clock,moon,,empty,shovel,,,day,
2421,Moment #2421,2735,41.52387589108553,4,,,,empty,,,factory,night,snow
3634,Moment #3634,2736,41.519760172719835,5,alarm clock,moon,,empty,shovel,,,night,
2032,Moment #2032,2737,41.49806219301453,4,bow tie,moon,,tattoo,,,,day,
2651,Moment #2651,2738,41.49212607767983,3,,,caterpillar,empty,,,,day,
600,Moment #0600,2739,41.4841260456797,3,,,caterpillar,empty,,,,night,
2546,Moment #2546,2740,41.459975182139274,5,,ufo,dog,zipmouth,,street light,,night,
1892,Moment #1892,2741,41.45875344275328,5,,,lady,empty,box,crosses,,night,
2443,Moment #2443,2742,41.42490696459618,4,,baloons,,8-ball,,,,night,snow
1714,Moment #1714,2743,41.408923175120094,6,buttons,baloons,,empty,,street light,human anthill,night,
1938,Moment #1938,2744,41.34276363676368,4,,ufo,,empty,,,dali elephants,night,
591,Moment #0591,2745,41.33871731789245,4,buttons,,,empty,,well,,night,
3945,Moment #3945,2746,41.3310299646961,4,,,lady,empty,,,ferris wheel,night,
2870,Moment #2870,2747,41.297589565896445,4,raincoat,,,zipmouth,shovel,,,day,
3190,Moment #3190,2748,41.29475003961967,3,,,,empty,book,,,night,
427,Moment #0427,2749,41.26073033110701,6,,ufo,mosquito,empty,,street light,human anthill,night,
3153,Moment #3153,2750,41.22535190606344,4,,,dog,glasses,shovel,,,night,
3838,Moment #3838,2751,41.181953548280944,4,,,mosquito,empty,,headstone,,night,
3877,Moment #3877,2752,41.158806576725375,5,t-shirt,ufo,,empty,,street light,,day,
2685,Moment #2685,2753,41.14425714119971,4,,,dog,cell,shovel,,,day,
3502,Moment #3502,2754,41.09009304820719,4,raincoat,,,empty,,,,day,fog
2923,Moment #2923,2755,41.08878072288698,4,,moon,,empty,,,dali elephants,night,
2777,Moment #2777,2756,41.07874279527992,3,,baloons,,zipmouth,,,,day,
3576,Moment #3576,2757,41.060486860755354,5,sweater,,,empty,box,,,night,rain
3044,Moment #3044,2758,41.043149020032985,4,,,dog,empty,easel,,,day,
635,Moment #0635,2759,41.02649001882343,3,,,,empty,microphone,,,day,
561,Moment #0561,2760,41.018489986823305,3,,,,empty,microphone,,,night,
1936,Moment #1936,2761,41.01474744923044,6,,moon,mosquito,empty,,street light,human anthill,day,
2387,Moment #2387,2762,41.0095196141462,4,,,snowman,tattoo,,street light,,night,
3001,Moment #3001,2763,40.9857353685046,4,,moon,dog,nymb,,,,day,
3747,Moment #3747,2764,40.928949120703464,4,t-shirt,,mosquito,empty,,,,night,
2420,Moment #2420,2765,40.89936474314731,4,cross,,,nymb,,,,night,rain
3285,Moment #3285,2766,40.86199466589558,5,t-shirt,,,empty,shovel,,,day,rain
539,Moment #0539,2767,40.73088667101772,4,,baloons,mosquito,nymb,,,,day,
470,Moment #0470,2768,40.7154075829737,5,cross,,lady,empty,,,,day,snow
3928,Moment #3928,2769,40.65663338908902,4,buttons,,,empty,book,,,night,
319,Moment #0319,2770,40.56969880559618,4,,moon,,bunny ears,,,human anthill,day,
1997,Moment #1997,2771,40.51222114044794,4,,,,empty,,phone booth,,night,rain
3855,Moment #3855,2772,40.47963527706889,4,bow tie,,,empty,book,,,night,
3103,Moment #3103,2773,40.39218676705066,4,raincoat,,caterpillar,empty,,,,day,
2876,Moment #2876,2774,40.384606239704844,3,,baloons,,tattoo,,,,night,
2042,Moment #2042,2775,40.34414624009229,5,buttons,,mosquito,empty,shovel,,,night,
332,Moment #0332,2776,40.32259806289193,5,,baloons,,empty,,,windmill,day,rain
3023,Moment #3023,2776,40.32259806289193,5,,baloons,,empty,,,tornado,day,rain
2360,Moment #2360,2778,40.31311493656711,5,cross,,lady,empty,,,human anthill,night,
68,Moment #0068,2779,40.27166741668201,4,,ufo,,glasses,shovel,,,night,
