ID,Name,Rank,Rarity_Score,Attributes,Bonding level,Breed,Breeding count,Eyes color,Friendliness,Fur color,Gender,Generation,Group,Intelligence,Obedience,Primary personality,Rarity tier,Secondary personality,Size,Status,Strength,Vitality
978,Dogami #978,4899,325.8228838802772,18,1,Husky,0,Blue & brown #5,3,Black & white #3,Male,Alpha,Working,6,3,Curious,Bronze,Jolly,Large male,Puppy,11,8
6495,Dogami #6495,4900,325.806587259434,18,1,Pomeranian Spitz,0,Brown #1,10,Black #11,Female,Alpha,Toy,4,3,Shy,Gold,Emotional,Small female,Puppy,5,3
2341,Dogami #2341,4901,325.77687091300584,18,1,Labrador,0,Brown #3,5,Sand #9,Female,Alpha,Sporting,8,10,Lazy,Bronze,Curious,Medium female,Puppy,3,3
4554,Dogami #4554,4902,325.7755834733042,18,1,Shiba Inu,0,Green #3,3,Red #11,Female,Alpha,Non-Sporting,5,3,Lazy,Silver,Naive,Large female,Puppy,9,7
6543,Hulk,4903,325.6979134641721,18,1,Pomeranian Spitz,0,Black #4,12,Red #12,Female,Alpha,Toy,6,6,Cool,Bronze,Serious,Small female,Puppy,5,9
4728,Dogami #4728,4904,325.650223040226,18,1,Shiba Inu,0,Brown #4,3,Red #6,Male,Alpha,Non-Sporting,8,3,Curious,Silver,Shy,Small male,Puppy,11,12
3041,Dogami #3041,4905,325.631268035796,18,1,German Shepherd,0,Brown #3,3,Black & tan #12,Male,Alpha,Herding,13,5,Gentle,Bronze,Devoted,Large male,Puppy,3,4
6289,Dogami #6289,4906,325.5532748326549,18,1,Pomeranian Spitz,0,Black #3,10,Red #6,Male,Alpha,Toy,6,5,Stubborn,Bronze,Dramaqueen,Small male,Puppy,5,7
1254,Dogami #1254,4907,325.55059241156437,18,1,Pomeranian Spitz,0,Black #4,5,Cream #9,Male,Alpha,Toy,4,7,Naive,Bronze,Lazy,Large male,Puppy,3,6
7868,Dogami #7868,4908,325.46290027759807,18,1,Toy Poodle,0,Brown #5,3,Black #7,Male,Alpha,Non-Sporting,8,7,Dramaqueen,Bronze,Talkative,Small male,Puppy,12,4
1796,Luz,4909,325.4524120369445,18,1,Golden Retriever,0,Black #5,7,Sand #7,Female,Alpha,Sporting,6,5,Talkative,Silver,Naive,Small female,Puppy,4,3
6014,Dogami #6014,4910,325.4151803154349,18,1,Husky,0,Green #1,3,Black & white #12,Female,Alpha,Working,6,3,Protector,Bronze,Curious,Medium female,Puppy,7,12
4995,Dogami #4995,4911,325.4121626480871,18,1,Husky,0,Blue & brown #2,3,Black & white #6,Male,Alpha,Working,6,3,Foodie,Bronze,Gentle,Small male,Puppy,8,6
738,Chance,4912,325.39333273723867,18,1,Golden Retriever,0,Black #3,11,Sand #4,Female,Alpha,Sporting,3,9,Curious,Bronze,Foodie,Small female,Puppy,4,7
3894,Dogami #3894,4913,325.34883878521333,18,1,Pomeranian Spitz,0,Brown #4,5,Cream #9,Male,Alpha,Toy,4,5,Jolly,Bronze,Lazy,Large male,Puppy,3,8
7344,Dogami #7344,4914,325.34348231991294,18,1,Shiba Inu,0,Black #4,3,Black & white #10,Male,Alpha,Non-Sporting,7,3,Brave,Bronze,Shy,Large male,Puppy,10,12
6032,Dogami #6032,4915,325.3168440581437,18,1,Pomeranian Spitz,0,Black #2,6,Red #9,Female,Alpha,Toy,4,8,Lazy,Bronze,Emotional,Small female,Puppy,3,5
6200,Dogami #6200,4916,325.2663297419648,18,1,Shiba Inu,0,Green #4,3,Red #10,Female,Alpha,Non-Sporting,11,3,Cool,Bronze,Brave,Small female,Puppy,4,7
4220,Dogami #4220,4917,325.2449888928456,18,1,Labrador,0,Brown #2,8,Black #11,Male,Alpha,Sporting,8,11,Naive,Bronze,Dramaqueen,Small male,Puppy,3,4
7698,Dogami #7698,4918,325.1811559486297,18,1,Shiba Inu,0,Brown #2,3,Black & tan #9,Female,Alpha,Non-Sporting,12,3,Talkative,Silver,Emotional,Large female,Puppy,4,5
3986,Dogami #3986,4919,325.15327164912094,18,1,Golden Retriever,0,Brown #5,4,Sand #10,Male,Alpha,Sporting,3,5,Gentle,Silver,Devoted,Small male,Puppy,7,3
3539,Dogami #3539,4920,325.04302743817516,18,1,German Shepherd,0,Brown #5,3,Black & tan #7,Male,Alpha,Herding,12,5,Curious,Silver,Charming,Medium male,Puppy,3,5
5400,Dogami #5400,4921,325.04102859610634,18,1,Golden Retriever,0,Brown #4,7,Cream #9,Male,Alpha,Sporting,4,8,Naive,Bronze,Playful,Medium male,Puppy,4,4
3384,Dogami #3384,4922,325.00384111152846,18,1,Golden Retriever,0,Brown #5,9,Cream #9,Female,Alpha,Sporting,5,9,Curious,Bronze,Naive,Medium female,Puppy,3,6
5659,Dogami #5659,4923,324.9262985933665,18,1,French Bulldog,0,Black #1,13,Black & white #5,Male,Alpha,Non-Sporting,3,4,Curious,Bronze,Talkative,Small male,Puppy,3,4
3064,Dogami #3064,4924,324.90701860985047,18,1,Labrador,0,Black #3,8,Sand #2,Male,Alpha,Sporting,8,5,Playful,Bronze,Adventurer,Medium male,Puppy,5,4
2635,Dogami #2635,4925,324.8983833132482,18,1,Pomeranian Spitz,0,Black #4,11,Red #1,Male,Alpha,Toy,7,7,Foodie,Silver,Independent,Medium male,Puppy,4,4
1204,Dogami #1204,4926,324.81222601224215,18,1,Shiba Inu,0,Black #5,3,Black & tan #8,Male,Alpha,Non-Sporting,7,3,Playful,Silver,Foodie,Medium male,Puppy,5,10
2224,Dogami #2224,4927,324.77143535027403,18,1,Golden Retriever,0,Brown #4,5,Cream #3,Male,Alpha,Sporting,6,11,Jolly,Silver,Curious,Large male,Puppy,5,6
6905,Dogami #6905,4928,324.72995216697456,18,1,Labrador,0,Black #2,9,Sand #5,Female,Alpha,Sporting,6,5,Talkative,Bronze,Loyal,Medium female,Puppy,4,4
2212,Dogami #2212,4929,324.7252996627416,18,1,Husky,0,Blue & brown #3,4,Black & white #9,Male,Alpha,Working,5,3,Foodie,Bronze,Shy,Large male,Puppy,9,10
2946,Dogami #2946,4930,324.7248418883467,18,1,Labrador,0,Black #2,7,Sand #10,Female,Alpha,Sporting,4,6,Devoted,Bronze,Needy,Medium female,Puppy,3,5
4825,Dogami #4825,4931,324.69871238490884,18,1,Pomeranian Spitz,0,Black #2,7,Cream #8,Male,Alpha,Toy,5,8,Cool,Silver,Independent,Large male,Puppy,4,7
1688,Dogami #1688,4932,324.5214275986484,18,1,Labrador,0,Brown #5,5,Sand #8,Male,Alpha,Sporting,3,10,Foodie,Silver,Dramaqueen,Large male,Puppy,6,3
4789,Dogami #4789,4933,324.45244574772823,18,1,Golden Retriever,0,Black #4,7,Sand #6,Female,Alpha,Sporting,5,5,Shy,Bronze,Talkative,Small female,Puppy,5,3
5631,Dogami #5631,4934,324.41801075015735,18,1,Golden Retriever,0,Brown #1,10,Sand #11,Female,Alpha,Sporting,3,11,Gentle,Bronze,Needy,Large female,Puppy,3,3
5474,Dogami #5474,4935,324.38441639016844,18,1,Pomeranian Spitz,0,Black #5,9,Red #3,Female,Alpha,Toy,3,6,Needy,Silver,Emotional,Small female,Puppy,4,9
7643,Dogami #7643,4936,324.38252086063983,18,1,Husky,0,Brown #2,4,Chocolate & white #11,Female,Alpha,Working,3,3,Foodie,Bronze,Cool,Large female,Puppy,7,6
4715,Dogami #4715,4937,324.33721733279424,18,1,Golden Retriever,0,Black #1,10,Sand #6,Male,Alpha,Sporting,5,7,Cool,Bronze,Naive,Medium male,Puppy,3,4
2121,JEA,4938,324.311231566666,18,1,German Shepherd,0,Orange #3,3,Black & tan #10,Female,Alpha,Herding,6,11,Needy,Bronze,Funny,Medium female,Puppy,4,6
4894,Dogami #4894,4939,324.3027206487461,18,1,German Shepherd,0,Brown #3,4,Black & tan #10,Female,Alpha,Herding,8,6,Precious,Bronze,Talkative,Medium female,Puppy,3,7
2469,Dogami #2469,4940,324.23919308678063,18,1,Golden Retriever,0,Brown #2,9,Sand #1,Male,Alpha,Sporting,4,9,Adventurer,Bronze,Jolly,Small male,Puppy,4,6
1778,Dogami #1778,4941,324.239146942292,18,1,French Bulldog,0,Brown #5,5,Black & white #12,Female,Alpha,Non-Sporting,3,5,Playful,Silver,Fashionista,Small female,Puppy,4,9
314,Dogami #314,4942,324.20907798574103,18,1,Golden Retriever,0,Brown #2,6,Cream #3,Male,Alpha,Sporting,3,10,Foodie,Gold,Talkative,Large male,Puppy,6,3
5951,Dogami #5951,4943,324.1853681450416,18,1,Golden Retriever,0,Black #5,7,Sand #12,Female,Alpha,Sporting,3,5,Shy,Silver,Protector,Medium female,Puppy,3,3
111,Dogami #111,4944,324.16544251699594,18,1,Shiba Inu,0,Black #2,3,Black & tan #4,Male,Alpha,Non-Sporting,10,3,Naive,Silver,Funny,Small male,Puppy,7,11
5404,Dogami #5404,4945,324.1440691053517,18,1,Shiba Inu,0,Black #5,3,Black & tan #10,Female,Alpha,Non-Sporting,8,3,Funny,Bronze,Devoted,Small female,Puppy,7,10
946,Dogami #946,4946,324.13804427261056,18,1,Toy Poodle,0,Brown #2,3,White #3,Female,Alpha,Non-Sporting,6,5,Playful,Bronze,Funny,Small female,Puppy,5,5
3167,Dogami #3167,4947,324.0607272557655,18,1,Border Collie,0,Blue & brown #3,3,Black & white #1,Female,Alpha,Herding,9,4,Protector,Silver,Needy,Medium female,Puppy,3,5
6419,Dogami #6419,4948,323.9216654643592,18,1,Border Collie,0,Brown #2,3,Chocolate & white #5,Male,Alpha,Herding,10,6,Funny,Gold,Naive,Small male,Puppy,4,5
2198,Dogami #2198,4949,323.90584061676213,18,1,Border Collie,0,Brown #4,3,Black & white #8,Male,Alpha,Herding,5,11,Naive,Silver,Excentric,Small male,Puppy,3,10
504,Dogami #504,4950,323.87843933818016,18,1,Shiba Inu,0,Brown #1,3,Black & white #11,Female,Alpha,Non-Sporting,10,3,Charming,Bronze,Leader,Small female,Puppy,9,9
4899,Dogami #4899,4951,323.7944172372481,18,1,Pomeranian Spitz,0,Black #5,8,Red #1,Male,Alpha,Toy,5,4,Independent,Gold,Talkative,Medium male,Puppy,3,7
3990,Freesia,4952,323.7484088579725,18,1,Shiba Inu,0,Brown #1,3,Red #8,Female,Alpha,Non-Sporting,11,3,Serious,Silver,Funny,Small female,Puppy,8,8
5796,VicPic,4953,323.6809272178957,18,1,Golden Retriever,0,Black #4,9,Sand #7,Male,Alpha,Sporting,3,7,Stubborn,Silver,Talkative,Medium male,Puppy,4,7
4605,Dogami #4605,4954,323.64081779523656,18,1,Golden Retriever,0,Orange #2,9,Sand #8,Female,Alpha,Sporting,6,6,Cool,Bronze,Jolly,Medium female,Puppy,3,3
2410,Dogami #2410,4955,323.63136557671817,18,1,Toy Poodle,0,Brown #2,3,White #5,Female,Alpha,Non-Sporting,8,6,Lazy,Silver,Foodie,Large female,Puppy,4,8
3439,Tesla,4956,323.44286469492084,18,1,Pomeranian Spitz,0,Brown #1,9,Cream #9,Male,Alpha,Toy,3,6,Playful,Bronze,Devoted,Large male,Puppy,3,5
4004,Dogami #4004,4957,323.39503083991536,18,1,Pomeranian Spitz,0,Orange #4,11,Red #9,Female,Alpha,Toy,6,5,Playful,Bronze,Funny,Small female,Puppy,5,3
1205,IMAGOD,4958,323.38170561174553,18,1,Shiba Inu,0,Black #4,3,Black & tan #12,Female,Alpha,Non-Sporting,9,3,Stubborn,Silver,Loyal,Large female,Puppy,11,5
6393,Monty,4959,323.31168059694744,18,1,Toy Poodle,0,Brown #5,3,White #5,Female,Alpha,Non-Sporting,3,3,Lazy,Bronze,Shy,Medium female,Puppy,10,7
3609,Elon Musk,4960,323.2055824048506,18,1,French Bulldog,0,Brown #5,12,Black & white #9,Male,Alpha,Non-Sporting,4,4,Dramaqueen,Gold,Precious,Small male,Puppy,3,7
6910,Dogami #6910,4961,323.16862859262363,18,1,Shiba Inu,0,Brown #1,3,Red #12,Male,Alpha,Non-Sporting,9,3,Zen,Diamond,Shy,Medium male,Puppy,5,6
1684,Dogami #1684,4962,323.16768116252314,18,1,German Shepherd,0,Orange #4,3,Black & tan #7,Male,Alpha,Herding,5,9,Naive,Silver,Charming,Large male,Puppy,3,3
6906,Dogami #6906,4963,323.14795414788006,18,1,Golden Retriever,0,Black #4,11,Sand #8,Male,Alpha,Sporting,6,9,Jolly,Gold,Curious,Large male,Puppy,4,3
3281,Dogami #3281,4964,323.1464496420122,18,1,Pomeranian Spitz,0,Brown #3,10,Cream #8,Female,Alpha,Toy,3,9,Precious,Gold,Naive,Large female,Puppy,3,3
1024,Dogami #1024,4965,323.0639313257658,18,1,Border Collie,0,Blue & brown #2,3,Black & white #9,Male,Alpha,Herding,8,8,Emotional,Bronze,Stubborn,Medium male,Puppy,3,4
3277,Dogami #3277,4966,323.0505215885876,18,1,Golden Retriever,0,Orange #4,7,Sand #8,Female,Alpha,Sporting,3,6,Cool,Gold,Needy,Small female,Puppy,3,3
7700,Obama,4967,323.02427843959066,18,1,Pomeranian Spitz,0,Orange #2,9,Red #8,Male,Alpha,Toy,6,8,Funny,Gold,Shy,Large male,Puppy,3,3
7353,Dogami #7353,4968,322.97907795055227,18,1,Pomeranian Spitz,0,Black #2,9,Cream #3,Male,Alpha,Toy,5,7,Funny,Bronze,Devoted,Large male,Puppy,3,9
1886,Dogami #1886,4969,322.96523323767934,18,1,Pomeranian Spitz,0,Orange #3,10,Black #10,Male,Alpha,Toy,3,9,Talkative,Bronze,Protector,Medium male,Puppy,5,5
5039,Dogami #5039,4970,322.88758778512266,18,1,Shiba Inu,0,Black #5,3,Red #9,Female,Alpha,Non-Sporting,9,3,Independent,Bronze,Foodie,Medium female,Puppy,9,4
289,Dogami #289,4971,322.8613961807411,18,1,Husky,0,Brown #1,3,Chocolate & white #11,Male,Alpha,Working,7,3,Devoted,Silver,Cool,Large male,Puppy,8,6
319,Dogami #319,4972,322.8407262344454,18,1,Toy Poodle,0,Green #2,3,Black #3,Male,Alpha,Non-Sporting,8,5,Cool,Silver,Zen,Large male,Puppy,4,6
7188,Dogami #7188,4973,322.7985089587916,18,1,German Shepherd,0,Brown #2,3,Black & tan #8,Male,Alpha,Herding,5,7,Emotional,Silver,Foodie,Small male,Puppy,3,3
5666,Dogami #5666,4974,322.683837235543,18,1,Pomeranian Spitz,0,Green #2,10,Black #10,Male,Alpha,Toy,3,5,Emotional,Bronze,Playful,Large male,Puppy,3,4
3271,Dogami #3271,4975,322.6784968485183,18,1,Border Collie,0,Brown #3,3,Black & white #3,Male,Alpha,Herding,8,11,Leader,Bronze,Cool,Small male,Puppy,4,7
813,Dogami #813,4976,322.668419098014,18,1,Labrador,0,Black #4,8,Black #3,Female,Alpha,Sporting,5,6,Zen,Gold,Devoted,Large female,Puppy,4,5
2641,Kyary Pamyu Pamyu,4977,322.6054140621293,18,1,Pomeranian Spitz,0,Orange #1,8,Red #4,Male,Alpha,Toy,3,3,Funny,Bronze,Needy,Large male,Puppy,3,9
159,Dogami #159,4978,322.56304187058953,18,1,Pomeranian Spitz,0,Black #1,11,Red #6,Female,Alpha,Toy,3,8,Protector,Bronze,Playful,Small female,Puppy,3,5
3989,Dogami #3989,4979,322.55663686972684,18,1,Pomeranian Spitz,0,Orange #4,5,Red #10,Male,Alpha,Toy,4,5,Protector,Bronze,Shy,Large male,Puppy,3,7
1536,Goldy,4980,322.4996423101253,18,1,Labrador,0,Brown #1,7,Sand #9,Female,Alpha,Sporting,5,6,Curious,Bronze,Talkative,Medium female,Puppy,5,3
7160,Dogami #7160,4981,322.4264414492097,18,1,Golden Retriever,0,Black #5,5,Cream #10,Male,Alpha,Sporting,4,8,Gentle,Bronze,Curious,Large male,Puppy,4,5
7118,Dogami #7118,4982,322.34259686712466,18,1,German Shepherd,0,Green #5,3,Black & tan #3,Female,Alpha,Herding,10,10,Foodie,Bronze,Shy,Medium female,Puppy,3,6
5802,Dogami #5802,4983,322.3047574207476,18,1,Border Collie,0,Brown #5,3,Chocolate & white #5,Female,Alpha,Herding,8,5,Naive,Bronze,Protector,Large female,Puppy,3,6
1618,Dogami #1618,4984,322.30149166353686,18,1,Golden Retriever,0,Brown #5,9,Sand #5,Male,Alpha,Sporting,4,7,Funny,Gold,Independent,Large male,Puppy,3,3
464,Dogami #464,4985,322.2410791220443,18,1,Husky,0,Green #4,3,Black & white #8,Male,Alpha,Working,8,3,Charming,Silver,Zen,Small male,Puppy,9,12
845,Merneith,4986,322.2328189462031,18,1,Border Collie,0,Brown #1,3,Black & white #12,Male,Alpha,Herding,10,9,Excentric,Silver,Naive,Large male,Puppy,4,5
542,Orion,4987,322.1688001793137,18,1,Golden Retriever,0,Black #3,10,Sand #11,Male,Alpha,Sporting,5,5,Playful,Gold,Devoted,Medium male,Puppy,3,3
7315,Dogami #7315,4988,322.1186204479297,18,1,Golden Retriever,0,Brown #3,5,Cream #7,Male,Alpha,Sporting,4,5,Playful,Silver,Precious,Small male,Puppy,3,5
1339,Dogami #1339,4989,322.09772121156834,18,1,Golden Retriever,0,Orange #4,5,Sand #5,Male,Alpha,Sporting,3,7,Loyal,Silver,Shy,Medium male,Puppy,4,4
6061,apEX,4990,322.04632093731215,18,1,Golden Retriever,0,Brown #2,11,Sand #4,Female,Alpha,Sporting,4,4,Shy,Silver,Stubborn,Small female,Puppy,5,5
569,Dogami #569,4991,322.00038676622864,18,1,Labrador,0,Brown #1,5,Sand #10,Female,Alpha,Sporting,7,8,Funny,Bronze,Curious,Medium female,Puppy,5,3
3959,Dogami #3959,4992,321.96861229256666,18,1,Golden Retriever,0,Black #1,7,Sand #7,Male,Alpha,Sporting,4,4,Naive,Bronze,Cool,Small male,Puppy,4,6
5843,simba,4993,321.8518526162969,18,1,Pomeranian Spitz,0,Brown #4,10,Red #7,Male,Alpha,Toy,5,7,Cool,Gold,Independent,Medium male,Puppy,3,7
6864,Dogami #6864,4994,321.8250285054835,18,1,Border Collie,0,Green #1,3,Black & white #8,Female,Alpha,Herding,5,6,Leader,Silver,Gentle,Large female,Puppy,5,5
4868,Dogami #4868,4995,321.8093992288204,18,1,Labrador,0,Brown #5,4,Sand #4,Male,Alpha,Sporting,8,10,Devoted,Silver,Cool,Small male,Puppy,6,3
486,Dogami #486,4996,321.80520433190173,18,1,Labrador,0,Orange #2,4,Black #2,Male,Alpha,Sporting,7,11,Zen,Bronze,Naive,Small male,Puppy,4,5
3089,Dogami #3089,4997,321.79325172324826,18,1,French Bulldog,0,Black #5,6,Cream #10,Female,Alpha,Non-Sporting,3,4,Playful,Silver,Foodie,Small female,Puppy,4,8
687,Dogami #687,4998,321.74152163376306,18,1,Shiba Inu,0,Brown #1,3,Red #6,Male,Alpha,Non-Sporting,8,3,Charming,Bronze,Stubborn,Large male,Puppy,9,12
4641,Batpoodle,4999,321.71262598596024,18,1,Toy Poodle,0,Black #5,3,Black #3,Female,Alpha,Non-Sporting,6,4,Independent,Silver,Charming,Small female,Puppy,11,7
1182,Dogami #1182,5000,321.6584649848816,18,1,Toy Poodle,0,Brown #3,3,White #6,Female,Alpha,Non-Sporting,6,7,Charming,Bronze,Jolly,Medium female,Puppy,5,6
7436,Dogami #7436,5001,321.64097430683745,18,1,Shiba Inu,0,Black #5,3,Red #9,Female,Alpha,Non-Sporting,12,3,Playful,Gold,Jolly,Large female,Puppy,8,4
7479,Happy,5002,321.63988648461515,18,1,Golden Retriever,0,Black #2,9,Cream #1,Male,Alpha,Sporting,3,7,Funny,Bronze,Shy,Medium male,Puppy,6,3
7725,Dogami #7725,5003,321.62378973282773,18,1,French Bulldog,0,Black #4,13,Black & white #1,Female,Alpha,Non-Sporting,4,6,Gentle,Bronze,Shy,Medium female,Puppy,3,9
2640,Ramen,5004,321.6219665313826,18,1,Golden Retriever,0,Brown #3,7,Sand #7,Male,Alpha,Sporting,3,5,Devoted,Silver,Cool,Medium male,Puppy,6,4
1309,Dogami #1309,5005,321.60605156735056,18,1,Pomeranian Spitz,0,Green #4,7,Black #4,Male,Alpha,Toy,3,8,Gentle,Bronze,Zen,Medium male,Puppy,3,9
2259,Dogami #2259,5006,321.59303486716306,18,1,Border Collie,0,Blue & brown #5,3,Black & white #4,Male,Alpha,Herding,9,5,Curious,Gold,Shy,Medium male,Puppy,4,5
394,Dogami #394,5007,321.5876137659112,18,1,Golden Retriever,0,Brown #3,10,Sand #9,Female,Alpha,Sporting,3,9,Needy,Silver,Stubborn,Medium female,Puppy,4,4
2717,Dogami #2717,5008,321.5319817911255,18,1,Golden Retriever,0,Brown #1,10,Sand #6,Female,Alpha,Sporting,4,10,Charming,Bronze,Foodie,Small female,Puppy,3,3
2348,Dogami #2348,5009,321.51679176453973,18,1,Labrador,0,Green #4,5,Black #2,Male,Alpha,Sporting,7,6,Lazy,Diamond,Funny,Small male,Puppy,5,3
3732,Dogami #3732,5010,321.47052071616025,18,1,Shiba Inu,0,Black #1,3,Red #10,Female,Alpha,Non-Sporting,9,3,Adventurer,Gold,Shy,Large female,Puppy,10,5
7251,Dogami #7251,5011,321.46245244279805,18,1,Shiba Inu,0,Black #1,3,Red #10,Female,Alpha,Non-Sporting,10,3,Talkative,Silver,Protector,Small female,Puppy,7,6
5452,Dogami #5452,5012,321.4249517604252,18,1,Pomeranian Spitz,0,Green #2,5,Red #11,Female,Alpha,Toy,6,7,Needy,Bronze,Shy,Medium female,Puppy,4,8
7929,Dogami #7929,5013,321.4173264366065,18,1,Pomeranian Spitz,0,Black #5,6,Red #7,Female,Alpha,Toy,6,9,Brave,Silver,Charming,Large female,Puppy,3,6
4556,Chomesuke,5014,321.38597404418954,18,1,Pomeranian Spitz,0,Brown #2,9,Cream #2,Female,Alpha,Toy,6,4,Funny,Bronze,Lazy,Medium female,Puppy,3,7
6199,Dogami #6199,5015,321.369990255494,18,1,Shiba Inu,0,Green #2,3,Red #1,Female,Alpha,Non-Sporting,8,3,Independent,Bronze,Charming,Large female,Puppy,6,5
7879,Dogami #7879,5016,321.23793580507567,18,1,Golden Retriever,0,Black #1,6,Sand #6,Female,Alpha,Sporting,3,7,Naive,Silver,Lazy,Large female,Puppy,5,3
5549,Dogami #5549,5017,321.2349472335216,18,1,Husky,0,Blue & brown #4,3,Black & white #3,Female,Alpha,Working,4,3,Jolly,Silver,Playful,Medium female,Puppy,5,8
691,Dogami #691,5018,321.2125283995432,18,1,Golden Retriever,0,Orange #1,7,Cream #8,Female,Alpha,Sporting,3,10,Devoted,Bronze,Lazy,Large female,Puppy,6,4
3234,Dogami #3234,5019,321.12357413196514,18,1,Toy Poodle,0,Brown #1,3,Black #8,Male,Alpha,Non-Sporting,4,9,Stubborn,Bronze,Brave,Small male,Puppy,12,5
435,Dogami #435,5020,321.11948998622,18,1,Labrador,0,Black #1,7,Sand #12,Female,Alpha,Sporting,4,11,Curious,Bronze,Charming,Large female,Puppy,3,3
5763,Dogami #5763,5021,321.0145187721833,18,1,Golden Retriever,0,Brown #3,5,Cream #5,Female,Alpha,Sporting,4,11,Playful,Silver,Loyal,Small female,Puppy,5,4
2802,Dogami #2802,5022,321.0043478814069,18,1,Shiba Inu,0,Black #5,3,Black & white #2,Male,Alpha,Non-Sporting,11,3,Charming,Bronze,Dramaqueen,Medium male,Puppy,9,12
5058,Dogami #5058,5023,320.9839871398787,18,1,German Shepherd,0,Brown #2,3,Black & tan #11,Male,Alpha,Herding,12,7,Shy,Silver,Dramaqueen,Medium male,Puppy,4,4
6551,Dogami #6551,5024,320.98023738841925,18,1,German Shepherd,0,Brown #1,3,Black & tan #7,Male,Alpha,Herding,11,5,Jolly,Bronze,Playful,Medium male,Puppy,4,4
3698,Dogami #3698,5025,320.9686680262956,18,1,Border Collie,0,Brown #4,3,Chocolate & white #9,Female,Alpha,Herding,5,4,Curious,Silver,Talkative,Small female,Puppy,5,6
1189,Dogami #1189,5026,320.95997444016103,18,1,Shiba Inu,0,Green #1,3,Red #11,Male,Alpha,Non-Sporting,9,3,Funny,Bronze,Playful,Large male,Puppy,8,5
681,Dogami #681,5027,320.9302907390833,18,1,Shiba Inu,0,Black #2,3,Red #10,Male,Alpha,Non-Sporting,12,3,Devoted,Bronze,Protector,Large male,Puppy,4,8
2476,Dogami #2476,5028,320.92462242741067,18,1,Golden Retriever,0,Brown #5,11,Sand #8,Female,Alpha,Sporting,3,8,Loyal,Silver,Curious,Small female,Puppy,4,4
4288,Dogami #4288,5029,320.89844846901246,18,1,German Shepherd,0,Black #5,3,Black & tan #11,Male,Alpha,Herding,6,9,Serious,Silver,Protector,Medium male,Puppy,3,5
5143,Tucker,5030,320.7307589426711,18,1,Golden Retriever,0,Brown #5,6,Cream #9,Male,Alpha,Sporting,4,7,Naive,Silver,Talkative,Large male,Puppy,3,3
7865,Darth Vader,5031,320.69165954650794,18,1,Golden Retriever,0,Black #1,8,Cream #7,Female,Alpha,Sporting,4,10,Foodie,Silver,Cool,Large female,Puppy,4,7
1328,Athena,5032,320.5935291737624,18,1,Labrador,0,Black #5,6,Sand #1,Female,Alpha,Sporting,7,8,Foodie,Gold,Devoted,Large female,Puppy,6,3
1051,Dogami #1051,5033,320.58724154168254,18,1,Husky,0,Green #5,3,Black & white #5,Male,Alpha,Working,5,3,Zen,Gold,Stubborn,Small male,Puppy,10,8
489,Dogami #489,5034,320.58290871330456,18,1,Toy Poodle,0,Brown #5,3,Black #10,Male,Alpha,Non-Sporting,7,4,Funny,Silver,Talkative,Small male,Puppy,12,5
3302,Dogami #3302,5035,320.5272559403968,18,1,Border Collie,0,Brown #5,3,Black & white #12,Male,Alpha,Herding,6,10,Brave,Bronze,Baddass,Small male,Puppy,4,7
5816,Dogami #5816,5036,320.5129441895476,18,1,Shiba Inu,0,Brown #2,3,Red #7,Male,Alpha,Non-Sporting,7,3,Funny,Diamond,Shy,Medium male,Puppy,8,8
5681,Dogami #5681,5037,320.48033877827186,18,1,Golden Retriever,0,Brown #4,11,Cream #8,Female,Alpha,Sporting,4,4,Jolly,Silver,Adventurer,Small female,Puppy,3,4
6912,Dogami #6912,5038,320.4334340087471,18,1,German Shepherd,0,Brown #5,4,Black & tan #7,Male,Alpha,Herding,8,11,Needy,Bronze,Foodie,Small male,Puppy,3,5
6873,Dogami #6873,5039,320.3541390714021,18,1,Labrador,0,Brown #3,8,Sand #5,Male,Alpha,Sporting,3,10,Curious,Bronze,Protector,Small male,Puppy,6,4
2380,Dogami #2380,5040,320.30136013837375,18,1,German Shepherd,0,Brown #1,3,Black & tan #9,Male,Alpha,Herding,11,8,Curious,Bronze,Adventurer,Large male,Puppy,3,7
1524,Dogami #1524,5041,320.2727486383165,18,1,Pomeranian Spitz,0,Black #5,8,Black #6,Male,Alpha,Toy,6,5,Playful,Bronze,Baddass,Large male,Puppy,3,3
1771,Dogami #1771,5042,320.25724847279406,18,1,Shiba Inu,0,Black #1,3,Black & tan #9,Female,Alpha,Non-Sporting,9,3,Cool,Bronze,Gentle,Large female,Puppy,5,12
1705,Dogami #1705,5043,320.24205496993477,18,1,Golden Retriever,0,Black #5,10,Sand #6,Male,Alpha,Sporting,4,6,Naive,Bronze,Foodie,Large male,Puppy,3,4
722,Dogami #722,5044,320.1802395036635,18,1,Golden Retriever,0,Green #1,8,Sand #8,Female,Alpha,Sporting,3,9,Cool,Bronze,Needy,Large female,Puppy,3,3
