ID,Name,Rank,Rarity_Score,ACCESSORIES,Attributes,BACKGROUND,BACKGROUNDOVERLAY,BODY,BORDER,HEAD
1008,IDENTITY 1008,4153,102.83421230859189,,5,HotPinkBackground,RedBenDayDots,RedEasternDrip,OrangeBorder,YellowSkiMask
4934,IDENTITY 4934,4154,102.83245442685485,MidnightBlackAlbumFrame,5,HotPinkBackground,RoyalBlueBenDayDots,PrimaryBlackSurrealTee,,GreenCordaeHair
4846,IDENTITY 4846,4155,102.83117051683935,YellowSparkles,5,SkyBlueBackground,NoOverlay,RedHoodie,,YellowCd
1258,IDENTITY 1258,4156,102.82734705552829,PaperWhiteAlbumFrame,6,OrangeBackground,GreenBenDayDots,PrimaryWhiteSurrealTee,YellowBorder,RedCordaeHair
4323,IDENTITY 4323,4157,102.78472148549362,YellowSparkles,6,GoldBackground,NoOverlay,OrangeEverydayDrip,BlueBorder,YellowSkiMask
1498,IDENTITY 1498,4158,102.78369183894732,PrismaticPins,5,YellowBackground,BlueBenDayDots,RedEasternDrip,,OrangeMusicNotes
3432,IDENTITY 3432,4159,102.77542354120312,YellowSparkles,5,GreenBackground,NoOverlay,RedEverydayDrip,,YellowCd
2563,IDENTITY 2563,4160,102.76493939507343,MidnightBlackAlbumFrame,6,GoldBackground,PaperWhiteBenDayDots,RedHoodie,OrangeBorder,RedSkiMask
4187,IDENTITY 4187,4161,102.73587382313487,,5,BlueBackground,GoldBenDayDots,PrimaryWhiteSurrealTee,OrangeBorder,RedCordaeHair
2942,IDENTITY 2942,4162,102.73571166542112,,5,RoyalBlueBackground,BlueBenDayDots,RedHoodie,YellowBorder,YellowCloud
2169,IDENTITY 2169,4163,102.73304197726786,,4,BlueBackground,RoyalBlueBenDayDots,YellowEverydayDrip,,GreenMusicNotes
2183,IDENTITY 2183,4164,102.72317927204956,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,OrangeHoodie,BlueBorder,YellowCd
3210,IDENTITY 3210,4165,102.7220238869864,,5,HotPinkBackground,RedBenDayDots,BlueEasternDrip,OrangeBorder,GreenMusicNotes
2143,IDENTITY 2143,4166,102.70158161123608,,5,HotPinkBackground,OrangeBenDayDots,YellowHoodie,HotPinkBorder,GreenCloud
2726,IDENTITY 2726,4167,102.69391779295775,PaperWhiteAlbumFrame,6,SkyBlueBackground,OrangeBenDayDots,OrangeHoodie,RoyalBlueBorder,GreenSkiMask
5487,IDENTITY 5487,4168,102.6642719355963,MidnightBlackPins,6,OrangeBackground,NoOverlay,OlympiaWindbreaker,OrangeBorder,RedCordaeHair
5534,IDENTITY 5534,4169,102.66039508771624,,4,BlueBackground,RoyalBlueBenDayDots,RedEverydayDrip,,GreenCloud
2523,IDENTITY 2523,4170,102.65836562272459,MidnightBlackAlbumFrame,6,HotPinkBackground,NoOverlay,GreenEverydayDrip,OrangeBorder,YellowMusicNotes
3061,IDENTITY 3061,4171,102.65249706712416,YellowSparkles,6,RedBackground,NoOverlay,GreenEasternDrip,YellowBorder,OrangeMusicNotes
3501,IDENTITY 3501,4172,102.6158927111896,MidnightBlackPins,6,BlueBackground,GoldBenDayDots,YellowEverydayDrip,GreenBorder,BlueCordaeHair
587,IDENTITY 0587,4173,102.58206710043855,MidnightBlackAlbumFrame,6,GreenBackground,NoOverlay,GoldEverydayDrip,HotPinkBorder,YellowCordaeHair
4656,IDENTITY 4656,4174,102.57022972526767,,4,HotPinkBackground,YellowBenDayDots,OrangeHoodie,,YellowMusicNotes
4856,IDENTITY 4856,4174,102.57022972526767,,4,RoyalBlueBackground,YellowBenDayDots,BlueHoodie,,RedMusicNotes
2202,IDENTITY 2202,4176,102.53957196459636,,4,BlueBackground,CloudscapeOverlay,RedHoodie,,RedCordaeHair
5087,IDENTITY 5087,4177,102.53916103307849,YellowSparkles,6,SkyBlueBackground,NoOverlay,BlueEverydayDrip,RoyalBlueBorder,GreenSkiMask
2281,IDENTITY 2281,4178,102.5307046295773,PrismaticPins,6,YellowBackground,YellowBenDayDots,RedHoodie,BlueBorder,OrangeSkiMask
1158,IDENTITY 1158,4179,102.52658162040686,PrismaticPins,6,YellowBackground,PaperWhiteBenDayDots,RedEasternDrip,RedBorder,OrangeCordaeHair
4205,IDENTITY 4205,4180,102.52088232844163,,5,OrangeBackground,NoOverlay,GreenEasternDrip,YellowBorder,YellowCd
945,IDENTITY 0945,4181,102.52029596634533,MidnightBlackAlbumFrame,5,YellowBackground,RoyalBlueBenDayDots,RedEverydayDrip,,OrangeMusicNotes
5138,IDENTITY 5138,4182,102.51616112235422,,5,RedBackground,NoOverlay,YellowEasternDrip,RoyalBlueBorder,YellowCloud
5318,IDENTITY 5318,4183,102.48469789574101,YellowSparkles,6,RoyalBlueBackground,PaperWhiteBenDayDots,OrangeEverydayDrip,OrangeBorder,GreenCordaeHair
417,IDENTITY 0417,4184,102.47411794414849,,4,RoyalBlueBackground,SkyBlueBenDayDots,OrangeEasternDrip,,GreenCordaeHair
423,IDENTITY 0423,4185,102.41991669028054,,5,GoldBackground,YellowBenDayDots,YellowHoodie,SkyBlueBorder,RedSkiMask
1309,IDENTITY 1309,4186,102.39909953642719,PaperWhiteAlbumFrame,5,YellowBackground,SkyBlueBenDayDots,RedHoodie,,RedSkiMask
3166,IDENTITY 3166,4187,102.39144203037229,,5,YellowBackground,NoOverlay,BlueEasternDrip,RedBorder,YellowCd
2620,IDENTITY 2620,4188,102.37843532321976,MidnightBlackAlbumFrame,6,RoyalBlueBackground,OrangeBenDayDots,OrangeHoodie,SkyBlueBorder,RedSkiMask
2750,IDENTITY 2750,4188,102.37843532321976,MidnightBlackAlbumFrame,6,HotPinkBackground,OrangeBenDayDots,BlueHoodie,SkyBlueBorder,RedSkiMask
857,IDENTITY 0857,4190,102.37267802782883,,5,GreenBackground,NoOverlay,PrismaticWindbreaker,GreenBorder,RedCordaeHair
2350,IDENTITY 2350,4191,102.33370750755357,MidnightBlackAlbumFrame,5,OrangeBackground,CloudscapeOverlay,YellowEverydayDrip,,BlueCordaeHair
4666,IDENTITY 4666,4192,102.32870850623267,,5,YellowBackground,OrangeBenDayDots,OlympiaWindbreaker,YellowBorder,GreenSkiMask
2646,IDENTITY 2646,4193,102.32058363597459,,5,YellowBackground,PaperWhiteBenDayDots,RedHoodie,RoyalBlueBorder,YellowSkiMask
878,IDENTITY 0878,4194,102.3147183064926,,5,GreenBackground,GoldBenDayDots,GreenEasternDrip,GreenBorder,OrangeSkiMask
3644,IDENTITY 3644,4195,102.2718024231808,,5,GoldBackground,OrangeBenDayDots,RedEasternDrip,RedBorder,OrangeCloud
1531,IDENTITY 1531,4196,102.27147155793044,,5,OrangeBackground,BlueBenDayDots,RedHoodie,HotPinkBorder,GreenCloud
2109,IDENTITY 2109,4197,102.2594913932748,PaperWhiteAlbumFrame,6,YellowBackground,OrangeBenDayDots,YellowEasternDrip,YellowBorder,OrangeSkiMask
2210,IDENTITY 2210,4198,102.23031553497334,PaperWhiteAlbumFrame,6,OrangeBackground,NoOverlay,OlympiaWindbreaker,GreenBorder,GreenSkiMask
1370,IDENTITY 1370,4199,102.20162662657621,PaperWhiteAlbumFrame,6,GreenBackground,GreenBenDayDots,YellowEasternDrip,RedBorder,GreenSkiMask
1147,IDENTITY 1147,4200,102.19344715964317,PrismaticPins,5,PaperWhiteBackground,GreenBenDayDots,GreenHoodie,,OrangeCordaeHair
4025,IDENTITY 4025,4201,102.1917468996878,,5,RoyalBlueBackground,RedBenDayDots,YellowEverydayDrip,RoyalBlueBorder,YellowSkiMask
4841,IDENTITY 4841,4202,102.16832160598865,PrismaticPins,6,HotPinkBackground,NoOverlay,YellowEasternDrip,HotPinkBorder,RedCordaeHair
4298,IDENTITY 4298,4203,102.14788764696608,,5,GreenBackground,GreenBenDayDots,GreenEverydayDrip,YellowBorder,RedMusicNotes
702,IDENTITY 0702,4204,102.11366693334048,PaperWhiteAlbumFrame,6,RedBackground,NoOverlay,RedEverydayDrip,OrangeBorder,BlueCloud
992,IDENTITY 0992,4205,102.09283837884756,MidnightBlackAlbumFrame,6,YellowBackground,GreenBenDayDots,GoldEverydayDrip,OrangeBorder,RedCordaeHair
2435,IDENTITY 2435,4206,102.03759887865421,,5,HotPinkBackground,OrangeBenDayDots,BlueHoodie,SkyBlueBorder,OrangeCloud
1962,IDENTITY 1962,4207,102.0041561665629,,5,GreenBackground,GreenBenDayDots,OrangeEverydayDrip,YellowBorder,BlueCloud
3460,IDENTITY 3460,4207,102.0041561665629,,5,YellowBackground,GreenBenDayDots,OrangeEverydayDrip,YellowBorder,YellowMusicNotes
2444,IDENTITY 2444,4209,102.00312175572577,MidnightBlackPins,6,HotPinkBackground,NoOverlay,OrangeEverydayDrip,BlueBorder,OrangeMusicNotes
4719,IDENTITY 4719,4210,101.99383961992622,PrismaticPins,6,OrangeBackground,GreenBenDayDots,BlueHoodie,YellowBorder,OrangeMusicNotes
5400,IDENTITY 5400,4211,101.94637608553826,PaperWhiteAlbumFrame,6,GreenBackground,NoOverlay,OrangeEverydayDrip,GreenBorder,BlueCloud
3988,IDENTITY 3988,4212,101.9273033660164,,5,YellowBackground,YellowBenDayDots,OrangeEasternDrip,BlueBorder,GreenMusicNotes
1287,IDENTITY 1287,4213,101.92393299993499,PrismaticPins,6,RedBackground,NoOverlay,BlueHoodie,RedBorder,BlueMusicNotes
370,IDENTITY 0370,4214,101.86456362441429,,5,OrangeBackground,RoyalBlueBenDayDots,GreenHoodie,BlueBorder,GreenMusicNotes
2069,IDENTITY 2069,4215,101.84311639978571,,4,RedBackground,RedBenDayDots,GreenHoodie,,BlueCd
4346,IDENTITY 4346,4216,101.83823109440242,MidnightBlackPins,6,HotPinkBackground,NoOverlay,BlueEverydayDrip,RedBorder,OrangeCloud
203,IDENTITY 0203,4217,101.83312726267106,PrismaticPins,5,HotPinkBackground,NoOverlay,PrimaryBlackSurrealTee,,OrangeCloud
2294,IDENTITY 2294,4218,101.8160803027864,MidnightBlackPins,6,YellowBackground,PaperWhiteBenDayDots,YellowEverydayDrip,RedBorder,GreenCordaeHair
1124,IDENTITY 1124,4219,101.81065978694033,MidnightBlackAlbumFrame,6,RoyalBlueBackground,NoOverlay,YellowEverydayDrip,YellowBorder,RedMusicNotes
4252,IDENTITY 4252,4220,101.80568299370728,,4,BlueBackground,RedBenDayDots,OrangeHoodie,,BlueCd
4109,IDENTITY 4109,4221,101.80301834016882,,5,RedBackground,SkyBlueBenDayDots,BlueEverydayDrip,YellowBorder,YellowCordaeHair
1609,IDENTITY 1609,4222,101.80070133347002,YellowSparkles,6,OrangeBackground,BlueBenDayDots,OrangeHoodie,YellowBorder,OrangeSkiMask
1497,IDENTITY 1497,4223,101.7721220729015,,4,HotPinkBackground,OrangeBenDayDots,BlueEverydayDrip,,YellowMusicNotes
1995,IDENTITY 1995,4224,101.76678632382745,YellowSparkles,6,RoyalBlueBackground,NoOverlay,YellowEasternDrip,GreenBorder,OrangeSkiMask
2588,IDENTITY 2588,4225,101.76360688164503,YellowSparkles,6,BlueBackground,NoOverlay,RedEverydayDrip,HotPinkBorder,RedSkiMask
1142,IDENTITY 1142,4226,101.75101313889044,PaperWhiteAlbumFrame,6,RedBackground,YellowBenDayDots,BlueHoodie,BlueBorder,OrangeCloud
2546,IDENTITY 2546,4227,101.7376419131885,PaperWhiteAlbumFrame,6,OrangeBackground,GreenBenDayDots,GreenEasternDrip,HotPinkBorder,BlueCordaeHair
2017,IDENTITY 2017,4228,101.70206124521123,YellowSparkles,6,YellowBackground,NoOverlay,YellowEasternDrip,SkyBlueBorder,RedCordaeHair
5370,IDENTITY 5370,4229,101.69520392454308,MidnightBlackAlbumFrame,6,GreenBackground,RedBenDayDots,BlueEasternDrip,SkyBlueBorder,BlueCordaeHair
1434,IDENTITY 1434,4230,101.68266081350252,PrismaticPins,6,YellowBackground,OrangeBenDayDots,RedEverydayDrip,BlueBorder,OrangeSkiMask
1765,IDENTITY 1765,4231,101.6717057022038,WhiteSparkles,5,GreenBackground,BlueBenDayDots,YellowEverydayDrip,,OrangeSkiMask
241,IDENTITY 0241,4232,101.67104921153728,WhiteSparkles,6,HotPinkBackground,YellowBenDayDots,GreenHoodie,OrangeBorder,GreenCordaeHair
4830,IDENTITY 4830,4233,101.66208274728719,,5,SkyBlueBackground,CheckeredOverlay,YellowEasternDrip,BlueBorder,GreenCordaeHair
341,IDENTITY 0341,4234,101.64311521338861,PaperWhiteAlbumFrame,5,GreenBackground,NoOverlay,BlueEasternDrip,,YellowCd
4052,IDENTITY 4052,4235,101.63566813306613,,5,BlueBackground,GoldBenDayDots,GreenEverydayDrip,RoyalBlueBorder,OrangeSkiMask
1432,IDENTITY 1432,4236,101.57182501082826,MidnightBlackAlbumFrame,5,GreenBackground,RedBenDayDots,YellowEverydayDrip,,YellowCloud
266,IDENTITY 0266,4237,101.56873038258415,,5,GoldBackground,NoOverlay,GoldEverydayDrip,YellowBorder,GreenMusicNotes
1845,IDENTITY 1845,4238,101.56345631816339,PaperWhiteAlbumFrame,6,PaperWhiteBackground,NoOverlay,OrangeHoodie,RedBorder,RedCordaeHair
3954,IDENTITY 3954,4239,101.55142039035613,YellowSparkles,5,OrangeBackground,NoOverlay,OrangeEverydayDrip,,BlueCd
246,IDENTITY 0246,4240,101.53468332391638,MidnightBlackAlbumFrame,6,OrangeBackground,HotPinkBenDayDots,RedEasternDrip,BlueBorder,BlueCordaeHair
2897,IDENTITY 2897,4241,101.5231465946981,,5,GreenBackground,NoOverlay,PaperWhiteSurrealTee,OrangeBorder,YellowCordaeHair
576,IDENTITY 0576,4242,101.4745817120387,,5,OrangeBackground,NoOverlay,PaperWhiteSurrealTee,GreenBorder,YellowCordaeHair
2115,IDENTITY 2115,4243,101.47056321804448,PaperWhiteAlbumFrame,5,BlueBackground,OrangeBenDayDots,YellowEverydayDrip,,BlueSkiMask
881,IDENTITY 0881,4244,101.44588167185925,,5,GoldBackground,NoOverlay,RedEverydayDrip,YellowBorder,BlueCd
5002,IDENTITY 5002,4245,101.42757951259436,,5,OrangeBackground,GoldBenDayDots,BlueEverydayDrip,OrangeBorder,YellowSkiMask
678,IDENTITY 0678,4246,101.38541357086267,PaperWhiteAlbumFrame,5,OrangeBackground,OrangeBenDayDots,BlueEverydayDrip,,BlueMusicNotes
3467,IDENTITY 3467,4247,101.38472136660472,WhiteSparkles,6,YellowBackground,OrangeBenDayDots,RedEverydayDrip,YellowBorder,RedCordaeHair
1797,IDENTITY 1797,4248,101.37346794564998,PaperWhiteAlbumFrame,6,RoyalBlueBackground,NoOverlay,BlueHoodie,YellowBorder,RedCloud
4167,IDENTITY 4167,4249,101.362905579669,PrismaticPins,6,GreenBackground,NoOverlay,BlueEverydayDrip,RoyalBlueBorder,GreenMusicNotes
763,IDENTITY 0763,4250,101.35800325298825,,5,RedBackground,BlueBenDayDots,BlueHoodie,GreenBorder,BlueSkiMask
3303,IDENTITY 3303,4251,101.34699874585898,,4,SkyBlueBackground,RedBenDayDots,YellowHoodie,,YellowMusicNotes
267,IDENTITY 0267,4252,101.33497151117002,MidnightBlackPins,5,BlueBackground,GreenBenDayDots,RedEasternDrip,,GreenSkiMask
3528,IDENTITY 3528,4253,101.32972989816527,,5,GoldBackground,NoOverlay,OrangeHoodie,RedBorder,OrangeCd
3122,IDENTITY 3122,4254,101.31038942544504,,4,SkyBlueBackground,BlueBenDayDots,YellowHoodie,,YellowMusicNotes
5083,IDENTITY 5083,4255,101.30966786955914,PaperWhiteAlbumFrame,5,OrangeBackground,GreenBenDayDots,GoldEverydayDrip,,GreenSkiMask
4906,IDENTITY 4906,4256,101.30457861351742,,4,GreenBackground,BlueBenDayDots,BlueEverydayDrip,,RedMusicNotes
1266,IDENTITY 1266,4257,101.30332978427263,,5,RoyalBlueBackground,NoOverlay,OrangeEasternDrip,HotPinkBorder,GreenCloud
1871,IDENTITY 1871,4258,101.3001095656958,,5,YellowBackground,RoyalBlueBenDayDots,RedHoodie,YellowBorder,OrangeCloud
2042,IDENTITY 2042,4259,101.28021104602182,WhiteSparkles,6,GreenBackground,NoOverlay,RedHoodie,OrangeBorder,YellowSkiMask
901,IDENTITY 0901,4260,101.2768679757351,MidnightBlackAlbumFrame,6,OrangeBackground,NoOverlay,YellowHoodie,RoyalBlueBorder,RedMusicNotes
1096,IDENTITY 1096,4260,101.2768679757351,MidnightBlackAlbumFrame,6,RedBackground,NoOverlay,YellowHoodie,RoyalBlueBorder,BlueMusicNotes
1579,IDENTITY 1579,4262,101.27598189285622,,5,RedBackground,HotPinkBenDayDots,RedEverydayDrip,RedBorder,GreenSkiMask
2279,IDENTITY 2279,4263,101.24813323087064,MidnightBlackAlbumFrame,5,GoldBackground,NoOverlay,YellowEasternDrip,,RedCloud
3554,IDENTITY 3554,4264,101.18495369589799,,4,OrangeBackground,RedBenDayDots,OrangeEverydayDrip,,BlueCloud
1060,IDENTITY 1060,4265,101.16479515358652,,5,OrangeBackground,GoldBenDayDots,YellowEasternDrip,RedBorder,GreenSkiMask
5121,IDENTITY 5121,4266,101.16084713311423,,4,GreenBackground,BlueBenDayDots,OrangeEverydayDrip,,YellowCloud
5214,IDENTITY 5214,4267,101.15803260333821,,5,RedBackground,NoOverlay,OrangeEverydayDrip,GreenBorder,GreenCd
4764,IDENTITY 4764,4268,101.15211021295696,YellowSparkles,6,HotPinkBackground,NoOverlay,YellowEverydayDrip,GreenBorder,GreenMusicNotes
4635,IDENTITY 4635,4269,101.13398207958751,MidnightBlackPins,6,HotPinkBackground,NoOverlay,GreenEasternDrip,GreenBorder,RedSkiMask
2793,IDENTITY 2793,4270,101.11072571467636,MidnightBlackAlbumFrame,6,RoyalBlueBackground,GreenBenDayDots,BlueEverydayDrip,HotPinkBorder,YellowCordaeHair
3699,IDENTITY 3699,4271,101.03468106142667,PaperWhiteAlbumFrame,6,RedBackground,NoOverlay,OrangeEverydayDrip,BlueBorder,BlueCloud
3054,IDENTITY 3054,4272,101.00141409852758,,5,RoyalBlueBackground,GreenBenDayDots,RedEasternDrip,GreenBorder,GreenCloud
1980,IDENTITY 1980,4273,100.97717729131583,,5,SkyBlueBackground,NoOverlay,GreenEasternDrip,RedBorder,BlueCloud
876,IDENTITY 0876,4274,100.97394039931042,,5,RoyalBlueBackground,OrangeBenDayDots,RedHoodie,RedBorder,BlueSkiMask
4073,IDENTITY 4073,4275,100.96826268331829,,4,SkyBlueBackground,OrangeBenDayDots,OrangeHoodie,,RedCloud
4019,IDENTITY 4019,4276,100.96219935607594,,5,GreenBackground,GoldBenDayDots,OrangeEverydayDrip,GreenBorder,OrangeMusicNotes
4590,IDENTITY 4590,4277,100.96216120461916,MidnightBlackPins,5,HotPinkBackground,BlueBenDayDots,YellowHoodie,,YellowSkiMask
2718,IDENTITY 2718,4278,100.94802349289655,MidnightBlackPins,6,GoldBackground,RedBenDayDots,BlueEverydayDrip,YellowBorder,GreenCordaeHair
2425,IDENTITY 2425,4279,100.9083237212619,PaperWhiteAlbumFrame,6,GreenBackground,PaperWhiteBenDayDots,GreenHoodie,SkyBlueBorder,BlueCordaeHair
2398,IDENTITY 2398,4280,100.89474350380443,,5,SkyBlueBackground,NoOverlay,BlueEasternDrip,YellowBorder,BlueCloud
3596,IDENTITY 3596,4281,100.87655570665717,PrismaticPins,5,GoldBackground,BlueBenDayDots,OlympiaWindbreaker,,GreenCordaeHair
3635,IDENTITY 3635,4282,100.8268653698268,MidnightBlackPins,5,GreenBackground,PaperWhiteBenDayDots,YellowEasternDrip,,YellowCordaeHair
3801,IDENTITY 3801,4283,100.71331319782901,,5,RedBackground,PaperWhiteBenDayDots,RedEasternDrip,HotPinkBorder,BlueCordaeHair
3206,IDENTITY 3206,4284,100.66825949938472,YellowSparkles,6,YellowBackground,NoOverlay,GoldEverydayDrip,RoyalBlueBorder,BlueCordaeHair
4452,IDENTITY 4452,4285,100.66142525198326,MidnightBlackPins,6,GreenBackground,NoOverlay,YellowEverydayDrip,OrangeBorder,OrangeCloud
2616,IDENTITY 2616,4286,100.63321485388776,PaperWhiteAlbumFrame,5,BlueBackground,HotPinkBenDayDots,RedHoodie,,OrangeCloud
89,IDENTITY 0089,4287,100.6213226075712,MidnightBlackPins,5,SkyBlueBackground,YellowBenDayDots,BlueHoodie,,OrangeSkiMask
4741,IDENTITY 4741,4288,100.60979005731616,MidnightBlackAlbumFrame,6,RedBackground,NoOverlay,RedEverydayDrip,SkyBlueBorder,OrangeCloud
1420,IDENTITY 1420,4289,100.58704650733797,,5,RoyalBlueBackground,NoOverlay,BlueEasternDrip,OrangeBorder,BlueMusicNotes
4413,IDENTITY 4413,4290,100.57885559076301,,5,GoldBackground,RedBenDayDots,GreenEverydayDrip,GreenBorder,YellowSkiMask
511,IDENTITY 0511,4291,100.5578592282596,,5,YellowBackground,RedBenDayDots,RedHoodie,BlueBorder,BlueCloud
2178,IDENTITY 2178,4291,100.5578592282596,,5,YellowBackground,RedBenDayDots,RedHoodie,BlueBorder,BlueMusicNotes
1194,IDENTITY 1194,4293,100.54317536036247,,5,HotPinkBackground,CheckeredOverlay,GreenEasternDrip,BlueBorder,BlueCordaeHair
3499,IDENTITY 3499,4294,100.53599853854388,,4,HotPinkBackground,BlueBenDayDots,SkyBlueEasternDrip,,RedSkiMask
1525,IDENTITY 1525,4295,100.5342624669294,MidnightBlackAlbumFrame,6,BlueBackground,GreenBenDayDots,YellowEasternDrip,RedBorder,OrangeSkiMask
5054,IDENTITY 5054,4296,100.52865982121223,MidnightBlackAlbumFrame,5,YellowBackground,YellowBenDayDots,BlueHoodie,,YellowCloud
2123,IDENTITY 2123,4297,100.4935428288758,WhiteSparkles,6,SkyBlueBackground,NoOverlay,YellowEverydayDrip,RoyalBlueBorder,RedCordaeHair
4756,IDENTITY 4756,4298,100.49232512108372,,5,OrangeBackground,GoldBenDayDots,GreenEverydayDrip,BlueBorder,YellowSkiMask
4494,IDENTITY 4494,4299,100.48951876220518,PrismaticPins,5,OrangeBackground,PaperWhiteBenDayDots,YellowHoodie,,YellowSkiMask
3999,IDENTITY 3999,4300,100.48541571851479,YellowSparkles,5,RoyalBlueBackground,NoOverlay,OrangeHoodie,,BlueCd
3739,IDENTITY 3739,4301,100.45222738999958,,5,SkyBlueBackground,YellowBenDayDots,OrangeEverydayDrip,RedBorder,GreenCloud
4554,IDENTITY 4554,4302,100.44395801858754,,5,OrangeBackground,BlueBenDayDots,BlueHoodie,RedBorder,BlueMusicNotes
4555,IDENTITY 4555,4303,100.36396568622646,,4,GoldBackground,PaperWhiteBenDayDots,GoldEverydayDrip,,OrangeCordaeHair
4777,IDENTITY 4777,4304,100.34756805420407,MidnightBlackAlbumFrame,6,GreenBackground,RedBenDayDots,GreenEasternDrip,GreenBorder,RedSkiMask
2470,IDENTITY 2470,4305,100.2899797417285,,4,GoldBackground,OrangeBenDayDots,GreenEasternDrip,,GreenCloud
626,IDENTITY 0626,4306,100.28155638773724,MidnightBlackAlbumFrame,6,OrangeBackground,RedBenDayDots,SkyBlueEasternDrip,OrangeBorder,BlueCordaeHair
760,IDENTITY 0760,4307,100.27848902569943,,4,SkyBlueBackground,BlueBenDayDots,YellowEasternDrip,,GreenMusicNotes
4784,IDENTITY 4784,4308,100.26777952405844,,5,HotPinkBackground,GoldBenDayDots,RedHoodie,OrangeBorder,YellowSkiMask
820,IDENTITY 0820,4309,100.2564901265677,,5,YellowBackground,NoOverlay,OrangeEverydayDrip,RedBorder,GreenCd
2482,IDENTITY 2482,4310,100.24718407870056,,5,GoldBackground,RoyalBlueBenDayDots,YellowEasternDrip,GreenBorder,GreenCordaeHair
4857,IDENTITY 4857,4311,100.1989376303479,,5,PaperWhiteBackground,NoOverlay,RedHoodie,HotPinkBorder,OrangeCordaeHair
2629,IDENTITY 2629,4312,100.1974659164586,YellowSparkles,5,BlueBackground,YellowBenDayDots,RedEasternDrip,,RedSkiMask
1414,IDENTITY 1414,4313,100.18560625632614,,5,GreenBackground,NoOverlay,GreenHoodie,HotPinkBorder,YellowMusicNotes
4306,IDENTITY 4306,4314,100.16032502675026,,4,GreenBackground,SkyBlueBenDayDots,OrangeEasternDrip,,OrangeCordaeHair
4998,IDENTITY 4998,4315,100.1134820062677,,5,YellowBackground,NoOverlay,RedHoodie,SkyBlueBorder,BlueMusicNotes
3965,IDENTITY 3965,4316,100.09426057958514,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,YellowHoodie,OrangeBorder,RedCloud
1949,IDENTITY 1949,4317,100.08622390148648,,5,BlueBackground,GreenBenDayDots,BlueHoodie,RedBorder,RedCloud
1783,IDENTITY 1783,4318,100.07574453748354,MidnightBlackPins,6,OrangeBackground,YellowBenDayDots,OrangeHoodie,RoyalBlueBorder,BlueCordaeHair
312,IDENTITY 0312,4319,100.04638031475062,,4,OrangeBackground,GreenBenDayDots,GreenHoodie,,BlueCd
3983,IDENTITY 3983,4320,100.03849444824883,,4,GoldBackground,GreenBenDayDots,OrangeEasternDrip,,GreenMusicNotes
1756,IDENTITY 1756,4321,100.03369652923884,,5,SkyBlueBackground,NoOverlay,GoldEverydayDrip,BlueBorder,YellowSkiMask
4531,IDENTITY 4531,4322,99.996444151042,,4,RedBackground,GreenBenDayDots,OrangeHoodie,,BlueCd
4315,IDENTITY 4315,4323,99.98207821416709,WhiteSparkles,6,BlueBackground,NoOverlay,OrangeHoodie,RedBorder,OrangeMusicNotes
2009,IDENTITY 2009,4324,99.96867638958533,PaperWhiteAlbumFrame,6,RoyalBlueBackground,NoOverlay,BlueHoodie,BlueBorder,BlueCloud
1552,IDENTITY 1552,4325,99.93443932397822,MidnightBlackAlbumFrame,6,BlueBackground,GreenBenDayDots,YellowEverydayDrip,BlueBorder,YellowSkiMask
