ID,Name,Rank,Rarity_Score,Armor,Attributes,Background,Bracelet,Clan,Earring,Hair Type,Hair color,Hat / Helm,Item Left Hand,Item Right Hand,Main Cloth,Necklace,Piercing,Ring,Secondary Cloth
7352,Ilmeresh #7352,7393,220.3427868284425,Chainmail Armor,8,Yellow,,O'Speltrohn,Bar,Type 08,Blue,,,Bardiche,Sash OY,,,,
6377,Ilmeresh #6377,7394,220.3421874875113,Platemail Armor,8,Cyan,,Pergamenk,,Type 11,Light Blue,,,Axe,Sash LBDO,,,,Cloak LBDO
6287,Ilmeresh #6287,7395,220.33496748464324,Leather Armor,9,Magenta,,Denchanteus,Triple sphere,Type 17,Black,,,Throwing Axe,Surcoat DGB,,Circular Bearbell,,
5132,Ilmeresh #5132,7396,220.3294195392819,Leather Studded Armor,9,Fuchsia,,Armezeen,Thorn,Type 24,Green,,,Katana,Surcoat BW,,Triple Eyebrow Ring,,
7490,Ilmeresh #7490,7397,220.32657103506494,Platemail Armor,9,Red,,Armezeen,Bar,Type 01,Brown,,,Spear,Sash WB2,,,,Cloak WB2
107,Ilmeresh #107,7398,220.31845949875967,Leather Armor,7,Dark Violet,,Tezewand,,Type 12,Blonde,,,Pole Axe,Surcoat WY,,,,
2807,Ilmeresh #2807,7399,220.28272924099286,Decorated Platemail Armor,8,Cyan,,Pergamenk,U Shaped,Type 16,Green,,,Machete,Surcoat GY,,,,
7295,Ilmeresh #7295,7400,220.2819854422274,Platemail Armor,9,Magenta,,O'Speltrohn,,Type 25,Light Blue,,,Falchion,Sash YDG,,Eyebrow Ring,,Cloak YDG
2310,Ilmeresh #2310,7401,220.27223901337555,Leather Armor,9,Orange,,Turquenthal,,Type 19,Magenta,,,Throwing Axe,Sash WR,,Lower Lip Piercing,,Cloak WR
7511,Ilmeresh #7511,7402,220.2647121353094,Reinforced Platemail Armor,9,Orange,,Armezeen,Tusk,Type 22,Black,,,Sword,Surcoat MY,,Lower Lip Piercing,,
1903,Ilmeresh #1903,7403,220.24366208388236,Reinforced Leather Armor,8,Magenta,,O'Speltrohn,Tusk,Type 16,Black,,,Mambele,Surcoat YDG,,,,
7145,Ilmeresh #7145,7404,220.24098835299364,Reinforced Leather Armor,9,Orange,,Tezewand,Spiral,Type 17,Blonde,,,Crossbow,Surcoat GR,,Eyebrow Ring,,
7964,Ilmeresh #7964,7405,220.22010936129792,Leather Studded Armor,8,Yellow,,Denchanteus,,Type 17,Blonde,,,Korseke,Sash WLB,,,,Cloak WLB
5373,Ilmeresh #5373,7406,220.2107113126183,Leather Armor,9,Yellow,,Tezewand,,Type 26,Red,,,Spear,Sash WY,,Eyebrow Ring,,Cloak WY
5539,Ilmeresh #5539,7407,220.1824921917709,Decorated Leather Armor,8,Fuchsia,,Denchanteus,,Type 23,Green,,,Quarter Staff,Surcoat WLB,,Ball Tongue Piercing,,
271,Ilmeresh #271,7408,220.18035205026084,Leather Armor,8,Pink,,Tezewand,,Type 21,Black,,,Pole Axe,Surcoat GDV,,Circular Bearbell Tongue Piercing,,
5083,Ilmeresh #5083,7409,220.17397996677062,Leather Armor,8,Turquoise,,O'Speltrohn,,Type 12,Black,,,Quarter Staff,Surcoat OY,,Thorn Tongue Piercing,,
6666,Ilmeresh #6666,7410,220.14941900321585,Decorated Leather Armor,8,Cyan,,Armezeen,,Type 21,Dark Violet,,,Shotel,Surcoat MY,,Upper Lip Piercing,,
6279,Ilmeresh #6279,7411,220.13342825366033,Leather Studded Armor,9,Pink,,Turquenthal,Triple sphere,Type 17,Brown,,,Simple Bardiche,Sash RY,,,,Cloak RY
158,Ilmeresh #158,7412,220.1315598185716,Platemail Armor,8,Turquoise,,Denchanteus,,Type 07,Black,,Round Shield TF,Falchion,Surcoat TF,,,,
7578,Ilmeresh #7578,7413,220.12684762197213,Chainmail Armor,9,Red,,Turquenthal,,Type 19,Fuchsia,,,Crossbow,Sash RY,,Ball Tongue Piercing,,Cloak RY
947,Ilmeresh #947,7414,220.1048535351518,Leather Studded Armor,9,Yellow,,Denchanteus,Rhombus,Type 03,Red,,,Throwing Axe,Surcoat WB1,,Eyebrow Large Ring,,
9719,Ilmeresh #9719,7415,220.0804004843228,Reinforced Leather Armor,8,Fuchsia,,Tezewand,Bar,Type 19,Blue,,,Bladed Staff,Surcoat GDV,,,,
1972,Ilmeresh #1972,7416,220.06979578956674,Leather Studded Armor,8,Pink,,O'Speltrohn,,Type 24,White,,,Scythe,Sash OY,,,,Cloak OY
1126,Ilmeresh #1126,7417,220.03768476874274,Leather Studded Armor,9,Red,,Turquenthal,,Type 24,Light Blue,,,Short bow,Sash WR,,Ball Tongue Piercing,,Cloak WR
3284,Ilmeresh #3284,7418,220.0370133489984,Reinforced Platemail Armor,7,Orange,,O'Speltrohn,,Type 09,Brown,,,War Mace,Surcoat MT,,,,
5805,Ilmeresh #5805,7419,220.02567782201754,Leather Armor,9,Red,,Denchanteus,Earring,Type 11,White,,,Kris,Surcoat WLB,,Thorn Tongue Piercing,,
5815,Ilmeresh #5815,7420,219.93899111339022,Leather Studded Armor,8,Cyan,,Denchanteus,Rhombus,Type 25,Fuchsia,,,Shotel,Surcoat WLB,,,,
4994,Ilmeresh #4994,7421,219.9148931243515,Leather Studded Armor,8,Fuchsia,,Pergamenk,,Type 15,Magenta,,,Ring Blade,Sash LBDO,,Upper Lip Piercing,,
8617,Ilmeresh #8617,7422,219.90647587889083,Leather Armor,8,Pink,,Turquenthal,Triple sphere,Type 17,Blonde,,,Bladed Staff,Surcoat DBY,,,,
6765,Ilmeresh #6765,7423,219.88068682773556,Reinforced Leather Armor,9,Cyan,,Armezeen,Spiral,Type 01,Black,,,Scythe,Sash WB2,,Upper Lip Piercing,,
7982,Ilmeresh #7982,7424,219.86416230026913,Platemail Armor,9,Yellow,,Denchanteus,Tusk,Type 08,Black,,,Machete,Sash DGB,,,,Cloak DGB
6674,Ilmeresh #6674,7425,219.86202995332172,Studded Platemail Armor,8,Yellow,,Tezewand,,Type 16,Green,,,Falchion,Sash WY,,,,Cloak WY
1479,Ilmeresh #1479,7426,219.85941141914986,Reinforced Leather Armor,8,Cyan,,Pergamenk,Tusk,Type 02,Black,,,Spiked Lance,Surcoat GW,,,,
7472,Ilmeresh #7472,7427,219.8258616471102,Leather Armor,7,Dark Orange,,Armezeen,,Type 19,Orange,,,Korseke,Surcoat YDV,,,,
5670,Ilmeresh #5670,7428,219.8152845154982,Leather Armor,8,Magenta,,Tezewand,,Type 09,Green,,,Pole Double Axe,Surcoat WY,,Upper Lip Piercing,,
1070,Ilmeresh #1070,7429,219.8136621409717,Leather Armor,9,Light Blue,,Tezewand,Spiral,Type 17,Red,,,Throwing Axe,Surcoat YLB,,Ball Tongue Piercing,,
2622,Ilmeresh #2622,7430,219.74898503572953,Leather Armor,8,Red,,Turquenthal,,Type 19,Brown,,,Longbow,Sash RY,,,,Cloak RY
3045,Ilmeresh #3045,7431,219.74704235819678,Leather Studded Armor,8,Magenta,,O'Speltrohn,,Type 42,Black,,,Mambele,Surcoat OY,,Eyebrow Ring,,
3938,Ilmeresh #3938,7432,219.72351548729299,Reinforced Leather Armor,8,Magenta,,Denchanteus,,Type 17,Black,,,Glaive Fork,Sash WLB,,,,Cloak WLB
8539,Ilmeresh #8539,7433,219.7058656167972,Studded Platemail Armor,8,Cyan,,Pergamenk,,Type 10,Red,,Buckler Shield GW,Falchion,Surcoat GW,,,,
6842,Ilmeresh #6842,7434,219.69925549972638,Leather Studded Armor,9,Dark Violet,,Tezewand,Ear Plug,Type 12,Black,,,Short bow,Surcoat YLB,,Ball Tongue Piercing,,
1073,Ilmeresh #1073,7435,219.68303445978,Leather Armor,8,Yellow,,Denchanteus,,Type 23,Orange,,,Trident Dagger,Sash WLB,,,,Cloak WLB
9472,Ilmeresh #9472,7436,219.6701096360723,Reinforced Leather Armor,8,Red,,Tezewand,,Type 07,Brown,,,Throwing Axe,Sash WY,,,,Cloak WY
3008,Ilmeresh #3008,7437,219.66611930660622,Leather Studded Armor,9,Yellow,,Pergamenk,Thorn,Type 17,Brown,,,Longbow,Surcoat GY,,Upper Lip Piercing,,
7369,Ilmeresh #7369,7438,219.629675368983,Decorated Platemail Armor,8,Fuchsia,,Denchanteus,,Type 43,Brown,,,Falchion,Surcoat WB1,,Triple Eyebrow Ring,,
9593,Ilmeresh #9593,7439,219.62578732003078,Decorated Leather Armor,7,Pink,,O'Speltrohn,,Type 42,Blonde,,,Composite Bow,Surcoat YDG,,,,
1920,Ilmeresh #1920,7440,219.59460302957095,Decorated Platemail Armor,9,Cyan,,Armezeen,Tusk,Type 13,Orange,,,Falchion,Surcoat WB2,,Eyebrow Ring,,
8702,Ilmeresh #8702,7441,219.59411258621225,Leather Studded Armor,8,Cyan,,Armezeen,,Type 04,Brown,,,Pole Axe,Sash YDV,,Lower Lip Piercing,,
8282,Ilmeresh #8282,7442,219.51762053506903,Chainmail Armor,8,Orange,,O'Speltrohn,,Type 19,Blue,,,Crossbow,Sash OY,,,,Cloak OY
1048,Ilmeresh #1048,7443,219.49383530403404,Reinforced Leather Armor,9,Magenta,,Pergamenk,Bar,Type 17,Light Blue,,,Trident,Sash LBDO,,Upper Lip Piercing,,
4588,Ilmeresh #4588,7444,219.45318770338562,Leather Studded Armor,8,Yellow,,Tezewand,,Type 42,Red,,,Composite Bow,Surcoat GDV,,Thorn Tongue Piercing,,
7359,Ilmeresh #7359,7445,219.44923180504884,Leather Studded Armor,8,Cyan,,Tezewand,Spiral,Type 23,Black,,,Crossbow,Surcoat GR,,,,
2394,Ilmeresh #2394,7446,219.43831834671636,Studded Platemail Armor,8,Fuchsia,,Turquenthal,,Type 05,Green,,,War Hammer with Spike,Sash RY,,,,Cloak RY
6505,Ilmeresh #6505,7447,219.35111543054552,Reinforced Leather Armor,9,Pink,,O'Speltrohn,Bar,Type 21,Black,,,Machete,Sash YDG,,,,Cloak YDG
7861,Ilmeresh #7861,7448,219.34951796084064,Reinforced Platemail Armor,8,Dark Violet,,Armezeen,,Type 26,Magenta,,,Axe,Surcoat MY,,Eyebrow Ring,,
470,Ilmeresh #470,7449,219.34170864059584,Leather Armor,8,Yellow,,O'Speltrohn,Thorn,Type 21,White,,,Pole Double Axe,Surcoat MT,,,,
776,Ilmeresh #776,7450,219.33395940117228,Chainmail Armor,9,Pink,,Armezeen,Earring,Type 19,Black,,,Composite Bow,Sash WB2,,,,Cloak WB2
858,Ilmeresh #858,7451,219.31138645102402,Leather Armor,8,Yellow,,Turquenthal,Triple sphere,Type 18,Black,,,Mambele,Surcoat RY,,,,
754,Ilmeresh #754,7452,219.3109996030692,Chainmail Armor,7,Yellow,,O'Speltrohn,,Type 14,Blue,,,Pole Double Axe,Surcoat OY,,,,
7048,Ilmeresh #7048,7453,219.30948136432963,Reinforced Leather Armor,9,Yellow,,Tezewand,,Type 25,Orange,,,Throwing Axe,Sash WY,,Eyebrow Ring,,Cloak WY
2098,Ilmeresh #2098,7454,219.30711723637899,Reinforced Leather Armor,8,Turquoise,,Denchanteus,,Type 14,Blonde,,,Shuriken,Surcoat WLB,,Circular Bearbell,,
6880,Ilmeresh #6880,7455,219.28064357069258,Leather Armor,9,Dark Violet,,O'Speltrohn,Bar,Type 42,Fuchsia,,,Quarter Staff,Sash OY,,,,Cloak OY
9375,Ilmeresh #9375,7456,219.2726571715818,Leather Armor,9,Orange,,Denchanteus,Earring,Type 22,Light Blue,,,Throwing Axe,Surcoat WLB,,Thorn Tongue Piercing,,
6324,Ilmeresh #6324,7457,219.2217191089278,Leather Studded Armor,7,Yellow,,Tezewand,,Type 24,Fuchsia,,,Spear with multiple blades,Surcoat YLB,,,,
3368,Ilmeresh #3368,7458,219.21917107603016,Platemail Armor,9,Fuchsia,,O'Speltrohn,Thorn,Type 43,White,,,Trident Dagger,Sash YDG,,,,Cloak YDG
2890,Ilmeresh #2890,7459,219.2099342549696,Platemail Armor,8,Cyan,,Denchanteus,,Type 05,Red,,,Khopesh,Sash DGB,,,,Cloak DGB
5690,Ilmeresh #5690,7460,219.1788470605052,Chainmail Armor,7,Orange,,Denchanteus,,Type 21,Magenta,,,Trident,Sash WLB,,,,
3374,Ilmeresh #3374,7461,219.16212990634682,Leather Armor,9,Yellow,,O'Speltrohn,Bar,Type 14,Blonde,,,Pole Double Axe,Sash OY,,,,Cloak OY
5661,Ilmeresh #5661,7462,219.12656715757683,Chainmail Armor,7,Pink,,Turquenthal,,Type 19,Light Blue,,,Scythe,Surcoat RY,,,,
2331,Ilmeresh #2331,7463,219.10682866708987,Leather Armor,9,Cyan,,Armezeen,Spiral,Type 05,Blonde,,,Pole Axe,Sash WB2,,Ball Tooth Piercing,,
3328,Ilmeresh #3328,7464,219.07101209953677,Reinforced Platemail Armor,8,Fuchsia,,Denchanteus,,Type 25,Magenta,,,War Hammer,Surcoat WLB,,Triple Eyebrow Ring,,
1288,Ilmeresh #1288,7465,219.06696665125978,Leather Armor,9,Blue,,Armezeen,Ear Plug,Type 22,White,,,Curved Blade,Surcoat WB2,,Circular Bearbell,,
6530,Ilmeresh #6530,7466,219.0412765782137,Leather Studded Armor,8,Magenta,,O'Speltrohn,,Type 09,White,,,Simple Bardiche,Surcoat YDG,,Eyebrow Ring,,
3567,Ilmeresh #3567,7467,219.0342358046693,Leather Studded Armor,8,Orange,,Tezewand,Earring,Type 12,Blonde,,,Crossbow,Surcoat GDV,,,,
9297,Ilmeresh #9297,7468,219.02657475952716,Platemail Armor,9,Orange,,Armezeen,U Shaped,Type 02,Green,,,Machete,Surcoat MY,,Circular Bearbell Tongue Piercing,,
8755,Ilmeresh #8755,7469,219.02165043889522,Leather Studded Armor,7,Orange,,O'Speltrohn,,Type 23,Green,,,Short bow,Surcoat OY,,,,
1223,Ilmeresh #1223,7470,219.00590971048464,Reinforced Leather Armor,7,Orange,,Denchanteus,,Type 26,Green,,,Bladed Staff,Surcoat DGB,,,,
1968,Ilmeresh #1968,7471,218.93045338811143,Reinforced Platemail Armor,8,Yellow,,Armezeen,,Type 42,Brown,,,War Mace,Surcoat WB2,,Ring Tooth Piercing,,
1299,Ilmeresh #1299,7472,218.89954018432263,Chainmail Armor,9,Yellow,,Turquenthal,Triple sphere,Type 15,Blonde,,,Composite Bow,Sash RY,,,,Cloak RY
1770,Ilmeresh #1770,7473,218.8846975859933,Reinforced Leather Armor,7,Cyan,,O'Speltrohn,,Type 07,White,,,Bladed Staff,Surcoat OY,,,,
4404,Ilmeresh #4404,7474,218.87703495995453,Platemail Armor,8,Green,,Turquenthal,,Type 24,Orange,,,Trident Dagger,Surcoat DBY,,Ball Tooth Piercing,,
2535,Ilmeresh #2535,7475,218.86335550284187,Platemail Armor,8,Yellow,,Armezeen,,Type 06,Orange,,,War Hammer with Spike,Sash BW,,,,Cloak BW
6095,Ilmeresh #6095,7476,218.82535708543176,Leather Studded Armor,8,Dark Orange,,Denchanteus,Ear Plug,Type 43,White,,,Mambele,Surcoat TF,,,,
6954,Ilmeresh #6954,7477,218.79941419030416,Reinforced Leather Armor,8,Fuchsia,,O'Speltrohn,,Type 21,Orange,,,Shuriken,Surcoat MT,,Eyebrow Ring,,
5076,Ilmeresh #5076,7478,218.79210531751997,Reinforced Leather Armor,9,Green,,Denchanteus,Bar,Type 11,Brown,,,Spear,Surcoat DGB,,Eyebrow Ring,,
4823,Ilmeresh #4823,7479,218.74800136357322,Reinforced Leather Armor,8,Fuchsia,,Pergamenk,Earring,Type 19,Fuchsia,,,Harpoon,Surcoat GW,,,,
3736,Ilmeresh #3736,7480,218.71946834077949,Chainmail Armor,9,Fuchsia,,O'Speltrohn,,Type 25,Brown,,,Glaive Fork,Sash OY,,Ring Tooth Piercing,,Cloak OY
3813,Ilmeresh #3813,7481,218.70110055694875,Leather Armor,9,Yellow,,O'Speltrohn,Tusk,Type 17,Light Blue,,,Glaive Fork,Sash YDG,,,,Cloak YDG
2654,Ilmeresh #2654,7482,218.69609366408116,Spiked Platemail Armor,9,Orange,,Pergamenk,Rhombus,Type 04,White,,,Machete,Surcoat GY,,Ball Tongue Piercing,,
5481,Ilmeresh #5481,7483,218.67632004745735,Leather Armor,9,Green,,Denchanteus,Thorn,Type 25,Red,,,Spear,Surcoat WLB,,Ball Tongue Piercing,,
7294,Ilmeresh #7294,7484,218.6601372273286,Reinforced Leather Armor,9,Pink,,Tezewand,Thorn,Type 09,Brown,,,Glaive Fork,Surcoat WY,,Ball Tooth Piercing,,
2227,Ilmeresh #2227,7485,218.60874159040492,Reinforced Platemail Armor,9,Red,,Denchanteus,Triple sphere,Type 14,Green,,,Machete,Sash WB1,,,,Cloak WB1
6236,Ilmeresh #6236,7486,218.60695652282428,Leather Studded Armor,9,Dark Violet,,Pergamenk,Earring,Type 13,Blue,,,Pole Double Axe,Sash LBDO,,Ball Tongue Piercing,,
7335,Ilmeresh #7335,7487,218.60493750223748,Leather Studded Armor,8,Fuchsia,,Tezewand,,Type 08,Fuchsia,,,Short bow,Sash GR,,,,Cloak GR
6045,Ilmeresh #6045,7488,218.58449696740857,Leather Armor,9,Cyan,,Denchanteus,Earring,Type 14,Blue,,,Korseke,Surcoat WLB,,Triple Eyebrow Ring,,
5463,Ilmeresh #5463,7489,218.58007198462846,Leather Studded Armor,8,Dark Violet,,O'Speltrohn,Tusk,Type 42,Blonde,,,Throwing Axe,Surcoat OY,,,,
1925,Ilmeresh #1925,7490,218.57543833546222,Chainmail Armor,8,Yellow,,Armezeen,Rhombus,Type 03,Light Blue,,,Simple Bardiche,Sash YDV,,,,
5070,Ilmeresh #5070,7491,218.57459458486855,Leather Studded Armor,9,Yellow,,Armezeen,Chain,Type 03,Black,,,Quarter Staff,Sash WB2,,,,Cloak WB2
1978,Ilmeresh #1978,7492,218.56969886491706,Studded Platemail Armor,8,Orange,,Armezeen,,Type 05,Green,,,Battle Axe,Sash BW,,,,Cloak BW
9484,Ilmeresh #9484,7493,218.54851237399302,Chainmail Armor,8,Cyan,,Denchanteus,Rhombus,Type 12,Brown,,,Scythe,Sash WLB,,,,
6793,Ilmeresh #6793,7494,218.51951296463952,Leather Armor,8,Pink,,Armezeen,,Type 03,Light Blue,,,Trident,Surcoat MY,,Circular Bearbell,,
7888,Ilmeresh #7888,7495,218.4346976123885,Leather Studded Armor,9,Fuchsia,,Tezewand,,Type 09,Light Blue,,,Simple Bardiche,Sash YLB,,Ball Tongue Piercing,,Cloak YLB
6097,Ilmeresh #6097,7496,218.39848473309442,Chainmail Armor,8,Orange,,Armezeen,Thorn,Type 06,Magenta,,,Throwing Axe,Surcoat YDV,,,,
9155,Ilmeresh #9155,7497,218.3629499237936,Platemail Armor,8,Turquoise,,Tezewand,,Type 21,Blue,,,Katana,Surcoat WY,,Circular Bearbell Tongue Piercing,,
9788,Ilmeresh #9788,7498,218.32340987506203,Reinforced Leather Armor,8,Dark Orange,,Armezeen,Chain,Type 13,Light Blue,,,Pole Double Axe,Sash BW,,,,
3971,Ilmeresh #3971,7499,218.31578060521548,Platemail Armor,8,Pink,,Tezewand,,Type 01,Brown,,,War Hammer with Spike,Surcoat GR,,Eyebrow Ring,,
9455,Ilmeresh #9455,7500,218.31327884992442,Leather Armor,8,Magenta,,Denchanteus,Ear Plug,Type 09,Dark Violet,,,Simple Bardiche,Surcoat WLB,,,,
1420,Ilmeresh #1420,7501,218.30799969688633,Reinforced Leather Armor,8,Yellow,,Armezeen,,Type 43,Dark Violet,,,Longbow,Sash YDV,,Eyebrow Ring,,
3505,Ilmeresh #3505,7502,218.29836990113944,Leather Armor,8,Dark Violet,,O'Speltrohn,Chain,Type 15,Blonde,,,Bladed Staff,Sash OY,,,,
8784,Ilmeresh #8784,7503,218.2918309188307,Leather Armor,9,Fuchsia,,Tezewand,Tusk,Type 14,Black,,,Shuriken,Surcoat WY,,Circular Bearbell,,
6248,Ilmeresh #6248,7504,218.2326001764627,Chainmail Armor,10,Yellow,,O'Speltrohn,Earring,Type 08,Orange,,,Korseke,Sash OY,,Eyebrow Ring,,Cloak OY
6941,Ilmeresh #6941,7505,218.2170378870962,Platemail Armor,9,Magenta,,Tezewand,Spiral,Type 07,Magenta,,,Trident Dagger,Surcoat GR,,Circular Bearbell,,
4267,Ilmeresh #4267,7506,218.18139839960156,Leather Armor,10,Yellow,,Pergamenk,Ear Plug,Type 25,Black,,,Short bow,Sash LBDO,,Eyebrow Ring,,Cloak LBDO
4831,Ilmeresh #4831,7507,218.1667289537104,Reinforced Leather Armor,8,Green,,Pergamenk,,Type 21,Blue,,,Shotel,Surcoat LBDO,,Upper Lip Piercing,,
3437,Ilmeresh #3437,7508,218.1501461027272,Leather Armor,9,Orange,,Turquenthal,Circles,Type 05,Orange,,,Quarter Staff,Surcoat RLB,,Ball Tongue Piercing,,
150,Ilmeresh #150,7509,218.131341489413,Leather Armor,9,Dark Orange,,Tezewand,Bar,Type 24,Dark Violet,,,Spear,Sash YLB,,,,Cloak YLB
3831,Ilmeresh #3831,7510,218.12062788310226,Spiked Platemail Armor,9,Dark Violet,,Tezewand,,Type 05,Brown,,,Trident Dagger,Sash YLB,,Ball Tongue Piercing,,Cloak YLB
2680,Ilmeresh #2680,7511,218.11349410671593,Reinforced Leather Armor,8,Cyan,,Denchanteus,,Type 11,Dark Violet,,,Throwing Axe,Sash DGB,,,,Cloak DGB
461,Ilmeresh #461,7512,218.062960399411,Leather Armor,8,Yellow,,O'Speltrohn,,Type 23,Magenta,,,Shuriken,Surcoat YDG,,Eyebrow Ring,,
7585,Ilmeresh #7585,7513,218.0581127333941,Leather Studded Armor,10,Orange,,Turquenthal,Bar,Type 10,Black,,,Pole Axe,Sash RY,,Ball Tongue Piercing,,Cloak RY
5618,Ilmeresh #5618,7514,218.0541957370881,Spiked Platemail Armor,8,Orange,,Tezewand,,Type 09,White,,,Sword,Surcoat GR,,Ball Tooth Piercing,,
3872,Ilmeresh #3872,7515,218.04409638710084,Reinforced Platemail Armor,8,Yellow,,Denchanteus,,Type 18,Magenta,,Round Shield TF,Machete,Surcoat TF,,,,
7956,Ilmeresh #7956,7516,218.02293477039177,Studded Platemail Armor,7,Yellow,,Tezewand,,Type 15,Brown,,,War Hammer with Spike,Surcoat GDV,,,,
601,Ilmeresh #601,7517,217.9959319037874,Leather Armor,7,Fuchsia,,Tezewand,,Type 10,Magenta,,,Ring Blade,Surcoat YLB,,,,
2568,Ilmeresh #2568,7518,217.97781695536491,Reinforced Leather Armor,9,Turquoise,,Armezeen,,Type 10,Fuchsia,,,Crossbow,Sash BW,,Eyebrow Ring,,Cloak BW
4080,Ilmeresh #4080,7519,217.94348211706318,Chainmail Armor,9,Red,,O'Speltrohn,Triple sphere,Type 15,Fuchsia,,,Glaive Fork,Sash OY,,Circular Bearbell Tongue Piercing,,
2701,Ilmeresh #2701,7520,217.91836912772445,Leather Armor,10,Red,,Pergamenk,Earring,Type 25,Orange,,,Spear,Sash LBDO,,Upper Lip Piercing,,Cloak LBDO
1937,Ilmeresh #1937,7521,217.8988122294771,Reinforced Leather Armor,8,Cyan,,O'Speltrohn,,Type 07,Fuchsia,,,Shuriken,Sash OY,,,,Cloak OY
8708,Ilmeresh #8708,7522,217.88892727178504,Leather Armor,7,Pink,,Denchanteus,,Type 04,Black,,,Crossbow,Surcoat DGB,,,,
9895,Ilmeresh #9895,7523,217.8834473711175,Reinforced Leather Armor,8,Magenta,,O'Speltrohn,,Type 03,Black,,,Scythe,Sash OY,,,,Cloak OY
6157,Ilmeresh #6157,7524,217.88278891601996,Leather Armor,8,Yellow,,Tezewand,,Type 15,Magenta,,,Mambele,Surcoat GR,,Lower Lip Piercing,,
7049,Ilmeresh #7049,7525,217.87530914328565,Spiked Platemail Armor,8,Red,,O'Speltrohn,,Type 22,Light Blue,,,War Hammer,Sash OY,,,,Cloak OY
1395,Ilmeresh #1395,7526,217.83367181723708,Leather Studded Armor,9,Fuchsia,,Turquenthal,,Type 43,Blue,,,Composite Bow,Sash RY,,Triple Eyebrow Ring,,Cloak RY
7781,Ilmeresh #7781,7527,217.83261042374212,Leather Armor,8,Magenta,,Armezeen,,Type 25,Magenta,,,Composite Bow,Surcoat BW,,Triple Eyebrow Ring,,
2758,Ilmeresh #2758,7528,217.8284957707792,Platemail Armor,9,Pink,,Turquenthal,Earring,Type 01,Brown,,,Spiked Club,Sash RY,,,,Cloak RY
5320,Ilmeresh #5320,7529,217.8170315743092,Platemail Armor,9,Cyan,,Denchanteus,,Type 07,Black,,Round Shield TF,Khopesh,Surcoat TF,,Eyebrow Ring,,
5235,Ilmeresh #5235,7530,217.776362809696,Platemail Armor,9,Orange,,Turquenthal,U Shaped,Type 19,White,,,Katana,Sash WR,,,,Cloak WR
3904,Ilmeresh #3904,7531,217.7671744260567,Reinforced Leather Armor,9,Fuchsia,,Armezeen,Triple sphere,Type 03,Dark Violet,,,Curved Blade,Sash BW,,,,Cloak BW
2788,Ilmeresh #2788,7532,217.7468079203871,Reinforced Leather Armor,8,Red,,Tezewand,Circles,Type 26,Black,,,Shotel,Surcoat GDV,,,,
7482,Ilmeresh #7482,7533,217.71906428079885,Leather Armor,8,Yellow,,Tezewand,,Type 05,Brown,,,Curved Blade,Sash WY,,,,Cloak WY
5406,Ilmeresh #5406,7534,217.67376817414427,Studded Platemail Armor,8,Pink,,Turquenthal,Ear Plug,Type 09,Green,,,Spiked Club,Surcoat DBY,,,,
695,Ilmeresh #695,7535,217.66842004622015,Leather Armor,8,Pink,,Turquenthal,Ear Plug,Type 42,Magenta,,,Scythe,Surcoat RLB,,,,
1159,Ilmeresh #1159,7536,217.65111031408773,Platemail Armor,8,Yellow,,Tezewand,,Type 43,Fuchsia,,,War Mace,Surcoat GDV,,Eyebrow Ring,,
446,Ilmeresh #446,7537,217.63699008252493,Spiked Platemail Armor,10,Orange,,Denchanteus,Tusk,Type 19,Orange,,,Machete,Sash WB1,,Eyebrow Ring,,Cloak WB1
4264,Ilmeresh #4264,7538,217.61444521438077,Leather Studded Armor,9,Dark Orange,,Armezeen,Bar,Type 14,Orange,,,Kris,Sash BW,,Ring Tooth Piercing,,
1002,Ilmeresh #1002,7539,217.6117054444345,Leather Armor,9,Cyan,,Pergamenk,Triple sphere,Type 11,Blonde,,,Shuriken,Surcoat GW,,Upper Lip Piercing,,
8001,Ilmeresh #8001,7540,217.60469748880558,Chainmail Armor,9,Pink,,Tezewand,Rhombus,Type 05,Fuchsia,,,Quarter Staff,Sash YLB,,,,Cloak YLB
8762,Ilmeresh #8762,7541,217.6013411477295,Decorated Leather Armor,9,Fuchsia,,Tezewand,,Type 26,Black,,,Katana,Sash YLB,,Eyebrow Large Ring,,Cloak YLB
2958,Ilmeresh #2958,7542,217.5858199914666,Decorated Leather Armor,8,Yellow,,Armezeen,Ear Plug,Type 11,Light Blue,,,Scythe,Surcoat WB2,,,,
2356,Ilmeresh #2356,7543,217.57522749710242,Leather Armor,7,Dark Violet,,Turquenthal,,Type 21,Blue,,,Pole Axe,Surcoat DBY,,,,
7524,Ilmeresh #7524,7544,217.56940947146938,Leather Armor,7,Yellow,,Turquenthal,,Type 26,Dark Violet,,,Spear,Surcoat SMR,,,,
2004,Ilmeresh #2004,7545,217.55021549573803,Leather Armor,9,Dark Violet,,Armezeen,Bar,Type 23,Red,,,Glaive Fork,Sash WB2,,Circular Bearbell Tongue Piercing,,
3574,Ilmeresh #3574,7546,217.49724009865244,Leather Studded Armor,8,Pink,,O'Speltrohn,Chain,Type 19,White,,,Glaive Fork,Surcoat YDG,,,,
9265,Ilmeresh #9265,7547,217.47663470160637,Platemail Armor,8,Yellow,,Pergamenk,Spiral,Type 05,Magenta,,,War Mace,Surcoat GY,,,,
984,Ilmeresh #984,7548,217.42311623023195,Leather Armor,7,Magenta,,O'Speltrohn,,Type 13,Light Blue,,,Shotel,Surcoat OY,,,,
