ID,Name,Rank,Rarity_Score,Attributes,Background,Drums Track,Face,Foreground,Head,Melody Track,Music Track,Percussion Track
1991,ZIGGURATS #1991,4348,82.33307426909677,8,Aqua,Drums #1,Bright Eyes,Gold Chain,Blue Shaggy,Melody #9,Music #2,Percussion  #3
3655,ZIGGURATS #3655,4349,82.33192962203601,8,Green,Drums #1,Animal Frown,Toxic Smoke,Red V,Melody #3,Music #3,Percussion  #4
330,ZIGGURATS #330,4350,82.33180595384373,8,Red Green,Drums #4,Common Skull,Blank,Blue Shaggy,Melody #1,Music #7,Percussion  #5
4237,ZIGGURATS #4237,4351,82.32981983962692,8,Yellow,Drums #14,Common Skull,Grey Smoke,Red Antennae,Melody #5,Music #2,Percussion  #3
2600,ZIGGURATS #2600,4352,82.32578229020099,8,Yellow,Drums #11,Bright Eyes,Gold Chain,Aqua V,Melody #5,Music #5,Percussion  #8
1453,ZIGGURATS #1453,4353,82.3252115371052,8,Red Green,Drums #4,Common Skull,Blank,Green V,Melody #2,Music #5,Percussion  #6
2798,ZIGGURATS #2798,4354,82.32068075996234,8,Green,Drums #4,Bright Eyes,Gold Chain,Green Antennae,Melody #8,Music #4,Percussion  #2
3284,ZIGGURATS #3284,4355,82.31526093703897,8,Green,Drums #11,Common Skull,Toxic Smoke,Red Antennae,Melody #5,Music #9,Percussion  #2
3267,ZIGGURATS #3267,4356,82.30709538821999,8,Pink,Drums #9,Evil Animal,Toxic Smoke,Green Antennae,Melody #2,Music #3,Percussion  #3
649,ZIGGURATS #649,4357,82.30182576317821,8,Red Green,Drums #13,Smirk,Blank,Aqua Antennae,Melody #4,Music #8,Percussion  #4
1356,ZIGGURATS #1356,4358,82.29576311989908,8,Green,Drums #14,Animal Frown,Grey Smoke,Red Antennae,Melody #3,Music #2,Percussion  #7
1647,ZIGGURATS #1647,4359,82.29326951547613,8,Pink,Drums #8,Common Skull,Gold Chain,Aqua Shaggy,Melody #9,Music #9,Percussion  #3
709,ZIGGURATS #709,4360,82.28599490039402,8,Yellow,Drums #2,Surprised,Blank,Red V,Melody #8,Music #7,Percussion  #4
893,ZIGGURATS #893,4361,82.28567128583394,8,Green,Drums #9,Bright Eyes,Grey Smoke,Green V,Melody #2,Music #3,Percussion  #1
645,ZIGGURATS #645,4362,82.28247271616253,8,Pink,Drums #12,Surprised,Blank,Blue Shaggy,Melody #7,Music #8,Percussion  #1
2161,ZIGGURATS #2161,4363,82.28144478673637,8,Aqua,Drums #3,Smirk,Gold Chain,Red Shaggy,Melody #2,Music #3,Percussion  #1
4883,ZIGGURATS #4883,4364,82.28108383731411,8,Aqua,Drums #7,Common Skull,Gold Chain,Aqua V,Melody #9,Music #9,Percussion  #4
4176,ZIGGURATS #4176,4365,82.27611499144462,8,Pink,Drums #11,Bright Eyes,Gold Chain,Green Antennae,Melody #4,Music #7,Percussion  #5
8,ZIGGURATS #8,4366,82.27569401796787,8,Red Green,Drums #2,Evil Animal,Blank,Red Shaggy,Melody #8,Music #7,Percussion  #8
2912,ZIGGURATS #2912,4367,82.27209318314081,8,Pink,Drums #8,Common Skull,Gold Chain,Green V,Melody #9,Music #6,Percussion  #6
2777,ZIGGURATS #2777,4368,82.26912472137329,8,Pink,Drums #10,Evil Animal,Gold Chain,Blue Shaggy,Melody #4,Music #3,Percussion  #8
4396,ZIGGURATS #4396,4369,82.26056453506776,8,Pink,Drums #2,Animal Frown,Grey Smoke,Red V,Melody #3,Music #8,Percussion  #1
1184,ZIGGURATS #1184,4370,82.2572734021976,8,Aqua,Drums #1,Common Skull,Silver Chain,Green Antennae,Melody #1,Music #1,Percussion  #7
3674,ZIGGURATS #3674,4371,82.25680217049211,8,Yellow,Drums #7,Smirk,Gold Chain,Aqua Shaggy,Melody #9,Music #1,Percussion  #3
1173,ZIGGURATS #1173,4372,82.24994020420216,8,Green,Drums #7,Evil Animal,Toxic Smoke,Red V,Melody #2,Music #6,Percussion  #8
3089,ZIGGURATS #3089,4373,82.24702273393717,8,Yellow,Drums #12,Bright Eyes,Silver Chain,Green Antennae,Melody #5,Music #9,Percussion  #5
4939,ZIGGURATS #4939,4374,82.2399665273489,8,Pink,Drums #6,Bright Eyes,Toxic Smoke,Aqua Shaggy,Melody #5,Music #2,Percussion  #1
2410,ZIGGURATS #2410,4375,82.23835307111862,8,Aqua,Drums #5,Common Skull,Gold Chain,Aqua Antennae,Melody #8,Music #2,Percussion  #4
980,ZIGGURATS #980,4376,82.23104722116449,8,Pink,Drums #5,Bright Eyes,Grey Smoke,Aqua Antennae,Melody #1,Music #9,Percussion  #4
3708,ZIGGURATS #3708,4377,82.22437326536011,8,Aqua,Drums #7,Bright Eyes,Grey Smoke,Red Shaggy,Melody #3,Music #8,Percussion  #1
2321,ZIGGURATS #2321,4378,82.22388235493409,8,Green,Drums #10,Common Skull,Gold Chain,Red Antennae,Melody #1,Music #7,Percussion  #6
517,ZIGGURATS #517,4379,82.21785559509092,8,Aqua,Drums #10,Animal Frown,Grey Smoke,Red Shaggy,Melody #7,Music #4,Percussion  #1
958,ZIGGURATS #958,4380,82.21397177303349,8,Pink,Drums #7,Evil Animal,Grey Smoke,Aqua V,Melody #7,Music #2,Percussion  #7
2544,ZIGGURATS #2544,4381,82.20596525872209,8,Yellow,Drums #8,Common Skull,Toxic Smoke,Blue Shaggy,Melody #5,Music #2,Percussion  #7
2005,ZIGGURATS #2005,4382,82.19920890081922,8,Aqua,Drums #8,Smirk,Toxic Smoke,Green Antennae,Melody #5,Music #7,Percussion  #2
2310,ZIGGURATS #2310,4383,82.1969025666235,8,Green,Drums #5,Common Skull,Toxic Smoke,Red Shaggy,Melody #5,Music #1,Percussion  #7
2239,ZIGGURATS #2239,4384,82.18691795002947,8,Aqua,Drums #14,Surprised,Blank,Aqua Shaggy,Melody #5,Music #5,Percussion  #3
2775,ZIGGURATS #2775,4385,82.18581160275615,8,Yellow,Drums #10,Bright Eyes,Gold Chain,Aqua Antennae,Melody #1,Music #5,Percussion  #6
1546,ZIGGURATS #1546,4386,82.18464510610139,8,Pink,Drums #6,Common Skull,Grey Smoke,Blue Shaggy,Melody #2,Music #1,Percussion  #1
742,ZIGGURATS #742,4387,82.18168902842089,8,Aqua,Drums #2,Smirk,Gold Chain,Green V,Melody #2,Music #2,Percussion  #1
2772,ZIGGURATS #2772,4388,82.18121315508498,8,Yellow,Drums #12,Smirk,Silver Chain,Red V,Melody #4,Music #1,Percussion  #8
3253,ZIGGURATS #3253,4389,82.17948403246251,8,Aqua,Drums #6,Evil Animal,Silver Chain,Red V,Melody #3,Music #8,Percussion  #5
1416,ZIGGURATS #1416,4390,82.17740507400438,8,Pink,Drums #2,Common Skull,Gold Chain,Green Antennae,Melody #4,Music #6,Percussion  #2
2886,ZIGGURATS #2886,4391,82.16580448041135,8,Red Green,Drums #2,Bright Eyes,Blank,Aqua V,Melody #7,Music #8,Percussion  #3
2144,ZIGGURATS #2144,4392,82.15945718799611,8,Pink,Drums #11,Smirk,Grey Smoke,Green V,Melody #3,Music #6,Percussion  #7
3812,ZIGGURATS #3812,4393,82.1555113938599,8,Green,Drums #8,Common Skull,Grey Smoke,Green V,Melody #2,Music #1,Percussion  #4
3984,ZIGGURATS #3984,4394,82.15521872194665,8,Aqua,Drums #10,Bright Eyes,Grey Smoke,Aqua Antennae,Melody #1,Music #5,Percussion  #4
3739,ZIGGURATS #3739,4395,82.15483885803361,8,Pink,Drums #13,Animal Frown,Gold Chain,Red Shaggy,Melody #3,Music #1,Percussion  #2
3135,ZIGGURATS #3135,4396,82.15429825328916,8,Pink,Drums #1,Animal Frown,Gold Chain,Aqua Shaggy,Melody #1,Music #5,Percussion  #7
2760,ZIGGURATS #2760,4397,82.15312212516194,8,Aqua,Drums #8,Smirk,Toxic Smoke,Aqua V,Melody #1,Music #1,Percussion  #2
3628,ZIGGURATS #3628,4398,82.14585557693924,8,Yellow,Drums #13,Smirk,Grey Smoke,Red V,Melody #4,Music #4,Percussion  #8
589,ZIGGURATS #589,4399,82.14538422799045,8,Pink,Drums #4,Common Skull,Grey Smoke,Red Shaggy,Melody #2,Music #2,Percussion  #4
1860,ZIGGURATS #1860,4400,82.14168044471717,8,Green,Drums #9,Smirk,Grey Smoke,Aqua Shaggy,Melody #1,Music #5,Percussion  #1
2572,ZIGGURATS #2572,4401,82.13069502726724,8,Aqua,Drums #14,Evil Animal,Grey Smoke,Red Shaggy,Melody #1,Music #2,Percussion  #3
4489,ZIGGURATS #4489,4402,82.12781905513333,8,Yellow,Drums #10,Common Skull,Toxic Smoke,Green Antennae,Melody #5,Music #6,Percussion  #4
2638,ZIGGURATS #2638,4403,82.12356064566566,8,Aqua,Drums #1,Animal Frown,Gold Chain,Red Shaggy,Melody #9,Music #5,Percussion  #6
3665,ZIGGURATS #3665,4404,82.1222163173796,8,Aqua,Drums #14,Evil Animal,Grey Smoke,Aqua Antennae,Melody #6,Music #3,Percussion  #4
2994,ZIGGURATS #2994,4405,82.11826090397095,8,Pink,Drums #9,Animal Frown,Grey Smoke,Blue Shaggy,Melody #2,Music #6,Percussion  #7
1978,ZIGGURATS #1978,4406,82.11466206022969,8,Pink Aqua,Drums #14,Common Skull,Blank,Green Antennae,Melody #4,Music #7,Percussion  #5
1202,ZIGGURATS #1202,4407,82.10814716632044,8,Green,Drums #8,Animal Frown,Grey Smoke,Blue Shaggy,Melody #9,Music #3,Percussion  #6
2419,ZIGGURATS #2419,4408,82.10762699060497,8,Aqua,Drums #4,Bright Eyes,Grey Smoke,Green Antennae,Melody #1,Music #8,Percussion  #2
1407,ZIGGURATS #1407,4409,82.10626243752611,8,Green,Drums #7,Common Skull,Silver Chain,Red V,Melody #9,Music #6,Percussion  #6
1686,ZIGGURATS #1686,4410,82.10518880462438,8,Aqua,Drums #11,Smirk,Grey Smoke,Blue Shaggy,Melody #2,Music #3,Percussion  #3
2934,ZIGGURATS #2934,4411,82.10282259905766,8,Pink,Drums #5,Bright Eyes,Gold Chain,Blue Shaggy,Melody #3,Music #5,Percussion  #7
3936,ZIGGURATS #3936,4412,82.09885502017802,8,Pink,Drums #6,Bright Eyes,Grey Smoke,Aqua V,Melody #6,Music #7,Percussion  #2
3160,ZIGGURATS #3160,4413,82.09105435794329,8,Green,Drums #2,Evil Animal,Gold Chain,Aqua Antennae,Melody #6,Music #6,Percussion  #1
1660,ZIGGURATS #1660,4414,82.08662367491469,8,Pink,Drums #14,Evil Animal,Grey Smoke,Aqua Antennae,Melody #6,Music #9,Percussion  #2
2683,ZIGGURATS #2683,4415,82.08304695423688,8,Yellow,Drums #14,Bright Eyes,Grey Smoke,Green Antennae,Melody #2,Music #3,Percussion  #1
3113,ZIGGURATS #3113,4416,82.08093135066247,8,Yellow,Drums #1,Animal Frown,Grey Smoke,Aqua Shaggy,Melody #1,Music #2,Percussion  #2
1051,ZIGGURATS #1051,4417,82.07457660831221,8,Aqua,Drums #11,Smirk,Toxic Smoke,Aqua Antennae,Melody #5,Music #3,Percussion  #3
2396,ZIGGURATS #2396,4418,82.06854913240842,8,Yellow,Drums #12,Evil Animal,Gold Chain,Red Shaggy,Melody #7,Music #9,Percussion  #8
263,ZIGGURATS #263,4419,82.06115292265861,8,Aqua,Drums #6,Bright Eyes,Toxic Smoke,Green V,Melody #5,Music #4,Percussion  #8
862,ZIGGURATS #862,4420,82.05740722909502,8,Pink,Drums #2,Smirk,Toxic Smoke,Red V,Melody #3,Music #6,Percussion  #8
3079,ZIGGURATS #3079,4421,82.0566656678926,8,Aqua,Drums #7,Smirk,Toxic Smoke,Red Shaggy,Melody #3,Music #1,Percussion  #6
1224,ZIGGURATS #1224,4422,82.05374291259857,8,Green,Drums #1,Common Skull,Toxic Smoke,Red V,Melody #8,Music #4,Percussion  #1
3726,ZIGGURATS #3726,4423,82.05023819357113,8,Aqua,Drums #11,Animal Frown,Silver Chain,Green Antennae,Melody #3,Music #4,Percussion  #4
1690,ZIGGURATS #1690,4424,82.0501499037539,8,Red Green,Drums #3,Bright Eyes,Blank,Red Shaggy,Melody #8,Music #7,Percussion  #6
856,ZIGGURATS #856,4425,82.04745285423438,8,Yellow,Drums #6,Animal Frown,Grey Smoke,Aqua Antennae,Melody #3,Music #4,Percussion  #4
4413,ZIGGURATS #4413,4426,82.04654957661523,8,Green,Drums #2,Evil Animal,Gold Chain,Red Antennae,Melody #4,Music #1,Percussion  #1
2184,ZIGGURATS #2184,4427,82.04242483733567,8,Aqua,Drums #3,Common Skull,Grey Smoke,Red Antennae,Melody #1,Music #9,Percussion  #2
2192,ZIGGURATS #2192,4428,82.04043959975891,8,Pink,Drums #8,Common Skull,Grey Smoke,Aqua Shaggy,Melody #4,Music #1,Percussion  #8
378,ZIGGURATS #378,4429,82.0216572107661,8,Pink Aqua,Drums #1,Animal Frown,Blank,Blue Shaggy,Melody #9,Music #7,Percussion  #2
4606,ZIGGURATS #4606,4430,82.01674499740123,8,Aqua,Drums #3,Bright Eyes,Gold Chain,Red Antennae,Melody #7,Music #4,Percussion  #1
123,ZIGGURATS #123,4431,82.01095453292527,8,Green,Drums #4,Evil Animal,Silver Chain,Red V,Melody #5,Music #1,Percussion  #6
986,ZIGGURATS #986,4432,82.0084250633837,8,Green,Drums #10,Smirk,Toxic Smoke,Green Antennae,Melody #7,Music #9,Percussion  #7
3878,ZIGGURATS #3878,4433,82.00713069672824,8,Yellow,Drums #3,Bright Eyes,Grey Smoke,Red V,Melody #5,Music #7,Percussion  #7
1870,ZIGGURATS #1870,4434,81.99896837059418,8,Green,Drums #3,Surprised,Blank,Aqua Shaggy,Melody #4,Music #4,Percussion  #7
232,ZIGGURATS #232,4435,81.99802688194764,8,Yellow,Drums #1,Surprised,Blank,Aqua V,Melody #4,Music #5,Percussion  #8
4726,ZIGGURATS #4726,4436,81.99359426673942,8,Green,Drums #5,Common Skull,Gold Chain,Blue Shaggy,Melody #1,Music #8,Percussion  #2
1826,ZIGGURATS #1826,4437,81.9929401736328,8,Pink,Drums #3,Smirk,Grey Smoke,Red V,Melody #4,Music #6,Percussion  #3
865,ZIGGURATS #865,4438,81.98225264064058,8,Pink Aqua,Drums #5,Common Skull,Blank,Aqua Shaggy,Melody #7,Music #6,Percussion  #3
1993,ZIGGURATS #1993,4439,81.98031227828183,8,Yellow,Drums #8,Bright Eyes,Silver Chain,Aqua Antennae,Melody #1,Music #4,Percussion  #7
1514,ZIGGURATS #1514,4440,81.97649741439548,8,Green,Drums #2,Bright Eyes,Gold Chain,Red Shaggy,Melody #5,Music #7,Percussion  #5
611,ZIGGURATS #611,4441,81.97426247465107,8,Pink Aqua,Drums #4,Bright Eyes,Blank,Aqua Shaggy,Melody #3,Music #8,Percussion  #8
514,ZIGGURATS #514,4442,81.97141351049277,8,Green,Drums #11,Bright Eyes,Toxic Smoke,Green Antennae,Melody #4,Music #3,Percussion  #1
2413,ZIGGURATS #2413,4443,81.96960208429101,8,Pink,Drums #11,Common Skull,Silver Chain,Green Antennae,Melody #4,Music #2,Percussion  #3
2929,ZIGGURATS #2929,4444,81.96884486395145,8,Yellow,Drums #1,Evil Animal,Silver Chain,Red Shaggy,Melody #5,Music #3,Percussion  #7
743,ZIGGURATS #743,4445,81.96850241504454,8,Aqua,Drums #1,Animal Frown,Gold Chain,Aqua Shaggy,Melody #1,Music #6,Percussion  #1
4003,ZIGGURATS #4003,4446,81.95847007023808,8,Green,Drums #6,Smirk,Gold Chain,Aqua Antennae,Melody #7,Music #6,Percussion  #3
1015,ZIGGURATS #1015,4447,81.95496541866875,8,Yellow,Drums #11,Evil Animal,Grey Smoke,Red Antennae,Melody #8,Music #6,Percussion  #5
563,ZIGGURATS #563,4448,81.95024177817719,8,Green,Drums #14,Smirk,Grey Smoke,Aqua Antennae,Melody #1,Music #4,Percussion  #4
1358,ZIGGURATS #1358,4449,81.94661900677362,8,Green,Drums #4,Smirk,Grey Smoke,Green V,Melody #1,Music #3,Percussion  #7
2701,ZIGGURATS #2701,4450,81.93873543387222,8,Yellow,Drums #8,Animal Frown,Grey Smoke,Red Shaggy,Melody #3,Music #8,Percussion  #6
3240,ZIGGURATS #3240,4451,81.93869893238575,8,Aqua,Drums #9,Common Skull,Grey Smoke,Aqua V,Melody #2,Music #6,Percussion  #8
2536,ZIGGURATS #2536,4452,81.93633343455579,8,Pink,Drums #1,Evil Animal,Toxic Smoke,Aqua Antennae,Melody #5,Music #4,Percussion  #2
4319,ZIGGURATS #4319,4453,81.9350869095323,8,Yellow,Drums #10,Evil Animal,Toxic Smoke,Green Antennae,Melody #2,Music #1,Percussion  #1
2577,ZIGGURATS #2577,4454,81.92488169284132,8,Aqua,Drums #2,Smirk,Toxic Smoke,Red Antennae,Melody #6,Music #5,Percussion  #8
2207,ZIGGURATS #2207,4455,81.92229709238389,8,Yellow,Drums #11,Bright Eyes,Toxic Smoke,Aqua Antennae,Melody #5,Music #3,Percussion  #1
1575,ZIGGURATS #1575,4456,81.92150802775434,8,Pink,Drums #4,Common Skull,Gold Chain,Red Antennae,Melody #8,Music #5,Percussion  #7
2619,ZIGGURATS #2619,4457,81.92135745517469,8,Aqua,Drums #5,Smirk,Grey Smoke,Aqua Antennae,Melody #9,Music #5,Percussion  #5
4588,ZIGGURATS #4588,4458,81.91169654403818,8,Pink,Drums #3,Bright Eyes,Grey Smoke,Green Antennae,Melody #3,Music #8,Percussion  #7
2122,ZIGGURATS #2122,4459,81.90887204397536,8,Green,Drums #14,Common Skull,Gold Chain,Aqua Shaggy,Melody #5,Music #1,Percussion  #6
999,ZIGGURATS #999,4460,81.90654360981937,8,Green,Drums #10,Animal Frown,Gold Chain,Aqua V,Melody #7,Music #3,Percussion  #3
2271,ZIGGURATS #2271,4461,81.90227699112724,8,Pink,Drums #4,Smirk,Grey Smoke,Blue Shaggy,Melody #2,Music #2,Percussion  #8
23,ZIGGURATS #23,4462,81.90026769501497,8,Pink,Drums #9,Smirk,Toxic Smoke,Aqua Antennae,Melody #5,Music #8,Percussion  #3
2702,ZIGGURATS #2702,4463,81.89901190546686,8,Pink,Drums #6,Evil Animal,Gold Chain,Green V,Melody #4,Music #8,Percussion  #5
1159,ZIGGURATS #1159,4464,81.88964229859029,8,Pink,Drums #6,Animal Frown,Grey Smoke,Aqua V,Melody #2,Music #6,Percussion  #8
4820,ZIGGURATS #4820,4465,81.8877296151504,8,Aqua,Drums #5,Common Skull,Silver Chain,Blue Shaggy,Melody #5,Music #2,Percussion  #7
2870,ZIGGURATS #2870,4466,81.88451732702819,8,Green,Drums #12,Common Skull,Gold Chain,Red Shaggy,Melody #9,Music #7,Percussion  #8
2651,ZIGGURATS #2651,4467,81.88175982951,8,Green,Drums #9,Smirk,Grey Smoke,Blue Shaggy,Melody #4,Music #6,Percussion  #2
3909,ZIGGURATS #3909,4468,81.88079790763432,8,Green,Drums #11,Bright Eyes,Silver Chain,Red V,Melody #7,Music #9,Percussion  #3
3918,ZIGGURATS #3918,4469,81.87703434237149,8,Pink,Drums #2,Bright Eyes,Grey Smoke,Green V,Melody #9,Music #3,Percussion  #5
3601,ZIGGURATS #3601,4470,81.87419333378025,8,Yellow,Drums #2,Animal Frown,Gold Chain,Aqua Shaggy,Melody #5,Music #3,Percussion  #6
377,ZIGGURATS #377,4471,81.8672205972722,8,Pink,Drums #7,Bright Eyes,Grey Smoke,Blue Shaggy,Melody #3,Music #8,Percussion  #4
2914,ZIGGURATS #2914,4472,81.86372191457518,8,Aqua,Drums #2,Animal Frown,Gold Chain,Red Antennae,Melody #1,Music #7,Percussion  #2
4317,ZIGGURATS #4317,4473,81.86301335434695,8,Green,Drums #10,Smirk,Toxic Smoke,Aqua V,Melody #5,Music #1,Percussion  #3
3122,ZIGGURATS #3122,4474,81.84847036205123,8,Green,Drums #6,Common Skull,Toxic Smoke,Blue Shaggy,Melody #6,Music #6,Percussion  #7
434,ZIGGURATS #434,4475,81.84836445701478,8,Yellow,Drums #12,Common Skull,Silver Chain,Red V,Melody #7,Music #9,Percussion  #5
2977,ZIGGURATS #2977,4476,81.84687904803697,8,Aqua,Drums #9,Common Skull,Silver Chain,Red Shaggy,Melody #6,Music #7,Percussion  #7
1773,ZIGGURATS #1773,4477,81.84604400693168,8,Pink,Drums #2,Smirk,Gold Chain,Green V,Melody #9,Music #9,Percussion  #6
1017,ZIGGURATS #1017,4478,81.83903347887596,8,Pink,Drums #8,Evil Animal,Silver Chain,Blue Shaggy,Melody #1,Music #4,Percussion  #4
3642,ZIGGURATS #3642,4479,81.83723616002712,8,Yellow,Drums #1,Smirk,Toxic Smoke,Aqua Antennae,Melody #6,Music #1,Percussion  #6
3082,ZIGGURATS #3082,4480,81.83468762354622,8,Yellow,Drums #2,Animal Frown,Grey Smoke,Green Antennae,Melody #4,Music #3,Percussion  #8
1458,ZIGGURATS #1458,4481,81.82662362397714,8,Pink,Drums #3,Bright Eyes,Silver Chain,Green Antennae,Melody #5,Music #9,Percussion  #2
1064,ZIGGURATS #1064,4482,81.8264577824285,8,Pink,Drums #14,Smirk,Gold Chain,Blue Shaggy,Melody #4,Music #4,Percussion  #8
1849,ZIGGURATS #1849,4483,81.82615077309607,8,Pink,Drums #4,Bright Eyes,Gold Chain,Green V,Melody #3,Music #9,Percussion  #5
2189,ZIGGURATS #2189,4484,81.8242095471505,8,Green,Drums #2,Common Skull,Gold Chain,Aqua V,Melody #6,Music #5,Percussion  #6
4693,ZIGGURATS #4693,4485,81.8221299419022,8,Pink,Drums #5,Bright Eyes,Silver Chain,Red Antennae,Melody #7,Music #3,Percussion  #5
3274,ZIGGURATS #3274,4486,81.81605927540527,8,Red Green,Drums #14,Common Skull,Blank,Aqua Shaggy,Melody #9,Music #7,Percussion  #3
3733,ZIGGURATS #3733,4487,81.81192414893172,8,Green,Drums #2,Bright Eyes,Grey Smoke,Red V,Melody #9,Music #7,Percussion  #1
3531,ZIGGURATS #3531,4488,81.80981100411158,8,Aqua,Drums #4,Evil Animal,Gold Chain,Red Shaggy,Melody #8,Music #9,Percussion  #7
4024,ZIGGURATS #4024,4489,81.80740915883152,8,Aqua,Drums #14,Animal Frown,Toxic Smoke,Green Antennae,Melody #1,Music #3,Percussion  #4
755,ZIGGURATS #755,4490,81.80719931979937,8,Green,Drums #2,Surprised,Blank,Aqua Antennae,Melody #7,Music #8,Percussion  #4
1375,ZIGGURATS #1375,4491,81.80014300343178,8,Green,Drums #2,Smirk,Silver Chain,Red Shaggy,Melody #6,Music #6,Percussion  #7
753,ZIGGURATS #753,4492,81.7971778678554,8,Pink Aqua,Drums #13,Common Skull,Blank,Aqua Antennae,Melody #7,Music #6,Percussion  #2
3855,ZIGGURATS #3855,4493,81.7946565228217,8,Yellow,Drums #6,Evil Animal,Gold Chain,Aqua Shaggy,Melody #8,Music #3,Percussion  #6
2930,ZIGGURATS #2930,4494,81.79393191232927,8,Yellow,Drums #1,Bright Eyes,Grey Smoke,Red Shaggy,Melody #8,Music #1,Percussion  #3
1967,ZIGGURATS #1967,4495,81.78922038434591,8,Yellow,Drums #2,Bright Eyes,Gold Chain,Red Antennae,Melody #9,Music #8,Percussion  #3
2228,ZIGGURATS #2228,4496,81.7870504685591,8,Aqua,Drums #6,Animal Frown,Gold Chain,Aqua Antennae,Melody #9,Music #7,Percussion  #2
4942,ZIGGURATS #4942,4497,81.78029457612156,8,Aqua,Drums #10,Animal Frown,Gold Chain,Blue Shaggy,Melody #4,Music #6,Percussion  #4
3209,ZIGGURATS #3209,4498,81.77689704078715,8,Pink,Drums #2,Evil Animal,Silver Chain,Red V,Melody #7,Music #1,Percussion  #2
1744,ZIGGURATS #1744,4499,81.77438676728153,8,Yellow,Drums #7,Smirk,Grey Smoke,Aqua Antennae,Melody #8,Music #6,Percussion  #2
2447,ZIGGURATS #2447,4500,81.76846639983064,8,Pink,Drums #7,Animal Frown,Grey Smoke,Aqua Shaggy,Melody #1,Music #8,Percussion  #3
1679,ZIGGURATS #1679,4501,81.76294870229621,8,Aqua,Drums #3,Animal Frown,Grey Smoke,Red V,Melody #4,Music #5,Percussion  #8
4665,ZIGGURATS #4665,4502,81.75763276805361,8,Yellow,Drums #14,Bright Eyes,Toxic Smoke,Red Shaggy,Melody #5,Music #4,Percussion  #7
3126,ZIGGURATS #3126,4503,81.7532443496127,8,Aqua,Drums #3,Smirk,Grey Smoke,Red V,Melody #9,Music #7,Percussion  #1
573,ZIGGURATS #573,4504,81.74831488893055,8,Pink,Drums #2,Common Skull,Toxic Smoke,Green Antennae,Melody #2,Music #1,Percussion  #8
446,ZIGGURATS #446,4505,81.74718694378372,8,Aqua,Drums #7,Smirk,Silver Chain,Green Antennae,Melody #8,Music #9,Percussion  #3
413,ZIGGURATS #413,4506,81.74521241457383,8,Aqua,Drums #10,Evil Animal,Gold Chain,Aqua V,Melody #4,Music #6,Percussion  #1
654,ZIGGURATS #654,4507,81.7401406429231,8,Pink,Drums #7,Smirk,Silver Chain,Blue Shaggy,Melody #9,Music #4,Percussion  #1
2285,ZIGGURATS #2285,4508,81.73924538632005,8,Yellow,Drums #7,Animal Frown,Grey Smoke,Red Antennae,Melody #1,Music #7,Percussion  #3
2128,ZIGGURATS #2128,4509,81.73846063134928,8,Aqua,Drums #11,Evil Animal,Grey Smoke,Aqua Shaggy,Melody #4,Music #4,Percussion  #2
3560,ZIGGURATS #3560,4510,81.73522446341622,8,Green,Drums #3,Common Skull,Grey Smoke,Red Shaggy,Melody #3,Music #2,Percussion  #3
348,ZIGGURATS #348,4511,81.73480814881118,8,Pink,Drums #5,Bright Eyes,Toxic Smoke,Red Antennae,Melody #2,Music #8,Percussion  #7
3411,ZIGGURATS #3411,4512,81.72827465184197,8,Yellow,Drums #4,Smirk,Gold Chain,Aqua V,Melody #2,Music #1,Percussion  #8
3703,ZIGGURATS #3703,4513,81.71902265889572,8,Yellow,Drums #6,Bright Eyes,Grey Smoke,Aqua V,Melody #9,Music #6,Percussion  #1
3206,ZIGGURATS #3206,4514,81.71153389573865,8,Pink,Drums #14,Bright Eyes,Toxic Smoke,Red Shaggy,Melody #9,Music #2,Percussion  #4
1031,ZIGGURATS #1031,4515,81.70536443032877,8,Aqua,Drums #7,Bright Eyes,Grey Smoke,Aqua Shaggy,Melody #2,Music #5,Percussion  #1
288,ZIGGURATS #288,4516,81.70395487871869,8,Yellow,Drums #6,Evil Animal,Silver Chain,Aqua V,Melody #1,Music #2,Percussion  #2
1813,ZIGGURATS #1813,4517,81.7037564521493,8,Aqua,Drums #9,Animal Frown,Toxic Smoke,Aqua Shaggy,Melody #6,Music #5,Percussion  #4
3247,ZIGGURATS #3247,4518,81.70364987739848,8,Pink,Drums #12,Common Skull,Grey Smoke,Aqua V,Melody #3,Music #8,Percussion  #2
