ID,Name,Rank,Rarity_Score,Attributes,arm,armor,backdrop,class,headdress,katana,skin
4474,Diplomat #4474,3463,107.5328021978,7,Novice Guard,Rich Kid Punk,Blue Wave,Commoner,Elite Visor,Teke Teke,Human Light
4482,Diplomat #4482,3463,107.5328021978,7,Imitation Opal,Strapped Vest,Steel Portal,Commoner,Copper Amaterasu,Mononoke,Human Dark
87,Diplomat #87,3507,107.5328021978,7,Shimonti Spike,Opal Crest,Blue Portal,Commoner,Visor Amaterasu,Tanuki,Human Tan
195,Diplomat #195,3507,107.5328021978,7,Bishop Steel,Jettison Jacket,Purple Portal,Commoner,Horn Mount,Samebito,Human Light
322,Diplomat #322,3507,107.5328021978,7,Imitation Opal,Opal Crest,Purple Portal,Commoner,Shogunata Ice,Keneo,Human Dark
408,Diplomat #408,3507,107.5328021978,7,Iron Pad,Imitation McFly,Grey Wave,Commoner,Shogunata Ice,Enenra,Human Tan
413,Diplomat #413,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Gold Portal,Commoner,Dark Amaterasu,Issie,Human Dark
581,Diplomat #581,3507,107.5328021978,7,Shimonti Spike,Jettison Jacket,Grey Wave,Commoner,Ice Amaterasu,Mononoke,Human Dark
611,Diplomat #611,3507,107.5328021978,7,Bishop Steel,Imitation McFly,Gold Portal,Commoner,Shogunata Teal,Oni,Human Light
642,Diplomat #642,3507,107.5328021978,7,Bishop Steel,Steelknit,Blue Wave,Commoner,Elite Visor,Oni,Human Light
643,Diplomat #643,3507,107.5328021978,7,Orion Steel,Opal Crest,Pink Wave,Commoner,Visor Amaterasu,Kudan,Human Dark
645,Diplomat #645,3507,107.5328021978,7,Shimonti Spike,Steelknit,Pink Wave,Commoner,Aero Amaterasu,Teke Teke,Human Light
777,Diplomat #777,3507,107.5328021978,7,Shimonti Spike,Steelknit,Blue Portal,Commoner,Oval Bead,Ubume,Human Dark
859,Diplomat #859,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Gold Portal,Commoner,Shogunata Rays,Ningen,Human Light
898,Diplomat #898,3507,107.5328021978,7,Iron Pad,Opal Crest,Blue Portal,Commoner,Oval Bead,Issie,Human Tan
975,Diplomat #975,3507,107.5328021978,7,Corsaira Red,Blue Cloak,Gold Portal,Commoner,Face Guard,Jami,Human Dark
1044,Diplomat #1044,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Pink Wave,Commoner,Shogunata Teal,Enenra,Human Tan
1093,Diplomat #1093,3507,107.5328021978,7,Corsaira Red,Steelknit,Blue Wave,Commoner,Dark Amaterasu,Amikiri,Human Tan
1115,Diplomat #1115,3507,107.5328021978,7,Imitation Opal,Opal Crest,Grey Wave,Commoner,Aero Amaterasu,Samebito,Human Dark
1145,Diplomat #1145,3507,107.5328021978,7,Orion Steel,Steelknit,Blue Portal,Commoner,Shogunata Teal,Tanuki,Human Dark
1247,Diplomat #1247,3507,107.5328021978,7,Imitation Opal,Jettison Jacket,Purple Portal,Commoner,Ice Amaterasu,Shinigami,Human Light
1390,Diplomat #1390,3507,107.5328021978,7,Imitation Opal,Blue Cloak,Steel Portal,Commoner,Ovenbug,Samebito,Human Light
1393,Diplomat #1393,3507,107.5328021978,7,Iron Pad,Jettison Jacket,Blue Wave,Commoner,Shogunata Rays,Hihi,Human Light
1399,Diplomat #1399,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Purple Portal,Commoner,Quadnik,Oni,Human Dark
1699,Diplomat #1699,3507,107.5328021978,7,Corsaira Red,Blue Cloak,Blue Portal,Commoner,Face Guard,Shinigami,Human Tan
1715,Diplomat #1715,3507,107.5328021978,7,Iron Pad,Imitation McFly,Blue Portal,Commoner,Prisi Mask,Samebito,Human Tan
1737,Diplomat #1737,3507,107.5328021978,7,Novice Guard,Blue Cloak,Pink Wave,Commoner,Prisi Mask,Oni,Human Light
1767,Diplomat #1767,3507,107.5328021978,7,Novice Guard,Steelknit,Pink Wave,Commoner,Prisi Mask,Samebito,Human Tan
1965,Diplomat #1965,3507,107.5328021978,7,Novice Guard,Blue Cloak,Pink Wave,Commoner,Aero Amaterasu,Shinigami,Human Dark
2014,Diplomat #2014,3507,107.5328021978,7,Iron Pad,Opal Crest,Grey Wave,Commoner,Dark Amaterasu,Ogama,Human Light
2115,Diplomat #2115,3507,107.5328021978,7,Novice Guard,Steelknit,Grey Wave,Commoner,Prisi Mask,Keneo,Human Light
2486,Diplomat #2486,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Purple Portal,Commoner,Shogunata Face,Iyaya,Human Dark
2497,Diplomat #2497,3507,107.5328021978,7,Corsaira Red,Jettison Jacket,Grey Wave,Commoner,Ovenbug,Kechibi,Human Light
2543,Diplomat #2543,3507,107.5328021978,7,Imitation Opal,Imitation McFly,Pink Wave,Commoner,Aero Amaterasu,Samebito,Human Dark
2547,Diplomat #2547,3507,107.5328021978,7,Shimonti Spike,Jettison Jacket,Grey Wave,Commoner,Face Guard,Hihi,Human Dark
2556,Diplomat #2556,3507,107.5328021978,7,Iron Pad,Jettison Jacket,Purple Portal,Commoner,Prisi Mask,Oni,Human Dark
2575,Diplomat #2575,3507,107.5328021978,7,Bishop Steel,Blue Cloak,Gold Portal,Commoner,Prisi Mask,Shinigami,Human Tan
2582,Diplomat #2582,3507,107.5328021978,7,Bishop Steel,Opal Crest,Grey Wave,Commoner,Horn Mount,Keneo,Human Dark
2642,Diplomat #2642,3507,107.5328021978,7,Imitation Opal,Steelknit,Grey Wave,Commoner,Quadnik,Ningen,Human Dark
2662,Diplomat #2662,3507,107.5328021978,7,Iron Pad,Jettison Jacket,Blue Wave,Commoner,Shogunata Rays,Enenra,Human Tan
2700,Diplomat #2700,3507,107.5328021978,7,Corsaira Red,Steelknit,Steel Portal,Commoner,Aero Amaterasu,Teke Teke,Human Tan
2761,Diplomat #2761,3507,107.5328021978,7,Shimonti Spike,Imitation McFly,Steel Portal,Commoner,Dark Amaterasu,Teke Teke,Human Dark
2834,Diplomat #2834,3507,107.5328021978,7,Orion Steel,Opal Crest,Steel Portal,Commoner,Dark Amaterasu,Mizuchi,Human Light
2942,Diplomat #2942,3507,107.5328021978,7,Iron Pad,Imitation McFly,Purple Portal,Commoner,Copper Amaterasu,Jami,Human Tan
3005,Diplomat #3005,3507,107.5328021978,7,Imitation Opal,Blue Cloak,Blue Wave,Commoner,Dynastro,Issie,Human Dark
3178,Diplomat #3178,3507,107.5328021978,7,Corsaira Red,Blue Cloak,Purple Portal,Commoner,Face Guard,Issie,Human Tan
3339,Diplomat #3339,3507,107.5328021978,7,Iron Pad,Blue Cloak,Blue Wave,Commoner,Dark Amaterasu,Keneo,Human Dark
3368,Diplomat #3368,3507,107.5328021978,7,Corsaira Red,Jettison Jacket,Grey Wave,Commoner,Dark Amaterasu,Uwan,Human Light
3462,Diplomat #3462,3507,107.5328021978,7,Iron Pad,Imitation McFly,Steel Portal,Commoner,Oval Bead,Ningen,Human Dark
3625,Diplomat #3625,3507,107.5328021978,7,Imitation Opal,Steelknit,Blue Portal,Commoner,Horn Mount,Oni,Human Tan
3679,Diplomat #3679,3507,107.5328021978,7,Bishop Steel,Opal Crest,Pink Wave,Commoner,Dynastro,Issie,Human Light
3829,Diplomat #3829,3507,107.5328021978,7,Bishop Steel,Jettison Jacket,Blue Portal,Commoner,Prisi Mask,Issie,Human Light
3862,Diplomat #3862,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Blue Wave,Commoner,Oval Bead,Samebito,Human Tan
3874,Diplomat #3874,3507,107.5328021978,7,Shimonti Spike,Jettison Jacket,Pink Wave,Commoner,Copper Amaterasu,Ubume,Human Tan
4030,Diplomat #4030,3507,107.5328021978,7,Iron Pad,Imitation McFly,Blue Portal,Commoner,Horn Mount,Shinigami,Human Dark
4121,Diplomat #4121,3507,107.5328021978,7,Novice Guard,Opal Crest,Blue Portal,Commoner,Aero Amaterasu,Hihi,Human Dark
4193,Diplomat #4193,3507,107.5328021978,7,Novice Guard,Imitation McFly,Gold Portal,Commoner,Quadnik,Oni,Human Dark
4221,Diplomat #4221,3507,107.5328021978,7,Shimonti Spike,Blue Cloak,Gold Portal,Commoner,Ovenbug,Mizuchi,Human Tan
4493,Diplomat #4493,3507,107.5328021978,7,Novice Guard,Jettison Jacket,Blue Portal,Commoner,Aero Amaterasu,Oni,Human Tan
4494,Diplomat #4494,3507,107.5328021978,7,Novice Guard,Steelknit,Blue Portal,Commoner,Oval Bead,Ningen,Human Dark
938,Diplomat #938,3565,107.5328021978,7,Green Spirit,McFly Black,Purple Portal,Commoner,Lilac Amaterasu,Keneo,Redborn
1301,Diplomat #1301,3565,107.5328021978,7,Imitation Opal,Naucloth,Steel Portal,Commoner,Face Guard,Keneo,Human Tan
1692,Diplomat #1692,3565,107.5328021978,7,Orion Steel,Strapped Vest,Purple Portal,Commoner,Lilac Amaterasu,Oni,Human Light
2056,Diplomat #2056,3565,107.5328021978,7,Imitation Opal,Doxx Cloth,Pink Wave,Commoner,Face Guard,Ogama,Human Tan
3262,Diplomat #3262,3565,107.5328021978,7,Novice Guard,Naucloth,Gold Portal,Commoner,Sho Amaterasu,Keneo,Redborn
3805,Diplomat #3805,3565,107.5328021978,7,Corsaira Red,McFly Red,Purple Portal,Commoner,Lilac Amaterasu,Oni,Human Dark
3811,Diplomat #3811,3565,107.5328021978,7,Shimonti Spike,McFly Red,Purple Portal,Commoner,Shogunata Face,Jami,Human Tan
3828,Diplomat #3828,3565,107.5328021978,7,Imitation Opal,Vanguard Lite,Pink Wave,Commoner,Face Guard,Shinigami,Human Dark
4297,Diplomat #4297,3565,107.5328021978,7,Imitation Opal,McFly Black,Blue Portal,Commoner,Face Guard,Shinigami,Human Tan
993,Diplomat #993,3574,107.3563658624,7,Diodot,The Zoot,Grey Wave,Commoner,Gui Amaterasu,Gashadokuru,Redborn
1655,Diplomat #1655,3575,107.3321399461,7,Oculeper,Jettison Jacket,Blue Wave,Commoner,Face Guard,Tanuki,Human Light
2384,Diplomat #2384,3575,107.3321399461,7,Corsaira Blue,Imitation McFly,Blue Wave,Commoner,Face Guard,Kechibi,Human Dark
2405,Diplomat #2405,3575,107.3321399461,7,White Guard,Blue Cloak,Grey Wave,Commoner,Face Guard,Tsukuyomi,Human Dark
2507,Diplomat #2507,3575,107.3321399461,7,Shimonti Spike,Jettison Jacket,Pink Wave,Commoner,Orivac Emerald,Teke Teke,Human Light
3454,Diplomat #3454,3575,107.3321399461,7,Corsaira Red,Jettison Jacket,Purple Portal,Commoner,Orivac Emerald,Teke Teke,Human Tan
3971,Diplomat #3971,3575,107.3321399461,7,Opal Pad,Imitation McFly,Grey Wave,Commoner,Face Guard,Teke Teke,Human Light
42,Diplomat #42,3581,107.3321399461,7,Novice Guard,McFly Black,Blue Portal,Commoner,Orivac Emerald,Mononoke,Human Light
508,Diplomat #508,3581,107.3321399461,7,Malven Steel,Naucloth,Blue Wave,Commoner,Lilac Amaterasu,Mononoke,Human Light
612,Diplomat #612,3581,107.3321399461,7,Oculeper,Blue Cloak,Pink Wave,Commoner,Lilac Amaterasu,Samebito,Human Light
641,Diplomat #641,3581,107.3321399461,7,White Guard,Opal Crest,Blue Wave,Commoner,Shogunata Face,Ogama,Human Light
731,Diplomat #731,3581,107.3321399461,7,Iron Pad,Steelknit,Blue Wave,Commoner,Orivac Emerald,Jami,Human Dark
766,Diplomat #766,3581,107.3321399461,7,Hammer Black,Rich Kid Punk,Pink Wave,Commoner,Lilac Amaterasu,Uwan,Human Light
1012,Diplomat #1012,3581,107.3321399461,7,White Guard,Jettison Jacket,Blue Wave,Commoner,Lilac Amaterasu,Hihi,Human Tan
1050,Diplomat #1050,3581,107.3321399461,7,Bowser Spike,Vanguard Lite,Steel Portal,Commoner,Lilac Amaterasu,Amikiri,Human Tan
1159,Diplomat #1159,3581,107.3321399461,7,Bowser Spike,Blue Cloak,Purple Portal,Commoner,Shogunata Face,Oni,Human Light
1214,Diplomat #1214,3581,107.3321399461,7,Copper Top,Blue Cloak,Blue Portal,Commoner,Shogunata Face,Enenra,Human Light
1254,Diplomat #1254,3581,107.3321399461,7,Bowser Spike,Strapped Vest,Blue Wave,Commoner,Lilac Amaterasu,Uwan,Human Dark
1353,Diplomat #1353,3581,107.3321399461,7,Corsaira Blue,Blue Cloak,Blue Wave,Commoner,Shogunata Face,Ningen,Human Light
1362,Diplomat #1362,3581,107.3321399461,7,Corsaira Blue,Vanguard Lite,Purple Portal,Commoner,Lilac Amaterasu,Amikiri,Human Tan
1682,Diplomat #1682,3581,107.3321399461,7,Hammer Black,Imitation McFly,Blue Wave,Commoner,Shogunata Face,Jami,Human Dark
1780,Diplomat #1780,3581,107.3321399461,7,Copper Top,Naucloth,Pink Wave,Commoner,Lilac Amaterasu,Tsukuyomi,Human Tan
1822,Diplomat #1822,3581,107.3321399461,7,Oculeper,Vanguard Lite,Blue Portal,Commoner,Lilac Amaterasu,Teke Teke,Human Dark
1984,Diplomat #1984,3581,107.3321399461,7,Corsaira Blue,Steelknit,Purple Portal,Commoner,Dynastro,Waira,Human Dark
2025,Diplomat #2025,3581,107.3321399461,7,Foreguard,Jettison Jacket,Grey Wave,Commoner,Shogunata Face,Hihi,Human Tan
2109,Diplomat #2109,3581,107.3321399461,7,Oculeper,Imitation McFly,Purple Portal,Commoner,Quadnik,Waira,Human Light
2322,Diplomat #2322,3581,107.3321399461,7,Hammer Black,Opal Crest,Blue Portal,Commoner,Lilac Amaterasu,Keneo,Human Dark
2339,Diplomat #2339,3581,107.3321399461,7,White Guard,Blue Cloak,Steel Portal,Commoner,Ovenbug,Waira,Human Light
2442,Diplomat #2442,3581,107.3321399461,7,Foreguard,Blue Cloak,Pink Wave,Commoner,Lilac Amaterasu,Jami,Human Light
2542,Diplomat #2542,3581,107.3321399461,7,Corsaira Blue,Strapped Vest,Purple Portal,Commoner,Lilac Amaterasu,Amikiri,Human Tan
2546,Diplomat #2546,3581,107.3321399461,7,Malven Steel,Blue Cloak,Blue Wave,Commoner,Shogunata Face,Oni,Human Tan
2558,Diplomat #2558,3581,107.3321399461,7,Corsaira Blue,Rich Kid Punk,Steel Portal,Commoner,Lilac Amaterasu,Tsukuyomi,Human Light
2570,Diplomat #2570,3581,107.3321399461,7,Bishop Steel,Jettison Jacket,Pink Wave,Commoner,Orivac Emerald,Ningen,Human Light
2648,Diplomat #2648,3581,107.3321399461,7,Opal Pad,Imitation McFly,Pink Wave,Commoner,Gui Amaterasu,Mizuchi,Redborn
2676,Diplomat #2676,3581,107.3321399461,7,Oculeper,Vanguard Lite,Gold Portal,Commoner,Shogunata Face,Tsukuyomi,Human Light
2720,Diplomat #2720,3581,107.3321399461,7,Hammer Top,Opal Crest,Blue Wave,Commoner,Dynastro,Waira,Human Dark
2804,Diplomat #2804,3581,107.3321399461,7,Copper Top,McFly Black,Blue Portal,Commoner,Lilac Amaterasu,Tsukuyomi,Human Light
3068,Diplomat #3068,3581,107.3321399461,7,Iron Pad,Imitation McFly,Blue Portal,Commoner,Orivac Emerald,Oni,Human Tan
3485,Diplomat #3485,3581,107.3321399461,7,Oculeper,McFly Red,Gold Portal,Commoner,Shogunata Face,Uwan,Human Light
3491,Diplomat #3491,3581,107.3321399461,7,Opal Pad,Blue Cloak,Pink Wave,Commoner,Bronze Crown,Amikiri,Redborn
3508,Diplomat #3508,3581,107.3321399461,7,White Guard,Vanguard Lite,Gold Portal,Commoner,Lilac Amaterasu,Uwan,Human Light
3590,Diplomat #3590,3581,107.3321399461,7,Oculeper,Opal Crest,Grey Wave,Commoner,Lilac Amaterasu,Ogama,Human Tan
3608,Diplomat #3608,3581,107.3321399461,7,Opal Pad,McFly Black,Purple Portal,Commoner,Lilac Amaterasu,Mizuchi,Human Light
3654,Diplomat #3654,3581,107.3321399461,7,Hammer Top,Strapped Vest,Gold Portal,Commoner,Lilac Amaterasu,Ubume,Human Tan
3886,Diplomat #3886,3581,107.3321399461,7,Foreguard,Vanguard Lite,Gold Portal,Commoner,Lilac Amaterasu,Ubume,Human Tan
3926,Diplomat #3926,3581,107.3321399461,7,White Guard,Rich Kid Punk,Pink Wave,Commoner,Shogunata Face,Kechibi,Human Tan
4044,Diplomat #4044,3581,107.3321399461,7,Hammer Black,Jettison Jacket,Grey Wave,Commoner,Shogunata Teal,Waira,Human Dark
4082,Diplomat #4082,3581,107.3321399461,7,Oculeper,Opal Crest,Pink Wave,Commoner,Shogunata Face,Oni,Human Light
4413,Diplomat #4413,3581,107.3321399461,7,Hammer Black,Rich Kid Punk,Blue Wave,Commoner,Lilac Amaterasu,Uwan,Human Light
4443,Diplomat #4443,3581,107.3321399461,7,Oculeper,McFly Red,Blue Wave,Commoner,Lilac Amaterasu,Mizuchi,Human Dark
1617,Diplomat #1617,3624,106.9917307692,7,Corsaira Red,The Zoot,Pink Wave,Commoner,Ovenbug,Anmo,Human Tan
2707,Diplomat #2707,3624,106.9917307692,7,Shimonti Spike,The Zoot,Blue Portal,Commoner,Ice Amaterasu,Anmo,Human Dark
2695,Diplomat #2695,3626,106.7910685176,7,Corsaira Blue,Poor Man Armor,Purple Portal,Commoner,Sho Amaterasu,Anmo,Redborn
3725,Diplomat #3725,3627,106.7753021978,7,Iron Pad,Poor Man Armor,Gold Portal,Commoner,Shogunata Rays,Mizuchi,Nekrit
3806,Diplomat #3806,3627,106.7753021978,7,Iron Pad,The Zoot,Blue Wave,Commoner,Dynastro,Teke Teke,Nekrit
1282,Diplomat #1282,3629,106.7753021978,7,Corsaira Red,The Zoot,Purple Portal,Commoner,Face Guard,Waira,Blueborn
1356,Diplomat #1356,3629,106.7753021978,7,Bishop Steel,The Zoot,Grey Wave,Commoner,Elite Visor,Waira,Blueborn
1567,Diplomat #1567,3629,106.7753021978,7,Green Spirit,The Zoot,Pink Wave,Commoner,Aero Amaterasu,Ho-o,Human Dark
1830,Diplomat #1830,3629,106.7753021978,7,Orion Steel,The Zoot,Blue Wave,Commoner,Shogunata Face,Amikiri,Blueborn
2090,Diplomat #2090,3629,106.7753021978,7,Corsaira Red,Gold Crock,Blue Portal,Commoner,Shogunata Teeth,Waira,Redborn
3392,Diplomat #3392,3629,106.7753021978,7,Green Spirit,The Zoot,Steel Portal,Commoner,Shogunata Ice,Hihi,Human Tan
3393,Diplomat #3393,3629,106.7753021978,7,Green Spirit,The Zoot,Gold Portal,Commoner,Shogunata Teal,Ningen,Human Light
3598,Diplomat #3598,3629,106.7753021978,7,Imitation Opal,The Zoot,Gold Portal,Commoner,Face Guard,Mizuchi,Blueborn
3333,Diplomat #3333,3637,106.6057126456,7,Iron Pad,Poor Man Armor,Black Portal,Commoner,Shogunata Teeth,Uwan,Redborn
960,Diplomat #960,3638,106.5746399461,7,Copper Top,The Zoot,Grey Wave,Commoner,Shogunata Face,Waira,Blueborn
2387,Diplomat #2387,3638,106.5746399461,7,Hammer Black,Poor Man Armor,Pink Wave,Commoner,Gui Amaterasu,Samebito,Human Dark
2604,Diplomat #2604,3638,106.5746399461,7,Corsaira Blue,Poor Man Armor,Pink Wave,Commoner,Gui Amaterasu,Shinigami,Human Dark
3500,Diplomat #3500,3638,106.5746399461,7,Iron Pad,Poor Man Armor,Steel Portal,Commoner,Orivac Emerald,Tanuki,Nekrit
3899,Diplomat #3899,3638,106.5746399461,7,Hammer Black,Poor Man Armor,Blue Wave,Commoner,Bronze Crown,Oni,Human Dark
4123,Diplomat #4123,3638,106.5746399461,7,Corsaira Blue,The Zoot,Pink Wave,Commoner,Bronze Crown,Jami,Human Dark
4211,Diplomat #4211,3638,106.5746399461,7,Hammer Top,Poor Man Armor,Purple Portal,Commoner,Gui Amaterasu,Hihi,Human Dark
4262,Diplomat #4262,3638,106.5746399461,7,Opal Pad,Poor Man Armor,Steel Portal,Commoner,Gui Amaterasu,Oni,Human Tan
3523,Diplomat #3523,3646,106.5228021978,7,D'orki Spike,Emerald Crock,Purple Portal,Commoner,Gui Amaterasu,Waira,Human Light
4326,Diplomat #4326,3646,106.5228021978,7,D'orki Spike,Jettison Jacket,Gold Stripe,Commoner,Sho Amaterasu,Kechibi,Human Tan
2955,Diplomat #2955,3648,106.2932567433,7,Green Spirit,Athletica,Gold Stripe,Commoner,Shogunata Face,Waira,Human Tan
2940,Diplomat #2940,3649,106.2342307692,7,Green Spirit,Opal Crest,Blue Wave,Commoner,Shogunata Ice,Anmo,Human Tan
3343,Diplomat #3343,3650,106.0407567433,7,D'orki Spike,Athletica,Purple Portal,Commoner,Shogunata Teeth,Oni,Human Tan
1154,Diplomat #1154,3651,106.0335685176,7,Hammer Black,Imitation McFly,Grey Wave,Commoner,Sho Amaterasu,Anmo,Human Tan
3888,Diplomat #3888,3651,106.0335685176,7,Bowser Spike,Imitation McFly,Grey Wave,Commoner,Sho Amaterasu,Anmo,Human Tan
417,Diplomat #417,3653,106.0178021978,7,Bishop Steel,Sentinel Vest,Steel Portal,Commoner,Lilac Amaterasu,Ubume,Human Tan
476,Diplomat #476,3653,106.0178021978,7,Bishop Steel,Steelknit,Gold Stripe,Commoner,Dynastro,Waira,Human Tan
681,Diplomat #681,3653,106.0178021978,7,Novice Guard,Sentinel Vest,Gold Portal,Commoner,Lilac Amaterasu,Ubume,Human Light
923,Diplomat #923,3653,106.0178021978,7,Green Spirit,Doxx Cloth,Blue Wave,Commoner,Bronze Crown,Oni,Human Dark
1027,Diplomat #1027,3653,106.0178021978,7,Green Spirit,McFly Black,Purple Portal,Commoner,Lilac Amaterasu,Waira,Blueborn
1097,Diplomat #1097,3653,106.0178021978,7,Green Spirit,Doxx Cloth,Grey Wave,Commoner,Sho Amaterasu,Ogama,Human Light
1280,Diplomat #1280,3653,106.0178021978,7,Novice Guard,Blue Cloak,Gold Stripe,Commoner,Lilac Amaterasu,Issie,Human Light
1305,Diplomat #1305,3653,106.0178021978,7,Iron Pad,Sentinel Vest,Blue Wave,Commoner,Lilac Amaterasu,Tsukuyomi,Human Tan
2138,Diplomat #2138,3653,106.0178021978,7,Bishop Steel,Blue Cloak,Purple Portal,Commoner,Gui Amaterasu,Tanuki,Blueborn
2455,Diplomat #2455,3653,106.0178021978,7,Orion Steel,Blue Cloak,Gold Portal,Commoner,Sho Amaterasu,Kechibi,Nekrit
2752,Diplomat #2752,3653,106.0178021978,7,Bishop Steel,Opal Crest,Blue Portal,Commoner,Sho Amaterasu,Hihi,Nekrit
3009,Diplomat #3009,3653,106.0178021978,7,Bishop Steel,Ragged Wear,Gold Portal,Commoner,Shogunata Face,Teke Teke,Human Dark
3152,Diplomat #3152,3653,106.0178021978,7,Iron Pad,Blue Cloak,Gold Portal,Commoner,Gui Amaterasu,Mizuchi,Blueborn
3518,Diplomat #3518,3653,106.0178021978,7,Iron Pad,Ragged Wear,Blue Wave,Commoner,Shogunata Face,Mizuchi,Human Light
4087,Diplomat #4087,3653,106.0178021978,7,Green Spirit,McFly Black,Blue Wave,Commoner,Sho Amaterasu,Jami,Human Tan
4452,Diplomat #4452,3653,106.0178021978,7,Green Spirit,Strapped Vest,Purple Portal,Commoner,Lilac Amaterasu,Tsukuyomi,Nekrit
36,Diplomat #36,3669,106.0178021978,7,Novice Guard,Gold Crock,Gold Portal,Commoner,Gui Amaterasu,Waira,Redborn
2584,Diplomat #2584,3670,105.8482126456,7,Novice Guard,The Zoot,Black Portal,Commoner,Shogunata Face,Teke Teke,Human Light
40,Diplomat #40,3671,105.6390521978,7,Novice Guard,McFly Black,Purple Portal,Commoner,Face Guard,Gashadokuru,Human Light
2165,Diplomat #2165,3671,105.6390521978,7,Bishop Steel,Blue Cloak,Pink Wave,Commoner,Prisi Mask,Gashadokuru,Human Tan
2473,Diplomat #2473,3671,105.6390521978,7,Novice Guard,Rich Kid Punk,Blue Wave,Commoner,Sho Amaterasu,Gashadokuru,Redborn
4002,Diplomat #4002,3671,105.6390521978,7,Iron Pad,Jettison Jacket,Grey Wave,Commoner,Dynastro,Gashadokuru,Human Light
1365,Diplomat #1365,3675,105.4626158624,7,Diodot,Imitation McFly,Blue Wave,Commoner,Lilac Amaterasu,Shinigami,Human Light
2105,Diplomat #2105,3675,105.4626158624,7,Diodot,Blue Cloak,Blue Portal,Commoner,Shogunata Face,Enenra,Human Tan
1592,Diplomat #1592,3677,105.4383899461,7,Oculeper,Imitation McFly,Steel Portal,Commoner,Lilac Amaterasu,Gashadokuru,Human Light
2111,Diplomat #2111,3677,105.4383899461,7,Foreguard,Steelknit,Gold Portal,Commoner,Shogunata Face,Gashadokuru,Human Dark
2403,Diplomat #2403,3677,105.4383899461,7,Iron Pad,Imitation McFly,Steel Portal,Commoner,Orivac Emerald,Gashadokuru,Human Dark
2437,Diplomat #2437,3677,105.4383899461,7,Hammer Top,Opal Crest,Purple Portal,Commoner,Shogunata Face,Gashadokuru,Human Dark
193,Diplomat #193,3681,105.3768406593,7,Ragnarake,Blue Cloak,Blue Wave,Commoner,Shogunata Teeth,Ubume,Redborn
3564,Diplomat #3564,3682,105.2832567433,7,D'orki Spike,Athletica,Steel Portal,Commoner,Gui Amaterasu,Mononoke,Human Tan
4397,Diplomat #4397,3683,105.2603021978,7,Green Spirit,The Zoot,Blue Wave,Commoner,Bronze Crown,Teke Teke,Blueborn
2817,Diplomat #2817,3684,105.0907126456,7,Green Spirit,Poor Man Armor,Black Portal,Commoner,Shogunata Teeth,Ubume,Human Dark
2826,Diplomat #2826,3684,105.0907126456,7,Iron Pad,Blue Cloak,Black Portal,Commoner,Sho Amaterasu,Waira,Human Dark
3769,Diplomat #3769,3684,105.0907126456,7,Green Spirit,The Zoot,Black Portal,Commoner,Shogunata Teeth,Ubume,Human Dark
