ID,Name,Rank,Rarity_Score,Arms,Attributes,Background,Bandana,Eyes,Grill,Head,Nose,Skin,Torso,Tribe,Wings
3706,Flux #3706,3200,171.2520706396,Tribal Signs Armour,10,Sunny,none,Golden Eye,Gold Digger,Wood Stock,Phat,Pool,Yeah Dope,ij,Archangel
1673,Flux #1673,3201,171.2418957419,Sensei Armour,11,Purple Haze,Minty Fresh,Shadow Warrior,Smile,Wood Stock,Honour Bone,Pinky Power,Panther Furrr,420 Familia,Stock Cap
1531,Flux #1531,3202,171.2335337732,Golden Eggs,10,Blue Dreams,none,Emerald Gaze,Kush,3rd Eye Fly,Bullish Golden,Leopard,Furrr,Creative Creatures,Archangel
1278,Flux #1278,3203,171.2301216764,Vines,10,Green Goblin,none,3rd Eye Bugged,Kush,Dragon Fly,Worship,Underwater,Strong,Creative Creatures,Panther Buff
982,Flux #982,3204,171.2268313874,Pinkish,10,Pinky Power,Minty Fresh,Husky,Shattered,Angel,Honour Bone,Grimm,none,420 Familia,NY Fat
1902,Flux #1902,3205,171.2263503595,Earth Worship,10,Minty Fresh,none,Liquid Lust,Minty Fresh,3rd Eye Laker,Bullish Silver,Minty Fresh,Strong,Deviant Devs,Stock Cap
1699,RUDE BOY,3206,171.2209374512,Earth Worship,10,Pinky Power,none,Concrete,Blueprint,3rd Eye Laker,Tracks,Khaki,Yeah Dope,Blockchain Vandals,Demigod
1852,Flux #1852,3207,171.2151484427,Rope Bind,10,Tribal Blue Dreams,none,Emerald Gaze,Drippy,Wood Stock,Bullish Silver,Minty Fresh,Furrr,Blockchain Vandals,Patchwork Golden
2478,Flux #2478,3208,171.2088986365,Tribal Signs Armour,10,Sunny,none,Shadow Warrior,Kush,Gas Wars 21,Honour Bone,Purple Haze,OG Flux,kl,Level Up
1456,Flux #1456,3209,171.2017351934,Vines,11,Regz,Minty Fresh,Pink Eye,OG,Buck Teeth,Staunch,Hulk,Hungry,Trackside Tyrants,Damascus
2067,Flux #2067,3210,171.1922396542,Ceremonial,10,Khaki,none,Woke,Smile,Dragon Fly,Bullish Golden,Purple Haze,Furrr,Trackside Tyrants,Damascus
1438,Flux #1438,3211,171.1893938825,Rope Bind,9,Sunny,none,Husky,Cheetah Laker,Panther Print,Tracks,Khaki,none,Fatcap Fanatics,Archangel
2048,Flux #2048,3212,171.1886042539,Handstyles,10,Khaki,none,Blasted,Tribal,HODL,Phat,Panther,Suede,Creative Creatures,Mint Buff
332,Flux #332,3213,171.1884636105,Vines,11,Sunny,Minty Fresh,Woke,Drippy,Happy Camper,Jr Bone,Overcast,Suede,Blockchain Vandals,Level Up
2525,Flux #2525,3214,171.1530918212,Golden Eggs,10,Tribal Blue Dreams,none,Night Vision,Drippy,Demigod,Staunch,Tangerine,Panther Furrr,qr,Level Up
1853,Rocko,3215,171.1425264192,none,9,Green Goblin,none,Blasted,Minty Fresh,Buck Teeth,Bullish Silver,Stone,Hungry,420 Familia,Mint Buff
1709,Flux #1709,3216,171.1406763297,Fire Signs,10,Khaki,none,Blind King,Blood Orange,Floater,Staunch,Overcast,Gold Tooth,Trackside Tyrants,Stock Cap
3947,Flux #3947,3217,171.1340934999,Golden Eggs,10,Sunny,none,Cyclops Mask,OG,REKT,Worship,Minty Fresh,Gold Tooth,ij,Damascus
4109,Flux #4109,3218,171.1337130103,Vines,9,Tribal Blue Dreams,none,Headset,Kush,Dragon Fly,Staunch,Stone,Yeah Dope,kl,none
3820,Flux #3820,3219,171.124206669,Regulators,10,Minty Fresh,none,Hornet,Berry,Cheetah,Bullish Golden,Panther,Suede,kl,Mint Buff
2285,Flux #2285,3220,171.1176516681,Rope Bind,9,Blue Dreams,none,Woke,Kush,Stoned,Bullish Silver,Sunny,none,Meta Maker,Panther Buff
193,Flux #193,3221,171.0936937679,Regulators,11,Minty Fresh,Minty Fresh,Shadow Warrior,Gold Digger,Wood Stock,Honour Bone,Khaki,Panther Furrr,Fatcap Fanatics,Demigod
3026,Flux #3026,3222,171.0810753465,Fire Signs,10,Blue Dreams,none,3rd Eye Woke,Panther,Bull Run,Honour Bone,Hulk,Hungry,ab,NY Fat
4146,Flux #4146,3223,171.0670817156,Golden Eggs,9,Blue Dreams,none,Headset,Drippy,Bull Run,Tracks,Grimm,Gold Tooth,ab,none
1999,Flux #1999,3224,171.0633235462,Regulators,10,Sunny,none,Flame Walker,Gold Digger,Hardcore Fat,Honour Bone,Sunny,Baller,Meta Maker,Patchwork Golden
4103,Flux #4103,3225,171.0625311519,Cheetah,9,Purple Haze,none,Woke,Sativa,Gas Wars 21,Honour Bone,Khaki,JPEGS,Future Primitives,none
3626,Flux #3626,3226,171.0613925673,Regulators,10,Minty Fresh,none,Blasted,OG,Universal Banana,Bullish Golden,Tangerine,Suede,ij,Mint Buff
1723,Flux #1723,3227,171.0565625692,Handstyles,11,Sunny,Minty Fresh,Headset,Cracked Gold,Floater,Jr Bone,Pool,Hungry,Deviant Devs,Archangel
3322,Flux #3322,3228,171.0538154495,Earth Worship,10,Khaki,none,Concrete,Smile,HODL,Phat,Urban Camo,Suede,Trackside Tyrants,Panther Buff
3189,Flux #3189,3229,171.0481841077,Fury,10,Regz,none,Husky,Berry,Lurkers,Bullish Golden,Pool,OG Flux,gh,NY Fat
200,Flux #200,3230,171.0474107191,Cheetah,10,Sunny,none,Woke,GM,Buck Teeth,Staunch,Fingerprint,Yeah Dope,Creative Creatures,NY Fat
3888,Flux #3888,3231,171.0105566676,Pinkish,10,Sunny,none,3rd Eye Trust,Shattered,Marker,Tracks,Pool,Gold Tooth,ij,Demigod
3014,Flux #3014,3232,170.9973656633,Fury,10,Minty Fresh,none,Flame Walker,Sativa,Wood Stock,Staunch,Leopard,Hungry,gh,Level Up
784,Flux #784,3233,170.9894949439,Vines,10,Blue Dreams,none,Hornet,Shattered,Wood Stock,Phat,Panther,Strong,Deviant Devs,Patchwork Golden
1982,Flux #1982,3234,170.9787815849,Tribal Signs Armour,10,Green Goblin,none,Chill,Cracked Gold,Hardcore Fat,Phat,Urban Camo,Gold Tooth,Fatcap Fanatics,NY Fat
2090,Flux #2090,3235,170.9719155488,none,9,Minty Fresh,none,Liquid Lust,Cheetah Laker,Bull Run,Staunch,Leopard,Gold Tooth,Blockchain Vandals,Archangel
785,Meta Mac Dreeeeezy,3236,170.9587078094,Pinkish,11,Purple Haze,Minty Fresh,Headset,Purps,Happy Camper,Jr Bone,Panther,Suede,Fatcap Fanatics,NY Fat
2229,Flux #2229,3237,170.958197062,Golden Eggs,9,Minty Fresh,none,Cyclops Mask,Blood Orange,Dragon Fly,Honour Bone,Panther,none,Late Night Lurkers,Stock Cap
3846,Flux #3846,3238,170.9577730784,Tribal Signs Armour,10,Purple Haze,none,3rd Eye Bugged,Sativa,Panther Print,Bullish Golden,Pinky Power,Suede,qr,Level Up
2642,Flux #2642,3239,170.9426765866,Fury,10,Tribal Blue Dreams,none,Laker,Minty Fresh,Happy Camper,Phat,Purple Haze,Gold Tooth,ij,Demigod
1422,Flux #1422,3240,170.9376873334,Ceremonial,11,Blue Dreams,Minty Fresh,Laker,Dope Grill,Angel,Bullish Golden,Purple Haze,Suede,420 Familia,Archangel
3648,Flux #3648,3241,170.9213995896,Golden Eggs,10,Pinky Power,none,Headset,Minty Fresh,Hardcore Fat,Bullish Golden,Overcast,Hungry,gh,Archangel
2055,Flux #2055,3242,170.8992918319,Fury,10,Sunny,none,Hornet,Minty Fresh,Happy Camper,Bullish Silver,Pool,Strong,Deviant Devs,Patchwork Golden
3884,Flux #3884,3243,170.8864649029,Fury,10,Sunny,none,3rd Eye Woke,Drippy,Happy Camper,Tracks,Tangerine,OG Flux,cd,Panther Buff
2670,Flux #2670,3244,170.882318837,Handstyles,10,Green Goblin,none,Hornet,Cheetah Laker,Basic Back Up,Worship,Hulk,JPEGS,Creative Creatures,NY Fat
3256,Flux #3256,3245,170.8764282591,Rope Bind,10,Purple Haze,none,Headset,Panther,3rd Eye Laker,Jr Bone,Tangerine,Suede,kl,Panther Buff
1402,Flux #1402,3246,170.8682175777,Sicheezy Armour,9,Green Goblin,none,3rd Eye Trust,Sativa,Universal Banana,Bullish Golden,Urban Camo,Furrr,Fatcap Fanatics,none
3639,Flux #3639,3247,170.8640153716,Golden Eggs,10,Sunny,none,SUS,Minty Fresh,Cheetah,Worship,Pool,Strong,gh,Stock Cap
3523,Flux #3523,3248,170.8399700317,Golden Eggs,10,Sunny,none,Flame Walker,Purps,Universal Banana,Staunch,Fingerprint,Gold Tooth,gh,Mint Buff
1707,Flux #1707,3249,170.8302207446,Rope Bind,11,Pinky Power,Minty Fresh,3rd Eye Woke,Blueprint,Wood Stock,Jr Bone,Pool,JPEGS,Deviant Devs,Archangel
2535,Flux #2535,3250,170.8241961719,Earth Worship,9,Tribal Blue Dreams,none,Blasted,Sativa,Demigod,Jr Bone,Stone,none,Trackside Tyrants,Demigod
3970,Flux #3970,3251,170.8115934141,Earth Worship,10,Regz,none,Night Vision,Bandaged,HODL,Staunch,Fingerprint,Baller,Future Primitives,Level Up
3631,Flux #3631,3252,170.8064224041,Vines,9,Sunny,none,Pink Eye,Panther,Angel,Honour Bone,Purple Haze,none,gh,Demigod
2199,Flux #2199,3253,170.7685474907,Pinkish,10,Green Goblin,none,Liquid Lust,Smile,Gas Wars 21,Tracks,Leopard,Baller,420 Familia,Stock Cap
2455,Flux #2455,3254,170.7629426305,Cheetah,10,Green Goblin,none,Husky,Berry,Wood Stock,Bullish Golden,Underwater,Yeah Dope,Deviant Devs,Archangel
1535,Flux #1535,3255,170.7616994271,Fury,10,Sunny,Minty Fresh,Blind King,Tribal,REKT,Staunch,Urban Camo,Suede,Creative Creatures,none
2667,Flux #2667,3256,170.755100473,Golden Eggs,10,Khaki,none,Laker,Blood Orange,REKT,Phat,Khaki,Yeah Dope,Future Primitives,Stock Cap
634,Flux #634,3257,170.7444230355,Warrior,10,Pinky Power,Minty Fresh,3rd Eye Woke,Sativa,Gas Wars 21,Tracks,Sunny,Gold Tooth,Late Night Lurkers,none
1651,Flux #1651,3258,170.717666127,Fire Signs,10,Purple Haze,Minty Fresh,SUS,Dope Grill,Hardcore Fat,Phat,Purple Haze,none,Meta Maker,Mint Buff
2433,Flux #2433,3259,170.7119973484,Handstyles,9,Purple Haze,none,Night Vision,OG,Drippy,Staunch,Animal Chin,none,Future Primitives,NY Fat
1983,Flux #1983,3260,170.6999173901,none,9,Blue Dreams,none,Flame Walker,Cracked Gold,Third Eye Laker,Honour Bone,Grimm,Hungry,Yesterdays Children,Damascus
3908,Flux #3908,3261,170.697296608,Rope Bind,9,Purple Haze,none,3rd Eye Trust,Cracked Gold,HODL,Bullish Golden,Fingerprint,Panther Furrr,Trackside Tyrants,none
3373,Flux #3373,3262,170.6934135636,Regulators,10,Regz,none,Pink Eye,Berry,Gas Wars 21,Tracks,Hulk,Gold Tooth,kl,Panther Buff
3288,Flux #3288,3263,170.6782005233,Vines,10,Purple Haze,none,All Seeing Eye,Purps,Buck Teeth,Bullish Silver,Purple Haze,Gold Tooth,qr,Stock Cap
1909,Flux #1909,3264,170.6712136355,none,9,Sunny,none,Blasted,Smile,Buck Teeth,Worship,Animal Chin,Baller,Blockchain Vandals,NY Fat
4049,Flux #4049,3265,170.6609302494,Regulators,9,Tribal Blue Dreams,none,Pink Eye,Drippy,Marker,Worship,Stone,Baller,qr,none
1475,Flux #1475,3266,170.6415499411,Regulators,10,Tribal Blue Dreams,Minty Fresh,Hornet,GM,Basic Back Up,Staunch,Pool,none,Creative Creatures,Stock Cap
3791,Flux #3791,3267,170.6398205586,Rope Bind,10,Sunny,none,SUS,Gold Digger,Wood Stock,Jr Bone,Panther,Hungry,gh,Demigod
1838,Flux #1838,3268,170.6302260596,Tribal Signs Armour,10,Minty Fresh,none,Night Vision,Cracked Gold,Drippy,Worship,Khaki,Strong,Yesterdays Children,Damascus
1571,Flux #1571,3269,170.6236075474,Warrior,10,Green Goblin,none,Golden Eye,Smile,Universal Banana,Staunch,Sunny,Furrr,Future Primitives,Panther Buff
3862,Flux #3862,3270,170.6020003759,Golden Eggs,10,Sunny,none,Concrete,Shattered,Happy Camper,Bullish Golden,Fingerprint,JPEGS,kl,NY Fat
3259,Flux #3259,3271,170.5911008815,Sicheezy Armour,10,Tribal Blue Dreams,none,Liquid Lust,Bandaged,Stoned,Bullish Silver,Minty Fresh,Suede,Late Night Lurkers,Archangel
361,Flux #361,3272,170.5849530687,none,10,Regz,Minty Fresh,Emerald Gaze,Cracked Gold,Universal Banana,Bullish Silver,Pool,Panther Furrr,420 Familia,Stock Cap
1567,Flux #1567,3273,170.5766652688,none,10,Regz,Minty Fresh,Hornet,Smile,Hardcore Fat,Bullish Golden,Leopard,Suede,Yesterdays Children,NY Fat
2017,Flux #2017,3274,170.5750068771,Pinkish,10,Pinky Power,none,Husky,Blood Orange,Dragon Fly,Bullish Golden,Panther,Strong,420 Familia,NY Fat
1978,Flux #1978,3275,170.5660443848,Tribal Signs Armour,10,Minty Fresh,none,Husky,Bandaged,Dragon Fly,Phat,Animal Chin,OG Flux,Blockchain Vandals,Damascus
4028,Flux #4028,3276,170.5614940829,Regulators,10,Purple Haze,none,Flame Walker,Panther,Lurkers,Jr Bone,Hulk,Yeah Dope,gh,NY Fat
2376,Flux #2376,3277,170.5579274407,Regulators,10,Green Goblin,none,Blind King,GM,Dragon Fly,Worship,Grape,Furrr,Fatcap Fanatics,Demigod
3179,Flux #3179,3278,170.5394984303,Regulators,10,Pinky Power,none,Concrete,Tribal,Angel,Bullish Golden,Minty Fresh,Gold Tooth,ij,Panther Buff
1979,Mr. Pink,3279,170.5230805561,Handstyles,10,Khaki,none,Golden Eye,Sativa,Buck Teeth,Phat,Panther,Suede,Trackside Tyrants,Demigod
909,Flux #909,3280,170.4989758927,Regulators,11,Minty Fresh,Minty Fresh,Pink Eye,Sativa,Floater,Staunch,Purple Haze,Hungry,Creative Creatures,Damascus
2126,Flux #2126,3281,170.4978081608,Pinkish,10,Khaki,none,Shadow Warrior,Cracked Gold,Buck Teeth,Staunch,Urban Camo,JPEGS,Fatcap Fanatics,Demigod
3043,Flux #3043,3282,170.4938512845,Regulators,10,Tribal Blue Dreams,none,Concrete,Berry,Panther Print,Tracks,Fingerprint,Yeah Dope,kl,Level Up
3117,Flux #3117,3283,170.4582674722,Ceremonial,10,Orange Kush,none,3rd Eye Woke,Cracked Gold,Gas Wars 21,Bullish Silver,Khaki,Strong,Trackside Tyrants,Demigod
3487,Flux #3487,3284,170.4581567961,Golden Eggs,10,Pinky Power,none,Blasted,Purps,Stoned,Jr Bone,Minty Fresh,JPEGS,kl,Damascus
2407,Flux #2407,3285,170.4559798863,Warrior,10,Pinky Power,none,Blind King,Dope Grill,Gas Wars 21,Jr Bone,Animal Chin,Yeah Dope,Meta Maker,Stock Cap
960,Flux #960,3286,170.4544817292,Tribal Signs Armour,10,Blue Dreams,Minty Fresh,Chill,OG,Wood Stock,Tracks,Urban Camo,none,Fatcap Fanatics,Damascus
1994,Flux #1994,3287,170.4473774118,Sensei Armour,10,Pinky Power,none,Headset,Berry,3rd Eye Laker,Honour Bone,Fingerprint,Suede,420 Familia,Patchwork Golden
1932,sich steezy,3288,170.4313182606,Sicheezy Armour,10,Tribal Blue Dreams,none,3rd Eye Bugged,GM,Floater,Bullish Golden,Minty Fresh,Strong,Late Night Lurkers,Demigod
464,Flux #464,3289,170.4229433198,Sensei Armour,11,Blue Dreams,Minty Fresh,SUS,Minty Fresh,Buck Teeth,Bullish Golden,Purple Haze,JPEGS,Blockchain Vandals,Archangel
1747,Flux #1747,3290,170.3937931145,Fury,11,Blue Dreams,Minty Fresh,Hornet,Kush,Drippy,Jr Bone,Stone,OG Flux,Creative Creatures,Panther Buff
1693,Yuniko,3291,170.3838741084,Pinkish,10,Pinky Power,none,Emerald Gaze,Dope Grill,Third Eye Laker,Worship,Grape,Strong,Trackside Tyrants,Demigod
1898,Flux #1898,3292,170.3751655752,Cheetah,10,Green Goblin,none,SUS,Cheetah Laker,Floater,Phat,Overcast,OG Flux,Fatcap Fanatics,Level Up
1958,Flux #1958,3293,170.3519660957,Regulators,10,Pinky Power,none,SUS,Berry,3rd Eye Fly,Tracks,Hulk,Furrr,Future Primitives,Archangel
3175,Flux #3175,3294,170.3488879206,Regulators,10,Tribal Blue Dreams,none,Emerald Gaze,Berry,Panther Print,Bullish Silver,Sunny,Gold Tooth,gh,Stock Cap
3132,Flux #3132,3295,170.334919371,Ceremonial,9,Tribal Blue Dreams,none,Blind King,Cheetah Laker,Stoned,Bullish Golden,Leopard,none,Fatcap Fanatics,Damascus
3275,Flux #3275,3296,170.3243649076,Tribal Signs Armour,10,Regz,none,SUS,Gold Digger,Stoned,Honour Bone,Khaki,JPEGS,kl,Demigod
3218,Flux #3218,3297,170.2948968212,Golden Eggs,9,Sunny,none,SUS,Purps,HODL,Phat,Sunny,Yeah Dope,kl,none
2140,Flux #2140,3298,170.287077123,Handstyles,10,Khaki,none,Night Vision,GM,Buck Teeth,Jr Bone,Panther,Panther Furrr,Fatcap Fanatics,Mint Buff
2831,Flux #2831,3299,170.2823899316,Sicheezy Armour,10,Sunny,none,Chill,Panther,Third Eye Laker,Bullish Golden,Grimm,Baller,Trackside Tyrants,Demigod
3745,Flux #3745,3300,170.2799187891,Earth Worship,10,Minty Fresh,none,Woke,Blood Orange,Angel,Worship,Tangerine,Strong,Yesterdays Children,Demigod
3369,Flux #3369,3301,170.2486274225,Fire Signs,10,Sunny,none,Blind King,Gold Digger,Lurkers,Jr Bone,Minty Fresh,Panther Furrr,ij,Archangel
2254,Flux #2254,3302,170.2474186262,Pinkish,10,Blue Dreams,none,Husky,Blood Orange,Drippy,Bullish Silver,Grape,Furrr,Future Primitives,Panther Buff
4025,Flux #4025,3303,170.2381699109,Fire Signs,10,Minty Fresh,none,Night Vision,Cheetah Laker,Drippy,Worship,Fingerprint,Gold Tooth,Blockchain Vandals,NY Fat
2632,Flux #2632,3304,170.2346061275,Vines,10,Purple Haze,none,Night Vision,Cheetah Laker,Third Eye Laker,Honour Bone,Grimm,Furrr,Future Primitives,Damascus
2811,Flux #2811,3305,170.2337105613,Tribal Signs Armour,10,Regz,none,Shadow Warrior,Kush,Angel,Jr Bone,Minty Fresh,Yeah Dope,ij,Demigod
1222,Flux #1222,3306,170.2244977619,Vines,11,Sunny,Minty Fresh,3rd Eye Trust,Smile,Hardcore Fat,Honour Bone,Pool,OG Flux,Fatcap Fanatics,Mint Buff
1587,Flux #1587,3307,170.2237540112,Tribal Signs Armour,10,Pinky Power,none,Woke,OG,Angel,Honour Bone,Minty Fresh,Hungry,Deviant Devs,Patchwork Golden
1626,Flux #1626,3308,170.2221883558,none,9,Purple Haze,none,Golden Eye,Shattered,Basic Back Up,Worship,Overcast,Gold Tooth,Late Night Lurkers,Damascus
1600,Flux #1600,3309,170.1934132669,Rope Bind,9,Tribal Blue Dreams,none,Blind King,Cracked Gold,Demigod,Bullish Golden,Pool,none,Trackside Tyrants,Stock Cap
1680,Flux #1680,3310,170.1924848654,Handstyles,9,Purple Haze,none,Cyclops Mask,GM,Gas Wars 21,Phat,Stone,none,Late Night Lurkers,Demigod
2837,Flux #2837,3311,170.1872323105,Tribal Signs Armour,9,Khaki,none,Blasted,OG,Panther Print,Worship,Fingerprint,Furrr,Future Primitives,none
2658,Flux #2658,3312,170.1814808057,Rope Bind,10,Pinky Power,none,SUS,Kush,Universal Banana,Jr Bone,Sunny,Panther Furrr,st,Level Up
3883,Flux #3883,3313,170.1772957582,Vines,10,Blue Dreams,none,SUS,Smile,Happy Camper,Jr Bone,Leopard,Strong,qr,Panther Buff
1871,Flux #1871,3314,170.1752185373,Handstyles,10,Khaki,none,Shadow Warrior,Blueprint,Basic Back Up,Honour Bone,Pinky Power,Yeah Dope,Meta Maker,Level Up
1917,Flux #1917,3315,170.1751383682,Pinkish,10,Khaki,none,Pink Eye,Bandaged,Dragon Fly,Honour Bone,Panther,Suede,Yesterdays Children,Archangel
1771,Flux #1771,3316,170.1740276668,none,9,Sunny,none,Concrete,Shattered,Stoned,Worship,Underwater,Panther Furrr,Late Night Lurkers,Mint Buff
2251,Flux #2251,3317,170.1730467935,Earth Worship,9,Purple Haze,none,Blind King,Blood Orange,Lurkers,Jr Bone,Leopard,none,Fatcap Fanatics,Mint Buff
1554,Shredder P,3318,170.1696702758,Sicheezy Armour,10,Minty Fresh,none,Liquid Lust,Kush,Cheetah,Bullish Golden,Purple Haze,Strong,Late Night Lurkers,Stock Cap
1615,Flux #1615,3319,170.1675934502,Ceremonial,10,Minty Fresh,Minty Fresh,Chill,Minty Fresh,Marker,Bullish Golden,Grape,Suede,Creative Creatures,none
3508,Flux #3508,3320,170.1398911368,Vines,10,Orange Kush,none,Night Vision,Drippy,Gas Wars 21,Worship,Pool,Gold Tooth,kl,Mint Buff
3902,Flux #3902,3321,170.1365651794,Fire Signs,10,Sunny,none,All Seeing Eye,OG,Angel,Phat,Overcast,Panther Furrr,ij,Damascus
1511,Flux #1511,3322,170.1269538488,Golden Eggs,11,Pinky Power,Minty Fresh,Laker,Kush,Buck Teeth,Bullish Silver,Purple Haze,Gold Tooth,Blockchain Vandals,Damascus
3390,Flux #3390,3323,170.1266061109,Handstyles,10,Regz,none,3rd Eye Woke,Panther,Bull Run,Worship,Tangerine,JPEGS,gh,Stock Cap
1954,Flux #1954,3324,170.1262095747,Golden Eggs,10,Sunny,none,3rd Eye Bugged,Cracked Gold,Hardcore Fat,Bullish Silver,Underwater,OG Flux,Late Night Lurkers,NY Fat
1930,Flux #1930,3325,170.1231916929,Sicheezy Armour,10,Pinky Power,none,Flame Walker,Cheetah Laker,Gas Wars 21,Bullish Golden,Grape,Hungry,Yesterdays Children,Mint Buff
1083,Flux #1083,3326,170.1178723108,Fury,10,Regz,Minty Fresh,Pink Eye,Shattered,Hardcore Fat,Bullish Silver,Grape,Baller,Trackside Tyrants,none
2390,Flux #2390,3327,170.1134851189,Ceremonial,10,Khaki,none,Pink Eye,Cracked Gold,Wood Stock,Worship,Grimm,Yeah Dope,Creative Creatures,Damascus
1095,Flux #1095,3328,170.1057252817,Regulators,11,Tribal Blue Dreams,Crips,SUS,Berry,Demigod,Phat,Purple Haze,Hungry,Fatcap Fanatics,Archangel
1904,Flux #1904,3329,170.0644248694,Vines,10,Khaki,none,All Seeing Eye,Cheetah Laker,3rd Eye Laker,Bullish Golden,Sunny,Gold Tooth,Meta Maker,Panther Buff
1942,Flux #1942,3330,170.0418801577,none,9,Blue Dreams,none,Shadow Warrior,Blood Orange,Drippy,Tracks,Urban Camo,Yeah Dope,Late Night Lurkers,Archangel
1786,Flux #1786,3331,170.0359604339,Fury,10,Pinky Power,none,Golden Eye,Bandaged,Third Eye Laker,Honour Bone,Animal Chin,Baller,Late Night Lurkers,Archangel
3555,Flux #3555,3332,170.0207687199,Fury,10,Minty Fresh,none,Headset,Kush,Universal Banana,Honour Bone,Sunny,OG Flux,qr,Damascus
3829,Flux #3829,3333,170.0163981957,Sensei Armour,9,Purple Haze,none,Husky,Sativa,Lurkers,Honour Bone,Fingerprint,none,Trackside Tyrants,Demigod
3416,Flux #3416,3334,170.0067315393,Handstyles,10,Sunny,none,Headset,Panther,Floater,Bullish Golden,Minty Fresh,Yeah Dope,qr,Stock Cap
2414,Flux #2414,3335,170.0047600526,Earth Worship,10,Khaki,none,Blasted,Gold Digger,Demigod,Tracks,Overcast,OG Flux,Meta Maker,Demigod
1863,Flux #1863,3336,169.9979803732,Sensei Armour,10,Green Goblin,none,Cyclops Mask,Cheetah Laker,Gas Wars 21,Honour Bone,Minty Fresh,Hungry,Future Primitives,Panther Buff
3308,Flux #3308,3337,169.9953067703,Regulators,10,Orange Kush,none,Laker,Purps,Angel,Staunch,Leopard,Strong,kl,Damascus
2024,Flux #2024,3338,169.9952209182,Earth Worship,9,Pinky Power,none,3rd Eye Bugged,Gold Digger,REKT,Jr Bone,Urban Camo,none,Late Night Lurkers,Stock Cap
519,FULL METAL FLUX,3339,169.9732457234,none,9,Orange Kush,none,Husky,Bandaged,Gas Wars 21,Honour Bone,Sunny,Gold Tooth,Future Primitives,NY Fat
3055,Flux #3055,3340,169.9678416107,Golden Eggs,10,Purple Haze,none,3rd Eye Woke,Gold Digger,Floater,Honour Bone,Grimm,Baller,kl,Damascus
3732,Flux #3732,3341,169.9569866382,Fury,10,Orange Kush,none,Chill,Berry,Lurkers,Honour Bone,Purple Haze,OG Flux,gh,Panther Buff
2230,Flux #2230,3342,169.9307200465,Rope Bind,10,Green Goblin,none,Concrete,Cheetah Laker,Angel,Phat,Minty Fresh,JPEGS,Trackside Tyrants,Archangel
1800,Flux #1800,3343,169.9274194578,Pinkish,10,Green Goblin,none,Liquid Lust,Drippy,Happy Camper,Phat,Animal Chin,Yeah Dope,Creative Creatures,Level Up
3915,Flux #3915,3344,169.9114264481,Golden Eggs,9,Orange Kush,none,Emerald Gaze,Sativa,Marker,Worship,Pool,OG Flux,kl,none
1191,Flux #1191,3345,169.9048650956,Vines,11,Regz,Minty Fresh,Laker,Panther,Panther Print,Worship,Hulk,Gold Tooth,Trackside Tyrants,Damascus
2389,Flux #2389,3346,169.8883479803,Pinkish,10,Khaki,none,Headset,Kush,Dragon Fly,Bullish Silver,Khaki,Furrr,Meta Maker,Level Up
3882,Flux #3882,3347,169.8757886591,Regulators,10,Sunny,none,SUS,Berry,Universal Banana,Phat,Pinky Power,Hungry,cd,Damascus
3046,Flux #3046,3348,169.8553474872,Golden Eggs,10,Regz,none,All Seeing Eye,Drippy,Universal Banana,Bullish Golden,Animal Chin,Panther Furrr,qr,Mint Buff
3785,Flux #3785,3349,169.8389059903,Tribal Signs Armour,10,Pinky Power,none,All Seeing Eye,Drippy,Angel,Phat,Pinky Power,OG Flux,st,Mint Buff
1925,Flux #1925,3350,169.8363292015,Cheetah,10,Tribal Blue Dreams,none,3rd Eye Woke,Panther,Universal Banana,Staunch,Stone,Baller,420 Familia,Patchwork Golden
1785,Flux #1785,3351,169.8091943668,Sicheezy Armour,9,Sunny,none,Golden Eye,Berry,Demigod,Honour Bone,Hulk,Panther Furrr,Trackside Tyrants,none
