ID,Name,Rank,Rarity_Score,Accessory,Attributes,Aura,Background,Bling,Body,Face,Hair,Hand,Hat,Head,Stress,Tool
828,GOGO #828,5008,70.77887611795538,,8,Blue and Orange,Marsh,,Denim Vest,Disgusted,Black,Fist,,Ashen,1,
4616,GOGO #4616,5009,70.75444345505367,,8,Blue,Marsh,Chain,Hoodie,Unimpressed,Blue Punk,,,Flushed,2,
3968,GOGO #3968,5010,70.733546767459,,8,Blue,Swamp,,Denim Vest,Disgusted,Red,Claw,,Peachy,1,
3969,GOGO #3969,5011,70.71006245591457,Headset,9,Yellow,Marsh,,Space Jacket,Tripping,,OK,Crown,Ashen,1,
3750,GOGO #3750,5012,70.70667581665238,,8,Red,Swamp,,Armour,Angry,Red,Dagger,,Peachy,2,
1349,GOGO #1349,5013,70.68696260183913,,8,Red,Marsh,,Chef,Laughing,Blue,OK,,Blue,1,
1300,GOGO #1300,5014,70.68363879720957,Headset,8,Blue,Desert,,Armour,Angry,,Roboto,,Blue Goblin,1,
3784,GOGO #3784,5015,70.66292494735829,,7,Yellow,Earth,,Hoodie,Laughing,Black,,,Peachy,1,
4165,GOGO #4165,5016,70.65557007404982,,8,Blue and Orange,Desert,,Dinosaur,Laughing,Green,OK,,Purple Goblin,2,
2673,GOGO #2673,5017,70.65139764860152,,7,Blue and Orange,Desert,,Hoodie,Roboto,,Torch,,Purple Goblin,1,
905,GOGO #905,5018,70.6497106308249,,8,Red,Swamp,,Skully,Disgusted,Blue,Birdy,,Flushed,1,
4561,GOGO #4561,5019,70.64368581552891,,8,Blue and Orange,Forest,,Denim Vest,Bear,,OK,,Flushed,3,Skull
3559,GOGO #3559,5020,70.61520395405033,,9,Red,Marsh,,Hoodie,Laughing,Black,OK,Crown,Flushed,2,
665,GOGO #665,5021,70.58006441882797,,8,Blue and Orange,Swamp,,Space Jacket,Shocked,Blue,Claw,,Purple Goblin,1,
77,GOGO #77,5022,70.5376615771213,,9,Yellow,Marsh,Sword,Hoodie,Tripping,Red,OK,,Blue Goblin,1,
3571,GOGO #3571,5023,70.52911517557746,,8,Yellow,Crash Site,,Chef,Blazed,Red,OK,,Flushed,1,
3835,GOGO #3835,5024,70.51964827373259,,8,Blue,Desert,,Space Jacket,Bear,Red,Roboto,,Flushed,1,
2608,GOGO #2608,5025,70.48333765112947,Headset,9,Blue,Marsh,,Armour,Blazed,Bowl,OK,,Peachy,2,
993,GOGO #993,5026,70.46083499471197,,7,Red,Marsh,,Space Jacket,Roboto,,Torch,,Purple Goblin,1,
1837,GOGO #1837,5027,70.45428360108475,,8,Red,Marsh,,Hoodie,Laughing,Yellow,OK,,Purple Goblin,1,
3495,GOGO #3495,5028,70.39644531729174,Headset,7,Yellow,Crash Site,,Space Jacket,Blazed,,,,Ashen,1,
3684,GOGO #3684,5029,70.39009893262053,,8,Red,Desert,Sword,Hoodie,Angry,,,Bucket,Purple Goblin,1,
2713,GOGO #2713,5030,70.38358788020695,,8,Blue and Orange,Marsh,,Chef,Laughing,Yellow,OK,,Blue Goblin,1,
2847,GOGO #2847,5031,70.35320455208515,,7,Blue,Forest,,Skully,Disgusted,,OK,,Flushed,2,
2597,GOGO #2597,5032,70.23060200491722,,8,Blue,Marsh,,Armour,Happy,Red,Birdy,,Peachy,1,
3106,GOGO #3106,5033,70.2222738854227,,7,Red,Swamp,,Hoodie,Disgusted,Red Punk,,,Ashen,3,
3433,GOGO #3433,5034,70.20698567634214,,8,Blue and Orange,Marsh,,Armour,Disgusted,Red,Phone,,Flushed,2,
3539,GOGO #3539,5035,70.15758403570199,,9,Red,Swamp,Sword,Space Jacket,Happy,Blue,OK,,Blue Goblin,3,
966,GOGO #966,5036,70.14416528434191,,8,Yellow,Desert,,Chef,Bear,Blue,OK,,Blue,2,
5382,GOGO #5382,5037,70.11853183751892,,7,Blue and Orange,City,,Hoodie,Bear,Black,,,Flushed,2,
135,GOGO #135,5038,70.09220875438994,,8,Blue,Marsh,Chain,Armour,Unimpressed,,Roboto,,Purple Goblin,2,
4197,GOGO #4197,5039,70.09214376834207,,9,Blue,Swamp,Chain,Denim Vest,Tripping,Green,OK,,Peachy,1,
1380,GOGO #1380,5040,70.06481132013619,,8,Blue,Swamp,,Space Jacket,Raging,Green,OK,,Purple Goblin,3,
4789,GOGO #4789,5041,70.05275269548532,,7,Blue and Orange,Forest,,Chef,Roboto,Blue,,,Purple Goblin,1,
3203,GOGO #3203,5042,70.04906222249488,,8,Blue,Swamp,,Space Jacket,Bear,,OK,Padded,Purple Goblin,3,
3822,GOGO #3822,5043,70.04724341091227,,8,Red,Mountain,,Hoodie,Blazed,Red,OK,,Flushed,1,
1511,GOGO #1511,5044,70.01804337008711,,8,Blue and Orange,Marsh,,Chef,Blazed,Yellow,OK,,Purple Goblin,1,
4100,GOGO #4100,5045,70.0146407050637,,8,Blue,Swamp,,Skully,Raging,Green,OK,,Blue Goblin,1,
4311,GOGO #4311,5046,69.99500623929022,,8,Blue and Orange,Swamp,Sword,Space Jacket,Happy,Purple,,,Blue Goblin,1,
2035,GOGO #2035,5047,69.95382210606962,,8,Yellow,Marsh,Chain,Denim Vest,Raging,,Mace,,Ashen,2,
3251,GOGO #3251,5048,69.93855049523918,,8,Blue and Orange,Swamp,Chain,Chef,Happy,,,,Flushed,4,Skull
4832,GOGO #4832,5049,69.93527758668493,,8,Yellow,Desert,,Space Jacket,Ripped,Blue,Dagger,,Purple Goblin,1,
4625,GOGO #4625,5050,69.90248684613802,,8,Blue,Marsh,,Chef,Shocked,Blue,Mace,,Ashen,1,
2976,GOGO #2976,5051,69.8996049408242,,8,Blue and Orange,Desert,Sword,Space Jacket,Blazed,,,Bowler,Purple Goblin,2,
464,GOGO #464,5052,69.86986073791496,,8,Red,Swamp,,Denim Vest,Disgusted,Red,Phone,,Peachy,1,
5385,GOGO #5385,5053,69.86813093288534,,8,Blue,Swamp,,Chef,Unimpressed,Blue,OK,,Blue,1,
3396,GOGO #3396,5054,69.83167074101611,,7,Blue and Orange,Swamp,,Hoodie,Roboto,Blue Punk,,,Flushed,2,
1199,GOGO #1199,5055,69.82604802697013,,8,Yellow,Marsh,,Space Jacket,Unimpressed,Blue,OK,,Blue,1,
1345,GOGO #1345,5056,69.82263665278678,,7,Blue and Orange,Desert,,Space Jacket,Roboto,,,Bowler,Purple Goblin,3,
3787,GOGO #3787,5057,69.76846833641274,,8,Blue,Marsh,Sword,Space Jacket,Shocked,Green,,,Blue Goblin,1,
4732,GOGO #4732,5058,69.76672630257048,,8,Blue,Marsh,,Denim Vest,Raging,Blue,Phone,,Flushed,3,
689,GOGO #689,5059,69.72940033187984,,7,Red,Swamp,,Space Jacket,Laughing,Yellow,,,Purple Goblin,1,
1956,GOGO #1956,5060,69.70716336072641,,8,Blue and Orange,Crash Site,,Armour,Disgusted,Red,OK,,Flushed,1,
644,GOGO #644,5061,69.68542444259883,,7,Red,Swamp,,Denim Vest,Roboto,,Torch,,Purple Goblin,2,
848,GOGO #848,5062,69.66931751649929,,7,Blue,Desert,,Space Jacket,Shocked,,Skull,,Purple Goblin,1,
5171,GOGO #5171,5063,69.66348707187791,Headset,8,Yellow,Marsh,,Space Jacket,Shocked,,,Bowler,Peachy,1,
954,GOGO #954,5064,69.65023190744813,,8,Blue,Desert,,Armour,Ripped,Blue,OK,,Blue,1,
2751,GOGO #2751,5065,69.5974344270328,,8,Blue and Orange,Desert,,Denim Vest,Angry,Blue,Mace,,Flushed,3,
5376,GOGO #5376,5066,69.58543888037292,,7,Blue and Orange,Swamp,,Denim Vest,,Purple,OK,,Skull,2,
759,GOGO #759,5067,69.5334183575595,,8,Blue and Orange,Desert,,Skully,Angry,,OK,Bowler,Ashen,2,
3167,GOGO #3167,5068,69.51614513024612,,8,Blue and Orange,Swamp,Sword,Hoodie,Laughing,Purple,,,Blue Goblin,1,
1509,GOGO #1509,5069,69.47432755700822,,8,Red,Swamp,,Armour,Bear,Blue,Mace,,Blue Goblin,3,
5231,GOGO #5231,5070,69.46967931766743,,8,Blue and Orange,Desert,,Denim Vest,Roboto,Blue,Birdy,,Flushed,3,
2163,GOGO #2163,5071,69.46661219818685,,7,Yellow,Marsh,,Chef,Shocked,,,,Blue Goblin,4,Skull
5025,GOGO #5025,5072,69.42161532931857,,7,Yellow,Hell,,Hoodie,Bear,Red,,,Peachy,1,
4231,GOGO #4231,5073,69.41622334477134,,8,Blue and Orange,Desert,,Space Jacket,Tripping,Blue Punk,OK,,Flushed,2,
4143,GOGO #4143,5074,69.38760156412422,,8,Blue and Orange,Mountain,,Armour,Ripped,Blue,OK,,Purple Goblin,1,
3569,GOGO #3569,5075,69.37044224470277,,7,Blue,Marsh,,Denim Vest,Ripped,,Torch,,Ashen,2,
1586,GOGO #1586,5076,69.34992280300182,,7,Blue and Orange,Swamp,,Armour,Tripping,,Phone,,Purple Goblin,3,
3391,GOGO #3391,5077,69.34559009599398,,8,Blue and Orange,Desert,Chain,Armour,Shocked,,Dagger,,Purple Goblin,2,
3982,GOGO #3982,5078,69.28099140792116,,8,Blue,City,,Armour,Unimpressed,Red,OK,,Ashen,1,
140,GOGO #140,5079,69.24538720327361,,8,Red,Desert,,Denim Vest,Happy,Black,Birdy,,Peachy,1,
5163,GOGO #5163,5080,69.22588920622239,,8,Red,Desert,Chain,Dinosaur,Laughing,,OK,,Peachy,4,
1195,GOGO #1195,5081,69.20737372034986,,8,Red,Swamp,,Dinosaur,Unimpressed,Red,,,Ashen,2,Skull
3790,GOGO #3790,5082,69.19712830600189,,8,Yellow,Desert,,Denim Vest,Disgusted,Blue Punk,OK,,Flushed,3,
1834,GOGO #1834,5083,69.16565517124279,,7,Blue,Swamp,,Chef,Vampire,,OK,,Blue Goblin,2,
2044,GOGO #2044,5084,69.14524169019647,,8,Blue and Orange,Marsh,,Hoodie,Angry,Purple,OK,,Blue Goblin,3,
400,GOGO #400,5085,69.13352738056982,,7,Red,Marsh,,Hoodie,Blazed,Blue,,,Blue,1,
601,GOGO #601,5086,69.13063762876185,,8,Blue,Swamp,,Space Jacket,Happy,Blue Punk,OK,,Peachy,1,
1116,GOGO #1116,5087,69.08172274839842,,8,Blue and Orange,Marsh,,Chef,Tripping,Bowl,,,Ashen,2,Skull
1685,GOGO #1685,5088,69.0809253063375,,8,Blue and Orange,Swamp,,Skully,Bear,Red,,,Purple Goblin,1,Skull
202,GOGO #202,5089,69.07353751081415,,8,Blue,Desert,,Hoodie,Disgusted,Blue,Fist,,Blue Goblin,1,
2336,GOGO #2336,5090,69.06962370760844,,7,Blue and Orange,Desert,,Armour,Scuba,,OK,,Blue Goblin,1,
2659,GOGO #2659,5091,69.05697386376707,,9,Yellow,Marsh,,Armour,Bear,Red,OK,Crown,Peachy,2,
3374,GOGO #3374,5092,69.0493050060187,,9,Blue and Orange,Swamp,,Chef,Angry,Black,OK,Crown,Flushed,1,
3423,GOGO #3423,5093,69.00501615821601,,7,Blue and Orange,Marsh,,Chef,Unimpressed,,Claw,,Purple Goblin,2,
4672,GOGO #4672,5094,68.97621409352537,,7,Blue and Orange,Desert,,Hoodie,Roboto,Black,,,Ashen,4,
90,GOGO #90,5095,68.94214705633617,,8,Red,Swamp,Sword,Hoodie,Bear,,,Bowler,Purple Goblin,2,
1514,GOGO #1514,5096,68.9401884464586,,8,Yellow,Desert,,Space Jacket,Happy,Blue Punk,OK,,Peachy,1,
4951,GOGO #4951,5097,68.92638377552066,,8,Red,Hell,,Armour,Blazed,Red,OK,,Purple Goblin,1,
4108,GOGO #4108,5098,68.924670008696,Headset,8,Yellow,Desert,,Hoodie,Happy,Red,,,Peachy,3,
4731,GOGO #4731,5099,68.91566596142428,,7,Blue and Orange,Swamp,,Chef,Unimpressed,,,,Purple Goblin,4,Skull
1219,GOGO #1219,5100,68.8914166186289,,9,Blue,Desert,Sword,Hoodie,Bear,Red,OK,,Ashen,2,
1123,GOGO #1123,5101,68.88284741135321,Headset,9,Red,Swamp,Chain,Hoodie,Unimpressed,Blue,,,Peachy,2,
2026,GOGO #2026,5102,68.8670515062566,,7,Blue and Orange,Desert,,Denim Vest,Tripping,,Roboto,,Purple Goblin,2,
3256,GOGO #3256,5103,68.86631300730343,,7,Blue and Orange,Swamp,,Armour,Unimpressed,,Mace,,Blue Goblin,3,
4481,GOGO #4481,5104,68.83597210282444,,9,Blue,Desert,Chain,Armour,Angry,Green,OK,,Peachy,1,
963,GOGO #963,5105,68.78656939098741,,9,Red,Swamp,Chain,Dinosaur,Unimpressed,Blue,OK,,Purple Goblin,2,
4761,GOGO #4761,5106,68.78536716409923,,8,Blue and Orange,Marsh,Chain,Armour,Disgusted,,Birdy,,Purple Goblin,2,
4853,GOGO #4853,5107,68.77181536140968,,8,Red,Desert,,Chef,Roboto,Red Punk,OK,,Ashen,2,
1198,GOGO #1198,5108,68.7056151447333,,8,Yellow,Marsh,Sword,Space Jacket,Blazed,,,Bowler,Peachy,2,
2726,GOGO #2726,5109,68.67678938374918,,7,Blue and Orange,Swamp,,Hoodie,Roboto,,,Bucket,Purple Goblin,2,
2050,GOGO #2050,5110,68.63252706128289,,7,Yellow,Marsh,,Chef,Disgusted,,,,Purple Goblin,3,Wrench
4127,GOGO #4127,5111,68.62687383307662,,9,Red,Swamp,Chain,Chef,Roboto,,OK,Crown,Peachy,1,
1909,GOGO #1909,5112,68.57130055705387,,8,Blue,Swamp,,Denim Vest,Tripping,Blue,Skull,,Peachy,1,
2191,GOGO #2191,5113,68.56360427982756,,8,Blue,Marsh,Chain,Armour,Unimpressed,,Mace,,Blue Goblin,2,
4673,GOGO #4673,5114,68.55568627265846,,8,Yellow,Marsh,,Armour,Blazed,Black,Claw,,Peachy,1,
4715,GOGO #4715,5115,68.54078994015018,,8,Blue,Marsh,,Denim Vest,Laughing,Blue,Skull,,Blue Goblin,1,
615,GOGO #615,5116,68.53265090393182,,8,Red,Desert,,Armour,Roboto,Blue,Skull,,Flushed,2,
4992,GOGO #4992,5117,68.52610248365488,,8,Yellow,Desert,,Denim Vest,Blazed,,Birdy,,Purple Goblin,1,Skull
1002,GOGO #1002,5118,68.5249731119196,,8,Red,Marsh,,Armour,Laughing,Black,Mace,,Flushed,1,
105,GOGO #105,5119,68.52350709962239,,8,Red,Desert,,Denim Vest,Disgusted,Bowl,OK,,Ashen,4,
5534,GOGO #5534,5120,68.51825141767748,,7,Red,Hell,,Hoodie,Laughing,Black,,,Flushed,1,
5233,GOGO #5233,5121,68.51093651405462,,9,Blue,Marsh,Chain,Armour,Tripping,Bowl,OK,,Purple Goblin,1,
4294,GOGO #4294,5122,68.5108250860263,Headset,8,Red,Marsh,,Denim Vest,Laughing,,Birdy,,Ashen,1,
2790,GOGO #2790,5123,68.47463206387715,,7,Blue,Swamp,,Armour,Shocked,,Torch,,Blue Goblin,2,
5162,GOGO #5162,5124,68.45147433507562,,7,Yellow,Hell,,Space Jacket,Disgusted,Black,,,Flushed,1,
5211,GOGO #5211,5125,68.39834021796267,,7,Blue,Marsh,,Hoodie,Angry,,Torch,,Blue Goblin,1,
1592,GOGO #1592,5126,68.3947189278012,,8,Red,Mountain,,Armour,Happy,Black,OK,,Flushed,1,
3575,GOGO #3575,5127,68.38565934022475,,8,Yellow,Swamp,,Hoodie,Laughing,Black,,Bucket,Flushed,1,
4554,GOGO #4554,5128,68.37430944851045,,8,Yellow,Marsh,,Denim Vest,Tripping,,OK,Crown,Blue Goblin,4,
1346,GOGO #1346,5129,68.35070272442938,,8,Blue and Orange,Desert,,Chef,Angry,,,Crown,Flushed,1,Wrench
4680,GOGO #4680,5130,68.35033573587914,,8,Red,Swamp,,Hoodie,Angry,Blue Punk,OK,,Peachy,1,
1460,GOGO #1460,5131,68.33816553881252,,9,Red,Marsh,Chain,Space Jacket,Happy,,OK,Crown,Blue Goblin,1,
4409,GOGO #4409,5132,68.25995729216801,,8,Blue,Swamp,,Armour,Happy,Yellow,OK,,Purple Goblin,1,
3891,GOGO #3891,5133,68.19707753107555,Headset,8,Blue and Orange,Desert,,Space Jacket,Blazed,Green,,,Blue Goblin,1,
4939,GOGO #4939,5134,68.17554167450697,,7,Blue,Swamp,,Denim Vest,Shocked,,Mace,,Flushed,3,
4736,GOGO #4736,5135,68.16334553244899,,8,Blue,Hell,,Armour,Shocked,Blue,OK,,Purple Goblin,2,
495,GOGO #495,5136,68.16326213582458,,8,Blue and Orange,Marsh,,Denim Vest,Blazed,Blue,Roboto,,Purple Goblin,1,
3535,GOGO #3535,5137,68.12784203840853,,8,Yellow,Marsh,,Denim Vest,Tripping,Yellow,OK,,Blue Goblin,1,
3239,GOGO #3239,5138,68.11691300006491,,8,Yellow,Desert,Sword,Denim Vest,,Black,OK,,Skull,2,
3827,GOGO #3827,5139,68.1122012424989,,9,Blue and Orange,Marsh,Chain,Hoodie,Angry,,OK,Crown,Blue Goblin,1,
4191,GOGO #4191,5140,68.10761511687748,,7,Red,Desert,,Space Jacket,Raging,,Roboto,,Ashen,1,
1497,GOGO #1497,5141,68.06505725497715,,7,Yellow,Earth,,Space Jacket,Bear,,OK,,Blue Goblin,3,
4257,GOGO #4257,5142,68.06073506378338,,8,Red,Marsh,Sword,Space Jacket,Unimpressed,Purple,,,Ashen,1,
2594,GOGO #2594,5143,68.0298905031508,,8,Yellow,Swamp,,Hoodie,Blazed,Black,Phone,,Flushed,1,
603,GOGO #603,5144,68.02981948035011,,8,Red,Island,,Denim Vest,Disgusted,Blue,OK,,Ashen,1,
1775,GOGO #1775,5145,68.02969897964329,,7,Red,Desert,,Skully,Happy,,OK,,Blue Goblin,4,
3336,GOGO #3336,5146,68.02019191062566,,8,Blue,Marsh,,Chef,Bear,Red,,,Flushed,2,Wrench
1369,GOGO #1369,5147,67.99972609150088,,8,Blue and Orange,Swamp,,Chef,Happy,Blue Punk,OK,,Flushed,1,
4334,GOGO #4334,5148,67.99196850800939,Headset,9,Red,Marsh,,Denim Vest,Roboto,Black,OK,,Ashen,1,
5515,GOGO #5515,5149,67.9816923731492,,8,Red,Swamp,,Hoodie,Disgusted,Red Punk,OK,,Peachy,2,
4566,GOGO #4566,5150,67.980109851377,,8,Yellow,Swamp,,Denim Vest,Disgusted,Yellow,OK,,Purple Goblin,1,
5286,GOGO #5286,5151,67.95557344017044,,7,Blue,Hell,,Armour,Disgusted,,OK,,Purple Goblin,3,
2904,GOGO #2904,5152,67.95365808596287,,9,Yellow,Desert,Sword,Hoodie,Tripping,Blue,OK,,Purple Goblin,2,
1744,GOGO #1744,5153,67.92121827246812,,7,Blue,Hell,,Space Jacket,Disgusted,Blue,,,Ashen,2,
3287,GOGO #3287,5154,67.88482964541498,,8,Yellow,Swamp,,Armour,Laughing,Black,Birdy,,Ashen,1,
3113,GOGO #3113,5155,67.87269053272672,,7,Blue and Orange,Desert,,Hoodie,Laughing,,Fist,,Purple Goblin,1,
2006,GOGO #2006,5156,67.86299847452169,,7,Blue and Orange,Swamp,,Armour,Tripping,,Torch,,Ashen,2,
3266,GOGO #3266,5157,67.84772797352564,,8,Blue and Orange,Swamp,,Skully,Blazed,Purple,OK,,Ashen,1,
3270,GOGO #3270,5158,67.83292938756219,,8,Blue,Desert,Chain,Armour,Disgusted,,Fist,,Purple Goblin,1,
1372,GOGO #1372,5159,67.82591242468189,,7,Red,Marsh,,Chef,Tripping,,,,Ashen,3,Wrench
45,GOGO #45,5160,67.81851558820745,,8,Blue and Orange,Marsh,,Hoodie,Raging,Purple,OK,,Blue Goblin,2,
2580,GOGO #2580,5161,67.78251407488925,,8,Yellow,Swamp,,Denim Vest,Shocked,Red Punk,OK,,Flushed,3,
2402,GOGO #2402,5162,67.76201078263333,,8,Yellow,Desert,,Armour,Happy,Blue Punk,OK,,Ashen,2,
150,GOGO #150,5163,67.73693435309819,,9,Blue and Orange,Desert,,Armour,Unimpressed,Black,OK,Crown,Flushed,2,
5383,GOGO #5383,5164,67.6886251663204,,8,Red,Desert,,Dinosaur,Blazed,Blue,,,Blue Goblin,3,Skull
900,GOGO #900,5165,67.67789730958725,,7,Red,Marsh,,Space Jacket,Blazed,,,Padded,Purple Goblin,2,
225,GOGO #225,5166,67.62160260529924,,7,Yellow,Marsh,,Denim Vest,Happy,,Skull,,Ashen,2,
3971,GOGO #3971,5167,67.58019844028613,,7,Blue,Marsh,,Hoodie,Roboto,,,Bucket,Peachy,2,
2472,GOGO #2472,5168,67.5751985687931,,8,Blue and Orange,Marsh,,Dinosaur,Happy,Bowl,OK,,Ashen,2,
4886,GOGO #4886,5169,67.56988603763818,,8,Yellow,Swamp,,Chef,Disgusted,,OK,Bucket,Flushed,3,
4050,GOGO #4050,5170,67.5642246008733,,7,Red,Desert,,Denim Vest,Happy,,Fist,,Flushed,3,
1488,GOGO #1488,5171,67.52364921180583,,7,Red,Desert,,Space Jacket,Disgusted,,Roboto,,Blue Goblin,1,
4064,GOGO #4064,5172,67.45609902296673,,7,Red,Swamp,,Skully,Angry,,,,Peachy,1,Wrench
555,GOGO #555,5173,67.42447003257396,,7,Blue and Orange,Marsh,,Space Jacket,Happy,,Birdy,,Ashen,2,
3812,GOGO #3812,5174,67.39632913410183,,8,Blue,Marsh,,Armour,Unimpressed,Blue,Phone,,Purple Goblin,2,
2456,GOGO #2456,5175,67.39263622129216,,8,Red,Marsh,,Skully,Blazed,Red,OK,,Peachy,3,
4425,GOGO #4425,5176,67.35915652044446,,8,Blue,Swamp,,Armour,Bear,Blue,Torch,,Ashen,2,
2692,GOGO #2692,5177,67.30380034510283,,8,Red,Desert,,Chef,Blazed,Black,,,Flushed,2,Wrench
3007,GOGO #3007,5178,67.28547592442146,,8,Blue,Mountain,,Denim Vest,Raging,Blue,OK,,Ashen,1,
2970,GOGO #2970,5179,67.2706585240359,,9,Yellow,Swamp,Sword,Denim Vest,Happy,Red,OK,,Ashen,1,
1661,GOGO #1661,5180,67.21267450778538,,8,Yellow,Swamp,,Denim Vest,Tripping,,OK,Padded,Purple Goblin,2,
1203,GOGO #1203,5181,67.17610288257224,,7,Blue,Swamp,,Armour,Tripping,,Skull,,Ashen,2,
3017,GOGO #3017,5182,67.16135911588152,,8,Red,Desert,,Armour,Tripping,Blue,Mace,,Blue Goblin,1,
3430,GOGO #3430,5183,67.13476529807407,,8,Red,Swamp,,Denim Vest,Laughing,Purple,OK,,Purple Goblin,3,
2556,GOGO #2556,5184,67.13035309072052,,7,Blue and Orange,Marsh,,Skully,Bear,,,,Blue Goblin,1,Wrench
1814,GOGO #1814,5185,67.12939133890966,,9,Blue,Swamp,Chain,Space Jacket,Disgusted,,OK,Crown,Flushed,2,
2299,GOGO #2299,5186,67.0954860088605,,7,Blue,Swamp,,Space Jacket,Roboto,Black,,,Flushed,4,
1594,GOGO #1594,5187,67.06424672697742,,7,Blue and Orange,Earth,,Denim Vest,Shocked,,OK,,Purple Goblin,2,
4012,GOGO #4012,5188,67.05501351611247,,8,Blue and Orange,Crash Site,,Armour,Bear,Black,OK,,Flushed,1,
1518,GOGO #1518,5189,67.03890547238403,,7,Red,Marsh,,Chef,Tripping,,Claw,,Peachy,1,
2155,GOGO #2155,5190,67.01844264805115,,8,Blue and Orange,Marsh,Chain,Space Jacket,Blazed,,,Bucket,Blue Goblin,1,
1734,GOGO #1734,5191,67.01479252877353,,7,Red,Swamp,,Armour,Ripped,,Roboto,,Blue Goblin,1,
4455,GOGO #4455,5192,67.00740890593364,,7,Blue and Orange,Marsh,,Hoodie,Happy,Green,,,Flushed,3,
437,GOGO #437,5193,66.99993962250437,,8,Red,Marsh,,Skully,Angry,Bowl,OK,,Ashen,2,
3762,GOGO #3762,5194,66.99700627152448,,8,Blue,Desert,,Chef,Laughing,,,Bowler,Flushed,1,Skull
1617,GOGO #1617,5195,66.98713160369202,,8,Yellow,Swamp,,Armour,Unimpressed,Blue,Torch,,Flushed,2,
3335,GOGO #3335,5196,66.96400421978652,,8,Blue,Swamp,,Hoodie,Bear,Blue Punk,OK,,Peachy,1,
1804,GOGO #1804,5197,66.96353854521405,,8,Red,Swamp,,Armour,Tripping,,OK,Bucket,Ashen,3,
1971,GOGO #1971,5198,66.95536637322202,,7,Blue,Marsh,,Hoodie,Tripping,Black,,,Flushed,4,
3020,GOGO #3020,5199,66.93802178772206,,8,Yellow,Desert,Chain,Denim Vest,Happy,,Birdy,,Purple Goblin,1,
1966,GOGO #1966,5200,66.92281978260863,,8,Red,Marsh,,Chef,Blazed,Red,,,Flushed,1,Wrench
1650,GOGO #1650,5201,66.90986810972164,,9,Yellow,Desert,Chain,Denim Vest,Unimpressed,Green,OK,,Flushed,1,
2278,GOGO #2278,5202,66.90087690625697,,7,Blue and Orange,Desert,,Hoodie,Unimpressed,,Phone,,Blue Goblin,2,
3305,GOGO #3305,5203,66.89794360124357,,7,Blue and Orange,Desert,,Dinosaur,Blazed,Green,,,Blue Goblin,1,
6,GOGO #6,5204,66.86571076882568,,7,Blue and Orange,Marsh,,Hoodie,Happy,,,Padded,Ashen,1,
3785,GOGO #3785,5205,66.85992474319153,,8,Yellow,Marsh,,Armour,Unimpressed,Blue,Skull,,Ashen,1,
2974,GOGO #2974,5206,66.83547410640865,,8,Red,Marsh,Chain,Denim Vest,Blazed,,Phone,,Blue Goblin,2,
5146,GOGO #5146,5207,66.83259748377975,,8,Blue,Swamp,,Armour,Tripping,Blue Punk,OK,,Peachy,1,
4962,GOGO #4962,5208,66.80286806722802,,8,Yellow,Marsh,Chain,Space Jacket,Unimpressed,Purple,,,Purple Goblin,1,
5526,GOGO #5526,5209,66.74167833787783,,8,Blue and Orange,Swamp,,Chef,Shocked,Red,,,Purple Goblin,1,Skull
5034,GOGO #5034,5210,66.74072601873652,,8,Blue and Orange,Desert,,Space Jacket,Happy,Red Punk,OK,,Ashen,1,
4301,GOGO #4301,5211,66.72647382153744,,7,Yellow,Marsh,,Space Jacket,Tripping,Black,,,Flushed,4,
1042,GOGO #1042,5212,66.72143019871476,,9,Blue,Marsh,Chain,Armour,Shocked,Red,OK,,Purple Goblin,1,
1846,GOGO #1846,5213,66.71957318968443,,7,Blue,Island,,Chef,Disgusted,,OK,,Flushed,1,
4889,GOGO #4889,5214,66.69879323889917,,8,Red,Earth,,Denim Vest,Ripped,Blue,OK,,Ashen,1,
965,GOGO #965,5215,66.66759976117481,,7,Red,Desert,,Hoodie,Unimpressed,,,Crown,Flushed,4,
729,GOGO #729,5216,66.59473046262116,,8,Red,Swamp,,Skully,Blazed,,OK,Bowler,Ashen,1,
1222,GOGO #1222,5217,66.56016897881875,,7,Blue,Swamp,,Space Jacket,Tripping,Red Punk,,,Peachy,1,
1975,GOGO #1975,5218,66.54291736754551,,8,Red,Desert,,Denim Vest,Happy,Blue,Birdy,,Purple Goblin,1,
4210,GOGO #4210,5219,66.53743097084116,,7,Blue and Orange,Marsh,,Armour,Happy,,Dagger,,Purple Goblin,2,
1327,GOGO #1327,5220,66.5053072880152,,7,Red,Desert,,Denim Vest,Tripping,,Fist,,Peachy,2,
3686,GOGO #3686,5221,66.49661730372385,,8,Red,Marsh,,Denim Vest,Bear,Blue,Phone,,Purple Goblin,2,
2048,GOGO #2048,5222,66.45831411699697,,8,Blue and Orange,Desert,Chain,Armour,Angry,,Dagger,,Purple Goblin,1,
5177,GOGO #5177,5223,66.45190004024947,,7,Red,City,,Space Jacket,Happy,Blue,,,Flushed,1,
2985,GOGO #2985,5224,66.4437481023884,,7,Blue and Orange,Desert,,Denim Vest,Unimpressed,,Claw,,Flushed,3,
187,GOGO #187,5225,66.4205275818084,,7,Blue and Orange,Marsh,,Hoodie,Ripped,,,Bowler,Purple Goblin,1,
5009,GOGO #5009,5226,66.37830335268382,,7,Blue and Orange,Desert,,Denim Vest,Angry,,Fist,,Blue Goblin,2,
