ID,Name,Rank,Rarity_Score,Attributes,Backdrop,Backdrop Shape,Barnet,Body,Bodymod,Clothing,Collar,Cultural Artefact,Eyeware,Face,Face Accessory,Familiar,Groom,Hat,Hat Hair,Head Gear,Head Ornamentation,Heroes,Hood,Look,Mask,Name,Piercings,Special Figure,Special Head,Status,Tattoo
2727,VesselsGen0 #2727,3597,3972.7797676512087,10,Heat Death Of The Universe,Triangle,Casual Suave,Gen-0_B,,BK Bunnies Jacket,Collar_8,,,Female Face,,,,,,,,,,The Darkness,,Umem,,,,,Tattoo [EMPTY]
4042,VesselsGen0 #4042,3598,3972.7590843849725,9,Special Circle,,Rough Bob,Gen-0_A,,Kimono I,Collar_8,,,Female Face,,,,,,,,,,Supergood,,Snayios,,,,,Tattoo [EMPTY]
3793,VesselsGen0 #3793,3599,3972.736396235513,8,Bling,Circle,The Roman,Gen-0_E,,Neodandy,,,,Male Face,,,,,,,,,,Supergood,,Romeo,,,,,
4628,VesselsGen0 #4628,3600,3972.726132809628,11,Rising Heat,,Rough Bob,The Red Rage,,Go Go Merman Suit,,,Neonz Vizor,Male Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Supergood,,Sehios,,,,,
2428,VesselsGen0 #2428,3601,3972.6433068791703,10,Heat Death Of The Universe,Triangle,Pretty Boy,Gen-0_E,,Kimono II,Collar [EMPTY],,,Female Face,,,,,,,,,,The Blues,,Avalon,,,,,Tattoo [EMPTY]
4814,VesselsGen0 #4814,3602,3972.572090493607,9,Special Circle,,Short Back and Sides Sir?,Gen-0_D,,Biker Jacket,Collar [EMPTY],,,Female Face,,,,,,,,,,The Blues,,Ardrisoth,,,,,Tattoo_A
3040,VesselsGen0 #3040,3603,3972.551931334195,11,Heat Death Of The Universe,,Das Mohawk,Gen-0_A,,BK Bunnies Jacket,,,Glasses [EMPTY],Witch Eyes,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Bunny Ears,,,Supergood,,Voreos,,,,,
4438,VesselsGen0 #4438,3604,3972.446414774175,8,Heat Death Of The Universe,Triangle,Pretty Boy,Gen-0_A,,Silver's Jacket,,,,Male Face,,,,,,,,,,Happy,,Memphis,,,,,
3271,VesselsGen0 #3271,3605,3972.443705942742,11,Mind Relaxer,,Pretty Boy,The Red Rage,,Red Tee,,,Neonz Specz,Female Face,Face Accessory [EMPTY],Aubi,,,,,Bunny Ears,,,Happy,,Greene,,,,,
2921,VesselsGen0 #2921,3606,3972.4368428734733,11,Goodie Blue,,Pretty Boy,Golden Child,,Red Tee,,,Neonz Specz,Rage Face,Face Accessory [EMPTY],Aubi,,,,,MSKD Horns,,,Supergood,,Lirtios,,,,,
2330,VesselsGen0 #2330,3607,3972.3526430475777,10,Special Circle,Triangle,Casual Suave,Gen-0_E,,Gillet,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Adair,,,,,Tattoo_A
104,VesselsGen0 #104,3608,3972.2363574283127,11,Rising Heat,,Foxyloxy,Ice Cold,,MP Tigers Jacket,,,Neonz Specz,Nova,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Happy,,Tanuith,,,,,
4381,VesselsGen0 #4381,3609,3972.2060643257223,11,Mind Relaxer,,Das Mohawk,Gen-0_E,,MP Tigers Jacket,,,Neonz Specz,Female Face,Face Accessory [EMPTY],Aubi,,,,,MSKD Horns,,,Supergood,,Cheesestick,,,,,
931,VesselsGen0 #931,3610,3972.164907616092,11,Rising Heat,,Curlz,Gen-0_A,,BK Bunnies Jacket,,,Neonz Specz,Male Face,Face Accessory [EMPTY],Taco,,,,,Bunny Ears,,,Happy,,Asaeos,,,,,
3728,VesselsGen0 #3728,3611,3972.124652319431,11,Old Quarter,,Foxyloxy,Gen-0_B,,Red Tee,,,Neonz Vizor,Rage Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Nony,,,,,
2910,VesselsGen0 #2910,3612,3972.0801372417886,10,Heat Death Of The Universe,Triangle,Rainbow Hair,Gen-0_B,,Africa Dress,Collar_8,,,Female Face,,,,,,,,,,Supergood,,Phialaerin,,,,,Tattoo [EMPTY]
1840,VesselsGen0 #1840,3613,3972.066542979541,10,Special Circle,Square,Blue Hair ,Gen-0_E,,Hoodie,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Terri,,,,,Tattoo [EMPTY]
911,VesselsGen0 #911,3614,3972.0252716739337,8,Acid Green,Square,Short Back and Sides Sir?,Gen-0_A,,Kimono II,,,,Male Face,,,,,,,,,,Happy,,Massey,,,,,
2738,VesselsGen0 #2738,3615,3971.973664991781,10,Love Mist,Square,Foxyloxy,Gen-0_E,,Africa Dress,Collar [EMPTY],,,Female Face,,,,,,,,,,The Darkness,,Bobbie,,,,,Tattoo_A
3517,VesselsGen0 #3517,3616,3971.8318268544463,9,Rising Heat,,Signature Forelock,Gen-0_D,,Yellow Jumper,Collar_7,,,Female Face,,,,,,,,,,The Darkness,,Crawford,,,,,Tattoo_B
2399,VesselsGen0 #2399,3617,3971.75943440513,10,Special Circle,Shapeless [EMPTY],Foxyloxy,Gen-0_B,,MP Tigers Jacket,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Maru,,,,,Tattoo_B
3622,VesselsGen0 #3622,3618,3971.7180558641603,11,Mind Relaxer,,Foxyloxy,Gen-0_D,,BK Bunnies Jacket,,,Neonz Vizor,Witch Eyes,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Sarigij,,,,,
2040,VesselsGen0 #2040,3619,3971.6538038085896,10,Special Circle,Circle,Das Mohawk,Gen-0_B,,Africa Dress,Collar_4,,,Female Face,,,,,,,,,,Happy,,Wamu,,,,,Tattoo [EMPTY]
3632,VesselsGen0 #3632,3620,3971.6380361395245,11,Goodie Blue,,Casual Suave,Gen-0_B,,BK Bunnies Jacket,,,Neonz Specz,Male Face,PrjktNeon Mask,Familiar [EMPTY],,,,,Bunny Ears,,,Happy,,Arter,,,,,
1594,VesselsGen0 #1594,3621,3971.6343568236443,11,Mind Relaxer,,Curlz,Gen-0_E,,MP Tigers Jacket,,,Neonz Vizor,Sideways Glance Female,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Happy,,Sherlock,,,,,
46,VesselsGen0 #46,3622,3971.4780513520186,11,Heat Death Of The Universe,,Casual Suave,Gen-0_A,,Red Tee,,,Neonz Vizor,Micky Glowing Blue Eyes,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Happy,,Benitez,,,,,
1273,VesselsGen0 #1273,3623,3971.269844394467,9,Steely,,Foxyloxy,Gen-0_E,,Feathers,Collar [EMPTY],,,Female Face,,,,,,,,,,Happy,,Dorsey,,,,,Tattoo [EMPTY]
882,VesselsGen0 #882,3624,3971.251777259876,11,Goodie Blue,,Foxyloxy,Golden Child,,Red Tee,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Bunny Ears,,,Supergood,,Mosth,,,,,
107,VesselsGen0 #107,3625,3971.1101683818415,11,Goodie Blue,,Rainbow Hair,Gen-0_D,,BK Bunnies Jacket,,,Neonz Specz,Witch Eyes,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Arduios,,,,,
904,VesselsGen0 #904,3626,3971.013261940221,10,Icey,Triangle,Fader,Gen-0_A,,BK Bunnies Jacket,Collar_8,,,Female Face,,,,,,,,,,Happy,,Ares,,,,,Tattoo_B
1363,VesselsGen0 #1363,3627,3971.0083478293514,11,Goodie Blue,,Rainbow Hair,The Red Rage,,Red Tee,,,Neonz Specz,Evil Eyes,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Supergood,,Sayotur,,,,,
3774,VesselsGen0 #3774,3628,3970.9355676007717,11,Old Quarter,,Pretty Boy,Gen-0_C,,Red Tee,,,Neonz Specz,Female Face,PrjktNeon Mask,Familiar [EMPTY],,,,,MSKD Horns,,,Supergood,,Issgha,,,,,
4707,VesselsGen0 #4707,3629,3970.919782096369,10,Goodie Blue,Square,Curlz,Gen-0_A,,Hoodie,Collar_7,,,Female Face,,,,,,,,,,Supergood,,Gallagher,,,,,Tattoo [EMPTY]
4036,VesselsGen0 #4036,3630,3970.8891955002027,10,Heat Death Of The Universe,Circle,Blue Hair ,Gen-0_C,,MP Tigers Jacket,Collar_5,,,Female Face,,,,,,,,,,The Darkness,,Bryq,,,,,Tattoo [EMPTY]
888,VesselsGen0 #888,3631,3970.8883237091272,10,Bling,Shapeless [EMPTY],Pretty Boy,Gen-0_B,,BK Bunnies Jacket,Collar_7,,,Female Face,,,,,,,,,,Supergood,,Jade,,,,,Tattoo [EMPTY]
2852,VesselsGen0 #2852,3632,3970.8027288484864,11,Old Quarter,,Foxyloxy,Gen-0_C,,MP Tigers Jacket,,,Glasses [EMPTY],Sideways Glance Female,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Supergood,,Twizzler,,,,,
4285,VesselsGen0 #4285,3633,3970.7897663430203,11,Old Quarter,,Curlz,Golden Child,,Go Go Merman Suit,,,Neonz Specz,Female Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Wisp,,,,,
2033,VesselsGen0 #2033,3634,3970.786391548986,11,Rising Heat,,Short Back and Sides Sir?,Gen-0_B,,Red Tee,,,,Male Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Happy,Mask [EMPTY],Tracy,,,,,
2036,VesselsGen0 #2036,3635,3970.7017461818,11,Goodie Blue,,Das Mohawk,Gen-0_B,,BK Bunnies Jacket,,,Neonz Vizor,Sideways Glance Female,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Happy,,Anvil,,,,,
3014,VesselsGen0 #3014,3636,3970.659756934329,10,Heat Death Of The Universe,,Blue Hair ,Gen-0_E,Cyborg,Yellow Jumper,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Verdant,,,,,Tattoo_D
134,VesselsGen0 #134,3637,3970.6093557754407,10,Goodie Blue,Square,Fader,Gen-0_B,,Hoodie,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Rakutia,,,,,Tattoo_B
4348,VesselsGen0 #4348,3638,3970.5559645610615,11,Heat Death Of The Universe,,Rough Bob,Gen-0_C,,MP Tigers Jacket,,,Glasses [EMPTY],Micky Glowing Blue Eyes,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Happy,,Whitney,,,,,
3574,VesselsGen0 #3574,3639,3970.4656487586153,10,Icey,Circle,Pretty Boy,Gen-0_E,,Kimono II,Collar [EMPTY],,,Female Face,,,,,,,,,,Happy,,Esseeos,,,,,Tattoo_A
2181,VesselsGen0 #2181,3640,3970.4171903744987,10,Rising Heat,Triangle,Short Back and Sides Sir?,Gen-0_D,,Black Tee,Collar_8,,,Female Face,,,,,,,,,,Happy,,Ponce,,,,,Tattoo_B
2907,VesselsGen0 #2907,3641,3970.347439889633,9,Special Circle,,Rainbow Hair,Gen-0_A,,Red Tee,Collar_7,,,Female Face,,,,,,,,,,Happy,,Yerl,,,,,Tattoo [EMPTY]
1241,VesselsGen0 #1241,3642,3970.319541823142,11,Mind Relaxer,,"Skinhead, Skinhead",Gen-0_E,,BK Bunnies Jacket,,,NEONZ ARZ,Female Face,Face Accessory [EMPTY],Taco,,,,,MSKD Horns,,,Supergood,,Luh,,,,,
4062,VesselsGen0 #4062,3643,3970.2792262973708,11,Rising Heat,,Short Back and Sides Sir?,Gen-0_A,,Red Tee,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Bunny Ears,,,Happy,,Lerhateth,,,,,
380,VesselsGen0 #380,3644,3970.254999074964,10,Steely,,"Skinhead, Skinhead",Gen-0_A,Mech Pilot Paint,Pink Tee,Collar_8,,,Female Face,Cheek Heart,,,,,,,,,Happy,,Aenara,,,,,
1254,VesselsGen0 #1254,3645,3970.155480279435,10,Rising Heat,Shapeless [EMPTY],Dreads,Gen-0_D,,Africa Dress,Collar [EMPTY],,,Female Face,,,,,,,,,,The Blues,,Mistress,,,,,Tattoo [EMPTY]
2966,VesselsGen0 #2966,3646,3970.102453352474,11,Rising Heat,,Casual Suave,Gen-0_A,,BK Bunnies Jacket,,,Glasses [EMPTY],Nova,Face Accessory [EMPTY],Aubi,,,,,Bunny Ears,,,Happy,,Essytia,,,,,
2419,VesselsGen0 #2419,3647,3970.0790590147008,10,Special Circle,Triangle,Casual Suave,Gen-0_B,,Kimono I,Collar_5,,,Female Face,,,,,,,,,,Supergood,,Himamoshin,,,,,Tattoo_A
1796,VesselsGen0 #1796,3648,3970.0740637259237,10,Steely,Square,"Skinhead, Skinhead",Gen-0_E,,Gillet,Collar_5,,,Female Face,,,,,,,,,,Happy,,Oanga,,,,,Tattoo_A
4340,VesselsGen0 #4340,3649,3970.064710574709,11,Heat Death Of The Universe,,Rough Bob,Gen-0_C,,MP Tigers Jacket,,,Neonz Specz,Sideways Glance Female,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Happy,,Zifiruby,,,,,
37,VesselsGen0 #37,3650,3970.008228409318,11,Heat Death Of The Universe,,The Roman,Gen-0_D,,BK Bunnies Jacket,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Ostan,,,,,
430,VesselsGen0 #430,3651,3970.0073794604778,9,Icey,,Foxyloxy,Gen-0_A,,Biker Jacket,Collar_7,,,Female Face,,,,,,,,,,Happy,,Ightves,,,,,Tattoo_A
1588,VesselsGen0 #1588,3652,3969.9354869969757,10,Steely,Circle,Foxyloxy,Gen-0_C,,Biker Jacket,Collar [EMPTY],,,Female Face,,,,,,,,,,The Blues,,Del,,,,,Tattoo_A
1147,VesselsGen0 #1147,3653,3969.8988497795453,10,Bling,Triangle,Curlz,Gen-0_E,,MP Tigers Jacket,Collar [EMPTY],,,Female Face,,,,,,,,,,The Darkness,,Enthxther,,,,,Tattoo_A
2901,VesselsGen0 #2901,3654,3969.844700678134,10,Steely,Circle,Dreads,Gen-0_D,,Hoodie,Collar [EMPTY],,,Female Face,,,,,,,,,,Happy,,Galaxy,,,,,Tattoo_A
1717,VesselsGen0 #1717,3655,3969.7954478738225,11,Goodie Blue,,Rough Bob,Gen-0_A,,BK Bunnies Jacket,,,Neonz Vizor,Sideways Glance Female,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Supergood,,Cowan,,,,,
364,VesselsGen0 #364,3656,3969.7830565066643,8,Love Mist,Square,Pretty Boy,Gen-0_C,,Pink Tee,,,,Male Face,,,,,,,,,,The Blues,,Aketake,,,,,
825,VesselsGen0 #825,3657,3969.7013154659876,10,Special Circle,Shapeless [EMPTY],Signature Forelock,Gen-0_C,,Kimono I,Collar_8,,,Female Face,,,,,,,,,,Happy,,Friendo,,,,,Tattoo_A
885,VesselsGen0 #885,3658,3969.6917761519444,11,Goodie Blue,,Short Back and Sides Sir?,Gen-0_E,,BK Bunnies Jacket,,,Neonz Specz,Grrrrrrrrrrrrrrrrrrr,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Supergood,,Boo,,,,,
521,VesselsGen0 #521,3659,3969.6151798189117,10,Goodie Blue,Square,Dreads,Gen-0_E,,Feathers,Collar [EMPTY],,,Female Face,,,,,,,,,,Happy,,Nond,,,,,Tattoo_B
2293,VesselsGen0 #2293,3660,3969.6130406515285,10,Rising Heat,Square,Signature Forelock,Gen-0_B,,Feathers,Collar_7,,,Female Face,,,,,,,,,,Supergood,,Clayton,,,,,Tattoo_A
2721,VesselsGen0 #2721,3661,3969.45925524186,11,Goodie Blue,,Signature Forelock,Golden Child,,BK Bunnies Jacket,,,,Female Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,Go Go Fin Head,MSKD Horns,,,Supergood,,Iaietia,,,,,
4145,VesselsGen0 #4145,3662,3969.4512972209805,10,Heat Death Of The Universe,Shapeless [EMPTY],Foxyloxy,Gen-0_B,,Kimono I,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Stevens,,,,,Tattoo [EMPTY]
2587,VesselsGen0 #2587,3663,3969.219021452077,11,Old Quarter,,Dreads,Gen-0_B,,MP Tigers Jacket,,,Neonz Specz,Witch Eyes,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Supergood,,Meb,,,,,
3395,VesselsGen0 #3395,3664,3968.842374580251,11,Heat Death Of The Universe,,Dreads,Gen-0_C,,MP Tigers Jacket,,,NEONZ ARZ,Grrrrrrrrrrrrrrrrrrr,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Supergood,,Whispers,,,,,
1813,VesselsGen0 #1813,3665,3968.7714877408152,10,Goodie Blue,Shapeless [EMPTY],Curlz,Gen-0_A,,Biker Jacket,Collar_5,,,Female Face,,,,,,,,,,Happy,,Rhag,,,,,Tattoo_A
374,VesselsGen0 #374,3666,3968.7325511377803,11,Goodie Blue,,Curlz,Hulkin,,MP Tigers Jacket,,,NEONZ ARZ,Male Face,Face Accessory [EMPTY],Aubi,,,,,MSKD Horns,,,Supergood,,Galvan,,,,,
806,VesselsGen0 #806,3667,3968.6105535122997,11,Rising Heat,,"Skinhead, Skinhead",Hulkin,,MP Tigers Jacket,,,Neonz Vizor,Nova,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Happy,,Melva,,,,,
4527,VesselsGen0 #4527,3668,3968.4417021010886,10,Bling,Triangle,Curlz,Gen-0_A,,Biker Jacket,Collar_5,,,Female Face,,,,,,,,,,Supergood,,Kuwamu,,,,,Tattoo [EMPTY]
2308,VesselsGen0 #2308,3669,3968.383299556657,11,Heat Death Of The Universe,,Rough Bob,Gen-0_E,,MP Tigers Jacket,,,Neonz Specz,Tazer Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Happy,,Rodriguez,,,,,
2013,VesselsGen0 #2013,3670,3968.2074214462173,10,Goodie Blue,Triangle,Foxyloxy,Gen-0_E,,Feathers,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Ormtonina,,,,,Tattoo_A
3946,VesselsGen0 #3946,3671,3968.148093458531,11,Heat Death Of The Universe,,Pretty Boy,Gen-0_B,,Go Go Merman Suit,,,Neonz Specz,Sideways Glance Female,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Supergood,,Gates,,,,,
989,VesselsGen0 #989,3672,3968.039062431429,8,Goodie Blue,Triangle,"Skinhead, Skinhead",Gen-0_D,,Green Body Armour,,,,Male Face,,,,,,,,,,Supergood,,"Cass, Engineer",,,,,
4181,VesselsGen0 #4181,3673,3967.9113586329963,11,Rising Heat,,,Golden Child,Face Palm,Africa Dress,Collar_1,,,Female Face,Cheek Heart,Ice Scar,,,,,,,,Supergood,,Rhaldkim,,,,,Tattoo [EMPTY]
2632,VesselsGen0 #2632,3674,3967.8584040695923,11,Heat Death Of The Universe,,Das Mohawk,Gen-0_D,,Go Go Merman Suit,,,Neonz Vizor,Sideways Glance Female,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Happy,,Cisneros,,,,,
3907,VesselsGen0 #3907,3675,3967.8556439835243,7,Heat Death Of The Universe,,,,,Nordic Dress,,,,,,Monster,,,,,MSKD Horns,,,Happy,,Augus,,Freaky,,,
3547,VesselsGen0 #3547,3676,3967.821159740276,11,Heat Death Of The Universe,,Das Mohawk,Gen-0_C,,BK Bunnies Jacket,,,Glasses [EMPTY],Witch Eyes,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Supergood,,Zhil,,,,,
3069,VesselsGen0 #3069,3677,3967.8072287665773,11,Goodie Blue,,Pretty Boy,Golden Child,,MP Tigers Jacket,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Aubi,,,,,MSKD Horns,,,Happy,,Ladane,,,,,
3381,VesselsGen0 #3381,3678,3967.7493775120915,10,Steely,Circle,Dreads,Gen-0_A,,Biker Jacket,Collar_7,,,Female Face,,,,,,,,,,Happy,,Oldon,,,,,Tattoo [EMPTY]
870,VesselsGen0 #870,3679,3967.7262084003128,10,Goodie Blue,Shapeless [EMPTY],Short Back and Sides Sir?,Gen-0_C,,BK Bunnies Jacket,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Adalia,,,,,Tattoo_A
4908,VesselsGen0 #4908,3680,3967.64790210945,10,Rising Heat,,Blue Hair ,Gen-0_E,Hunter Paint,Yellow Jumper,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Malak,,,,,Tattoo_D
145,VesselsGen0 #145,3681,3967.5885013822285,10,Goodie Blue,Square,Foxyloxy,Gen-0_A,,Nordic Dress,Collar_7,,,Female Face,,,,,,,,,,Happy,,Dapelevu,,,,,Tattoo_B
3656,VesselsGen0 #3656,3682,3967.19559177137,11,Heat Death Of The Universe,,Short Back and Sides Sir?,Gen-0_A,,Go Go Merman Suit,,,NEONZ ARZ,Evil Eyes,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Head Ornament [EMPTY],,,Happy,,Muscles,,,,,
3489,VesselsGen0 #3489,3683,3967.1329761399497,11,Mind Relaxer,,"Skinhead, Skinhead",Gen-0_D,,BK Bunnies Jacket,,,Neonz Specz,Sideways Glance Female,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Hands,,,,,
2344,VesselsGen0 #2344,3684,3967.1000654137724,11,Rising Heat,,Fader,Gen-0_C,,Red Tee,,,Neonz Vizor,Sideways Glance Female,Face Accessory [EMPTY],Familiar [EMPTY],,,,,MSKD Horns,,,Supergood,,Flounder,,,,,
3988,VesselsGen0 #3988,3685,3967.065354436278,10,Special Circle,Triangle,Blue Hair ,Gen-0_C,,MP Tigers Jacket,Collar_8,,,Female Face,,,,,,,,,,Supergood,,Ihikuwa,,,,,Tattoo_B
2936,VesselsGen0 #2936,3686,3967.006832585649,11,Rising Heat,,Das Mohawk,Gen-0_E,,Go Go Merman Suit,,,Neonz Vizor,Male Face,Face Accessory [EMPTY],Familiar [EMPTY],,,,,Bunny Ears,,,Supergood,,Unddan,,,,,
1152,VesselsGen0 #1152,3687,3967.0046838607327,8,Rising Heat,,Casual Suave,Gen-0_A,Face Palm,Hoodie,Collar_7,,,Female Face,,,,,,,,,,,,Loruos,,,,,
3833,VesselsGen0 #3833,3688,3966.9075502319374,9,Heat Death Of The Universe,,Rough Bob,Gen-0_E,,Africa Dress,Collar_7,,,Female Face,,,,,,,,,,Supergood,,Imperos,,,,,Tattoo_A
4007,VesselsGen0 #4007,3689,3966.8216917804402,8,Bling,Circle,"Skinhead, Skinhead",Gen-0_B,,Orange Tee ,,,,Male Face,,,,,,,,,,Supergood,,Jasslmos,,,,,
1858,VesselsGen0 #1858,3690,3966.736188095174,11,Rising Heat,,Rough Bob,Gen-0_C,,MP Tigers Jacket,,,NEONZ ARZ,Male Face,Face Accessory [EMPTY],Aubi,,,,,Head Ornament [EMPTY],,,Happy,,Rothusia,,,,,
327,VesselsGen0 #327,3691,3966.7186824770333,10,Bling,Triangle,Short Back and Sides Sir?,Gen-0_A,,Biker Jacket,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Eruard,,,,,Tattoo_B
2494,VesselsGen0 #2494,3692,3966.650902024762,8,Steely,Circle,Signature Forelock,Gen-0_D,,Feathers,,,,Male Face,,,,,,,,,,The Darkness,,Imurn,,,,,
3722,VesselsGen0 #3722,3693,3966.5889530767276,11,Goodie Blue,,Pretty Boy,Gen-0_B,,Red Tee,,,Neonz Specz,Tazer Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Tasind,,,,,
3881,VesselsGen0 #3881,3694,3966.485099378868,11,Heat Death Of The Universe,,Dreads,The Red Rage,,BK Bunnies Jacket,,,Neonz Vizor,Male Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Elmv,,,,,
2811,VesselsGen0 #2811,3695,3966.29170636989,10,Special Circle,Square,Curlz,Gen-0_E,,Africa Dress,Collar_5,,,Female Face,,,,,,,,,,Supergood,,Crocked,,,,,Tattoo_A
1786,VesselsGen0 #1786,3696,3965.9189774294364,9,Bling,,Blue Hair ,Gen-0_C,,MP Tigers Jacket,Collar [EMPTY],,,Female Face,,,,,,,,,,The Blues,,Pheolirap,,,,,Tattoo_B
86,VesselsGen0 #86,3697,3965.8128496297495,11,Rising Heat,,Dreads,Gen-0_B,,MP Tigers Jacket,,,Neonz Vizor,Male Face,Face Accessory [EMPTY],Aubi,,,,,Bunny Ears,,,Supergood,,Jude,,,,,
533,VesselsGen0 #533,3698,3965.810164808436,11,Goodie Blue,,Foxyloxy,Gen-0_B,,MP Tigers Jacket,,,NEONZ ARZ,Nova,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,Head Ornament [EMPTY],,,Supergood,,Poleldath,,,,,
4790,VesselsGen0 #4790,3699,3965.559378748856,10,Heat Death Of The Universe,Shapeless [EMPTY],Curlz,Gen-0_C,,MP Tigers Jacket,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Alcester,,,,,Tattoo_A
659,VesselsGen0 #659,3700,3965.413705936461,8,Rising Heat,Triangle,Curlz,Gen-0_D,,Dungarees,,,,Male Face,,,,,,,,,,The Darkness,,Sherh,,,,,
3386,VesselsGen0 #3386,3701,3965.368170863088,10,Love Mist,Circle,Dreads,Gen-0_D,,Kimono I,Collar_4,,,Female Face,,,,,,,,,,Supergood,,Terrell,,,,,Tattoo_B
1601,VesselsGen0 #1601,3702,3965.3163763781145,11,Heat Death Of The Universe,,Blue Hair ,Gen-0_D,,MP Tigers Jacket,,,Glasses [EMPTY],Nova,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Supergood,,Irsough,,,,,
690,VesselsGen0 #690,3703,3965.034974360918,8,Rising Heat,Circle,Pretty Boy,Gen-0_D,,Feathers,,,,Male Face,,,,,,,,,,The Blues,,Leaf,,,,,
3440,VesselsGen0 #3440,3704,3964.5387034517844,9,Steely,,Curlz,Gen-0_A,,Kimono I,Collar_7,,,Female Face,,,,,,,,,,Happy,,Mivordra,,,,,Tattoo_B
1554,VesselsGen0 #1554,3705,3964.511599898572,8,Goodie Blue,Triangle,"Skinhead, Skinhead",Gen-0_A,,Silver's Jacket,,,,Male Face,,,,,,,,,,Supergood,,Purley,,,,,
2451,VesselsGen0 #2451,3706,3964.482179597066,11,Goodie Blue,,Casual Suave,Gen-0_C,,BK Bunnies Jacket,,,Glasses [EMPTY],Rage Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Ehoni,,,,,
2757,VesselsGen0 #2757,3707,3964.3373912923116,10,Steely,Circle,Signature Forelock,Gen-0_C,,Feathers,Collar [EMPTY],,,Female Face,,,,,,,,,,Supergood,,Bala,,,,,Tattoo_A
2808,VesselsGen0 #2808,3708,3964.168191017801,11,Old Quarter,,Dreads,Gen-0_A,,Red Tee,,,NEONZ ARZ,Female Face,Face Accessory [EMPTY],Go Go Tweet Tweet,,,,,MSKD Horns,,,Happy,,Ciel,,,,,
3596,VesselsGen0 #3596,3709,3964.1623079438646,8,Icey,Triangle,Curlz,Gen-0_D,,Yellow Jumper,,,,Male Face,,,,,,,,,,The Blues,,Rashika,,,,,
