ID,Name,Rank,Rarity_Score,Attributes,Background,Clothing,Eyes,Eyewear,Fur,Headgear,Magnificent,Mouth,Piercings,Tail
1712,Ottez #1712,3743,78.1504431866167,7,Blue,Black Hoodie,Cheeky Eyes,,Stripey Fawn,Ottez Cap,,Happy,,White
2483,Ottez #2483,3744,78.1377290557125,8,Dark Grey,Striped Tshirt,Blue Eyes,Black Wayfarer,Grey,Party Hat,,Closed,,Plain
2467,Ottez #2467,3745,78.08007069033702,8,Dark Grey,Puffer Jacket,Suspicious Eyes,Tortoise Shell,Brown,Cycling Cap,,Smile,,Fire
388,Ottez #388,3746,78.06120653516888,9,Green,Plain Tshirt,Cheeky Eyes,Tortoise Shell,Brown,Bandana,,Happy,Nose Ring,White
1620,Ottez #1620,3747,78.04968218610014,8,Yellow,Green Varsity,Blue Eyes,Tortoise Shell,Grey,Ottez Cap,,Smile,,Fire
890,Ottez #890,3748,78.01301783108796,8,Dark Grey,Plain Tshirt,Green Eyes,Adventurer,Fawn,Backwards Cap,,Happy,,White
3035,Ottez #3035,3749,78.00823175394672,9,Purple,Dungarees,Brown Eyes,Tortoise Shell,Brown,Orange Beanie,,Happy,Bull Ring,Rainbow
1064,Ottez #1064,3750,77.98570831333187,7,Yellow,Vegas Shirt,Pretty Eyes,,Grey,Bucket Hat,,Gritted,,Plain
1498,Ottez #1498,3751,77.95933835501978,8,Green,Green Varsity,Cheeky Eyes,Tortoise Shell,Fawn,Orange Beanie,,Smile,,Rainbow
1217,Ottez #1217,3752,77.9403855940869,8,Green,Double Vest,Brown Eyes,Aviators,Grey,Orange Beanie,,Happy,,Fire
3534,Ottez #3534,3753,77.93049863987845,9,Green,Plain Tshirt,Blue Eyes,Heart Shades,Grey,Orange Beanie,,Closed,Bull Ring,Plain
1470,Ottez #1470,3754,77.87196891610498,8,Green,Red Varsity,Tired Eyes,Tortoise Shell,Sand,Bucket Hat,,Closed,,Plain
3319,Ottez #3319,3755,77.8410304013537,8,Yellow,Vegas Shirt,Blue Eyes,Rap Shades,Brown,Orange Beanie,,Happy,,Plain
3591,Ottez #3591,3756,77.794978367857,7,Navy,Plain Tshirt,Blue Eyes,,Purple,Ottez Cap,,Closed,,Metal
2813,Ottez #2813,3757,77.75200447005845,8,Pink,Green Varsity,Sexy Eyes,Heart Shades,Fawn,Orange Beanie,,Smile,,Plain
3101,Ottez #3101,3758,77.74865949509596,8,Dark Grey,Tracksuit,Brown Eyes,Heart Shades,Grey,Cycling Cap,,Happy,,White
2299,Ottez #2299,3759,77.66945464005975,8,Green,Army Shirt,Brown Eyes,Aviators,Purple,Orange Beanie,,Gritted,,Plain
1232,Ottez #1232,3760,77.66684637809712,9,Green,Black Hoodie,Brown Eyes,Tortoise Shell,Grey,Captains Hat,,Smile,Nose Ring,White
1983,Ottez #1983,3761,77.6197776416631,7,Yellow,Red Varsity,Suspicious Eyes,,Fawn,Cycling Cap,,Gritted,,White
3893,Ottez #3893,3762,77.59197941709489,8,Dark Grey,Green Varsity,Blue Eyes,Aviators,Brown,Bobble Hat,,Happy,,Plain
2311,Ottez #2311,3763,77.48362317488301,8,Yellow,Black Hoodie,Tired Eyes,Black Wayfarer,Fawn,Ottez Cap,,Closed,,Rainbow
108,Ottez #108,3764,77.44794431737954,7,Blue,Green Varsity,Sexy Eyes,,Grey,Cycling Cap,,Closed,,Plain
3897,Ottez #3897,3765,77.44774131139042,8,Pink,Black Hoodie,Green Eyes,Black Wayfarer,Brown,Bobble Hat,,Smile,,Fire
1639,Ottez #1639,3766,77.38597136595227,8,Orange,Plain Tshirt,Blue Eyes,Tortoise Shell,Purple,Blue Wig,,Closed,,Plain
3712,Ottez #3712,3767,77.33458711887643,8,Pink,Tracksuit,Wide Eyed,Rap Shades,Fawn,,,Gritted,Nose Ring,Plain
942,Ottez #942,3768,77.23942940942361,8,Orange,Green Varsity,Blue Eyes,,Brown,Dreads,,Smile,Bull Ring,Plain
2678,Ottez #2678,3769,77.23798485133933,8,Blue,Checked Shirt,Blue Eyes,Aviators,Sand,Orange Beanie,,Smile,,Plain
2475,Ottez #2475,3770,77.23279639403613,8,Purple,Tracksuit,Green Eyes,,Fawn,Backwards Cap,,Happy,Nose Ring,Plain
154,Ottez #154,3771,77.206394733675,9,Purple,Plain Tshirt,Brown Eyes,Morpheus,Brown,Cycling Cap,,Gritted,Nose Ring,Plain
3729,Ottez #3729,3772,77.18930055055618,8,Purple,Puffer Jacket,Suspicious Eyes,Heart Shades,Sand,Bucket Hat,,Happy,,White
646,Ottez #646,3773,77.1351674961943,9,Navy,Plain Tshirt,Sexy Eyes,Tortoise Shell,Brown,Ottez Cap,,Happy,Bull Ring,Plain
1398,Ottez #1398,3774,77.12905549291943,8,Purple,Double Vest,Suspicious Eyes,Tortoise Shell,Fawn,Bucket Hat,,Happy,,Plain
2244,Ottez #2244,3775,77.0780369010834,8,Orange,Green Varsity,Brown Eyes,,Grey,Dreads,,Happy,Bull Ring,White
918,Ottez #918,3776,77.07022482244595,7,Blue,Striped Tshirt,Tired Eyes,,Grey,Bucket Hat,,Happy,,Fire
1749,Ottez #1749,3777,76.99161590387361,8,Green,Black Hoodie,Tired Eyes,Rap Shades,Sand,Orange Beanie,,Smile,,White
735,Ottez #735,3778,76.96893810189361,8,Green,Puffer Jacket,Cheeky Eyes,Tortoise Shell,Purple,Cycling Cap,,Smile,,White
1075,Ottez #1075,3779,76.95866101847618,9,Navy,Black Hoodie,Cheeky Eyes,Tortoise Shell,Brown,Party Hat,,Closed,Nose Ring,White
1180,Ottez #1180,3780,76.91788838056019,8,Navy,Dungarees,Sexy Eyes,Tortoise Shell,Fawn,Ottez Cap,,Happy,,Fire
100,Ottez #100,3781,76.87883232075181,8,Pink,Dungarees,Brown Eyes,Heart Shades,Purple,Bucket Hat,,Smile,,Metal
1606,Ottez #1606,3782,76.83437786352539,8,Orange,Black Hoodie,Blue Eyes,Tortoise Shell,Grey,Blue Wig,,Gritted,,Fire
1385,Ottez #1385,3783,76.82038141118495,8,Pink,Striped Tshirt,Green Eyes,,Grey,Backwards Cap,,Gritted,Bull Ring,Plain
3593,Ottez #3593,3784,76.7911197600488,7,Orange,Striped Tshirt,Tired Eyes,,Fawn,Backwards Cap,,Gritted,,White
2683,Ottez #2683,3785,76.77422329119969,9,Dark Grey,Black Hoodie,Brown Eyes,Black Wayfarer,Purple,Orange Beanie,,Gritted,Bull Ring,White
237,Ottez #237,3786,76.7632847799277,8,Purple,Black Hoodie,Suspicious Eyes,,Sand,Bucket Hat,,Closed,Bull Ring,Rainbow
2855,Ottez #2855,3787,76.73961656770565,8,Pink,Red Varsity,Blue Eyes,Rap Shades,Fawn,Orange Beanie,,Gritted,,White
2802,Ottez #2802,3788,76.71618925094334,7,Yellow,Dungarees,Suspicious Eyes,,Brown,Bandana,,Gritted,,Plain
2815,Ottez #2815,3789,76.66975327601791,7,Pink,Plain Tshirt,Sexy Eyes,,Sand,Orange Beanie,,Closed,,Rainbow
2353,Ottez #2353,3790,76.66706024840285,9,Blue,Blue Varsity,Cheeky Eyes,Black Wayfarer,Brown,Bucket Hat,,Smile,Nose Ring,Plain
3496,Ottez #3496,3791,76.64516840266928,8,Dark Grey,Plain Tshirt,Pretty Eyes,Black Wayfarer,Fawn,Dreads,,Gritted,,White
3200,Ottez #3200,3792,76.60681953523408,7,Yellow,Striped Tshirt,Brown Eyes,,Brown,Dreads,,Smile,,Fire
3452,Ottez #3452,3793,76.59792222320227,8,Orange,Dungarees,Suspicious Eyes,,Grey,Party Hat,,Smile,Nose Ring,White
3097,Ottez #3097,3794,76.5622178652001,9,Pink,Dungarees,Blue Eyes,Black Wayfarer,Brown,Backwards Cap,,Smile,Bull Ring,White
3207,Ottez #3207,3795,76.55214597037322,8,Green,Plain Tshirt,Suspicious Eyes,Black Wayfarer,Fawn,Ottez Cap,,Happy,,Rainbow
3794,Ottez #3794,3796,76.54927427384007,8,Yellow,Black Hoodie,Blue Eyes,Heart Shades,Grey,Backwards Cap,,Closed,,Metal
3368,Ottez #3368,3797,76.48724175005913,8,Blue,Ottez Tshirt,Blue Eyes,Aviators,Brown,Dreads,,Gritted,,Plain
3694,Ottez #3694,3798,76.45353094655226,8,Orange,Checked Shirt,Blue Eyes,,Fawn,Cycling Cap,,Closed,Bull Ring,Plain
3512,Ottez #3512,3799,76.43123792061697,8,Green,Green Varsity,Brown Eyes,,Sand,Orange Beanie,,Closed,Bull Ring,Fire
1108,Ottez #1108,3800,76.42462939194527,8,Blue,Black Hoodie,Tired Eyes,Tortoise Shell,Grey,Captains Hat,,Happy,,Plain
2123,Ottez #2123,3801,76.41064392710793,8,Orange,Striped Tshirt,Sexy Eyes,Heart Shades,Brown,Orange Beanie,,Smile,,White
3204,Ottez #3204,3802,76.3835131074334,8,Orange,Dungarees,Green Eyes,Adventurer,Brown,Bucket Hat,,Smile,,White
739,Ottez #739,3803,76.35286435337379,7,Blue,Dungarees,Pretty Eyes,,Grey,Bucket Hat,,Smile,,Rainbow
616,Ottez #616,3804,76.35015621184371,7,Yellow,Ottez Tshirt,Brown Eyes,Black Wayfarer,Stoner,,,Gritted,,White
1236,Ottez #1236,3805,76.32889343226273,8,Navy,Black Hoodie,Blue Eyes,Rap Shades,Fawn,Blue Wig,,Happy,,Plain
1543,Ottez #1543,3806,76.29575525386628,8,Orange,Puffer Jacket,Cheeky Eyes,Tortoise Shell,Grey,Blue Wig,,Happy,,Plain
2533,Ottez #2533,3807,76.25250550504839,8,Navy,Black Hoodie,Suspicious Eyes,Tortoise Shell,Grey,Party Hat,,Happy,,White
3629,Ottez #3629,3808,76.20933132433944,9,Blue,Plain Tshirt,Brown Eyes,Black Wayfarer,Fawn,Party Hat,,Happy,Bull Ring,Plain
1472,Ottez #1472,3809,76.14093851742606,8,Pink,Plain Tshirt,Blue Eyes,Morpheus,Grey,Cycling Cap,,Happy,,White
3834,Ottez #3834,3810,76.07556785996759,8,Purple,Checked Shirt,Blue Eyes,Aviators,Fawn,Backwards Cap,,Smile,,White
3234,Ottez #3234,3811,76.00544725934829,7,Yellow,,Sexy Eyes,Heart Shades,Brown,Bobble Hat,,Smile,,Rainbow
2444,Ottez #2444,3812,76.00177770541157,7,Navy,Tracksuit,Blue Eyes,Aviators,Fawn,,,Closed,,Metal
2287,Ottez #2287,3813,75.93359140743635,8,Purple,Double Vest,Brown Eyes,Tortoise Shell,Purple,Bucket Hat,,Smile,,White
3592,Ottez #3592,3814,75.88730782092185,8,Dark Grey,Black Hoodie,Suspicious Eyes,Black Wayfarer,Fawn,Bobble Hat,,Gritted,,Plain
3074,Ottez #3074,3815,75.75029324905562,8,Green,Ottez Tshirt,Cheeky Eyes,,Fawn,Bobble Hat,,Closed,Nose Ring,White
2502,Ottez #2502,3816,75.70483767447408,8,Dark Grey,Puffer Jacket,Blue Eyes,Aviators,Sand,Cycling Cap,,Gritted,,Plain
899,Ottez #899,3817,75.68641432445142,7,Dark Grey,Plain Tshirt,Wide Eyed,,Sand,Bucket Hat,,Gritted,,Fire
1395,Ottez #1395,3818,75.67548291796358,8,Navy,Plain Tshirt,Pretty Eyes,Rap Shades,Brown,Orange Beanie,,Happy,,Fire
1454,Ottez #1454,3819,75.66944004294386,8,Purple,Striped Tshirt,Wide Eyed,Aviators,Brown,Bucket Hat,,Smile,,Plain
1200,Ottez #1200,3820,75.64681745605492,8,Blue,Black Hoodie,Green Eyes,,Fawn,Bandana,,Closed,Nose Ring,Plain
2896,Ottez #2896,3821,75.5962760312742,7,Orange,Ottez Tshirt,Blue Eyes,,Brown,Backwards Cap,,Smile,,Metal
2306,Ottez #2306,3822,75.56716051059537,8,Pink,Plain Tshirt,Brown Eyes,Aviators,Brown,Bandana,,Smile,,Rainbow
3967,Ottez #3967,3823,75.40105898426951,8,Purple,Striped Tshirt,Blue Eyes,Rap Shades,Sand,,,Happy,Bull Ring,Fire
348,Ottez #348,3824,75.36634758392269,7,Yellow,Vegas Shirt,Tired Eyes,,Brown,Bucket Hat,,Happy,,White
2649,Ottez #2649,3825,75.35546605892121,8,Orange,Checked Shirt,Blue Eyes,Black Wayfarer,Grey,Backwards Cap,,Smile,,Plain
2482,Ottez #2482,3826,75.336502660622,7,Dark Grey,,Blue Eyes,Adventurer,Grey,Army Helmet,,Gritted,,Plain
778,Ottez #778,3827,75.30909736172492,7,Navy,Plain Tshirt,Green Eyes,,Fawn,Bobble Hat,,Closed,,Plain
3332,Ottez #3332,3828,75.14496039068148,7,Blue,Ottez Tshirt,Cheeky Eyes,,Fawn,Orange Beanie,,Gritted,,Metal
1401,Ottez #1401,3829,75.13677166319876,9,Orange,Plain Tshirt,Suspicious Eyes,Aviators,Brown,Orange Beanie,,Happy,Nose Ring,Plain
495,Ottez #495,3830,75.12279753711383,8,Green,Striped Tshirt,Sexy Eyes,,Brown,Bucket Hat,,Smile,Bull Ring,Fire
382,Ottez #382,3831,75.120463689658,9,Dark Grey,Green Varsity,Brown Eyes,Tortoise Shell,Brown,Bucket Hat,,Smile,Bull Ring,White
3187,Ottez #3187,3832,75.11555628769065,8,Yellow,Plain Tshirt,Green Eyes,Aviators,Brown,Captains Hat,,Closed,,White
3121,Ottez #3121,3833,75.09738879634011,8,Navy,Blue Varsity,Brown Eyes,Aviators,Grey,Ottez Cap,,Smile,,Plain
1145,Ottez #1145,3834,75.0971318748592,8,Green,Plain Tshirt,Green Eyes,Black Wayfarer,Grey,Orange Beanie,,Happy,,Metal
256,Ottez #256,3835,75.09273804696473,9,Purple,Striped Tshirt,Blue Eyes,Black Wayfarer,Brown,Bucket Hat,,Smile,Nose Ring,White
3802,Ottez #3802,3836,75.07590091609174,8,Orange,Plain Tshirt,Cheeky Eyes,Heart Shades,Fawn,Bandana,,Happy,,Plain
1107,Ottez #1107,3837,75.05362624309376,9,Purple,Puffer Jacket,Blue Eyes,Tortoise Shell,Brown,Orange Beanie,,Happy,Nose Ring,White
2889,Ottez #2889,3838,74.98902302233944,8,Pink,Green Varsity,Sexy Eyes,Black Wayfarer,Brown,Cycling Cap,,Gritted,,Plain
2125,Ottez #2125,3839,74.96607321170633,7,Blue,Puffer Jacket,Tired Eyes,,Fawn,Ottez Cap,,Smile,,White
3577,Ottez #3577,3840,74.89945930738594,7,Yellow,Puffer Jacket,Tired Eyes,,Grey,Backwards Cap,,Closed,,Plain
1317,Ottez #1317,3841,74.86713883427839,7,Purple,Blue Varsity,Tired Eyes,Black Wayfarer,Fawn,,,Closed,,Fire
2459,Ottez #2459,3842,74.83229991791731,7,Navy,Striped Tshirt,Suspicious Eyes,,Fawn,,,Gritted,Bull Ring,Metal
2773,Ottez #2773,3843,74.8289109288194,8,Yellow,Tracksuit,Blue Eyes,Black Wayfarer,Brown,Ottez Cap,,Smile,,White
2537,Ottez #2537,3844,74.81865892515677,8,Dark Grey,Plain Tshirt,Blue Eyes,Heart Shades,Purple,Backwards Cap,,Closed,,White
2208,Ottez #2208,3845,74.81135967130656,8,Blue,Vegas Shirt,Blue Eyes,Rap Shades,Fawn,,,Closed,Bull Ring,White
1292,Ottez #1292,3846,74.78714261886593,8,Orange,Black Hoodie,Green Eyes,Rap Shades,Fawn,Backwards Cap,,Smile,,Plain
1887,Ottez #1887,3847,74.75908541401427,8,Green,Checked Shirt,Brown Eyes,Rap Shades,Brown,Cycling Cap,,Happy,,Plain
1198,Ottez #1198,3848,74.73911823869432,8,Orange,Dungarees,Blue Eyes,Rap Shades,Grey,Ottez Cap,,Happy,,White
2980,Ottez #2980,3849,74.70864120819935,7,Navy,Army Shirt,Brown Eyes,,Purple,Bucket Hat,,Closed,,Plain
3409,Ottez #3409,3850,74.67643834587278,8,Purple,Plain Tshirt,Brown Eyes,Black Wayfarer,Sand,Blue Wig,,Gritted,,Fire
1410,Ottez #1410,3851,74.60296991573537,8,Navy,Puffer Jacket,Green Eyes,Black Wayfarer,Fawn,Backwards Cap,,Happy,,Plain
2681,Ottez #2681,3852,74.5078831748434,8,Dark Grey,Tracksuit,Brown Eyes,Black Wayfarer,Brown,Bucket Hat,,Smile,,Metal
1835,Ottez #1835,3853,74.5064431534779,8,Purple,Army Shirt,Blue Eyes,Aviators,Brown,Orange Beanie,,Closed,,White
2075,Ottez #2075,3854,74.44564007486167,8,Navy,,Sexy Eyes,Heart Shades,Brown,Party Hat,,Closed,Bull Ring,Fire
2386,Ottez #2386,3855,74.4021142933266,8,Yellow,Army Shirt,Brown Eyes,Aviators,Fawn,Backwards Cap,,Closed,,Plain
844,Ottez #844,3856,74.39576661386954,8,Dark Grey,Ottez Tshirt,Cheeky Eyes,Black Wayfarer,Grey,Bucket Hat,,Happy,,Metal
3843,Ottez #3843,3857,74.38804810228663,8,Green,Green Varsity,Brown Eyes,Black Wayfarer,Brown,Bobble Hat,,Closed,,Plain
1190,Ottez #1190,3858,74.35071991990625,9,Yellow,Plain Tshirt,Brown Eyes,Aviators,Sand,Ottez Cap,,Smile,Nose Ring,Plain
2498,Ottez #2498,3859,74.32624142119938,8,Pink,Black Hoodie,Brown Eyes,Heart Shades,Grey,Bandana,,Closed,,Plain
349,Ottez #349,3860,74.26309092197137,8,Purple,Tracksuit,Sexy Eyes,,Brown,Orange Beanie,,Gritted,Nose Ring,White
1127,Ottez #1127,3861,74.25667835202921,8,Blue,Red Varsity,Sexy Eyes,,Brown,Backwards Cap,,Happy,Bull Ring,Plain
1509,Ottez #1509,3862,74.2265219858418,8,Yellow,Plain Tshirt,Sexy Eyes,Rap Shades,Fawn,Ottez Cap,,Closed,,Plain
37,Ottez #37,3863,74.20006332602911,8,Navy,Blue Varsity,Green Eyes,Black Wayfarer,Brown,Bucket Hat,,Gritted,,Plain
26,Ottez #26,3864,74.19291372420537,8,Navy,Checked Shirt,Brown Eyes,Heart Shades,Brown,Cycling Cap,,Gritted,,White
251,Ottez #251,3865,74.19168232590077,7,Dark Grey,Tracksuit,Tired Eyes,Tortoise Shell,Brown,,,Closed,,Fire
1418,Ottez #1418,3866,74.16415729628311,7,Pink,Watermelon Tshirt,Sexy Eyes,Aviators,Grey,,,Gritted,,Plain
596,Ottez #596,3867,74.15351582513972,8,Yellow,Black Hoodie,Sexy Eyes,Aviators,Brown,Dreads,,Happy,,Plain
3503,Ottez #3503,3868,74.07390703585305,8,Green,Plain Tshirt,Pretty Eyes,,Brown,Blue Wig,,Smile,Bull Ring,Plain
2259,Ottez #2259,3869,74.04658712204164,7,Navy,Puffer Jacket,Brown Eyes,,Grey,Bobble Hat,,Gritted,,White
390,Ottez #390,3870,74.04612280058397,8,Pink,Black Hoodie,Blue Eyes,,Fawn,Army Helmet,,Closed,Bull Ring,White
1995,Ottez #1995,3871,74.00928036589448,8,Green,Black Hoodie,Brown Eyes,Morpheus,Brown,Bucket Hat,,Closed,,Rainbow
3347,Ottez #3347,3872,73.98083933549358,8,Dark Grey,Plain Tshirt,Brown Eyes,Heart Shades,Brown,Army Helmet,,Happy,,Fire
2859,Ottez #2859,3873,73.92509571024469,8,Dark Grey,Plain Tshirt,Blue Eyes,Tortoise Shell,Fawn,Bandana,,Smile,,White
278,Ottez #278,3874,73.92056478771782,8,Pink,Dungarees,Suspicious Eyes,,Fawn,Bucket Hat,,Happy,Nose Ring,Metal
2571,Ottez #2571,3875,73.90701472821495,8,Purple,Striped Tshirt,Brown Eyes,,Fawn,Party Hat,,Gritted,Bull Ring,Plain
1538,Ottez #1538,3876,73.89083574921611,7,Blue,Checked Shirt,Cheeky Eyes,Morpheus,Fawn,,,Gritted,,White
3830,Ottez #3830,3877,73.8382991323152,8,Purple,Puffer Jacket,Cheeky Eyes,Aviators,Sand,Backwards Cap,,Smile,,Plain
2656,Ottez #2656,3878,73.78951967341973,8,Navy,Dungarees,Suspicious Eyes,Black Wayfarer,Fawn,Backwards Cap,,Gritted,,White
1328,Ottez #1328,3879,73.76706190947347,8,Pink,Striped Tshirt,Cheeky Eyes,Black Wayfarer,Brown,Bucket Hat,,Closed,,Rainbow
66,Ottez #66,3880,73.73856559122258,8,Yellow,Striped Tshirt,Blue Eyes,,Brown,Blue Wig,,Happy,Nose Ring,Plain
3572,Ottez #3572,3881,73.55033557148447,8,Blue,Puffer Jacket,Cheeky Eyes,Black Wayfarer,Brown,Cycling Cap,,Closed,,Fire
3223,Ottez #3223,3882,73.50328633578255,8,Yellow,Striped Tshirt,Suspicious Eyes,Black Wayfarer,Fawn,Bucket Hat,,Smile,,Plain
2314,Ottez #2314,3883,73.45303654352685,8,Green,Tracksuit,Blue Eyes,,Brown,Orange Beanie,,Happy,Bull Ring,White
22,Ottez #22,3884,73.39840685594153,8,Green,Black Hoodie,Sexy Eyes,,Purple,Ottez Cap,,Happy,Nose Ring,White
678,Ottez #678,3885,73.27488605252917,7,Green,,Cheeky Eyes,Tortoise Shell,Fawn,Bucket Hat,,Tongue Out,,Plain
3975,Ottez #3975,3886,73.22678345151427,8,Pink,,Suspicious Eyes,Heart Shades,Fawn,Ottez Cap,,Closed,Nose Ring,Rainbow
912,Ottez #912,3887,73.16482468127927,8,Green,Puffer Jacket,Tired Eyes,Tortoise Shell,Grey,Bucket Hat,,Gritted,,White
1849,Ottez #1849,3888,73.15999360435586,8,Purple,Striped Tshirt,Blue Eyes,Black Wayfarer,Fawn,Bucket Hat,,Happy,,Fire
1377,Ottez #1377,3889,73.14786388203402,8,Orange,Striped Tshirt,Brown Eyes,Rap Shades,Brown,Backwards Cap,,Closed,,Plain
1352,Ottez #1352,3890,73.11919568261389,8,Dark Grey,,Wide Eyed,Black Wayfarer,Sand,Party Hat,,Gritted,Nose Ring,Plain
2452,Ottez #2452,3891,73.11119204573615,8,Yellow,Striped Tshirt,Blue Eyes,Heart Shades,Grey,Bucket Hat,,Happy,,White
2968,Ottez #2968,3892,72.84938129636181,7,Green,,Brown Eyes,Morpheus,Fawn,Bandana,,Happy,,Plain
3091,Ottez #3091,3893,72.8136033773517,8,Pink,Dungarees,Brown Eyes,3D,Brown,,,Happy,Nose Ring,White
2758,Ottez #2758,3894,72.7491055049097,7,Dark Grey,Plain Tshirt,Brown Eyes,,Brown,Bobble Hat,,Closed,,Rainbow
2058,Ottez #2058,3895,72.73548138530886,8,Yellow,Dungarees,Blue Eyes,Tortoise Shell,Brown,Orange Beanie,,Closed,,Rainbow
277,Ottez #277,3896,72.66132120547572,8,Yellow,Black Hoodie,Brown Eyes,Morpheus,Grey,Backwards Cap,,Happy,,White
1080,Ottez #1080,3897,72.62271195155303,8,Yellow,Blue Varsity,Cheeky Eyes,Rap Shades,Fawn,,,Happy,Nose Ring,Fire
3959,Ottez #3959,3898,72.60637805543332,9,Orange,Black Hoodie,Sexy Eyes,Tortoise Shell,Brown,Bucket Hat,,Happy,Nose Ring,White
150,Ottez #150,3899,72.5824763009832,8,Pink,Plain Tshirt,Pretty Eyes,,Brown,Army Helmet,,Happy,Nose Ring,Plain
3612,Ottez #3612,3900,72.57477700545829,7,Orange,Army Shirt,Wide Eyed,,Fawn,,,Happy,Nose Ring,White
2947,Ottez #2947,3901,72.54134649938949,8,Orange,Blue Varsity,Suspicious Eyes,Black Wayfarer,Sand,,,Smile,Nose Ring,Plain
1223,Ottez #1223,3902,72.49410281198584,8,Yellow,Plain Tshirt,Brown Eyes,Black Wayfarer,Grey,Captains Hat,,Happy,,Fire
3921,Ottez #3921,3903,72.48893055585971,7,Purple,Dungarees,Cheeky Eyes,Morpheus,Brown,,,Closed,,Rainbow
2313,Ottez #2313,3904,72.39614800308365,8,Purple,Black Hoodie,Suspicious Eyes,Heart Shades,Brown,Bucket Hat,,Closed,,Fire
273,Ottez #273,3905,72.32726482829294,7,Orange,Plain Tshirt,Green Eyes,,Brown,Blue Wig,,Gritted,,Plain
746,Ottez #746,3906,72.31731594300737,7,Orange,Dungarees,Blue Eyes,,Fawn,Bucket Hat,,Closed,,Rainbow
211,Ottez #211,3907,72.31343825951966,8,Blue,Plain Tshirt,Blue Eyes,,Fawn,Dreads,,Gritted,Bull Ring,White
2144,Ottez #2144,3908,72.27633036692482,7,Pink,Plain Tshirt,Suspicious Eyes,,Fawn,Bucket Hat,,Gritted,,Rainbow
96,Ottez #96,3909,72.27284599411094,7,Green,Dungarees,Green Eyes,,Grey,Orange Beanie,,Closed,,White
3310,Ottez #3310,3910,72.21649874049172,8,Green,Plain Tshirt,Brown Eyes,Tortoise Shell,Sand,Blue Wig,,Smile,,White
2279,Ottez #2279,3911,72.17488770347973,8,Yellow,Red Varsity,Green Eyes,,Brown,Bucket Hat,,Closed,Bull Ring,Plain
611,Ottez #611,3912,72.14835277543665,9,Yellow,Dungarees,Brown Eyes,Tortoise Shell,Brown,Bucket Hat,,Smile,Nose Ring,Fire
72,Ottez #72,3913,71.85732094508231,8,Blue,Plain Tshirt,Brown Eyes,,Brown,Party Hat,,Smile,Bull Ring,Metal
1194,Ottez #1194,3914,71.78744721819746,8,Navy,Plain Tshirt,Wide Eyed,Tortoise Shell,Fawn,Bucket Hat,,Closed,,White
2395,Ottez #2395,3915,71.78484764398189,8,Navy,Black Hoodie,Brown Eyes,Tortoise Shell,Fawn,Bandana,,Gritted,,White
2737,Ottez #2737,3916,71.77805139084695,8,Purple,Black Hoodie,Suspicious Eyes,,Purple,Orange Beanie,,Gritted,Nose Ring,Plain
2928,Ottez #2928,3917,71.73417173295167,8,Purple,Black Hoodie,Sexy Eyes,Aviators,Grey,Backwards Cap,,Closed,,Plain
874,Ottez #874,3918,71.70273362386875,8,Orange,Puffer Jacket,Cheeky Eyes,,Brown,Bucket Hat,,Gritted,Bull Ring,Metal
3962,Ottez #3962,3919,71.665329939703,7,Yellow,Blue Varsity,Cheeky Eyes,Rap Shades,Grey,,,Closed,,White
3000,Ottez #3000,3920,71.63652796434982,8,Navy,Plain Tshirt,Sexy Eyes,Heart Shades,Fawn,Orange Beanie,,Gritted,,White
3776,Ottez #3776,3921,71.54773394413606,7,Blue,Green Varsity,Brown Eyes,,Brown,Party Hat,,Gritted,,Plain
3243,Ottez #3243,3922,71.49228032549681,8,Purple,Plain Tshirt,Blue Eyes,Black Wayfarer,Grey,Bobble Hat,,Happy,,Plain
298,Ottez #298,3923,71.35523107337406,8,Purple,Black Hoodie,Brown Eyes,Tortoise Shell,Grey,Cycling Cap,,Gritted,,Rainbow
1996,Ottez #1996,3924,71.29997155582268,8,Green,Green Varsity,Brown Eyes,Tortoise Shell,Grey,Ottez Cap,,Happy,,Plain
1502,Ottez #1502,3925,71.28807410718031,8,Blue,Puffer Jacket,Brown Eyes,Black Wayfarer,Purple,Orange Beanie,,Happy,,Plain
642,Ottez #642,3926,71.23751328718387,7,Navy,Black Hoodie,Pretty Eyes,,Grey,Ottez Cap,,Happy,,Plain
1818,Ottez #1818,3927,71.17251490700828,8,Green,Black Hoodie,Cheeky Eyes,Aviators,Brown,Captains Hat,,Smile,,White
3398,Ottez #3398,3928,71.17109203300515,7,Purple,Dungarees,Brown Eyes,,Grey,Captains Hat,,Happy,,White
745,Ottez #745,3929,71.15812622861739,8,Yellow,Plain Tshirt,Cheeky Eyes,Rap Shades,Sand,Orange Beanie,,Happy,,White
1432,Ottez #1432,3930,71.08610422046418,8,Pink,Black Hoodie,Pretty Eyes,Aviators,Brown,Ottez Cap,,Closed,,Plain
3198,Ottez #3198,3931,71.07151099222072,8,Blue,Black Hoodie,Wide Eyed,Heart Shades,Brown,Bucket Hat,,Gritted,,Plain
1571,Ottez #1571,3932,70.90191304664843,8,Dark Grey,Puffer Jacket,Brown Eyes,Heart Shades,Fawn,Ottez Cap,,Happy,,Plain
2546,Ottez #2546,3933,70.89771509344135,8,Orange,Black Hoodie,Brown Eyes,Morpheus,Fawn,,,Smile,Bull Ring,Rainbow
