ID,Name,Rank,Rarity_Score,Attributes,Background,Costume,Ear Accessory,Face,Hair,Hand Accessory,Head Accessory,Legendary,Neck Accessory,Skin
2708,TezApe #2708,5613,54.0395916896,9,Ruby Red,Hoodie,Long,bored,Naruto hair,Kattana,Heart glasses,,Golden chain,Rainbow
6138,TezApe #6138,5614,54.0310051761,9,Wood Red,karate,Long,bored,Naruto hair,Baseball bat,Thuglife glasses,,Golden chain,SILVER SKIN
2480,TezApe #2480,5615,54.0304539933,9,Ruby Red,Red Shirt,Moon,Happy,Black hair,Baseball bat,Heart glasses,,Bullet belt,SILVER SKIN
1373,TezApe #1373,5616,54.0282862976,9,Clean Cyan,jacket,Cross,Angry,Naruto hair,Kattana,Thuglife glasses,,Bullet belt,SILVER SKIN
3634,TezApe #3634,5617,54.0265138039,9,Pink Dawn,Red Shirt,Points,Happy,Black hair,BaseX,Rainbow glasses,,Golden chain,Rainbow
3100,TezApe #3100,5618,54.023080146,9,Pink Dawn,Hoodie,Long,smirk,Johny bravo hair,Hammer,Thuglife glasses,,Golden chain,SILVER SKIN
2287,TezApe #2287,5619,54.0213704012,9,Ruby Red,jacket,Moon,smirk,Black hair,Hammer,Samurai hat,,Golden chain,SILVER SKIN
6511,TezApe #6511,5620,54.0204229452,9,Clean Cyan,Life jacket,Long,HIGH,Black hair,Hammer,Heart glasses,,Silver chain,SILVER SKIN
4040,TezApe #4040,5621,54.017131364,9,Deep Purple,Hoodie,Cross,Angry,Johny bravo hair,Kattana,Rainbow glasses,,Silver chain,Diamond
3568,TezApe #3568,5622,54.014611045,9,Pink Dawn,Hoodie,Circles,bored,Johny bravo hair,Axe,Thuglife glasses,,Golden chain,Diamond
6411,TezApe #6411,5623,54.013276003,9,Ruby Red,Life jacket,Long,bored,Johny bravo hair,Axe,Samurai hat,,Bullet belt,EMERALD
4856,TezApe #4856,5624,54.012904337,9,Diamond Blue,karate,Points,Angry,Brown hair,Kattana,Thuglife glasses,,Silver chain,Rainbow
1816,TezApe #1816,5625,54.0128886631,9,Clean Cyan,karate,Cross,bored,Naruto hair,BaseX,Thuglife glasses,,Bullet belt,Diamond
33,TezApe #33,5626,54.010728899,9,Ruby Red,Shirt,Cross,Angry,Naruto hair,Kattana,Thuglife glasses,,Golden chain,Rainbow
3213,TezApe #3213,5627,54.0100269889,9,Ruby Red,Life jacket,Long,smirk,Johny bravo hair,BaseX,Thuglife glasses,,Bullet belt,SILVER SKIN
4227,TezApe #4227,5628,54.0090897055,9,Pink Dawn,Hoodie,Long,Happy,Johny bravo hair,Baseball bat,Heart glasses,,Bullet belt,Rainbow
118,TezApe #118,5629,54.008973053,9,Diamond Blue,Red Shirt,Long,bored,Naruto hair,BaseX,Samurai hat,,Silver chain,EMERALD
4395,TezApe #4395,5630,54.0070958357,9,Ruby Red,jacket,Cross,HIGH,Black hair,Baseball bat,Heart glasses,,Bullet belt,SILVER SKIN
2910,TezApe #2910,5631,54.0025669928,9,Clean Cyan,Red Shirt,Circles,Angry,Naruto hair,Baseball bat,Samurai hat,,Golden chain,EMERALD
6740,TezApe #6740,5632,54.0004038002,9,Clean Cyan,jacket,Moon,bored,Saiyan blue hair,Axe,Heart glasses,,Silver chain,SILVER SKIN
2823,TezApe #2823,5633,54.0001071128,9,Diamond Blue,jacket,Moon,Happy,Black hair,Axe,Heart glasses,,Golden chain,SILVER SKIN
4342,TezApe #4342,5634,53.9984155167,9,Deep Purple,Red Shirt,Points,bored,Black hair,Hammer,Rainbow glasses,,Silver chain,EMERALD
5064,TezApe #5064,5635,53.9981139639,9,Clean Cyan,Shirt,Points,Angry,Black hair,Axe,Thuglife glasses,,Golden chain,Rainbow
536,TezApe #536,5636,53.9975601054,9,Deep Purple,karate,Cross,bored,Naruto hair,Axe,Samurai hat,,Golden chain,Diamond
4477,TezApe #4477,5637,53.9924954665,9,Diamond Blue,Life jacket,Cross,Happy,Naruto hair,Baseball bat,Samurai hat,,Bone necklace,Rainbow
2886,TezApe #2886,5638,53.9912116161,9,Pink Dawn,karate,Long,Angry,Naruto hair,Axe,Samurai hat,,Bone necklace,EMERALD
5357,TezApe #5357,5639,53.9904719243,9,Wood Red,Hoodie,Points,bored,Black hair,BaseX,Rainbow glasses,,Bullet belt,SILVER SKIN
5146,TezApe #5146,5640,53.9874281444,9,Deep Purple,Hoodie,Moon,Angry,Saiyan blue hair,Axe,Samurai hat,,Silver chain,EMERALD
515,TezApe #515,5641,53.9869933044,9,Wood Red,Red Shirt,Cross,smirk,Naruto hair,Axe,Thuglife glasses,,Golden chain,EMERALD
4317,TezApe #4317,5642,53.9860939756,9,Deep Purple,Shirt,Points,Angry,Black hair,Axe,Thuglife glasses,,Bullet belt,SILVER SKIN
5394,TezApe #5394,5643,53.983012542,9,Clean Cyan,Shirt,Cross,smirk,Naruto hair,Kattana,Heart glasses,,Golden chain,EMERALD
1598,TezApe #1598,5644,53.9784020333,9,Wood Red,jacket,Circles,Happy,Naruto hair,Axe,Thuglife glasses,,Golden chain,Rainbow
2449,TezApe #2449,5645,53.9783617505,9,Wood Red,jacket,Long,Angry,Naruto hair,BaseX,Heart glasses,,Bone necklace,EMERALD
4066,TezApe #4066,5646,53.9783166946,9,Diamond Blue,Shirt,Cross,Angry,Johny bravo hair,Kattana,Heart glasses,,Silver chain,EMERALD
6682,TezApe #6682,5647,53.9770984751,9,Deep Purple,jacket,Points,Angry,Black hair,Hammer,Heart glasses,,Bone necklace,SILVER SKIN
5286,TezApe #5286,5648,53.9762482258,9,Pink Dawn,Hoodie,Moon,bored,Black hair,Baseball bat,Thuglife glasses,,Golden chain,Diamond
2650,TezApe #2650,5649,53.9739660889,9,Clean Cyan,Hoodie,Points,bored,Brown hair,BaseX,Thuglife glasses,,Bullet belt,SILVER SKIN
4228,TezApe #4228,5650,53.9727254725,9,Wood Red,Hoodie,Cross,smirk,Naruto hair,Hammer,Thuglife glasses,,Golden chain,Rainbow
1368,TezApe #1368,5651,53.9712889298,9,Wood Red,jacket,Long,bored,Naruto hair,BaseX,Heart glasses,,Bullet belt,EMERALD
1658,TezApe #1658,5652,53.970381396,9,Wood Red,Life jacket,Cross,Happy,Johny bravo hair,Kattana,Thuglife glasses,,Golden chain,Diamond
1557,TezApe #1557,5653,53.9686306593,9,Pink Dawn,Red Shirt,Cross,smirk,Naruto hair,Hammer,Rainbow glasses,,Bullet belt,EMERALD
5975,TezApe #5975,5654,53.966841821,9,Diamond Blue,Red Shirt,Points,smirk,Saiyan blue hair,Hammer,Rainbow glasses,,Bullet belt,Diamond
3326,TezApe #3326,5655,53.9594578926,9,Diamond Blue,Hoodie,Circles,bored,Naruto hair,Hammer,Thuglife glasses,,Silver chain,Rainbow
2089,TezApe #2089,5656,53.9588748993,9,Clean Cyan,jacket,Long,Happy,Naruto hair,Hammer,Samurai hat,,Golden chain,Rainbow
393,TezApe #393,5657,53.9585135861,9,Ruby Red,karate,Cross,smirk,Johny bravo hair,Kattana,Samurai hat,,Silver chain,SILVER SKIN
4694,TezApe #4694,5658,53.957593371,9,Deep Purple,Life jacket,Circles,Angry,Naruto hair,BaseX,Samurai hat,,Golden chain,SILVER SKIN
2903,TezApe #2903,5659,53.9527002357,9,Ruby Red,karate,Points,bored,Black hair,Baseball bat,Thuglife glasses,,Bullet belt,Rainbow
2976,TezApe #2976,5660,53.9521124879,9,Deep Purple,jacket,Cross,smirk,Johny bravo hair,BaseX,Rainbow glasses,,Silver chain,Diamond
5685,TezApe #5685,5661,53.9512453085,9,Ruby Red,jacket,Circles,bored,Naruto hair,BaseX,Samurai hat,,Bone necklace,Diamond
3510,TezApe #3510,5662,53.9504312744,9,Wood Red,Life jacket,Circles,bored,Naruto hair,Axe,Heart glasses,,Bone necklace,Diamond
5991,TezApe #5991,5663,53.9495455862,9,Pink Dawn,Red Shirt,Points,Angry,Black hair,Kattana,Samurai hat,,Bullet belt,Diamond
3754,TezApe #3754,5664,53.9492547064,9,Deep Purple,Shirt,Circles,Happy,Johny bravo hair,Hammer,Thuglife glasses,,Silver chain,Diamond
3290,TezApe #3290,5665,53.9487454158,9,Clean Cyan,Hoodie,Long,Happy,Johny bravo hair,Baseball bat,Rainbow glasses,,Golden chain,EMERALD
5530,TezApe #5530,5666,53.9451603016,9,Pink Dawn,karate,Long,smirk,Johny bravo hair,BaseX,Samurai hat,,Silver chain,EMERALD
5535,TezApe #5535,5667,53.9450639573,9,Clean Cyan,Red Shirt,Points,Angry,Black hair,BaseX,Thuglife glasses,,Golden chain,EMERALD
1417,TezApe #1417,5668,53.9446032914,9,Deep Purple,karate,Cross,bored,Naruto hair,BaseX,Rainbow glasses,,Silver chain,EMERALD
3327,TezApe #3327,5669,53.9445664416,9,Pink Dawn,karate,Cross,bored,Naruto hair,Kattana,Samurai hat,,Golden chain,Diamond
1550,TezApe #1550,5670,53.944441174,9,Pink Dawn,Hoodie,Circles,Angry,Naruto hair,BaseX,Samurai hat,,Bone necklace,EMERALD
1245,TezApe #1245,5671,53.9388161988,9,Diamond Blue,Shirt,Long,Angry,Johny bravo hair,Hammer,Thuglife glasses,,Silver chain,EMERALD
4592,TezApe #4592,5672,53.9383964939,9,Ruby Red,jacket,Circles,Angry,Johny bravo hair,Axe,Thuglife glasses,,Bullet belt,EMERALD
2368,TezApe #2368,5673,53.9358589827,9,Clean Cyan,Hoodie,Points,smirk,Brown hair,Kattana,Heart glasses,,Bullet belt,SILVER SKIN
5950,TezApe #5950,5674,53.9343476126,9,Diamond Blue,Hoodie,Circles,Happy,Johny bravo hair,Axe,Rainbow glasses,,Golden chain,Diamond
4191,TezApe #4191,5675,53.9304804694,9,Clean Cyan,Shirt,Moon,Happy,Black hair,Axe,Samurai hat,,Silver chain,EMERALD
1517,TezApe #1517,5676,53.9302958828,9,Clean Cyan,jacket,Cross,Angry,Johny bravo hair,Baseball bat,Thuglife glasses,,Golden chain,EMERALD
1985,TezApe #1985,5677,53.9281032365,9,Ruby Red,Life jacket,Moon,smirk,Saiyan blue hair,Kattana,Rainbow glasses,,Silver chain,SILVER SKIN
3723,TezApe #3723,5678,53.926855678,9,Deep Purple,Red Shirt,Cross,bored,Naruto hair,Baseball bat,Samurai hat,,Silver chain,EMERALD
5094,TezApe #5094,5679,53.9263299029,9,Wood Red,Red Shirt,Points,smirk,Saiyan blue hair,Hammer,Heart glasses,,Bullet belt,EMERALD
4462,TezApe #4462,5680,53.9244698754,9,Deep Purple,jacket,Cross,Angry,Naruto hair,Kattana,Thuglife glasses,,Golden chain,Diamond
298,TezApe #298,5681,53.9199229699,9,Pink Dawn,Red Shirt,Long,smirk,Naruto hair,Hammer,Samurai hat,,Bullet belt,Diamond
492,TezApe #492,5682,53.9183725563,9,Clean Cyan,Hoodie,Cross,bored,Naruto hair,Axe,Thuglife glasses,,Bullet belt,SILVER SKIN
1589,TezApe #1589,5683,53.9181134145,9,Clean Cyan,Life jacket,Cross,Happy,Johny bravo hair,BaseX,Thuglife glasses,,Silver chain,Rainbow
5917,TezApe #5917,5684,53.9180767544,9,Clean Cyan,jacket,Long,bored,Naruto hair,Kattana,Thuglife glasses,,Silver chain,EMERALD
442,TezApe #442,5685,53.9171914854,9,Deep Purple,Shirt,Points,Happy,Brown hair,Axe,Rainbow glasses,,Bullet belt,EMERALD
5264,TezApe #5264,5686,53.9166867535,9,Wood Red,karate,Points,Happy,Saiyan blue hair,Axe,Thuglife glasses,,Bone necklace,EMERALD
3303,TezApe #3303,5687,53.9155194358,9,Deep Purple,Shirt,Points,Angry,Saiyan blue hair,Axe,Rainbow glasses,,Golden chain,SILVER SKIN
5248,TezApe #5248,5688,53.9154189244,9,Ruby Red,Hoodie,Moon,Angry,Brown hair,Baseball bat,Thuglife glasses,,Bullet belt,SILVER SKIN
307,TezApe #307,5689,53.9134424756,9,Ruby Red,karate,Cross,bored,Johny bravo hair,Axe,Heart glasses,,Golden chain,EMERALD
6766,TezApe #6766,5690,53.9130768321,9,Deep Purple,Shirt,Circles,Happy,Naruto hair,Baseball bat,Rainbow glasses,,Bullet belt,Diamond
5772,TezApe #5772,5691,53.9126073309,9,Wood Red,Shirt,Cross,bored,Naruto hair,Baseball bat,Rainbow glasses,,Golden chain,EMERALD
3582,TezApe #3582,5692,53.9088020979,9,Diamond Blue,Red Shirt,Cross,Happy,Johny bravo hair,Axe,Thuglife glasses,,Silver chain,EMERALD
2308,TezApe #2308,5693,53.9087450753,9,Deep Purple,Hoodie,Moon,Happy,Brown hair,Baseball bat,Thuglife glasses,,Silver chain,SILVER SKIN
6100,TezApe #6100,5694,53.9043193208,9,Pink Dawn,Shirt,Cross,smirk,Naruto hair,BaseX,Rainbow glasses,,Bullet belt,SILVER SKIN
5231,TezApe #5231,5695,53.9028233132,9,Deep Purple,jacket,Long,Angry,Naruto hair,Hammer,Thuglife glasses,,Silver chain,Rainbow
1117,TezApe #1117,5696,53.9022917852,9,Wood Red,Shirt,Points,Happy,Saiyan blue hair,Axe,Thuglife glasses,,Bone necklace,EMERALD
1678,TezApe #1678,5697,53.8999756992,9,Pink Dawn,jacket,Cross,smirk,Naruto hair,Kattana,Thuglife glasses,,Bullet belt,EMERALD
6518,TezApe #6518,5698,53.8979720061,9,Deep Purple,Red Shirt,Points,Happy,Saiyan blue hair,Axe,Heart glasses,,Bullet belt,EMERALD
6507,TezApe #6507,5699,53.8965684414,9,Diamond Blue,Shirt,Points,Angry,Brown hair,Hammer,Rainbow glasses,,Bullet belt,SILVER SKIN
6644,TezApe #6644,5700,53.8963277582,9,Ruby Red,Hoodie,Points,smirk,Saiyan blue hair,Kattana,Thuglife glasses,,Bone necklace,EMERALD
970,TezApe #970,5701,53.894821236,9,Diamond Blue,Shirt,Cross,bored,Naruto hair,BaseX,Thuglife glasses,,Golden chain,Diamond
1876,TezApe #1876,5702,53.8935852852,9,Deep Purple,Life jacket,Cross,Angry,Naruto hair,Baseball bat,Heart glasses,,Bullet belt,Rainbow
2879,TezApe #2879,5703,53.89283991,9,Wood Red,jacket,Cross,bored,Naruto hair,BaseX,Thuglife glasses,,Golden chain,EMERALD
2613,TezApe #2613,5704,53.8924742807,9,Deep Purple,karate,Points,Happy,Black hair,Hammer,Thuglife glasses,,Bullet belt,EMERALD
778,TezApe #778,5705,53.891894553,9,Ruby Red,Red Shirt,Long,smirk,Johny bravo hair,BaseX,Heart glasses,,Silver chain,SILVER SKIN
4017,TezApe #4017,5706,53.8911462654,9,Wood Red,Hoodie,Cross,bored,Naruto hair,BaseX,Rainbow glasses,,Golden chain,EMERALD
3176,TezApe #3176,5707,53.8848268923,9,Wood Red,Shirt,Points,Happy,Black hair,BaseX,Samurai hat,,Bone necklace,Diamond
3062,TezApe #3062,5708,53.8778250121,9,Diamond Blue,jacket,Long,smirk,Johny bravo hair,Baseball bat,Heart glasses,,Golden chain,Diamond
2934,TezApe #2934,5709,53.8774170257,9,Ruby Red,Hoodie,Circles,Angry,Johny bravo hair,Baseball bat,Thuglife glasses,,Bullet belt,SILVER SKIN
6523,TezApe #6523,5710,53.8760737583,9,Ruby Red,Life jacket,Long,Angry,Naruto hair,Baseball bat,Thuglife glasses,,Bone necklace,Rainbow
6806,TezApe #6806,5711,53.8747632686,9,Diamond Blue,jacket,Cross,smirk,Naruto hair,Axe,Rainbow glasses,,Bullet belt,SILVER SKIN
5379,TezApe #5379,5712,53.8745961659,9,Deep Purple,Shirt,Long,Happy,Naruto hair,BaseX,Samurai hat,,Golden chain,Diamond
4557,TezApe #4557,5713,53.8742881726,9,Wood Red,karate,Points,bored,Saiyan blue hair,BaseX,Heart glasses,,Silver chain,Rainbow
2455,TezApe #2455,5714,53.8730962574,9,Ruby Red,karate,Points,smirk,Saiyan blue hair,BaseX,Samurai hat,,Golden chain,Rainbow
6645,TezApe #6645,5715,53.8704985187,9,Clean Cyan,Red Shirt,Points,Happy,Black hair,BaseX,Samurai hat,,Golden chain,EMERALD
3685,TezApe #3685,5716,53.8667765326,9,Deep Purple,karate,Points,Angry,Saiyan blue hair,Axe,Heart glasses,,Bullet belt,SILVER SKIN
5068,TezApe #5068,5717,53.8642590959,9,Ruby Red,Hoodie,Circles,Happy,Johny bravo hair,Axe,Samurai hat,,Bullet belt,SILVER SKIN
6941,TezApe #6941,5718,53.8629670058,9,Ruby Red,jacket,Cross,HIGH,Saiyan blue hair,Baseball bat,Samurai hat,,Golden chain,Diamond
5428,TezApe #5428,5719,53.8566489907,9,Ruby Red,Hoodie,Moon,Angry,Brown hair,Axe,Rainbow glasses,,Bullet belt,Diamond
4517,TezApe #4517,5720,53.8535106311,9,Ruby Red,Red Shirt,Moon,Angry,Black hair,Baseball bat,Thuglife glasses,,Silver chain,SILVER SKIN
6801,TezApe #6801,5721,53.8526881242,9,Deep Purple,Life jacket,Circles,Happy,Naruto hair,BaseX,Samurai hat,,Silver chain,Rainbow
2487,TezApe #2487,5722,53.8512505658,9,Ruby Red,Life jacket,Cross,bored,Naruto hair,Hammer,Samurai hat,,Bullet belt,Rainbow
5644,TezApe #5644,5723,53.8481279057,9,Diamond Blue,Hoodie,Cross,smirk,Naruto hair,Axe,Thuglife glasses,,Bone necklace,Diamond
3158,TezApe #3158,5724,53.8476898621,9,Wood Red,karate,Long,bored,Naruto hair,Baseball bat,Heart glasses,,Bullet belt,Diamond
2289,TezApe #2289,5725,53.8473614964,9,Diamond Blue,Life jacket,Points,bored,Black hair,BaseX,Rainbow glasses,,Golden chain,SILVER SKIN
3425,TezApe #3425,5726,53.8470886904,9,Ruby Red,jacket,Points,bored,Brown hair,Kattana,Heart glasses,,Bone necklace,Diamond
2456,TezApe #2456,5727,53.845427639,9,Deep Purple,Shirt,Long,Happy,Naruto hair,Hammer,Heart glasses,,Golden chain,SILVER SKIN
5776,TezApe #5776,5728,53.8406999897,9,Clean Cyan,Red Shirt,Points,Happy,Black hair,BaseX,Thuglife glasses,,Bullet belt,Diamond
1165,TezApe #1165,5729,53.8387251205,9,Ruby Red,karate,Moon,Angry,Black hair,BaseX,Thuglife glasses,,Silver chain,SILVER SKIN
6135,TezApe #6135,5730,53.8354303425,9,Wood Red,Life jacket,Long,Happy,Naruto hair,Baseball bat,Samurai hat,,Bone necklace,SILVER SKIN
345,TezApe #345,5731,53.8346681383,9,Deep Purple,Life jacket,Long,Angry,Naruto hair,BaseX,Heart glasses,,Bullet belt,EMERALD
5152,TezApe #5152,5732,53.8334951559,9,Pink Dawn,Red Shirt,Cross,smirk,Naruto hair,Hammer,Thuglife glasses,,Golden chain,EMERALD
5511,TezApe #5511,5733,53.8334835574,9,Deep Purple,jacket,Long,smirk,Naruto hair,Hammer,Heart glasses,,Bullet belt,Diamond
611,TezApe #611,5734,53.832846255,9,Ruby Red,Hoodie,Points,smirk,Black hair,Hammer,Heart glasses,,Bone necklace,Rainbow
3680,TezApe #3680,5735,53.8319892075,9,Ruby Red,Life jacket,Circles,HIGH,Saiyan blue hair,Hammer,Thuglife glasses,,Silver chain,EMERALD
3584,TezApe #3584,5736,53.8317567833,9,Pink Dawn,Shirt,Moon,Happy,Black hair,BaseX,Samurai hat,,Silver chain,EMERALD
509,TezApe #509,5737,53.8278971597,9,Deep Purple,Hoodie,Points,Happy,Brown hair,Hammer,Thuglife glasses,,Bone necklace,Diamond
6472,TezApe #6472,5738,53.8276533242,9,Diamond Blue,karate,Points,smirk,Brown hair,Axe,Heart glasses,,Bullet belt,SILVER SKIN
6380,TezApe #6380,5739,53.8223063493,9,Ruby Red,Shirt,Cross,Happy,Naruto hair,BaseX,Rainbow glasses,,Bone necklace,SILVER SKIN
140,TezApe #140,5740,53.8192257855,9,Clean Cyan,Hoodie,Points,smirk,Black hair,Hammer,Rainbow glasses,,Bullet belt,SILVER SKIN
4995,TezApe #4995,5741,53.8146896675,9,Diamond Blue,jacket,Points,Angry,Saiyan blue hair,BaseX,Heart glasses,,Golden chain,Rainbow
4970,TezApe #4970,5742,53.8116328321,9,Ruby Red,Red Shirt,Circles,Angry,Naruto hair,BaseX,Thuglife glasses,,Bullet belt,Diamond
2592,TezApe #2592,5743,53.8109325175,9,Wood Red,Life jacket,Cross,bored,Naruto hair,BaseX,Samurai hat,,Golden chain,EMERALD
2458,TezApe #2458,5744,53.8097146963,9,Clean Cyan,karate,Points,Angry,Brown hair,Baseball bat,Samurai hat,,Bullet belt,SILVER SKIN
2889,TezApe #2889,5745,53.8092335915,9,Ruby Red,Hoodie,Points,bored,Black hair,Hammer,Thuglife glasses,,Bone necklace,SILVER SKIN
95,TezApe #95,5746,53.8074255469,9,Pink Dawn,Life jacket,Circles,Happy,Johny bravo hair,Baseball bat,Heart glasses,,Bone necklace,Diamond
329,TezApe #329,5747,53.8071396737,9,Diamond Blue,Life jacket,Cross,bored,Johny bravo hair,Baseball bat,Samurai hat,,Silver chain,SILVER SKIN
336,TezApe #336,5748,53.8063099501,9,Ruby Red,Red Shirt,Moon,Happy,Brown hair,Axe,Thuglife glasses,,Silver chain,EMERALD
6858,TezApe #6858,5749,53.8057363678,9,Clean Cyan,Shirt,Points,bored,Saiyan blue hair,Baseball bat,Thuglife glasses,,Bullet belt,Diamond
1728,TezApe #1728,5750,53.8052521366,9,Clean Cyan,Shirt,Moon,Happy,Black hair,Axe,Thuglife glasses,,Silver chain,Diamond
1269,TezApe #1269,5751,53.8021732549,9,Wood Red,jacket,Points,bored,Black hair,Axe,Samurai hat,,Silver chain,Rainbow
2295,TezApe #2295,5752,53.8012131344,9,Wood Red,Life jacket,Cross,Happy,Naruto hair,Hammer,Rainbow glasses,,Bone necklace,EMERALD
2460,TezApe #2460,5753,53.7989526037,9,Deep Purple,jacket,Points,Happy,Brown hair,BaseX,Rainbow glasses,,Silver chain,Rainbow
6361,TezApe #6361,5754,53.798651321,9,Pink Dawn,jacket,Points,smirk,Brown hair,Kattana,Rainbow glasses,,Bullet belt,Diamond
6860,TezApe #6860,5755,53.7963871733,9,Clean Cyan,karate,Points,Happy,Brown hair,BaseX,Heart glasses,,Bone necklace,Diamond
2300,TezApe #2300,5756,53.795245951,9,Diamond Blue,jacket,Moon,Happy,Black hair,BaseX,Rainbow glasses,,Silver chain,Diamond
5694,TezApe #5694,5757,53.7918976703,9,Pink Dawn,Hoodie,Points,smirk,Saiyan blue hair,Kattana,Rainbow glasses,,Golden chain,SILVER SKIN
14,TezApe #14,5758,53.7864733813,9,Clean Cyan,Shirt,Long,smirk,Naruto hair,Axe,Heart glasses,,Bullet belt,Diamond
4091,TezApe #4091,5759,53.7852466948,9,Diamond Blue,jacket,Points,Happy,Brown hair,Kattana,Samurai hat,,Golden chain,EMERALD
5444,TezApe #5444,5760,53.784978587,9,Diamond Blue,jacket,Points,bored,Brown hair,Kattana,Thuglife glasses,,Silver chain,EMERALD
3603,TezApe #3603,5761,53.7848092015,9,Deep Purple,Red Shirt,Points,bored,Black hair,BaseX,Heart glasses,,Silver chain,Diamond
61,TezApe #61,5762,53.7845290148,9,Ruby Red,jacket,Moon,smirk,Black hair,Baseball bat,Samurai hat,,Golden chain,Diamond
573,TezApe #573,5763,53.7835986093,9,Ruby Red,Red Shirt,Long,smirk,Naruto hair,Baseball bat,Samurai hat,,Golden chain,SILVER SKIN
4960,TezApe #4960,5764,53.7834406124,9,Pink Dawn,jacket,Long,smirk,Naruto hair,Hammer,Thuglife glasses,,Bullet belt,SILVER SKIN
6200,TezApe #6200,5765,53.7817770622,9,Wood Red,jacket,Points,Happy,Black hair,Kattana,Thuglife glasses,,Silver chain,Rainbow
6037,TezApe #6037,5766,53.7817115366,9,Deep Purple,karate,Points,Happy,Black hair,BaseX,Rainbow glasses,,Golden chain,Diamond
6559,TezApe #6559,5767,53.7744059748,9,Wood Red,Hoodie,Cross,bored,Naruto hair,BaseX,Heart glasses,,Golden chain,SILVER SKIN
3560,TezApe #3560,5768,53.7734155757,9,Clean Cyan,Shirt,Long,smirk,Naruto hair,BaseX,Samurai hat,,Silver chain,SILVER SKIN
6937,TezApe #6937,5769,53.7731613339,9,Wood Red,Shirt,Points,smirk,Brown hair,Baseball bat,Rainbow glasses,,Golden chain,EMERALD
3575,TezApe #3575,5770,53.7723012716,9,Pink Dawn,Hoodie,Moon,smirk,Brown hair,BaseX,Rainbow glasses,,Silver chain,Diamond
3124,TezApe #3124,5771,53.7718422261,9,Clean Cyan,Hoodie,Points,smirk,Saiyan blue hair,Hammer,Samurai hat,,Bullet belt,SILVER SKIN
2570,TezApe #2570,5772,53.7676771314,9,Clean Cyan,karate,Points,Angry,Black hair,BaseX,Thuglife glasses,,Bullet belt,Diamond
2846,TezApe #2846,5773,53.7670424062,9,Pink Dawn,Hoodie,Points,smirk,Black hair,Kattana,Thuglife glasses,,Golden chain,SILVER SKIN
3994,TezApe #3994,5774,53.7621216083,9,Diamond Blue,Life jacket,Circles,Happy,Johny bravo hair,Baseball bat,Heart glasses,,Bullet belt,Diamond
6627,TezApe #6627,5775,53.7613563157,9,Pink Dawn,Red Shirt,Long,bored,Naruto hair,Axe,Samurai hat,,Silver chain,EMERALD
6734,TezApe #6734,5776,53.7595765462,9,Clean Cyan,karate,Points,Happy,Saiyan blue hair,Axe,Samurai hat,,Bullet belt,SILVER SKIN
4903,TezApe #4903,5777,53.7584248015,9,Diamond Blue,jacket,Cross,Angry,Naruto hair,BaseX,Heart glasses,,Bone necklace,Diamond
2540,TezApe #2540,5778,53.7550055983,9,Clean Cyan,Hoodie,Cross,Angry,Naruto hair,BaseX,Samurai hat,,Bullet belt,EMERALD
4515,TezApe #4515,5779,53.7545697431,9,Diamond Blue,Hoodie,Points,Happy,Saiyan blue hair,Hammer,Samurai hat,,Golden chain,Rainbow
2899,TezApe #2899,5780,53.7512387422,9,Diamond Blue,Hoodie,Cross,bored,Naruto hair,BaseX,Heart glasses,,Silver chain,Rainbow
1052,TezApe #1052,5781,53.7439747085,9,Deep Purple,jacket,Points,Angry,Brown hair,BaseX,Rainbow glasses,,Golden chain,Diamond
5627,TezApe #5627,5782,53.742582942,9,Clean Cyan,karate,Moon,Happy,Saiyan blue hair,Baseball bat,Heart glasses,,Silver chain,EMERALD
