ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Eyes,Hair,Prop,Skin
1043,Les Elefants Terribles #1043,2462,223.9944842846,6,The Color,Pornographic Pilchard,So Horny,Elefant 2003,Rogerz Koonz,Blow Lips
2211,Les Elefants Terribles #2211,2463,223.8499040656,6,Android Dream,Dynamite Gelatine,So Horny,Godgivenass,Caramba,Warners
5061,Les Elefants Terribles #5061,2464,223.7646051586,6,Buscemi,Charles Spiegel,Irisese,Animal,Support Symbol,SisterDaughterSister
2265,Les Elefants Terribles #2265,2465,223.7292809165,6,Electric Sheep,Eleven Eleven,Stoopid,Kik A Cosmetologist,Maria,No Logo
947,Les Elefants Terribles #947,2466,223.7201747802,6,Buscemi,Lick Smile,Telephone,Animal,Dog Haha,Volume One
5288,Les Elefants Terribles #5288,2467,223.6774405432,6,Seventh Album,Polly Cracker,Daniel,Treacy Muse,Wibbling Rival,SisterDaughterSister
1824,Les Elefants Terribles #1824,2468,223.5894886225,6,Sixth Album,Fox Force,Dolores Hazy,Factory,The Snake,Elebody Hurts
2255,Les Elefants Terribles #2255,2469,223.5805441271,6,Kieslowski,Yankee Racers,Sunken,Booky Fook,Pourpourpour,Everything Important
421,Les Elefants Terribles #421,2470,223.5270173863,6,Dorian,MPAA Desaturate,Splash,Elefant 2003,Rogerz Koonz,SisterDaughterSister
1884,Les Elefants Terribles #1884,2471,223.3552446521,6,Cornetto Films,Culture Chameleon,Club 27,Nipple Bottle,Tasty,Whaam
387,Les Elefants Terribles #387,2472,223.1603778609,6,Kieslowski,Lick Smile,Column,Seven Death,Live Aid,Blow Lips
246,Les Elefants Terribles #246,2473,222.981724622,6,Kieslowski,Paul Is Dead,Stefanti Joanne,No No No,Support Symbol,Volume One
978,Les Elefants Terribles #978,2474,222.9675566027,6,Android Dream,Dolly Zoom,Yeah Yeah Yeah,VW,Wibbling Rival,Steven Brennan
2103,Les Elefants Terribles #2103,2475,222.901446298,6,Kieslowski,Fever Dream,Club 27,Andrelefant Charles,Rogerz Koonz,Everything Important
2033,Les Elefants Terribles #2033,2476,222.8979466338,6,Kieslowski,Fox Force,Gonzo Journalism,Seduce Destroy,Wibbling Rival,Structured Jewel
106,Les Elefants Terribles #106,2477,222.8053410795,6,Sixth Album,Good Girl,Stefanti Joanne,Factory,Live Aid,Freakiest Lawman
436,Les Elefants Terribles #436,2478,222.7646084904,6,Edwood,Good Girl,Stefanti Joanne,Treacy Muse,Pourpourpour,Reve
2158,Les Elefants Terribles #2158,2479,222.3937122514,6,Kieslowski,High As A Kate,Extracurricular,1981,Korova Bar,Great Masturbator
503,Les Elefants Terribles #503,2480,222.3877112932,6,Cyberpunk,Paul Is Dead,Splash,MM,Foam Fingering,Blow Lips
2426,Les Elefants Terribles #2426,2481,222.2186746899,6,Ninth Album,Lux Aeterna,Brian DeMontana,3000 Heels,HunterESS,Freakiest Lawman
1937,Les Elefants Terribles #1937,2482,222.1701506162,6,Kieslowski,Eleven Eleven,Column,VW,Ai,Sixtynine Slides
2106,Les Elefants Terribles #2106,2483,222.1194266742,6,Dorian,Basic Bitch,Yeah Yeah Yeah,VW,The Snake,Blow Lips
617,Les Elefants Terribles #617,2484,222.0430383914,6,Edwood,Yankee Racers,VCR,Son Of Man,HunterESS,Future Statues
604,Les Elefants Terribles #604,2485,221.9458041698,6,The Color,Lick Smile,Column,MM,Foam Fingering,Pretty Glue
127,Les Elefants Terribles #127,2486,221.7558568569,6,Seventh Album,Space Monkey,Splash,Animal,Blow,Structured Jewel
1521,Les Elefants Terribles #1521,2487,221.7483089215,6,Sixth Album,Charles Spiegel,Brian DeMontana,Godgivenass,Claire Alter,Wrath
5270,Les Elefants Terribles #5270,2488,221.6668050638,6,Seventh Album,Yankee Racers,Brian DeMontana,Nipple Bottle,SNL 1992,Otherwisewise
1225,Les Elefants Terribles #1225,2489,221.6524401334,6,Pretty In,Basic Bitch,TCB,Factory,81 days,Steven Brennan
696,Les Elefants Terribles #696,2490,221.6052042894,6,Ninth Album,Oscar 73,Club 27,O Father,HunterESS,Great Masturbator
1228,Les Elefants Terribles #1228,2491,221.4438890139,6,Ninth Album,Dynamite Gelatine,Famous,Booky Fook,1962,Warners
2298,Les Elefants Terribles #2298,2492,221.3875184548,6,Ninth Album,Polly Cracker,Smiley Pin,MM,Dog Haha,No Logo
908,Les Elefants Terribles #908,2493,221.1082891939,6,Cyberpunk,Fox Force,Yeah Yeah Yeah,Marty,Mr Boatswain,Great Masturbator
1708,Les Elefants Terribles #1708,2494,221.0909588177,6,Warmest Colour,Space Monkey,Stoopid,Son Of Man,HunterESS,Everything Important
1903,Les Elefants Terribles #1903,2495,221.0445390769,6,Ninth Album,Charles Spiegel,Fucking Special,Deep Cover,Foam Fingering,Wrath
5188,Les Elefants Terribles #5188,2496,221.0381675477,6,The Color,Polly Cracker,Stefanti Joanne,Andrelefant Charles,Devon Saw,Whaam
89,Les Elefants Terribles #89,2497,220.9548368773,6,Kieslowski,Paul Is Dead,Stoopid,Godgivenass,Blow,Steven Brennan
2150,Les Elefants Terribles #2150,2498,220.9327957376,6,Dorian,Procrastinator,Yeah Yeah Yeah,Suspense,Tasty,Blow Lips
2020,Les Elefants Terribles #2020,2499,220.6369067902,6,Ninth Album,Lick Smile,Club 27,Seduce Destroy,Silk Scarf,Structured Jewel
1715,Les Elefants Terribles #1715,2500,220.619560609,6,Ninth Album,Lick Smile,DeDroog,Seduce Destroy,The Snake,Booty Star
1303,Les Elefants Terribles #1303,2501,220.6174689935,6,Edwood,Dynamite Gelatine,So Horny,Reginald,Ai,Wrath
1224,Les Elefants Terribles #1224,2502,220.5418660456,6,Dorian,Charles Spiegel,Quarryman,Glory Fades,Rogerz Koonz,Pretty Glue
5044,Les Elefants Terribles #5044,2503,220.5136810619,6,Ninth Album,Polly Cracker,So Horny,Something about Mary,Devon Saw,SisterDaughterSister
525,Les Elefants Terribles #525,2504,220.4097178683,6,Ninth Album,Procrastinator,Club 27,Seduce Destroy,Maria,Sixtynine Slides
5083,Les Elefants Terribles #5083,2505,220.377698529,6,Ninth Album,Space Monkey,Famous,Kik A Cosmetologist,HunterESS,Freakiest Lawman
512,Les Elefants Terribles #512,2506,220.2643780437,6,Seventh Album,Polly Cracker,Column,Deep Cover,Korova Bar,Tethered
203,Les Elefants Terribles #203,2507,220.1957474117,6,Electric Sheep,Polly Cracker,Stefanti Joanne,Yorkshire,Philosophy Lamp,Structured Jewel
2063,Les Elefants Terribles #2063,2508,220.1180766167,6,Seventh Album,Procrastinator,Sunken,Yorkshire,Pourpourpour,Steven Brennan
416,Les Elefants Terribles #416,2509,220.0896833715,6,Pretty In,Twelve,Smiley Pin,Seven Death,Live Aid,Warners
49,Les Elefants Terribles #49,2510,220.0660039841,6,Cornetto Films,High As A Kate,Splash,MM,SNL 1992,For The Love
189,Les Elefants Terribles #189,2511,219.979219771,6,Sixth Album,Bitch Is Back,Brian DeMontana,Treacy Muse,Tulips,What You Deserve
754,Les Elefants Terribles #754,2512,219.9708413048,6,Kieslowski,Culture Chameleon,Famous,3000 Heels,The Snake,No Logo
103,Les Elefants Terribles #103,2513,219.9609157597,6,Dorian,Pornographic Pilchard,Umbilical Noose,Marty,Korova Bar,Warners
2215,Les Elefants Terribles #2215,2514,219.8315544794,6,The Color,Five One Eight,Gonzo Journalism,Not A Concept,Rogerz Koonz,Steven Brennan
1181,Les Elefants Terribles #1181,2515,219.8244730163,6,Buscemi,Dynamite Gelatine,Splash,Vincent 82,Devon Saw,Steven Brennan
2389,Les Elefants Terribles #2389,2516,219.398357056,6,Ninth Album,Paul Is Dead,DeDroog,Yorkshire,Wibbling Rival,No Logo
1612,Les Elefants Terribles #1612,2517,219.3369157159,6,Ninth Album,Charles Spiegel,Splash,Reginald,Silk Scarf,Mad As Hell
5043,Les Elefants Terribles #5043,2518,219.3359122393,6,Buscemi,Bitch Is Back,Stefanti Joanne,VW,1962,Pretty Glue
574,Les Elefants Terribles #574,2519,219.2785834642,6,Buscemi,Wet Ass Pachyderm,Club 27,Andrelefant Charles,1962,No Logo
1174,Les Elefants Terribles #1174,2520,219.2024239855,6,The Color,Paul Is Dead,TCB,Marty,Blasfemy,Steven Brennan
67,Les Elefants Terribles #67,2521,219.0817641033,6,Edwood,Culture Chameleon,Column,Contagious,HunterESS,Reve
795,Les Elefants Terribles #795,2522,219.0811122446,6,Cornetto Films,Yankee Racers,Stoopid,Marty,Tasty,Blow Lips
390,Les Elefants Terribles #390,2523,218.9943278271,6,Cyberpunk,Eleven Eleven,Stoopid,Andrelefant Charles,Support Symbol,For The Love
351,Les Elefants Terribles #351,2524,218.9513874943,6,Seventh Album,Dolly Zoom,Yeah Yeah Yeah,Treacy Muse,Mr Boatswain,What You Deserve
881,Les Elefants Terribles #881,2525,218.6861664053,6,Buscemi,Contraband Slipping,Telephone,Marty,Renelefant,Everything Important
2107,Les Elefants Terribles #2107,2526,218.4590155602,6,Pretty In,Dynamite Gelatine,Brian DeMontana,3000 Heels,The Snake,Pretty Glue
343,Les Elefants Terribles #343,2527,218.4312211423,6,Sixth Album,Space Monkey,Brian DeMontana,Suspense,Philosophy Lamp,Steven Brennan
1698,Les Elefants Terribles #1698,2528,218.3238636364,6,Ninth Album,Transpotter,Quarryman,Factory,Steven Allanaphone,Lad Insane A
91,Les Elefants Terribles #91,2529,218.314900872,6,Warmest Colour,High As A Kate,Look Closer,Treacy Muse,Rogerz Koonz,Lad Insane A
1927,Les Elefants Terribles #1927,2530,218.2962524399,6,Kieslowski,Yankee Racers,Party Over,Factory,Steven Allanaphone,Booty Star
2397,Les Elefants Terribles #2397,2531,218.0139175258,6,Seventh Album,Tetrahedron Cluster,Brian DeMontana,Andrelefant Charles,Tasty,What You Deserve
1861,Les Elefants Terribles #1861,2532,217.9438384797,6,Warmest Colour,Pantages Theatre,Stefanti Joanne,No No No,1962,Future Statues
880,Les Elefants Terribles #880,2533,217.683604833,6,Ninth Album,Paul Is Dead,Smiley Pin,No No No,Dog Haha,Trompe Treachery
5243,Les Elefants Terribles #5243,2534,217.5534451477,6,Dorian,High As A Kate,Fucking Special,No No No,Rose Cross,Everything Important
2471,Les Elefants Terribles #2471,2535,217.1609435066,6,Seventh Album,Basic Bitch,Stoopid,O Father,Yesterday Today,Elebody Hurts
1016,Les Elefants Terribles #1016,2536,217.1288121136,6,Rosemary,Pink Salmon Vibrator,Brian DeMontana,Andrelefant Charles,Rose Cross,Freakiest Lawman
38,Les Elefants Terribles #38,2537,217.0883052247,6,Edwood,Wet Ass Pachyderm,Telephone,Billy Rider,Rogerz Koonz,Freakiest Lawman
1279,Les Elefants Terribles #1279,2538,217.0814575882,6,Warmest Colour,Eleven Eleven,Club 27,Treacy Muse,Wibbling Rival,Reve
584,Les Elefants Terribles #584,2539,216.9581028131,6,Ninth Album,Lick Smile,Brian DeMontana,Becoming Yourself,81 days,Everything Important
102,Les Elefants Terribles #102,2540,216.9574227958,6,Android Dream,Crack Wack,Column,Andrelefant Charles,Rose Cross,Pretty Glue
451,Les Elefants Terribles #451,2541,216.8064065978,6,Ninth Album,Kikodovar,Brian DeMontana,Booky Fook,Tulips,Whaam
1558,Les Elefants Terribles #1558,2542,216.7277864028,6,Buscemi,Wet Ass Pachyderm,Yeah Yeah Yeah,Factory,Foam Fingering,What You Deserve
5073,Les Elefants Terribles #5073,2543,216.5322767571,6,Dorian,Procrastinator,Gonzo Journalism,Becoming Yourself,Rogerz Koonz,Blow Lips
688,Les Elefants Terribles #688,2544,216.5024710145,6,Kieslowski,The Shrink,Smiley Pin,Treacy Muse,HunterESS,Trompe Treachery
1716,Les Elefants Terribles #1716,2545,216.439985752,6,Buscemi,Basic Bitch,Smiley Pin,Nipple Bottle,Maria,Pretty Glue
1807,Les Elefants Terribles #1807,2546,216.4354052237,6,The Color,Contraband Slipping,TCB,Marty,Persistent Phone,SisterDaughterSister
2191,Les Elefants Terribles #2191,2547,216.3353061558,6,Seventh Album,Pink Salmon Vibrator,Smiley Pin,Suspense,Live Aid,Reve
873,Les Elefants Terribles #873,2548,216.2650572632,6,Ninth Album,Basic Bitch,Yeah Yeah Yeah,Reginald,Tulips,Otherwisewise
346,Les Elefants Terribles #346,2549,216.191427538,6,The Color,Eleven Eleven,Smiley Pin,Andrelefant Charles,Bodega Bay,No Logo
1335,Les Elefants Terribles #1335,2550,216.0948877135,6,Electric Sheep,Contraband Slipping,TCB,Kik A Cosmetologist,The Snake,Future Statues
2387,Les Elefants Terribles #2387,2551,215.8741095552,6,Kieslowski,Pornographic Pilchard,So Horny,Animal,Charles Camilla,Pretty Glue
736,Les Elefants Terribles #736,2552,215.845910399,6,Kieslowski,MPAA Desaturate,Yeah Yeah Yeah,Andrelefant Charles,Pourpourpour,Future Statues
1768,Les Elefants Terribles #1768,2553,215.6758858354,6,Ninth Album,Charles Spiegel,Le Violefant,No No No,HunterESS,Otherwisewise
15,Les Elefants Terribles #15,2554,215.6153031829,6,Cyberpunk,Basic Bitch,TCB,Treacy Muse,1962,Warners
169,Les Elefants Terribles #169,2555,215.452206575,6,Seventh Album,BBC Killer In Me,Sunken,MM,Rogerz Koonz,Steven Brennan
564,Les Elefants Terribles #564,2556,215.4381475616,6,Ninth Album,Pink Salmon Vibrator,So Horny,Reginald,Bodega Bay,Otherwisewise
945,Les Elefants Terribles #945,2557,215.2038253818,6,Warmest Colour,Crack Wack,Gonzo Journalism,Contagious,Foam Fingering,Reve
1860,Les Elefants Terribles #1860,2558,215.1722207725,6,Warmest Colour,Polly Cracker,Sunken,Andrelefant Charles,Mr Boatswain,Volume One
2399,Les Elefants Terribles #2399,2559,214.932763857,6,Seventh Album,The Shrink,Yeah Yeah Yeah,Treacy Muse,Charles Camilla,Warners
5115,Les Elefants Terribles #5115,2560,214.8778889358,6,Pretty In,Crack Wack,Gonzo Journalism,Contagious,Foam Fingering,Reve
1458,Les Elefants Terribles #1458,2561,214.6243378083,6,Kieslowski,Culture Chameleon,Stefanti Joanne,Elefant 2003,Yesterday Today,Otherwisewise
62,Les Elefants Terribles #62,2562,214.532167668,6,Sixth Album,Charles Spiegel,Gonzo Journalism,Contagious,The Snake,Volume One
420,Les Elefants Terribles #420,2563,214.515421499,6,Dorian,Basic Bitch,Smiley Pin,O Father,Foam Fingering,For The Love
2149,Les Elefants Terribles #2149,2564,214.3955554326,6,Buscemi,Yankee Racers,Smiley Pin,VW,Philosophy Lamp,Reve
2113,Les Elefants Terribles #2113,2565,214.2368498566,6,Seventh Album,Star Spangled Rights,Brian DeMontana,Booky Fook,Maria,Lad Insane A
348,Les Elefants Terribles #348,2566,214.1680912976,6,Buscemi,Lick Smile,TCB,Suspense,Silk Scarf,Steven Brennan
859,Les Elefants Terribles #859,2567,213.8989723773,6,Dorian,Crack Wack,Telephone,Kik A Cosmetologist,Charles Camilla,Future Statues
1293,Les Elefants Terribles #1293,2568,213.815871751,6,Buscemi,Wet Ass Pachyderm,Stefanti Joanne,Nipple Bottle,Tulips,Future Statues
1461,Les Elefants Terribles #1461,2569,213.582146098,6,The Color,Tetrahedron Cluster,Telephone,Factory,Steven Allanaphone,Structured Jewel
1764,Les Elefants Terribles #1764,2570,213.4708771773,6,Android Dream,Twelve,TCB,Treacy Muse,Claire Alter,Lad Insane A
5236,Les Elefants Terribles #5236,2571,213.4061465371,6,Ninth Album,Good Girl,Brian DeMontana,Deep Cover,Balloon,Manuelefant
760,Les Elefants Terribles #760,2572,213.330374048,6,Buscemi,Twelve,TCB,Glory Fades,1962,For The Love
668,Les Elefants Terribles #668,2573,213.3174907254,6,Kieslowski,Polly Cracker,Yeah Yeah Yeah,Seven Death,Blasfemy,For The Love
1024,Les Elefants Terribles #1024,2574,213.2584943618,6,Buscemi,Charles Spiegel,TCB,Factory,La Jete,Elebody Hurts
2268,Les Elefants Terribles #2268,2575,213.2383805337,6,Buscemi,Crack Wack,Splash,Not A Concept,Charles Camilla,For The Love
1254,Les Elefants Terribles #1254,2576,212.9687378549,6,Kieslowski,Polly Cracker,Dolores Hazy,Not A Concept,Mr Boatswain,Manuelefant
1091,Les Elefants Terribles #1091,2577,212.9473401069,6,Ninth Album,Acidemy Award,Gonzo Journalism,Marty,Wibbling Rival,SisterDaughterSister
2056,Les Elefants Terribles #2056,2578,212.9059837118,6,Kieslowski,Pantages Theatre,DeDroog,No No No,Bodega Bay,Steven Brennan
1785,Les Elefants Terribles #1785,2579,212.9052934478,6,Seventh Album,Transpotter,Yeah Yeah Yeah,Treacy Muse,HunterESS,Freakiest Lawman
1384,Les Elefants Terribles #1384,2580,212.89798809,6,Android Dream,Pink Salmon Vibrator,Smiley Pin,Suspense,Caramba,Elebody Hurts
1878,Les Elefants Terribles #1878,2581,212.8738571375,6,Dorian,Pornographic Pilchard,Gonzo Journalism,Son Of Man,Korova Bar,Trompe Treachery
1566,Les Elefants Terribles #1566,2582,212.7476265407,6,Seventh Album,Polly Cracker,So Horny,Seven Death,Devon Saw,Wrath
358,Les Elefants Terribles #358,2583,212.6552197802,6,Dorian,Bitch Is Back,Extracurricular,VW,1962,Lad Insane A
1843,Les Elefants Terribles #1843,2584,212.6177817887,6,Seventh Album,High As A Kate,Famous,Becoming Yourself,Ai,Elebody Hurts
1623,Les Elefants Terribles #1623,2585,212.4324437182,6,Ninth Album,Good Girl,Umbilical Noose,Andrelefant Charles,Ai,Blow Lips
2300,Les Elefants Terribles #2300,2586,212.3786024966,6,Buscemi,Charles Spiegel,Lovecat,Treacy Muse,Korova Bar,Warners
5299,Les Elefants Terribles #5299,2587,212.3026887888,6,Edwood,Pornographic Pilchard,Brian DeMontana,Godgivenass,Maria,Future Statues
1366,Les Elefants Terribles #1366,2588,212.1638101642,6,Kieslowski,Bitch Is Back,Dolores Hazy,Marty,Live Aid,For The Love
2093,Les Elefants Terribles #2093,2589,212.1623761161,6,Twelfth Movie,Charles Spiegel,Yeah Yeah Yeah,VW,HunterESS,Lad Insane A
5154,Les Elefants Terribles #5154,2590,212.112988791,6,Electric Sheep,Polly Cracker,Club 27,Elefant 2003,Maria,Reve
1231,Les Elefants Terribles #1231,2591,211.8483513962,6,Edwood,Twelve,Irisese,Marty,Pourpourpour,Pretty Glue
1173,Les Elefants Terribles #1173,2592,211.7173711469,6,Ninth Album,IAMTHEOBJECT,Extracurricular,Andrelefant Charles,Foam Fingering,Everything Important
175,Les Elefants Terribles #175,2593,211.3524445893,6,Electric Sheep,Contraband Slipping,Gonzo Journalism,O Father,Maria,Otherwisewise
1493,Les Elefants Terribles #1493,2594,211.2934040948,6,Kieslowski,Lick Smile,Extracurricular,Godgivenass,Renelefant,For The Love
1262,Les Elefants Terribles #1262,2595,211.168540489,6,Seventh Album,Pink Salmon Vibrator,Extracurricular,Son Of Man,Persistent Phone,Freakiest Lawman
2474,Les Elefants Terribles #2474,2596,211.0856539435,6,Cyberpunk,Pink Salmon Vibrator,Brian DeMontana,Booky Fook,Foam Fingering,For The Love
1837,Les Elefants Terribles #1837,2597,211.0507376577,6,Cornetto Films,Crack Wack,Fucking Special,No No No,Rogerz Koonz,Future Statues
2229,Les Elefants Terribles #2229,2598,210.9325739786,6,Edwood,Lick Smile,TCB,Nipple Bottle,The Snake,Trompe Treachery
1649,Les Elefants Terribles #1649,2599,210.5153256942,6,Kieslowski,Pink Salmon Vibrator,Column,VW,Yesterday Today,Wrath
2030,Les Elefants Terribles #2030,2600,210.2366813651,6,Warmest Colour,Pink Salmon Vibrator,Famous,Contagious,Ai,Steven Brennan
1959,Les Elefants Terribles #1959,2601,210.1466636891,6,Dorian,Procrastinator,Telephone,Godgivenass,Mr Boatswain,Future Statues
579,Les Elefants Terribles #579,2602,209.950659838,6,Ninth Album,Charles Spiegel,Club 27,Booky Fook,Foam Fingering,Trompe Treachery
540,Les Elefants Terribles #540,2603,209.7080929727,6,Ninth Album,Dynamite Gelatine,Splash,Treacy Muse,Bodega Bay,Otherwisewise
532,Les Elefants Terribles #532,2604,209.6078388961,6,Cornetto Films,Crack Wack,Splash,Kik A Cosmetologist,HunterESS,No Logo
1742,Les Elefants Terribles #1742,2605,209.4250493505,6,Kieslowski,Yankee Racers,Extracurricular,VW,Claire Alter,For The Love
995,Les Elefants Terribles #995,2606,209.2930350284,6,Cornetto Films,High As A Kate,Smiley Pin,Elefant 2003,Rogerz Koonz,What You Deserve
2339,Les Elefants Terribles #2339,2607,209.2465218502,6,Seventh Album,Eleven Eleven,DeDroog,No No No,1962,Manuelefant
935,Les Elefants Terribles #935,2608,208.9546339335,6,Ninth Album,Paul Is Dead,Gonzo Journalism,Seven Death,Blow,Freakiest Lawman
1109,Les Elefants Terribles #1109,2609,208.9308937571,6,Seventh Album,Paul Is Dead,Column,Something about Mary,Steven Allanaphone,For The Love
1813,Les Elefants Terribles #1813,2610,208.4528361056,6,Kieslowski,High As A Kate,Sunken,Reginald,Yesterday Today,Warners
1439,Les Elefants Terribles #1439,2611,208.435982296,6,Dorian,High As A Kate,Stoopid,Marty,Korova Bar,Tethered
1607,Les Elefants Terribles #1607,2612,208.2341569496,6,Cornetto Films,High As A Kate,Brian DeMontana,Billy Rider,Bodega Bay,Lad Insane A
5042,Les Elefants Terribles #5042,2613,208.1004024267,6,Warmest Colour,Good Girl,Stefanti Joanne,O Father,Rogerz Koonz,No Logo
173,Les Elefants Terribles #173,2614,207.9765954991,6,Ninth Album,Culture Chameleon,Dolores Hazy,3000 Heels,Wibbling Rival,Whaam
124,Les Elefants Terribles #124,2615,207.9340899396,6,Seventh Album,Contraband Slipping,Club 27,Marty,Charles Camilla,Reve
