ID,Name,Rank,Rarity_Score,Agility-Scores,Alignment-Scores,Ancestor-Scores,Attributes-Scores,Background-Scores,Class-Scores,Dexterity-Scores,Fur-Scores,Gender-Scores,Head Accessory-Scores,Intelligence-Scores,Magic-Scores,Morality-Scores,Race-Scores,Rank-Scores,Strength-Scores,Weapon-Scores
767,Bunny Knights #767,1741,2393.1369006236428,9,14,285,2,10,5,2,24,1,,10,9,3,1,2000,2,9
2201,Bunny Knights #2201,1742,2392.994630951229,3,17,285,2,11,5,2,20,1,,15,9,3,1,2000,2,9
557,Bunny Knights #557,1743,2392.2079228585058,3,16,250,2,19,5,2,19,1,,10,24,3,1,2000,7,25
2122,Bunny Knights #2122,1744,2392.1769902636643,3,16,250,2,11,5,3,22,4,,6,29,3,1,2000,2,29
743,Bunny Knights #743,1745,2391.8640422959556,5,14,250,2,10,6,3,18,4,36,7,,3,1,2000,7,21
1919,Bunny Knights #1919,1746,2391.759440145989,3,15,285,2,10,5,10,20,1,,7,,2,1,2000,3,20
1887,Bunny Knights #1887,1747,2391.68418573815,9,15,285,2,11,6,3,18,4,,7,,3,1,2000,3,18
2360,Bunny Knights #2360,1748,2391.4333075997715,3,15,285,2,19,5,5,18,4,,7,,3,1,2000,7,11
1737,Bunny Knights #1737,1749,2390.8235734042096,17,18,285,2,10,6,2,20,1,,7,,3,1,2000,3,11
1879,Bunny Knights #1879,1750,2390.800047626202,3,15,222,4,11,5,3,19,4,41,6,23,2,1,2000,2,23
797,Bunny Knights #797,1751,2390.6450426622764,3,14,285,2,10,6,3,22,4,,14,,2,1,2000,7,11
1768,Bunny Knights #1768,1752,2390.1753221049057,3,17,285,2,10,5,2,19,1,,15,9,3,1,2000,2,9
2088,Bunny Knights #2088,1753,2389.902009896162,3,15,285,2,12,5,2,23,1,,6,9,3,1,2000,7,9
2350,Bunny Knights #2350,1754,2389.8581340061714,3,14,285,2,18,5,2,22,1,,6,9,3,1,2000,3,9
2034,Bunny Knights #2034,1755,2389.7225892891583,3,15,222,4,18,5,2,18,1,57,15,9,2,1,2000,2,9
2241,Bunny Knights #2241,1756,2389.5934481453155,3,17,250,4,18,5,3,19,1,35,6,9,3,1,2000,2,9
831,Bunny Knights #831,1757,2389.437233435475,3,16,285,2,12,5,2,18,1,,15,9,3,1,2000,2,9
821,Bunny Knights #821,1758,2389.2544079332138,3,17,250,2,10,5,3,24,1,,6,29,2,1,2000,2,29
1584,Bunny Knights #1584,1759,2388.9813522445193,5,17,285,2,12,5,10,22,4,,3,,3,1,2000,3,11
2166,Bunny Knights #2166,1760,2388.93271710015,3,14,285,2,11,5,3,24,1,,10,9,3,1,2000,3,9
918,Bunny Knights #918,1761,2388.3430661395305,3,15,285,2,11,5,2,19,1,,15,9,2,1,2000,2,9
1169,Bunny Knights #1169,1762,2388.043733416315,17,17,285,2,10,6,2,18,1,,3,,2,1,2000,7,11
2418,Bunny Knights #2418,1763,2387.9606759374733,9,15,285,2,10,5,5,19,1,,3,,3,1,2000,3,20
1781,Bunny Knights #1781,1764,2387.7341725907377,3,16,285,2,10,5,2,23,4,,6,9,3,1,2000,3,9
2211,Bunny Knights #2211,1765,2387.053635273865,5,17,250,2,10,5,10,18,4,29,3,,3,1,2000,3,20
1092,Bunny Knights #1092,1766,2387.043094203775,5,17,250,2,11,5,2,18,1,,6,29,2,1,2000,2,29
559,Bunny Knights #559,1767,2386.9235719257954,3,17,285,2,10,5,2,22,4,,6,9,3,1,2000,2,9
1835,Bunny Knights #1835,1768,2386.590824765039,5,17,285,2,10,6,10,18,1,,3,,3,1,2000,3,18
1748,Bunny Knights #1748,1769,2385.869741806946,3,14,285,2,10,5,10,22,4,,7,,3,1,2000,3,11
1726,Bunny Knights #1726,1770,2385.819019672457,9,14,285,2,10,6,3,19,1,,3,,2,1,2000,7,18
1551,Bunny Knights #1551,1771,2385.482241531449,3,17,285,2,12,5,5,19,1,,6,9,3,1,2000,2,9
2321,Bunny Knights #2321,1772,2385.3983570742485,3,17,250,2,18,5,5,18,1,,7,,3,1,2000,7,44
1976,Bunny Knights #1976,1773,2384.909508414704,17,15,222,2,11,6,3,24,1,50,3,,2,1,2000,3,20
2410,Bunny Knights #2410,1774,2384.711233740618,9,16,285,2,10,5,10,18,4,,3,,3,1,2000,2,11
2435,Bunny Knights #2435,1775,2384.494349908054,3,15,285,2,11,5,3,23,1,,6,9,3,1,2000,2,9
802,Bunny Knights #802,1776,2384.4711856940357,5,15,250,2,18,5,10,19,1,,3,,3,1,2000,3,44
2379,Bunny Knights #2379,1777,2384.3279472369964,3,18,285,2,10,5,2,22,1,,6,9,3,1,2000,2,9
1026,Bunny Knights #1026,1778,2384.1560670692193,3,15,285,2,10,5,5,18,1,,10,9,3,1,2000,2,9
726,Bunny Knights #726,1779,2383.98964488243,5,15,250,2,11,5,5,19,4,,14,,3,1,2000,2,42
1807,Bunny Knights #1807,1780,2383.0795469424284,5,14,250,2,10,5,2,18,1,,6,29,3,1,2000,2,29
2283,Bunny Knights #2283,1781,2382.836278037458,3,14,222,4,19,6,2,20,4,6,6,32,3,1,2000,2,32
648,Bunny Knights #648,1782,2382.7251544424917,3,17,250,2,10,6,3,22,1,,7,,3,1,2000,16,37
1679,Bunny Knights #1679,1783,2382.683252182456,3,14,222,4,18,6,2,19,4,6,15,29,3,1,2000,2,29
2239,Bunny Knights #2239,1784,2382.2056530037808,3,18,285,2,10,5,3,19,1,,6,9,3,1,2000,2,9
2040,Bunny Knights #2040,1785,2382.199227188236,5,16,285,2,10,5,2,19,1,,6,9,2,1,2000,2,9
2020,Bunny Knights #2020,1786,2382.0893320316395,3,15,285,2,10,5,2,19,4,,6,9,2,1,2000,2,9
1653,Bunny Knights #1653,1787,2381.286573957634,5,17,285,2,11,6,10,18,1,,3,,2,1,2000,3,11
1854,Bunny Knights #1854,1788,2381.1651467363718,5,18,285,2,10,5,2,17,1,,6,9,3,1,2000,2,9
1118,Bunny Knights #1118,1789,2381.1435783334277,5,15,250,2,11,6,2,17,1,,3,,3,1,2000,22,37
2437,Bunny Knights #2437,1790,2380.8651056042113,3,15,250,2,10,5,10,22,1,,7,,3,1,2000,3,44
2392,Bunny Knights #2392,1791,2380.841553076451,3,17,285,2,10,5,2,18,1,,6,9,3,1,2000,3,9
839,Bunny Knights #839,1792,2380.6523511437013,3,17,285,2,10,5,3,18,1,,6,9,3,1,2000,2,9
1318,Bunny Knights #1318,1793,2380.38785569179,37,16,222,2,10,6,2,19,1,,3,,2,1,2000,3,50
1890,Bunny Knights #1890,1794,2380.347254406334,3,17,250,2,18,5,3,19,1,,6,23,2,1,2000,2,23
1972,Bunny Knights #1972,1795,2379.720519933864,3,14,285,2,10,5,3,20,1,,6,9,2,1,2000,2,9
2375,Bunny Knights #2375,1796,2379.710361788412,3,15,285,2,11,5,2,18,1,,6,9,3,1,2000,3,9
1548,Bunny Knights #1548,1797,2379.6217593397755,3,15,285,2,10,5,2,18,1,,6,9,3,1,2000,3,9
1845,Bunny Knights #1845,1798,2379.5098591879564,9,14,222,2,19,5,2,18,1,,14,29,3,1,2000,3,29
1343,Bunny Knights #1343,1799,2379.3551088646996,9,14,285,2,12,5,3,17,1,,7,,2,1,2000,3,11
770,Bunny Knights #770,1800,2378.912070946556,5,17,250,2,10,5,10,22,1,,3,,2,1,2000,3,42
805,Bunny Knights #805,1801,2378.8078981394906,3,17,222,4,11,6,2,22,1,6,6,33,3,1,2000,3,33
823,Bunny Knights #823,1802,2378.802503635424,3,18,250,2,10,5,2,22,1,,6,24,2,1,2000,2,25
914,Bunny Knights #914,1803,2378.7455417542747,5,14,285,2,10,5,10,17,1,,7,,3,1,2000,2,11
838,Bunny Knights #838,1804,2378.7050264568156,3,15,250,4,10,5,3,18,1,35,6,9,3,1,2000,2,9
949,Bunny Knights #949,1805,2378.6736931586515,3,14,250,2,10,5,3,19,1,,10,23,3,1,2000,7,23
843,Bunny Knights #843,1806,2378.6070087963258,3,17,250,2,10,5,5,19,1,,10,23,3,1,2000,2,23
1085,Bunny Knights #1085,1807,2378.497026045666,9,14,250,2,10,5,10,19,1,,3,,3,1,2000,2,44
1213,Bunny Knights #1213,1808,2378.370387805341,37,15,250,2,11,6,2,18,1,,7,,3,1,2000,2,18
1950,Bunny Knights #1950,1809,2378.3018622467876,5,15,222,4,10,6,3,18,4,6,10,32,3,1,2000,2,32
2054,Bunny Knights #2054,1810,2377.465886395788,3,15,250,2,10,5,3,24,1,,6,24,3,1,2000,2,25
524,Bunny Knights #524,1811,2377.173507245622,17,15,222,2,10,6,2,22,1,50,3,,3,1,2000,7,11
1509,Bunny Knights #1509,1812,2376.3416044671058,37,15,250,2,11,6,2,18,1,,3,,3,1,2000,3,18
2345,Bunny Knights #2345,1813,2376.130761480553,9,15,222,2,11,6,3,20,1,50,7,,3,1,2000,3,18
2269,Bunny Knights #2269,1814,2374.331492396702,3,17,250,2,12,6,5,18,1,,7,,3,1,2000,7,37
1233,Bunny Knights #1233,1815,2373.8481183299155,3,17,222,4,19,5,2,24,1,41,6,9,3,1,2000,2,9
1420,Bunny Knights #1420,1816,2373.804922825523,3,15,222,4,10,5,3,19,1,57,6,9,2,1,2000,2,9
1694,Bunny Knights #1694,1817,2373.184935113531,3,17,250,2,10,5,2,20,1,,6,23,3,1,2000,2,23
507,Bunny Knights #507,1818,2372.5566358663978,3,14,222,4,10,6,3,18,4,6,6,32,3,1,2000,2,32
2399,Bunny Knights #2399,1819,2372.1926421535186,3,14,222,4,10,6,2,24,4,6,6,28,3,1,2000,3,29
1782,Bunny Knights #1782,1820,2371.247504130724,3,15,250,2,10,5,2,19,1,,6,23,3,1,2000,3,23
1354,Bunny Knights #1354,1821,2371.182098051034,3,17,222,4,19,5,5,19,1,35,10,9,3,1,2000,3,9
2257,Bunny Knights #2257,1822,2370.775970463319,37,15,250,2,10,6,2,22,1,,3,,2,1,2000,3,11
1307,Bunny Knights #1307,1823,2370.677747909257,17,15,250,2,19,6,2,22,1,,3,,3,1,2000,7,18
817,Bunny Knights #817,1824,2370.672793084514,3,17,222,4,10,6,3,17,1,6,6,32,3,1,2000,2,32
1479,Bunny Knights #1479,1825,2370.5907359134844,9,14,200,2,28,6,5,18,1,,3,,3,1,2000,3,74
1918,Bunny Knights #1918,1826,2370.3808745997403,3,17,250,2,18,6,10,22,1,,3,,2,1,2000,7,23
953,Bunny Knights #953,1827,2369.3708151992523,3,14,222,4,11,6,5,19,1,6,10,28,2,1,2000,2,29
1265,Bunny Knights #1265,1828,2368.9185088683084,5,15,222,2,10,5,18,20,1,,3,,3,1,2000,2,57
2288,Bunny Knights #2288,1829,2368.7147597976254,3,14,222,4,10,6,2,18,1,6,6,33,3,1,2000,2,33
716,Bunny Knights #716,1830,2367.807565952613,5,16,250,2,11,6,2,22,1,,3,,3,1,2000,22,18
638,Bunny Knights #638,1831,2367.038361425322,9,15,250,2,19,6,3,18,1,,14,,3,1,2000,2,20
657,Bunny Knights #657,1832,2366.062589438809,3,15,222,2,18,5,10,22,1,,10,23,3,1,2000,2,23
1769,Bunny Knights #1769,1833,2365.7581122543543,3,14,222,4,10,6,3,22,1,6,6,28,3,1,2000,2,29
1685,Bunny Knights #1685,1834,2365.6872786062336,5,17,250,2,10,6,3,23,4,,3,,2,1,2000,16,18
2240,Bunny Knights #2240,1835,2365.052676303607,17,15,250,2,11,6,2,22,4,,14,,2,1,2000,2,11
1335,Bunny Knights #1335,1836,2364.2046112305306,3,17,222,4,11,6,2,17,1,6,6,28,3,1,2000,2,29
1122,Bunny Knights #1122,1837,2363.731737702634,3,15,41,4,10,5,2,22,1,222,6,9,3,1,2000,3,9
991,Bunny Knights #991,1838,2363.638598059473,9,18,250,2,11,5,10,24,1,,3,,2,1,2000,2,20
516,Bunny Knights #516,1839,2363.4580300066514,5,16,222,2,12,6,5,18,1,36,3,,2,1,2000,7,21
1443,Bunny Knights #1443,1840,2363.372014201674,3,15,222,4,10,6,3,19,1,6,6,28,3,1,2000,2,29
1401,Bunny Knights #1401,1841,2362.5557431129755,3,17,222,2,11,5,18,17,1,29,14,,3,1,2000,2,11
2219,Bunny Knights #2219,1842,2362.489169400893,3,15,222,4,10,5,3,22,1,41,6,9,2,1,2000,3,9
1407,Bunny Knights #1407,1843,2361.788247789473,17,15,250,2,10,6,2,22,1,,3,,2,1,2000,7,18
2244,Bunny Knights #2244,1844,2360.7907670495947,3,15,250,2,19,5,2,23,4,,6,9,2,1,2000,3,9
593,Bunny Knights #593,1845,2360.6792402953674,5,15,222,2,19,6,3,22,1,,7,,2,1,2000,7,44
2344,Bunny Knights #2344,1846,2360.48548455356,3,17,250,2,18,5,5,20,1,,10,9,3,1,2000,2,9
1593,Bunny Knights #1593,1847,2359.9585217885983,17,15,222,2,18,5,5,19,1,,3,,2,1,2000,2,42
1676,Bunny Knights #1676,1848,2359.7604948649623,3,18,200,4,12,6,5,23,1,6,6,33,2,1,2000,2,33
2294,Bunny Knights #2294,1849,2358.4735114319383,3,16,222,4,10,5,5,19,1,35,10,9,2,1,2000,2,9
725,Bunny Knights #725,1850,2358.140716421237,5,16,250,2,10,6,5,20,4,,3,,2,1,2000,7,21
1389,Bunny Knights #1389,1851,2357.6946518790196,3,15,42,2,11,6,2,19,1,166,3,,3,1,2000,55,23
2164,Bunny Knights #2164,1852,2357.334052383789,5,16,222,2,11,6,2,20,1,,3,,3,1,2000,22,37
1767,Bunny Knights #1767,1853,2356.3919582959666,9,16,250,2,10,6,3,20,1,,7,,3,1,2000,3,21
2090,Bunny Knights #2090,1854,2354.7087000430492,3,14,250,2,10,5,18,18,4,,3,,2,1,2000,7,11
1784,Bunny Knights #1784,1855,2354.5821226420917,3,16,222,2,10,5,18,18,1,,7,,3,1,2000,2,42
1656,Bunny Knights #1656,1856,2353.295981613484,5,15,250,2,10,5,2,24,4,,6,9,3,1,2000,2,9
1459,Bunny Knights #1459,1857,2353.1522073256288,9,15,250,2,10,6,5,24,4,,7,,3,1,2000,2,11
2186,Bunny Knights #2186,1858,2352.718804393763,3,17,222,2,10,6,5,19,1,,7,,3,1,2000,7,44
1181,Bunny Knights #1181,1859,2352.6868297676797,3,16,250,2,18,5,3,19,1,,6,9,3,1,2000,2,9
2074,Bunny Knights #2074,1860,2352.2000848671205,9,15,250,2,18,6,5,20,1,,3,,2,1,2000,3,11
759,Bunny Knights #759,1861,2351.0855083480833,3,14,200,4,11,6,3,20,1,6,6,33,2,1,2000,2,33
1373,Bunny Knights #1373,1862,2350.8556808493317,9,18,250,2,10,6,2,19,1,,7,,3,1,2000,7,11
1200,Bunny Knights #1200,1863,2349.9149953020983,3,17,250,2,10,5,2,22,1,,6,9,3,1,2000,3,9
785,Bunny Knights #785,1864,2349.912658044319,3,17,250,2,11,5,2,18,1,,6,9,2,1,2000,7,9
710,Bunny Knights #710,1865,2349.465429329903,3,17,250,2,10,5,2,19,4,,6,9,3,1,2000,3,9
1210,Bunny Knights #1210,1866,2349.2405271032158,3,17,250,2,10,5,2,22,1,,6,9,3,1,2000,3,9
2149,Bunny Knights #2149,1867,2348.6890674263427,3,15,250,2,10,5,3,19,1,,10,9,2,1,2000,3,9
846,Bunny Knights #846,1868,2348.348768642548,5,16,222,2,10,6,5,18,1,,3,,3,1,2000,7,44
1417,Bunny Knights #1417,1869,2348.3268911924356,3,16,222,2,10,5,2,18,4,,6,24,3,1,2000,2,25
2307,Bunny Knights #2307,1870,2347.816939210541,5,14,250,2,10,5,18,18,1,,3,,3,1,2000,2,11
688,Bunny Knights #688,1871,2347.7597305028708,3,15,250,2,10,5,2,20,4,,6,9,3,1,2000,2,9
1323,Bunny Knights #1323,1872,2347.7345561778693,5,14,250,2,10,5,3,18,1,,10,9,3,1,2000,2,9
1867,Bunny Knights #1867,1873,2347.272886737586,3,15,222,2,18,6,10,20,1,,14,,2,1,2000,3,23
1638,Bunny Knights #1638,1874,2347.1175317346197,3,15,250,2,10,5,2,22,1,,6,9,3,1,2000,3,9
1673,Bunny Knights #1673,1875,2347.11290438462,5,16,250,2,10,5,3,22,1,,7,,3,1,2000,7,11
2315,Bunny Knights #2315,1876,2346.3439042652235,3,15,250,2,10,5,3,18,4,,6,9,3,1,2000,2,9
1605,Bunny Knights #1605,1877,2346.1373101139607,3,15,222,2,19,6,3,18,1,,7,,2,1,2000,22,21
1290,Bunny Knights #1290,1878,2345.3306789575618,3,15,222,2,10,5,3,18,1,,6,24,3,1,2000,2,25
1546,Bunny Knights #1546,1879,2344.757494583396,5,14,250,2,12,5,10,19,1,,3,,3,1,2000,3,11
632,Bunny Knights #632,1880,2344.041933951064,3,15,250,2,10,5,3,17,4,,6,9,2,1,2000,2,9
1832,Bunny Knights #1832,1881,2344.0160982099746,3,15,200,2,10,6,5,19,1,50,7,,2,1,2000,7,11
1009,Bunny Knights #1009,1882,2343.727116071943,3,15,250,2,11,5,3,19,1,,6,9,2,1,2000,2,9
1612,Bunny Knights #1612,1883,2343.7242460060857,3,15,250,2,11,5,2,19,1,,6,9,3,1,2000,2,9
2364,Bunny Knights #2364,1884,2343.455403475459,17,17,222,2,19,6,5,20,4,,3,,3,1,2000,2,18
1736,Bunny Knights #1736,1885,2342.977919721954,5,15,200,2,10,5,2,24,4,,6,29,3,1,2000,2,29
1952,Bunny Knights #1952,1886,2336.9043934707256,3,16,222,2,10,6,3,17,1,,3,,2,1,2000,22,23
640,Bunny Knights #640,1887,2336.4480178132594,3,16,222,2,18,5,2,23,1,,15,9,3,1,2000,2,9
800,Bunny Knights #800,1888,2333.6320248088696,3,16,222,2,10,6,5,19,1,,3,,3,1,2000,16,21
582,Bunny Knights #582,1889,2333.2727311058643,5,16,222,2,11,6,10,22,1,,3,,3,1,2000,3,23
616,Bunny Knights #616,1890,2332.8306279222456,5,15,222,2,10,6,5,22,4,,3,,3,1,2000,7,23
2137,Bunny Knights #2137,1891,2330.0820030767572,3,16,222,2,19,5,5,22,1,,6,9,3,1,2000,2,9
624,Bunny Knights #624,1892,2326.612593315911,5,15,222,2,11,6,5,22,1,,3,,3,1,2000,7,18
2314,Bunny Knights #2314,1893,2325.7314581967435,3,16,222,2,12,5,2,18,1,,15,9,3,1,2000,2,9
994,Bunny Knights #994,1894,2325.0409883429065,5,15,222,2,10,6,5,19,1,,3,,2,1,2000,7,21
1263,Bunny Knights #1263,1895,2324.589527620215,17,14,222,2,10,6,3,18,1,,3,,3,1,2000,3,18
1839,Bunny Knights #1839,1896,2321.7516811259184,3,15,222,2,10,5,2,24,1,,6,,3,1,2000,2,20
815,Bunny Knights #815,1897,2320.872894896695,5,17,222,2,12,5,2,19,1,,6,9,3,1,2000,2,9
2253,Bunny Knights #2253,1898,2317.317169920231,3,17,222,2,10,5,2,19,1,,6,9,3,1,2000,2,9
2062,Bunny Knights #2062,1899,2316.663622943568,5,14,222,2,11,5,10,17,1,,7,,3,1,2000,2,11
2472,Bunny Knights #2472,1900,2316.246699932234,3,15,200,2,10,6,18,19,1,,7,,3,1,2000,3,23
1325,Bunny Knights #1325,1901,2316.0535005785523,3,16,222,2,10,5,3,18,1,,6,9,3,1,2000,2,9
913,Bunny Knights #913,1902,2315.9027491607435,5,15,222,2,11,6,10,18,1,,3,,3,1,2000,3,11
1614,Bunny Knights #1614,1903,2315.7168483460046,9,16,222,2,10,6,3,17,1,,3,,2,1,2000,7,11
717,Bunny Knights #717,1904,2315.219195940111,9,15,200,2,10,5,2,20,4,,14,,3,1,2000,3,20
1176,Bunny Knights #1176,1905,2313.435238250819,3,15,222,2,10,5,2,18,1,,6,9,3,1,2000,2,9
958,Bunny Knights #958,1906,2311.5390229283985,5,16,200,2,12,6,3,18,4,,7,,3,1,2000,7,23
1390,Bunny Knights #1390,1907,2304.0728266811375,9,17,200,2,11,6,5,18,1,,3,,3,1,2000,3,20
947,Bunny Knights #947,1908,2296.328744767016,3,17,41,4,68,5,3,19,4,57,6,29,3,1,2000,2,29
1474,Bunny Knights #1474,1909,2264.6376494182477,9,17,41,2,19,5,10,22,1,80,3,,3,1,2000,2,44
848,Bunny Knights #848,1910,2256.179858150984,5,17,42,2,10,6,3,18,1,50,3,,3,1,2000,16,74
1833,Bunny Knights #1833,1911,2238.758143870727,3,15,41,2,11,5,2,23,4,,15,52,2,1,2000,2,52
644,Bunny Knights #644,1912,2238.4575821056737,3,16,41,2,19,5,3,22,4,,6,52,2,1,2000,3,52
1774,Bunny Knights #1774,1913,2237.5979845900683,5,15,42,2,19,5,10,17,4,,7,,3,1,2000,2,100
701,Bunny Knights #701,1914,2222.7950757245035,3,15,42,2,11,5,64,20,1,,3,,3,1,2000,3,44
1933,Bunny Knights #1933,1915,2221.574310932956,3,15,41,4,12,5,2,18,1,35,15,29,3,1,2000,2,29
1609,Bunny Knights #1609,1916,2220.913370169744,3,15,41,4,10,5,3,22,1,80,6,9,2,1,2000,3,9
2063,Bunny Knights #2063,1917,2219.112772313718,3,15,41,4,28,6,2,22,1,6,15,32,3,1,2000,2,32
2299,Bunny Knights #2299,1918,2217.782264996665,3,17,42,4,28,6,2,22,4,6,6,32,3,1,2000,3,32
2095,Bunny Knights #2095,1919,2214.837466402122,3,15,42,2,11,5,18,24,1,36,3,,3,1,2000,3,42
639,Bunny Knights #639,1920,2206.3252996027372,3,17,41,2,11,5,18,18,1,29,7,,2,1,2000,2,42
1885,Bunny Knights #1885,1921,2205.6548307612356,3,14,41,4,19,6,2,22,4,6,15,28,3,1,2000,2,29
1064,Bunny Knights #1064,1922,2203.5098862443365,3,14,42,4,19,6,2,19,1,6,6,32,2,1,2000,7,32
2011,Bunny Knights #2011,1923,2203.1053614126663,17,17,41,2,10,6,5,17,1,,3,,3,1,2000,2,74
671,Bunny Knights #671,1924,2200.1312184203343,5,15,41,4,18,6,2,19,1,6,6,33,3,1,2000,2,33
1703,Bunny Knights #1703,1925,2199.9818862028333,3,14,42,4,10,5,2,18,1,35,6,24,3,1,2000,2,25
1387,Bunny Knights #1387,1926,2198.7371971898356,5,17,41,2,18,5,18,17,4,,3,,3,1,2000,2,57
2170,Bunny Knights #2170,1927,2197.802403785284,9,14,42,2,28,6,3,17,1,36,3,,3,1,2000,7,20
2119,Bunny Knights #2119,1928,2197.4030970638964,3,14,42,4,11,6,5,24,1,6,6,32,3,1,2000,2,32
1032,Bunny Knights #1032,1929,2196.785778878817,5,17,42,4,10,6,2,22,1,6,6,32,2,1,2000,2,32
1302,Bunny Knights #1302,1930,2196.468274663597,3,17,42,4,10,6,3,19,4,6,6,33,2,1,2000,2,33
1301,Bunny Knights #1301,1931,2196.4293173562196,3,16,41,4,10,5,2,19,1,57,6,9,3,1,2000,3,9
2185,Bunny Knights #2185,1932,2195.6111491516926,3,15,42,4,10,6,2,22,1,6,15,29,3,1,2000,2,29
1114,Bunny Knights #1114,1933,2195.580210009996,3,18,41,4,10,6,3,22,1,6,6,32,3,1,2000,2,32
633,Bunny Knights #633,1934,2195.2199066280973,3,15,42,4,10,6,2,22,1,6,6,33,3,1,2000,3,33
1761,Bunny Knights #1761,1935,2195.0140204937866,9,15,42,2,10,6,5,18,4,50,3,,3,1,2000,3,18
945,Bunny Knights #945,1936,2194.6813868993886,3,14,41,2,19,6,5,22,4,,3,,3,1,2000,16,50
1496,Bunny Knights #1496,1937,2194.4945056465,9,17,42,2,10,6,3,18,1,50,3,,3,1,2000,7,18
2385,Bunny Knights #2385,1938,2194.009386246649,3,17,42,2,28,6,3,18,4,,3,,2,1,2000,22,37
1525,Bunny Knights #1525,1939,2193.795080361115,17,16,41,2,11,6,2,17,1,50,3,,3,1,2000,7,11
2398,Bunny Knights #2398,1940,2193.6113180960983,3,14,41,2,68,5,3,18,1,,6,9,3,1,2000,3,9
2277,Bunny Knights #2277,1941,2193.591317544994,3,17,42,4,11,6,5,20,1,6,10,28,3,1,2000,2,29
1865,Bunny Knights #1865,1942,2193.179882887457,5,16,42,2,19,5,10,18,1,,7,,2,1,2000,2,57
1240,Bunny Knights #1240,1943,2192.46812595037,3,14,42,4,11,6,2,20,1,6,6,33,2,1,2000,2,33
1711,Bunny Knights #1711,1944,2191.931704456887,3,16,42,4,19,6,3,18,1,6,6,28,3,1,2000,2,29
1504,Bunny Knights #1504,1945,2191.6099355697047,3,16,41,2,11,6,2,20,1,,3,,3,1,2000,55,21
1840,Bunny Knights #1840,1946,2190.8459812411566,3,15,42,4,10,6,2,19,1,6,6,33,3,1,2000,2,33
1075,Bunny Knights #1075,1947,2190.806416515502,3,14,42,4,11,6,3,20,1,6,10,29,3,1,2000,3,29
2441,Bunny Knights #2441,1948,2190.7358257385545,3,14,42,4,18,6,3,18,1,6,6,28,3,1,2000,3,29
1065,Bunny Knights #1065,1949,2185.645336415397,3,14,41,4,11,6,2,22,1,6,6,28,3,1,2000,2,29
2327,Bunny Knights #2327,1950,2185.6136778781142,3,17,41,4,10,6,2,18,4,6,6,28,2,1,2000,2,29
1234,Bunny Knights #1234,1951,2184.1871570447584,3,14,42,2,10,5,2,19,1,,15,29,3,1,2000,2,29
2057,Bunny Knights #2057,1952,2184.101432647542,17,17,41,2,10,6,3,19,4,,3,,3,1,2000,3,50
1371,Bunny Knights #1371,1953,2183.6044278369004,5,15,41,2,10,6,2,19,1,,7,,3,1,2000,16,50
1599,Bunny Knights #1599,1954,2183.531432086265,3,14,41,2,10,5,10,17,4,29,14,,3,1,2000,2,20
1281,Bunny Knights #1281,1955,2182.5557529462258,3,16,41,2,19,5,2,18,1,,6,29,2,1,2000,2,29
1860,Bunny Knights #1860,1956,2182.2535966877635,9,14,41,2,10,5,3,22,1,,14,24,2,1,2000,2,25
575,Bunny Knights #575,1957,2181.913127157054,3,18,42,2,12,5,18,19,4,29,7,,3,1,2000,2,11
718,Bunny Knights #718,1958,2181.7118932360554,37,17,41,2,28,6,2,18,4,,3,,2,1,2000,3,11
844,Bunny Knights #844,1959,2180.2882448154546,3,16,41,4,10,5,2,19,1,41,6,9,2,1,2000,3,9
2438,Bunny Knights #2438,1960,2179.320147550098,9,17,42,2,10,6,3,17,4,,3,,3,1,2000,7,50
1663,Bunny Knights #1663,1961,2178.2686112818087,3,17,41,2,12,5,3,18,1,,6,29,3,1,2000,2,29
1113,Bunny Knights #1113,1962,2176.8641610524514,3,17,41,4,12,5,5,18,1,35,6,9,3,1,2000,2,9
722,Bunny Knights #722,1963,2176.1187381215564,3,15,42,2,11,5,2,18,1,,6,29,2,1,2000,2,29
2182,Bunny Knights #2182,1964,2173.7427256285214,3,15,42,2,10,5,5,22,1,,10,23,2,1,2000,3,23
2079,Bunny Knights #2079,1965,2169.5363665583604,3,14,42,2,11,6,5,19,1,,3,,3,1,2000,16,37
2038,Bunny Knights #2038,1966,2163.364911798032,5,15,41,2,10,5,5,18,1,,7,,2,1,2000,3,42
873,Bunny Knights #873,1967,2163.15279124418,9,15,42,2,19,5,2,18,4,,14,9,2,1,2000,3,9
1386,Bunny Knights #1386,1968,2161.9641430469496,9,17,41,2,19,6,3,18,1,,14,,3,1,2000,2,21
2260,Bunny Knights #2260,1969,2161.435771880855,3,15,41,2,11,6,5,20,1,,3,,2,1,2000,22,23
1901,Bunny Knights #1901,1970,2159.781569753267,5,15,41,2,19,6,3,18,4,,7,,3,1,2000,7,23
2123,Bunny Knights #2123,1971,2157.0128182873805,3,15,41,2,11,6,10,22,4,,3,,3,1,2000,7,23
2334,Bunny Knights #2334,1972,2156.7884735887587,3,16,41,2,10,5,18,20,1,,7,,2,1,2000,3,20
1272,Bunny Knights #1272,1973,2155.2820168965122,17,14,42,2,19,6,3,23,4,,3,,2,1,2000,3,11
2298,Bunny Knights #2298,1974,2155.2084882321283,9,16,42,2,10,6,10,22,4,,3,,2,1,2000,2,20
1184,Bunny Knights #1184,1975,2154.9868289566275,3,14,42,2,10,6,3,18,1,,7,,3,1,2000,16,23
