ID,Name,Rank,Rarity_Score,Attributes-Scores,aura-Scores,body-Scores,bodydetails-Scores,botarms-Scores,botbody-Scores,boteyes-Scores,boteyescolor-Scores,botfoot-Scores,bothead-Scores,botpropulsion-Scores,details-Scores,energy-Scores,eyes-Scores,facemask-Scores,family-Scores,ground-Scores,hair-Scores,has_pet-Scores,head-Scores,jacket-Scores,lefthand-Scores,leftobjkt-Scores,posterfull-Scores,posterleft-Scores,posterright-Scores,shoes-Scores,trousers-Scores,unique-Scores,unique_tbot-Scores,wall-Scores,wallcolor-Scores,weapon-Scores
37,せみ (SEMI) #37,2240,249.5205306432914,6,8,3,,,,,,,,,35,,39,19,4,8,18,1,2,25,12,,,10,,10,12,,,8,2,17
1350,ねか (NEKA) #1350,2241,249.39752281295307,9,8,3,,,,,,,,,17,9,11,87,4,9,,1,2,18,,,,10,,12,12,,,8,1,18
41,なせつも (NASETSUMO) #41,2242,249.25857600960725,21,17,3,,,,,,,,,,19,11,40,3,15,18,1,3,,38,,,,,10,12,,,9,1,19
1950,ららはね (RARAHANE) #1950,2243,248.94825072584058,6,18,3,,,,,,,,,17,18,11,,3,8,26,1,2,21,12,18,,,10,10,22,,,8,2,23
2044,よねめる (YONEMERU) #2044,2244,248.8892950145265,6,9,3,,,,,,,,,17,10,11,17,3,9,21,1,2,25,,,,,46,10,22,,,8,1,17
1288,よるぬみ (YORUNUMI) #1288,2245,248.8045621672341,90,9,3,,,,,,,,,16,,11,17,3,17,,1,3,22,,,,,,10,10,,,8,1,18
916,さよへら (SAYOHERA) #916,2246,248.71531236079738,10,8,3,,,,,,,,,,9,11,20,4,9,21,1,2,22,11,36,,10,10,10,13,,,9,2,19
504,るのけ (RUNOKE) #504,2247,248.60703398828133,6,9,3,22,,,,,,,,20,,13,30,3,9,21,1,2,21,,,,18,10,10,13,,,8,1,16
2942,そろまり (SOROMARI) #2942,2248,248.54702481092224,6,9,3,22,,,,,,,,21,,11,16,3,9,,1,3,23,12,43,,,10,10,10,,,9,2,17
395,ゆき (YUKI) #395,2249,248.48011696626966,6,9,3,,,,,,,,,21,9,12,,3,9,52,1,3,22,,19,,10,10,10,11,,,8,1,18
1042,よこ (YOKO) #1042,2250,248.45441077977625,90,8,3,,,,,,,,,,9,12,,4,9,21,1,3,,,,,10,,11,22,,,16,2,19
2779,なまたく (NAMATAKU) #2779,2251,248.03950523930374,6,9,3,22,,,,,,,,37,9,21,19,3,9,21,1,3,,10,,,10,,12,14,,,8,1,19
709,ねさこ (NESAKO) #709,2252,248.0386925732705,9,9,11,,,,,,,,,17,,13,27,4,9,,1,2,42,10,17,,,,10,14,,,8,2,33
1068,そよこれ (SOYOKORE) #1068,2253,247.7904846985418,6,18,3,22,,,,,,,,16,,21,17,4,8,52,1,2,,,,,10,10,10,12,,,8,2,17
1698,かこわま (KAKOWAMA) #1698,2254,247.71413124284751,6,8,3,,,,,,,,,16,9,12,67,3,9,,1,2,21,10,,,11,10,10,12,,,8,1,18
1411,かひ (KAHI) #1411,2255,247.68875454365377,6,9,3,23,,,,,,,,32,9,13,19,3,18,21,1,3,21,,,,10,,10,12,,,8,1,16
700,むれら (MURERA) #700,2256,247.6080098651699,9,8,3,36,,,,,,,,,9,11,31,3,9,25,1,2,25,,,,,,10,14,,,8,2,33
820,たひな (TAHINA) #820,2257,247.52064724368185,10,8,3,23,,,,,,,,17,9,13,17,3,9,,1,3,18,,17,,19,10,10,13,,,9,2,23
1085,ゆろ (YURO) #1085,2258,247.34865904370344,6,8,3,,,,,,,,,17,,11,35,3,10,20,1,2,22,11,,,10,17,21,12,,,8,1,19
430,とたた (TOTATA) #430,2259,247.3301226306899,9,18,3,,,,,,,,,16,9,11,,3,8,52,1,3,18,,35,,,,10,12,,,9,1,19
1761,よすろり (YOSURORI) #1761,2260,247.2517753221522,6,8,11,,,,,,,,,21,,50,,4,9,18,1,2,17,12,20,,10,,10,12,,,9,2,16
347,てふ (TEFU) #347,2261,247.18265390839844,6,8,3,22,,,,,,,,21,10,24,,3,8,18,1,2,21,,17,,,10,21,13,,,8,1,18
2692,くふむせ (KUFUMUSE) #2692,2262,247.1034690724181,6,37,3,,,,,,,,,16,9,13,19,3,9,28,1,3,,11,17,,10,,10,14,,,8,1,19
2489,るくや (RUKUYA) #2489,2263,246.95376731399665,6,9,3,,,,,,,,,16,18,12,20,3,10,18,1,2,21,,18,,11,,10,13,,,8,1,37
2007,した (SHITA) #2007,2264,246.94733642334896,9,9,3,,,,,,,,,17,,13,,3,18,33,1,2,57,12,,,10,,10,13,,,9,1,17
2968,しめち (SHIMECHI) #2968,2265,246.8737166954236,9,9,3,,,,,,,,,16,,36,17,3,9,21,1,2,49,,,,10,,10,13,,,8,2,18
1026,けも (KEMO) #1026,2266,246.86618453318823,9,8,3,,,,,,,,,,19,11,,4,9,85,1,3,17,12,,,10,,11,10,,,8,2,17
2542,めとは (METOHA) #2542,2267,246.80452824358343,6,9,3,,,,,,,,,16,,52,19,3,9,,1,2,23,11,18,,,10,10,12,,,9,1,22
739,すき (SUKI) #739,2268,246.78684751531964,9,8,3,,,,,,,,,,,21,19,3,9,26,1,2,23,18,,,,46,10,10,,,8,2,19
1422,むかける (MUKAKERU) #1422,2269,246.75944222593753,6,8,3,,,,,,,,,16,,11,,3,8,28,1,3,25,12,,,19,39,12,10,,,9,1,22
3034,さる (SARU) #3034,2270,246.69862908711625,10,8,3,23,,,,,,,,17,9,11,19,3,9,21,1,3,21,,16,,,17,10,10,,,8,1,16
966,ほわと (HOWATO) #966,2271,246.66767240871542,6,9,3,,,,,,,,,16,43,13,,3,9,21,1,3,36,12,,,,10,11,12,,,8,2,21
3062,めからよ (MEKARAYO) #3062,2272,246.64322477841117,6,8,3,,,,,,,,,16,,11,67,3,18,,1,2,21,11,,,10,10,10,10,,,8,2,19
1011,ほゆ (HOYU) #1011,2273,246.60673940888265,6,8,3,25,,,,,,,,17,9,12,35,4,8,20,1,2,,11,,,,10,11,13,,,8,1,31
726,けわちた (KEWACHITA) #726,2274,246.432695298062,6,8,3,39,,,,,,,,16,9,10,,3,10,,1,3,22,12,19,,,,36,11,,,8,2,18
219,れのはも (RENOHAMO) #219,2275,246.37943533928703,6,9,3,,,,,,,,,20,18,12,17,3,9,39,1,3,25,11,,,,10,10,12,,,8,2,18
1509,すたてけ (SUTATEKE) #1509,2276,246.05885344800444,6,8,3,26,,,,,,,,,18,11,,3,18,22,1,3,,12,32,,10,10,11,13,,,8,2,17
2260,はさめれ (HASAMERE) #2260,2277,245.99779264594886,6,8,3,,,,,,,,,17,,21,,3,9,33,1,3,18,,43,,11,10,10,12,,,8,1,19
122,にり (NIRI) #122,2278,245.9902813632835,10,8,3,,,,,,,,,,9,11,17,3,10,22,1,2,21,11,20,,18,10,10,14,,,8,2,23
2467,しやろ (SHIYARO) #2467,2279,245.87657488663135,9,9,3,44,,,,,,,,,9,21,19,4,10,21,1,2,,10,,,,,36,12,,,8,2,18
1974,けほひろ (KEHOHIRO) #1974,2280,245.867556042716,6,8,3,39,,,,,,,,37,,10,17,3,8,23,1,3,,12,,,,10,10,13,,,8,1,23
1890,ととこ (TOTOKO) #1890,2281,245.6492461403817,6,8,3,,,,,,,,,16,10,39,20,3,9,18,1,2,,,19,,10,10,21,12,,,8,1,18
603,ゆるけろ (YURUKERO) #603,2282,245.60853543289645,6,8,3,22,,,,,,,,17,,21,20,4,9,18,1,2,25,11,,,11,,10,11,,,16,1,19
2127,にす (NISU) #2127,2283,245.57452336816965,10,8,3,,,,,,,,,16,9,10,20,3,18,18,1,2,17,,16,,10,10,10,22,,,8,1,21
2079,ちか (CHIKA) #2079,2284,245.43032659550747,21,8,3,,,,,,,,,,28,11,,3,9,21,1,2,21,,,,,10,10,12,,,9,2,65
864,たわろに (TAWARONI) #864,2285,245.37629395278805,6,9,3,,,,,,,,,17,10,12,19,3,10,20,1,3,36,,,,10,10,10,12,,,8,2,37
2966,きちめま (KICHIMEMA) #2966,2286,245.3047229608214,9,8,11,,,,,,,,,16,,11,67,3,9,,1,3,,10,18,,,10,10,13,,,16,2,19
1873,きてこ (KITEKO) #1873,2287,245.2460836848279,6,8,3,,,,,,,,,20,,22,20,3,9,18,1,2,36,10,,,19,10,10,10,,,8,2,18
827,なるりさ (NARURISA) #827,2288,245.2115289814721,6,8,3,23,,,,,,,,30,10,12,,3,17,,1,2,18,,39,,,10,11,12,,,8,2,19
1523,おとくき (OTOKUKI) #1523,2289,245.189950241385,6,8,3,23,,,,,,,,20,,13,19,3,9,18,1,3,36,,,,10,,12,12,,,8,1,31
474,けせす (KESESU) #474,2290,245.0468724521938,6,17,3,,,,,,,,,16,,11,27,3,17,18,1,2,42,,,,10,10,10,13,,,9,1,18
1201,たひろつ (TAHIROTSU) #1201,2291,244.96691052030982,6,8,3,36,,,,,,,,,9,12,19,3,8,20,1,3,,,18,,19,10,21,12,,,8,2,18
3088,ねとめ (NETOME) #3088,2292,244.96369008874913,6,9,3,,,,,,,,,16,43,12,,3,17,26,1,2,25,,,,10,10,10,13,,,8,1,17
2070,たりひ (TARIHI) #2070,2293,244.9200247359336,6,17,3,,,,,,,,,,,11,17,3,17,20,1,3,57,12,,,10,10,10,11,,,8,1,16
692,りつぬ (RITSUNU) #692,2294,244.72374338489345,6,9,11,,,,,,,,,,28,13,16,3,15,26,1,2,,12,32,,,10,10,13,,,8,2,17
833,ほへの (HOHENO) #833,2295,244.6795422257794,9,9,3,,,,,,,,,37,,11,19,4,9,21,1,2,25,,36,,,,10,13,,,8,2,18
194,うか (UKA) #194,2296,244.30262779427258,9,8,3,22,,,,,,,,,,11,65,3,9,,1,2,21,12,16,,,,12,12,,,9,1,18
2673,ふわせか (FUWASEKA) #2673,2297,244.0191353958024,9,9,3,26,,,,,,,,16,,11,35,4,9,26,1,2,17,,,,,,10,13,,,8,2,33
157,うた (UTA) #157,2298,243.9742966320586,6,9,3,,,,,,,,,37,9,11,27,3,9,28,1,2,18,,19,,,,10,13,,,9,1,17
599,さちりね (SACHIRINE) #599,2299,243.91286894680087,21,9,3,,,,,,,,,21,,12,67,3,9,,1,3,25,11,,,,,10,13,,,8,2,18
2797,ほそふ (HOSOFU) #2797,2300,243.91250134592764,9,8,3,,,,,,,,,16,,11,17,3,8,31,1,2,,38,19,,,,10,12,,,9,2,34
264,らたと (RATATO) #264,2301,243.734639146318,10,8,3,,,,,,,,,,10,11,19,3,9,21,1,2,22,11,20,,11,20,10,10,,,8,1,22
1725,のむわゆ (NOMUWAYU) #1725,2302,243.70901776908406,6,37,3,,,,,,,,,16,9,12,19,3,9,21,1,2,18,,,,,10,12,12,,,8,2,33
1032,あは (AHA) #1032,2303,243.5540677071132,9,8,3,,,,,,,,,,,11,,4,17,25,1,2,17,,20,,38,10,10,11,,,9,2,37
1178,れきつけ (REKITSUKE) #1178,2304,243.52384434312287,6,9,3,23,,,,,,,,32,9,10,16,3,9,21,1,2,25,,,,10,,10,12,,,9,1,22
2439,ろは (ROHA) #2439,2305,243.39275411663863,6,9,3,,,,,,,,,30,28,12,19,4,9,21,1,2,21,,,,10,,12,13,,,8,2,23
1402,えへ (EHE) #1402,2306,243.22678269792772,9,8,11,,,,,,,,,16,,22,35,3,9,21,1,2,36,,,,,10,10,12,,,8,1,18
969,きちひな (KICHIHINA) #969,2307,242.98454099712035,6,8,11,,,,,,,,,,19,11,30,4,9,18,1,3,21,11,,,10,20,10,11,,,8,1,21
2097,やとて (YATOTE) #2097,2308,242.85618309020705,6,8,3,,,,,,,,,17,10,21,17,4,17,,1,2,21,10,16,,,10,21,22,,,8,2,16
1117,ちく (CHIKU) #1117,2309,242.51091900399877,6,9,11,,,,,,,,,37,9,12,,3,9,31,1,2,21,12,,,18,,12,11,,,9,2,17
1733,うれし (URESHI) #1733,2310,242.15261406826795,9,37,3,,,,,,,,,30,19,10,,3,17,21,1,2,,12,,,18,,10,12,,,8,1,18
276,いや (IYA) #276,2311,242.07519387198556,9,8,3,23,,,,,,,,,9,41,27,4,9,26,1,2,18,,,,,,12,13,,,8,1,18
1592,そななけ (SONANAKE) #1592,2312,242.05242875150597,9,8,3,,,,,,,,,,43,12,,4,17,,1,2,23,38,,,10,10,10,13,,,8,1,19
1736,わふはめ (WAFUHAME) #1736,2313,242.00787317203847,21,8,3,,,,,,,,,37,9,12,,4,9,21,1,3,,,,,,10,36,13,,,8,1,37
1980,との (TONO) #1980,2314,241.922371732164,9,9,3,,,,,,,,,,,22,17,3,8,28,1,2,22,,39,,18,,10,13,,,8,1,18
778,めれ (MERE) #778,2315,241.82574544659553,21,8,3,,,,,,,,,,,11,67,4,8,,1,2,25,,,,10,10,10,12,,,8,1,31
349,のふにつ (NOFUNITSU) #349,2316,241.7764031519889,9,8,3,,,,,,,,,,,41,50,4,9,,1,2,,12,19,,10,10,12,13,,,9,1,18
1112,ろみま (ROMIMA) #1112,2317,241.7194379923689,6,9,3,23,,,,,,,,16,9,12,17,4,17,18,1,2,21,,,,10,,21,13,,,8,1,18
2932,もてはれ (MOTEHARE) #2932,2318,241.7131167580703,6,17,3,,,,,,,,,,,22,17,3,9,23,1,2,25,12,16,,11,10,10,14,,,9,2,21
1970,いすろゆ (ISUROYU) #1970,2319,241.63651949158884,9,18,11,,,,,,,,,,,13,27,3,8,21,1,2,18,38,,,,10,10,13,,,8,2,19
1456,のとて (NOTOTE) #1456,2320,241.44365459947142,6,8,11,,,,,,,,,16,9,11,31,3,9,26,1,2,18,,16,,,10,10,13,,,9,1,19
1722,つみしね (TSUMISHINE) #1722,2321,241.41943818092028,6,8,3,,,,,,,,,,10,21,19,3,9,20,1,2,32,,35,,11,,11,12,,,8,1,17
2729,あわく (AWAKU) #2729,2322,241.2701131006129,6,9,3,,,,,,,,,17,10,11,32,3,9,20,1,2,21,,,,,10,36,13,,,8,1,18
3060,わめやろ (WAMEYARO) #3060,2323,241.1514724345378,6,8,3,,,,,,,,,,,10,26,3,18,18,1,2,21,,35,,10,17,12,13,,,8,1,17
221,ろのきま (RONOKIMA) #221,2324,241.14160084337848,6,8,11,,,,,,,,,,9,13,19,3,18,20,1,2,21,12,39,,,,10,10,,,8,2,19
1608,るよな (RUYONA) #1608,2325,241.017255699407,21,9,3,22,,,,,,,,,,12,30,4,8,,1,2,18,,36,,,,10,13,,,8,2,33
1485,そせぬ (SOSENU) #1485,2326,240.78076835838283,6,8,3,22,,,,,,,,35,,12,,3,9,18,1,3,22,11,18,,10,,11,12,,,8,2,18
1433,そわぬ (SOWANU) #1433,2327,240.68397292206106,9,8,3,,,,,,,,,20,10,10,16,4,15,39,1,2,,,,,,46,10,10,,,8,1,19
1450,せな (SENA) #1450,2328,240.68101775931598,10,9,3,23,,,,,,,,21,18,11,,3,9,18,1,2,21,10,,,10,10,10,12,,,8,2,18
2742,いれ (IRE) #2742,2329,240.630274257209,6,8,3,,,,,,,,,,9,12,19,3,17,32,1,2,18,,,,10,10,36,14,,,8,2,19
3011,なは (NAHA) #3011,2330,240.60146457923705,6,18,3,,,,,,,,,,9,12,30,3,18,18,1,2,21,18,,,10,10,10,13,,,8,2,19
1519,かたつ (KATATSU) #1519,2331,240.44797026883023,6,18,3,22,,,,,,,,16,9,12,17,3,18,20,1,2,17,,,,18,,10,10,,,8,2,18
2142,くふへけ (KUFUHEKE) #2142,2332,240.41643311778756,6,9,3,,,,,,,,,,19,11,19,3,9,33,1,3,17,11,,,,10,36,14,,,8,1,17
2640,れきやし (REKIYASHI) #2640,2333,240.06530868254174,6,9,3,44,,,,,,,,17,,10,,3,9,32,1,3,,11,,,11,20,10,11,,,9,1,19
1763,すれこ (SUREKO) #1763,2334,239.95061744677807,6,8,3,,,,,,,,,30,9,12,32,3,9,20,1,2,17,,,,11,17,10,13,,,9,2,16
2931,もかそれ (MOKASORE) #2931,2335,239.8609557726654,6,8,3,,,,,,,,,21,,11,26,3,8,21,1,2,17,,20,,10,10,10,12,,,9,2,31
1158,おめこ (OMEKO) #1158,2336,239.7218953809557,9,8,3,,,,,,,,,,,21,26,3,9,22,1,3,49,,17,,10,,10,10,,,8,1,18
1613,ほつき (HOTSUKI) #1613,2337,239.6850174999883,9,17,3,,,,,,,,,32,,21,,3,9,21,1,2,17,,,,10,10,10,22,,,8,2,33
2041,とひたく (TOHITAKU) #2041,2338,239.67072459245807,6,8,3,,,,,,,,,,9,11,,3,17,32,1,2,25,38,,,10,10,12,13,,,8,1,18
606,らすゆみ (RASUYUMI) #606,2339,239.56246218748618,6,9,3,,,,,,,,,35,,10,19,3,9,20,1,3,21,,16,,11,10,12,13,,,9,2,18
2182,れたひる (RETAHIRU) #2182,2340,239.5090729538333,6,9,3,,,,,,,,,,39,11,26,3,9,21,1,2,,11,16,,10,10,10,12,,,9,2,18
2780,ろそへ (ROSOHE) #2780,2341,239.29234560292272,6,8,3,22,,,,,,,,,9,21,,3,9,20,1,2,18,,16,,10,,39,13,,,9,1,19
1916,おむなは (OMUNAHA) #1916,2342,239.25242430161416,6,8,11,,,,,,,,,16,19,12,27,3,9,21,1,2,18,,16,,,,12,12,,,16,1,17
1102,ふろ (FURO) #1102,2343,239.19795470386512,6,8,11,,,,,,,,,16,28,12,30,3,10,,1,3,21,,,,10,10,12,12,,,16,2,18
224,つせそ (TSUSESO) #224,2344,239.1952388202405,9,9,3,,,,,,,,,17,,21,26,3,10,,1,2,25,,19,,,10,36,11,,,8,1,17
1018,はとゆ (HATOYU) #1018,2345,239.16399093951907,9,18,3,,,,,,,,,17,,12,20,3,9,20,1,2,22,,,,,10,39,11,,,9,2,23
2773,にるやた (NIRUYATA) #2773,2346,239.13996670647342,6,9,3,23,,,,,,,,16,,12,32,4,9,22,1,2,21,,,,10,10,10,10,,,8,2,19
10,せはや (SEHAYA) #10,2347,239.13956477762014,6,8,3,23,,,,,,,,,,11,17,3,15,21,1,2,23,12,19,,11,,10,12,,,8,2,22
2535,よぬと (YONUTO) #2535,2348,239.10644836203105,10,8,3,22,,,,,,,,17,9,11,,3,9,28,1,2,,11,20,,10,10,10,11,,,9,1,23
2645,へてか (HETEKA) #2645,2349,239.05141176603166,6,9,3,,,,,,,,,16,,22,19,3,9,20,1,3,49,,,,11,10,10,13,,,8,2,18
2083,らわち (RAWACHI) #2083,2350,238.9557479665429,6,9,3,44,,,,,,,,,9,11,20,3,9,21,1,2,,11,20,,10,,11,11,,,8,2,17
2764,むむくみ (MUMUKUMI) #2764,2351,238.90106860953367,9,8,3,,,,,,,,,37,9,39,,3,9,25,1,2,,11,,,,10,21,12,,,9,2,18
204,ゆさみ (YUSAMI) #204,2352,238.89124760194278,6,8,3,,,,,,,,,17,,13,17,3,8,39,1,3,25,12,,,18,,12,13,,,8,2,22
1664,てたむ (TETAMU) #1664,2353,238.88148334326488,9,9,3,67,,,,,,,,,,13,17,4,10,,1,3,17,11,,,,10,10,14,,,9,1,22
2597,あらろち (ARAROCHI) #2597,2354,238.8483147577982,6,9,3,,,,,,,,,16,10,39,,4,9,25,1,2,21,10,16,,10,,10,11,,,8,1,17
940,さふひへ (SAFUHIHE) #940,2355,238.82296890584146,6,8,3,22,,,,,,,,,,11,32,3,9,25,1,3,18,,19,,19,,10,10,,,8,2,21
2937,もけ (MOKE) #2937,2356,238.001767038815,6,8,3,,,,,,,,,48,10,13,17,3,9,26,1,2,21,,,,,10,12,12,,,8,2,17
2900,ゆよ (YUYO) #2900,2357,237.96569592520387,21,9,3,,,,,,,,,17,,24,19,3,9,39,1,2,18,,,,,,10,12,,,8,1,33
3005,めつれゆ (METSUREYU) #3005,2358,237.94215664765574,9,9,3,,,,,,,,,17,28,10,,3,9,21,1,2,25,,35,,,,10,13,,,8,2,23
195,もすよな (MOSUYONA) #195,2359,237.86346402565022,6,8,3,,,,,,,,,17,,12,20,3,9,20,1,2,18,,35,,11,,21,13,,,9,1,19
2183,きつ (KITSU) #2183,2360,237.77804810687732,21,8,3,,,,,,,,,17,18,52,35,3,9,,1,2,,11,,,,,10,11,,,8,2,17
2063,ぬとまり (NUTOMARI) #2063,2361,237.64876154892318,6,8,3,26,,,,,,,,16,18,24,19,3,9,18,1,3,,10,,,10,,10,13,,,9,1,19
2480,れくりく (REKURIKU) #2480,2362,237.62068631312434,6,8,3,,,,,,,,,17,,11,62,3,8,,1,3,21,12,,,11,10,11,13,,,8,1,18
1269,めにとり (MENITORI) #1269,2363,237.57114741495784,21,18,3,,,,,,,,,32,,13,,4,17,25,1,2,22,,18,,,,12,14,,,8,1,18
2587,くたみひ (KUTAMIHI) #2587,2364,237.53295515673346,6,8,11,,,,,,,,,16,18,12,17,3,8,21,1,2,36,,18,,,,10,12,,,9,1,18
965,さみ (SAMI) #965,2365,237.28577646625862,6,18,3,,,,,,,,,34,9,11,,4,9,21,1,2,21,,16,,10,10,10,11,,,8,1,21
1457,いよて (IYOTE) #1457,2366,237.27455849662712,6,8,3,,,,,,,,,17,19,11,16,3,9,,1,2,17,12,39,,10,,10,11,,,9,1,23
2580,ねわひ (NEWAHI) #2580,2367,237.2319744979368,6,8,3,25,,,,,,,,,9,11,27,3,9,21,1,2,42,,,,,10,10,13,,,8,1,18
107,せり (SERI) #107,2368,237.20475796894803,9,8,3,,,,,,,,,,19,12,16,3,9,21,1,3,,,35,,,39,10,11,,,8,2,19
591,あもぬ (AMONU) #591,2369,237.18059961057398,9,18,3,,,,,,,,,17,,47,16,3,9,23,1,3,17,,,,,10,10,10,,,8,2,22
3046,のめるめ (NOMERUME) #3046,2370,237.11306654215815,6,8,3,,,,,,,,,,,10,,3,17,39,1,3,25,11,20,,19,10,10,10,,,8,1,23
1640,より (YORI) #1640,2371,236.99778695202835,6,8,3,,,,,,,,,21,,13,19,3,9,39,1,2,21,,19,,,10,12,12,,,8,1,19
1806,えさつる (ESATSURU) #1806,2372,236.9163767296602,6,8,3,,,,,,,,,35,10,11,32,3,17,21,1,3,17,,,,,10,10,12,,,8,2,18
551,けほさ (KEHOSA) #551,2373,236.82470039612585,10,17,3,,,,,,,,,17,9,13,,3,9,18,1,2,25,11,16,,11,10,10,13,,,8,1,18
33,るそも (RUSOMO) #33,2374,236.73137730501654,9,37,3,22,,,,,,,,,,11,19,3,9,18,1,3,32,,,,10,,10,12,,,8,1,18
2703,けはれゆ (KEHAREYU) #2703,2375,236.7140232849551,6,9,3,,,,,,,,,,19,39,17,3,9,21,1,2,,18,,,10,17,10,13,,,8,2,19
1162,こるのな (KORUNONA) #1162,2376,236.41148876358662,6,9,3,25,,,,,,,,17,19,10,,4,8,21,1,2,18,,,,10,10,21,12,,,8,1,21
767,まへわふ (MAHEWAFU) #767,2377,236.32832632010337,6,9,3,,,,,,,,,17,,13,19,3,9,20,1,2,21,,17,,,10,36,12,,,8,2,18
760,よとや (YOTOYA) #760,2378,236.24223648116453,6,9,3,22,,,,,,,,21,9,11,40,3,9,,1,3,18,12,,,,10,11,11,,,8,2,17
2267,りひめ (RIHIME) #2267,2379,236.22721078602493,6,18,3,,,,,,,,,,18,50,,3,9,20,1,2,,10,17,,10,10,10,11,,,8,2,17
316,らやるひ (RAYARUHI) #316,2380,236.1688670387102,6,8,3,,,,,,,,,35,9,11,19,3,10,18,1,3,21,,19,,,10,10,12,,,8,1,19
2048,たく (TAKU) #2048,2381,236.1436688988157,9,8,3,,,,,,,,,51,,12,35,3,9,,1,2,23,12,,,,10,10,12,,,8,1,16
2979,らちみ (RACHIMI) #2979,2382,236.028251909762,9,8,11,,,,,,,,,16,,11,67,3,9,,1,2,,18,,,10,10,11,12,,,8,1,17
1811,くたき (KUTAKI) #1811,2383,235.88388630239027,6,9,3,,,,,,,,,17,9,24,40,3,9,23,1,2,18,12,,,,,10,12,,,8,2,18
1958,たらむ (TARAMU) #1958,2384,235.3868515398009,6,9,3,,,,,,,,,17,9,22,,3,9,23,1,2,25,,18,,10,,10,12,,,8,2,37
838,つくみる (TSUKUMIRU) #838,2385,235.346177125253,21,8,3,,,,,,,,,,,52,20,3,9,21,1,3,18,,,,10,,10,13,,,16,2,17
1406,ちほひひ (CHIHOHIHI) #1406,2386,235.28111099680112,6,18,3,,,,,,,,,30,9,12,,4,8,20,1,3,25,,20,,,10,21,10,,,8,2,18
2499,そけわ (SOKEWA) #2499,2387,235.26839780558709,6,8,11,,,,,,,,,,9,39,,3,10,20,1,2,18,11,,,18,17,12,10,,,8,2,18
550,けたむへ (KETAMUHE) #550,2388,235.20525794128977,6,8,3,23,,,,,,,,17,,10,,3,8,20,1,2,49,,,,10,10,12,11,,,8,1,22
2447,らろ (RARO) #2447,2389,235.1439809645064,9,9,3,,,,,,,,,,,36,26,4,9,21,1,2,25,11,20,,,,10,12,,,8,2,19
1370,いりせす (IRISESU) #1370,2390,234.4655036907648,6,18,3,23,,,,,,,,,,12,16,3,10,23,1,2,18,,19,,,10,21,12,,,8,2,17
732,けすつ (KESUTSU) #732,2391,234.4492485023546,21,17,11,,,,,,,,,16,,12,16,3,9,39,1,2,,11,,,,,21,11,,,16,1,17
414,きふむ (KIFUMU) #414,2392,234.41678045798304,6,8,3,23,,,,,,,,16,,10,,3,15,26,1,2,18,10,,,18,10,12,13,,,9,1,19
3077,あくむ (AKUMU) #3077,2393,234.3017464742625,6,9,3,22,,,,,,,,,10,11,27,3,9,26,1,3,22,11,,,,10,10,12,,,8,2,21
2816,かまみら (KAMAMIRA) #2816,2394,234.24278989944386,6,8,3,,,,,,,,,20,28,12,20,3,9,21,1,2,,11,,,19,10,10,13,,,8,1,17
1824,ちへ (CHIHE) #1824,2395,234.16010816527222,6,8,3,,,,,,,,,16,9,21,,3,9,20,1,2,22,,38,,18,,10,11,,,8,2,18
1012,へせやて (HESEYATE) #1012,2396,234.1414753835449,6,8,3,,,,,,,,,35,9,11,,4,17,18,1,2,18,,19,,10,10,12,10,,,9,2,18
1825,きやぬそ (KIYANUSO) #1825,2397,234.08660125609666,6,9,3,39,,,,,,,,17,18,13,16,3,9,,1,2,,,16,,11,10,12,11,,,9,2,19
258,ほこ (HOKO) #258,2398,233.92930045497795,9,8,3,23,,,,,,,,17,43,12,,3,9,,1,3,21,10,,,,,21,13,,,8,2,19
2563,ろそと (ROSOTO) #2563,2399,233.65026127520383,6,18,3,,,,,,,,,16,9,12,30,3,10,20,1,3,21,18,,,,,10,12,,,9,1,21
942,へろみむ (HEROMIMU) #942,2400,233.61981178551497,6,18,3,,,,,,,,,16,10,39,,4,9,21,1,2,17,,17,,11,,10,12,,,8,2,19
2632,よち (YOCHI) #2632,2401,233.59236805208107,21,8,3,,,,,,,,,,9,11,,3,15,52,1,3,22,,,,,10,11,12,,,8,1,33
2012,らけこ (RAKEKO) #2012,2402,233.3909256764266,6,8,11,,,,,,,,,35,,11,26,3,15,,1,2,,12,16,,19,10,10,11,,,8,1,17
660,みゆけ (MIYUKE) #660,2403,233.30698081317598,6,8,3,,,,,,,,,16,9,11,,3,8,18,1,2,25,,38,,11,10,10,11,,,8,2,22
3087,りむやら (RIMUYARA) #3087,2404,233.14461135631004,6,9,3,23,,,,,,,,17,,21,,3,9,25,1,2,23,10,16,,,,10,13,,,9,2,21
3007,いくよも (IKUYOMO) #3007,2405,233.06483026018972,9,8,3,,,,,,,,,20,10,12,,3,8,20,1,2,25,,,,38,,10,22,,,8,2,23
645,ひかたす (HIKATASU) #645,2406,233.05009598126995,9,8,11,,,,,,,,,17,,13,,3,9,52,1,3,17,10,,,19,,10,13,,,8,2,19
2214,はれせろ (HARESERO) #2214,2407,233.03401271179433,9,18,3,,,,,,,,,,9,12,50,3,9,22,1,3,17,,,,,17,10,13,,,8,1,18
2378,はろ (HARO) #2378,2408,232.80964384317235,9,8,3,,,,,,,,,17,,12,53,3,17,,1,3,18,,19,,,10,11,13,,,8,2,16
