ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace
3942,BFMC #3942,2444,100.4059601930648,,5,Dark,Blue,Brown,Angry,Blue And Green,,,
2163,BFMC #2163,2445,100.38917653199802,,5,Yellow,Blue,Light Brown,Curious,,Blue Party,,
3123,BFMC #3123,2446,100.36940413721828,,5,Pink,Orange,Blue White Leafs,Smiling,Thug Life,,,
777,BFMC #777,2447,100.28377289317726,,5,Dark,Brown,Dark Militar Green Jacket,Bubble Gum,,Black Power,,
4162,BFMC #4162,2448,100.28360517098824,,4,Light Green,Brown,Militar Green Jacket,Smiling Bubble Gum,,,,
4967,BFMC #4967,2449,100.28352715093867,,5,Dark Green 1,Green,Green Leafs,Curious,,Black Power,,
4068,BFMC #4068,2450,100.24663336576187,,5,Dark,Orange,Blue White Leafs,Cute,Green Aviator,,,
1425,BFMC #1425,2451,100.18629451160363,,5,Dark Blue,Brown,Blue Stars,Smiling Cigarrete,Yellow And Blue,,,
2411,BFMC #2411,2452,100.08115665077872,,5,Dark Blue,Brown,Brown,Smiling Cigarrete,,Big Foot Hat,,
922,BFMC #922,2453,99.96486326490275,,5,Yellow,Blue,Dark Militar Green Jacket,Curious,,Big Foot Hat,,
2602,BFMC #2602,2454,99.83416386806564,,5,Dark Green 2,Green,Brown,Smiling Cigarrete,Yellow And Blue,,,
4081,BFMC #4081,2455,99.75326127423158,,5,Dark Blue,Brown,Green Militar,Smiling Braces,Yellow Aviator,,,
1593,BFMC #1593,2456,99.75092269369685,,5,Pink,Brown,Green Leafs,Angry Teeth,,Hunter,,
2751,BFMC #2751,2457,99.6026796679057,,5,Dark Green 1,Green,Tank Top Militar,Smiling,,Angel,,
1195,BFMC #1195,2458,99.30949183892248,,4,Yellow,Green,Green Hoddie,Cute,,,,
89,BFMC #89,2459,99.30381559124798,,4,Dark,Brown,Grey Militar,Oh Concerned,,,,
3415,BFMC #3415,2460,99.26153011915841,,5,Pink,Blue,Green Militar,Golden Teeth,,,,Big Foot Gold
3117,BFMC #3117,2461,99.17816650172203,Clown Nose,5,Dark Blue,Blue,Militar Green Jacket,Wow,,,,
2369,BFMC #2369,2462,99.12650363612222,,5,Light,Pink,Yellow,Curious,,,,Big Foot Gold
37,BFMC #37,2463,99.02885973324562,,5,Dark Green 1,Brown,Militar Jacket,Bubble Gum,,Blue Frenchie,,
3289,BFMC #3289,2464,98.97573169675937,,4,Light Blue,Green,Tank Top Red,Smiling Braces,,,,
1896,BFMC #1896,2465,98.92690190556853,,4,Dark,Green,Black Hoddie,Wow,,,,
38,BFMC #38,2466,98.72843821747676,,6,Dark Green 1,Green,Light Green Jacket,Smiling Cigarrete,Yellow,Big Foot Hat,,
213,BFMC #213,2467,98.7081074563218,,5,Dark Blue,Blue,Yellow,Bubble Gum,,Hunter,,
4861,BFMC #4861,2468,98.6406985674694,,5,Light Green,Blue,Tank Top Brown,Upset,Yellow,,,
3249,BFMC #3249,2469,98.63632048288731,Bear,5,Dark,Brown,Blue Stars,Very Angry,,,,
4571,BFMC #4571,2470,98.52561930981174,,5,Dark Blue,Brown,Tank Top Brown,Bubble Gum,,Blue Party,,
3302,BFMC #3302,2471,98.47438419424422,,5,Dark Blue,Blue,Light Green Jacket,Curious,,Hunter,,
4626,BFMC #4626,2472,98.43609542862431,,5,Light Green,Blue,Green Orange Jacket,Very Angry,,Hunter,,
2689,BFMC #2689,2473,98.32377378895215,Clown Nose,5,Dark,Pink,Green Militar,Angry Teeth,,,,
2123,BFMC #2123,2474,98.29995035332468,,5,Light Green,Brown,Light Brown,Very Angry Teeth,Sun Glasses,,,
2824,BFMC #2824,2475,98.26067194625128,,5,Dark Green 1,Blue,Grey Militar,Smiling,Blue Stars,,,
2494,BFMC #2494,2476,98.24030977988834,Clown Nose,5,Dark Green 1,Green,Green Orange Jacket,Wow,,,,
3585,BFMC #3585,2477,98.2041805871204,,5,Light,Pink,Light Brown,Golden Teeth,,,,Big Foot Gold
3399,BFMC #3399,2478,98.15666465308176,,5,Light Green,Brown,Brown Big Foot,Golden Teeth,Blue And Green,,,
1591,BFMC #1591,2479,98.10598428750244,,5,Pink,Blue,Green Orange Jacket,Smiling Cigarrete,,Hunter,,
3702,BFMC #3702,2480,97.92697044131697,,5,Light Blue,Pink,Militar Green Jacket,Oh,Yellow And Blue,,,
3290,BFMC #3290,2481,97.83743719713753,,5,Dark Green 1,Brown,Green Leafs,Smiling Cigarrete,,Green Brain,,
4557,BFMC #4557,2482,97.80407825235359,,5,Light Green,Blue,Green Leafs,Golden Teeth,Yellow Aviator,,,
2485,BFMC #2485,2483,97.79480257015389,Clown Nose,5,Yellow,Brown,Dark Militar Green Jacket,Upset,,,,
1967,BFMC #1967,2484,97.79267925782595,,5,Pink,Brown,Green Orange Jacket,Bubble Gum,,Hunter,,
5086,BFMC #5086,2485,97.62572539867465,,4,Dark Green 1,Pink,Brown,Red Tongue,,,,
1506,BFMC #1506,2486,97.56786743615577,,5,Dark Blue,Orange,Brown Big Foot,Golden Teeth,Yellow,,,
966,BFMC #966,2487,97.4790053021204,,5,Pink,Green,Dark Militar Green Jacket,Cute,,Big Foot Hat,,
498,BFMC #498,2488,97.39359469571043,,5,Dark Blue,Brown,Tank Top White,Red Tongue,Green Aviator,,,
1567,BFMC #1567,2489,97.3219109228316,,5,Pink,Pink,Green Orange Jacket,Angry Teeth,,Blue Party,,
73,BFMC #73,2490,97.22775130106464,,4,Yellow,Blue,Brown,Upset,,,,
3728,BFMC #3728,2491,97.20117869760453,,5,Dark Blue,Brown,Blue Stars,Angry Teeth,Yellow,,,
1930,BFMC #1930,2492,97.10119212067148,,5,Pink,Green,Tank Top Militar,Oh,Yellow,,,
5034,BFMC #5034,2493,97.08187199251743,,5,Orange,Brown,Yellow,Oh,,Blue Party,,
249,BFMC #249,2494,97.03578758700097,,5,Yellow,Brown,Yellow,Oh,Thug Life,,,
2102,BFMC #2102,2495,96.95594392823676,Bear,5,Light Blue,Blue,Tank Top White,Curious,,,,
1223,BFMC #1223,2496,96.66092384356745,,5,Dark Green 2,Orange,Tank Top White,Cute,Thug Life,,,
3089,BFMC #3089,2497,96.55635234984872,,5,Dark Green 2,Brown,Yellow,Smiling Teeth,Thug Life,,,
4259,BFMC #4259,2498,96.46468251063142,,5,Dark Green 1,Brown,Green Orange Jacket,Smiling,,Vietnamite,,
327,BFMC #327,2499,96.43684983804987,,5,Pink,Brown,Light Brown,Smiling,Yellow Aviator,,,
4221,BFMC #4221,2500,96.37594334220366,,4,Light Blue,Blue,Black Hoddie,Upset,,,,
194,BFMC #194,2501,96.37331679884097,,5,Pink,Pink,Green Militar,Very Angry,Blue And Green,,,
884,BFMC #884,2502,96.25834413750569,,5,Dark Blue,Brown,Dark Militar Green Jacket,Smiling,,Blue Frenchie,,
1681,BFMC #1681,2503,96.20431891501859,,5,Light Green,Brown,Dark Militar Green Jacket,Smiling Cigarrete,Yellow Aviator,,,
4119,BFMC #4119,2504,96.18485462449833,,5,Dark Green 1,Blue,Blue White Leafs,Very Angry,Green Aviator,,,
2136,BFMC #2136,2505,96.12495010084247,,5,Light,Blue,Yellow,Curious,,Blue Party,,
3805,BFMC #3805,2506,95.89045596135877,,5,Dark Green 2,Green,Militar Jacket,Bubble Gum,,Hunter,,
2595,BFMC #2595,2507,95.85943664942569,,5,Light Blue,Blue,Green Leafs,Smiling,Yellow Aviator,,,
2095,BFMC #2095,2508,95.69157481045693,,4,Dark Blue,Brown,Militar Green Jacket,Smiling Bubble Gum,,,,
1536,BFMC #1536,2509,95.63547870716268,Bear,5,Dark Blue,Blue,Blue Stars,Smiling,,,,
1834,BFMC #1834,2510,95.50750770195852,,5,Yellow,Brown,Green Orange Jacket,Very Angry Teeth,Yellow,,,
3508,BFMC #3508,2511,95.3779073917977,,5,Dark Blue,Blue,Black Hoddie,Bubble Gum,Sun Glasses,,,
4236,BFMC #4236,2512,95.31545220583322,,5,Yellow,Green,Basic Light,Cute,,Angel,,
4020,BFMC #4020,2513,95.13334057123464,,5,Dark Green 1,Pink,Militar Jacket,Smiling Braces,Green Aviator,,,
1007,BFMC #1007,2514,95.01950107304337,,5,Dark,Brown,Tank Top Militar,Bubble Gum,,Blue Party,,
3175,BFMC #3175,2515,94.9503546645811,Clown Nose,5,Dark Green 1,Green,Green Militar,Smiling Braces,,,,
2145,BFMC #2145,2516,94.9478303901594,,5,Light Blue,Brown,Basic Light,Very Angry Teeth,Blue Stars,,,
144,BFMC #144,2517,94.91214154455147,,5,Dark Green 1,Brown,Brown Hoddie,Oh Concerned,Blue Stars,,,
1574,BFMC #1574,2518,94.87434425351773,,5,Dark Green 2,Green,Blue White Leafs,Bubble Gum,Green Aviator,,,
428,BFMC #428,2519,94.85043897980998,,5,Light Green,Blue,Yellow,Very Angry,Green Aviator,,,
2568,BFMC #2568,2520,94.79392279229215,,5,Dark Blue,Pink,Blue White Leafs,Angry,,,,Teeth
2518,BFMC #2518,2521,94.72878417610163,,5,Dark Green 1,Green,Basic Light,Cute,,Blue Frenchie,,
2600,BFMC #2600,2522,94.50896734667789,,5,Light Green,Green,Blue White Leafs,Smiling Braces,Blue And Green,,,
2489,BFMC #2489,2523,94.49985296517168,,5,Light Blue,Green,Militar Jacket,Bubble Gum,,,,Big Foot Gold
4147,BFMC #4147,2524,94.48533161817612,Claws,5,Dark Green 2,Green,Green Leafs,Teeth,,,,
4768,BFMC #4768,2525,94.4699911791234,,5,Dark Green 1,Blue,Light Brown,Smiling Cigarrete,Yellow Aviator,,,
2234,BFMC #2234,2526,94.40451490058044,,5,Dark Green 2,Brown,Black Hoddie,Oh,Sun Glasses,,,
3746,BFMC #3746,2527,94.31181851208419,,5,Dark Green 1,Brown,Tank Top Brown,Angry Teeth,Blue Stars,,,
591,BFMC #591,2528,94.2057432927641,,5,Dark Blue,Brown,Brown,Bubble Gum,Sun Glasses,,,
3146,BFMC #3146,2529,94.17681986472144,,5,Light Green,Brown,Brown Hoddie,Angry Teeth,,Big Foot Hat,,
4694,BFMC #4694,2530,94.16702588362455,,6,Light Green,Green,Basic Light,Cute,Blue And Green,,,Teeth
570,BFMC #570,2531,94.14237573439812,,4,Light Blue,Brown,Brown,Angry Teeth,,,,
1738,BFMC #1738,2532,94.10270316148979,,4,Dark,Brown,Brown,Smiling Teeth,,,,
3186,BFMC #3186,2533,94.03383595018984,,5,Dark Green 1,Blue,Tank Top Brown,Curious,Yellow,,,
4826,BFMC #4826,2534,93.98161424242514,,5,Dark,Brown,Tank Top Militar,Red Tongue,Blue And Green,,,
1979,BFMC #1979,2535,93.8772923475831,,5,Dark,Brown,Green Leafs,Oh Concerned,,Blue Party,,
2720,BFMC #2720,2536,93.86846842269165,,5,Dark,Brown,Dark Militar Green Jacket,Very Angry Teeth,Sun Glasses,,,
61,BFMC #61,2537,93.54457421394743,,5,Dark Green 1,Green,Green Orange Jacket,Oh,Yellow Aviator,,,
4078,BFMC #4078,2538,93.51896170161825,,5,Dark Green 2,Orange,Green Leafs,Sad,Yellow And Blue,,,
90,BFMC #90,2539,93.48658545083212,Clown Nose,5,Light,Blue,Dark Militar Green Jacket,Bubble Gum,,,,
4995,BFMC #4995,2540,93.44337839183491,,5,Light Blue,Brown,Militar Green Jacket,Oh,,Blue Party,,
2520,BFMC #2520,2541,93.41422293307221,,5,Yellow,Green,Light Green Jacket,Cute,Yellow And Blue,,,
4101,BFMC #4101,2542,93.39955582044102,,5,Pink,Brown,Militar Green Jacket,Red Tongue,Yellow And Blue,,,
4883,BFMC #4883,2543,93.34635234576271,,5,Light,Blue,Blue White Leafs,Upset,Sun Glasses,,,
2561,BFMC #2561,2544,93.32183725237141,,5,Dark Green 2,Orange,Tank Top Militar,Angry Teeth,Sun Glasses,,,
4476,BFMC #4476,2545,93.2087018680252,,5,Dark Green 1,Blue,Green Militar,Cute,Thug Life,,,
3045,BFMC #3045,2546,93.18732524697438,,5,Pink,Brown,Militar Jacket,Sad,Blue And Green,,,
4817,BFMC #4817,2547,93.18306839123487,,5,Dark Blue,Green,Militar Green Jacket,Golden Teeth,,Angel,,
1424,BFMC #1424,2548,93.15178194547785,,5,Dark Green 1,Brown,Dark Militar Green Jacket,Red Tongue,,Big Foot Hat,,
3158,BFMC #3158,2549,93.14781312806444,,5,Dark,Blue,Tank Top Brown,Golden Teeth,Yellow,,,
981,BFMC #981,2550,92.95808034231678,,4,Dark Blue,Orange,Tank Top Red,Smiling Braces,,,,
2659,BFMC #2659,2551,92.92671387742142,,5,Dark,Brown,Tank Top Red,Smiling,Blue Stars,,,
2525,BFMC #2525,2552,92.92139369610001,,5,Light Green,Green,Basic Light,Smiling Braces,,Angel,,
1725,BFMC #1725,2553,92.84979061923991,,5,Dark Green 2,Brown,Yellow,Sad,Yellow And Blue,,,
3552,BFMC #3552,2554,92.83359271878489,,5,Dark Green 2,Pink,Basic Light,Curious,Yellow Aviator,,,
4215,BFMC #4215,2555,92.57252422687337,,5,Dark,Brown,Green Leafs,Smiling Teeth,Green Aviator,,,
2655,BFMC #2655,2556,92.50511261203272,,4,Dark Green 1,Brown,Black Hoddie,Smiling Teeth,,,,
148,BFMC #148,2557,92.35574830222389,,5,Dark Green 2,Green,Militar Jacket,Teeth,Yellow,,,
1225,BFMC #1225,2558,92.30228342452658,,5,Dark Green 2,Blue,Tank Top White,Angry Teeth,,,,Big Foot Gold
3640,BFMC #3640,2559,92.29869096721767,,5,Light Green,Green,Yellow,Cute,Yellow And Blue,,,
3392,BFMC #3392,2560,92.226371605562,,4,Dark Green 2,Brown,Blue Stars,Red Tongue,,,,
2441,BFMC #2441,2561,92.1909871592533,,5,Dark Blue,Brown,Green Orange Jacket,Smiling Cigarrete,,Black Power,,
1074,BFMC #1074,2562,92.18878616986846,,4,Dark Green 2,Brown,Brown Big Foot,Oh Concerned,,,,
2839,BFMC #2839,2563,92.13180267704094,,5,Light Green,Blue,Militar Jacket,Very Angry,,Blue Party,,
3388,BFMC #3388,2564,92.07034763545532,,5,Light,Orange,Green Leafs,Very Angry,,Blue Party,,
796,BFMC #796,2565,91.98818289175075,,5,Dark Green 2,Orange,Blue White Leafs,Angry Teeth,,,,Teeth
2360,BFMC #2360,2566,91.85106483431956,,4,Dark Green 2,Green,Green Hoddie,Smiling Braces,,,,
4407,BFMC #4407,2567,91.74225030994027,,5,Dark Green 2,Green,Brown Hoddie,Cute,Thug Life,,,
3671,BFMC #3671,2568,91.66930051495035,,5,Yellow,Blue,Yellow,Angry,Sun Glasses,,,
1236,BFMC #1236,2569,91.64061690789727,,5,Dark Blue,Brown,Basic Light,Oh,,Black Power,,
873,BFMC #873,2570,91.63183434727497,Claws,5,Dark Green 1,Green,Blue White Leafs,Cute,,,,
461,BFMC #461,2571,91.6283160998274,,5,Light Green,Brown,Militar Green Jacket,Oh Concerned,,,,Teeth
1112,BFMC #1112,2572,91.53836991516229,Claws,5,Pink,Brown,Yellow,Angry,,,,
3403,BFMC #3403,2573,91.49432036492747,,4,Dark Blue,Green,Grey Militar,Oh,,,,
2001,BFMC #2001,2574,91.33435679710504,,5,Yellow,Blue,Brown Hoddie,Angry Teeth,Yellow,,,
4413,BFMC #4413,2575,91.28691680129708,,5,Pink,Green,Brown Hoddie,Golden Teeth,Sun Glasses,,,
4650,BFMC #4650,2576,91.28049695167302,,5,Light Green,Blue,Brown Hoddie,Golden Teeth,Blue Stars,,,
2496,BFMC #2496,2577,91.28040868902208,,4,Yellow,Brown,Tank Top White,Oh Concerned,,,,
3645,BFMC #3645,2578,91.16685406254662,,5,Dark Green 2,Brown,Tank Top White,Sad,Blue And Green,,,
1010,BFMC #1010,2579,91.14057390063489,,5,Dark Blue,Brown,Brown Hoddie,Smiling Braces,Thug Life,,,
3274,BFMC #3274,2580,90.94806987036078,,5,Light,Brown,Light Brown,Smiling Braces,Yellow And Blue,,,
4036,BFMC #4036,2581,90.75695754027227,,5,Dark Green 2,Pink,Tank Top Militar,Smiling,Blue Stars,,,
2279,BFMC #2279,2582,90.72984160044871,,4,Dark Blue,Green,Green Hoddie,Cute,,,,
1785,BFMC #1785,2583,90.64068710404918,,5,Pink,Blue,Green Militar,Cute,Yellow,,,
3734,BFMC #3734,2584,90.53667888489323,,5,Dark Blue,Blue,Green Orange Jacket,Bubble Gum,,Angel,,
3341,BFMC #3341,2585,90.47613806477077,,5,Dark,Pink,Militar Green Jacket,Cute,,Big Foot Hat,,
1827,BFMC #1827,2586,90.30654258541722,Bear,5,Dark Green 2,Blue,Green Leafs,Wow,,,,
2182,BFMC #2182,2587,90.2459214801264,,4,Light Blue,Brown,Tank Top White,Smiling Teeth,,,,
1426,BFMC #1426,2588,90.18848521244749,,5,Light Blue,Blue,Dark Militar Green Jacket,Golden Teeth,Yellow,,,
1474,BFMC #1474,2589,90.16684394071179,Claws,5,Dark Green 2,Brown,Tank Top Militar,Very Angry,,,,
4862,BFMC #4862,2590,90.15006253792876,,4,Dark,Pink,Light Brown,Teeth,,,,
192,BFMC #192,2591,90.04765720213022,,5,Dark Blue,Blue,Blue White Leafs,Smiling,,Blue Party,,
3598,BFMC #3598,2592,89.97077022013174,,5,Light,Pink,Brown Hoddie,Bubble Gum,Yellow,,,
4570,BFMC #4570,2593,89.9385878319333,,5,Pink,Green,Militar Green Jacket,Smiling Cigarrete,Green Aviator,,,
3323,BFMC #3323,2594,89.91472032869801,,5,Orange,Blue,Light Green Jacket,Angry,,,,Teeth
3956,BFMC #3956,2595,89.68099488389133,,4,Dark Green 2,Orange,Black Hoddie,Curious,,,,
1841,BFMC #1841,2596,89.51665712916821,,5,Light,Orange,Blue White Leafs,Smiling,Blue And Green,,,
201,BFMC #201,2597,89.47900284872784,,5,Yellow,Blue,Light Brown,Golden Teeth,Yellow,,,
2638,BFMC #2638,2598,89.47754292618912,Claws,5,Light Green,Green,Dark Militar Green Jacket,Very Angry,,,,
246,BFMC #246,2599,89.46420701366303,,5,Dark,Brown,Green Leafs,Sad,,,,Big Foot Gold
2018,BFMC #2018,2600,89.45872543794148,,4,Yellow,Green,Brown,Smiling,,,,
4798,BFMC #4798,2601,89.44528701389449,,4,Orange,Blue,Light Green Jacket,Wow,,,,
427,BFMC #427,2602,89.43531563045592,Clown Nose,5,Dark Green 1,Brown,,Sad,,Blue Party,,
665,BFMC #665,2603,89.42402950600867,,4,Dark,Green,Tank Top Red,Curious,,,,
4919,BFMC #4919,2604,89.37654032923963,,5,Light,Green,Green Orange Jacket,Cute,,Blue Party,,
4806,BFMC #4806,2605,89.3733611967745,,5,Dark Blue,Brown,Blue White Leafs,Bubble Gum,Yellow And Blue,,,
548,BFMC #548,2606,89.34686903303465,,5,Dark Green 2,Blue,Dark Militar Green Jacket,Very Angry,,Blue Party,,
1333,BFMC #1333,2607,89.32398715432572,,5,Yellow,Green,Militar Jacket,Curious,Sun Glasses,,,
1352,BFMC #1352,2608,89.25638873752216,,4,Dark,Green,,Red Tongue,,,,Bitcoin Gold
2303,BFMC #2303,2609,89.23546988795944,,4,Dark Green 2,Blue,Blue White Leafs,Wow,,,,
2401,BFMC #2401,2610,89.2151523316801,,5,Dark Blue,Brown,Light Brown,Upset,,Blue Party,,
4044,BFMC #4044,2611,89.21115327785097,,5,Light Green,Blue,Green Orange Jacket,Red Tongue,Blue Stars,,,
3699,BFMC #3699,2612,89.06606989772219,,4,Dark Blue,Blue,Blue Stars,Very Angry,,,,
4010,BFMC #4010,2613,88.99875627996384,,4,Pink,Brown,Grey Militar,Smiling,,,,
1614,BFMC #1614,2614,88.99050831453697,,4,Dark Green 1,Green,Brown,Smiling Braces,,,,
2899,BFMC #2899,2615,88.86500783808705,,4,Orange,Brown,Tank Top Brown,Golden Teeth,,,,
3498,BFMC #3498,2616,88.83927624180735,Claws,5,Dark,Blue,Green Militar,Golden Teeth,,,,
3609,BFMC #3609,2617,88.82674445307443,,4,Dark Blue,Brown,Grey Militar,Oh,,,,
4572,BFMC #4572,2618,88.72874270287437,,4,Light Green,Pink,Tank Top Militar,Angry Teeth,,,,
1549,BFMC #1549,2619,88.67647154506726,,5,Light Blue,Green,Militar Green Jacket,Oh,,,,Teeth
1692,BFMC #1692,2620,88.6411453600638,,5,Dark Blue,Blue,Basic Light,Very Angry,,Hunter,,
2338,BFMC #2338,2621,88.63517245359085,,4,Light Green,Green,Tank Top Brown,Angry,,,,
3986,BFMC #3986,2622,88.50330221314586,,5,Light,Brown,Blue White Leafs,Bubble Gum,Blue And Green,,,
2660,BFMC #2660,2623,88.4115552363651,,5,Yellow,Brown,Blue White Leafs,Smiling Cigarrete,Yellow,,,
2610,BFMC #2610,2624,88.4070365368698,,4,Dark Blue,Blue,Tank Top Red,Angry Teeth,,,,
704,BFMC #704,2625,88.4010391420247,,5,Dark Green 1,Blue,Basic Light,Smiling,,Blue Frenchie,,
3199,BFMC #3199,2626,88.35696331633217,,4,Light Blue,Green,Yellow,Sad,,,,
3832,BFMC #3832,2627,88.32753259578384,,5,Yellow,Blue,Basic Light,Angry Teeth,,Big Foot Hat,,
3522,BFMC #3522,2628,88.28461756554425,,5,Dark Blue,Brown,Green Leafs,Smiling Cigarrete,,Hunter,,
4248,BFMC #4248,2629,88.28254744834108,,5,Yellow,Orange,Green Leafs,Very Angry,Blue And Green,,,
1376,BFMC #1376,2630,88.11113265244728,,5,Dark,Pink,Tank Top White,Very Angry,Yellow,,,
170,BFMC #170,2631,88.10032731469859,,5,Dark,Brown,Dark Militar Green Jacket,Angry Teeth,Thug Life,,,
506,BFMC #506,2632,88.0499535409524,,4,Dark Green 2,Pink,Light Brown,Wow,,,,
1384,BFMC #1384,2633,88.00376429134873,,5,Dark Blue,Orange,Yellow,Smiling Braces,,,,Teeth
59,BFMC #59,2634,87.97080395872113,,4,Dark Green 2,Green,Brown,Curious,,,,
4627,BFMC #4627,2635,87.94653310618048,,4,Light,Orange,Brown Big Foot,Smiling Cigarrete,,,,
2529,BFMC #2529,2636,87.94243821676856,,5,Dark Green 2,Blue,Green Militar,Angry,Blue Stars,,,
1358,BFMC #1358,2637,87.60844773145247,,5,Light Blue,Blue,Militar Green Jacket,Angry Teeth,Blue And Green,,,
4372,BFMC #4372,2638,87.53240465737544,,4,Dark Green 1,Blue,Tank Top White,Wow,,,,
1084,BFMC #1084,2639,87.42720698678393,,5,Light Green,Blue,Yellow,Angry Teeth,Blue And Green,,,
2476,BFMC #2476,2640,87.29278881107963,,4,Light Green,Brown,Tank Top White,Oh Concerned,,,,
4039,BFMC #4039,2641,87.22959445229313,,5,Pink,Green,Militar Jacket,Smiling Braces,Yellow,,,
1452,BFMC #1452,2642,87.21000094878063,,5,Dark Green 1,Brown,Yellow,Very Angry,,Blue Party,,
930,BFMC #930,2643,87.14861588112237,,5,Dark,Brown,Basic Light,Smiling Cigarrete,,Black Power,,
102,BFMC #102,2644,87.10827871013839,,4,Dark,Blue,Black Hoddie,Curious,,,,
927,BFMC #927,2645,87.00279778079832,,5,Dark Green 1,Brown,,Very Angry,Yellow And Blue,Hunter,,
3568,BFMC #3568,2646,86.96268621090056,Bear,5,Dark Blue,Blue,Green Militar,Upset,,,,
1292,BFMC #1292,2647,86.95266334005007,,5,Dark Blue,Blue,Yellow,Very Angry,Yellow And Blue,,,
2017,BFMC #2017,2648,86.86379951588525,,4,Orange,Blue,Tank Top Militar,Very Angry,,,,
26,BFMC #26,2649,86.8417709082543,,4,Dark Blue,Green,Grey Militar,Smiling Cigarrete,,,,
275,BFMC #275,2650,86.71859259136089,,4,Dark Green 1,Brown,Green Hoddie,Bubble Gum,,,,
1797,BFMC #1797,2651,86.70611635725365,,5,Dark Green 2,Green,Green Militar,Cute,Blue Stars,,,
3067,BFMC #3067,2652,86.66388841932057,,5,Dark Green 1,Blue,Green Leafs,Angry,,Blue Party,,
546,BFMC #546,2653,86.59434438833904,,4,Dark Blue,Brown,Grey Militar,Bubble Gum,,,,
2098,BFMC #2098,2654,86.53189017742714,,5,Dark,Blue,Militar Green Jacket,Angry Teeth,,Blue Party,,
3489,BFMC #3489,2655,86.51450526206595,,4,Light,Blue,Blue White Leafs,Red Tongue,,,,
832,BFMC #832,2656,86.33772286050618,,5,Dark Blue,Blue,Tank Top White,Golden Teeth,Blue And Green,,,
783,BFMC #783,2657,86.25186707075518,Claws,5,Light Green,Brown,Basic Light,Smiling Teeth,,,,
1884,BFMC #1884,2658,86.12356702991895,,4,Dark Green 2,Brown,Tank Top Red,Angry,,,,
301,BFMC #301,2659,86.11410800698027,,4,Light,Brown,Tank Top Brown,Smiling Braces,,,,
1258,BFMC #1258,2660,85.97306135531069,,4,Light,Orange,Tank Top Militar,Very Angry,,,,
2368,BFMC #2368,2661,85.91188974874605,,4,Dark,Brown,Tank Top Brown,Red Tongue,,,,
1810,BFMC #1810,2662,85.8503933526683,,4,Dark Green 2,Blue,,Smiling,,Vietinamite With Horns On Fire,,
602,BFMC #602,2663,85.76535109383357,Bear,6,Dark Green 2,Green,Green Orange Jacket,Smiling,Yellow,,,
4532,BFMC #4532,2664,85.73547246651934,,5,Orange,Orange,Basic Light,Angry Teeth,Blue Stars,,,
4733,BFMC #4733,2665,85.6913615108567,,5,Light Green,Blue,Dark Militar Green Jacket,Very Angry,Sun Glasses,,,
1071,BFMC #1071,2666,85.63367987142584,Bear,5,Yellow,Brown,Militar Green Jacket,Upset,,,,
4161,BFMC #4161,2667,85.60787159020398,,5,Light,Green,Green Militar,Smiling Cigarrete,Blue And Green,,,
3635,BFMC #3635,2668,85.29871889056611,,4,Dark Blue,Brown,Green Militar,Very Angry Teeth,,,,
4651,BFMC #4651,2669,85.28250725440046,,5,Light Green,Blue,Green Militar,Smiling Cigarrete,Sun Glasses,,,
1728,BFMC #1728,2670,85.26748423829198,,5,Dark Green 2,Blue,Brown Hoddie,Smiling Cigarrete,Yellow And Blue,,,
4121,BFMC #4121,2671,85.21616604744527,,4,Pink,Orange,Green Militar,Curious,,,,
4370,BFMC #4370,2672,85.16095844839084,,4,Dark,Brown,Blue White Leafs,Oh Concerned,,,,
3724,BFMC #3724,2673,85.15076292825248,,4,Dark Green 2,Blue,Brown Big Foot,Upset,,,,
