ID,Name,Rank,Rarity_Score,Accessories-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Face-Scores,Glasses-Scores,Hat-Scores,Legendary-Scores,Necklace-Scores
4413,BFMC #4413,2575,91.28691680129708,,2,14,5,33,19,16,,,
4650,BFMC #4650,2576,91.28049695167302,,2,11,5,33,19,18,,,
2496,BFMC #2496,2577,91.28040868902208,,7,15,2,35,29,,,,
3645,BFMC #3645,2578,91.16685406254662,,2,6,2,35,27,16,,,
1010,BFMC #1010,2579,91.14057390063489,,2,7,2,33,20,24,,,
3274,BFMC #3274,2580,90.94806987036078,,2,11,2,31,20,22,,,
4036,BFMC #4036,2581,90.75695754027227,,2,6,9,40,12,18,,,
2279,BFMC #2279,2582,90.72984160044871,,7,7,5,51,18,,,,
1785,BFMC #1785,2583,90.64068710404918,,2,14,5,34,18,15,,,
3734,BFMC #3734,2584,90.53667888489323,,2,7,5,26,17,,31,,
3341,BFMC #3341,2585,90.47613806477077,,2,7,9,27,18,,24,,
1827,BFMC #1827,2586,90.30654258541722,17,2,6,5,26,31,,,,
2182,BFMC #2182,2587,90.2459214801264,,7,16,2,35,28,,,,
1426,BFMC #1426,2588,90.18848521244749,,2,16,5,31,19,15,,,
1474,BFMC #1474,2589,90.16684394071179,20,2,6,2,40,18,,,,
4862,BFMC #4862,2590,90.15006253792876,,7,7,9,31,33,,,,
192,BFMC #192,2591,90.04765720213022,,2,7,5,37,12,,25,,
3598,BFMC #3598,2592,89.97077022013174,,2,11,9,33,17,15,,,
4570,BFMC #4570,2593,89.9385878319333,,2,14,5,27,14,25,,,
3323,BFMC #3323,2594,89.91472032869801,,2,15,5,29,20,,,,17
3956,BFMC #3956,2595,89.68099488389133,,7,6,8,46,20,,,,
1841,BFMC #1841,2596,89.51665712916821,,2,11,8,37,12,16,,,
201,BFMC #201,2597,89.47900284872784,,2,15,5,31,19,15,,,
2638,BFMC #2638,2598,89.47754292618912,20,2,11,5,31,18,,,,
246,BFMC #246,2599,89.46420701366303,,2,7,2,26,27,,,,23
2018,BFMC #2018,2600,89.45872543794148,,7,15,5,48,12,,,,
4798,BFMC #4798,2601,89.44528701389449,,7,15,5,29,31,,,,
427,BFMC #427,2602,89.43531563045592,25,2,7,2,,27,,25,,
665,BFMC #665,2603,89.42402950600867,,7,7,5,49,20,,,,
4919,BFMC #4919,2604,89.37654032923963,,2,11,5,26,18,,25,,
4806,BFMC #4806,2605,89.3733611967745,,2,7,2,37,17,22,,,
548,BFMC #548,2606,89.34686903303465,,2,6,5,31,18,,25,,
1333,BFMC #1333,2607,89.32398715432572,,2,15,5,29,20,16,,,
1352,BFMC #1352,2608,89.25638873752216,,7,7,5,,24,,,,44
2303,BFMC #2303,2609,89.23546988795944,,7,6,5,37,31,,,,
2401,BFMC #2401,2610,89.2151523316801,,2,7,2,31,20,,25,,
4044,BFMC #4044,2611,89.21115327785097,,2,11,5,26,24,18,,,
3699,BFMC #3699,2612,89.06606989772219,,7,7,5,50,18,,,,
4010,BFMC #4010,2613,88.99875627996384,,7,14,2,51,12,,,,
1614,BFMC #1614,2614,88.99050831453697,,7,7,5,48,20,,,,
2899,BFMC #2899,2615,88.86500783808705,,7,15,2,44,19,,,,
3498,BFMC #3498,2616,88.83927624180735,20,2,7,5,34,19,,,,
3609,BFMC #3609,2617,88.82674445307443,,7,7,2,51,19,,,,
4572,BFMC #4572,2618,88.72874270287437,,7,11,9,40,19,,,,
1549,BFMC #1549,2619,88.67647154506726,,2,16,5,27,19,,,,17
1692,BFMC #1692,2620,88.6411453600638,,2,7,5,21,18,,34,,
2338,BFMC #2338,2621,88.63517245359085,,7,11,5,44,20,,,,
3986,BFMC #3986,2622,88.50330221314586,,2,11,2,37,17,16,,,
2660,BFMC #2660,2623,88.4115552363651,,2,15,2,37,14,15,,,
2610,BFMC #2610,2624,88.4070365368698,,7,7,5,49,19,,,,
704,BFMC #704,2625,88.4010391420247,,2,7,5,21,12,,39,,
3199,BFMC #3199,2626,88.35696331633217,,7,16,5,31,27,,,,
3832,BFMC #3832,2627,88.32753259578384,,2,15,5,21,19,,24,,
3522,BFMC #3522,2628,88.28461756554425,,2,7,2,26,14,,34,,
4248,BFMC #4248,2629,88.28254744834108,,2,15,8,26,18,16,,,
1376,BFMC #1376,2630,88.11113265244728,,2,7,9,35,18,15,,,
170,BFMC #170,2631,88.10032731469859,,2,7,2,31,19,24,,,
506,BFMC #506,2632,88.0499535409524,,7,6,9,31,31,,,,
1384,BFMC #1384,2633,88.00376429134873,,2,7,8,31,20,,,,17
59,BFMC #59,2634,87.97080395872113,,7,6,5,48,20,,,,
4627,BFMC #4627,2635,87.94653310618048,,7,11,8,45,14,,,,
2529,BFMC #2529,2636,87.94243821676856,,2,6,5,34,20,18,,,
1358,BFMC #1358,2637,87.60844773145247,,2,16,5,27,19,16,,,
4372,BFMC #4372,2638,87.53240465737544,,7,7,5,35,31,,,,
1084,BFMC #1084,2639,87.42720698678393,,2,11,5,31,19,16,,,
2476,BFMC #2476,2640,87.29278881107963,,7,11,2,35,29,,,,
4039,BFMC #4039,2641,87.22959445229313,,2,14,5,29,20,15,,,
1452,BFMC #1452,2642,87.21000094878063,,2,7,2,31,18,,25,,
930,BFMC #930,2643,87.14861588112237,,2,7,2,21,14,,38,,
102,BFMC #102,2644,87.10827871013839,,7,7,5,46,20,,,,
927,BFMC #927,2645,87.00279778079832,,2,7,2,,18,22,34,,
3568,BFMC #3568,2646,86.96268621090056,17,2,7,5,34,20,,,,
1292,BFMC #1292,2647,86.95266334005007,,2,7,5,31,18,22,,,
2017,BFMC #2017,2648,86.86379951588525,,7,15,5,40,18,,,,
26,BFMC #26,2649,86.8417709082543,,7,7,5,51,14,,,,
275,BFMC #275,2650,86.71859259136089,,7,7,2,51,17,,,,
1797,BFMC #1797,2651,86.70611635725365,,2,6,5,34,18,18,,,
3067,BFMC #3067,2652,86.66388841932057,,2,7,5,26,20,,25,,
546,BFMC #546,2653,86.59434438833904,,7,7,2,51,17,,,,
2098,BFMC #2098,2654,86.53189017742714,,2,7,5,27,19,,25,,
3489,BFMC #3489,2655,86.51450526206595,,7,11,5,37,24,,,,
832,BFMC #832,2656,86.33772286050618,,2,7,5,35,19,16,,,
783,BFMC #783,2657,86.25186707075518,20,2,11,2,21,28,,,,
1884,BFMC #1884,2658,86.12356702991895,,7,6,2,49,20,,,,
301,BFMC #301,2659,86.11410800698027,,7,11,2,44,20,,,,
1258,BFMC #1258,2660,85.97306135531069,,7,11,8,40,18,,,,
2368,BFMC #2368,2661,85.91188974874605,,7,7,2,44,24,,,,
1810,BFMC #1810,2662,85.8503933526683,,7,6,5,,12,,53,,
602,BFMC #602,2663,85.76535109383357,17,2,6,5,26,12,15,,,
4532,BFMC #4532,2664,85.73547246651934,,2,15,8,21,19,18,,,
4733,BFMC #4733,2665,85.6913615108567,,2,11,5,31,18,16,,,
1071,BFMC #1071,2666,85.63367987142584,17,2,15,2,27,20,,,,
4161,BFMC #4161,2667,85.60787159020398,,2,11,5,34,14,16,,,
3635,BFMC #3635,2668,85.29871889056611,,7,7,2,34,33,,,,
4651,BFMC #4651,2669,85.28250725440046,,2,11,5,34,14,16,,,
1728,BFMC #1728,2670,85.26748423829198,,2,6,5,33,14,22,,,
4121,BFMC #4121,2671,85.21616604744527,,7,14,8,34,20,,,,
4370,BFMC #4370,2672,85.16095844839084,,7,7,2,37,29,,,,
3724,BFMC #3724,2673,85.15076292825248,,7,6,5,45,20,,,,
1969,BFMC #1969,2674,85.05208107422597,,7,7,5,46,18,,,,
4654,BFMC #4654,2675,84.99686790063717,,2,7,2,26,29,16,,,
3962,BFMC #3962,2676,84.99479224947773,,2,7,9,29,20,16,,,
1405,BFMC #1405,2677,84.95017733021422,,2,6,2,26,29,16,,,
913,BFMC #913,2678,84.90577454268062,,7,15,2,29,29,,,,
957,BFMC #957,2679,84.89726346159317,,7,6,2,48,19,,,,
271,BFMC #271,2680,84.88892827260446,,7,14,8,35,18,,,,
4475,BFMC #4475,2681,84.7775477471056,20,2,15,5,21,20,,,,
1730,BFMC #1730,2682,84.52642300609155,,7,15,5,35,20,,,,
2928,BFMC #2928,2683,84.44059455928014,,2,7,2,21,19,,31,,
2632,BFMC #2632,2684,84.3808786773177,,7,16,8,33,18,,,,
4386,BFMC #4386,2685,84.2968258499531,,2,15,2,33,14,15,,,
2187,BFMC #2187,2686,84.24810106259088,,7,7,5,44,20,,,,
4526,BFMC #4526,2687,84.1351142002119,,2,15,9,21,20,15,,,
493,BFMC #493,2688,84.1286444207359,,2,7,2,37,19,15,,,
959,BFMC #959,2689,83.89450753383926,,2,7,2,29,17,,24,,
1374,BFMC #1374,2690,83.87128733378493,,7,16,2,29,28,,,,
948,BFMC #948,2691,83.78105084045168,,7,11,2,37,24,,,,
2512,BFMC #2512,2692,83.77536060896745,,7,6,5,45,18,,,,
2681,BFMC #2681,2693,83.65623843941317,,7,14,2,29,29,,,,
3559,BFMC #3559,2694,83.59722082645278,,2,7,2,26,19,25,,,
2440,BFMC #2440,2695,83.52719982424009,,2,7,5,29,17,22,,,
1133,BFMC #1133,2696,83.51363602361299,,7,11,2,31,29,,,,
3813,BFMC #3813,2697,83.32161015982045,,2,7,2,31,20,18,,,
4624,BFMC #4624,2698,83.26484348311796,,2,7,9,26,20,16,,,
2592,BFMC #2592,2699,83.16382842428706,,2,7,8,21,19,24,,,
4583,BFMC #4583,2700,83.06829763946114,,2,7,2,26,19,24,,,
3295,BFMC #3295,2701,83.05262533851439,,7,11,2,44,17,,,,
2642,BFMC #2642,2702,82.95561561178523,,7,11,5,,12,,46,,
619,BFMC #619,2703,82.83044123747305,,2,7,2,26,19,24,,,
2768,BFMC #2768,2704,82.47751332439002,,7,7,8,40,18,,,,
1131,BFMC #1131,2705,82.43894054155008,,7,11,2,27,33,,,,
67,BFMC #67,2706,82.42261682142838,,2,7,5,,20,22,25,,
4863,BFMC #4863,2707,82.39951899841721,,2,7,2,33,17,18,,,
1029,BFMC #1029,2708,82.39139043400857,,2,6,9,29,17,16,,,
3285,BFMC #3285,2709,82.37789607362328,,2,7,2,26,19,,24,,
2427,BFMC #2427,2710,82.3630010343818,,7,7,2,37,27,,,,
107,BFMC #107,2711,82.29499225441876,17,2,7,2,35,17,,,,
4158,BFMC #4158,2712,82.01246485450751,,7,14,2,27,29,,,,
1787,BFMC #1787,2713,81.86540191295458,,7,16,9,35,12,,,,
2552,BFMC #2552,2714,81.71932067966885,,7,11,2,26,33,,,,
583,BFMC #583,2715,81.66334491153312,,2,11,5,26,19,16,,,
2249,BFMC #2249,2716,81.64191292631729,,7,7,9,37,19,,,,
3009,BFMC #3009,2717,81.6386132542893,,2,7,5,29,20,16,,,
4102,BFMC #4102,2718,81.6261753692366,,7,7,5,29,31,,,,
3930,BFMC #3930,2719,81.60594561458348,20,2,7,5,26,20,,,,
2802,BFMC #2802,2720,81.59024423157915,,2,15,2,29,12,18,,,
1717,BFMC #1717,2721,81.24436260734088,,7,16,5,31,20,,,,
3065,BFMC #3065,2722,81.23892433948824,,2,7,5,26,14,,25,,
814,BFMC #814,2723,81.23003571106551,,7,15,2,40,14,,,,
3003,BFMC #3003,2724,81.2216714659566,,2,7,9,29,14,,,,17
1222,BFMC #1222,2725,81.11733730783125,,7,7,2,35,28,,,,
2380,BFMC #2380,2726,81.04232282440044,,2,6,8,26,12,,24,,
2548,BFMC #2548,2727,81.01452216491582,,7,6,8,,33,24,,,
2121,BFMC #2121,2728,81.0058750820806,,2,7,2,29,20,18,,,
2260,BFMC #2260,2729,80.78322400826927,,2,7,5,21,19,,25,,
1290,BFMC #1290,2730,80.7588677086673,,7,7,2,50,12,,,,
1539,BFMC #1539,2731,80.64642895010692,,7,11,5,31,24,,,,
2492,BFMC #2492,2732,80.62501155448618,,2,11,5,26,20,15,,,
2923,BFMC #2923,2733,80.61031751145055,,2,6,2,33,20,15,,,
3475,BFMC #3475,2734,80.53488024362123,,7,15,5,31,20,,,,
603,BFMC #603,2735,80.53369317898823,,7,15,9,27,20,,,,
2856,BFMC #2856,2736,80.37067214980324,,7,15,9,26,20,,,,
2906,BFMC #2906,2737,80.33694773174359,,2,6,5,21,20,,24,,
2278,BFMC #2278,2738,80.15168385462746,,2,7,5,29,20,16,,,
769,BFMC #769,2739,80.11420193491318,,2,6,8,33,12,16,,,
4656,BFMC #4656,2740,80.08562130559476,,2,7,2,35,14,,,,17
1719,BFMC #1719,2741,80.05997831670176,,7,7,5,35,24,,,,
477,BFMC #477,2742,80.04980659993232,,7,11,5,35,20,,,,
196,BFMC #196,2743,80.02704923956112,,7,7,2,35,27,,,,
3358,BFMC #3358,2744,79.95316842653426,,7,6,5,45,14,,,,
4071,BFMC #4071,2745,79.82818198013088,17,2,11,2,26,19,,,,
4887,BFMC #4887,2746,79.76729031913754,,7,7,2,29,33,,,,
605,BFMC #605,2747,79.68057931705056,,7,7,5,40,19,,,,
3689,BFMC #3689,2748,79.39903551965222,,2,7,8,31,12,16,,,
224,BFMC #224,2749,79.15576181667777,,7,7,2,46,14,,,,
4509,BFMC #4509,2750,79.07940822340719,,2,6,2,21,29,16,,,
4566,BFMC #4566,2751,78.90838050369258,,2,6,5,27,20,16,,,
2722,BFMC #2722,2752,78.7128503119536,,7,11,2,29,27,,,,
4184,BFMC #4184,2753,78.61981201121468,,7,11,8,31,19,,,,
4921,BFMC #4921,2754,78.55950013632712,,7,6,2,49,12,,,,
119,BFMC #119,2755,78.49969128765636,,2,15,2,29,12,16,,,
3205,BFMC #3205,2756,78.33574749063654,,7,7,2,48,12,,,,
3114,BFMC #3114,2757,78.29250462262397,,2,7,9,27,14,16,,,
2080,BFMC #2080,2758,78.19188627060409,,7,11,5,33,20,,,,
1329,BFMC #1329,2759,78.11725503590087,,2,7,2,34,12,18,,,
3870,BFMC #3870,2760,77.6147910735777,,7,7,2,31,28,,,,
4689,BFMC #4689,2761,77.58745970667553,,2,7,8,31,12,15,,,
401,BFMC #401,2762,77.5213111478494,,7,11,2,35,20,,,,
4229,BFMC #4229,2763,77.43534493323021,,2,7,2,27,12,25,,,
423,BFMC #423,2764,77.26873967023528,,2,7,8,29,12,,,,17
5033,BFMC #5033,2765,77.25380495400405,,7,11,2,27,28,,,,
3529,BFMC #3529,2766,77.06942588466406,,7,7,8,26,27,,,,
2962,BFMC #2962,2767,76.96214313162194,,7,11,2,34,20,,,,
2353,BFMC #2353,2768,76.77638692698521,,7,11,2,26,28,,,,
3680,BFMC #3680,2769,76.7139588336372,,7,11,9,27,20,,,,
3352,BFMC #3352,2770,76.61040501752959,,2,7,2,31,17,15,,,
14,BFMC #14,2771,76.57483362839271,,2,14,2,29,12,15,,,
36,BFMC #36,2772,76.55178958203037,,2,7,5,26,20,15,,,
2484,BFMC #2484,2773,76.54689927072336,,2,15,2,21,19,15,,,
2692,BFMC #2692,2774,76.4997803737721,,7,11,2,26,28,,,,
9,BFMC #9,2775,76.40383721171393,,7,14,9,31,12,,,,
4086,BFMC #4086,2776,76.40025480228572,,7,7,2,31,27,,,,
642,BFMC #642,2777,76.12761161582651,,2,7,8,21,20,16,,,
2723,BFMC #2723,2778,76.09225685959937,,7,11,8,29,18,,,,
2920,BFMC #2920,2779,75.99353562085355,,7,7,5,37,18,,,,
1081,BFMC #1081,2780,75.93972814909067,,7,11,8,21,27,,,,
503,BFMC #503,2781,75.89469973546956,,7,11,9,31,14,,,,
3505,BFMC #3505,2782,75.84605543754984,,2,7,5,29,12,18,,,
312,BFMC #312,2783,75.7781797202246,,7,15,2,,17,32,,,
2998,BFMC #2998,2784,75.69434039027512,20,2,11,5,21,14,,,,
2911,BFMC #2911,2785,75.48540526585332,,2,7,5,26,14,18,,,
2394,BFMC #2394,2786,75.08146867310036,,7,14,5,29,18,,,,
774,BFMC #774,2787,74.94377783704131,,7,7,5,34,20,,,,
2742,BFMC #2742,2788,74.80403318036166,,7,16,5,26,18,,,,
2641,BFMC #2641,2789,74.72557990318226,,7,7,5,35,19,,,,
4935,BFMC #4935,2790,74.71416115327627,,7,6,2,45,12,,,,
1174,BFMC #1174,2791,74.7024696584776,,7,6,2,29,28,,,,
2736,BFMC #2736,2792,74.48881561187588,,7,14,5,29,18,,,,
2466,BFMC #2466,2793,74.38551036158792,17,2,11,2,21,19,,,,
4241,BFMC #4241,2794,74.32086152323753,20,2,6,2,,19,,,,23
4356,BFMC #4356,2795,74.22683009840569,,7,14,5,31,14,,,,
126,BFMC #126,2796,74.16752884649041,,7,7,2,37,19,,,,
779,BFMC #779,2797,74.10101770814452,,2,11,2,26,14,16,,,
557,BFMC #557,2798,74.06934915876863,,7,14,2,21,28,,,,
5100,BFMC #5100,2799,74.02970719569353,,2,7,2,31,14,15,,,
406,BFMC #406,2800,74.01876491359585,,7,11,2,31,20,,,,
2201,BFMC #2201,2801,74.00071066630774,,7,7,5,33,20,,,,
2575,BFMC #2575,2802,73.91303810411961,,7,14,5,27,19,,,,
4692,BFMC #4692,2803,73.74617422351027,,7,16,5,31,12,,,,
4186,BFMC #4186,2804,73.68612430420687,,7,7,2,26,29,,,,
3207,BFMC #3207,2805,73.6844634491882,,7,15,5,26,18,,,,
346,BFMC #346,2806,73.60307790061263,,7,11,2,31,20,,,,
1060,BFMC #1060,2807,73.39487164969965,,7,16,8,21,19,,,,
53,BFMC #53,2808,73.29336392367314,,7,6,9,29,20,,,,
3031,BFMC #3031,2809,73.19593148887192,,7,7,9,21,27,,,,
728,BFMC #728,2810,73.09892957658413,,7,7,2,27,28,,,,
3995,BFMC #3995,2811,73.06099748867261,,7,6,5,35,18,,,,
969,BFMC #969,2812,72.93046618255191,,7,15,5,26,18,,,,
2474,BFMC #2474,2813,72.50427541103771,,2,6,5,21,20,16,,,
1027,BFMC #1027,2814,72.32641134685898,,7,15,2,26,20,,,,
869,BFMC #869,2815,72.30540322492753,,7,6,8,29,20,,,,
3933,BFMC #3933,2816,72.25359106314642,,2,7,9,21,12,18,,,
1912,BFMC #1912,2817,72.20263295413729,,7,7,5,34,17,,,,
2038,BFMC #2038,2818,72.11577843504573,,7,7,5,31,20,,,,
2332,BFMC #2332,2819,71.93939184881701,,7,7,5,27,24,,,,
453,BFMC #453,2820,71.88797571472037,,7,14,9,27,12,,,,
1368,BFMC #1368,2821,71.71201843211549,,7,6,2,26,28,,,,
848,BFMC #848,2822,71.665278370382,,7,7,2,34,19,,,,
4421,BFMC #4421,2823,71.50824258309412,,7,7,2,29,24,,,,
3493,BFMC #3493,2824,71.48696261104533,,7,14,2,26,20,,,,
1650,BFMC #1650,2825,71.47412528398776,,7,11,5,29,18,,,,
98,BFMC #98,2826,71.4698165972531,,7,6,2,26,28,,,,
5069,BFMC #5069,2827,71.14667700150794,,7,11,2,29,20,,,,
3178,BFMC #3178,2828,71.08618751062085,,7,7,9,26,19,,,,
361,BFMC #361,2829,70.97946566059908,,7,7,5,26,24,,,,
3881,BFMC #3881,2830,70.9379307289692,,7,11,9,21,20,,,,
3126,BFMC #3126,2831,70.91767846447426,,7,11,2,29,19,,,,
4973,BFMC #4973,2832,70.91165624573385,,7,6,2,29,24,,,,
4453,BFMC #4453,2833,70.87007044829483,,7,11,2,29,20,,,,
613,BFMC #613,2834,70.79134131884777,,7,7,2,29,24,,,,
3953,BFMC #3953,2835,70.56232115310088,,7,15,8,26,12,,,,
3048,BFMC #3048,2836,70.50857173323013,,2,7,5,21,18,16,,,
1678,BFMC #1678,2837,70.39926219745291,,7,7,5,35,14,,,,
963,BFMC #963,2838,70.30323743817635,,7,15,2,31,12,,,,
3784,BFMC #3784,2839,70.11158760535595,,7,14,2,27,18,,,,
4977,BFMC #4977,2840,69.97577995895479,,2,6,2,21,20,16,,,
2244,BFMC #2244,2841,69.71077211174998,,7,7,2,31,20,,,,
1032,BFMC #1032,2842,69.54329229479663,,7,7,5,31,17,,,,
5017,BFMC #5017,2843,69.39577207936857,,2,7,2,21,19,16,,,
977,BFMC #977,2844,69.28810106259088,,7,7,5,29,20,,,,
872,BFMC #872,2845,69.07372307650762,,7,7,9,31,12,,,,
3613,BFMC #3613,2846,69.0172774155866,,7,11,2,29,18,,,,
3847,BFMC #3847,2847,68.94693025581734,,7,7,8,26,18,,,,
2892,BFMC #2892,2848,68.88168950801948,,7,7,2,31,19,,,,
4163,BFMC #4163,2849,68.75206991157657,,7,7,5,33,14,,,,
3848,BFMC #3848,2850,68.67668246848235,,7,6,5,29,20,,,,
2141,BFMC #2141,2851,68.52587947419089,,7,7,2,31,19,,,,
3615,BFMC #3615,2851,68.52587947419089,,7,7,2,31,19,,,,
2988,BFMC #2988,2853,68.37075180980989,,7,14,5,,18,22,,,
2453,BFMC #2453,2854,68.23303353579266,,7,7,8,27,17,,,,
782,BFMC #782,2855,68.22669755381895,,7,7,5,29,19,,,,
3039,BFMC #3039,2856,68.19009228282282,,2,7,2,26,12,16,,,
4323,BFMC #4323,2857,68.1709715086111,,7,11,2,33,12,,,,
2193,BFMC #2193,2858,68.1192608066003,,7,11,9,26,12,,,,
3060,BFMC #3060,2859,68.03301367019193,,7,6,5,29,18,,,,
3712,BFMC #3712,2860,67.89370934580917,,7,7,5,35,12,,,,
4239,BFMC #4239,2861,67.79492118653461,,2,7,2,21,17,16,,,
4905,BFMC #4905,2862,67.68747532759839,,7,11,2,26,19,,,,
694,BFMC #694,2863,67.53890421259456,,7,15,2,26,14,,,,
4182,BFMC #4182,2864,66.93945602636892,,7,16,2,21,19,,,,
4367,BFMC #4367,2865,66.72545830682184,,7,11,2,27,17,,,,
1273,BFMC #1273,2866,66.64928944328409,,7,7,2,31,17,,,,
5001,BFMC #5001,2866,66.64928944328409,,7,7,2,31,17,,,,
134,BFMC #134,2868,66.57611461110477,,7,7,2,29,20,,,,
4262,BFMC #4262,2869,66.56902564607107,,7,7,5,29,17,,,,
2375,BFMC #2375,2870,66.42437782886095,,7,6,5,31,14,,,,
3879,BFMC #3879,2871,66.2689251584002,,7,7,5,27,18,,,,
1589,BFMC #1589,2872,66.17695130894569,,7,6,2,31,17,,,,
281,BFMC #281,2873,65.9894478185796,,7,7,5,26,19,,,,
3795,BFMC #3795,2874,65.65233571395662,,7,7,8,27,14,,,,
4283,BFMC #4283,2875,65.61215586538512,,7,6,2,33,14,,,,
2267,BFMC #2267,2876,65.21290904783021,,7,6,2,21,27,,,,
4790,BFMC #4790,2877,64.77782954223422,,7,7,5,29,14,,,,
4308,BFMC #4308,2878,64.69920165310796,,7,11,5,21,19,,,,
1840,BFMC #1840,2879,64.61728111233593,,7,7,5,29,14,,,,
849,BFMC #849,2880,64.5812898243387,,7,7,5,31,12,,,,
3714,BFMC #3714,2881,64.15684847583901,,7,7,2,26,20,,,,
1070,BFMC #1070,2882,64.03889484399848,,7,7,2,26,20,,,,
4471,BFMC #4471,2883,63.89348987668751,,7,6,2,27,19,,,,
3584,BFMC #3584,2884,63.55128433465211,,7,11,2,26,14,,,,
2190,BFMC #2190,2885,63.30486339685777,,7,6,2,29,17,,,,
712,BFMC #712,2886,63.09544496706708,,7,7,2,26,19,,,,
4792,BFMC #4792,2887,62.89726346159317,,7,6,2,26,19,,,,
33,BFMC #33,2888,62.440131423122196,,7,11,5,,20,,,,17
1462,BFMC #1462,2889,62.11025363038118,,7,7,2,29,14,,,,
2684,BFMC #2684,2890,61.61105499077094,,7,7,5,26,14,,,,
1059,BFMC #1059,2891,61.40077081492862,,7,7,5,21,20,,,,
3981,BFMC #3981,2892,61.13720153119618,,7,7,2,26,17,,,,
4319,BFMC #4319,2893,60.739051151712005,,7,11,5,,20,16,,,
3034,BFMC #3034,2894,60.66486339685777,,7,6,2,26,17,,,,
4013,BFMC #4013,2895,60.58099000312937,,7,7,9,,12,,,,23
622,BFMC #622,2896,60.4616633453479,,7,6,2,,20,,,,23
2950,BFMC #2950,2897,60.14335901275399,,7,7,5,,14,,25,,
624,BFMC #624,2898,60.10172855422155,,7,7,5,27,12,,,,
5090,BFMC #5090,2899,59.24094042001434,,7,6,2,27,14,,,,
2208,BFMC #2208,2900,58.84130034228026,,7,7,2,26,14,,,,
945,BFMC #945,2901,58.3386937147918,,7,14,2,21,12,,,,
1253,BFMC #1253,2902,57.8863773220521,,7,6,9,21,12,,,,
2674,BFMC #2674,2903,57.69434375356397,,7,6,2,21,19,,,,
4899,BFMC #4899,2904,56.342256772980534,,7,7,5,21,14,,,,
