ID,Name,Rank,Rarity_Score,Attributes,Background,BodyObj,CardBank,Class,ClothPattern,ClothesObj,Ear,Expression,Extra,FaceObj,FaceTex,Foreground,Hair,HandObj,HandObj2,Hat,HeadObj,LeftHand,LeftShoulder,Mouth,Nose,RightHand,RightShoulder,Skin,Smock,Tail,Team,Whiskers
1861,Tez Dozen Team ι #421,2473,1100.5282322522467,15,#fabf60,iota_bodyObj4,regular,regular,,,iota_ear2,,,iota_faceObj11,,iota_fg13,,,,iota_hat21,,no,rabbit,,,no,flatfish3,monkeyE_brown_pink,,iota_tail0,iota,
1740,Tez Dozen Team ι #300,2474,1100.414014745523,14,#2fc897,,regular,regular,,,iota_ear4,,,,iota_faceTex2,iota_fg7,,green_leaves,,iota_hat4,,no,flower3,,,yes,,monkeyE_rose_pink,,iota_tail3,iota,
1061,Tez Dozen Team η #101,2475,1100.3961701052465,15,#a9a662,,regular,regular,cloud3,,,,,eta_typeB,,delta_typeD,eta_typeD,,,,leaves3,no,,eta_typeB,,no,grass2,aqua_green,,eta_typeB,eta,
1509,Tez Dozen Team ι #069,2476,1100.2775457389234,14,#c6c06e,iota_bodyObj8,regular,regular,,,iota_ear3,,,iota_faceObj6,,iota_fg14,,,,,,no,flatfish,,,no,pinetree2,monkeyG_blue,,iota_tail1,iota,
1143,Tez Dozen Team η #183,2477,1100.1005655936642,17,#706e99,,regular,regular,meadow,,,,kanto_cooking,eta_typeE,,eta_typeD,eta_typeA,dandelion,,player2,,no,bush,eta_typeC,,yes,,cornsilk,,eta_typeC,eta,
868,Tez Dozen Team ζ #148,2478,1099.6369436534553,17,#e0d5a6,,regular,regular,cloud3,no,,,,zeta_typeB,,epsilon_typeA,,,,eye,zeta_typeB,yes,flower3,zeta_typeD,,yes,butterfly3,lemonyellow_blue,,zeta_typeH,zeta,
1448,Tez Dozen Team ι #008,2479,1099.5518658772348,14,#ffb394,iota_bodyObj14,regular,regular,,,iota_ear1,,,iota_faceObj7,,iota_fg17,,torch,,iota_hat14,,no,coral,,,yes,,monkeyG_gray,,,iota,
2345,Tez Dozen Team κ #425,2480,1099.120800740564,14,#99ecbb,,regular,regular,kappa_ptn10,,,,,,,kappa_fg1,,tea_cup,,kappa_hat1,,yes,bug2,kappa_mouth10,,yes,,chickenD_2,,kappa_tail0,kappa,
977,Tez Dozen Team η #017,2481,1099.0916830813542,17,#2da05b,,regular,regular,irregular_lines,,,,,eta_typeC,,epsilon_typeD,eta_typeB,,,duck,player,no,bird2,eta_typeA,,no,butterfly3,yellowgreen_darkbrown,,eta_typeA,eta,
2261,Tez Dozen Team κ #341,2482,1098.9347413429666,14,#b59bd1,kappa_bodyObj5,regular,regular,kappa_ptn10,,,,,,,kappa_fg8,,scepter,,kappa_hat7,,no,mouse,kappa_mouth0,,yes,,chickenD_1,,,kappa,
582,Tez Dozen Team ε #102,2483,1098.2751999437437,16,#20bfa3,,regular,regular,horizon4,no,,,tea,,,,,lotus,,,epsilon_typeD,no,,epsilon_typeD,epsilon_typeD,yes,,darkbrown,,epsilon_typeA,epsilon,epsilon_typeD
204,Tez Dozen Team β #084,2484,1098.1608252241847,14,#ff7d4d,,sextuple,regular,,,,,,beta_typeB,,,,icecream,,top_hat,beta_typeD,no,,,beta_typeA,yes,,brown,cloak,beta_typeA,beta,
924,Tez Dozen Team ζ #204,2485,1097.8709110568795,17,#70ac8a,,regular,regular,ripple3,yes,,,,zeta_typeA,,zeta_typeH,,,,mount,zeta_typeB,no,bird2,zeta_typeA,,no,butterfly3,darkbrown_brown,,zeta_typeF,zeta,
2278,Tez Dozen Team κ #358,2486,1097.5806716632208,14,#6bd769,kappa_bodyObj1,regular,regular,kappa_ptn5,,,,,,,kappa_fg12,,fork,,kappa_hat2,,no,ant,kappa_mouth2,,yes,,chickenB_1,,,kappa,
562,Tez Dozen Team ε #082,2487,1097.5323992801143,16,#ff8c41,,regular,regular,slash2,yes,,,,,,,,,,,epsilon_typeD,yes,flatfish,epsilon_typeC,epsilon_typeC,yes,butterfly2,lightblue,,epsilon_typeC,epsilon,epsilon_typeA
2568,Tez Dozen Team λ #168,2488,1097.5220739106194,13,#8ed2d5,lambda_bodyObj4,sextuple,regular,,,,,,lambda_faceObj7,,lambda_fg24,,scepter,,,,yes,dragonfly,,,yes,,dogE_2,,lambda_tail6,lambda,
1053,Tez Dozen Team η #093,2489,1097.489429628478,17,#dbb80a,,regular,regular,birds,,,,,eta_typeC,,eta_typeC,eta_typeC,,,unicorn,flower4,no,flower3,eta_typeB,,no,branch,chromeyellow_amethyst,,eta_typeC,eta,
1905,Tez Dozen Team ι #465,2490,1097.3923929627697,15,#80b58a,,regular,regular,,,iota_ear3,,,iota_faceObj10,iota_faceTex6,iota_fg15,,,,iota_hat0,,no,little_monkey,,,no,branch,monkeyE_rose_pink,,iota_tail8,iota,
1142,Tez Dozen Team η #182,2491,1097.3729569511313,15,#d9ca8d,,sextuple,regular,dot3,,,,,eta_typeD,,gamma_typeB,eta_typeB,dandelion,,,leaves3,no,,eta_typeA,,yes,,orangered_darkbrown,,eta_typeB,eta,
2170,Tez Dozen Team κ #250,2492,1097.3306871787963,15,#b59bd1,kappa_bodyObj0,regular,regular,kappa_ptn10,,,,,,,kappa_fg12,,milkweed,,kappa_hat13,,yes,bird3,kappa_mouth2,,yes,,chickenF_1,,kappa_tail0,kappa,
521,Tez Dozen Team ε #041,2493,1097.3006109562887,15,#20bfa3,,regular,regular,dot2,yes,,,,,,,,,,volcano,epsilon_typeB,no,,epsilon_typeB,epsilon_typeA,no,,gray,,epsilon_typeE,epsilon,epsilon_typeC
2124,Tez Dozen Team κ #204,2494,1097.1076581166299,14,#c69f92,kappa_bodyObj5,sextuple,regular,kappa_ptn8,,,,,,,kappa_fg4,,lollipop,,kappa_hat7,,no,bird,kappa_mouth13,,yes,,chickenC_1,,,kappa,
658,Tez Dozen Team ε #178,2495,1096.8868463797364,17,#ff746d,,regular,regular,horizon3,no,,,,,,,,,,leaf,epsilon_typeA,no,flatfish2,epsilon_typeA,epsilon_typeC,no,butterfly2,yellow,,epsilon_typeB,epsilon,epsilon_typeD
615,Tez Dozen Team ε #135,2496,1096.7314059604105,15,#deeede,,regular,regular,cloud2,no,,,,,,,,,,,epsilon_typeC,no,,epsilon_typeC,epsilon_typeB,yes,pinetree,red,,epsilon_typeH,epsilon,epsilon_typeC
648,Tez Dozen Team ε #168,2497,1096.3937345461204,17,#dbbf76,,regular,regular,cloud2,no,,,,,,epsilon_typeA,,,,leaves,epsilon_typeB,no,,epsilon_typeA,epsilon_typeD,no,butterfly2,red,,epsilon_typeH,epsilon,epsilon_typeC
646,Tez Dozen Team ε #166,2498,1095.6986396088284,17,#20bfa3,,regular,regular,horizon3,yes,,,,,,,,,,leaf,epsilon_typeC,no,whale,epsilon_typeC,epsilon_typeC,yes,spider,green,,epsilon_typeC,epsilon,epsilon_typeB
481,Tez Dozen Team ε #001,2499,1095.3269682118412,17,#e9e301,,regular,regular,ripple3,no,,,fire,,,,,ramen,,,epsilon_typeD,no,flatfish2,epsilon_typeA,epsilon_typeA,yes,,green,,epsilon_typeG,epsilon,epsilon_typeA
1349,Tez Dozen Team θ #149,2500,1094.9696298927292,18,#af931d,scarfD,regular,regular,birds,,theta_typeG,,,theta_typeD,theta_typeD,zeta_typeB,,carrot,,palm_tree,theta_typeB,no,bush,theta_typeB,,yes,,olive,,,theta,
1641,Tez Dozen Team ι #201,2501,1094.7897098906294,15,#fabf60,iota_bodyObj2,regular,regular,,,iota_ear11,,,iota_faceObj3,iota_faceTex1,iota_fg5,,torch,,,,no,coral,,,yes,,monkeyD_goldenrod,,iota_tail2,iota,
1187,Tez Dozen Team η #227,2502,1094.6789356009665,15,#2c968b,,regular,regular,birds,,,,,eta_typeC,,,eta_typeD,,,player2,little_bird,no,,eta_typeC,,no,bee,orangered_darkbrown,,eta_typeC,eta,
1012,Tez Dozen Team η #052,2503,1094.6456895637702,15,#2f968a,,regular,regular,,,,,toy_horse,eta_typeE,,,eta_typeC,,,player2,player,no,,eta_typeD,,yes,flatfish3,yellow_green,,eta_typeB,eta,
485,Tez Dozen Team ε #005,2504,1094.575521110443,16,#f0656c,,regular,regular,slash2,no,,,,,,epsilon_typeD,,flag,,,epsilon_typeA,yes,,epsilon_typeC,epsilon_typeC,yes,,darkbrown,,epsilon_typeG,epsilon,epsilon_typeC
206,Tez Dozen Team β #086,2505,1093.747336668678,11,#42dfd9,,regular,regular,,lace,,,,,,,,,,,beta_typeC,no,,,beta_typeC,no,,soil,,beta_typeD,beta,
2067,Tez Dozen Team κ #147,2506,1093.537406372286,14,#6bd769,,regular,regular,kappa_ptn7,,,,,kappa_faceObj5,,kappa_fg0,,milkweed,,kappa_hat17,,yes,ant,kappa_mouth2,,yes,,chickenA_1,,,kappa,
1025,Tez Dozen Team η #065,2507,1092.9248529331435,16,#2da05b,,regular,regular,irregular_lines,,,,,eta_typeA,,delta_typeD,eta_typeB,,,player2,player,no,,eta_typeD,,no,bee,yellowgreen_darkbrown,,eta_typeA,eta,
1598,Tez Dozen Team ι #158,2508,1092.8937075161725,14,#c9b9a9,iota_bodyObj26,sextuple,regular,,,iota_ear3,,,iota_faceObj10,iota_faceTex2,iota_fg10,,donut,,,,no,little_hamburger,,,yes,,monkeyC_blue,,,iota,
1063,Tez Dozen Team η #103,2509,1092.432108902453,15,#edbd9e,,regular,regular,tri-flower,,,,,,,gamma_typeA,eta_typeD,rice,,player2,leaves3,no,,eta_typeA,,yes,,skyblue_coral,,eta_typeB,eta,
1554,Tez Dozen Team ι #114,2510,1092.3584411809095,14,#fac349,iota_bodyObj35,regular,regular,,,iota_ear0,,,,,iota_fg15,,,,iota_hat7,,no,little_hamburger,,,no,branch,monkeyG_gray,,iota_tail1,iota,
2034,Tez Dozen Team κ #114,2511,1091.884330339942,14,#ffae41,kappa_bodyObj6,regular,regular,kappa_ptn7,,,,,,,kappa_fg4,,book2,,,,yes,sun,kappa_mouth7,,yes,,chickenB_2,,kappa_tail0,kappa,
150,Tez Dozen Team β #030,2512,1091.0922022232335,11,#79cdbb,,regular,regular,,rainbow,,,,,,,,,,volcano,beta_typeD,no,,,beta_typeB,yes,,brown,,,beta,
1505,Tez Dozen Team ι #065,2513,1091.0532202289949,13,#c9b9a9,iota_bodyObj35,regular,regular,,,iota_ear5,,,iota_faceObj7,,iota_fg0,,,,,,yes,flatfish2,,,yes,crab,monkeyG_blue,,,iota,
2198,Tez Dozen Team κ #278,2514,1090.9663717983326,12,#dec357,,regular,artist_original,kappa_ptn3,,,,,,,kappa_fg0,,book2,,kappa_hat4,,yes,,kappa_mouth2,,yes,,chickenC_1,,,kappa,
799,Tez Dozen Team ζ #079,2515,1090.2018223673454,17,#c2e4a8,,sextuple,artist_original,mount2,no,,,kanto_cooking,zeta_typeC,,,,beer,,mount,,no,snake2,zeta_typeC,,yes,crab,yellow_green,,zeta_typeC,zeta,
692,Tez Dozen Team ε #212,2516,1089.3639327489932,17,#00c2b4,,sextuple,regular,slash2,no,,,,,,epsilon_typeD,,,,volcano,epsilon_typeB,yes,,epsilon_typeD,epsilon_typeB,yes,spider,purple,,epsilon_typeF,epsilon,epsilon_typeB
829,Tez Dozen Team ζ #109,2517,1089.2409705163109,16,#de9570,,regular,regular,cloud3,no,,,,zeta_typeC,,zeta_typeE,,,,eye,,no,snake2,zeta_typeA,,no,dragonfly,lightbrown_gray,,zeta_typeA,zeta,
2555,Tez Dozen Team λ #155,2518,1089.220720109557,12,#dabd6b,,sextuple,regular,,,,,,,,lambda_fg17,,,,lambda_hat6,,no,mouse,,,no,flatfish3,dogG_3,,lambda_rare,lambda,
624,Tez Dozen Team ε #144,2519,1088.7670760098415,17,#e9e301,,regular,regular,cloud2,no,,,,,,epsilon_typeD,,fan,,volcano,epsilon_typeD,no,,epsilon_typeD,epsilon_typeA,yes,,darkpurple,,epsilon_typeD,epsilon,epsilon_typeD
918,Tez Dozen Team ζ #198,2520,1088.536480758574,17,#c2e4a8,,regular,regular,dot2,no,,,,zeta_typeC,,zeta_typeH,,balls,,leaf,zeta_typeB,yes,bird2,zeta_typeD,,yes,,orangered_gray,,zeta_typeE,zeta,
269,Tez Dozen Team γ #029,2521,1088.4924277930825,16,#6e96ff,,sextuple,regular,horizon,no,,,,,,gamma_typeB,,fork,,bamboo_hat,,no,cat,gamma_typeD,,yes,,red,,gamma_typeD,gamma,gamma_typeA
557,Tez Dozen Team ε #077,2522,1088.4865961541434,17,#06c6c2,,sextuple,regular,slash2,no,,,sun_cloud,,,epsilon_typeA,,torch,,,epsilon_typeC,no,,epsilon_typeD,epsilon_typeC,yes,,red,,epsilon_typeD,epsilon,epsilon_typeD
1055,Tez Dozen Team η #095,2523,1087.8365053684292,16,#6fb5ad,,regular,regular,mount2,,,,,eta_typeB,,eta_typeC,eta_typeD,,,lantern,little_bird,no,,eta_typeB,,yes,bee,yellowgreen_darkbrown,,eta_typeA,eta,
2487,Tez Dozen Team λ #087,2524,1087.299441276993,12,#3d65ff,lambda_bodyObj3,regular,regular,,,,,,lambda_faceObj10,,lambda_fg3,,halberd,,,,no,whale,,,yes,,dogF_1,,,lambda,
1330,Tez Dozen Team θ #130,2525,1087.1886395256106,16,#f4843b,scarfA,regular,regular,cloud3,,theta_typeF,,,theta_typeC,,theta_typeA,,dandelion,,,theta_typeE,no,ant,theta_typeA,,yes,,goldenrod,,,theta,
1153,Tez Dozen Team η #193,2526,1087.1094882448183,16,#dbd2bd,,regular,regular,vertical2,,,,,eta_typeA,,delta_typeD,eta_typeD,,,duck,leaves3,no,,eta_typeC,,no,branch,jasmine_green,,eta_typeC,eta,
823,Tez Dozen Team ζ #103,2527,1086.9563388616737,17,#697f8d,,regular,regular,dot2,no,,,,zeta_typeD,,delta_typeD,,,,mount,zeta_typeB,no,mouse,zeta_typeB,,no,flatfish3,lightyellow_brown,,zeta_typeG,zeta,
2030,Tez Dozen Team κ #110,2528,1086.6642292344436,15,#95d1ba,kappa_bodyObj5,regular,regular,kappa_ptn5,,,,,kappa_faceObj1,,kappa_fg13,,balls,,kappa_hat5,,no,flatfish,kappa_mouth7,,yes,,chickenG_2,,,kappa,
243,Tez Dozen Team γ #003,2529,1086.5048842516421,15,#ff5f02,,regular,regular,ripple,no,,,,,,gamma_typeB,,,,palm_tree,,no,flatfish,gamma_typeA,,no,,red,,gamma_typeC,gamma,gamma_typeA
2327,Tez Dozen Team κ #407,2530,1086.452057543243,14,#68e7d1,kappa_bodyObj2,regular,regular,kappa_ptn10,,,,,kappa_faceObj1,,kappa_fg1,,,,kappa_hat21,,no,little_hamburger,kappa_mouth3,,no,,chickenG_2,,,kappa,
869,Tez Dozen Team ζ #149,2531,1085.8956252157798,16,#e0d5a6,,regular,regular,dot2,yes,,,,zeta_typeC,,zeta_typeE,,,,ukiyoe,,no,mouse,zeta_typeC,,no,crab,orangered_gray,,zeta_typeE,zeta,
729,Tez Dozen Team ζ #009,2532,1085.8928563999368,16,#c2e4a8,,regular,regular,dot2,no,,,,zeta_typeC,,zeta_typeE,,mushroom,,mount,,no,snake,zeta_typeA,,yes,,lightyellow_brown,,zeta_typeG,zeta,
2029,Tez Dozen Team κ #109,2533,1085.621710816632,14,#9ed39d,kappa_bodyObj6,regular,regular,kappa_ptn12,,,,,,,kappa_fg20,,,,,,no,pin,kappa_mouth7,,no,butterfly3,chickenD_2,,kappa_tail1,kappa,
1746,Tez Dozen Team ι #306,2534,1085.5255531816179,14,#bcad66,,regular,regular,,,iota_ear4,,,iota_faceObj10,,iota_fg9,,,,iota_hat17,,no,chafer,,,no,bug,monkeyE_blue_yellow,,iota_tail0,iota,
2923,Tez Dozen Team μ #043,2535,1084.594033212588,11,#8ac569,mu_bodyObj6,regular,regular,mu_ptn9,,,,,,,mu_fg32,,,,,,no,moth,,,no,,pigA_0,,,mu,
3131,Tez Dozen Team μ #251,2536,1084.5808505723453,12,#d0eb68,mu_bodyObj0,regular,regular,,,,,tree4,,,mu_fg35,,milkweed,,,,no,snake2,,,yes,,pigA_1,,,mu,
1421,Tez Dozen Team θ #221,2537,1084.481534607572,16,#f2c44f,scarfA,regular,regular,irregular_shape,,theta_typeH,,,,,gamma_typeA,,fork,,christmashatA,theta_typeD,no,coral,theta_typeA,,yes,,brown,,,theta,
1233,Tez Dozen Team θ #033,2538,1084.2518603349945,18,#af931d,scarfC,regular,regular,little_flower,,theta_typeE,,,theta_typeA,theta_typeB,zeta_typeB,,,,palm_tree,theta_typeB,no,player3,theta_typeB,,no,flatfish3,brown,,,theta,
1975,Tez Dozen Team κ #055,2539,1083.6299325163186,14,#99ecbb,kappa_bodyObj0,regular,regular,kappa_ptn8,,,,,,,kappa_fg5,,,,kappa_hat6,,no,arrow,kappa_mouth10,,no,smoke,chickenE_1,,,kappa,
1677,Tez Dozen Team ι #237,2540,1081.9357644466777,12,#f56b6c,,regular,artist_original,,,iota_ear2,,parrot,,,,,green_leaves,,iota_hat4,,no,,,,yes,,monkeyE_blue_yellow,,iota_tail5,iota,
1956,Tez Dozen Team κ #036,2541,1081.9074164851218,13,#c69f92,,regular,regular,kappa_ptn12,,,,,,,kappa_fg0,,donut,,kappa_hat6,,yes,little_fairy,kappa_mouth4,,yes,,chickenH_2,,,kappa,
1434,Tez Dozen Team θ #234,2542,1081.8908427064468,15,#caad6d,,regular,regular,,,theta_typeI,,sleeping_sheep,theta_typeB,theta_typeD,,,cake,,palm_tree,theta_typeD,no,,theta_typeC,,yes,,yellow,,,theta,
226,Tez Dozen Team β #106,2543,1081.6706718982864,13,#ffb501,,regular,regular,,,,,,,,,,cane,,palm_tree,beta_typeA,no,dragonfly,,beta_typeA,yes,,peach,,beta_typeC,beta,
268,Tez Dozen Team γ #028,2544,1081.6147643289755,15,#ff5b55,,regular,regular,ripple,yes,,,,,,gamma_typeB,,,,,,no,caterpillar,gamma_typeB,,no,dragonfly,yellow,,gamma_typeC,gamma,gamma_typeA
781,Tez Dozen Team ζ #061,2545,1081.546040078853,17,#fd745c,,regular,regular,horizon4,no,,,,zeta_typeB,,zeta_typeB,,,,ukiyoe,zeta_typeD,no,caterpillar,zeta_typeB,,yes,bee,green_pink,,zeta_typeE,zeta,
309,Tez Dozen Team γ #069,2546,1081.365996502159,14,#ff697f,,regular,regular,ripple,no,,,,,,gamma_typeB,,flower,,,,no,flatfish,gamma_typeC,,yes,,red,,,gamma,gamma_typeA
1824,Tez Dozen Team ι #384,2547,1081.261224222658,15,#cce4a8,iota_bodyObj23,regular,regular,,,iota_ear3,,,,iota_faceTex5,iota_fg13,,milkweed,,iota_hat9,,no,flatfish2,,,yes,,monkeyF_blue_green,,iota_tail4,iota,
981,Tez Dozen Team η #021,2548,1081.1862470718038,15,#b1623b,,regular,regular,irregular_lines,,,,,eta_typeD,,,eta_typeD,torch,,duck,little_bird,yes,,eta_typeD,,yes,,chromeyellow_amethyst,,eta_typeC,eta,
858,Tez Dozen Team ζ #138,2549,1081.1665017747198,15,#c2e4a8,,regular,regular,,no,,,,zeta_typeD,,epsilon_typeA,,tiger,,leaf,,yes,bird2,epsilon_typeB,,yes,,lemonyellow_blue,,zeta_typeH,zeta,
1591,Tez Dozen Team ι #151,2550,1080.920706194689,15,#7fdaa2,iota_bodyObj8,regular,regular,,,iota_ear3,,kanto_cooking,,,iota_fg7,,green_leaves,,iota_hat21,,no,coral,,,yes,,monkeyF_green_blue,,iota_tail4,iota,
2387,Tez Dozen Team κ #467,2551,1080.8900941959373,15,#b59bd1,,regular,regular,kappa_ptn3,,,,,kappa_faceObj2,,kappa_fg19,,green_leaves,,kappa_hat14,,no,snake2,kappa_mouth3,,yes,,chickenA_2,,kappa_tail1,kappa,
1932,Tez Dozen Team κ #012,2552,1080.875662987794,15,#93c041,kappa_bodyObj0,regular,regular,kappa_ptn3,,,,,kappa_faceObj4,,kappa_fg6,,lollipop,,,,no,flatfish2,kappa_mouth13,,yes,,chickenF_1,,kappa_tail2,kappa,
40,Tez Dozen Team α #040,2553,1080.8420592715668,13,#fed501,,regular,regular,vertical,yes,,,,alpha_typeC,,,,,,,alpha_typeD,yes,,,,yes,,lightgreen,,alpha_typeC,alpha,alpha_typeD
1084,Tez Dozen Team η #124,2554,1080.622032269313,16,#dd9571,,regular,regular,grassland,,,,,eta_typeC,,epsilon_typeD,eta_typeB,,,player2,,no,bush,eta_typeB,,no,branch,skyblue_coral,,eta_typeB,eta,
91,Tez Dozen Team α #091,2555,1080.4635467177902,15,#ff7d4d,,regular,regular,vertical,no,,,,alpha_typeC,,,,,,leaves,alpha_typeC,no,bird,,,yes,,yellow,,alpha_typeA,alpha,alpha_typeD
1196,Tez Dozen Team η #236,2556,1080.1789998257573,16,#d9ca8d,,sextuple,regular,grassland,,,,,eta_typeD,,eta_typeC,eta_typeC,,,duck,leaves3,no,,eta_typeA,,no,grass2,jasmine_green,,eta_typeB,eta,
277,Tez Dozen Team γ #037,2557,1079.9623524494486,13,#c7b980,,regular,regular,slash,yes,,,,,,,,,,,,yes,,gamma_typeC,,yes,grass,red,,gamma_typeA,gamma,gamma_typeD
984,Tez Dozen Team η #024,2558,1079.407390641261,15,#2f968a,,regular,regular,,,,,horse_racing,eta_typeA,,,eta_typeA,dandelion,,unicorn,,no,flower3,eta_typeC,,yes,,green_darkbrown,,eta_typeD,eta,
842,Tez Dozen Team ζ #122,2559,1079.1871985412797,17,#eee687,,regular,regular,dot3,no,,,,zeta_typeB,,epsilon_typeD,,icecream,,leaf,zeta_typeD,no,flower3,zeta_typeC,,yes,,darkbrown_brown,,zeta_typeF,zeta,
1151,Tez Dozen Team η #191,2560,1079.0087800431531,14,#8d6b5f,,regular,regular,birds,,,,,eta_typeA,,,eta_typeD,,,lantern,,no,,eta_typeC,,yes,bee,green_darkbrown,,eta_typeA,eta,
786,Tez Dozen Team ζ #066,2561,1078.472916259747,17,#ff7465,,regular,regular,horizon3,no,,,,zeta_typeD,,epsilon_typeD,,,,leaf,zeta_typeB,no,bird2,epsilon_typeA,,no,butterfly3,green_pink,,zeta_typeD,zeta,
736,Tez Dozen Team ζ #016,2562,1078.4483234794557,17,#66876c,,regular,regular,cloud2,no,,,,zeta_typeD,,zeta_typeE,,,,ukiyoe,zeta_typeB,no,snake,zeta_typeD,,no,butterfly3,oldlace_brown,,zeta_typeB,zeta,
322,Tez Dozen Team γ #082,2563,1078.2530851404113,14,#ff5b55,,regular,regular,dot,no,,,,,,gamma_typeB,,,,,,no,coconut_tree,gamma_typeB,,no,,blue,,gamma_typeB,gamma,gamma_typeD
1331,Tez Dozen Team θ #131,2564,1077.9864082973374,17,#d39a81,scarfB,regular,regular,irregular_shape,,theta_typeE,,,,theta_typeB,gamma_typeB,,,,christmashatB,theta_typeE,no,chafer,theta_typeC,,no,smoke,yellow,,,theta,
833,Tez Dozen Team ζ #113,2565,1077.8543626781927,17,#8f987b,,regular,regular,horizon3,yes,,,,zeta_typeB,,gamma_typeA,,,,leaf,zeta_typeD,no,bird2,zeta_typeB,,no,tree,orangered_gray,,zeta_typeE,zeta,
2086,Tez Dozen Team κ #166,2566,1077.7450542951456,15,#9ed39d,kappa_bodyObj6,regular,regular,kappa_ptn13,,,,,kappa_faceObj2,,kappa_fg5,,,,,,no,pin,kappa_mouth8,,no,flatfish3,chickenA_2,,kappa_tail2,kappa,
1103,Tez Dozen Team η #143,2567,1077.0408528368503,16,#edbd9e,,regular,regular,vertical2,,,,,eta_typeD,,epsilon_typeD,eta_typeC,belldrum,,duck,,yes,bush,eta_typeD,,yes,,chromeyellow_amethyst,,eta_typeC,eta,
1604,Tez Dozen Team ι #164,2568,1077.0232361113583,14,#7ed4c9,,sextuple,regular,,,iota_ear4,,,,iota_faceTex5,iota_fg8,,,,iota_hat5,,no,ant,,,no,butterfly3,monkeyF_green_blue,,iota_tail7,iota,
1887,Tez Dozen Team ι #447,2569,1076.9566362682294,15,#06afe6,iota_bodyObj25,regular,regular,,,iota_ear0,,,iota_faceObj11,iota_faceTex2,iota_fg4,,scepter,,,,no,player4,,,yes,,monkeyD_goldenrod,,iota_tail4,iota,
2251,Tez Dozen Team κ #331,2570,1076.68991692082,15,#6bd769,kappa_bodyObj5,regular,regular,kappa_ptn2,,,,,,,kappa_fg16,,pu_fan,,kappa_hat7,,no,snake2,kappa_mouth11,,yes,,chickenD_1,,kappa_tail2,kappa,
1993,Tez Dozen Team κ #073,2571,1076.4944085981726,14,#dec357,kappa_bodyObj5,regular,regular,kappa_ptn9,,,,,,,kappa_fg10,,,,kappa_hat10,,no,arrow,kappa_mouth13,,no,flatfish3,chickenE_1,,,kappa,
791,Tez Dozen Team ζ #071,2572,1076.4396764445655,15,#7a9db8,,regular,regular,,no,,,,zeta_typeA,,delta_typeD,,jellyfish,,eye,,yes,flower2,zeta_typeC,,yes,,green_pink,,zeta_typeD,zeta,
757,Tez Dozen Team ζ #037,2573,1076.2809260936283,16,#ffc1c0,,regular,regular,horizon4,no,,,,zeta_typeA,,zeta_typeB,,watermelon,,ukiyoe,zeta_typeD,yes,,zeta_typeB,,yes,,darkbrown_brown,,zeta_typeF,zeta,
233,Tez Dozen Team β #113,2574,1076.0358299514085,12,#ffb501,,regular,regular,,sun,,,,beta_typeB,,,,,,,beta_typeA,no,,,beta_typeA,yes,,peach,cloak,,beta,
1446,Tez Dozen Team ι #006,2575,1075.5395606493835,15,#c9b9a9,iota_bodyObj23,sextuple,regular,,,iota_ear9,,,iota_faceObj9,,iota_fg12,,,,iota_hat17,,no,moth,,,no,flatfish3,monkeyF_blue_green,,iota_tail4,iota,
769,Tez Dozen Team ζ #049,2576,1075.5085734877907,17,#b58b79,,regular,regular,dot3,no,,,,zeta_typeA,,delta_typeD,,mushroom,,mount,zeta_typeD,no,snake2,zeta_typeC,,yes,,orangered_gray,,zeta_typeE,zeta,
719,Tez Dozen Team ε #239,2577,1075.3455212411418,15,#dbbf76,,sextuple,regular,horizon3,no,,,,,,,,,,,epsilon_typeD,no,,epsilon_typeA,epsilon_typeC,yes,spider,purple,,epsilon_typeF,epsilon,epsilon_typeD
1388,Tez Dozen Team θ #188,2578,1075.1798257836756,17,#caad6d,,sextuple,regular,vertical2,,theta_typeH,,,theta_typeC,theta_typeA,zeta_typeB,,cake,,unicorn,theta_typeA,yes,player4,theta_typeA,,yes,,darkkhaki,,,theta,
1311,Tez Dozen Team θ #111,2579,1075.1323402819366,17,#d39a81,scarfC,sextuple,regular,meadow,,theta_typeG,,sleeping_sheep,,theta_typeB,,,cake,,duck,theta_typeE,no,bush,theta_typeB,,yes,,yellow,,,theta,
1963,Tez Dozen Team κ #043,2580,1074.9446248420625,15,#9ed39d,,regular,regular,kappa_ptn10,,,,kanto_cooking,kappa_faceObj1,,kappa_fg0,,milkweed,,kappa_hat9,,no,caterpillar,kappa_mouth9,,yes,,chickenG_2,,,kappa,
1968,Tez Dozen Team κ #048,2581,1074.7852788102798,15,#b59bd1,kappa_bodyObj2,regular,regular,kappa_ptn0,,,,,kappa_faceObj1,,kappa_fg0,,cake,,kappa_hat17,,no,flatfish2,kappa_mouth6,,yes,,chickenF_1,,,kappa,
2223,Tez Dozen Team κ #303,2582,1074.5959218865303,13,#6bd769,kappa_bodyObj0,regular,regular,,,,,,,,kappa_fg24,,milkweed,,kappa_hat8,,yes,bug2,kappa_mouth10,,yes,,chickenD_1,,,kappa,
1529,Tez Dozen Team ι #089,2583,1074.1526108497608,15,#e0c576,iota_bodyObj8,regular,regular,,,iota_ear0,,,iota_faceObj3,iota_faceTex2,iota_fg9,,,,iota_hat16,,no,flower3,,,no,flatfish3,monkeyE_blue_yellow,,,iota,
