ID,Name,Rank,Rarity_Score,Attributes,Background,Bling Level,Clothing,Eyewear,Face,Face Detail,Headwear,Skin,Skin Pattern,Special,Tail Spikes,Vest
867,Tezzardz #867,3473,69.74353802596768,8,Purple,$,Fk Yeh Sweater,Gold Leaf Eye Patch,Green Tongue Wavy Sassy,,Red Spikes,Orange,Heavy,,,
2768,Tezzardz #2768,3474,69.72483705302636,8,Peach,$$$$,Patterned Sweater,Plain Specs,Straight Tongue Feisty,,Plain Black Spikes,Yellow,Heavy Freckles,,,
837,Tezzardz #837,3475,69.71928002595114,8,Purple,$$,Space Onesie,,Blue Tongue Wavy Not Amused,,Green Spikes,Red,Bolt,,Bone,
2329,Tezzardz #2329,3476,69.71869748307431,7,Green,$,Tassle Jacket,,Dumb Tongue,,Plain Black Spikes,Yellow,Heavy,,,
342,Tezzardz #342,3477,69.71751760778943,8,Purple,$$$,Fk Yeh Sweater,,Split Tongue Pink Feisty,,Red Spikes,Red,Heavy,,Bone,
1198,Tezzardz #1198,3478,69.71330890083814,9,Pink,$$,Patterned Sweater,Plain Specs,Green Tongue Feisty,,Red Spikes,Green,Freckles,,Bone,
2174,Tezzardz #2174,3479,69.70471053130812,9,Purple,$$,Fk Yeh Sweater,Cool Shades,Split Tongue Feisty,,Backwards Cap Jungle,Red,Freckles,,Bone,
1901,Tezzardz #1901,3480,69.66604023164246,7,Pink,$$$$,Space Onesie,,Bent Tongue Feisty,,Purple Spikes,Orange,Heavy Freckles,,,
1815,Tezzardz #1815,3481,69.6557795756603,8,Pink,$$$,Space Onesie,Cool Shades,Green Tongue Feisty,,Yellow Spikes,Yellow,Bolt,,,
655,Tezzardz #655,3482,69.64406451022191,8,Peach,,Space Onesie,Cool Shades,Green Tongue Wavy Sassy,,Red Spikes,Yellow,Heavy,,Rainbow,
4023,Tezzardz #4023,3483,69.62142182563338,7,Green,$$,Tassle Jacket,,Green Tongue Wavy Sassy,,Rainbow Spikes,Orange,Bolt,,,
2931,Tezzardz #2931,3484,69.5970919955512,7,Yellow,,Tassle Jacket,Disguise Glasses,Split Tongue Feisty,,,Orange,Heavy,,Bone,
3541,Tezzardz #3541,3485,69.54504160387086,8,Blue,$$$,Ghost Tee,Flame Shades,Straight Tongue Sad,,Backwards Cap Jungle,Green,Heavy,,,
3108,Tezzardz #3108,3486,69.54065932749555,9,Green,$,Space Onesie,Cool Shades,Green Tongue Feisty,,Purple Spikes,Red,Heavy,,Bone,
997,Tezzardz #997,3487,69.53993303203532,8,Purple,,Space Onesie,Cool Shades,Blue Tongue Wavy Not Amused,,Red Spikes,Purple,Heavy Freckles,,Bone,
548,Tezzardz #548,3488,69.52818263126906,9,Green,$$$,Patterned Sweater,Plain Specs,Straight Tongue Sad,,Yellow Spikes,Purple,Freckles,,Bone,
842,Tezzardz #842,3489,69.50728619656451,7,Green,$,Ghost Tee,,Split Tongue Angry,,Hunting Hat,Orange,Freckles,,,
3495,Tezzardz #3495,3490,69.50721260555437,9,Blue,$$,Rainbow Onesie,Plain Specs,Straight Tongue Feisty,,Yellow Spikes,Purple,Heavy Freckles,,Bone,
1026,Tezzardz #1026,3491,69.50030812778365,6,Pink,$$,Rainbow Onesie,,Bent Tongue Feisty,,,Orange,Heavy Bolt,,,
3005,Tezzardz #3005,3492,69.48320001470763,8,Pink,$,Space Onesie,Plain Specs,Split Tongue Angry,,Purple Spikes,Yellow,Freckles,,,
1928,Tezzardz #1928,3493,69.47263207339572,8,Green,,Ghost Tee,Gold Leaf Eye Patch,Green Tongue Feisty,,Plain Black Spikes,Orange,Heavy Bolt,,Bone,
1760,Tezzardz #1760,3494,69.40966565601816,8,Blue,$$,Silk Shirt Dark,Cool Shades,Split Tongue Pink Feisty,,Purple Spikes,Red,Heavy Freckles,,,
583,Tezzardz #583,3495,69.40667723488724,8,Purple,$$$,Silk Shirt Dark,Gold Leaf Eye Patch,Bent Tongue Feisty,,,Yellow,Heavy Bolt,,Rainbow,
652,Tezzardz #652,3496,69.40537145486641,6,Blue,,Silk Shirt Dark,,Straight Tongue Feisty,,Purple Spikes,Purple,Freckles,,,
3528,Tezzardz #3528,3497,69.39551647007644,9,Blue,$,Fk Yeh Sweater,Cool Shades,Green Tongue Wavy Sassy,,Purple Spikes,Yellow,Heavy Freckles,,Rainbow,
729,Tezzardz #729,3498,69.39378477238105,8,Blue,$$$,Tassle Jacket,,Green Tongue Wavy Sassy,,Red Spikes,Green,Heavy,,Rainbow,
2492,Tezzardz #2492,3499,69.37132991868515,7,Pink,$,Fk Yeh Sweater,,Split Tongue Pink Feisty,,,Green,Heavy Bolt,,Gold,
2596,Tezzardz #2596,3500,69.35715143672202,8,Yellow,$$,Silk Shirt Dark,Dopey Swimming Goggles,Bent Tongue Feisty,,Plain Black Spikes,Yellow,Bolt,,,
2615,Tezzardz #2615,3501,69.35549667298727,7,Purple,,Ghost Tee,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Plain Black Spikes,Red,Freckles,,,
473,Tezzardz #473,3502,69.35292129688828,8,Purple,,Ghost Tee,Gold Leaf Eye Patch,Split Tongue Angry,,Green Spikes,Red,Heavy Freckles,,Bone,
1807,Tezzardz #1807,3503,69.35181003155516,8,Purple,,Fk Yeh Sweater,Flame Shades,Straight Tongue Feisty,,Yellow Spikes,Purple,Freckles,,Gold,
2312,Tezzardz #2312,3504,69.33685177136016,8,Yellow,,Rainbow Onesie,,Green Tongue Wavy Sassy,Scar,Purple Spikes,Purple,Bolt,,Bone,
4171,Tezzardz #4171,3505,69.32956801381167,6,Purple,,Ghost Tee,,Bent Tongue Feisty,,Purple Spikes,Yellow,Freckles,,,
115,Tezzardz #115,3506,69.30125025433016,7,Purple,,Patterned Sweater,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Plain Black Spikes,Red,Heavy,,,
1154,Tezzardz #1154,3507,69.28121069612364,9,Peach,$$,Ghost Tee,Flame Shades,Green Tongue Feisty,,Green Spikes,Purple,Heavy,,Bone,
3252,Tezzardz #3252,3508,69.23965019823424,7,Blue,$,Tassle Jacket,,Straight Tongue Feisty,,,White,Bolt,,Bone,
863,Tezzardz #863,3509,69.2319112935001,8,Yellow,$,Fk Yeh Sweater,,Straight Tongue Feisty,,Sad Boi Cap,Purple,Heavy Freckles,,Bone,
1384,Tezzardz #1384,3510,69.19698107234507,6,Purple,,Ghost Tee,Plain Specs,Straight Tongue Feisty,,,Orange,Heavy,,,
3504,Tezzardz #3504,3511,69.16907028152326,6,Peach,$$$,Space Onesie,,Straight Tongue Feisty,,,Yellow,Heavy Freckles,,,
3309,Tezzardz #3309,3512,69.12546086067582,8,Peach,$,Silk Shirt Dark,Flame Shades,Straight Tongue Feisty,,Fancy Hat,Red,Bolt,,,
1574,Tezzardz #1574,3513,69.09286666634401,8,Yellow,$,Tassle Jacket,Plain Specs,Straight Tongue Sad,,Backwards Cap Jungle,Purple,Bolt,,,
1670,Tezzardz #1670,3514,69.09229886016264,9,Pink,$$,Space Onesie,Cool Shades,Split Tongue Feisty,Scar,,Orange,Bolt,,Bone,
2553,Tezzardz #2553,3515,69.08728194087908,7,Peach,$$,Patterned Sweater,,Dumb Tongue,,Purple Spikes,Yellow,Freckles,,,
957,Tezzardz #957,3516,69.07297065935776,8,Yellow,$,Tassle Jacket,,Split Tongue Feisty,,Yellow Spikes,Red,Freckles,,Gold,
3854,Tezzardz #3854,3517,69.06909706849015,7,Peach,$$$$,Ghost Tee,,Straight Tongue Sad,,Limited Spikes,Green,Freckles,,,
1546,Tezzardz #1546,3518,69.05591650551703,8,Purple,$$,Tassle Jacket,Hearts Shades,Bent Tongue Feisty,,Yellow Spikes,Orange,Freckles,,,
261,Tezzardz #261,3519,69.01778190656259,7,Peach,$$$$,Fk Yeh Sweater,,Green Tongue Wavy Sassy,,Red Spikes,Red,Freckles,,,
1185,Tezzardz #1185,3520,68.98869071793115,8,Yellow,$$,Fk Yeh Sweater,Hearts Shades,Bent Tongue Feisty,,Purple Spikes,Orange,Bolt,,,
2352,Tezzardz #2352,3521,68.98199187034973,7,Yellow,,Ghost Tee,Gold Leaf Eye Patch,Straight Tongue Sad,,Backwards Cap Jungle,Orange,Heavy Freckles,,,
1265,Tezzardz #1265,3522,68.97807838654033,8,Green,$,Space Onesie,Hearts Shades,Straight Tongue Feisty,,Yellow Spikes,Orange,Heavy Freckles,,,
2355,Tezzardz #2355,3523,68.97108432920548,7,Yellow,$,Ghost Tee,Tech Scope,Split Tongue Feisty,,,Yellow,Heavy Bolt,,,
2478,Tezzardz #2478,3524,68.95412947779813,7,Peach,$$,Silk Shirt Dark,,Split Tongue Feisty,,,Red,Heavy Bolt,,,Red
1241,Tezzardz #1241,3525,68.93367247828944,8,Green,$,Fk Yeh Sweater,Tech Scope,Split Tongue Feisty,,,Orange,Heavy,,Bone,
4013,Tezzardz #4013,3526,68.90286469700199,7,Green,,Ghost Tee,,Bent Tongue Feisty,,Hunting Hat,Yellow,Heavy Bolt,,Bone,
3608,Tezzardz #3608,3527,68.88766550131633,8,Green,$$$,Patterned Sweater,,Green Tongue Wavy Sassy,Scar,Red Spikes,Purple,Freckles,,,
240,Tezzardz #240,3528,68.88314435437924,7,Yellow,,Rainbow Onesie,Plain Specs,Green Tongue Feisty,,Yellow Spikes,Red,Bolt,,,
467,Tezzardz #467,3529,68.87977631899443,8,Blue,,Patterned Sweater,Flame Shades,Bent Tongue Feisty,,,Red,Heavy,,Bone,Pink
3022,Tezzardz #3022,3530,68.82625806331856,8,Yellow,$,,Gold Leaf Eye Patch,Green Tongue Feisty,Scar,Red Spikes,Red,Heavy Freckles,,,
4166,Tezzardz #4166,3531,68.82315913931618,8,Peach,$,Fk Yeh Sweater,,Straight Tongue Sad,,Green Spikes,Red,Heavy Bolt,,Gold,
1562,Tezzardz #1562,3532,68.804638859597,8,Green,$$,Silk Shirt Dark,Dopey Swimming Goggles,Split Tongue Feisty,,,Yellow,Freckles,,Rainbow,
3092,Tezzardz #3092,3533,68.784015395607,9,Pink,$$,Tassle Jacket,Plain Specs,Straight Tongue Feisty,,Red Spikes,Orange,Heavy,,Bone,
3723,Tezzardz #3723,3534,68.7589338650951,8,Blue,$,Rainbow Onesie,Flame Shades,Bent Tongue Feisty,,Backwards Cap Jungle,Orange,Freckles,,,
2543,Tezzardz #2543,3535,68.75726932635892,8,Pink,$,Ghost Tee,,Split Tongue Angry,Scar,Backwards Cap Jungle,Purple,Freckles,,,
852,Tezzardz #852,3536,68.7565362428945,7,Yellow,,Space Onesie,,Straight Tongue Sad,,Yellow Spikes,Green,Bolt,,Gold,
1533,Tezzardz #1533,3537,68.73420508496382,9,Yellow,$$,Fk Yeh Sweater,Plain Specs,Bent Tongue Feisty,,Plain Black Spikes,Purple,Heavy Bolt,,Bone,
3444,Tezzardz #3444,3538,68.73174661351769,7,Purple,,,,Green Tongue Feisty,,Green Spikes,Orange,Heavy,,Bone,Red
584,Tezzardz #584,3539,68.71378500568818,8,Purple,$$,Rainbow Onesie,Plain Specs,Green Tongue Feisty,,Plain Black Spikes,Green,Heavy,,,
962,Tezzardz #962,3540,68.70957257047834,8,Peach,$,Ghost Tee,Flame Shades,Split Tongue Pink Feisty,,Red Spikes,Purple,Heavy Freckles,,,
1288,Tezzardz #1288,3541,68.69101219284003,7,Purple,$$,Space Onesie,Dopey Swimming Goggles,Green Tongue Feisty,,,Yellow,Heavy,,,
3687,Tezzardz #3687,3542,68.64037401108925,8,Peach,$$$,Fk Yeh Sweater,Cool Shades,Split Tongue Angry,,,Green,Heavy Freckles,,Gold,
375,Tezzardz #375,3543,68.63116192853722,8,Peach,$,Patterned Sweater,,Blue Tongue Wavy Not Amused,Scar,Purple Spikes,Red,Freckles,,,
1971,Tezzardz #1971,3544,68.61225904618239,8,Peach,$,Fk Yeh Sweater,Bad Eyesight Reybannes,Bent Tongue Feisty,,,Yellow,Heavy Freckles,,Bone,
1311,Tezzardz #1311,3545,68.59553810380608,8,Peach,$$,Tassle Jacket,Cool Shades,Dumb Tongue,,,Yellow,Heavy,,Bone,
3961,Tezzardz #3961,3546,68.564199571483,7,Blue,,Ghost Tee,Gold Leaf Eye Patch,Split Tongue Feisty,,Green Spikes,Yellow,Heavy,,,
2562,Tezzardz #2562,3547,68.56319874689737,8,Green,,Silk Shirt Dark,Gold Leaf Eye Patch,Split Tongue Feisty,,Red Spikes,Orange,Freckles,,Bone,
1235,Tezzardz #1235,3548,68.5531678951106,8,Pink,$,Space Onesie,Cool Shades,Straight Tongue Feisty,,Rainbow Spikes,Purple,Heavy Freckles,,,
911,Tezzardz #911,3549,68.46626283538636,8,Peach,$$$,Ghost Tee,,Straight Tongue Feisty,,Rainbow Spikes,Red,Heavy Bolt,,Bone,
316,Tezzardz #316,3550,68.43966456074415,9,Pink,$,Fk Yeh Sweater,Plain Specs,Straight Tongue Sad,,Plain Black Spikes,Red,Heavy Freckles,,Rainbow,
1058,Tezzardz #1058,3551,68.42911487170903,8,Purple,$$,Patterned Sweater,Flame Shades,Blue Tongue Wavy Not Amused,,Yellow Spikes,Orange,Heavy,,,
989,Tezzardz #989,3552,68.42829372990786,8,Green,$,Rainbow Onesie,,Split Tongue Pink Feisty,,Purple Spikes,Red,Heavy,,Bone,
2040,Tezzardz #2040,3553,68.38640647589745,8,Peach,$,Fk Yeh Sweater,Flame Shades,Split Tongue Pink Feisty,,Plain Black Spikes,Green,Heavy,,,
1646,Tezzardz #1646,3554,68.35858336848187,8,Purple,,,Flame Shades,Straight Tongue Feisty,,Red Spikes,Green,Heavy,,Bone,Pink
3380,Tezzardz #3380,3555,68.3543223492895,6,Yellow,,Ghost Tee,,Straight Tongue Feisty,,Yellow Spikes,Yellow,Heavy,,,
1829,Tezzardz #1829,3556,68.34760436886835,9,Pink,$$,Fk Yeh Sweater,Flame Shades,Split Tongue Angry,,Yellow Spikes,Purple,Heavy,,Bone,
2600,Tezzardz #2600,3557,68.33095453422715,7,Peach,$,Ghost Tee,,Split Tongue Feisty,,Hunting Hat,Purple,Heavy,,,
1888,Tezzardz #1888,3558,68.32031348447236,6,Blue,$$,Patterned Sweater,,Green Tongue Feisty,,,Orange,Heavy Bolt,,,
3077,Tezzardz #3077,3559,68.28160332912786,7,Peach,,,,Straight Tongue Feisty,Scar,Sad Boi Cap,Purple,Heavy Freckles,,Bone,
892,Tezzardz #892,3560,68.26843094598878,7,Yellow,,Fk Yeh Sweater,Gold Leaf Eye Patch,Split Tongue Angry,,Yellow Spikes,Yellow,Heavy,,,
3324,Tezzardz #3324,3561,68.24978845780477,8,Green,$$,Fk Yeh Sweater,Cool Shades,Bent Tongue Feisty,,Rainbow Spikes,Yellow,Heavy,,,
1090,Tezzardz #1090,3562,68.23842029640996,9,Pink,$$$,Patterned Sweater,Flame Shades,Bent Tongue Feisty,,Purple Spikes,Yellow,Heavy,,Bone,
2302,Tezzardz #2302,3563,68.222899787778,9,Green,$,Tassle Jacket,Plain Specs,Straight Tongue Sad,,Red Spikes,Purple,Bolt,,Bone,
4041,Tezzardz #4041,3564,68.21748050191782,8,Purple,$$$,Rainbow Onesie,Flame Shades,Split Tongue Feisty,,Plain Black Spikes,Orange,Heavy Freckles,,,
3196,Tezzardz #3196,3565,68.21278636949131,7,Yellow,,Tassle Jacket,Cool Shades,Bent Tongue Feisty,,Fancy Hat,Green,Heavy Freckles,,,
2731,Tezzardz #2731,3566,68.20384914378275,8,Green,$$,Ghost Tee,Cool Shades,Blue Tongue Wavy Not Amused,,Green Spikes,Orange,Freckles,,,
2578,Tezzardz #2578,3567,68.19986420730544,8,Peach,$,Silk Shirt Dark,Hearts Shades,Bent Tongue Feisty,,Green Spikes,Red,Freckles,,,
3033,Tezzardz #3033,3568,68.19335014946522,9,Blue,$,Silk Shirt Dark,Flame Shades,Straight Tongue Feisty,,Purple Spikes,Orange,Bolt,,Rainbow,
556,Tezzardz #556,3569,68.16342520916787,9,Peach,$$,Ghost Tee,Flame Shades,Straight Tongue Feisty,,Limited Spikes,Orange,Freckles,,Bone,
1910,Tezzardz #1910,3570,68.14033414937826,8,Blue,$$$$,Patterned Sweater,Cool Shades,Straight Tongue Sad,,Purple Spikes,Red,Heavy Freckles,,,
4068,Tezzardz #4068,3571,68.13224882584528,8,Pink,,Fk Yeh Sweater,Hearts Shades,Straight Tongue Feisty,,Red Spikes,Orange,Heavy Bolt,,Bone,
3073,Tezzardz #3073,3572,68.12968820839679,8,Peach,$,Rainbow Onesie,Flame Shades,Straight Tongue Sad,,Limited Spikes,Red,Bolt,,,
2491,Tezzardz #2491,3573,68.12663231191334,9,Green,$$,Silk Shirt Dark,,Straight Tongue Feisty,Scar,Yellow Spikes,Red,Heavy Bolt,,Bone,
1938,Tezzardz #1938,3574,68.09908339671992,7,Yellow,$,Ghost Tee,Hearts Shades,Split Tongue Pink Feisty,,,Red,Heavy,,,
1137,Tezzardz #1137,3575,68.06459736205097,8,Blue,$,Fk Yeh Sweater,,Green Tongue Wavy Sassy,,Backwards Cap Jungle,Orange,Heavy,,Rainbow,
635,Tezzardz #635,3576,68.05221508583757,8,Blue,$,Patterned Sweater,,Dumb Tongue,,Plain Black Spikes,Green,Heavy,,Bone,
843,Tezzardz #843,3577,68.02837598906548,8,Yellow,$,Fk Yeh Sweater,Cool Shades,Split Tongue Pink Feisty,,Red Spikes,Yellow,Bolt,,,
2369,Tezzardz #2369,3578,68.0253011575511,8,Green,$$,Fk Yeh Sweater,Hearts Shades,Straight Tongue Sad,,Red Spikes,Green,Bolt,,,
1538,Tezzardz #1538,3579,68.01803404067941,8,Purple,$$$,Space Onesie,Cool Shades,Split Tongue Feisty,,Purple Spikes,Green,Heavy Freckles,,,
2029,Tezzardz #2029,3580,68.01227185489176,7,Peach,,Tassle Jacket,Flame Shades,Bent Tongue Feisty,,Limited Spikes,Purple,Heavy Bolt,,,
3564,Tezzardz #3564,3581,67.9945721330151,7,Blue,$$$$,Space Onesie,,Straight Tongue Sad,,Plain Black Spikes,Purple,Bolt,,,
499,Tezzardz #499,3582,67.9864242126356,7,Peach,$$,Ghost Tee,,Dumb Tongue,,Plain Black Spikes,Red,Heavy Freckles,,,
3716,Tezzardz #3716,3583,67.96831624870791,8,Blue,$,Tassle Jacket,Cool Shades,Dumb Tongue,,,Green,Heavy,,Bone,
2015,Tezzardz #2015,3584,67.9663534581168,7,Blue,$$$,Patterned Sweater,,Straight Tongue Feisty,,,Yellow,Heavy Bolt,,,Red
3170,Tezzardz #3170,3585,67.94778340701568,7,Yellow,,Ghost Tee,,Straight Tongue Feisty,,Sad Boi Cap,Yellow,Heavy Freckles,,Bone,
479,Tezzardz #479,3586,67.9335881782542,8,Purple,$,Tassle Jacket,,Green Tongue Feisty,,Rainbow Spikes,Green,Heavy,,Bone,
1869,Tezzardz #1869,3587,67.91141511673194,9,Purple,$$,Silk Shirt Dark,Flame Shades,Straight Tongue Feisty,,Red Spikes,Red,Heavy Freckles,,Rainbow,
2430,Tezzardz #2430,3588,67.90066092954248,7,Green,$$$,Ghost Tee,,Bent Tongue Feisty,,Fancy Hat,Orange,Heavy Freckles,,,
3351,Tezzardz #3351,3589,67.83205717061918,8,Green,$,Silk Shirt Dark,Gold Leaf Eye Patch,Split Tongue Angry,,Plain Black Spikes,Green,Heavy,,,
1608,Tezzardz #1608,3590,67.82168803033068,9,Pink,$$,Fk Yeh Sweater,Cool Shades,Bent Tongue Feisty,,Limited Spikes,Green,Freckles,,Bone,
3489,Tezzardz #3489,3591,67.78537406930302,8,Green,$$$,Tassle Jacket,Flame Shades,Straight Tongue Feisty,,Purple Spikes,Red,Heavy Bolt,,,
3792,Tezzardz #3792,3592,67.78190695921934,7,Pink,$,Patterned Tee,Cool Shades,Split Tongue Angry,,,Red,Bolt,,,
1404,Tezzardz #1404,3593,67.74321032538877,8,Blue,,Fk Yeh Sweater,Dopey Swimming Goggles,Straight Tongue Feisty,,Yellow Spikes,Orange,Heavy Freckles,,Bone,
3208,Tezzardz #3208,3594,67.67291308628499,6,Purple,$,Space Onesie,,Straight Tongue Sad,,,Green,Heavy Bolt,,,
2278,Tezzardz #2278,3595,67.66255482689941,7,Yellow,$$,Fk Yeh Sweater,,Split Tongue Angry,,Fancy Hat,Red,Heavy Freckles,,,
1883,Tezzardz #1883,3596,67.6622619022291,9,Purple,$,Fk Yeh Sweater,Gold Leaf Eye Patch,Bent Tongue Feisty,,Plain Black Spikes,Green,Freckles,,Bone,
64,Tezzardz #64,3597,67.64833513558585,7,Purple,,Patterned Sweater,Gold Leaf Eye Patch,Split Tongue Feisty,,Green Spikes,Orange,Heavy,,,
1775,Tezzardz #1775,3598,67.62536448019763,7,Green,,Ghost Tee,Flame Shades,Blue Tongue Wavy Not Amused,,Red Spikes,Purple,Heavy,,,
3487,Tezzardz #3487,3599,67.59596256170465,6,Pink,,Tassle Jacket,Cool Shades,Bent Tongue Feisty,,,Yellow,Heavy,,,
2043,Tezzardz #2043,3600,67.58543873555584,8,Green,$$$$,Tassle Jacket,,Straight Tongue Sad,,Yellow Spikes,Green,Heavy,,Bone,
1515,Tezzardz #1515,3601,67.57246841983162,9,Blue,$,Silk Shirt Dark,Cool Shades,Green Tongue Wavy Sassy,,Green Spikes,Green,Heavy,,Bone,
1415,Tezzardz #1415,3602,67.54460442327012,8,Purple,$,Ghost Tee,Disguise Glasses,Straight Tongue Feisty,,,Orange,Heavy Freckles,,Rainbow,
3722,Tezzardz #3722,3603,67.53969799048323,7,Peach,$,Patterned Sweater,,Dumb Tongue,,Red Spikes,Yellow,Heavy Freckles,,,
820,Tezzardz #820,3604,67.49627316232123,8,Purple,$,Ghost Tee,Flame Shades,Green Tongue Feisty,,Backwards Cap Jungle,Green,Heavy,,,
1341,Tezzardz #1341,3605,67.49266884996779,8,Yellow,$$,Patterned Sweater,,Split Tongue Angry,,Plain Black Spikes,Yellow,Bolt,,Gold,
3554,Tezzardz #3554,3606,67.47481346520492,7,Green,,Silk Shirt Dark,,Green Tongue Feisty,,Fancy Hat,Purple,Heavy,,Bone,
2340,Tezzardz #2340,3607,67.47201112780195,8,Peach,$,Ghost Tee,,Blue Tongue Wavy Not Amused,,Green Spikes,Orange,Freckles,,Rainbow,
4172,Tezzardz #4172,3608,67.46903995806949,8,Pink,,Silk Shirt Dark,Cool Shades,Blue Tongue Wavy Not Amused,,Green Spikes,Green,Heavy Freckles,,Bone,
682,Tezzardz #682,3609,67.40686047690615,8,Yellow,$$,Rainbow Onesie,Flame Shades,Split Tongue Angry,,Purple Spikes,Green,Heavy Freckles,,,
3757,Tezzardz #3757,3610,67.37393582469475,8,Pink,,Patterned Sweater,Hearts Shades,Straight Tongue Feisty,,Plain Black Spikes,Orange,Bolt,,Rainbow,
3009,Tezzardz #3009,3611,67.36158279322387,9,Peach,$,,Plain Specs,Split Tongue Angry,Scar,Plain Black Spikes,Yellow,Heavy Freckles,,Bone,
817,Tezzardz #817,3612,67.35379288682931,8,Peach,$$,Fk Yeh Sweater,Plain Specs,Bent Tongue Feisty,,,Red,Freckles,,Gold,
542,Tezzardz #542,3613,67.31550587330004,7,Blue,$$,Fk Yeh Sweater,,Straight Tongue Feisty,,Hunting Hat,Yellow,Heavy,,,
3960,Tezzardz #3960,3614,67.28985627944695,8,Peach,$$,Patterned Tee,Flame Shades,Straight Tongue Feisty,,,Yellow,Heavy,,Bone,
245,Tezzardz #245,3615,67.28426733687091,8,Peach,$,Ghost Tee,Gold Leaf Eye Patch,Split Tongue Feisty,,Red Spikes,Green,Heavy,,,
3345,Tezzardz #3345,3616,67.23466658190183,8,Yellow,$$$,Ghost Tee,,Split Tongue Angry,,Green Spikes,Red,Heavy Freckles,,Rainbow,
806,Tezzardz #806,3617,67.22851733393048,7,Yellow,$$$$,Patterned Sweater,,Green Tongue Wavy Sassy,,Yellow Spikes,Yellow,Heavy Freckles,,,
2325,Tezzardz #2325,3618,67.22061928490587,7,Pink,$,Rainbow Onesie,Disguise Glasses,Straight Tongue Feisty,,,Green,Bolt,,,
1832,Tezzardz #1832,3619,67.20946009137917,8,Yellow,$,Space Onesie,Cool Shades,Green Tongue Wavy Sassy,,Green Spikes,Orange,Heavy,,,
908,Tezzardz #908,3620,67.20280045883538,9,Peach,$$,Patterned Sweater,,Straight Tongue Sad,Scar,Purple Spikes,Yellow,Heavy Bolt,,Bone,
441,Tezzardz #441,3621,67.17954997329498,7,Purple,$$$,Fk Yeh Sweater,,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Green,Heavy Bolt,,,
111,Tezzardz #111,3622,67.16605690141678,8,Yellow,$,Space Onesie,Flame Shades,Split Tongue Feisty,,Green Spikes,Purple,Freckles,,,
3688,Tezzardz #3688,3623,67.15466377313511,9,Purple,$$,Patterned Sweater,Flame Shades,Split Tongue Angry,,Red Spikes,Purple,Heavy,,Bone,
3086,Tezzardz #3086,3624,67.14326343517969,7,Pink,$,Tassle Jacket,Tech Scope,Bent Tongue Feisty,,,Green,Heavy,,,
4060,Tezzardz #4060,3625,67.13397489751009,7,Peach,,Meditation Tee,Plain Specs,Bent Tongue Feisty,,,Red,Freckles,,Bone,
197,Tezzardz #197,3626,67.12160666244002,7,Blue,,Space Onesie,Cool Shades,Bent Tongue Feisty,,,Yellow,Heavy Bolt,,Gold,
2091,Tezzardz #2091,3627,67.11300285341778,7,Yellow,,Patterned Tee,,Straight Tongue Sad,,Plain Black Spikes,Purple,Heavy,,Bone,
1346,Tezzardz #1346,3628,67.04134792208056,8,Pink,$,Silk Shirt Dark,Hearts Shades,Straight Tongue Sad,,Purple Spikes,Red,Heavy,,,
3346,Tezzardz #3346,3629,67.03445760043915,8,Peach,$$,Patterned Sweater,Dopey Swimming Goggles,Straight Tongue Sad,,Plain Black Spikes,Red,Heavy,,,
256,Tezzardz #256,3630,67.01525407971735,6,Blue,$,,,Split Tongue Angry,,Plain Black Spikes,Orange,Heavy Bolt,,,
3312,Tezzardz #3312,3631,67.00095935523434,7,Purple,$$$,Fk Yeh Sweater,,Split Tongue Angry,,Limited Spikes,Orange,Bolt,,,
1577,Tezzardz #1577,3632,66.96098750211341,8,Blue,$,Space Onesie,Plain Specs,Split Tongue Feisty,,Plain Black Spikes,Yellow,Freckles,,,
839,Tezzardz #839,3633,66.89265926478465,9,Purple,$$,Fk Yeh Sweater,Cool Shades,Bent Tongue Feisty,,Yellow Spikes,Green,Heavy,,Rainbow,
1372,Tezzardz #1372,3634,66.88210271892056,7,Yellow,,Silk Shirt Dark,Cool Shades,Bent Tongue Feisty,,,Red,Heavy,,,Pink
2387,Tezzardz #2387,3635,66.87197586860354,8,Blue,$,Fk Yeh Sweater,Plain Specs,Straight Tongue Feisty,,Backwards Cap Jungle,Yellow,Bolt,,,
1286,Tezzardz #1286,3636,66.86175805549988,6,Peach,,Patterned Sweater,,Straight Tongue Sad,,Plain Black Spikes,Yellow,Bolt,,,
471,Tezzardz #471,3637,66.82051563777992,8,Peach,$,Fk Yeh Sweater,Cool Shades,Blue Tongue Wavy Not Amused,,Green Spikes,Purple,Freckles,,,
3015,Tezzardz #3015,3638,66.81465191558958,9,Purple,$,Patterned Sweater,Flame Shades,Bent Tongue Feisty,,Red Spikes,Orange,Freckles,,Rainbow,
1647,Tezzardz #1647,3639,66.8143200383518,8,Blue,$$$$,Patterned Sweater,Cool Shades,Straight Tongue Feisty,,Yellow Spikes,Red,Heavy Freckles,,,
676,Tezzardz #676,3640,66.8060883083926,8,Peach,$,Space Onesie,Plain Specs,Bent Tongue Feisty,,Purple Spikes,Yellow,Heavy,,,
2640,Tezzardz #2640,3641,66.77327605612663,7,Yellow,$$$$,Silk Shirt Dark,,Bent Tongue Feisty,,Red Spikes,Orange,Bolt,,,
