ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are
18180,FXHASH Logo with Features #601,878,55.985767091195775,False,13,None,None,None,very low,high,False,False,None,low,very high,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
19144,FXHASH Logo with Features #709,879,55.98381021700116,False,13,None,None,None,very low,high,False,False,None,normal,very low,None,False,high,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
830,FXHASH Logo with Features #82,880,55.98289092562147,False,13,None,None,None,very low,high,False,True,None,very low,low,None,False,normal,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
7349,FXHASH Logo with Features #291,881,55.96633670551593,False,13,None,None,None,very low,very low,False,True,None,low,high,None,False,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
4413,FXHASH Logo with Features #212,882,55.96576995661464,False,13,None,None,None,very low,very high,True,False,None,normal,normal,None,False,very low,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
19744,FXHASH Logo with Features #844,883,55.95654931616152,False,13,None,None,None,very low,normal,True,False,None,high,high,None,False,normal,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
19931,FXHASH Logo with Features #868,884,55.95166697287072,False,13,None,None,None,very low,normal,True,False,None,low,high,None,False,high,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
366,FXHASH Logo with Features #45,885,55.93469018797857,False,13,None,None,None,very low,very high,True,True,None,normal,low,None,False,low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
19470,FXHASH Logo with Features #803,886,55.930171962962824,False,13,None,None,None,very low,very high,False,False,None,normal,high,None,False,very low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
6332,FXHASH Logo with Features #255,887,55.90560455224787,False,13,None,None,None,very low,normal,False,False,None,high,very high,None,False,normal,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
7810,FXHASH Logo with Features #315,888,55.875943776706876,False,13,None,None,None,very low,high,False,False,None,normal,low,None,False,high,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
20263,FXHASH Logo with Features #937,889,55.868340661956765,False,13,None,None,None,very low,low,True,True,None,normal,very high,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
19305,FXHASH Logo with Features #737,890,55.867381356042564,False,13,None,None,None,very low,normal,True,False,None,normal,normal,None,False,high,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
3256,FXHASH Logo with Features #172,891,55.86651680367615,False,13,None,None,None,very low,very high,False,True,None,normal,normal,None,False,low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
20632,FXHASH Logo with Features #998,892,55.86233206310298,False,13,None,None,None,very low,low,True,False,None,low,very high,None,False,very low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
18255,FXHASH Logo with Features #610,893,55.85832383002902,False,13,None,None,None,very low,normal,False,True,None,normal,high,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
3927,FXHASH Logo with Features #203,894,55.845530562163056,False,13,None,None,None,very low,low,True,True,None,normal,low,None,False,high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
12480,FXHASH Logo with Features #405,895,55.84257254167811,False,13,None,None,None,very low,normal,True,True,None,high,very high,None,False,high,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
17374,FXHASH Logo with Features #544,896,55.841789937987215,False,13,None,None,None,very low,very low,False,True,None,high,low,None,False,normal,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
17094,FXHASH Logo with Features #535,897,55.831982316159326,False,13,None,None,None,very low,very low,False,False,None,normal,normal,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
17807,FXHASH Logo with Features #578,898,55.81696508059634,False,13,None,None,None,very low,low,True,False,None,normal,high,None,False,high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
18936,FXHASH Logo with Features #671,899,55.80304738180966,False,13,None,None,None,very low,normal,False,True,None,low,very low,None,False,high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
1521,FXHASH Logo with Features #108,900,55.799655602025126,False,13,None,None,None,very low,very high,True,True,None,high,normal,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
19039,FXHASH Logo with Features #692,901,55.79688360256148,False,13,None,None,None,very low,very low,False,False,None,normal,low,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
15968,FXHASH Logo with Features #516,902,55.79332570860707,False,13,None,None,None,very low,high,False,False,None,normal,high,None,False,normal,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
18097,FXHASH Logo with Features #599,903,55.772239574041315,False,13,None,None,None,very low,very high,False,False,None,low,very low,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
19052,FXHASH Logo with Features #693,903,55.772239574041315,False,13,None,None,None,very low,very high,False,False,None,low,very low,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
20015,FXHASH Logo with Features #889,905,55.763071452164155,False,13,None,None,None,very low,normal,False,False,None,high,normal,None,False,high,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
16398,FXHASH Logo with Features #524,906,55.75270305286683,False,13,None,None,None,very low,low,False,False,None,high,low,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
19481,FXHASH Logo with Features #804,907,55.751432023998646,False,13,None,None,None,very low,very low,False,False,None,low,low,None,False,very low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
19186,FXHASH Logo with Features #719,908,55.7393525704579,False,13,None,None,None,very low,high,True,False,None,normal,low,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
6660,FXHASH Logo with Features #265,909,55.735521151360146,False,13,None,None,None,very low,very high,True,True,None,low,very high,None,False,normal,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
19098,FXHASH Logo with Features #701,910,55.699174720207765,False,13,None,None,None,very low,high,True,True,None,normal,high,None,False,very low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None
580,FXHASH Logo with Features #64,911,55.6917701089558,False,13,None,None,None,very low,normal,True,False,None,normal,high,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
20544,FXHASH Logo with Features #983,912,55.691500746817944,False,13,None,None,None,very low,high,True,False,None,high,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
11297,FXHASH Logo with Features #379,913,55.69035543579928,False,13,None,None,None,very low,high,True,True,None,low,very high,None,False,normal,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None
17876,FXHASH Logo with Features #580,914,55.68668197267163,False,13,None,None,None,very low,normal,True,True,None,high,high,None,False,very low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
17541,FXHASH Logo with Features #557,915,55.678750809489955,False,13,None,None,None,very low,very low,False,False,None,normal,very high,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
10256,FXHASH Logo with Features #349,916,55.67798779047486,False,13,None,None,None,very low,very high,False,True,None,normal,normal,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
1472,FXHASH Logo with Features #104,917,55.67269451046393,False,13,None,None,None,very low,normal,False,True,None,low,normal,None,False,very low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
3658,FXHASH Logo with Features #184,918,55.64438132902704,False,13,None,None,None,very low,very low,True,False,None,high,low,None,False,normal,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None
20483,FXHASH Logo with Features #970,919,55.64273199563967,False,13,None,None,None,very low,normal,False,False,None,low,normal,None,False,high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
2140,FXHASH Logo with Features #131,920,55.63349819899803,False,13,None,None,None,very low,very high,False,True,None,high,low,None,False,normal,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
17421,FXHASH Logo with Features #548,921,55.61341912489379,False,13,None,None,None,very low,very high,False,True,None,low,low,None,False,normal,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None
9166,FXHASH Logo with Features #330,922,55.60234903921432,False,13,None,None,None,very low,normal,False,True,None,normal,very high,None,False,high,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
12631,FXHASH Logo with Features #408,923,55.568038391403405,False,13,None,None,None,very low,very high,True,False,None,normal,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
939,FXHASH Logo with Features #85,924,55.56627233466117,False,13,None,None,None,very low,normal,False,True,None,high,very high,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
18973,FXHASH Logo with Features #679,925,55.555982435427765,False,13,None,None,None,very low,normal,False,False,None,normal,normal,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
